Za Sigmara! A od magii wara — BALTHASAR GELT Livestream #3
🔗 https://www.youtube.com/watch?v=tZmKi5U3UAg

3:  Witajcie.
9711:  Cały czas.
9711:  Biegliśmy.
9712:  A ja miałem astmę wysiłkową, o czym się dowiedziałem później, więc przybiegałem za najgrubszymi kolegami.
9720:  No i oczywiście byłem za to wyśmiewany, nie?
9722:  A wiecie, co było najzabawniejsze?
9724:  Jak Krzysztof robił takie... O, to było najzabawniejsze, nie?
9729:  To było... To już fajnie się można było pośmiać z tego.
9733:  Ciekawe, co by było, gdybym tam zszedł.
9734:  A, wiem, co by było.
9736:  WFista zostałby uniewinniony za niską szkodliwość społeczną czynu, tak samo jak ten, który doprowadził do tego, że konar, który musieli podnosić ludzie, upadł na głowę jednego z chłopaków i go zabił na miejscu.
9754:  co sądzę o grach rytmicznych.
9756:  Nie dla mnie.
9757:  Jak chcecie zobaczyć, jak ja bym sobie grać był w tego typu grach, polecam Red Dead i to, jak ja próbuję grać w pięć palców z nożem.
9767:  Borsuki są mądrymi stworzeniami, pisze Atin, i budują swoje nory jako labirynty, dzięki czemu mogły oflankować jamnika i zasypując tunel przed i za jamnikiem mogły go uwięzić w środku, co często kończyło się śmiercią jamnika, więc takie polowania niekoniecznie były dobre dla nich.
9780:  To prawda, ale idea była właśnie taka, że dlatego tym psom tak wydłużano tułów, żeby utrudnić ten proces, ale... Tak, tak, to było smutne.
9788:  Ja generalnie dlatego nie jestem jakimś przesadnym zwolennikiem polowań.
9791:  Co tu się dzieje i dlaczego ktoś nas atakuje?
9794:  A, rozumiem.
9795:  Behafen.
9802:  Kogo my tu mamy?
9806:  Dobrze, dobrze, dobrze, dobrze, dobrze.
9809:  To teraz tak.
9810:  Spójrzmy na sytuację.
9812:  Czy możemy już?
9813:  Możemy!
9818:  Pięknie, pięknie.
9820:  Bardzo dobrze.
9821:  Okej.
9824:  To robimy w ten sposób.
9835:  Raz, dwa, trzy, cztery, pięć, sześć, siedem, osiem, dziewięć oddziałów.
9841:  Weźmy parzyście.
9845:  Oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj, o
9861:  Nie czarnoksiężnika.
9862:  Nekromanty.
9864:  Nie.
9864:  Wróć.
9865:  The Death of Necromancer.
9867:  Śmierć nekromanty Marty Wells.
9868:  Nie uczeń czarnoksiężnika.
9872:  To jest kryminał fantazy.
9873:  A oprócz tego w kryminałach fantazy specjalizuje się Ben Aaronowicz w rzekach Londynu.
9881:  Nie tylko jamniki są psami polującymi w norach, pisze Mateusz Herman.
9884:  Jeszcze dobrymi norowcami są terriery.
9889:  O proszę.
9892:  Weźmy parzyści, powiedział Krzysztof, zamieniając nieparzystych muszkieterów na nieparzyste czołgi parowe.
9897:  Trafne, to prawda, ale czołgi parowe są lepsze.
9910:  Pytaliście, jak się wygrywa z chaosem.
9912:  Otóż tak.
9915:  A następnie robi się coś takiego.
9922:  Bardzo dobrze.
9926:  Zrobię to.
9927:  Ok.
9944:  Czy jamniki mają bufur antyzaspowy?
9946:  Trochę tak.
9947:  Ja pamiętam, jamniszka sąsiadów była rewelacyjna absolutnie, to znaczy potrafiła drążyć w zaspach tunele i jak była zaspa tuż przy oknie balkonowym, no to śnieg był tak mniej więcej do dwóch metrów, po czym nagle śnieg się ospywał w środku, tak na wysokości jednego metra i widać był jamniczy tunel i jamnika, który się musiał dobrać do okna.
9967:  Coś wspaniałego.
9970:  Dobrze, dobrze, dobrze, dobrze, dobrze, dobrze.
9976:  Świetnie.
9979:  Świetnie, mamy możliwość teraz pozbyć się Trota.
9989:  Chociaż gra nam nie daje żadnych szans, oczywiście.
9993:  Ale mamy na to sposób.
9997:  Huntsman General, jeżeli... Jeżeli Huntsman General powie to jeszcze raz, to wtedy to na pewno wygramy.
10008:  Uczyń Czarnego Księżnika to ten film Young Adult.
10010:  Nie, no to tak, ale oprócz tego Uczyń Czarnego Księżnika jest też opowiadaniem, na podstawie którego był zrobiony ten film i jeszcze wcześniej było coś takiego jak Fantazja 2000, film Disneya, zresztą fajny, muzyczny, gdzie też był ten model wzięty.
10028:  Bracia Kameromazów.
10029:  Bardzo dawno to czytałem, Seronox.
10031:  Ale generalnie do Stajewskiego praca jest dość taka ciężka, brnie się przez to jak przez smolny luf.
10036:  Rada co do wyboru studiów, zrobić sobie mapę myśli z tym, co chcesz zrobić i w jakim zawodzie chcesz pracować i spróbować sprawdzić, gdzie są punkty styczne.
10044:  To jest pierwsza kwestia.
10045:  Po drugie, nie fiksować się na tym, że idziesz na studia właśnie po to, żeby zdobyć jakiś zawód, bo tak nigdy nie ma do końca.
10054:  Dobra, my mamy...
10056:  To nie będzie proste, więc musimy tutaj zastawić pułapkę na Skavenów.
10061:  Każdy, kto kiedykolwiek walczył z Skavenami, powinien teraz wybuchnąć dzikim śmiechem.
10067:  Bo to Skaveni specjalizują się w pułapkach.
10072:  I przemieszczamy się tutaj mniej więcej.
10087:  Raz, dwa.
10095:  I teraz postaramy się odciągnąć część, dokładnie tak, postaramy się odciągnąć część oddziałów.
10113:  No jeszcze w sprawie, oczywiście, jeżeli chodzi o wybór studiów, to nie jest, no nie, na tym to się wszystko kończy, prawda?
10119:  Trzeba jeszcze przejrzeć, to jest coś, co bardzo polecam, sylabusy przedmiotów.
10123:  To znaczy, żeby się nie kierować rankingami, bo one nic nie dają, ale raczej zobaczyć, co konkretnie oferują poszczególne kursy.
10137:  A tego się dowiadujecie wyłącznie z sylabusów, a sylabus to jest taki, jakby to ładnie nazwać,
10144:  szczegółowy opis tego, co się będzie robiło podczas jakiegoś kursu.
10148:  Bardzo często ludzie nie sprawdzają takich rzeczy, to jest dość duży błąd.
10156:  Dobra, teraz najważniejsze.
10165:  Dobrze byłoby, gdybyśmy mieli tę jakąś sensowną magię, ale wiecie jak jest.
10170:  Dobra, to jest trot.
10172:  Prosta sprawa, trot musi zostać zniszczony.
10187:  Tutaj.
10187:  Okej.
10188:  Dobrze, dobrze, dobrze, dobrze, dobrze.
10202:  Szybko!
10204:  Pozwólcie Charlesowi.
10205:  Wszystkie bronie są twoje!
10208:  Przechodzimy teraz!
10209:  Tak, generał!
10209:  Zobaczmy, jak to będzie!
10210:  Tak, generał!
10211:  Zobaczmy, jak to będzie!
10213:  Zobaczmy, jak to będzie!
10215:  Zobaczmy, jak to będzie!
10217:  Zobaczmy, jak to będzie!
10231:  Ok.
10231:  Dobra.
10255:  Kluczowa sprawa pozbyć się pomiotu pierkielnej otwarii, najlepsza jednostka jaką mają.
10263:  Co tu się dzieje?
10264:  Posłańcy śmierci, niedobrze.
10268:  Potrzebujemy tego bohatera tutaj, bezwzględnie.
10278:  Ok, chyba będzie roztropnie się wycofać, tak myślę.
10282:  Tak, roztropnie będzie się wycofać, nie damy rady.
10285:  Nie damy rady jednak.
10287:  Niestety.
10290:  Zbyt silna jest tutaj armia.
10295:  Hmm, nie dobrze.
10304:  Tak, za mało mamy armii do walki.
10306:  Przede wszystkim bohaterowie są za mało wylewelowani.
10310:  Znaczy nie, nie przegramy, spokojnie.
10312:  Po prostu się wycofamy i wtedy trot nas zaatakuje i wtedy będziemy mieć większe sanse.
10320:  Ważne, że nikt nie zginął.
10323:  Ale trot zginął.
10324:  I to jest dobra wiadomość.
10329:  O to chodzi.
10330:  Sylabusy w ogóle mogą być nieudostępnione?
10332:  To nie jest prawda, sylabusy muszą być udostępniane.
10335:  Jeżeli są... Mogą być zmyślnie poukrywane, ale trzeba do nich dotrzeć, moi drodzy.
10340:  To jeżeli są... inaczej, jeżeli są sylabusy zmyślnie poukrywane, to już jest pierwszy sygnał dla was, żeby się trzymać od tego miejsca z daleka.
10355:  Ok, i spróbujemy zrobić sprytną rzecz.
10359:  To powinno sprawić, że zostaniemy zaatakowani.
10363:  Tak myślę.
10365:  Chociaż, wiecie co?
10366:  Zróbmy tak.
10368:  Będzie lepiej złapać więcej replenishmentu.
10372:  I... Wiecie co?
10378:  Weźmy to działo.
10381:  Będzie prościej.
10382:  I myślę, że tyle.
10384:  Swiftly, quickly.
10386:  Moby Dick, Melvina.
10387:  O, Moby Dicka lubię.
10388:  To jest ciężka powieść.
10390:  Lepszy jest korsarz Josepha Conrada w takich tematach marynistycznych, powiedzmy.
10395:  Ale Moby Dick mi się podobał.
10398:  Niektórzy prowadzący nie chcą nawet wysłać karty przedmiotów na początku semestru, ale muszą, Jaros.
10403:  No, muszą.
10404:  Bo to jest jedna z tych nielicznych rzeczy, która jest uniwersalna na wszystkich uczelni.
10407:  Jeżeli tego nie robią, trzeba iść z tym do dziekana do spraw studenckich.
10412:  W ogóle wolę Armię Podsieję czy Frakcyjny.
10414:  Zawsze robię Armię Podsieję, Mateuszu.
10416:  Zawsze.
10422:  W tym semestrze nawet nasi wykładowcy nas pytali, czy wiemy, gdzie znaleźć sylabu Serio Silver Crow.
10429:  Dość przerażające to, co piszecie.
10436:  To będzie interesujące starcie.
10441:  Być bardzo interesujący w starcie.
10449:  Erin pisze, że sylabusy zazwyczaj dawali na pierwsze zajęcie z danego przedmiotu, jak już jest za późno.
10454:  AGH, sylabusy, wszystkie są dostępne w sieci, w systemie, który się nazywa Syllabus, więc ciężko je przegapić.
10461:  I one są dostępne, więc dlatego jestem w takim lekkim szoku, bo tak nie powinno być, żeby to było poukrywane.
10468:  Ale zdaję sobie sprawę z tego, że w interesie niektórych uczelni może być, żeby tak właśnie było, niestety.
10483:  Dobra, i teraz ta.
10487:  Co to było?
10491:  Idea jest następująca, strzelać w cokolwiek.
10516:  Spróbujmy tego mamuta odstrzelić.
10519:  Słynne ostatnie słowa, nawiasem mówiąc.
10531:  Co to nas tak ściga?
10532:  Wilcze skóry?
10533:  A, kolejna jednostka, którą komenderuje AI i dlatego jest nagle niesamowicie potężna.
10548:  Dobra.
10549:  Usuńcie się z tych drzew, bo dzieją się złe rzeczy.
10553:  Dobra, mamut.
10555:  Ostrzeliwać mamuta.
10556:  Jak mamut zginie, to będzie spokój.
10569:  Jak tutaj sytuacja.
10576:  Okej, i teraz na mamuta.
10583:  Wejdź na pozycję!
10585:  Wejdź na ziemię!
10587:  Formacja, ruszaj!
10588:  Nie uciekaj!
10589:  Tak, szybko!
10590:  Gotowi?
10591:  Na szybkość!
10592:  Na walkę!
10593:  Sigma!
10593:  Szybka ruszaj!
10595:  Wejdź na pozycję!
10598:  Wejdź na ziemię!
10599:  Przechodzimy teraz!
10601:  Na Heldenhammer!
10603:  Tak, mój Boże!
10605:  Idź!
10606:  Na szybkość!
10607:  Tak, szybko!
10608:  Przechodzimy teraz!
10616:  Dobra.
10618:  Świetnie.
10626:  Dobra, jeden mamut zabity, teraz drugiego musimy ustrzelić.
10631:  Proste to to nie będzie, ale postaramy się.
10640:  Ile mamy strzałów?
10641:  Ojej, mamy jeden strzał tylko.
10647:  Dobry wieczór atramentowa, toń, witamy serdecznie.
10653:  Bardzo proszę o ten strzał dla Mammuta, do Mammuta.
10661:  O, o to chodziło.
10663:  Dobra.
10663:  Dobra.
10677:  Strasznie szybko ginął, swoją drogą.
10681:  Dobry wieczór, Rymek, witamy.
10682:  Łowcy mamutów się nam zrobili z kirasjerów, prawda?
10685:  Z rajtarów, przepraszam.
10689:  Dobry wieczór, Marku Krause.
10690:  Absolutnie, tak, u nas czaty są legendarne, zgadzam się z tego w stu procentach.
10700:  Dobra, skończmy strzelanie, chociaż może.
10706:  Wilcze skóry jeszcze mnie denerwują.
10707:  Nas cały czas ścigają.
10709:  Okej, poszło.
10713:  Teraz tak.
10715:  Zachowujemy, zachowujemy ten oddział.
10718:  Musi ostrzelać mamuty, nie ma innej opcji.
10732:  Opancerzone Wilcze Skóry.
10735:  Wilcze Skóry są naszym niewiarygodnym i niewysłowionym wrogiem, widzę.
10742:  A my mamy tylko bardzo skromny cel, tzn.
10745:  zabić Mamuta.
10766:  Okej, i teraz.
10770:  Dlaczego oni oddali strzał tam, gdzie nie powinni byli?
10776:  Dobrze!
10776:  Dobrze!
10777:  Dobrze!
10777:  Dobrze!
10777:  Dobrze!
10794:  Dobrze!
10794:  Dobrze!
10795:  Dobrze!
10795:  Dobrze!
10795:  Dobrze!
10796:  Dobrze!
10796:  Dobrze!
10804:  Dobra, niszczyć tego mamuta, bo zaraz nam zrobi zbyt duże straty.
10812:  Ależ jest beznadziejna ta piechota, nie mam słów nawet.
10822:  Cykl dzieci ziemi?
10823:  Chyba nie kojarzę.
10824:  Zatrzymaj się!
10824:  Zatrzymaj się!
10833:  Mamut padł, dobrze.
10841:  Nie wycofywać się!
10843:  Wracać, tchórze!
10854:  Nie wierzę po prostu.
10855:  Wygrywają!
10856:  Wygrywają!
10858:  Tchórze!
10862:  I jeszcze idioci do tego, ponieważ ci łucznicy stwierdzili, że będą mieli większe szanse, jak pójdą do walki w zwarciu.
10871:  Z pewnością.
10872:  To dobry plan.
10872:  Formacja, ruszajmy!
10873:  Nie wstrzymajmy się!
10873:  Jesteśmy w powietrzu Sigma!
10896:  Okej, musimy się Wulfricke pozbyć, to tak szybko.
10912:  Wulfricke stwierdził, że będzie ścigał naszych łuczników.
10915:  To jest mądra decyzja taktyczna, ale i tak irytująca.
10922:  Jak często są streamy?
10924:  Co tydzień.
10925:  Sobota, niedziela.
10927:  Osiemnasta.
10932:  Chciałem trochę poznać świat króla Artura.
10933:  Od czego zacząć?
10934:  Świat króla Artura Maladii Sapkowskiego jest dobrym... dobrym wstępem.
10939:  Potem można... był sobie raz na zawsze król... T.H.
10943:  White'a.
10945:  To też jest dobry pomysł.
10946:  Nie no, autentycznie, oni wszyscy się wycofają, mimo że mogą wygrać, to jest niesamowite.
10955:  Dobrze, tu przynajmniej jest sytuacja rozpanowana, ale... Ok.
10964:  Strzelanie w Wulfrica nie ma żadnego sensu, bo on jest za szybki.
10981:  Przynajmniej wystrzelajmy tych czempionów, grasantów.
10989:  Jak wysoki próg wejścia na Total War Hammer?
10992:  Trudno mi powiedzieć.
10993:  Jeżeli się gra w kampanię na początku Okowiru, moim zdaniem, to nie jest tak źle.
10998:  No, Wulfric nas niestety rozjeżdża i to tak dosłownie i w przenośni.
11010:  Gdyby nie te straty w dyscyplinie, to byłoby dobrze.
11017:  Czy polecę coś, co się czyta równie łatwo, co Abhorsena, Garth Vanixa, a czytałeś kolejne tomy i prequel również?
11024:  Ja bym szedł w Martha Wells, to jest bardzo podobne, czyli Upadek Ilder Yen.
11028:  Rozczarowanie na Netflixie?
11029:  Nie widziałem.
11033:  Mój poziom ogarnięcia to max, to czym się da w Battlefield Gothic Armada 2, Total War mnie trochę przerastają, ale można zagrać na łatwiejszym poziomie.
11041:  Ja nie jestem człowiekiem, który mówi, że trzeba grać w legendarny.
11045:  Nie.
11047:  Dlaczego Drajcha nas atakuje?
11052:  Eee, co?
11071:  Hmm.
11078:  Okej, to będzie ciekawe.
11083:  Czy widziałeś rozczarowanie?
11084:  Nazywa się Wiedźmin.
11087:  Dobre, ładne.
11088:  Seria książek sci-fi.
11089:  Zirael, na pierwszy moment Zirael to jest imię jednego z bohaterów właśnie też w cyrkule Porosena.
11096:  Pomijając oczywiście Jaskółkę z Wiedźmina.
11099:  Ekspans.
11101:  a z polskiej głębie Marcina Podlewskiego.
11106:  Nie rozumiem, dlaczego jest tak, że nasza sacka została.
11114:  Tak, to jest dziwne.
11115:  Dobra.
11116:  Strzelcy najcenniejsi zostają tutaj.
11120:  Cała reszta w zasadzie może zginąć.
11126:  Więc niech utrzymają jak najdłużej mury.
11131:  Taki jest plan.
11133:  Niech utrzymamy jak najdłużej mury.
11139:  Tak.
11142:  Dobra.
11146:  I wy... I magów.
11149:  Co z króla Arturia i cerzy okrągłego stał?
11151:  Korpus Arturiański to jest ciężka sprawa.
11153:  To znaczy, to jest... To jest... Bardzo dużo źródeł, które są...
11161:  Częściowo spisane, częściowo niespisane.
11165:  I to nie jest tak, że jest jeden cykl, który jak poznamy, to wszystko znamy.
11170:  Nie.
11171:  Wręcz przeciwnie.
11185:  Dobra.
11187:  Tego maga i tego weźmiemy do drugiej grupy.
11192:  Baltazar Gelt.
11197:  Jak tutaj sytuacja?
11198:  O, o, o!
11199:  Tutaj zdecydowanie się ogień przyda bardziej.
11205:  Baltazar Gelt.
11207:  Świetnie.
11208:  Co jeszcze możesz zrobić?
11214:  Jezu, tak.
11218:  Potrzebujemy tutaj absolutnie
11231:  Mam nadzieję tylko, że pójdzie dobrze to zaklęcie, bo na razie jest tak średnio.
11241:  Z tym czasem pojawili się strzelcy.
11247:  Raz.
11249:  Dwa.
11253:  Zostawiamy pozycję!
11255:  Zaczynamy, Imperatorze!
11259:  Zobaczmy, jak Balthasar wróci do nas!
11260:  Gotowi!
11260:  Sołtysi, walcz z nimi!
11262:  Słupki!
11262:  Przeszlifujcie!
11263:  Wstępnie, koniec się oczeka!
11285:  Teraz mogę mieć trudność ze śledzeniem czatów, od razu zaznaczam.
11291:  Będę zerkać jeno.
11326:  To będzie taka długa attrition war, jak się na to mawia.
11337:  Niech już nasze czołgi przybędą.
11338:  Wtedy będę się czuł bezpieczniej.
11342:  Jeden z naszych bohaterów ma duże problemy.
11345:  Dzień dobry Imperium!
11345:  Na Twojej służbie!
11346:  Kindle Flamie!
11348:  Idź!
11350:  Szmaragdź!
11354:  Świat jest mocnym!
11363:  Otwieramy!
11368:  To mogłoby pójść jako Saving Your Disaster Battle do Legenda, absolutnie.
11376:  Ok, przyszły czołgi.
11377:  To dobrze.
11383:  Stracimy, moi drodzy, tę armię najpewniej.
11385:  To jest coś, co mnie bardzo martwiło właśnie, jak sobie to uświadomiłem.
11387:  To jest coś, co mnie bardzo martwiło właśnie, jak sobie to uświadomiłem.
11404:  Geld jest potrzebny w tym miejscu, absolutnie.
11410:  Kislev jest tak złą fortecą do obrony, że nie mam słów.
11423:  Jedyna, jedyna rzecz, jaka się może stać, która nas uratuje, to...
11431:  Magia Gelda i ewentualne jeszcze posiłki czołgów.
11434:  Czytanie Tolkiena.
11437:  Władca chyba klasycznie, nie zaczynałbym od Simmerillionu.
11452:  Okej.
11454:  Bardzo bym chciał drugi czołg.
11457:  Gincie szybciej.
11477:  Niedobrze.
11481:  Bardzo potrzebujemy posiłków, a one jak na złość nie nadchodzą.
11487:  Geld długo nie wytrzyma.
11492:  Nie możemy oczekiwać, że Mak będzie tak długo walczył.
11506:  Czołg musi tu przejść, nie ma wyboru.
11507:  Ok, część się wycofuje.
11527:  Nie wiem dlaczego jest tak źle z wiatrami magii tutaj.
11531:  Najciekawsza postać w Shadow and Bone?
11533:  Nigdy nie zwracam uwagi na postaci.
11536:  Nie umiem ci odpowiedzieć na to pytanie.
11545:  Dobrze, niech już zginą.
11552:  Dobra, nasz czołg tutaj sobie już radzi, dobrze.
11561:  Dajcie spokój, co za bitwa.
11566:  Mamy dwa czołgi w rezerwie i sporo artylerii.
11574:  Tutaj wykorzystamy tych łuczników, żeby trzymali flankę, chociaż brzmi to absurdalnie.
11591:  Coś ewidentnie nam zużywa wiatry magii, tylko nie mamy pojęcia co.
11600:  Więc tak, moi drodzy, łamanie dyscypliny to jest kluczowa kwestia w takich sytuacjach.
11609:  I czołgi parowe.
11614:  Jaka nacja dzisiaj gra na Warhammerze?
11615:  Imperium.
11618:  Można poznać po tym, że one są przerąbane.
11636:  Musimy bardzo efektywnie zaklęć używać.
11639:  Jeżeli są dwa oddziały, dobrze, używamy.
11652:  O nie, nie, takich rzeczy nie będzie.
11662:  Im więcej zginie bohaterów i lordów, tym większą mamy szansę na to, że złamią się.
11668:  Musimy też często używać tej jednostki, znaczy Zawór Bezpieczeństwa.
11671:  Ona obniża bardzo dyscyplinę i może złamać dyscyplinę jednostek wroga.
11679:  Dobra.
11682:  Tu trochę za bardzo już zużywają amunicji.
11690:  Koło czasu seria książek jeszcze nie czytałem, niestety.
11693:  Muszę się za to zabrać, bo mi się bardzo podobały koncepcje pewne w serialu i żałowałem egzekucji.
11700:  A ludzie, którzy znają książki, mówili, że serial jest jeszcze gorszy niż myślałem, jako widz.
11707:  Ale to też pokazuje, że nie trzeba znać serii książek danej, żeby widzieć, czy coś zostało dobrze zrobione, czy źle.
11715:  Bardzo często jest tak, że po prostu serial obiektywnie źle się ogląda.
11725:  Okej.
11730:  To będzie długa bitwa, moi drodzy.
11732:  Czy są gry taktyczne z Warhammera 40?
11735:  40 na pewno.
11735:  Nie wiem, jak jest z Warhammerem Fantasy, bo Warhammer Fantasy bywa... No oczywiście są dwie frakcje.
11741:  Jedni uważają, że jest za mało gier osadzonych w uniwersum Warhammera Fantasy, to to ja, a drudzy uważają, że jest właśnie za dużo, bo Age of Sigmar jest w tej chwili bardzo promowany przez Games Workshop.
11755:  Czekam intensywnie na naszą główną artylerię.
11774:  Czaty trolują.
11775:  Strasznie czaty trolują.
11776:  Ja wszystko widzę, wbrew pozorom.
11778:  Nie mogę tylko czasem odpowiedzieć.
11782:  Żadne szkalowanie mi nie umknęło.
11784:  Zabrać amunicję!
11786:  Dla Heldenhammer!
11791:  Dobra.
11798:  Okej.
11802:  Magic the Gathering.
11803:  Usiłował mnie kolega namówić do tego, bardzo.
11810:  Miałem ten sam problem co w każdej karciance.
11812:  To znaczy, trzeba dużo pamiętać i jeszcze więcej ogarniać.
11816:  To nie jest coś, czym ja jestem dobry.
11821:  Czy już wiecie i czy już widzicie, dlaczego tak wspaniałe są czołgi parowe?
11826:  Mam nadzieję, że widzicie.
11828:  To, co nam się tutaj kompletnie nie przyda natomiast, to jest świetlista Arka Hysz.
11831:  Nie wiem jeszcze, jak jej użyjemy.
11835:  Nie mam pojęcia, ale wiem, że ten czołg się za bardzo wysforował.
11848:  Uuu, niedobrze.
11853:  Niedobrze, niedobrze.
11853:  Tu jest niedobra sytuacja.
11861:  Worldbuilding jest absolutnie niesamowity w Magiku.
11865:  To tak, to ja się interesowałem tym wiele razy.
11867:  Jest też parę grafik, które bardzo lubię.
11870:  Grafiki do kart są przepięknie robione.
11872:  Okej.
11878:  Tutaj z amunicją zaczyna być trochę niedobrze, co w tym miejscu oznacza bardzo niedobrze.
11887:  Tak, amunicja będzie głównym problemem tej konkretnej rozgrywki.
11892:  I brak magii.
11907:  Chyba jesteśmy minimalnie źle odwróceni w złą stronę.
11911:  Tutaj jak?
11911:  Okej.
11915:  Widzę, że z tej strony naciera zdecydowanie więcej... O Boże, co tu się dzieje?!
11920:  Zniszczcie ich!
11922:  Nie chcę już mieć tych oddziałów!
11925:  To klasyczna wojna, czołgi wspierane przez piechotę.
11927:  No tak, tak, tak!
11929:  Tak jest, dobra.
11930:  Wstrzymać ogień.
11935:  Łamać ich dyscyplinę, to jest najważniejsze.
11937:  Niech uciekają, niech zwiewają!
11941:  Tchórzliwie.
11946:  Zmugły zrodzony Sandersona, wszystko Sandersona czytane praktycznie, co jest za mną na półkach i należy do tego również zmugły zrodzony.
11964:  Target and fire!
11978:  Okej, stop.
11982:  I... Łomacz dyscypliny się zgłasza.
11988:  Dobrze.
11993:  Jak tutaj sytuacja?
11994:  Średnio.
11996:  Ło, tu się tutaj przydało zaklęcie.
11998:  Geld, chodź tu.
12001:  Od czego najlepiej zacząć z Andersona?
12003:  Ja zacząłem właśnie od Mgły Zrodzonego.
12005:  Myślę, że to jest fajna kolejność.
12017:  Ten moment, kiedy nie można używać Magii Ognia, jakie to jest smutne.
12023:  Nie ma w tej grze jak strzelać bez rozkazu?
12024:  Nie no jest, tylko że wtedy zużywają amunicję bezsensownie.
12029:  Wtedy, kiedy nie trzeba, prawda?
12032:  więc ja czasem wyłączam strzelanie bez rozkazu, celowo całkowicie.
12037:  Ujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujujuj
12055:  Czy mamy wreszcie jakąś naszą artylerię?
12058:  Nie.
12058:  Teraz złośliwie nasze jednostki nieustannie stają się bardzo odważne, zamiast żeby uciec.
12065:  Muszę powiedzieć, że mnie to dobija.
12069:  Podpalony, choć przy takim wieczorze, raczej złoty wieczór.
12071:  Coś w tym jest.
12072:  O Boże, co tu się stało?
12075:  5 sekund nieuwagi.
12080:  Dobra, zwabmy go tutaj.
12090:  Ok.
12092:  Gdzie jest Geld?
12096:  Ok, następna, następna tura.
12100:  Niestety już coraz więcej tracimy.
12105:  Myślę sobie tak.
12107:  Będziemy ich kierować po prostu na mury.
12109:  Więcej zdziałają na murach niż poza nimi.
12123:  Szczęść ogień.
12123:  Ładne powitanie murek.
12125:  Szczęść ogień ci, bo cię nie powitałem jeszcze na czatach.
12135:  Okej.
12136:  Mam nadzieję, że ten oddział zdąży na mury.
12139:  Taki jest plan w każdym razie.
12142:  Ale łamiemy ich ducha, to jest dobre.
12147:  Okej.
12147:  Cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk, cyk
12184:  Dobra, Temple of Luminax, kierujemy tutaj.
12187:  Niech strzela w kierunku całej nadchodzącej piechoty.
12191:  Czy grałem w machinarium point and click ze stylizowanego grafiku?
12194:  Nie grałem bardzo do siły człowieku.
12197:  Jeśli nagrałem się, pyta Jaruz, w każdym razie czy na RTS-y typu Age of Empires III to Dawn of War dostałem solidny oklep na multiplayerze, to jest jakaś sytuacja w tej grze?
12204:  Tak, ja nie gram w multiplayerze zupełnie celowo i najlepsi gracze w Warhammera w ogóle, no ci, którzy streamują i tak dalej, oni raczej unikają multiplayerów, więc wiecie.
12216:  Nie jest to problem.
12221:  Dobra.
12222:  Potrzebujemy coraz więcej strzelców tutaj.
12225:  Uuuu, Geld?
12229:  Lecimy.
12232:  I... O tak.
12247:  Powinno się udać nam ładnie strzelić.
12256:  Powiedzmy.
12261:  Będzie trzeba też przenieść czołg parowy, obawiam się.
12279:  Nikt nie powiedział, że będzie łatwo, czaty, nikt.
12282:  A ja na pewno nie.
12285:  Czy wreszcie mamy naszą artylerię, czy nie?
12288:  Co się dzieje z tymi moimi przeklętymi jednostkami?
12291:  Czemu one nie walczą?
12297:  Dobra.
12297:  Ustawmy się tutaj może.
12300:  Tak!
12301:  O, oni tutaj nadchodzą, dobrze.
12303:  Przejmijmy te wieże przynajmniej.
12308:  Już zgińcie, błagam, bo chcę moją artylerię.
12311:  Co?
12311:  To jest paradoksalna rzecz, nie?
12313:  Że mamy artylerię, ale nie możemy jej użyć.
12331:  Dobrze, jeszcze jest jakaś amunicja przynajmniej.
12335:  To mamy taki wstęp do Warhammera 3, że wielkie nieba, moi drodzy.
12340:  Dobrze!
12341:  Czy ja widzę moją artylerię?
12344:  Artyleria!
12346:  Błagam!
12349:  Gdzie jest moja artyleria?
12361:  Nie no, powinna być artyleria.
12366:  Ja się pytam, gdzie jest moja artyleria.
12370:  Czy na powietranie mówimy, niech będzie podpalony szczęść ogień na do widzenia?
12374:  To nie jest zły pomysł.
