🔴 RINGS OF POWER | Recenzja odcinek po odcinku (ze spojlerami) #1
🔗 https://www.youtube.com/watch?v=Ra4WpZINxb8

49:  muzyka muzyka muzyka
3433:  Przypominam, minęło 16 minut serialu, nic nie wiemy, poza tym, że jest Sauron i jest on mroczny i Galadriela stwierdza teraz, o teraz możecie zobaczyć, że Galadriela wygląda jak Galadriela i możecie, po tym wiemy, że Sauron się gdzieś ukrywa i trzeba go znaleźć.
3448:  Nic więcej.
3451:  Rzekłbym, że można 17 minut i 11 sekund czasu ekranowego, godzinnego odcinka przeznaczyć na coś, co pozwoli nam w lepszy sposób poznać motywację Galadrieli, w lepszy sposób zorientować się, gdzie jest Sauron i dlaczego w zasadzie jest taki groźny, ale nie, bo oczywiście, że polegamy na tym, że ludzie wcześniej zobaczyli Władcę Pierścieni.
3473:  Więc jak zawsze, serial jest dla fanów, a tak naprawdę nie jest dla fanów.
3479:  Więc cóż, jeżeli komuś Galadriela, jeżeli chodzi o jej wygląd, nie przeszkadza, nie mam z tym żadnego problemu.
3485:  Ja tylko zwracam uwagę, że jej wygląd to jest tylko czubek góry lodowej, ponieważ ona ma inną osobowość niż Galadriela oryginalna.
3493:  I to jest...
3494:  Z nią problem, że ma osobowość zgorzkniałej Galadrieli, więc nie pasuje do prequelu, pasuje do sequelu, pasuje do Galadrieli, która zdecydowała, że okej, przegrała w Wojnie od Pierścieni, w alternatywnym zakończeniu Władcy od Pierścieni i stwierdziła, że ona pierdzieli to wszystko i idzie w Bieszczady.
3508:  Mniej więcej tak się zachowuje.
3511:  No i potem mamy, moi drodzy, napisy początkowe i przenosimy się, to jest akurat bardzo ładny pomysł, który mieli, to znaczy pokazywanie mapy do Rowanionu i w Rowanionie jest ta scena, którą znamy z traileru, oczywiście, to znaczy ludzi łosi.
3525:  Dlaczego zostali wprowadzeni ludzie łosie?
3527:  Nie mam zielonego pojęcia, dlaczego zostali wprowadzeni ludzie łosie.
3530:  Zostałem, wiele razy, wiele razy mi powiedziano Krzysztof,
3535:  Krzysztof, poczekaj aż wyjdzie serial.
3538:  Nie wypowiadaj się na temat ludzi łosi.
3540:  Nie możesz wiedzieć nic na temat ludzi łosi, jak nie obejrzałeś serialu.
3545:  Więc obejrzałem serial, nie wiem nic na temat ludzi łosi.
3549:  Nie mam zielonego pojęcia.
3551:  Czemu służą?
3552:  Ponad temu, że to jest Comic Relief.
3555:  Przechodzą sobie, a później postaci, które nie istnieją, komentują ich, że o, że na pewno to jest jakiś zły omen.
3561:  Postaci, które nie istnieją, powiedziałem, to są mianowicie Harfutowie, czyli nie Hobbity.
3566:  Zostały wprowadzone do Rings of Power po to, żebyśmy mieli Hobbity, ale nie mieli Hobbitów.
3571:  I teraz tutaj muszę Was bardzo rozczarować, mianowicie ja nie byłem w stanie obejrzeć żadnej ze scen z Harfutami.
3578:  Absolutnie żadnej.
3579:  W związku z powyższym wiecie, co zrobiłem wtedy?
3582:  Mianowicie zrobiłem to.
3584:  Znaczy przewinąłem do następnego fragmentu, gdzie nie było harfutów.
3587:  I pozwolicie, że takim running joke'iem tych moich częściowo recenzji, częściowo omówień będzie omijanie fragmentów dotyczących harfutów, chyba że stanie się tam coś istotnego dla fabuły.
3598:  Znaczy wtedy będziemy zatrzymywać się nad harfutami, natomiast na razie harfuty zajmują się tym, co hobbity.
3603:  Znaczy sadzą brukiew, sadzą kalarepę i mówią o tym, że świat jest piękny, kiedy sadzi się brukiew i sadzi kalarepę.
3611:  I na razie nie jest mi to potrzebne do zrozumienia ani motywacji Galadrieli, ani motywacji Saurona.
3617:  Więc przenosimy się do Lindolu i w Lindolu poznajemy w Królestwie Elfów Elronda, który nie wygląda jak Elrond.
3629:  Oczywiście z pewnością jest to jakiś ukryty cel.
3632:  Elrond przejdzie w którymś momencie operację plastyczną i zacznie z powrotem wyglądać jak Hugo Weaving.
3637:  Na razie nie wygląda jak Hugo Weaving, w związku z powyższym ja wierzę tylko na słowo ludziom, którzy mówią mi, że to jest Elrond.
3643:  Podobno jest to Elrond.
3646:  Oni mają prawa do hobbitów, czemu ja mówię o hobbitów?
3648:  Dlatego, że hobbity pojawiają się dopiero później w Śródziemiu i tutaj akurat postanowiono być zgodnie z lore.
3654:  To jest totalnie niekonsekwentne, bo teoretycznie można było wprowadzić nie tylko hobbity, ale można było wprowadzić również hobbitskiego Morgotha.
3662:  który wywija trójzębem i krzyczy tu dwa ucha, tam dwa ucha, a tu dupa, która słucha, ponieważ jak wiadomo, lore nie ma żadnego znaczenia i tworzymy świat fantasy.
3669:  Poza tym świat fantasy nie istnieje, więc nie ma żadnego znaczenia, co w problemie tego świata ustanowimy.
3674:  Ale ten jeden raz stwierdzono, że będą tak...
3678:  Harfuty, a nie hobbity.
3680:  I znowu mamy krótkie włosy.
3681:  Nie wiem dlaczego akurat tak postanowiono zmienić wygląd elfów.
3684:  Jest to o tyle ważne, że Tolkien zmienił wygląd elfów już raz i zmienił go na tyle skutecznie, że jak wpiszecie sobie w Google Grafika słowo elf, to nie dostaniecie małych psikuśnych wróżków, które sobie latają i zapylają kwiatki w Nibylandii, tylko dostaniecie dumnych, długowłosych wojowników Noldorów.
3698:  Nie mam pojęcia dlaczego.
3701:  W którym odcinku przyjedzie Gandalf za skuterze z pizzą dla Galadieli za bycie silną i niezależną?
3705:  Nie wiem.
3706:  Mam nadzieję, że w siódmym.
3707:  Siódmy odcinek to jest zawsze ten najnudniejszy, więc to jest nieątpliwie coś, co by sprawiło, żebym się zaśmiał.
3712:  A właśnie!
3713:  Ani razu się nie zaśmiałem.
3715:  Przez dwa odcinki.
3716:  Nawet sardonicznie.
3719:  Więc nie wiem, jeżeli ktoś traktuje to jako czystą rozrywkę, trochę słabo, nie?
3724:  Tak myślę, że fajnie byłoby, gdyby się pojawiały tam jakieś humorystyczne akcenty, a nie tylko wszystko na wysokim C.
3732:  Galadriela spotyka się z Elrondem i przekazuje mu krwiożercze wieści na temat tego, że jest Sauron, a Elrond mówi tak, tak, Galadrielo, absolutnie straszny jest Sauron.
3742:  Tutaj macie kolejny przykład wybitnego światotwórstwa, to znaczy trzeba było nieprawdopodobnych, sardonicznie, czyli trochę tak sarkastycznie, ironicznie.
3750:  Tu macie przykład nieprawdopodobnych wydatków, jakie poniesiono na wyprodukowanie tego serialu, to znaczy mamy drzewa i mamy liście wśród tych drzew.
3758:  To jest coś, co ja mogę z kolei, jak trochę dalej pojadę od Krakowa, to na Górze Kalwaryjskiej coś takiego zobaczę, czyli na razie jest tak, że mógłbym pojechać do Jury Krakowsko-Częstochowskiej, do Kalwarii Zebrzydowskiej i miałbym z grubsza to samo, co w Rings of Power, tylko mniej cringe'u.
3775:  To jest długa scena, która absolutnie niczemu nie służy i jak ta długa scena się kończy, to znowu są Harfutowie, a wiecie co robimy, znaczy what do we say to the god of Harfuts, not today, w związku z powyższym omijamy Harfutów i dostajemy scenę, która jest ponownie w Królestwie Lindonu, to było zabawne, ponieważ
3796:  Ludzie domniemywali, że to będą sceny w walinoże, bo faktycznie to tak wyglądało.
3801:  Ale nie, to są sceny w Królestwie Elfu, tutaj macie wysokiego króla Gil-galada, który to wysoki król Gil-galad nagle traci całkowicie rozsądek i mądrość swą i stwierdza, że nie ma żadnego wielkiego złego, to się zmieniło i to są tylko...
3816:  To są tylko takie brednie jakiejś Galadrieli.
3818:  Najlepiej wyekspediujmy te Galadriele z powrotem do Valinoru, żeby tutaj nam nie turbowała, nie przeszkadzała, żebyśmy nie mieli z nią kłopotów.
3828:  No i o tym jest cała ta scena i Elrond się czai, ponieważ Elrond tak naprawdę, no nie uwierzycie, Elrond się przyjaźni z Galadielą i jej sprzyja i później mają taką rozmowę między sobą, to znaczy Elrond razem z Gil-Galadem i Elrond mówi, ale Gil-Galad, ty se zdajesz sprawę z tego, że Galadiela ma rację?
3843:  Mówi tak, tak, tak, ale ona jest babą, więc ją wyekspediujemy.
3846:  Wszystko przecież się do tego sprowadza.
3850:  Aweceza, morituri te salutant, piszecie, tak, hiking Gilgalad, na haju innymi słowy, troszeczkę jest.
3856:  Ja jeżeli chodzi o wizerunek Gilgalada nie mam problemu, myślę, że jest spoko, natomiast mam duży problem z tym, że mamy zakonnicę w tym świecie, to znaczy nie wiem dlaczego jest zakonnica w przebraniu,
3869:  Nie wiem dlaczego jest druga zakonnica w przebraniu, nie wiem dlaczego jest trzecia zakonnica w przebraniu.
3873:  Myślałem, że nauczyliśmy się już przedstawiać elfy w taki sposób, żeby człowiek nie łapał się za głowę, jak widzi to, co się tutaj dzieje, ale najwyraźniej nie.
3882:  No i jest Elrond, który przywdział ręcznik, ponieważ jak wiadomo kostiumografia nie istnieje jako sztuka i
3889:  To, co wszystko wypracował Peter Jackson razem z legionem artystów i rzemieślników, należy wyrzucić do kosza oczywiście.
3897:  Bo po co?
3898:  W żaden sposób by to nie sprawiło, że fani by się poczuli właśnie z powrotem w świecie, który kojarzą i znają.
3906:  W żadnym wypadku nie połączyłoby to inteligentnie i mądrze Rings of Power z Władcą Pierścieni.
3912:  No nie, więc trzeba zmieniać to, czego naprawdę nie trzeba zmieniać.
3915:  I widzicie, to jest właśnie ten paradoks, gdyby Elrond miał chociaż tę samą zbroję, co Elrond filmowy, to nie miałbym z tym takiego problemu, byłaby jakaś charakteryzacja.
3925:  Tutaj nie ma tej próby charakteryzacji, to znaczy to wygląda tak, jakby to był zupełnie inny szczep elfów, a pamiętajcie, że szczepów elfów trochę jest.
3933:  Ale ma perfekcyjną fryzurę broni Drake the Little.
3935:  Nie wiem, co tam robią zakonnice, moi drodzy.
3937:  Nie mam zielonego pojęcia, co tam robią zakonnice.
3940:  Być może się modlą.
3943:  Tu jest długa scena, w której Galadriela rozmawia razem z Elrondem o swoich obawach i Elrond bardzo słusznie zresztą tutaj akurat jej wyłuszcza to, co było grzechem kardynalnym elfów w Śródziemiu.
3955:  To znaczy elfowie cały czas uważali, że za dużo ich zginęło w walce z Morgothem i zresztą Morgoth podsycał później ustami Saurona te obawy, żeby nie przeciwstawiali się jego hegemonii i supremacji na kontynencie.
3972:  I to jest ładnie ujęte, bo faktycznie to był też zarzut, który miały hobbity we Władcy Pierścieni czy ludzie względem elfów.
3979:  Dlaczego się nie angażują do walki?
3981:  No dlatego, że zbyt wielu już ich zginęło.
3985:  Moda się w Śródziemiu zmieniła, tak stwierdzili producenci, najwyraźniej.
3993:  Były krakowskie potwory, teraz krakowskie Śródziemie.
3995:  Nie załamujcie mnie.
3996:  No tak, jeżeli jest Jura Krakowsko-Częstochowska, to trochę tak.
3999:  Włosy elfów wyglądają tak dobrze przy Brendo, że aż bym sobie pojechał do Śródziemia zrobić fryzurę.
4003:  No i widzicie, to jest jeszcze jedna rzecz.
4007:  To nie jest złe, że o tym ludzie mówią i na to zwracają uwagę z bardzo prostego powodu.
4012:  To znaczy, zauważcie, że fryzura i to w jaki sposób wygląda człowiek determinuje to w jakiej jesteśmy epoce historycznej, w jakim jesteśmy settingu.
4021:  I bardzo dużo ludzi mówiło, że to jest jakby Elrond się przeniósł do XX wieku.
4025:  I trochę tak jest.
4026:  Więc fajnie jest nawiązywać do starych fryzur, które mamy dostępne, nie wiem, na rycinach średniowiecznych, jeżeli chcemy osadzić świat w settingu high fantasy, a do rycin japońskich, jeżeli robimy grę Sekiro.
4039:  Wyobraźcie sobie teraz, że co druga postać w Sekiro ma Irokeza na przykład, jak żywcem wyjęta z Eban Fantasy i koncertu punk rockowego.
4047:  Nie wyglądałoby to przekonywająco.
4049:  A jeżeli by miało to wyglądać przekonywająco, musiałaby ta postać być ubrana w taki sposób, żeby wytwarzało to zabawny kontrast.
4056:  Jeżeli człowiek chce się bawić fryzurą, kostiumami, musi umieć to robić.
4060:  Musi zdawać sobie sprawę z tego, jaką konwencję wybiera.
4066:  Długa scena, która kończy się moim ulubionym wątkiem.
4070:  To jest ciekawe w serialu.
4071:  Mam nadzieję, że uda mi się w niego wklikać.
4074:  O, to jest wątek, który jest ważny.
4076:  Zauważcie teraz jedną rzecz, to znaczy przenosimy się na mapie, mapa wiruje w taki sposób, żeby biedny Krzysztof nie orientował się, gdzie idzie i w jaki sposób, to znaczy nagle zaczęło coś spod niej prześwitywać.
4086:  Nie wiem, gdzie jest ta wspaniała jakość produkcyjna, o której mówią wszyscy recenzenci, ale dla mnie to jest strasznie kiczowaty efekt, który widzę na wideoesejach na YouTubie, ale...
4097:  Nie oszukujmy się, że wideoessayści na YouTube mają troszeczkę mniejsze możliwości niż Amazon, więc jeżeli Amazon tyle wpompował pieniędzy, to chciałbym coś więcej.
4106:  Tu macie te Southlands, o których już Wam wspominałem.
4109:  Jeszcze raz przypomnę, że Southlands to nie są te rejony, mimo że w serialu się tak nazywają, tylko Southlands to są rejony u Karen Winfonstadt oznaczone w taki sposób, to znaczy tu, tak?
4120:  To jest Darkland, nazywa się Southland, innymi słowy.
4124:  Więc nie, mamy do czynienia z tym, co w Atlasie Śródziemia nazywa się Heaverlands.
4130:  Nie mam zielonego pojęcia, dlaczego nie zostało to przedstawione jako Heaverlands, no ale nie zostało.
4135:  Więc niemniej to jest, moi drodzy, ten obszar tutaj, jakbyście byli zainteresowani.
4139:  Już zostało to przez oczywiście fanów zrekonstruowane, bo jak wiadomo, jeżeli produkcja nie domaga, to muszą się zajmować czymś fani.
4147:  Więc jesteśmy w Heverlands i w Heverlands jest o tyle istotne, że tutaj mamy do czynienia już z trzecią frakcją, to znaczy mieliśmy frakcję Noldorów, mieliśmy frakcję Harfutów, którzy nie istnieją, w związku z powyższym ich przewijamy i mieliśmy frakcję teraz już ludzi, ale ludzi szczególnych, to znaczy takich, którzy służą Morgotowi.
4165:  Teraz się przenosimy z Jury Czernakowsko-Częstochowskiej, moi drodzy, bardziej do Zakopanego, to jest taka dolina kościeliska, ładna,
4172:  Oczywiście, żeby zobaczyć Dolinę Kościeliską, trzeba wywalić mnóstwo pieniędzy i polecieć do Nowej Zelandii, ale nie oszukujmy się, dla kolonialnych Brytoli i Amerykanów jest to bardzo wygodne, żeby zapominać, że istnieje taki kraj jak Polska i jechać do Nowej Zelandii, ponieważ oczywiście trzeba powiedzieć fanom, że było to kręcone w Nowej Zelandii, a dlaczego?
4190:  Ponieważ Peter Jackson.
4191:  Ale jak wiadomo, to nie jest serial kręcony dla fanów Lotra, ale równocześnie jest kręcony dla fanów Lotra i nikomu ta schizofrenia nie przeszkadza.
4198:  I tutaj wprowadzony zostaje bardzo ciekawy wątek i teraz będę przechodził do rzeczy, które się mogą ludziom nie spodobać, a mianowicie nie mam absolutnie żadnych problemów z elfem czarnoskórym.
4211:  żadnych.
4212:  Dlaczego?
4212:  Dlatego, że to jest postać dobra, że zagrana jest, mroczna, aktor sobie poradził fenomenalnie i uważam, że bardzo zaszkodziło zarówno jemu, jak i jego kreacji to, że rozkręcono kampanię antyrasistowską, zanim były uwagi rasistowskie, które oczywiście zostały w ten sposób sprowokowane.
4228:  Jest to fantastyczna postać, taki mroczny Legolas trochę, najbardziej dostojny elf w serialu, absolutnie się z wami zgadzam.
4235:  Przemiło mi było śledzić jego wątek i co więcej uważam, że od tego się powinien zacząć serial, bo wątek naszego, teraz muszę szybko sprawdzić, Arondira, granego przez Ismaela Cordowę, jest wątkiem związanym z Sauronem i tutaj się wreszcie dowiadujemy czegoś dotyczącego tajemnicy Sauronu.
4255:  zaklęć jakichś mrocznych, które spowijają tę ziemię, bydło zaczyna chorować, ludzie dziwnie się zachowują i potem się dowiadujemy, że ci wszyscy, kosą na niego spoglądający, trochę miałem takie powidoki z Wiedźmina, jako na nieludzia, mieszkańcy tych wiosek służyli niegdyś Morgotowi.
4275:  No i to jest coś, co bym chciał zobaczyć.
4278:  To jest coś, co wynika z appendixów do Władcy Pierścieni, co jest bardzo pozytywne.
4282:  I tak, oczywiście będę narzekał na to, że jest wygolony i że ma fryzurę współczesną, natomiast jako postać jest przedstawiony fajnie.
4291:  Co więcej, jego strój przypomina strój leśnych elfów, więc tak długo jak długo nie uświadomiono mi, że jest on w tym samym chówcu Noldorów, co...
4299:  Wysoki Król Gilgalad, to nie miałem z tym problemu.
4302:  Potem miałem z tym pewien problem i to jest kolejny powód, dla którego mam kłopot z tym, że nie bawią się umiejętnie lore scenarzyści, czyli wiedzą o całym świecie.
4311:  Jest bardzo dużo szczepów i plemion Elfi, jeżeli jesteście zainteresowani ich liczbą, to też odsyłam na...
4318:  do naszego Discorda, gdzie był fantastycznie zresztą zrobione zestawienie tych najważniejszych informacji z Sinmarillionu, o których możecie nie znać, dotyczących tego, ile było chówców Noldorów, na ile się dzielili i tak dalej, i tak dalej.
4331:  Bo tak jak mówię, nie jest to ani wytłumaczone w serialu, ani nie musi być dla Was oczywiste.
4336:  Więc pokażę Wam na szybko ten nasz wątek, w którym mamy te informacje, żeby też to nie umknęło nam.
4344:  To jest tutaj, moi drodzy, to znaczy jest wątek ile dni do History of Middle Earth, to jest wątek tolkienistyczny.
4352:  I tutaj, jeśli nie pamięć, nie myli, parę, parę, to już było dobrych parę dni temu, a może to pominąłem, artystycznie, jak to Krzysztof jest w stanie wszystko pominąć artystycznie, oczywiście, że pominę artystycznie, tutaj mieliście podział wszystkich Noldorów, którzy są.
4366:  I teraz tak, kim mógłby być nasz nowy bohater?
4369:  Spokojnie, ale to absolutnie spokojnie, mógłby reprezentować na przykład Eldarów, którzy nigdy nie byli w Amanie.
4377:  albo Elfy Ciemności, które nigdy nie widziały światła drzew, to byłoby już mocno rasistowskie, więc nie potrzebujemy, ale Elfy Zielone z Ossiriandu?
4384:  Jak najbardziej.
4385:  Nandorowie?
4386:  Jak najbardziej.
4387:  Jest bardzo dużo szczepów, nie wszyscy muszą być Eldarami, czyli tymi, którzy trafili w końcu do Amanu i widzieli światło dwóch drzew.
4396:  Nie wszystko trzeba podpinać pod jedną nazwę znaną wszystkim fanom, prawda?
4400:  Więc tutaj to słabo oceniam, mogłoby to lepiej wytłumaczyć, ale postać będę bronił.
4405:  Będę bronił tej postaci jak ksiądz kordecki Częstochowy, zwłaszcza, że jest ona asumptem do tego, żeby wprowadzić wątek, który jest znany wszystkim, którzy bardzo lubią postać Berena i Lufien, czyli takiego przepięknego małżeństwa, z którym się zresztą utożsamiał sam Tolkien ze swoją Edith.
4425:  które doprowadziło do bardzo dramatycznych wydarzeń, zupełnie niechcąco.
4429:  Jak jesteście zainteresowani, to polecam Upadek Gondolinu.
4435:  Można wrzucić na czacie link z zaproszeniem do Discorda.
4437:  Jeżeli któryś z modów mógłby, to byłbym bardzo, bardzo wdzięczny, bo faktycznie jest to dobry pomysł.
4442:  W opisie jest też link do Discorda.
4444:  Oczywiście można stąd skopiować, moi kochani.
4448:  I to jest wątek sympatyczny, zwłaszcza, że syn rzeczonej kobiety, w którymś momencie Bronwyn, zapominam jej imię, znajduje sztylet, który jest prawdopodobnie sztyletem Saurona.
4459:  Mam nadzieję, że uda mi się znaleźć w którymś momencie ten...
4463:  ten wątek także, a tu macie wyjaśnienie obecności elfów właśnie na samym południu, czyli w Southlands, to znaczy ta strażnica, ten przyczółek został stworzony i wybudowany po to, żeby kontrolować właśnie populację tejszego regionu i sprawdzić, czy oni przypadkiem nie chcą znowu koligacić się z Sauronem albo czcić Morgotha,
4483:  Czyli powiedzmy, że to jest taki rodzaj, nie wiem, przyczółka inkwizycyjnego, który sprawdza, czy tutaj się nie czci ze czasem Belzebuba i Baala, tak?
4491:  Trochę tak to wyszło i uważam, że to jest bardzo dobry sposób na wytłumaczenie obecności elfów w tej części Śródziemia.
4500:  To w zasadzie tyle z tego wątku.
4503:  Najważniejsze, co się dzieje, to właśnie ten aspekt, o którym wspomniałem wam wcześniej, to znaczy odnalezienie tej mrocznej broni Sztyletu, który prawdopodobnie należał do Saurona.
4512:  Prawdopodobnie mówię dlatego, że w momencie, w którym po pierwsze przyjrzymy się mu, widać tutaj...
4519:  ten sigil, ten znak, którym Sauron się teraz pieczętuje, więc możemy domniemywać, że to jest jakieś utracone ostrze, które podobnie jak ostrza Nazguli może będzie miało wypaczający wpływ na ludzi.
4531:  Izuel Istari pyta, nie rozumiem, mówi, że czarnoskóry elf jest spoko, ale przecież nie zgadza się z opisem elfów jako jasnoskóry z długimi włosami, a przez chwilę czepiałeś się fryzur.
4539:  Tak, już wam tłumaczę dlaczego.
4540:  Dlatego, że nie jest to problematyczne tak długo, jak długo nie wprowadzimy
4546:  jakichś dodatkowych informacji dotyczących tego, jaki szczep elfów on reprezentuje.
4551:  Gdyby ta informacja została prowadzona, wszystko byłoby w porządku.
4554:  Natomiast nigdy nie mieliśmy jeszcze do czynienia z taką postacią w legendarium Tolkienowskim, więc jeżeli to nie jest adaptacja żadnego z dzieł Tolkiena, a nie jest, to ja jestem otwarty na tego rodzaju innowacje.
4565:  I to, co mi przeszkadza, to zmienianie wyglądu postaci, które są już znane,
4570:  które są już opisane.
4572:  To, że nie ma nigdzie opisu elfa czarnoskórego, nie jest tak silnym dowodem jak fakt, że są opisy postaci konkretnych bardzo, z imienia i nazwiska, które determinują nam ich wygląd, albo że zostały one utrwalone w innych mediach.
4586:  Więc staram się wam pokazać, że można sprzyjać temu, żeby lore było szanowane, ale równocześnie dopuszczać pewnego rodzaju zmiany.
4597:  Moje zdanie zmieniło się dzięki temu aktorowi wyłącznie, dzięki postaci, jaką wykreował, jej charyzmatyczności.
4604:  I to jest właśnie dowód na to, że serial jest w stanie zmienić zdanie, ale nie w obszarze, o którym mówimy na początku.
4610:  Podoba mi się ta postać, podoba mi się jej motywację, podoba mi się jej historia.
4615:  Czy podoba mi się fakt, że została przypisana do wysokiego króla Noldorów, mimo że reprezentuje, na pierwszy rzut oka widać, zupełnie inny szczep Elfi?
4624:  Absolutnie nie podoba mi się to.
4626:  Więc tutaj musimy te dwie rzeczy od siebie odróżnić.
4630:  Czy zwróciliście uwagę, że wszędzie wszyscy podróżują pieszo?
4632:  Tak, coś w tym jest, faktycznie, nie ma podróży konnych, ale jeżeli chodzi o podróże, to i tak jedna przyjezd przed nami, ona jest najzabawniejsza.
4638:  Bo serial zwieńczony jest, bo wiadomo, wątki związane z Harfutami omijamy, serial jest zwieńczony podróżą elfów do Amanu.
4649:  czyli tego, co znamy też jako Valinor, jako ten kraj, który jest na zachodzie, który jest tożsamy powiedzmy z czymś w rodzaju nieba, tylko że to jest niebo w naszej ziemi.
4658:  Staram się to też wytłumaczyć tym wszystkim, którzy nie czytali Silmarillionu.
4663:  I faktycznie tego rodzaju podróże elfie były czymś,
4667:  co było bardzo wyczekiwane, zresztą taką samą podróżą z Szalej Przystani kończy się przecież Władca Pierścieni i z tych podróży także bardzo, ale to bardzo złośliwie sobie szydził Guy Gavriel Kaye,
4687:  w tej książeczce, to znaczy w fionawarskim gobelinie.
4690:  I Guy Gavriel Kay przedstawił tutaj hipotezę, wedle której elfy były wabione przez coś w rodzaju krakena na zachód i po drodze były pożerane.
4700:  I to był sposób na to, żeby zdystansować się względem tego dwuwartościowego świata Tolkiena, w którym mamy wyłącznie dobre i wyłącznie złe i pokazać, że możemy mieć do czynienia z mrocznymi knowaniami też po drodze.
4714:  Elfowie, dobrze, dobrze.
4716:  Przepraszam najmocniej, chciałem uprzejmie zauważyć, że nawet na grafikach, które się pojawiały w Silmarillionie jest ta forma stosowana wymiennie.
4724:  Natomiast tutaj pokazuję Wam ten kadr także z innego powodu.
4727:  Przyjrzyjcie się uważnie, jak jest definiowane najwspanialsze, cudowne CGI.
4733:  No mianowicie w taki sposób.
4735:  Ja coś takiego widziałem w grach wideo w 2015 roku.
4739:  I tam jestem w stanie to zaakceptować, natomiast nie tutaj.
4742:  To jest przykład koszmarnego CGI, to jest przykład tego, jak tego się nie powinno absolutnie robić i nie mam zielonego pojęcia, dlaczego tak to zostało zrobione.
4753:  Możesz wiedzieć, o co chodzi z harfutami, pisze Konrad, przecież o Nisława Pendliksie, cytat...
4758:  No tak, ale nic o nich nie wiadomo i to jest lutnacja, która nic nie wnosi do tego serialu, nic nie wnosi do fabuły.
4768:  Tak jak powiedziałem, jeżeli Harfutowie zaczną wnosić cokolwiek ponad to, co wniosły wcześniej Hobbity, nie będę mieć z tym żadnego problemu, ale ja też staram się wam zrekonstruować to, w jaki sposób sam podchodziłem do tego serialu.
4780:  Nie będę was oszukiwał, że...
4782:  Zachwycam się wątkiem Harfutów, jak go po prostu przewinąłem, bo był tak śmiertelnie nudny.
4788:  Nawet najbardziej sprzyjający serialowi recenzenci mówią, że ma on bardzo duży problem z tempem narracji.
4794:  Tu jest precyzyjnie ten problem z tempem narracji, to znaczy wątek Harfutów jest nieznośnie długi, niepotrzebny i nie wprowadza postaci, które cokolwiek by zmieniały, to znaczy jest tam żeński Sam i żeński Frodo, nic więcej.
4808:  Więc póki tam nie ma niczego interesującego w tym wątku, a będzie dopiero w drugim odcinku, to o tym nie wspominam.
4816:  No dobra.
4817:  I to się wszystko kończy absolutnie kuriozalną sceną.
4820:  Pamiętacie może, jak Galadriela została pouczona przez Finroda, że łudeńka, która sobie płynie wodami Jury Człokowsko-Częstochowskiej nie tonie, a się unosi, natomiast kamyk
4831:  upada.
4832:  No więc to uniosło teraz się do wielkiej metafory i Galadriela przypomina sobie te słowa i ona sobie myśli, że ona już się nie chce unosić ku światłości, ona chce zobaczyć teraz inne światło, to, o którym jej szepcze Finrod w sekwencji, która zostaje nam teraz ujawniona, że czasem trzeba zetknąć się z ciemnością i Galadriela wtedy ma jedną, jedyną myśl, która jej przychodzi do głowy, mianowicie Galadriela
4860:  stwierdza, że ona sobie zanurkuje.
4863:  To znaczy, niech tylko znajdę ten piękny moment.
4867:  Galadriela daje Susa do wody po tym, jak ją oświeciło.
4872:  Nomen omen.
4874:  Tutaj są przebitki z meteorytu, który leci.
4877:  Jeszcze wciąż nie wiemy, czym będzie, mimo że oglądałem drugi odcinek.
4880:  I Galadriela wpływa sobie tutaj.
4883:  O, w tym miejscu.
4884:  Teraz już wam pokazuję.
4885:  Sus.
4886:  Hop.
4888:  I jest w wodzie.
4889:  I...
4891:  A tutaj się zamyka przejście do Valinoru.
4896:  Chciałbym wam przypomnieć delikatnie, że na tej mapie nie mamy zaznaczonego Valinoru.
4907:  Więc wydaje mi się, tak ostrożnie stwierdzę, że to jest dość duży dystans.
4915:  Nie wiem jaka jest skala tutaj, ale
4919:  To jest dość duży dystans i myślę sobie, że jak ja bym był w tej sytuacji jak Galadriel Atlas, to pomyślałbym... Oh fuck.
4930:  I autentycznie I shit you not Galadriela wraca przez następne pół odcinka.
4936:  Wpław!
4938:  W którymś momencie nawet, ja nie wiem czy to będzie tutaj już pokazane, tak!
4944:  Już wiecie, co powinni byli zrobić bohaterowie Titanica, jak trafili do wody, powinni byli się tak unosić i potem siup i płyniemy do wybrzeży Ameryki.
4958:  Co za problem, nie ma żadnych kłopocik, będziemy sobie płynąć radośnie, ponieważ przypomnieliśmy sobie historię o Udeńce, która płynęła przez Jurę Krakowsko-Częstochowską
4968:  I chcemy się zetknąć z ciemnością.
4970:  To jest wątek kompletnie niepotrzebny.
4972:  Cały wątek Galadrielii z pierwszego odcinka jest kompletnie przyczynkarski i niepotrzebny.
4978:  Służy jednej rzeczy.
4980:  Służy temu, żeby wprowadzić różne postaci, które są znane fanom z Władcy Pierścieni.
4987:  Nic więcej.
4989:  I druga rzecz istotna, która zostaje tutaj wprowadzona, to jest to, co nam zdradziły trailery.
4994:  To znaczy...
4996:  kometa, która spada na Ziemię i tutaj mamy swoją drogą Enty i Entwives najprawdopodobniej również.
5003:  I ta kometa to jest, o czym doskonale wiemy, ponieważ zostało to nam zaspoilowane w trailerach, coś
