🔴 Ostatnia ekspedycja Yuan-bo — WARHAMMER 3 Yuan-bo #5
🔗 https://www.youtube.com/watch?v=o1FAr7-B3Fc

11:  muzyka muzyka muzyka
16088:  Sama przyjemność.
16089:  Strzelnice z celami.
16090:  Doświadczenia dla nefrytowych kuszników.
16093:  Wow.
16094:  Limit bohaterów dla Mistrzów Wrót.
16096:  No, nie przyda nam się to, ale i tak weźmiemy.
16098:  Amunicja scalona dla Wielkich Dział.
16100:  Też nam się to nie przyda.
16101:  Mecynacja Ludowa.
16102:  Nie?
16103:  Nie.
16106:  Okej.
16109:  Setra też na początku miał wszystko na zielono, bo miał trite frakcyjne, klimat nie ma znaczenia, ale zabrali mu to potem.
16113:  Czemu tyle jest nerfów?
16115:  Dziewica Nowoorleańska może, moi drodzy, zasadzić się tutaj w zasadce.
16119:  I ona to zrobi.
16121:  I ona to zrobi.
16122:  Autentycznie.
16124:  I ten bezczelny haosyta się na to złapie.
16127:  Okej.
16128:  Czy tak wygląda okrasnali?
16131:  Oj tak, ojojojoj, ale będzie teraz pięknie.
16143:  Mount.
16146:  Mount.
16149:  Keeping our options open.
16153:  Mount.
16156:  Przecież całe szczęście.
16158:  I... Umiejętność wartownik na straży.
16163:  Co to jest?
16164:  Ujawnia jednostki.
16166:  Kupa.
16167:  Powinno być lepsze.
16168:  Straszny przechwytujący.
16169:  Co daje?
16170:  Odporność na ostrzał towarzyszący lord?
16173:  On daje 20% na ostrzał towarzyszącemu lordowi?
16179:  My mamy ile?
16184:  20%.
16185:  Niewielkie w ogóle mamy sferodrowo, teraz zauważyłem.
16188:  Talizman przetrwania, zbroja smoczego spojrzenia.
16193:  Umiejętność smoczego spojrzenia.
16194:  Co to jest umiejętność smoczego spojrzenia?
16196:  Okej.
16198:  No nie ma najlepszych tych, niestety.
16206:  Szaty z Shang-Niang.
16208:  Ładne, swoją drogą.
16210:  Dobre dla bohatera jakiegoś byłyby.
16215:  Ten ma łuski.
16217:  A lepszy byłby plan przeznaczenia dla niego, bo jemu się przyda, żeby miał 10% ochrony.
16224:  Talizman jeszcze jakiś.
16226:  Dajcie spokój.
16227:  Czy Tegla ma kampanię fabularną?
16228:  Jak najbardziej ma.
16230:  Miętność, ale chemiczny eliksiriadu, trucizna.
16233:  To mu się nie przyda w ogóle.
16235:  Chełmo szósta, świetnie, to będzie dla Yuanbo.
16242:  Chciałbym, żebyśmy mieli talizman przetrwania, tego potrzebujemy bardzo.
16250:  Bardzo, bardzo, bardzo, bardzo potrzebujemy.
16255:  Wachlarz magistra, proszę bardzo.
16259:  O!
16260:  To jest dobra broń.
16263:  Strój wszelkiego ducha.
16264:  Zamiast zginąć podczas bitwy, ten lord zostanie ranny.
16267:  Ciekawe.
16268:  Nawet nie wiedziałem, że Kitaj ma coś takiego.
16271:  Zguba bohaterów.
16275:  Umiejętność alchemicznej ekstrytężyzny.
16277:  Atak w zwarciu.
16278:  Możemy to wziąć.
16280:  Lepsze to niż nic.
16284:  Ale wciąż bardzo, bardzo, bardzo, bardzo, bardzo bym chciał talizman przetrwania.
16287:  Czemu on jest taki strasznie rzadki?
16290:  Smutne to.
16295:  No.
16296:  Dobra, to jeszcze tylko zbroja dla Yuan Bo, bo wydaje mi się, że ta, którą on ma, jest kiepska.
16300:  Daj mu pancerz.
16303:  I... I to wzmocnienie obszarowe.
16306:  No by...
16308:  Ciężko powiedzieć, co jest lepsze, czy to, czy... Dobra, nie będziemy kombinować na razie.
16313:  Na razie to trzeba wygrać tę bitwę.
16322:  Zapamiętajcie, co nam dają.
16324:  Mamy stracić pięć jednostek według Nii, a my oczywiście nie będziemy dowodzić całą armią, tak?
16330:  I ostatnio.
16332:  Wachlarz Magister, czy to jest wtedy, kiedy Magister wymachuje dyplomię i na każdym kroku to przypomina?
16336:  Przepraszam, najmocniej jest jeden kanoniczny Magister.
16340:  I to jest ten Magister, któremu mówimy, nie pierdol Magister.
16344:  Wiedźmiński Magister.
16350:  Więc kampanię fabularną w zasadzie Nocne Przybyszu, że jeszcze domknę ten wątek, możesz tu mieć...
16356:  Niestety w kampanii, która jest najgorsza, to znaczy... Jak ona się nazywa?
16360:  Realms of Chaos.
16361:  No ale jeżeli chcesz fabuły, to tam ona jest.
16364:  Grasz tam frakcjami ładu przeciwko chaosytom.
16367:  Jest dość ciekawa.
16368:  Ograliśmy sobie ją na streamie.
16369:  To były pierwsze streamy z Warhammera 3.
16372:  I... Równocześnie te małe zadania, które masz czasem, na przykład to, co cały czas my realizujemy, to też jest niby fabuła, no ale cóż.
16380:  Dobra, to jest najgorsze miejsce, bo ja tutaj nic nie widzę.
16382:  Po prostu nic nie widzę.
16385:  Dobrze.
16389:  Na szczęście dostajemy jakieś małe światełka przy naszych wojskach.
16395:  Dobrze, to powiedzmy, że ja tutaj teraz zaczynam coś widzieć.
16400:  Tutaj kolosy rodyjskie.
16403:  Okej.
16407:  Teraz tak, kusznicy, o widzicie, no i dupa.
16413:  Trzeba będzie... Trzeba będzie zrobić to inaczej.
16419:  Trzeba będzie zrobić to tak.
16422:  I teraz kusznicy muszą być też na wzgórzu.
16428:  Teraz jest troszeczkę lepiej.
16430:  Jeszcze na wszelki wypadek przesuniemy trochę artylerię.
16435:  RANGE SUPERIORITY!
16437:  No, jest w miarę okej.
16440:  Jest w miarę okej.
16441:  Junkująca junka może być gdziekolwiek, więc będzie tutaj.
16445:  Albo tutaj, niech wabi atak na tę stronę.
16453:  Czemu on ma konia, a nie ptaka?!
16456:  O mój Boże, ja zwariuję z tymi mountami!
16462:  Tak to lepsze niż ten cholerny kompas, ale... Jesus Christ... Fit pomaga znajdować nieprzydzielone przedmioty?
16471:  Serio, Michale?
16472:  Muszę tego użyć.
16484:  Ten pól.
16485:  Zamknij się.
16487:  Ten pól.
16490:  Ja byłem przekonany, że ustawiłem mu ptaszora.
16493:  Ptak, koń, jaka różnica?
16494:  That's what she said.
16502:  Moto Empa jest w Wakamerze 2, bo jakieś namiastki fabuły.
16505:  Namiastki.
16507:  Mmm.
16508:  Boże, jak to dobrze, że jeszcze jest koktajl.
16514:  Mamy wojowników przodków jeszcze, świetnie.
16516:  Boże, jaki ten zasięg jest... On ma zasięg jak artyleria, dosłownie.
16524:  W końcu ukoronowałem najjurniejszy zmienniczy w Genshin Simba.
16527:  Który to jest miecz?
16533:  Więc, Nocny Przybyszu, jeszcze jeżeli chodzi o kampanię, to masz bardzo dobry tutorial w Warhammerze III.
16539:  Siłami Kitaju walczysz.
16543:  A, Bubasoth!
16544:  Aaa, Raidenki, to jest jurny miecz.
16547:  Ale to technicznie nie jest miecz, tylko to, jak ktoś mi wytłumaczył, to jest naginata i to brzmi jeszcze lepiej, biorąc pod uwagę to, że Raiden Shogun wyciąga ten miecz za swojego dekoltu, to naginata brzmi jeszcze lepiej.
16563:  Dobra, ale jakie posiłki się zbliżają?
16566:  Czy oni mieli niepełną armię?
16567:  Chyba tak.
16570:  Coś we mnie strzela.
16574:  Oczywiście, że coś we mnie strzela.
16577:  Działa ogniowe.
16579:  To w nie atakujemy.
16580:  O Boże.
16582:  Tak, a propos strzela.
16585:  Dobra.
16587:  Atakować.
16590:  I teraz, panie, zaatakujesz mi go.
16595:  A my to zobaczymy w całej okazałości.
16606:  Nie, to jest boskie.
16610:  Absolutnie boskie.
16612:  Boskie krakowskie.
16616:  Ale nas ostrzeliwują, wielkie nieba.
16625:  Dobra.
16629:  Ehm... Aha.
16637:  Oni mają mało strzelców tutaj, ale dużo artylerii.
16639:  To jest dobra wiadomość dla nas.
16643:  Sprawdźmy na przykład, czy oni się ruszą.
16648:  Wydaje mi się, że mogą się nie ruszyć.
16651:  Chyba się ruszą.
16652:  Chyba się ruszą.
16654:  Ruszą się.
16655:  Dobrze.
16657:  No, kinda.
16660:  To jest szech!
16662:  Raiden używa naginaty jako głównej broni, ale broni, którą wyciąga, to katana.
16665:  Okej, okej, okej.
16667:  Oto ciekawe.
16671:  Walimy egzekutorem.
16673:  Tutaj czemu by nie.
16676:  Może on autentycznie anihiluje ich.
16679:  To jest piękne.
16683:  Trochę w nas, trochę w nas strzelają.
16686:  Gdzie mamy zasięg artylerii?
16688:  Łeeeeezus.
16689:  Łeeeeezus.
16692:  Dobra.
16692:  Yuanbo trochę za bardzo obrywa.
16697:  Głównie oddział ogniowych.
16701:  A zatem, korzystając z faktu, że oni się już zaczęli stąd ekspediować, po prostu rujniemy im na głowę.
16711:  Okej, nie, ponieważ atakują nas ci jeszcze, żelazne smoki.
16715:  Najpotężniejsze wbrew pozorom są.
16722:  Tak, i idą za nami.
16724:  Dobra.
16726:  Wszystko za nami idzie i nas ściga, dramat!
16731:  Łoj, oj, oj, oj, oj, oj, oj, oj, oj, oj, oj!
16735:  Okej, teraz tego użyjemy.
16742:  Uciekaj, panie, uciekaj!
16746:  Yuan Bo.
16748:  Możesz musieć wrócić.
16756:  Mieliśmy inną rzecz tutaj.
16759:  I to było lepsze dla niego, bo dawało mu mnóstwo odporności.
16762:  Ja to chyba wymieniłem i to był zły pomysł.
16765:  Dobra, idziesz, magu.
16767:  Potrzebujesz wsparcia tutaj bardzo.
16769:  Yuan Bo stracił za dużo.
16772:  Moi drodzy, stracił zdecydowanie za dużo życia i w tym momencie wszystko go ostrzeliwuje.
16777:  Zaraz zginie autentycznie.
16781:  Dlatego ja tymi żelaznymi zmokami się tak przejmowałem w ostatniej naszej batalii.
16785:  Był przepotężny.
16791:  Good.
16792:  Poszło.
16798:  Wycofaj się!
16803:  Ma 10 tysięcy zdrowia, to jest tak jest niewiele.
16808:  Bo ostrzeliwuje go cholerne działo ogniowe!
16822:  Atakuj działo ogniowe.
16837:  Okej, zdecydowanie nie jest to tak, jak bym sobie wyobrażał.
16845:  Bardzo bym nie chciał, żeby coś się stało Yuan Bo.
16851:  Trzeba ich ściągnąć z zasięgu artylerii.
16852:  Tak jest, tak jest plan właśnie.
16856:  Tylko chciałbym mniej oberwać od własnej artylerii.
16859:  Teraz obrywamy więcej od własnej artylerii niż od przeciwnika.
16865:  Dobra, dobra, dobra, dobra.
16870:  Okej.
16872:  Magus.
16876:  Ale w nas napieprza to działo ogniowe.
16879:  I ludzie mówią, że działo ogniowe są kiepskie.
16881:  Nie, nie są.
16883:  Czy na live'i z Mikołajem Maciełowiec to nadprzewodni?
16885:  Tak.
16887:  Łamanie praw.
16889:  I przeciwnie, dobre przypadki.
16892:  Takie, w których prawa nie są łamane.
16895:  Chcę połączyć przyjemne z pożytecznym.
16903:  Dobra, ale ta artyleria sobie dobrze radzi.
16909:  Tu jest takie ładne skupisko, bardzo proszę w to miejsce.
16913:  Okej, możemy wznowić ostrzał Lorda.
16916:  Czy ten Lord ma lordozę?
16918:  Friendly Fire, wyobrażamy, że jest głupie.
16920:  Byłoby zbyt łatwo, gdyby go nie było i to ja mówię.
16924:  Bardzo rzadko mówię, że coś jest zbyt łatwe.
16927:  No i gdybyśmy mieli latającego bohatera, to byśmy to mogli wyeliminować.
16930:  Czekajcie, mamy przecież Iwan Bo.
16934:  Zapomniałem o Yuan Bo Never!
16937:  Conquer!
16937:  Albo nie Tutaj, tak?
16949:  Jest bardzo dobrze, bardzo dobrze Atakuj go, atakuj
16961:  Yuan Bo?
16961:  Dobrze, Yuan Bo sobie poradził.
16963:  W miarę.
16970:  Dasz radę, Yuan Bo, dasz radę.
16976:  Puuu, co to jest?
16978:  Zabójcy, no oczywiście, że zabójcy.
16983:  Ale ten zasięg jest niesamowity.
16985:  Artyleria robi bum-bum i to jakie ładne bum-bum.
16991:  Dobrze, oni mają niestety zasięg też na nas w tym momencie.
16999:  Okej.
17005:  Ruszymy nimi.
17009:  Nie widzę innego sposobu.
17015:  Hasbin Hotel omijam szerokim łukiem, Demini.
17019:  Destiny, przepraszam.
17020:  Omijam szerokim łukiem, nie moja kreska.
17023:  Delikatnie rzecz ujmując, nie moja kreska.
17026:  Nie delikatnie rzecz ujmując, odrażająca kreska.
17031:  Pewnie mnie sporo omija jak zawsze w takich przypadkach, ale trudno.
17038:  No no no no no no no no no no no no no no!
17041:  Co to za friendly fire?
17047:  Dobra, wycofajmy ich.
17050:  Oni niech eliminują.
17052:  Cholernie, dzieła ogniowe!
17055:  Kto ma trzy dzieła ogniowe naraz?
17061:  Wyście mieli ich wyeliminować.
17065:  Dobra, tych też.
17070:  Dobra, w nich.
17072:  Eliminuj, dobrze, bardzo dobrze, bardzo dobrze, bardzo dobrze.
17077:  Yuan Bo Co radzi sobie.
17080:  Przynajmniej chwilowo.
17082:  Co tu się dzieje?
17083:  Czemu on nie jest ostrzeliwany?
17086:  Opuścić artylerię natychmiast.
17090:  To jest tak, debilna artyleria podejmuje debilne decyzje.
17095:  Kto wam pozwolił podjąć taką debilną decyzję?
17103:  No przecież szlak mnie jasny trafi!
17105:  Sami się na śmierć sprowadzili, cholera jasna, bo debile muszą wystosowywać się jak kuźwa w bitwie pod Winterfell!
17124:  No jano, no szlak mnie jasny trafi, oni teraz będą nas ścigać przez godzinę, dobra.
17128:  Whatever, atakuj go.
17131:  Co tu się dzieje?
17136:  Dobra, atakuj, atakuj to.
17141:  Żelazne smoki.
17142:  Też żelazne smoki.
17143:  Boże drogi, to miało być zniszczone!
17152:  Co ginie?
17153:  Co ginie?
17159:  No przecież autentycznie zadali więcej obrażeń nam niż... Ooooo!
17176:  Wycofaj się.
17187:  Co tu się dzieje?
17189:  Dobrze.
17189:  Nie wiem czy ta artyluja przetrwała, siedmiu jest, dobrze, przetrwała prawdopodobnie.
17200:  Co to jest za silny bohater?
17205:  Uciekaj mi stąd.
17209:  On ma odporność na ostrzog, ma 80%.
17211:  Come on!
17221:  Yuan Bo, wyeliminuj go i to natychmiast.
17223:  On jest groźniejszy niż przypuszczałem.
17229:  Trudna walka.
17236:  Ojej, ty uciekaj, spierniczaj stąd, bo zaraz będziesz mieć ostrzał.
17246:  No tak, straciliśmy artylerię praktycznie, niestety.
17251:  Możemy spróbować tę objąć przynajmniej.
17257:  Ooo... Natomiast tę artylerię wycofamy.
17263:  To chyba jest najlepsza opcja.
17265:  Tak samo wycofamy te dwa kolosy.
17267:  Kreska została zmieniona do serialu, w pilocie była znacznie łagodniejsza i przyjemniejsza dla oka, a to szkoda.
17274:  Seria Władcy Mów z Trzesiem to nie komedia, ale seria dokumentalna o polskiej edukacji była od początku.
17282:  Dobra.
17287:  To wycofuj.
17290:  Okej, wycofują się, wycofują się.
17292:  Przynajmniej tak.
17295:  No jako tako!
17295:  Okej.
17304:  Wycofać się.
17306:  Tych wszystkich wycofujemy.
17308:  Jak zdżonkującą dżonko, niech ona dżonkuje tutaj.
17314:  Ty eliminuj jego.
17319:  Jeszcze Yuan Bo muszę mi wysłać Ok, alchemiczka może w sumie tankować, czemu by nie?
17337:  Wycofać się Wyeliminuj go Ok
17350:  Jezu, następny jest cholerny!
17352:  Działa ogniowe!
17355:  Jakim cudem one przetrwały jeszcze?!
17361:  Co tu się dzieje?
17365:  Im się skończyła amunicja, wycofać się natychmiast.
17368:  Chyba że... Nie, nie możemy.
17376:  O mój Boże, co tu się dzieje?
17383:  Braille, musimy wycofać na pewno.
17387:  Dobrze, też się wycofajcie w tej sytuacji.
17396:  Strzelaj do niego dalej, dobrze.
17400:  Musimy ich opóźnić maksymalnie, jak jesteśmy w stanie.
17403:  Yuan Bo, Jezu, Yuan Bo, zapomniałem o nim, aaa!
17408:  Jak ja nie znoszę, jak te jednostki idą na śmierć.
17412:  Samoistnie z głupoty.
17416:  Nie wycofa się, nie zacznie uciekać sam.
17418:  Ja muszę wszystko kontrolować zawsze.
17420:  Rany boskie, jak mnie to wkurwia.
17423:  Aaaah!
17431:  Nie jest dobrze, moi drodzy, jest bardzo niedobrze.
17435:  Wyco... Rzućmy ich.
17437:  Na szczęście jest już pierwszy ptaszor, bo Yuan Bo, potężny Yuan Bo, się wycofał już.
17445:  Naprawdę, to jest straszne, że pojedynczy bohater jest lepszy od Yuan Bo.
17454:  Dobra, wy się wszyscy tutaj... Wszyscy tu się zgromadźcie, natychmiast będziecie leczeni.
17463:  Tego ptaszora wyślemy do tych cholernych, przeklętych dział ogniowych!
17474:  Coś można się wściec z tymi działami ogniowymi, naprawdę.
17481:  Za dużo tego cholerstwa tu jest.
17489:  Mmm, okej, okej, okej.
17495:  Oho, znowu się zaczyna.
17497:  Przecież oni zadają nam tyle obrażeń.
17499:  Oni jednym strzałem zadają 1000 obrażeń, minimum.
17504:  Minimum.
17507:  Ty strzelaj w najbliższego bohatera.
17510:  Możecie też w tych strzelać, wszystko jedno.
17515:  Dżonka, wycofaj się, nic nam już nie przyda, ty się wycofaj.
17521:  Alchemiczka, wycofaj się, nic nie jesteś w stanie wskurać z tymi Winds of Magic i tak.
17531:  Boże, działa ogniowe dalej!
17534:  Nie wierzę!
17535:  Nie wierzę!
17538:  Nie wierzę po prostu.
17540:  Krasnoludy zawsze były zbyt overpowered, jeżeli chodzi o dyscyplinę, to by tego nie naprawiał, moi drodzy.
17547:  Przecież to jest śmieszne.
17548:  Czy widzieliście kiedykolwiek w życiu artylerię, która na połowę składu 700 życia i napieprza?
17553:  Bo ja nie.
17556:  Nawet Napoleonowi się takie rzeczy nie udawały.
17568:  To jest komedia po prostu.
17571:  Taki poziom dyscypliny u wroga.
17576:  A tutaj będziemy w stanie zrobić małe wiru-wiru.
17580:  Ty strzelaj w dzieła, wozy bojowe z moździerzami, w cokolwiek strzelaj!
17585:  Dobrze, przesuńcie się tutaj.
17587:  Good.
17591:  Dobrze, dobrze, dobrze, dobrze, dobrze.
17592:  Wy się wycofajcie.
17594:  Wy się też wycofajcie, wszyscy już nic nie wskuracie.
17598:  Teraz tak, leczenie, to jest najważniejsze.
17607:  Co tu jeszcze jest?
17608:  Stop.
17610:  Stop, powiedziałem!
17615:  Aaa, za dużo, za dużo, za dużo, za dużo, za dużo.
17618:  Jak widzicie, mnie też jest w stanie ta gra całkowicie obezwładnić liczbą rzeczy, które trzeba ogarnąć.
17631:  Dobrze, dobrze, dobrze, dobrze.
17632:  Teraz tak, leczenie.
17635:  Gdyby nie głupoty, które zrobiły nasze jednostki, to byłoby wszystko w porządku.
17639:  Rycerze półgryfa nas atakują, naprawdę?
17649:  Dobrze.
17650:  Rzucaj się na kuszników.
17652:  Ja cię bardzo proszę.
17654:  On w ogóle teraz tak atakuje w sposób stały, zauważyłem.
17657:  To jest ciekawe.
17659:  Oj, tak uderzymy tym siedmiomilowym skokiem.
17663:  Nie ma innej opcji.
17675:  On jednak nie ma takiego zasięgu, jak myślałem.
17682:  Dobrze, dobrze, dobrze, dobrze.
17688:  Okej, odprowadź ich na koniec bitwy.
17690:  Dobrze, bardzo dobrze nawet.
17693:  Atakuj, atakuj!
17694:  Co to jest?
17695:  Działa ogniowe dalej żyją!
17696:  Ja nie wierzę!
17697:  Nie wierzę!
17704:  Jak to jest możliwe, żeby dzieła ogniowe tyle żyły?
17709:  Chryste Jezu.
17711:  Dobrze, żelazne smoki są znowu.
17713:  Postarajmy się je przerazić.
17715:  Świetnie, mamy resztę naszych gryfów, które nie są gryfami.
17721:  Co ona robi?
17721:  Ona leczy.
17722:  Dobrze.
17725:  Wycofać.
17730:  O!
17733:  Dobrze.
17734:  Ile tego jeszcze jest?
17736:  Całkiem sporawo.
17746:  Gut.
17749:  Działa ogniowe wreszcie pokonane.
17752:  Nie wierzę, no nie wierzę, że to jest możliwe.
17760:  Przeraziliśmy ich?
17761:  Tak.
17762:  Umykają.
17768:  Chłopże, czy mamy jeszcze amunicję?
17770:  Mamy.
17771:  Czy zbliża się tu jakiś Lord?
17772:  Nie, ale zbliżają się działa i ja zamierzam je wykończyć właśnie tym, chociaż nie.
17777:  I tak nie będziemy mieć tam zasięgu.
17781:  Nimi ruszymy na działa.
17783:  To będzie grupa druga.
17786:  To będzie grupa trzecia.
17789:  Grupa trzecia rusza wyeliminować inne działa, bo jest ich jeszcze więcej.
17794:  A grupa pierwsza?
17796:  leci walczyć z całą armią, która tutaj przychodzi.
17800:  Działo ogniowe co połowę wszystkich obrażeń w tej bitwie zadały.
17803:  Tak, autentycznie, bo trzeba przyznać, że AI świetnie przygotowane do walki w tym sensie, że atakuje nas dokładnie tym, co wykorzystuje największą słabość tej armii.
17816:  To znaczy mieli rzeczonych rębaczy, wpierw, z wielką bronią przeciwko jednostkom dużym, bohaterskim, a z drugiej strony
17826:  Właśnie te cholerne działa ogniowe, które również zadają największe obrażenia kolosom i podobnym.
17833:  Dobrze.
17837:  Ryczek... Byczek Bzyczek teraz dojedzie ich w taki sposób, że pożałują, że przeżyli.
17843:  Będą błagać o to, żeby zginąć.
17845:  Tak będzie, nie zmyślam.
17852:  Dobra, ostatnie leczenie.
17861:  Ptaszor, ruszaj w górę.
17864:  Grupa pierwsza chce radzić, przeraźcie ich.
17867:  Grupa druga, grupa trzecia to samo.
17874:  Dobra, dobra, dobra, dobra.
17876:  Ładujcie się w nich jak wychodzą, bardzo dobrze!
17882:  Gdybyśmy mieli Yuanbo, który tchórzliwie uciekł, podkreślę, tchórzliwie,
17891:  to wtedy nie mielibyśmy żadnego problemu.
17894:  I moglibyśmy bez żadnych kłopotów wyeliminować ich jednym zaklęciem.
17897:  Ale nie, Juan, bo ojej, boję się, boję, strzelają we mnie, o nie, o nie!
17902:  Jestem generałem pierwszy raz w życiu, widzę, że ktoś strzela!
17907:  Pff, żenada po prostu.
17909:  Kto ma być wielki generał armii Kataju?
17912:  To już prędzej ja jestem baletnicą z płaskostopiem.
17917:  Oto, oto co myślę na temat potęgi Yuanbo.
17924:  Tu, tu, dobrze.
17926:  Lecz... Wszyscy, świetnie.
17933:  Eee...
17939:  Wiecie co, ruszymy tym bohaterem teraz.
17944:  Może strzelać czy nie może strzelać?
17945:  Mam nadzieję, że może.
17950:  Dobrze, jeszcze tylko kusznicy będą stan wyłazić i nic więcej.
17958:  Dobra, to skoro ona już nie jest przydatna, to może tam pójść, a my ruszamy naszymi wspaniałymi kolosami wyeliminować całą tę piechotę.
17968:  A ty strzelaj może w kogoś, kto nadchodzi z... Boże, żelazne smoki w liczbie sztuk trzech, nie wierzę.
17975:  Nie wierzę.
17978:  A propos byczka, bzyczka, dzisiaj Hollow Knight obchodzi siódmej urodziny, proszę bardzo.
17991:  Ech...
17994:  Przeraźcie ich natychmiast.
17996:  Cztery, trzy, dwa, jeden.
18000:  Buuu!
18003:  Nieee!
18004:  Dobrze.
18010:  Leć, leć zadać obrażenia od magii.
18012:  Magia najlepsza.
18013:  Magic is might.
18015:  Magia to majtki.
18022:  A ptaszor, ptaszor obrywa za bardzo, ptaszor obrywa za bardzo.
18029:  A ten ptaszor ma wiru wiru.
18032:  Wycofaj się ptaszor.
18034:  Nie, ten ptaszor też ma wiru wiru.
18041:  Dobra.
18047:  I teraz się wycofaj.
18048:  Good.
18050:  Good!
18052:  Very good.
18054:  Ruszaj.
18058:  Jak tam ta nasza cizia radzi sobie?
18060:  Dobrze.
18063:  Świetnie.
18065:  Chyba się udało, moi drodzy, ale łatwo nie było.
18068:  O!
18070:  O!
18070:  Co za trudna bitwa!
18072:  Pyrrusowe zwycięstwo ma jest!
18074:  Pyrrusowe zwycięstwo.
18078:  Chryste, o potężny, potężny generał, potężny, Boże drogi, potężny, potęga, potęga, potęga, potęga.
18094:  Czternastu zabitych, o Jezus, o la Boga, o Boże.
18098:  Słuchaj.
18105:  Wielki!
18106:  Tak!
18107:  Joan Bonnefrytowy Smok Wielki.
18109:  Tak powinien się nazywać.
18112:  Widzicie, co jest zabawne?
18113:  Jeszcze raz musimy z nimi walczyć.
18116:  Ale tym razem... tym razem zaatakujemy nią.
18130:  Żenada absolutna.
18132:  For the world's love!
18134:  Boże, on się nazywa Fort Warszawa.
18139:  Najgorzej.
18140:  Gdybyś miał należeć do jakiejś fantastycznej rasy, jaką byś wybrał?
18143:  Smok.
18144:  Bez chwili wahania, ale taki, który umie magię.
18147:  Jak nazywa się moc zmieniającej garnizony?
18149:  Bo już mnie to wkur... pisze Darek.
18150:  Wiesz co, wydaje mi się, że on się nazywa po prostu Better Garrisons, ale sprawdzę.
18156:  Łoham Better Garrisons.
18169:  Wydaje mi się, że to jest ten lub któryś z tych wariantów.
18171:  Better garrisons, all factions.
18173:  Ale trzeba nie do Warhammera II, tylko do Warhammera III.
18175:  Good!
18181:  Popatrzcie, jakie posiłki przybywają tam.
18183:  Ale wybraliśmy dobrą opcję.
18186:  To znaczy, do zajmowania miast... ...najlepsze zdecydowanie są tego rodzaju... ...radosne dumstaki.
18193:  Dobrze, tutaj sobie zostawimy tę Cizię, ona będzie leczyła... ...kolosy, jak tylko się tutaj pojawią.
18200:  Boże, jakie super miejsce.
18202:  Schowajmy się tu.
18205:  Dobrze.
18207:  A to leci zabijać.
18210:  Maczeta zabija.
18215:  Tego jest tu sporo.
18219:  Dobrze, widzę, że są górnicy głównie.
18223:  No dobra, do zrobienia.
18230:  kusznicy jeszcze do wyeliminowania.
18234:  Dobrze, to wpierw ogarniemy tych kuszników.
18238:  Good.
18240:  Do zrobienia, do zrobienia.
18243:  Ale artyleria też się przyda.
18258:  O, nie, nie, nie, nie ma żadnego uciekania, nie ma żadnego uciekania.
18268:  Dobra.
18269:  W górę, w górę serca.
18273:  Okej.
18276:  Dragon Guard się ustawi tutaj.
18279:  Dwa.
18281:  Artyleria się ustawi tutaj.
18285:  A oni się mają stawić do leczenia.
18287:  Do hymnu.
18293:  Good.
18299:  Good, dobra.
18302:  Okej.
18303:  Co w nas strzela ci kusznicy?
18305:  Wpierw eliminujemy wszystkich strzelców.
18317:  Dobra.
18320:  Iwan Bosie do niczego nie przyda, ona niech leczy.
18329:  Za dużo tu jest ich.
18332:  Wzlecieć!
18334:  Zaraz będą wieże do niszczenia, tak nawiasem mówiąc.
18344:  Co to za machina do wydobywania ropy?
18346:  Jesteśmy na terenach chaosytów.
18350:  A ścisliwie mówiąc krasnoludów chaosu chyba.
18352:  Nie, to są tereny chaosytów, dobrze powiedziałem na początku.
18356:  Aaa, piekielniki nas napieprzają, to wiele wyjaśnię.
18360:  Piekielniki w ogóle przypominają mi ten oddział piekielników w... Niespodzianka, że mi przypominają piekielniki piekielników.
18368:  Ten oddział, który był w powieści Briana McClellana.
18373:  Może pamiętacie, ci, którzy czytaliście.
18377:  Dobra, tutaj to nam nic nie da, to by nic nie dało, ale możemy zrobić tak, o, o, o, właśnie w ten sposób tutaj i ich złapać.
18384:  Dobrze.
18386:  Tymczasem... Tymczasem pani od leczenia może leczyć, dobrze.
18392:  Iwan, bo by też się tutaj przydał tak swoją drogą.
18395:  I ten lord też się tutaj przydał tak swoją drogą, dobra.
18399:  Mówię, jedyny problem Kataju, leczenie.
18404:  Nie ma innych!
18407:  Dobra, zniszczyć mi tę wieżę.
18409:  Czy ja mogę ją zniszczyć czy jeszcze nie?
18411:  Jeszcze nie, dobrze.
18414:  Działa zniszczone przynajmniej.
18416:  Działa jak natura chciała.
18420:  Walisz w nich, dobrze.
18424:  Okej, okej.
18427:  Pani od leczenia?
18429:  Leczysz.
18434:  Dobrze, zrobimy szybką formację.
18440:  Okej, 50 sekund i eliminujemy wieżę.
18444:  Wieżę w zwierzę!
18445:  Jak tam nowe jednostki?
18446:  Bajecznie!
18447:  Ten bohater, czyli Psy-Tank Wojownik, to jest jedna z najpotężniejszych jednostek w Warhammerze w ogóle, o ile nie najpotężniejsza.
18453:  I nie mówię tylko o jednostkach bohaterckich, mówię po prostu o jednostkach.
18461:  31 sekund do leczenia.
18462:  Good.
18463:  Ci strzelają.
18464:  Oni sobie powinni poradzić z nimi solo.
18469:  Dobra.
18470:  Niebiańskie lwy są nieprawdopodobne natomiast.
