🔴 Akt drugi i jamnik długi | BALDUR'S GATE 3 Livestream #7
🔗 https://www.youtube.com/watch?v=L0SlofPtLhc

73:  Dzień dobry.
4671:  Wszyscy zabici, eleganckiej skrzyniczki nie zlutowaliśmy.
4676:  Więzień w pryzmacie?
4681:  Ach, tu.
4682:  Ja o tym zupełnie zapomniałem już.
4684:  Pierścień tajemniczego przewodzenia.
4685:  Tajemnicze przewodzenie, proces koncentracji na czarze, a paki bronią postaci noszącej ten pierścień dodatkowo, zadając 4 obrażenia psychiczne.
4692:  Szelmudko, dziękuję ci serdecznie za bycie Janem Nikołajką.
4694:  Gdzie jest mój niuchacz?
4696:  Szelmutka jest Jamnikołajką, a Niuchacz, moi drodzy, Niuchacz jest spowity blaskiem lamp.
4702:  Niuch!
4705:  Tomasz Szulc, Czun Czunmaru, Jakub Jankowski, Mateusz Motta, Zderzacz Chodronów, Sybin, Natalia, Dominika Rydzewska, Rabę 44, Łukasz Henryk, Bierny Obserwator dołączają do Krona Trybutariuszy, a niektórzy, jak chociażby Rabę i Bierny Obserwator, dołączają na powrót do Krona Wspierających.
4722:  Dzięki hojności Szelmutki, dziękujemy Ci, Jamnikołajko, za bycie Jamnikołajką, jak zawsze.
4727:  Nie wiem dla kogo ten pierścień, tabulator, kto ma pierścienie i dlaczego one są żenujące.
4734:  Jezus Maria, ona nie ma żadnego!
4739:  A tu jeszcze był pierścień infuzji żywiołów, dajmy jej natychmiast tenże.
4743:  A Starion też nie ma żadnego pierścienia magicznego.
4746:  Ciężka sprawa.
4748:  Ci bohaterowie już wyglądają jak Avengers 2D, bo z tymi artefaktami dopiero level 7.
4753:  Pomyślcie.
4754:  Tabletop role-playing game oferuje progresję do 20 poziomu i bardzo dobrze.
4758:  Im więcej poziomów, tym lepiej.
4760:  Ale nie mam problemu z tym, że to jest wolna progresja.
4761:  Mieliśmy tak dużo gier, w których była szybka progresja ostatnio, że to jest miła odmiana.
4770:  Tak, chcę wejść do astralnego pryzmatu.
4774:  Don't do it!
4778:  Lafander jest o tyle nietypowym bogiem, że przeciwieństwie do pozostałych bóstw, pisze Gavron Warlock, nie stara się trzymać balansu, a doprowadzić do supremacji światła i dobra.
4788:  Demogiamnix wycofał się, przerażony.
4794:  To jest, moi drodzy, komórka rakowa, którą musimy zniszczyć.
4800:  Ta buława to po gramce nieumarłej istot z cienia.
4803:  Ma jedną taką OP zdolność, aktywowaną raz na dzień, która zadaje potężne obrażenia i pasywnie oślepia.
4807:  A tak, to to jest to.
4809:  Ojej.
4812:  To wygląda jak kieszeń astralna z Neverwinter Nights 1.
4817:  I to chyba jest kieszeń astralna.
4823:  A timeless space, bounded, compressed in a fold.
4828:  A pocket of astral plane.
4838:  Proszę bardzo!
4842:  Proszę bardzo!
4845:  Jak Krzysztof jak raz jest lormistrzem!
4851:  Ciekawostka lore'owa.
4852:  Bardowie to magowie, którzy na pewnym etapie kariery stwierdzili, że walić te papierologii i nudną naukę ruszają w świat uczyć się praktycznych rzeczy.
4861:  Czemu posępne serce ma głowę w wiadrze?
4863:  To nie jest wiadro, to jest hełm Saurona.
4871:  No dobrze, splotomech.
4875:  Nic nam nie pozostaje, moi drodzy, tylko podążać naprzód.
4879:  Brać odłamki boskich kości, bo... bo są boskie.
4884:  Proszę bardzo, witriol z boskiego miazmatu Miazmaty Mordechaja zawsze na propsie Mikstura większego leczenia, świetnie Dobrze Dobrze
4894:  A skąd tutaj się wzięły gifianki?
4896:  Prawdopodobnie to były te, które były wysyłane przez ich królową tutaj.
4901:  Naucz się czaru.
4901:  Poziom maga za niski.
4902:  Kąśliwy wzrok.
4903:  Twoje oczy stają się czarnymi korytarzami o ścianach z zębów.
4907:  Boże, jak wagina dentata.
4909:  Spojrzeniem możesz wywołać grozę, chorobę lub uśpić inne istoty.
4912:  Clapout już na nim moment.
4913:  Dziękuję ci serdecznie za trybut.
4915:  Będę się zbierał na prawo jazdy.
4916:  Było miło.
4917:  Wszystkiego jamniczego ci życzymy i powodzenia w trakcie egzaminu.
4924:  Niedobre rzeczy.
4926:  Egzaminy zawsze niedobre.
4928:  Biorę to oczywiście.
4929:  Splotomech też bierzemy.
4931:  Posępne serce.
4932:  Co to jest?
4932:  Zardzewiała włócznia.
4933:  Tego nie chcę.
4935:  Tego nie chcę.
4936:  Idziemy tutaj.
4937:  Jest tutaj więcej splotom mchu.
4943:  Oj, oj, oj.
4946:  Jakiś
4947:  Położący kryształ rozpadli.
4948:  Nawet tu mogę coś łączyć.
4949:  Nie wiem, co tu się dzieje.
4952:  Okryta glifami tabliczka glifianki.
4954:  Przeczytaj.
4957:  Wyblakłe symbole na tabliczce, trudno dostrzec, nie mówiąc już o ich odszyfrowaniu.
4961:  Natomiast wytrawione pod nimi rysunki są wyraźnie widoczne.
4964:  Przedstawiają smoka, a smoka pokonać trudno, lecz próbować trzeba.
4968:  Szybującego ponad dwiema postaciami, jedna z nich stoi wyprostowana, druga klęczy.
4973:  Obie postacie są wpisane w okrąg, nad którym ciągnie się niewyraźna smuga.
4977:  Podróżył bowiem na komecie, za którym.
4981:  Pierścień z turmalinem.
4983:  Do sprzedaży.
4985:  Tabliczka.
4987:  Musimy to wziąć, nie ma wyjścia.
4990:  A co jeśli?
4991:  Co jeśli tutaj trzeba dać splotomech?
4996:  Nie wiem co się stało właśnie.
5004:  Gifjanki żyją w planie astralnym, nie starzeją się tam, nie muszą jeść i pić.
5007:  Dekadenckie społeczeństwo kosmicznych wikingów, pisze Segaver.
5011:  Widzicie, co mi to przypomina?
5012:  To, co robili Eldarowie przed Cicatrix Maledictum, czyli przed szkarłatną taką smugą, która podzieliła całą galaktykę Warhammera 40 000 i sprawiła, że stamtąd zaczęli wypływać chaosyci i przenikać w ogóle chaos i bogowie chaosu i tak dalej.
5031:  I wtedy też powstał Slanesz.
5032:  Temu towarzyszyło.
5034:  Znaczy, inaczej.
5035:  W powstaniu Slanesza towarzyszyło Cicatrix Maledictum.
5038:  Hmm.
5040:  Hmm.
5041:  Krzysztof chce tu przejść.
5044:  Krzysztof może tu przeskoczyć.
5045:  Tak!
5050:  To są autentycznie paliczki wielkiej dłoni.
5055:  Raccoon in the trash can.
5057:  Dziękuję też za trybut.
5058:  Jakie jest najlepsze drewno na kostur maga?
5060:  O, ciekawe pytanie.
5062:  Cheese.
5062:  Wiecie dlaczego?
5063:  Bo cheese jest trujący.
5065:  A poza tym fajny.
5067:  Zwój polimorfii.
5067:  Przekształci istotę w nieszkodliwą owcę!
5072:  Uwielbiam!
5073:  Będziemy wszystkich zmieniać w owce.
5076:  To jest ten czar.
5079:  Bardzo ważny czar, moi drodzy.
5082:  Oh my god!
5086:  No to z kolei wygląda jak ta czaszunia w... Strażnikach Galaktyki.
5093:  Nowhere.
5096:  W planie astralnym odkładają się zwłoki martwych, zapomnianych błogów, pisze SegaVer.
5101:  Myślałem, że owiec.
5102:  Przez moment.
5103:  Migdałowiec?
5105:  Jak tu przejść i co zrobić dalej?
5110:  Chyba, że... Chyba, że mamy skakać tutaj.
5117:  Chyba tam trzeba skakać.
5120:  Trzeba skakać po... Nie.
5123:  Trzeba wam zrobić!
5129:  Patrzcie, po prostu trzeba się wrócić.
5130:  To też jest opcja.
5134:  Nie.
5138:  Tutaj też można było przeskoczyć.
5142:  Trzeba zejść na dół.
5148:  Gdzie jest na dół?
5153:  Krzysztof może się teleportować?
5155:  Nie, krok przez mgłę mam już zużyty.
5159:  Jaskinia.
5162:  Czemu ja nic nie widzę tutaj?
5166:  Tu nie ma... O, tam są schody.
5169:  Schody.
5170:  Jak przejść na schody?
5180:  Nie idziesz do czaszki, a chciałem iść do czaszuni!
5184:  Czaszunia, super!
5185:  Ja byłem przekonany, że to jest wejście, z którym weszliśmy.
5195:  To się stało, padło Kadio, jak Slaner się urodził, a powstało oko terrorowe tylko obok Kadii.
5200:  Dopiero po jej upadku w 41. powstał Wielki Rift na Długa Galaktyki.
5203:  Oj, to sorry, pomyliłem dwie rzeczy.
5204:  Chodź.
5205:  Będziemy rozmawiać w prywatnym.
5213:  Po upadku Cadi powstało Cicatrix Maledictum, a Slaanesh się urodził... Nie, po upadku Cadi powstało Cicatrix Maledictum.
5225:  Tak?
5225:  Dobrze mówię?
5229:  Marten pisze, że jak Slaanesh się urodził, powstało oko terroru tylko obok Cadi.
5234:  Dopiero po jej upadku w 41 powstał wielki rift na pół galaktyki.
5238:  Dobra.
5240:  Ale coś pamiętałem.
5244:  Też byłem przekonany, że to wyjście bitą godzinę szukałem przejść dalej.
5247:  Wiecie, na czym polega zawsze problem?
5248:  To znaczy wtedy, kiedy gra teleportuje nas do nowej lokacji zawsze, no to zakładamy, że to miejsce, w którym byliśmy, to jest wejście, chyba że gra używa faktycznych teleportów.
5258:  Więc jeżeli te dwie strategie się na siebie nakładają, to wtedy jest to konfundujące.
5263:  Nie porzucę swoich towarzyszy.
5280:  Daj mi chwilę Rozbijamy obo... Nie można rozbić obozu Czyli ja nie mam połowy zaklęć Ale mam możliwość regeneracji zaklęcia
5301:  Dobrze.
5302:  To się przydało.
5306:  Nie będzie walki tutaj.
5307:  Du-du-du-du-du-du-du-du-du.
5309:  Spokojnie.
5312:  Wejdź za głosem do środka.
5314:  We are no maidenless now.
5329:  I teraz... Przyszedłeś tutaj, by mnie zabić.
5331:  Powiedziałam ci, że zabrałam artefakt od kogoś.
5336:  Cóż, zabrałam go od Vlachith.
5355:  Od tamtej pory ona stała się... zaskoczona.
5361:  Vlachith chce mnie do śmierci, bo wiem jej tajemnicę.
5364:  To tajemnica tak wielka, że jeśli jej ludzie kiedykolwiek się dowiedzą, to będzie koniec jej ruchu.
5369:  Koniec jej.
5370:  Taki sam tajemniczny jest sposób, w jaki chroniłam cię od Absolu.
5375:  Słyszę twoje myśli.
5376:  Myślisz, że błogosławię.
5380:  Dobre pytanie.
5381:  Rabini na trzecie się wypowiedzieli, nie ufaj jej, ufaj jej.
5409:  Wygląda na to, że miałam prawo włożyć moją wiarę w ciebie.
5415:  Dziękuję.
5434:  Zabij to teraz.
5436:  Takis będzie zaskoczony.
5438:  Żeby nic nie wspominać o twojej zaprojektowanej księdze Githlina.
5441:  Śmierdząca króla nie boi się nic więcej niż przeszkody jej imperium.
5445:  Wiem, że jej zaskoczenie przywołuje to do końca.
5451:  Moi drodzy, bycie prawdziwie chaotycznym złym nie polega czasem na tym, że trzeba zabić.
5456:  Bycie chaotycznym złym oznacza, spędziliśmy tak dużo czasu w kreatorze postaci projektując tę strażniczkę, że absolutnie jej nie zabijemy.
5466:  To jest bycie chaotycznym złym.
5469:  Vlachith jest boginią.
5470:  Co może wiedzieć takiego, od czego miałoby runąć jej imperium?
5474:  Nawet jeśli jesteś dla niej takim zagrożeniem, dlaczego cię nie zabiła?
5477:  Jakim oszustwie?
5479:  Jakim oszustwie?
5480:  Vlachith jest kłamstwem dla Githyanki.
5483:  Wierzą, że wie, jak ich kochana Gith zniszczyła Imperium Mind Flayer.
5488:  Ale nie robi.
5489:  Gdyby Illithida powróciła do powrotu, nie byłaby w stanie ich zatrzymać.
5493:  A gdyby jej ludzie dowiedzieli się o jej nieprzyjemności, to byłaby mutynacja, rewolucja, koniec jej rządu.
5498:  Z jej wielkim potencjałem, potencjałem, by odrzucić kontrolę Illithida, o której Vlachyth tylko pretends to znać, jest sposób, w jaki zaprowadziłam cię.
5512:  Wydaje mi się, że chciałaś, by ją wyrzucić z mojego korpusa.
5517:  Tak, projektuje się dwie postaci na początku, tylko nie wiesz dlaczego projektujesz strażnika lub strażniczkę.
5530:  Dobrze, aż nie mogę się teraz doczekać trzeciego aktu, pisze Gen Greyman.
5533:  Cisza!
5534:  Cisza na morzu, cisza w komnacie, cesarz Emher narobił w gacie.
5540:  Czy mogę prosić o wytłumaczenie, co to znaczy chaotyczny dobry?
5543:  Jest... Nie, nie, nie, nie.
5545:  Zaraz, zaraz, zaraz, zaraz, zaraz, zaraz, zaraz.
5547:  Praworządny dobry chyba jest najwyżej.
5551:  Czekajcie, gdzieś była ta... Gdzieś był taki ładny czart z tymi wszystkimi.
5558:  Zaraz to znajdziemy, moi drodzy.
5561:  Proszę bardzo.
5564:  A nie, jest chaotyczny dobry, faktycznie w Neverwinterze.
5567:  Ej!
5569:  Praworządny, dobry, chaotyczny, dobry.
5571:  Faktycznie.
5572:  Nie pamiętałem tego.
5575:  Nie pamiętałem tego.
5577:  Proszę bardzo.
5579:  I to się w Neverwinterze w Kreatorze Postaci na początku robiło, tak.
5583:  Nie mam pojęcia, nigdy nie byłem chaotyczny, dobry.
5588:  Kronię swoich sojuszników.
5590:  To będzie kłopot, trzeba było się zabić.
5592:  Co to za moc?
5595:  Nielogiczna kwestia.
5597:  Ale nie jesteś gotowa do odpowiedzi.
5601:  O!
5601:  Czyli wszystko jest okej.
5631:  Defaultowy chaotyczny dobry to był Drist Durden, jeżeli pamięć nie myli.
5636:  Nie czytaj trybutów, spoilery.
5638:  Dobrze, dobrze.
5639:  Jak raz mój chaos mi sprzyja.
5645:  Cały wątek strażniczki również został zmieniony od EA.
5651:  Wcześniej to była osoba, która cię uwodziła w swoich snach.
5654:  Early Access.
5657:  Ja już wiem, dlaczego Electronic Arts ma skrót EA, bo to jest Early Access!
5664:  Aaa!
5665:  Wszystko jasne!
5668:  Wszystko jasne!
5669:  Już wiemy, dlaczego tak zawsze zjebują gry!
5676:  Wspaniałe!
5678:  Jak stąd wyjść?
5679:  Ehm...
5696:  Takie oczywiste, a takie niewidoczne, prawda?
5699:  Jest!
5700:  Znalazłem!
5701:  Znalazłem!
5702:  Znalazłem!
5703:  Znalazłem!
5704:  Sam!
5704:  Sam!
5705:  Sam!
5710:  I'm glad you came to your senses.
5711:  Now leave, before the others come for us.
5718:  Aoteczny dobry, pisze Gawron, taki typowy antybohater.
5720:  A tak, to jest fajna definicja, podoba mi się.
5724:  Masz wielkie świecące kukło i pytasz, jak wyjść.
5726:  Zresztą jest niespostrzegawczy.
5728:  Co tutaj nad nami wiruje?
5730:  Wiru wiru?
5733:  Wiru wiru.
5735:  No i proszę bardzo, moi drodzy, mamy wszystkie questy ukończone.
5739:  Teraz pozostaje nam Jeno, chyba, udać się wreszcie do Wierzch Wschodzącego Księżyca.
5748:  Wyobrażacie sobie, co by było, gdyby tutaj nie było dziennika zadań?
5751:  O, nie musicie sobie wyobrażać, wystarczy, że przypomnijcie sobie Elden Ringa.
5756:  A zwiedzanie, pyta John Lee.
5757:  Wszystko zwiedzane, moi drodzy, jest.
5759:  Wszystko.
5760:  Tu jeszcze coś, coś widzę.
5764:  Ale muszę iść we właściwą stronę.
5767:  Nie, tutaj też byliśmy.
5769:  Bracia, patrzcie, jenot.
5772:  Nie, nie byliśmy tutaj, racja.
5774:  Eliksir widzenia w ciemności, eliksir heroizmu, eliksir krowej skóry, mikstra siły, to dla Carla.
5780:  Dobra, prosta skrzynia.
5784:  Kora drzewa.
5786:  To mi się wydaje ważne.
5788:  Dobrze.
5789:  Uuu, skórozdzieracz.
5791:  Świetnie.
5791:  Mikstura, mikstura, mikstura.
5793:  Olej z guby maga?
5794:  To nie dla nas.
5796:  Pusta skrzynia.
5797:  Skórozdzieracz.
5798:  To jest chyba coś, coś ważnego?
5800:  Nie wiem.
5809:  817.
5809:  Eee, kiepskie.
5812:  Moc rozdzieracza skór.
5815:  Tajemniczy artefakt.
5820:  Do skrzyneczki, do skrzyneczki, do skrzyneczki, ale będzie sprzedawania, moi drodzy, będziemy tak sprzedawać, że nigdy nie przestaniemy.
5828:  Pusza gifianki, miecz gifianki.
5831:  Niesamowite, ile będzie do sprzedawania.
5833:  Nieprawdopodobne.
5837:  zjedzenie kosmosu, tylko tyle mogłeś na było w kieszeni astralnej Johnny Lee zrobić.
5840:  Niestety.
5841:  Niewiele.
5842:  To, co zrobiliśmy, to wszystko.
5844:  Skonfiskowana książka.
5846:  Uwielbiam... Uwielbiam ideę konfiskaty.
5851:  Szkolną skądinąd.
5852:  Przeczytaj Carla.
5853:  Carla jest barbarzynką, więc proszę pamiętać, że wszelka literatura poruszająca
5866:  Bo niższe tematy jest... KARLA NIE CHCIEĆ CZYTAĆ, KARLA CHCE ZABIJAĆ!
5872:  Musimy się przełączyć na Niedomaga Jamnixa, moi drodzy, bo nic nie przeczytamy nigdy.
5879:  Z konfiskowanej książki jest złoto?
5882:  Przekonaliście mnie, zabieram natychmiast.
5886:  Będzie ci ciąg dalszy kieszeni astralnej?
5888:  Goood.
5891:  Świetnie.
5893:  Czy wyróżnięte zostały wszystkie żaby?
5895:  Nie pamiętam.
5897:  Jaką czekoladę lubię najbardziej?
5898:  Zjedna prawidłowa odpowiedź.
5899:  Oczywiście, że ta gorzka czekolada ze słonym karmelem.
5903:  Nie ma lepszej czekolady na tej planecie.
5907:  Proszę, nie śmieć się, Skarla Kala jest cudowna.
5908:  I jest to prawda.
5909:  Fakt, że w naszej drużynie znajduje się barbarzyńca, już jest niesamowite.
5916:  Więc sam fakt, że ona się tutaj znajduje, dobrze o niej świadczy.
5921:  Karol ma inteligencję 11, to powyżej przycięty.
5927:  Dobrze.
5928:  Jakie fu, solony karmel!
5930:  Jakie fu!
5932:  Jak widzisz ze świątyni na jasny cel, to winda w podmroku.
5934:  Tak, tak.
5935:  Bo z podmroku mieliśmy się dostać właśnie do księżycowych wieży.
5938:  Nie wierzę w księżycowe wieże.
5942:  Świetnie.
5942:  Czy jesteśmy już w miejscu... Tak, podmrok, plaża.
5947:  Gorzka jest dla mnie trująca Pitcher Kinga o stapie.
5950:  Wywołuję migreny.
5950:  Im więcej procentu kakao, tym gorzej.
5952:  A, tak, no to to jest możliwe.
5954:  Dla mnie, moi drodzy, gorączka czekolada to jest jedyna czekolada, którą mogę jeść.
5959:  I nie mogłem się kompletnie przyzwyczaić i dopiero ta z solonym karmelem była wspaniała.
5966:  Elminster?
5967:  Nic mi on nie mówi.
5968:  Tutaj chciałbym się jeszcze dostać.
5970:  Nie wiem, dlaczego tu się nie można dostać.
5972:  Jest ciemno i brzydko to wygląda.
5975:  Ale chyba wszystko jest wyeksplorowane, moi drodzy.
5980:  Na wszelki wypadek jeszcze się tutaj przeniesiemy.
5987:  Dobrze, w odwrotnym kierunku.
5992:  Czy tutaj nie można skakać czasem po grzybach?
5994:  Może można.
6001:  Okej.
6003:  Chodzi skacząc po grzybach.
6009:  Chyba jest jakaś... Tu jest rozpadlina po prostu.
6011:  Okej, okej.
6012:  Czyli tutaj nic nie ma.
6014:  Dobrze.
6017:  I nam po grzybach nie można tutaj skakać.
6018:  Smutne.
6022:  Zarodnikowy sługa.
6024:  Dobrze.
6025:  Pan Maruda, witamy uronie Trybutariusz.
6026:  Dziękuję Ci za wsparcie kanału serdeczne.
6029:  Jamniki dla Pana Marudy na powitanie, ażeby wiedział, iż dobry zwyczaj zajamniczań, moi mili.
6036:  Okej, wieży zachodzącego księżyca, czyli to było tutaj pod mrok.
6040:  Niech się skupię.
6041:  Kuźnia, starożytna kuźnia, tam było.
6045:  Gdzie są moje jamniki?
6046:  Tu są moje jamniki.
6047:  Proszę bardzo, dużo jamników.
6050:  O, jesteśmy w kuźni.
6052:  Forma na buławę?
6053:  O Boże, teraz to zauważyłem.
6057:  Bierz formę na buławę.
6060:  Ależ ta eksploracja tu jest ekstremalnie utrudniona przez to, że ten alt jest ograniczony.
6065:  Tak, forma na zbroję łuskową.
6068:  Super.
6069:  Super.
6071:  Cieszę się bardzo, że to teraz zobaczyłem.
6076:  Później adamantyny.
6079:  Tutaj.
6079:  Tu jest ta winda.
6083:  iść przez przełęcz, ale myśmy mieli iść przez podbrog, moi drodzy.
6086:  To jest wybór.
6088:  To jest wybór.
6093:  Jamnikowy się zrobiło na czacie.
6095:  Zawsze.
6096:  To i tak, to i tak Robsonic jest mało.
6099:  Dlaczego Alt nie działa tak w Divinity Origins 2, gdzie podświetla wszystko?
6102:  Nie wiem.
6103:  Nie wiem, Brendo.
6104:  To wygląda tak, jakby to był bug, jak słowo daję.
6106:  Ale to podświetla tylko wszystko w obszarze naszego widzenia.
6110:  Omijasz w ogóle postać, idąc teraz window?
6116:  Fuck.
6117:  Nie lubię takich rzeczy.
6123:  Zmartwiliście mnie.
6131:  Jeżeli postać jest dobra, to warto ją spotkać, moi drodzy.
6137:  Więc zobaczymy, pójdziemy sobie przed przemian, a najwyżej zawrócimy.
6140:  Odwrotnie, odwrotnie w tę stronę.
6143:  O, widzicie dlaczego miałem tę minimapę?
6145:  Tak właśnie dlatego.
6149:  Dobrze.
6151:  Ul.
6152:  Co jest w ulu?
6154:  Wiem, wiem, że są pszczoły i miód, to wiem, ale co jest w tym ulu?
6160:  Plaster miodu.
6163:  Nic się nie omija?
6166:  Dobrze, moi drodzy.
6173:  Czy ja... Czy ja wreszcie... Nie, to jest Kuźnia Gryma, nie zapamiętam.
6180:  Najwyżej tam wrócimy, moi drodzy.
6184:  Miód!
6188:  Tak się wydawało, że to już... Idziemy do aktu drugiego, a popatrzcie, ile trzeba było rzeczy pokończyć.
6199:  Koniec.
6200:  Nieodwołalni jesteśmy w akcie drugim.
6205:  Czy akt drugi oznacza inny kolor ledów?
6208:  Tak.
6211:  Akt drugi, moi drodzy, będziemy znamionować niebieskim kolorem ledów.
6218:  Podczas całego aktu drugiego można cofnąć się do lokacji z pierwszego i to mi się podoba.
6223:  Proszę bardzo.
6225:  Jesteśmy w akcie drugim, moi drodzy.
6232:  Dzień dobry.
6236:  Chcę z nami porozmawiać posępne serce.
6238:  Akt drugi to zielenie i błękity.
6239:  Idealnie.
6242:  Akt drugi to mroczne kolory.
6250:  Niebieski jest najbardziej, moi drodzy, mroczny, jaki sobie można wyobrazić tutaj.
6256:  Dobrze.
6257:  Intrygujesz mnie, mów dalej.
6260:  Mogłabym zginąć w tym podzie, z powrotem na nautoloidze.
6264:  Ty mogłabyś zginąć, spędzając precious momenty, próbując mnie ułatwić, ale ty to zrobiłaś w każdym razie.
6270:  Oczekuję ci mojego życia.
6274:  Próbuję powiedzieć, że uznałeś moją wierę w to, czego nigdy nie miałeś.
6277:  Chcę, żeby to oznaczało coś.
6280:  Chcę, żebyś wiedziała więcej o mnie.
6283:  Przynajmniej z tego, co pamiętam.
6292:  Mroczna Justycja Ryuszka.
6294:  Mroczna Justycja Ryuszka.
6298:  Mroczna Justycja Ryuszka.
6322:  Błogosławiłam.
6322:  To było moje słuchanie.
6324:  Ale matka obiecała, żebym pokazała, że jestem wystarczająca na rynku.
6328:  Powiedziała, że nie byłam gotowa.
6334:  Nie moja... matka, mam, powinnam dodać.
6338:  Matka superiora.
6338:  Kolejna władzy Szares w Boulders Gate.
6340:  Czasami zastanawiam się, czy kiedykolwiek będzie mnie uważała za gotową.
6347:  Zdaję jej wszystko.
6349:  I tylko chcę jej służyć, a ona mógłaby dowiedzieć się... że jest niezbędna.
6357:  Ja wam dam dziura we wiadro, to jest przepiękny hełm.
6360:  Mam fundamentalnie ważne pytanie, przebudowniczy pylonów.
6363:  Czy jamnik jest tak długi, jak pylon jest wysoki?
6365:  Tak.
6366:  Tylko, że jamnik przybywa szybciej niż pojawia się pylon protosów.
6369:  To jest ta różnica.
6370:  Tylko musicie mieć jedzenie.
6373:  Co to za bzdety, nie wiem po co mi... Jak kusi!
6382:  Boże, jak kusi.
6384:  Ja chcę powiedzieć jej, że to są bzdety.
6388:  Przecież to będzie wspaniałe, absolutnie.
6391:  Dziękuję, że mi to powiedziałaś.
6393:  Powiedział, prawa żadne, dobry, nie da magii, amniks.
6395:  Nie rozumiem, dlaczego trzymasz takie marzenie w tajemnicy?
6398:  Myślałeś, że kiedykolwiek ustąpi i mianuje cię Mroczną Sędzią?
6400:  Dobrze, zacznijmy od tego.
6408:  Nie wiem.
6409:  Może jeśli skończę moją misję i dotrę do bramki...
6414:  Izabela pisze, że ja mam niektóry doberman, któremu się nie chciało być groźnym.
6441:  Ojej.
6443:  Dlaczego takie marzenie trzymasz w tajemnicy?
6446:  Ciemne marzenia są nienawidzone przez wielu.
6448:  Zdecydowani na niebezpieczne fanatyki.
6451:  Nawet niektórzy, którzy zaakceptowali poszukiwania Pani Shah, prawdopodobnie byli w środku marzenia.
6457:  Ale jest łatwiejsza odpowiedź do twojej pytania.
6461:  Po prostu zapomniałam o tym, co chciałam, aż zobaczyłam coś, co mnie przypomina.
6473:  Postępne serce należy do Zakonu Sióstr Urszulanek.
6476:  Chyba Popapranek.
6477:  Zakon Sióstr Popapranek.
6479:  Jest dużo zakonów.
6480:  Jest oprócz tego Zakon Ojców Piarowców.
6481:  Zakon Ojców Piarowców musi tuszować wszelkiego rodzaju błędy i chaos szerzony przez Zakon Sióstr Popapranek.
6493:  Przepraszam was, ale muszę to sprawdzić.
6500:  Posępne serce nie pochwala twojego pa... A gdzie riposta?
6506:  Ej!
6507:  F8.
6516:  Znalazłam pisze Quite Easy w lokalnej bibliotece opowiadania Roberta Wegnera i czytam, są super.
6521:  A!
6521:  Jak się cieszę.
6524:  Ojciec Pio, tak.
6531:  Dziękuję, że mi to powiedziałaś.
6535:  Błękitna Króweńko, dziękuję.
6538:  Z jednej strony, są użyteczne.
6539:  Ale z drugiej strony, czy może przed chwilą, wiemy, od gdzie one przychodzą.
6551:  Ej!
6552:  Do wcipu Suneli z tłumaczenia.
6555:  Widziała z drugi... Z drugiej... Znaczy, on wie one hand i on wie other hand, tak?
6561:  Hand zmieniła na tentacle, na mackę.
6564:  Ej!
6566:  Nie usuwa się do wcipów w tłumaczeniu, jak nie wiecie, jak ich przełożyć, jak je przełożyć.
6571:  Nędza!
6573:  Widzę, że jest to bardziej sposób, aby mądrze uniknąć potencjalnego zagrożenia.
6575:  Moja myśl została ustawiona.
6602:  Chcę porozmawiać o wszystkim, co nam się przydarzyło.
6608:  Jak sobie radzę, twoim zdaniem?
6610:  Good.
6633:  Kuwer ekspedycyjny absolutystów.
6648:  Dobrze, Astarion, przydaj się na coś.
6655:  Niedoba Giammix powinien mieć tyle bonusów do perswazji.
6661:  Nie wiem dlaczego tak nie jest.
6662:  Mikstura większego udowodnienia, wszystko dla niedomaga Jamnixa.
6667:  Doskonale.
6669:  Doskonale.
6671:  Co tam jeszcze mamy?
6674:  Tabliczka.
6674:  Doskonale.
6695:  Też bym chętnie ofiarowywał modlitwy Mrocznej Pani.
6698:  Fajny ten sezon Vox Machina.
6700:  Prawda, Thompson?
6701:  Naprawdę analogii jest sporo.
6704:  Po prostu jedno i drugie jest świetnym fantasy.
6709:  No, no, no.
6712:  Rzeczywiście jest mrok, moi drodzy.
6713:  Zrobiło się, zrobiło się solsowo.
6715:  Ja lubię, jak robi się solsowo.
6717:  Palenisko.
6719:  Wszystko rozpalamy.
6720:  Kolekcja starej architektury.
6722:  Co to jest?
6723:  Przeczytanie do Magii Amnix.
6726:  Ta pożółkła księga zawiera ziele planów architektonicznych.
6730:  Jedyny z nich przedstawia windę prowadzącą zastępów w okolicy miasteczka Retwin do podmroku.
6737:  Klucz do kufra spedycyjnego absolutystów, haha!
6741:  Ale my już tam się dostaliśmy.
6744:  I świetne D&D, absolutnie.
6747:  To jest jedna ze śluz trajkotek od Świętej Berylii.
6749:  Chcesz bonusy do perswady?
6750:  Trzeba było czarodziejem grać, nie magiem.
6752:  Dumbledore!
6759:  Dumbledore!
6764:  Dumbledore!
6776:  Przepraszam, ale... Ale to wymaga, moi drodzy... To wymaga, moi drodzy, klasyka.
6784:  Mam nadzieję, że nie znacie klasyka, a jak znacie, to wiemy, co robimy.
6789:  Absolutnie, jest to klasyk.
6793:  7 milionów wyświetleń, moi drodzy.
6798:  Snipe.
6803:  Snape.
6804:  Severus Snape.
6806:  Snape.
6807:  Snape.
6808:  Severus Snape.
6810:  Snape.
6811:  Snape.
6812:  Severus Snape.
6814:  Snape.
6815:  Snape.
6817:  Severus Snape.
6818:  Snape.
