🔴 Krzątanina we Wrotach Baldura | BALDUR'S GATE 3 Livestream #17
🔗 https://www.youtube.com/watch?v=MnFn1T1_EQE

75:  Dzień dobry.
7590:  He's into bondage.
7592:  He likes to pretend he's not a walking corpse like the rest of us.
7596:  Beneath those rags he's as rotten as we are.
7600:  After Talus died, Carrion blindfolded me and took me into a strange place.
7607:  A foul and ancient place.
7611:  Somewhere the living wouldn't dare to tread.
7613:  Oj, gra w uniwersum cyklu demonicznego, też bym zagrał, karp.
7616:  Cześć Joe, witam serdecznie.
7642:  Ja jeszcze się spotkałem z argumentem, że co innego uczyć studentów, co innego dzieci i młodzież.
7645:  Na to też mam ripostę, to znaczy zazwyczaj takim nauczycielom odpowiadam, że ja też uważam, że między czerwcem danego roku a październikiem każdy kandydat na studia zmienia strukturę atomową i wszystko się w nim zmienia.
7657:  Każdy atom, każda komórka to jest proces rekonfiguracji subatomowej.
7663:  Opisał go dr Zięba.
7665:  Wskutek procesu rekonfiguracji subatomowej
7668:  uczeń staje się inną rasą, w związku z powyższym nauczyciel akademicki dlatego też musi mieć zupełnie inne kompetencje, ponieważ ma do czynienia z innym typem człowieka.
7679:  Bardzo ważne, żeby sobie to przyswoić.
7686:  Znajdę i zniszczę urnę.
7688:  Tak jest, ale nie tak szybko.
7690:  Ta urna zapewnia nieśmiertelność.
7692:  Pytanie komu?
7693:  Czy tylko władcy mumii, czy także Frambowi?
7697:  Nie pozwól sobie zaskoczyć tym.
7700:  Cokolwiek jest w tej czarce, musi być zniszczone.
7705:  Nie jestem pewien, ale w domu, poza salonem Carriona, jest księga.
7715:  On nigdy nikt tam nie daje, więc musi być zamknięty.
7719:  Może tam.
7719:  Bądź ostrożny, jeśli wrócisz do Carriona.
7726:  Płamszą swobody konstytucyjne osiemnastolatkom.
7729:  W trzeciej klasie.
7738:  To był ten doktor Zięba, Karneval.
7741:  On ma się kojarzyć źle.
7742:  Tak, tak.
7747:  Problemy z lagami zostały, Szymonie, ukrócone wiesz w jaki sposób?
7751:  To znaczy brute force'owy tradycyjnie.
7753:  Zmieniłem plan internetu na taki, w którym mam 60 megabitów uploadu, a miałem 40 i niestety po przejęciu play 40 stało się 10, więc współczucie dla wszystkich, którzy też mają playa.
7766:  Dobrze, musimy porozmawiać z Mistykiem Carionerem znowu.
7771:  Dobrze.
7772:  Przypomnij mi, jak się nazywa ta świetna herbata, którą zawsze polecasz, pisze Onyx.
7775:  New York, ale New York jest teraz niedostępny, więc ja kupiłem herbatę Milky i jest znakomita.
7780:  Też było w Five O'Clocku.
7782:  Właśnie ją teraz piję i się zachwycam.
7786:  Jas Whiteley też pisze, że w październiku doświadczył niesamowitej przemiany na poziomie subatomowym.
7790:  Tak, tak, absolutnie.
7791:  W przykładzie też Jas Whiteley pisał, że odkleiło Freeza.
7794:  Stwierdził, że idealnym rozwiązaniem na pozbycie się hejtu jest pomysł Twittera, czyli jednorazowa płata za możliwość pisania.
7799:  Wcale nie chodzi tutaj o dojenie mamony.
7800:  Absolutnie nie.
7801:  I wcale, absolutnie wcale twórcy tacy jak Freeze nie chcieliby mieć od tego procentu.
7807:  Wcale.
7812:  Aha, czyli to było otwarte.
7815:  Popatrzcie, jakie smutne.
7817:  Macie magiczną ścianę, ale ta magiczna ściana jest beznadziejna.
7820:  Jest gorsza od drzwi stacji paliwowej Shell, z tego względu, że nie zamyka się za wami.
7826:  To jest tragedia.
7828:  Ale czekajcie, czekajcie, bo to jest ta urna, nie?
7833:  Musimy odnaleźć urnę z jego sercem.
7835:  No to gdzie jest urna z jego sercem?
7837:  On się będzie odradzał.
7840:  Sprawdźmy, może ma na pięterku.
7843:  Herbatka kupiona przez internet stacjonarnie?
7845:  Stacjonarnie.
7845:  Byłem dzisiaj, o dziwo, stacjonarnie w Five O'Clocku.
7851:  Teraz jest nowa seria herbatek, albowiem rzeczone herbatki są się wiąteczne, moi drodzy.
7861:  No dobrze, otwórzmy wytrychem.
7867:  Przemiana z licealisty w studenta tylko połowa magii, przypomina Emery.
7869:  Jest jeszcze przemiana ze studenta w doktoranta widowiskowa, szczególnie wtedy, kiedy na doktorat się decyduje pod koniec magisterium.
7891:  To brzmi jak twoje doświadczenie.
7894:  Urna jest w podziemiach, czyli nie na pięterku.
7897:  Wracamy z pięterka.
7898:  Gdzie jest to podziemia?
7900:  Wiecie, że ja tutaj nie umiem trafiać do podziemi.
7903:  Wiele razy próbowałem, nigdy się nie udało.
7909:  Czy tu jest gdzieś klapa prowadząca do podziemi?
7914:  Bo ja nie widzę.
7917:  A alt niestety nie podświetla tutaj wszystkiego i to jest problematyczne.
7921:  Wyjdzie tylko zbutwiałe trumny, tron.
7925:  Może tron trzeba przesunąć i wtedy się coś stanie.
7928:  Hmm... Tu pod schodami też nie ma.
7933:  Chyba, że ja jestem ślepy, co jest też możliwe.
7937:  Niedobrze.
7939:  Na pięterku jest tajne przejście, pisze Goonie.
7941:  A jednak, a jednak...
7943:  A jednak.
7945:  No dobrze, to czy jeżeli ja wyeliminuję tego ghula tutaj, to wszyscy się na mnie rzucą?
7950:  Ligus.
7951:  Nie, Ligus nawet z nami nie rozmawia.
7953:  Są podwójne drzwi.
7955:  I jest jeszcze jedno pięterko.
7958:  Wpierw obczajmy podwójne drzwi.
7960:  Najlepszy element świątecznej kawy i herbatki, prawda?
7963:  Nie no, jeszcze jest lepszy.
7964:  Prezenty.
7965:  Come on!
7967:  Come on!
7969:  Ja w ogóle uważam, że w ramach YouTube Premium powinna być opcja taka, znaczy wróć, że w ramach wspierania na YouTubie powinna być taka opcja, że automatycznie wszyscy wspierający nie mają reklam na danym kanale.
7983:  To byłoby słuszne.
7986:  To byłoby wtedy dodatkowe źródło potencjalnie dla YouTube'a dochodu.
7990:  Znaczy więcej osób by się zdecydowało wtedy na taką opcję semi-premium.
7997:  Dobrze, co tutaj jest?
8003:  No otóż, moi drodzy, tu jest dużo trupów.
8012:  Z których jedynego możemy wyziąć?
8015:  Odcięty tors.
8020:  Dziwne rzeczy.
8023:  Bardzo dziwne rzeczy.
8030:  Podziemia trafiasz z pięterka, to jest bardzo logiczne, prawda?
8033:  Co jeżeli Netflix zrobił faktycznie dobrą adaptację Wiedźmierka, pokazał to w formie walki między Cavillem a Showrunnerką jako wiedźminymi potworami?
8039:  Ojej!
8043:  Wspaniałe.
8044:  Podziemia pod zakładem pogrzebowym na cmentarzu, tam coś też było, okej.
8049:  Hmm.
8052:  Hom.
8053:  No nic, no na pięter... Dobra, jedno pięterko mamy za sobą, pozostaje jeszcze drugie.
8065:  Okej... No dobrze Dostajemy doświadczenie
8094:  Demini postuluje za całkowity zakaz reklam, bo są denerwujące.
8098:  Jest, to prawda.
8099:  Cały czas nie mogę dosłyszeć nazwy herbetu i martwi się mi o kun.
8103:  Milky, tak?
8104:  Mleczny, Milky Way.
8106:  Time to rest, ale to ty dzwonisz, prawda?
8111:  Widzicie co?
8112:  Szał.
8118:  Ten quest to... Jeżeli dobrze pamiętam, ten quest pisze Guni, to w pomieszczeniu z resztkami ludźmi by jest tanie na przejście do podziemi.
8124:  A!
8126:  No dobrze, ale tak czy siak możemy ich wszystkich zabić, prawda?
8128:  Prawda?
8129:  Prawda?
8130:  Proszę... China Milky Oolong.
8135:  Tak jest.
8136:  Tak jest.
8138:  Tak się nazywa ta chlebata.
8139:  Tak pisze Bartosz Kędzierski na czacie.
8142:  Naprawdę jest pyszna.
8143:  Piję ją teraz i jest super.
8146:  Widział Krzysztof biorąc inny kubek.
8150:  Nie mogę panować za Milkę, nienawidzę tej czekolady.
8154:  Jest jedna dobra czekolada, moi drodzy.
8156:  I to jest Wedel.
8157:  Biała czekolada.
8159:  Znaczy nie, nie biała, nie biała, nie biała.
8161:  Spokojnie.
8162:  Stop.
8164:  Białe opakowanie.
8166:  A czekolada jest gorzka.
8168:  80% kakao, ale ze słonym karmelem.
8172:  O, jakie to jest dobre.
8174:  Jakie to jest pyszne.
8178:  Widzicie, co jest jeszcze dobre i pyszne?
8180:  Możliwość usmażenia guli jedną kulą ognia.
8187:  Jak to ścieżka jest zablokowana?
8189:  Kłamstwo.
8191:  Krok przez mgłę.
8192:  JAK TO, NIE MOGĘ UŻYĆ TELEPORTU?!
8198:  Dziękuję.
8203:  Ehehehehehehehehehe.
8223:  Nie przejdziesz bez urny, nie ubijesz nekromantów, dlatego szukam urny!
8232:  Ojciec Carrion, dobre sobie, jesteś zwykłym kanciarzem.
8234:  Powiadają, że jesteś złym koniecznym, jeśli chcemy pomówić z naszymi bliskimi, ale moim zdaniem jesteś po prostu złoczyńcą, pisze autor anonimowej notatki.
8242:  Jak tylko zbiorę wystarczające dowody, by cię zdenuncjować, możesz się spodziewać wizyty pięści, albo nawet jeszcze lepiej, stalowej straży.
8253:  No dobrze, jest piła do kości.
8257:  Tu jest coś w rodzaju... Gdzie wy macie ukryte przejście tutaj?
8261:  Nie ma żadnego ukrytego przejścia.
8267:  To nie tutaj te urny.
8269:  No a gdzie?
8271:  Bo ja nie wiem, gdzie urna.
8278:  Urny są rozsiane po mieście.
8279:  Aha, i ja mam to wiedzieć skąd.
8286:  Dobrze, jak już tutaj jestem...
8289:  To wszystko sprawdzę.
8291:  Wyjście na balkon.
8292:  Tu zapewne nie.
8294:  Pod miastem w zasadzie.
8296:  Pod miasto, moi drodzy, to jest u skawenów.
8299:  Na cmentarzu.
8300:  Trzeba znaleźć cmentarz zatem.
8305:  Tak czy siak.
8307:  Mały szaber, moi drodzy.
8309:  Proszę bardzo.
8312:  Necromantic magic.
8315:  Dźwiczenia z poprawnej pisofni.
8320:  Seria pisemnych ćwiczeń nakreślonych przez Frambo, zaadresowanych do moich braci.
8324:  Pod każdym ćwiczeniem widać kilka niezgrabnych prób zapisania liter alfabetu.
8328:  Wszystkie nieudane.
8331:  Boże, to mi przypomina dyktanda Lema.
8335:  Dyktanda Lema są absolutnie super.
8337:  Czy ja mam wersję cyfrową dyktand Lema?
8339:  To jest pytanie.
8340:  Ja kiedyś chyba czytałem dyktanda Lema.
8344:  Dyktanda Lema są super.
8347:  Nie mam wersji cyfrowej dyktand Lema.
8349:  Ale ćwiczenia z poprawnej pisowni to jest coś, co mogłoby śmiało być u orków w Warhammerze Fantasy.
8356:  Portret żebraka.
8357:  Użyj.
8358:  Nie domagiam niks.
8361:  Mam złe przeczucia.
8362:  Tutaj jest notka do kluczowej urny.
8364:  Bez niej nie znajdziesz tej najważniejszej.
8372:  Okej.
8373:  Frambo poprosił nas, abyśmy zwrócili się przeciw Mistykowi.
8375:  Ostrzegł nas, że Carrion będzie się odradzał.
8377:  No wiem!
8378:  Gdzie jest urna?
8383:  Komnata pod rezydencją Carriona.
8386:  Czyli jednak.
8388:  Czyli jednak pod rezydencją.
8390:  Jak ja mam znaleźć coś pod rezydencją, skoro nie mogę przejść pod rezydencję w żaden sposób?
8397:  Ooo.
8399:  Tutaj, moi drodzy.
8400:  Bardzo możliwe, że tutaj.
8409:  Czy ja mogę, czy ja mogę stąd po prostu wyjść?
8414:  Albo zrobimy chytsze.
8418:  Miętro niżej jest jeszcze jeden pokój.
8420:  A mnie coś ten portret coś mówi.
8422:  Czy ten portret czasem mnie prowadzi gdzieś?
8424:  Potem się okaże, że nie.
8430:  Szlak jasny mnie trafi.
8432:  Dlaczego jest tak, że jak ja wpadnę na jakiś genialny pomysł, on nie jest genialny?
8437:  Jak masz formę gazową, możesz przejść przez dziurę w ścianie?
8440:  Mogę.
8440:  Mam formę gazową.
8442:  Mam!
8442:  Mam!
8443:  Mam!
8445:  Gdzie jest forma gazowa?
8448:  Nie mogę tego teraz znaleźć, ale na pewno mam.
8452:  Jest!
8455:  Omnia Eutanko!
8474:  No i gdzie?
8478:  Obok tego portretu?
8482:  Obok jakiego portretu?
8484:  Ach, tu.
8487:  Tu jest rzeczywiście jakieś pomieszczenie.
8489:  Ale moja forma gazowa nie działa.
8497:  O. No, no, no, no, no, no, no.
8501:  Tutaj coś jest.
8525:  Porzuć gazowoformę.
8530:  Czyż to znalazł?
8532:  Dobrze.
8533:  Zimowit jesienny.
8535:  Podoba mi się, że tutaj dosłownie każde, ale to każde pomieszczenie jest zrobione od zera.
8541:  Czy zmieniłeś się w formę gazową, żeby normalnie otworzyć drzwi?
8543:  Nie, żeby bypassować projekt wielu poziomów w tej grze, który uniemożliwia mi oglądanie wielu poziomów naraz.
8551:  Mikstur odporności na obrażenia nekrotyczne.
8553:  Wspomnienia mumii.
8556:  Krzysztof, ile byś szukał bez...
8561:  Niektórzy śmiertelnicy będą się zastanawiać, dlaczego władca nieumarłych miałby opuścić podziemną kryptę, w której spędził kilka ładnych pokoleń, bezpiecznie przeprowadzając delikatne eksperymenty dotyczące natury życia i tak zwanej antyśmierci.
8576:  I przeprowadzić się do rozpadającego się domu pod wodą w najgorszej okolicy Wrót Baldura.
8580:  I jeżeli jest lak, to nie po mojej stronie!
8584:  Mam...
8586:  Mam nadzieję.
8587:  Nie po mojej stronie.
8588:  Sprawdziłem.
8589:  SPRAWDZIŁEM!
8590:  Odświeżcie.
8591:  Powinno być okej.
8596:  Stan transmisji jak byk jest w porządku u mnie.
8598:  Więc odświeżcie YouTube.
8601:  Niektórzy śmiertelnicy to imbecile, kontynuował władca mumii, który jest mumią równocześnie.
8608:  Istotę wykazującą się taką erudycją i smakiem.
8611:  Oczywiście potrafi docenić zalety, jakie oferuje świat na powierzchni.
8615:  Jak chociażby rytm muzyki, liryczność poezji, krzyki mew nad szaro przystanią.
8619:  Nie ma nic dobrego w krzykach mew.
8622:  To jest ohyda.
8624:  Przed zachodem słońca czy dotyk miękkiej dłoni, której nie objęła zgnilizna.
8628:  To istotnie może być lepsze od krzyków mew.
8631:  Aby cieszyć się dobrym winem nie trzeba mieć nosa.
8634:  Wszystko to i więcej osiągnąłem zgłębiając sztukę ezoteryczną.
8638:  Jednak wszystkie te rzeczy kosztują.
8640:  I to sporo.
8641:  Podobnie jak rzadkie składniki alchemiczne, alembiki i podgrzewacze.
8645:  Dobrze.
8646:  Good.
8646:  Ileż będzie tego zwoju... ...rozmowy z umarłymi?
8672:  Po cóż mi czar wiedźmowego pocisku na tym etapie?
8677:  Dramat.
8681:  Szymon pisze, że na Imladisie fajna prelekcja.
8683:  W sumie mówiłeś w zasadzie to samo, co na streamach, tylko że na przykładzie Dune'y.
8687:  Mówiłem!
8689:  Jakbyście przyszli na mój wykład, to byście powiedzieli, o mówisz to samo, co na streamach, tylko na innych przykładach.
8693:  I dokładnie tak by było.
8696:  Tu jest dziura, moi drodzy.
8699:  Nie wiem, dokąd ta dziura prowadzi.
8702:  Ale może właśnie prowadzi w miejsce, do którego mamy się udać za pomocą formy gazowej?
8708:  Jezus, nie mówcie mi nawet.
8712:  Nie widzę tutaj natomiast urny nigdzie.
8716:  Widzę bank krwi.
8720:  Jakoś tam niewidzialność.
8722:  Okej, mikstura zdrowia zawsze się przyda.
8726:  Pocałunek lodu do obozu.
8728:  Ta dziura prowadzi koło portretu Gortasza, okej.
8732:  Duży kociołek.
8736:  Czaszka, stoja jak na butelki.
8740:  Czemu ta gra nie podświetla nigdy miejsc, które są ważne?
8750:  kodeksy nekromantyczne i tajemnice tychże.
8755:  Pieczęcie na ostatniej stronie wskazują, że księga ta stanowiła własność biblioteki wschodnich, nie, wysokich heroldów.
8762:  Gdy zajmowali oni wieżę wschodzącego słońca, streszczenie biblioteczne przynosi następujące informacje.
8767:  Bardzo stary uczony traktat na temat zapomnianych nekromantycznych ksiąg i kodeksów, mistycznych i magicznych zamków, którymi są zabezpieczone oraz sposobów na ich otwieranie i rozszyfrowanie.
8777:  Pilna prośba badacza Iliona Toffa brzmi jak Ion Tichy.
8782:  O wypożyczenie tej księgi rozpatrzona odmownie!
8784:  Podane przez badacza hobbystyczne zainteresowanie osławioną nekromancją Tayu bynajmniej nie wskazuje, że zainteresowanie to nie ma charakteru hobbystycznego.
8791:  W każdym razie nie jest to nawet księga, o którą chodzi, tylko kodeks tajański.
8795:  Mówicie, że to jest wszystko tutaj i trzeba po prostu się przenieść dalej.
8798:  Teraz na cmentarz.
8800:  Ja już nie widzę, gdzie jest ten quest.
8805:  Gdzie jest ten quest?
8807:  Czemu te questy znikają?
8809:  Jak mnie to strasznie irytuje.
8818:  Gdzie jest ten quest?
8821:  Kto zrobił ten DIY na miły Bóg?
8824:  No przecież ja zwariuję, no.
8830:  No przecież znajdź sługę, tak?
8834:  I co?
8836:  Dziękuję.
8836:  Odkryliśmy, że Mistyk Karen pracował w starożytnej podziemnej krypcie.
8839:  Może w kanałach nam się poszczęści.
8841:  Dobrze.
8842:  Gdzie są kanały?
8845:  Nie.
8845:  Nie.
8847:  O, bus nie, wrota Baldura.
8851:  YouTube trwale zepsuł fragment streamu, jak się cofnie?
8854:  O nie.
8856:  Ale powinno w zapisie być w porządku.
8860:  Czy można się ze mną kontaktować na maila podanego na kanale?
8863:  Tak.
8864:  Chociaż pamiętajcie o tym, że jak jest rok akademicki, to ja odpisuję z dużym opóźnieniem.
8870:  Gdzie jest wejście do kanałów?
8873:  Czy ja je odkryłem w ogóle, czy nie?
8877:  Tak, wejdź do nagro... nie, wejdź do nagrobków jakichś.
8883:  Nie pokazują nam, moi drodzy, gdzie jest wejście do kanałów.
8889:  Not good.
8890:  I trzeba wyeksplorować.
8895:  Czaszka i kadzidło się przyda, jak chcesz zaoszczędzić 20 tysięcy w głoście z piekłem.
8901:  Jaka czaszka i kadzidło?
8904:  Możesz pójść do kryjówki gildii albo przejść do jakiejś dziury.
8906:  Jakiej kryjówki gildii?
8908:  Szukaj studzienki.
8910:  Aha.
8910:  No brzmi jak wejście do kanałów faktycznie.
8917:  Wiecie co, to my się przenieśmy może tam, gdzie byliśmy wcześniej.
8924:  Może tutaj będzie jakaś studzienka w tak zwanym pobliżu.
8930:  Ja jestem bardzo kiepski w szukanie takich rzeczy, które się nie podświetlają, wiecie?
8934:  To jest problem.
8935:  Potrzebna jest losowa czaszka i losowe kadzidło, okej.
8938:  Na pewno nie możemy dwudziestu tysięcy wydać, ponieważ ich po prostu nie mamy.
8944:  Plac Cmentarz jest na północy.
8947:  To wygląda mi na północ i faktycznie tam nie byliśmy.
8955:  Dobrze.
8956:  Nie, nie, nie zauważyłem ani jednej studzienki jeszcze.
8958:  Przez cały czas, co to się stało?
8960:  Przez cały czas jak eksplorujemy Wrota Baldura.
8963:  Pod domem Lady Yannick jest wejście do podmiasta, okej.
8969:  Cóż to za, za ohydny popin jest.
8972:  Czy to jest cmentarz?
8973:  To jest cmentarz!
8976:  Przynajmniej bazyliszka jest, studzienka.
8978:  Fajnie byłoby, gdyby tylko te rzeczy... Tu jest brama bazyliszka, a my jesteśmy już tutaj, przy podwójnych drzwiach, moi drodzy.
8984:  Nie macie wrażenia, że to jest w tym miejscu?
8990:  Aha, nie możemy rozkopywać cmentarza, to są nonsense.
9002:  Co?
9003:  Co się stało?
9003:  Co się stało?
9004:  Kopiec.
9006:  Przy którym znowu nie możemy kopać.
9008:  Magiczna zasadzka?
9011:  Mało jeszcze odkryte.
9012:  Postarałem się nie robić tak, żeby w Amoku wszystko sprawdzać.
9017:  Kostnica.
9018:  Mausoleum Durinboldów.
9020:  Mausoleum Kyn.
9023:  Do którego z mauzoleum mamy pójść?
9026:  Do żadnego na razie.
9029:  Czy ta gra kiedykolwiek się kończy?
9032:  Ale to dobrze, że Balrog się nie kończy.
9034:  Właśnie nie ma się gdzie spieszyć.
9036:  Mausoleum może sobie zostawimy na później, a teraz faktycznie przejdziemy do tego domu Lady Yannick.
9044:  Tylko gdzie to było?
9047:  Nie mam pojęcia, gdzie to było.
9050:  A myśmy przecież przy tym domu... Tu było!
9052:  Boże, drogi!
9054:  Czyli przy tej bramie.
9057:  To są duchy piesków w jednej krypcie.
9060:  Tym bardziej musimy tam pójść, ale po kolei, moi drodzy.
9063:  Bo inaczej ja się zupełnie pogubię.
9065:  Jeden quest na raz!
9069:  Przy Domu Szar.
9071:  Przy Domu Szar byliśmy.
9073:  No i gdzie jest ta... gdzie jest ta studzienka?
9077:  Tu jest Dom Lady Amnik, więc gdzieś tu musi być studzienka.
9083:  Ja autentycznie nie widziałem w tym mieście ani jednej studzienki.
9086:  Przez cały czas, jak to eksplorujemy.
9097:  Nie widzę.
9108:  Drzwi poniżej domu Jamniff.
9117:  Są i one.
9118:  Nie wchodzić.
9122:  Są i one.
9124:  Czy Horizon Forbidden West będzie ogrywane?
9126:  Będzie jemnikowe piechurze.
9128:  Czy się spodoba?
9128:  Zobaczymy.
9130:  Jako ktoś, kto ukończył Baldurę przy Brendo, potwierdzam, gra się nie kończy.
9133:  Po prostu zaczyna się kolejna przygoda.
9135:  O!
9136:  I to jest piękne.
9137:  Witamy w The Incarnate One.
9139:  Widzicie?
9139:  Nie wchodzić, a weszliśmy.
9141:  Talk about being a rebel.
9145:  Żelazna pochodnia.
9146:  Percepcja porażka.
9147:  Percepcja sukces.
9154:  Pstryk.
9160:  Iiii... Okej, wiem co musimy zrobić.
9168:  Trzeba się rozdzielić.
9169:  Zagadka nielogiczna.
9177:  Aaa!
9178:  Ignition!
9183:  Ignition!
9184:  Ignition!
9188:  Recepcja porażka.
9193:  Dlaczego, dlaczego te skrzynie nie zostały wyeliminowane?
9195:  Nie wejdź w tę pułapkę.
9204:  Cześć Sandro, witamy serdecznie.
9207:  Czyli mówicie, że jesteśmy teraz w kanałach?
9211:  Teraz są jakieś obniżki na scenie, to warto zerknąć.
9213:  Moi drodzy, no ja chyba nie muszę polecać Wrót Baldura, no, biorąc pod uwagę, że Baldur's Gate 3 zgarnęło już na razie wszystkie nagrody, które mogło, a podejrzewam, że na Game Awards dostanie nagrodę za najlepszą grę roku.
9225:  No to umówmy się.
9229:  Też mam nadzieję, Froggatt, że na The Game Awards Baldur pozamiata.
9233:  Nie przeciąć oczy od tego komputera.
9235:  Trzeba mieć dobry monitor.
9238:  I trzeba mieć widok na zielone.
9241:  I korzystać zeń.
9243:  Co robię?
9246:  Natomiast prawdę rzekłszy, mój najgorszy spadek wzroku i liczby dioptrii był po studiach kolonistycznych.
9265:  Wtedy mi się zmieniło bardzo.
9267:  To znaczy o minus 1,5 dioptrii na obydwu oczach.
9274:  Słyszałem niestety X-403, że przełożyli Space Marine 2 na drugą połowę 2024.
9278:  Jestem tym faktem załamany.
9282:  Teraz pora na zagubienie.
9285:  Jesteśmy w kanałach, moi drodzy, i od razu nas zaatakowali.
9288:  Kto by przypuszczał?
9292:  Divinity Original Sin polecane na czatach.
9294:  Ja się tylko mogę przyłączyć do tego.
9296:  Gra, dzięki której przetrwałem złamanie ręki.
9304:  Utrudnienie.
9305:  Jeżeli czegoś mnie ta gra nauczyła, to tego, że nie należy zwracać uwagi na utrudnienia, ale jakimś cudem te utrudnienia zadziałały.
9314:  No nic.
9319:  Mnie oczy fizycznie zniszczyła szkła, minus cztery siekłania w obydwu oczach i tak usłyszysz po Solana, że konkutery niszczą.
9326:  Albo jeszcze lepiej telefony, które mają filtr światła niebieskiego, budowany już w tym momencie.
9331:  Ten mit o monitorach niszczących oczy jest z czasów, kiedy były monitory kinetoskopowe, które faktycznie bardzo miały niefajny wpływ na nasz wzrok.
9348:  Czy oni się tutaj gdzieś zg... Wiecie co?
9351:  Wyślę na nich żywiołaka.
9352:  Nie wody!
9353:  Nie wody!
9354:  Ognia!
9358:  Przestań!
9361:  Przywołuję żywiołaka!
9363:  Skandal!
9370:  Kliknij te na wrogów, którzy mają nie do zdarcia.
9374:  Co to mi da?
9376:  Dlaczego gra mi przez... Oblicze śmierci Baala?
9381:  Jezus Maria.
9383:  Aura mordu, żerowanie na słabych.
9385:  Nie do magii, a nikt ma przerąbane, jeżeli oni żerują na słabych.
9389:  Czy ja przywołałem tego żywiołaka?
9390:  Przywołałem.
9391:  Wiecie, co teraz jeszcze możemy zrobić?
9392:  Czarną dziurę.
9396:  O tak.
9399:  Fajnie byłoby ich wszystkich tą czarowną dziurą objąć jakoś.
9406:  I trochę się udało.
9409:  Ale tylko trochę.
9412:  Ooo, Sandra pisze, że się przekonała do Elden Ringa i ojejku, jakie to jest dobre.
9415:  Nooo, cieszy mnie to.
9417:  No to jest kolejna gra, która absolutnie jest do polecenia.
9421:  Jeżeli są jakiekolwiek obniżki, to koniecznie, koniecznie grajcie.
9430:  Co to było?
9432:  Nie wiem, co to było, ale... Dlaczego żywiołak z... Ja się pomyliłem!
9439:  Ja myślałem, że wcisnąłem teleport, a wcisnąłem oto.
9442:  Boże, drogi... Na czym polega turowość tej gry?
9446:  No właśnie teraz masz tury.
9450:  Boże, czemu ja robię takie głupoty?
9451:  To jest przerażające.
9453:  Duchowi Strażnicy... Obrażenia od światła, tak.
9458:  Na najwyższym poziomie.
9463:  W jaki sposób czytanie po ciemku niszczy wzrok?
9465:  Masz bardzo wysoki kontrast między jasną, oświetloną stronicą, a twoimi oczętami.
9473:  I to jest niefortunne.
9475:  Zresztą nieprzypadkowo poleca się ludziom, którzy mają problemy właśnie tego rodzaju Kindle, które mają podświetlenie boczne i nieprzypadkowo Kindle
9484:  i inne czytniki nie niszczą właśnie nam wzroku, a w każdym razie o wiele mniej od książek, z tego względu, że mają podświetlenie boczne, a nie odbijające się światło od białej tafli.
9494:  Dużo wam uświadamiam to, jak wiecie coś na temat ustawiania świateł do filmów.
9499:  Bardzo często taka biała płachta może zastąpić wam lampę, bo odbija się od białego bardzo dobrze światło.
9505:  Hej, no między innymi dlatego ja zawsze mam biało bluzę albo białą koszulę, żeby tworzyło to kontrast z ledami, bo się od tego najlepiej odbija światło.
9512:  Mogę przelecieć tutaj?
9513:  Nie, za mało szybkości ruchu niestety.
9531:  Dramat.
9533:  Na przykład można byłoby, jak się robi podręczniki szkolne, zadbać o to, właśnie dlatego powinny być cyfrowe, żeby można było zmieniać ich parametry, prawda?
9541:  No ale oczywiście nikomu nie zależy tak naprawdę na wzroku, no chyba nie macie jakichkolwiek złudzeń względem tego, to jest tylko wygodny argument, którego można użyć.
9550:  Możemy również użyć wzwodu, co jest zabawne, ponieważ gramy Astarionem.
9558:  I jeszcze sobie ukąsimy.
9560:  Odliczę śmierci Baala, bo czemu by nie stać nas.
9567:  Spowolnienie.
9568:  Poziom trzeci.
9572:  Żeby mieć czary dla Niedomaga Jamnixa musisz użyć czaru poziomu piątego, ponieważ Niedomaga Jamnix jest idiotą i zużył ten czar.
9582:  No tak, digital czytanie jest lepsze od zwykłego, na tym polega cały dowcip.
9585:  Masz kontrolę postawioną nad wielkością fontu w normalnej książce?
9590:  Nie.
9590:  Masz kontrolę nad kontrastem między literami a tłem?
9593:  Nie.
9594:  Masz kontrolę nad odświetleniem?
9595:  Teoretycznie tak, ale nie oszukujmy się, większość ludzi nawet nie zdaje sobie sprawy z tego, czym się różni temperatura barwowa wyrażona w kelwinach od temperatury barwowej rozumianej totalnie potocznie i nie rozróżnia światła białego od żółtego.
9608:  W związku z powyższym masz kontrolę, ale technicznie nie.
9611:  I ostatnia kwestia związana chociażby z tym, że jeżeli masz już coś raz wydrukowane z jakimiś określonymi marginesami, to też będzie ci się inaczej to czytało, a tymczasem w książce elektronicznej możesz wszystkie te parametry zmienić.
9624:  A i jeszcze nie wspomniałem o tym, że jeżeli ktoś czyta po angielsku, no to wtedy macie na jednej stronie możliwość też wyświetlania sobie definicji, więc to też jest praktyczniejsze.
9635:  Proszę bardzo, Froget zna się na rzeczach.
9637:  Idealna biel to 6500 kelwinów.
9639:  To jest też barwa tak zwana światła dziennego, ja używam 6500 kelwinów, przykilajcie do oświetlenia mnie.
9650:  Walnijmy go czymś.
9652:  Chociaż błysk z zephiru byłby fajniejszy.
9655:  Uderzenie zephiru też.
9658:  Ale szał będzie lepszy.
