🔴 Co się wydarzy w odlewni Stalowej Straży? | BALDUR'S GATE 3 Livestream #22
🔗 https://www.youtube.com/watch?v=7NSqKEOCfqg

12:  © PTA & TVP
10587:  Choć jest kaszojadem.
10590:  For a reasonable fee, of course.
10592:  My hamster can smell your life in there.
10595:  Spour not his little nose.
10596:  Fine.
10597:  Let us talk of truth, then.
10602:  Czy twoi przyjaciele wiedzą ile ty zabiłeś w absolutnym imieniu, Lord?
10607:  Czy ty?
10608:  Nie nazywaj mnie tym.
10613:  Minsk to Minsk.
10616:  O?
10616:  Nie pamiętam żadnych historii o Minsku, które pomagają dziewięćdziesiątom dźwigniom.
10623:  To nie jest kaszojad, tylko Frodo Bogusz.
10628:  Nie domach zaromał gobelin z Wersalu i zarzucił na plecy.
10631:  Tak.
10633:  Powiedzcie mi, że Minsk się teraz zdenerwuje i rzuci tym kaszojadem do Bajora.
10640:  Czy on wygląda jak mroczny lord?
10648:  Minsk z Rashamenu zawsze wie, co jest słuszne.
10653:  Minsk pochwala twoje postępowanie.
10658:  To nie jest wyższe od Niedomaga Jamnixa.
10661:  Teraz ludzie będą mówić, że Krzysztof mówił, że nigdy nie zmienił drużyny i co teraz?
10683:  Krzysztof kłamał.
10685:  A może po prostu Minsk był wspaniały?
10687:  Zliczny komik.
10689:  Nie.
10689:  Krzysztof jest wspaniały.
10698:  To nie ma sensu.
10699:  To nie ma sensu.
10700:  O, wystarczy.
10719:  Ja mam po swojej stronie Saurona, więc wiecie.
10723:  Ciężka sprawa.
10728:  No dobrze, to teraz będziemy obserwować jak małe ludziki będą w siebie napierdzielać i my nie będziemy mogli nic zrobić z tym fantem.
10735:  Brzmi zupełnie jak gra w Starcrafta.
10738:  O, no oczywiście.
10740:  Coś tak sądziłem, że Niedomagiamnik zostanie sparaliżowany, wykrwawiony, zabity, wskrzeszony po to, żeby zostać zabity jeszcze raz, okulawiony, oślepiony, wypatroszony.
10753:  Co jeszcze?
10754:  Co jeszcze?
10756:  Miała dosłownie jakieś 20 pipsterionów postaci, które mogła zaatakować.
10763:  On powiedział The Files, ja powiedziałem The Files.
10765:  Tim Chomiczek, pisze Małgorzata.
10767:  Ja też!
10768:  Chomik jest groźniejszy od właściciela, ewidentnie.
10776:  Sauron był mocny, dopóki miał pierścień.
10778:  Minsk jest twardy, dopóki ma ból.
10780:  No nie wierzę, co za zaszczyt, moi drodzy.
10783:  Pozwolono nam się ruszyć.
10785:  Niezwykłe.
10790:  I ona chciała przejąć władzę w gildii, tak?
10792:  Naprawdę?
10794:  To jest jakiś żart.
10804:  Sprint.
10808:  Przecież to jest wspaniałe.
10813:  I jeszcze skok.
10823:  Jakie to zadaje obrażenia.
10828:  Nie dało się rzucić chomikiem.
10831:  Chomik po prostu zaczął sam biec.
10835:  Cześć Redyaga, ból Jamnixa będzie wspaniały.
10838:  Znaczy bój, przepraszam, bój, nie ból, nie ból.
10845:  Wszyscy na czatach kibicują chomikowi.
10847:  Ja również, ja również.
10854:  Homik oficjalnie zadał większe obrażenia niż każdy z żywiołaków przywołanych przez Niedomaga i Amnixa.
10862:  Lupus, zagrożenie.
10865:  No dobrze, moi drodzy, zobaczymy, jak sobie radzi Mińsk.
10870:  Okej, moi drodzy, zostawiamy Mińska na stałe w drużynie.
10876:  Dopływ sił, zyskaj dodatkową akcję do wykorzystania w tej turze?
10891:  Czyli to, że to jest dodatkowa akcja, to nic nie zmienia.
10897:  Aha, super.
10902:  Hmm.
10905:  Może to się chociaż uda?
10906:  Nie.
10910:  Lot.
10914:  Okej.
10916:  I to nic nie zmieniło.
10919:  Aha.
10926:  Dobrze, sprint Ale to jest wszystko co zrobimy I tak nie wystarczyło Ten screen jest raz na długi odpoczynek, coś takiego, a okej
10952:  Dobrego wieczoru również dla Ciebie, Snówkin.
10953:  Spałem dzisiaj cały dzień, pisze Snówkin.
10955:  Nie jadłem przez ponad 24 godziny.
10958:  Wszystko przez choróbsko i brak apetytu, a nadal miał złego błonocka.
10962:  Błagam, zjedz coś, zjedz cokolwiek.
10966:  Co lubisz i co pożywne.
10968:  I dużo zdrówka dla Ciebie i wytrzymałości na ten świąteczny czas.
10974:  Przedostatni z tym Krzysztof odkrywa, że wojownik w drużynie dobrze tłucze.
10977:  No barbarzyńca powinien lepiej!
10980:  Smutne.
10984:  Nic nie możemy zrobić.
10986:  Nawet nie mogę zrzucić jednej kuli ognia.
10988:  Tak!
10990:  Nareszcie.
10995:  Dobra, dobra, dobra.
10996:  Po kolei.
10997:  Po kolei.
10998:  Po pierwsze.
11000:  Po pierwsze.
11002:  Po pierwsze.
11008:  Hehehehe.
11010:  Kuuuut.
11017:  F5.
11019:  Bo ja nie wiem, czy destrukcja, jaką rozpętamy, nie będzie za duża.
11027:  Tak!
11035:  Doskonale, doskonale!
11038:  Hmm...
11043:  Chyba ona też by powinna była włączyć sprint, wiecie co?
11046:  Tak mi się wydaje.
11048:  Sprint.
11051:  Barbarzyńca ma najwięcej HP i tłucze faktycznie mocno.
11054:  Wojownik jest bardziej taktyczny, wyjaśnia Rayvan Kruk, ale trzeba mu dać sensowne skilly i atuty.
11058:  Czaję.
11060:  Dobrze, jesteśmy teraz blisko niedomaga i będziemy mogli go leczyć.
11065:  Kojące słowo.
11075:  Niedomagiamniks osłabił ich.
11079:  To jest tak jak z otwieraniem słoików ogórków.
11082:  Kiedy facet się napina, napina, napina i nie otwiera słoika, następnie podchodzi babeczka i jakaś wiotka odpowiednio otwiera od razu i facet krzyczy to dlatego, że naruszyłem wieczko.
11092:  Dokładnie tak samo było teraz z niedomagiemjamniksem.
11095:  On nadwątnił, naruszył wszystkich przeciwników i tylko dzięki temu nasi sprzymierzeńcy są w stanie ich pokonać.
11106:  Tylko dzięki temu.
11108:  Czemu nie mogę go zabić?
11110:  Mogę go zabić.
11112:  Jakie chypienie krytyczne!
11116:  Dobrze, może chomik go zabije.
11120:  O nie, chomik zostanie zraniony.
11123:  Sprint.
11126:  A może tutaj jest ktoś do zabicia przez chomika?
11130:  O tak, jest ktoś.
11131:  25 metrów.
11131:  Niech chomik
11140:  Mam wrażenie, że zawsze Rakta odpalałem szał.
11142:  Na początku każdej walki odpalaliśmy.
11149:  Psjoniczna reakcja.
11153:  Bardzo dobrze, udało się.
11156:  Haha, good!
11163:  Proszę bardzo.
11170:  Przestałem mu współczuć.
11172:  Jakie plany na święta?
11173:  Pierwszy i drugi dzień świętowanie rodzinne będzie.
11178:  Wigilia pewnie też u rodziców, zobaczymy.
11181:  No i po Wigilii przybywam do was.
11184:  Dobrze, co możemy uczynić?
11187:  Na przykład, jak to za mało punktów ruchu, to jest skok dosłownie!
11192:  Dobrze.
11194:  30%, świetnie.
11199:  Ale jeśli czegoś mnie ta gra nauczyła, to tego, że jeżeli jest 30%, to oznacza, że jest to 100%.
11205:  Na razie Mix zadał 11 obrażeń, Karla tyle zadawała na 2-3 poziomie.
11214:  Zobaczymy, czy się sprawi.
11216:  Ma 124 punkty życia, więc we shall see.
11220:  I ma jeszcze chomika.
11221:  Karla nie miała chomika.
11229:  Bartosz Kozioł pisze, że poleca rzucać zawsze czarna od Astariona szybko nogi po długim odpoczynku.
11234:  Działa to następnego długiego odpoczynku.
11239:  Okej, dobrze wiedzieć.
11243:  Dobrze, teraz czas na wyeliminowanie wszystkich, którzy pozostali, a jeszcze jakimś cudem.
11257:  No cóż, no cóż, jak mam to powiedzieć?
11261:  Jutro o której strumyk?
11262:  Koło 19.20, coś takiego.
11264:  Będzie zapowiedź dzisiaj.
11271:  Dobra.
11273:  Słup ognia.
11276:  Doskonale.
11285:  Mamy to!
11287:  Zostaw kogoś dla chomika.
11289:  Właśnie.
11290:  Zapomniałem o biednym chomiku naszym.
11295:  Za mało wrogów.
11299:  Porozmawiaj z Dziewięciopalcą.
11300:  Nie, nie, nie.
11301:  Ten quest powinien nosić nazwę Znajdź Dziewięciopalcą.
11306:  Może będzie w swoim kantorku.
11315:  Szybko nogi.
11320:  Zwiększ szybkość istoty o 3 metry do następnego długiego odpoczynku.
11326:  Aaa, można w kręgu rzucić.
11331:  Zróbmy to.
11340:  Czyli dla dwóch postaci, okej, maksymalnie.
11343:  To nie jest obszarówka, dobra.
11346:  Trójka.
11348:  Gdzie jest ten kantorek?
11350:  Gdzie jest kantorek?
11351:  Aaa, chyba tu.
11356:  Nie... Nie... Nie... Tu!
11363:  Tu!
11363:  Tu, tu, tu, tu, tu, tu, tu!
11366:  U mnie zawsze była w domu Wigilia wcześniej jakaś, nie wiem, 15-ta, 16-ta to był standard.
11370:  Eeeem... Okej.
11379:  Dobrze.
11380:  Powinnam się porozmawiać.
11381:  Jakaś z Wasza sprawa, żeby zabrać ten zenterynt najpierw.
11384:  To nie powoduje, że jesteśmy przyjaciółmi.
11387:  No to chodźcie stonelord.
11390:  Jeśli chcesz zabrać mój kieszeń, nie masz lepszej szansy niż to.
11394:  Chodźcie stonelord, powiedział mój nefrolog.
11396:  To nie ma zainteresowań w Twoim budynku, dziewczynku.
11399:  Tylko w błyszczącym ruchu, który go wypełnia.
11403:  Co?
11403:  Byłeś stonem w tym miasteczku za za długo.
11408:  I nie będzie żadnego Stonelorda, który dotarłby do ciebie z błyszczącymi, błyszczącymi brzmieniami.
11415:  Będzie Minsk!
11417:  Nie mam pojęcia, co on chce powiedzieć.
11422:  Znaczy w ogóle jutro najprawdopodobniej Warhammer będzie, też tego wam nie zapowiedziałem.
11427:  Pogramy sobie jakąś spokojną frakcją, żeby gawędzić głównie, bo i tak będzie taki klimat gawędowy, a potem w sumie mogę wam pokazać już jedną rzecz, bo chyba mam.
11445:  Jak będzie wyglądała mianowicie miniatura stworzona przez Dominikę Jamnikotwórczynię Klimczak.
11456:  Muszę zniknąć, żebyście ją zobaczyli.
11459:  Muszę całkowicie zniknąć.
11462:  Bark Souls, moi drodzy.
11465:  To dziwna historia.
11495:  Ale w jakiś sposób wytrzymał się ten idiot.
11501:  Ale jeśli wróci do siebie... Dobrze.
11507:  Chciałabym, żebyś umarła jak Minsk, ten szalony Rashimar.
11512:  To śląskie, ale... wiesz... Byłaś czymś w tym kapturze przystojnym.
11515:  I teraz, twój twardy twardy twardy.
11516:  Byłeś młody i ciągle tenfingerczy.
11519:  Minsk i Boo były ścianą, wstajeczną na mieście miasta.
11526:  Magia w Dark Souls 1 będzie niewygodna?
11528:  Magia we wszystkich Soulsach jest niewygodna.
11535:  Ja bym brał Człowieka z Nikon?
11536:  Tak, tak, tak.
11537:  Mhm.
11542:  I całość przejść wyłącznie drewnianym mieczem.
11545:  Ja wiem.
11545:  Baa... Próbowałeś zniszczyć w oczach Boo.
11552:  Nie pomyśl, że zostaniesz zablokowany jego brzmieniami!
11556:  Bieda jest biedą, nawet jeśli kiedyś była... nienawidząca.
11560:  O, ja nie jestem nienawidzącą.
11564:  Ale biedą?
11565:  Powiedz mi.
11566:  Z ręką, oczywistą i samym kancelariuszem.
11568:  Wszyscy pływają w brzmieniu Absoluta.
11570:  Kto jest jedynym, kto pozostanie przystąpić do ochrony Brzegu Baldera?
11575:  Heroi przychodzą i idą.
11588:  Jeśli nie umiesz odróżnić sojusznika od wroga mińsku, to może nie jesteś bohaterem, to jest okropne.
11592:  Gidia będzie walczyć o miasto, musimy tylko jej na to pozwolić.
11595:  Lord Kamień zostanie zapamiętany jako znacznie większy złoczyńca niż Dziewięciopalca, niż pogarszać sytuacji.
11600:  Ho.
11606:  Minx dość długo był ofiarą manipulacji, to jest prawda.
11612:  Może zabijemy ich wszystkich teraz.
11635:  A okej, przepraszają się.
11637:  Dobrze, w porządku.
11638:  Schował niedomagiamnik z kule ognia do kieszeni.
11641:  A jednak!
11645:  A jednak!
11647:  Aaa!
11648:  Aaa!
11653:  Aaa!
11655:  Kto oberwał?
11655:  Posępne serce?
11657:  Jak nie lorowo.
11661:  Przeszywający atak.
11667:  I jeszcze się pożyw na pani drżączce.
11670:  Cudownie, wszyscy zginą.
11673:  O, chomik!
11675:  Ugryzienie.
11678:  Moi drodzy, chomik kontra kin dziewięciopalca.
11682:  Wszyscy czekaliśmy na ten moment.
11708:  Przecież to jest nieprawdopodobne wręcz, no!
11713:  Gdybym to oskryptował, to by tak nie wyszło!
11722:  Ja ci dam chybienie!
11737:  Jamniki z Ikei są super, oczywiście.
11739:  Mam, mam, polecam.
11743:  Zgładzić Skavena.
11745:  O, chybienie.
11748:  Wiecie co?
11749:  Mam takie pragnienie, żeby oni wszyscy się zgromadzili tutaj w tym miejscu.
11754:  Będzie cudowne.
11759:  Ślepota.
11760:  Poziom drugi, przeciw zaklęciem.
11763:  Zresztą my i tak jesteśmy odporni na ślepotę, jeśli mnie pamięć nie myli.
11774:  Mamy bardzo dużo sojuszników na koniec Karo Co się tutaj podziało?
11783:  Dobrze Okaleczający cios, zobaczymy jak sobie radzi Nie no, naprawdę dobrze sobie radzi Dobrze, to po pierwsze
11806:  Astarion.
11809:  Dobrze.
11811:  I druga rzecz, tutaj walniemy, może nie duchowych strażników, ale... a może właśnie duchowych strażników?
11835:  Tak, bardzo dobrze, bardzo dobrze.
11839:  Bardzo dobrze.
11842:  Nie do Magiamnix, moi drodzy.
11846:  Cóż może nie do Magiamnix zrobić, jak myślicie?
11850:  Otóż nie do Magiamnix może... ...wszystkich wyeliminować.
11856:  Ale to absolutnie wszystkich.
11858:  Jak zawsze... Jak zawsze, wpierw zapiszemy, ponieważ nie wiadomo, czy nie dupnie za bardzo.
11870:  Ale było ładne dupnięcie, moi drodzy, za to.
11872:  Bardzo ładne dupnięcie.
11874:  Czarna dziura.
11876:  Czarna dziura w kropki Bordo gryzła trawę kręcąc mordą.
11880:  Oczywiście.
11887:  Hahaha.
11906:  Filip dodał właśnie film o nazwie Rebel Mundo Gówno, naprawdę?
11912:  Mam wrażenie, że im więcej subskrypcji ma Filip, tym więcej jest u niego clickbaitów.
11918:  Ale dobrze, dobrze, działa, działa.
11921:  Bo ja właśnie miałem wam polecić bardzo film Filipa na kanale Bez Schematu, 10 kultowych książek sci-fi.
11928:  Bardzo dobry i sympatyczny.
11931:  Ale tak, rzeczywiście, Rebel Moon to gówno.
11937:  70 tysięcy na bez schematu jest subskrypcji.
11940:  Mówiłem, moi drodzy, że bez schematu będzie miało więcej subskrypcji niebawem, bardzo niebawem nawet.
11950:  Podejrzewam, że na poziomie marca, kwietnia będzie 100 tysięcy na bez schematu.
11960:  Czy widziałeś najnowszy film Cazza Pitali?
11963:  Po tym łatwiej będzie ci zrozumieć, dlaczego nie trafiasz przy 90% szansy.
11967:  Czy niemożliwe jest możliwe?
11969:  Właśnie miałem w planach.
11972:  Może coś da ten kwasowy rozbrysk, moi drodzy?
11975:  Nie wiemy przecież tego.
11984:  No, sosik dał.
11988:  Pani Krup.
11992:  Prawie wyeliminowana.
11996:  Dobra, starionku, ty się wycofaj.
12000:  Chomik!
12002:  O, wiem co zrobię!
12004:  O, wiem!
12006:  Dlaczego nie mogę ugryźć?
12007:  Za mało punktów ruchu, uuuu.
12017:  Na początku już dostaję, że na początku stycznia.
12019:  No tak, bo były wyższe wzrosty nawet z schematu.
12025:  Co to jest Blast Fairy?
12027:  O co chodzi?
12028:  Co się stało?
12029:  Nie rozumiem.
12037:  Koncentracja przerwana?
12043:  O nie, ja wiem co się stało.
12045:  Dobrze, to walniemy tutaj Strażnika Wiary w takim razie.
12053:  I... leczonko.
12060:  Good.
12061:  Czemu biedny Niedomagajamnik jest zgarbiony, wytrącony z równowagi?
12065:  Jak wszyscy mogą prześladować w ten sposób Niedomagajamniksa?
12071:  Żywiołak ognia, brakowało go tutaj.
12081:  No dobrze.
12082:  I schronienie umysłu, to się przyda.
12085:  Tutaj to damy.
12088:  Ja ciągle zapominam Martren, że jak użyjemy zaklęcia inną postacią, to ono niestety działa także na nasze, że tylko Mak ma możliwość używania zaklęć bez tego.
12100:  Czy ktoś mi może powiedzieć, dlaczego posępna ginie?
12102:  Co tu się dzieje?
12106:  Mak nie za to.
12110:  No dobrze.
12113:  To my sobie wejdziemy do tej sfery.
12119:  Jakie chybienie!
12126:  Gdzie tam chybienie?
12131:  Czy chomik może pomóc?
12133:  Nie.
12136:  Proszę bardzo, dzielny chomik!
12141:  Dlaczego posępna gniewość?
12142:  Ktoś może mi plutówkę zabrał.
12145:  No wiem, wiem, ale ładnie wygląda za to.
12157:  Dobrze.
12157:  No to tak.
12158:  Musisz teraz pomóc posępnej.
12163:  Dziękuję.
12166:  I teraz tak.
12172:  I papa.
12175:  Doskonale.
12178:  Doskonale.
12186:  Dobrze.
12188:  Kto tam jeszcze jest?
12193:  A ten typ cały czas gra.
12197:  O nie.
12198:  Wesołych Świąt Grzegorzu i dla ciebie wszystkiego świątecznego.
12204:  Dobrze.
12208:  Tak, to będzie najprostsze.
12215:  Co to za uniemożliwianie mi oglądania Zagładu Moich Wrogów?
12224:  Dobrze.
12228:  Czemu mordujemy gilię?
12229:  Sami nas zaatakowali, jak zawsze!
12232:  Ja jestem niesamowicie pokojowym człowiekiem, natomiast wszyscy mnie chcą atakować.
12238:  Nie wiem dlaczego.
12241:  Big Omen zapisze, że nowy Aquaman i Zaginiony Król jest to w 3D zaliczony.
12244:  Polecam.
12244:  Born to be wild.
12245:  Proszę bardzo.
12247:  Czyli warto.
12251:  Ja mam teraz problem, bo skoro Filipowi się nie podobał Rebel Moon, to albo znaczy, że mnie się również nie będzie podobał, albo znaczy, że będzie mi się bardzo podobał.
12263:  To jest ten problem, który często mam.
12267:  Popatrzcie, oni wszyscy są przyjaźni.
12276:  To był troll nicz nakłonena, aha.
12279:  To zasmucające.
12280:  Dobrze, sprawdźmy co ma King Dziewięciopalca.
12289:  Nie macie wrażenia, że tu jest sporo sztyletów?
12292:  Zbroja skórzana spowoduje przeciążenie nie do magii, Amnix.
12295:  Klucz do bezpiecznego skarbca numer 7.
12298:  Czy nie jest tak, że ktoś zbierał klucze od nas?
12300:  Pani Ropień.
12303:  Właśnie na godzillę chciałem pójść, ale finalnie okazało się, że nie miałem chwili na to.
12311:  Łocie, pokaż szatę!
12314:  No szata, szata magiczna przecież, piękna, wspaniała.
12318:  Chociaż, szczerze powiedziawszy, wolę wciąż tę.
12322:  Miri mi dzięki za wsparcie od 20 miesięcznych tymczasem.
12327:  Nie zapomnij zabrać maski od tego faceta, jeśli będzie można.
12330:  Właśnie, jak on się nazywał?
12331:  To jest pytanie.
12335:  Ha.
12338:  Łamignat?
12341:  Elliot?
12349:  No moi drodzy, jest pewien problem, bo nie wiem, jak on się nazywał nawet.
12353:  Elliot.
12354:  Jest jeszcze trójka.
12359:  Nastąpiła zmiana kierownictwa jak w TVP.
12361:  Tak.
12363:  Tak jest.
12365:  Utan coś tam.
12366:  To w ogóle ja go tutaj nie widzę, moi mini.
12369:  Jup.
12370:  Nie widzę go.
12372:  Aaa, bo on dalej tu jest.
12376:  Żyje i stoi.
12380:  W kwestii kluczy do skarbca.
12383:  Proszę, klucz dziewięciopalcej.
12387:  Widzicie, jakie to jest piękne?
12388:  Dostaje od nas klucze do skarbca, który zrabowaliśmy.
12391:  Wspaniałe.
12393:  Hehehehe.
12396:  Kretyn.
12397:  Powinien nam dać zapłatę dopiero w momencie, w którym sprawdzi skarbce.
12401:  Godzilla jest grana do czwartku w multikinie, uff.
12416:  Ja jestem rozjazdowo bardzo, hmm.
12419:  A w czwartek i w środę streamy, no i widzicie i co potem.
12422:  Lepki Dondo.
12424:  Zawsze chciałem z kimś takim pohandlować.
12427:  Lepki Dondo, zobaczmy, co masz?
12430:  Powiedz mi, że to jest kusza.
12431:  Feature isn't himself, so I'm not in the shop.
12437:  Kasztanowy barwnik.
12439:  Ukradkowe trafienia krytyczne.
12441:  Gdy się ukrywasz, wynik na... Gdy się ukrywasz i nigdy nie ukrywam.
12444:  Zwój zabójczej chmury.
12446:  Mikstury latania.
12447:  Oczywiście nie ma mikstury szybkości nigdzie zawsze.
12450:  Zapasy na podróż.
12452:  No, chcę to.
12454:  I narzędzia złodziejskie też chcemy.
12459:  Barwniki w sumie też przydadzą się.
12464:  Dobrze.
12465:  Ma piękną maskę.
12465:  Nie kusicie zabić jego.
12466:  Podejrzewam, że jak go zabijemy, to nie dostaniemy tej maski.
12470:  To jest smutne.
12471:  Z tym mój Godzilla z kina.
12472:  Będziemy oglądać razem.
12475:  To byłoby w ogóle super, gdyby to było możliwe.
12477:  Ale oczywiście zacząłby się pisk, że wiecie, że piractwo.
12482:  Bitwa o siedzibę Gili zakończyła się.
12483:  Nie został nikt, kto mógłby objąć władzę.
12485:  Żadna z frakcji nie jest w stanie pomóc nam w walce z Absolutem.
12487:  Aaa.
12490:  Aaa.
12492:  To niedobrze.
12495:  Ale mamy sporo, moi drodzy, sporo rzeczy.
12503:  Jest trochę sojuszników.
12506:  Wyłączamy, moi drodzy, straż.
12510:  Task failed successfully.
12514:  Do jakiego kina kolisz zadowolony z jakości?
12515:  Zwykle do multikina właśnie.
12517:  Do Cinema City chodziłem jak był IMAX, ale jak przestał być IMAX, to przestałem chodzić.
12522:  Hmm.
12524:  No, czyszczenie questów, moi drodzy.
12526:  Jeszcze jakaś spłoniona syrena jest.
12529:  Ale pierwej stalowa straż, bo ja już nie mogę tej stalowej straży.
12539:  Zbyt długo.
12542:  Zbyt długo nam zagrażali.
12543:  Wszyscy muszą zginąć.
12552:  Jest sporo sojuszników.
12553:  Jeszcze, jeszcze, no właśnie.
12559:  Dobra.
12562:  Zniszcz odlewnie Stalowej Straży.
12564:  Bardzo mnie to cieszy.
12566:  Wszystkie polecenia, które zaczynały się od zniszcz są wspaniałe.
12569:  IMAX w Krakowie jest teraz na Zakopiance?
12571:  Tak?
12573:  Już otworzyli?
12573:  Okej, bo denerwuje mnie, że zaniknęli mi ten, który był w Galerii Plazma.
12578:  Znaczy, Kraków Plaza.
12584:  Dobrze.
12586:  O, nie wchodzić.
12587:  Tu się to pojawiło.
12591:  Znów kim poleca kina Helios i ich sale Dream?
12593:  Ma chyba w Krakowie ani jednego kina Helios.
12596:  Przynajmniej Not With I Know Of.
12600:  Chyba żadnego kina Helios nie ma.
12601:  Aż sprawdzę.
12606:  Wydaje mi się, że... Hehehehehehe.
12614:  Dosłownie jest każde miasto wyjąwszy kraków.
12620:  Jest każde miasto wyjąwszy kraków.
12627:  Myśmy tutaj raz byli i zabijaliśmy ludzi.
12629:  Dlaczego niedomagianik jest przeciążony?
12631:  Czym ty jesteś przeciążony, człowieku?
12633:  Barwnikiem?
12634:  Ogarnij się!
12636:  Ogarnij się!
12640:  Eee...
12648:  Kraków jest zdominowany przez Cinema City i przez kina lokalne.
12655:  Wyłącznie sieciówki są w stanie się utrzymać.
12659:  Odlewnia Stalowej Straży.
12661:  Nieujarzmiona.
12665:  Diomira Trellis.
12669:  Nieujarzmiona, moi drodzy, trzeba ujarzmić.
12672:  Słuchaj mnie.
12692:  In my words przyszła bezczelnie wyżebrać urodzinowego jamnika, a co?
12695:  Wszystkiego urodzinowego dla ciebie!
12699:  Dużo jamników urodzinowych na czatach prosimy.
12706:  O co chodzi z tym całym śpiewaniem?
12710:  Mmm, Thanksgiving.
12725:  Czy tu jest, moi drodzy, jakaś lokacja?
12727:  Dom Królowej W...
12736:  W jaki sposób wchodzi się do domu Królowej Wód?
12741:  Czy oni się też mogło do nas przyłączyć?
12743:  W walce z Absolutem?
12746:  Oj, oj, oj.
12747:  Fala przypływu Alandra Grey.
12755:  Jaki projekt postaci!
12764:  To świątynia Umbeldy, suczej królowej złej bogini morza.
12773:  Tam jest pogrzeb?
12774:  Pogrzeb to tam dopiero będzie, jak z nimi skończymy.
12794:  Ty!
12794:  Sublikant!
12795:  Jaką przywódczość przyniosłeś do honoryzacji mężczyzny ucieczonej mężczyzny Wave?
12801:  Tak.
12801:  Wtedy wiesz tak jak Umbilie, że krew wkrótce będzie zniszczona.
12803:  Twoja przywódczość jest dobrze otrzymana.
12822:  Wdechaj głęboko, jak ona pozwoli.
12828:  To jeden z najweselszych pokrzewów, na jaki byłem.
12832:  Ładne zwłoki, co świętujemy?
12834:  To było zdarzenie błogosławieństwa.
12837:  Błogosławieństwo widziało, że jest w stanie zapewnić jej niebezpieczną śmierć.
12842:  Ale jej uciekanie nie było tak, jak mama zapewniła.
12846:  Był to zwierząt, który zabrał jej życie.
12849:  Nienaturalny człowiek,
12850:  Nie domagiam nic, jak zawsze świetnie udaje zainteresowanie w tych rozmowach Geralt, jesteśmy na pogrzebie
12871:  Jak Umbelie oszczędziła jej haniebnej śmierci?
12874:  Dobrze radzę sobie z zabijaniem potworów, może mogę ci pomóc.
12885:  Valkyrie Vashj słusznie pyta, po co Baldur's Gate Absolute?
12888:  Mały niedomaga, który rozwala pół miasta.
12894:  Muszę powiedzieć, że ten outfit chyba jest moim ulubionym z całej gry.
12899:  Gdzie znajdę pana tego potwora?
12902:  Albo tego pana potwora?
12905:  Uda się.
12920:  Ten cenny dar to chyba nie jest utonięcie, co?
12929:  Jest cudownie, cudownie ożalała.
12932:  Cudownie.
12936:  A tak, tak, słyszałem Roxyka, że było weto prezydenckie.
12939:  Naprawdę ktokolwiek jest zdziwiony?
12947:  Dobrze, tutaj coś jeszcze jest.
12950:  Nie wiem, czy my w tym momencie nie realizujemy innego questu.
12953:  Chyba tak.
12955:  Mam wrażenie, że jest to możliwe, więc zostawimy to sobie na przyszły raz.
12959:  A dzisiaj skończymy Stalową Straż, bo jestem naprawdę zdeterminowany w tym wymiarze.
12967:  Ten quest pokieruje cię w dobrą stronę.
12969:  Można go zrobić przed rozwaleniem Gondian, bo jest z nimi związany.
12972:  Jaki Gondian, Onufry?
12976:  Kim są Gondianie?
12988:  Ten kwest jest związany z ojcem Wyla, więc lepiej iść do Stalowej Straży jak chciałeś.
12991:  A tak, tak, tak, tak, tak, tak.
12994:  Teraz pytanie tylko moi drodzy, jak się tutaj dostać?
12996:  Chyba możemy tylko się włamać.
12998:  Jest tylko jedna opcja.
13002:  Sprawdźmy.
13005:  O. Może tutaj coś znajdziemy.
13010:  A, Gondianie to są od Stalowej Straży, okej.
13012:  Gangan jest na buł, właśnie.
13016:  Aaaaaaa... Kto ma formę gazową?
13023:  Niedomagiamniks ma formę gazową.
13027:  Niedomagiamniks jest w formie gazowej.
13032:  Mutatis Mutandis.
13037:  Proszę bardzo.
13039:  To świetnie, że będzie za nami wszędzie podążał żywiołak.
13046:  Gondianie to wyznawcy Gonda, boga wynalazków, taki jak chodzący zbroje.
13049:  No czaje.
13053:  Myślicie, że jesteśmy w tej chwili niewidoczni?
13059:  Żelazny konsul.
13066:  Otwórz.
13067:  Zamknięte.
13069:  Nie ma tutaj jakiegoś radosnego... ...przycisku otwierającego drzwi lub coś w tym stylu?
13083:  Formę gazową, tu jest półmis... Tak.
13088:  Moi drodzy, no na razie.
13090:  Drzwi załadunkowe.
13094:  Co to jest za hełm cudowny?
13096:  Syphon wrócił.
13096:  O, jak fajnie!
13097:  Cóż to jest?
13098:  Przestań!
13098:  Zostaw rękę, błagam!
13099:  Przestań!
13099:  Przestań!
13099:  Przestań!
13100:  Przestań!
13100:  Przestań!
13101:  Przestań!
13102:  Przestań!
13102:  Przestań!
13104:  Przestań!
13105:  Przestań!
13105:  Przestań!
13106:  Przestań!
13107:  Przestań!
13107:  Przestań!
13108:  Przestań!
13108:  Przestań!
13108:  Przestań!
13109:  Przestań!
13109:  Przestań!
13112:  Przestań!
13113:  Przestań!
13114:  Przestań!
13115:  Przestań!
13116:  Przestań!
13117:  Przestań!
13117:  Przestań!
13118:  Przestań!
13118:  Przestań!
13119:  Przestań!
13119:  Przestań!
13120:  Przestań!
13120:  Przestań!
13121:  Przestań!
13121:  Przestań!
13121:  Przestań!
13122:  Przestań
13122:  Powiedz mi, Gondian.
13124:  Powiedz mi o swoim synie.
13126:  On nie jest... Tak.
