🔴 Gramy w Hollow Knight! | WIELKA POŻOGA JAMNICZEJ POMOCY 2024 (cz. 1)
🔗 https://www.youtube.com/watch?v=kr1gRn8E9YY

166:  🎵🎵🎵
4428:  Jeżeli chcecie wiedzieć, czym jest zły timing, to właśnie to był zły timing.
4435:  Możesz się od nich odbijać.
4439:  Dziękuję za radę.
4441:  Chyba, chyba chodziło o innego rodzaju odbicie.
4457:  Atakiem.
4465:  Nie!
4468:  Greedfall studia spiders, nie inaczej.
4483:  Czyli my jesteśmy teraz w gorących źródłach?
4486:  O tylu Steam'a ukształtam, mógłbym napisać doktora do złym timingu.
4491:  Moja druga połówka musi wiedzieć, pisze Mateusz Wendekier.
4493:  Czy lubisz Kubusia Puchatka?
4493:  Jakie masz zdania na temat tych bajek?
4495:  Kubusia Puchatka jako postaci, średnio, ja najbardziej lubię królika z Kubusia Puchatka.
4500:  To jest kwas, a nie gorące źródła.
4503:  Wiecie, znam dużo ludzi, którzy jeżdżą do spa po to, żeby obkładać się kwasem.
4508:  Ostatnio, ponieważ miałem problemy skórne, sprawdzałem właśnie różnego rodzaju zabiegi i te zabiegi wszystkie miały w swojej nazwie kwas.
4518:  że będą mi smarować twarz takim kwasem, innym kwasem, więc nie poszedłem na żaden z tych zabiegów i jestem szczęśliwy.
4532:  Dajcie spokój.
4536:  Ja stamtąd przyszedłem, tak.
4539:  Łała?
4540:  Łała?
4559:  Je witam w gronie wspierających.
4565:  To ja może przejdę do radośniejszych informacji, to znaczy jest 13 389 w skarbonie, tak?
4576:  Jezus, jedyne najgorsze jest to, że ja nie wiem jak tam wrócić.
4579:  To jest najsmutniejsze, dobra, chyba tędy.
4582:  Ja wciąż nie mam dasza, to wszystko dlatego, że nie mam dasza.
4585:  Krzysztof nie ma dasza, więc się rozprasza.
4589:  To było tędy.
4590:  To było na pewno tędy.
4591:  Na 1000% to było tędy.
4592:  Wiem.
4594:  Nie po raz pierwszy w ogóle... Wszystko wiem.
4601:  Jestem pewien, że wykonałem ten atak, ale... no ale cóż.
4610:  Tu byłem!
4611:  Włącz mapę.
4613:  Nie denerwujcie mnie z mapą.
4615:  Ta mapa nie działa.
4616:  Ona jest dysfunkcyjna.
4622:  Tam nic nie ma.
4625:  Kompas i pióro?
4626:  Jaki kompas i jakie pióro?
4629:  Uważaj, bo dusza twoja cię zata... Jaka dusza?
4634:  A ten atak w dół na razie to jest coś, co jest dla mnie trudne do opanowania.
4643:  Dobra, wydaje mi się, że to nie było tędy.
4646:  Ale wiecie co?
4647:  Eksplorujemy.
4653:  Jak zostać dybutariuszem?
4658:  Opostunista musisz albo kliknąć w link, który jest w opisie filmu, albo na stronie głównej kanału kliknąć WESPRZYJ.
4666:  Kup w sklepie, tam gdzie była ławka.
4667:  Zabawne, zabawne, Timothy, że to piszesz, ponieważ nie mam pieniędzy.
4674:  Aha, okej, świetnie.
4676:  Następne wisze.
4677:  Jakby było mało mi z Genshin'a.
4681:  Okej.
4696:  Ja tak mogę długo czekać.
4703:  Twoja dusza ukradła ci pieniądze?
4714:  Nie zabijesz go teraz Szkoda, że to powiedzieliście, bo ja byłbym skłonny tutaj czekać aż do momentu, w którym byśmy osiągnęli
4726:  Przepraszam, on został przeze mnie zabity, co to jest za skandal?
4729:  15 tysięcy w skarbonie, nie żartuję, byłbym w stanie to zrobić.
4733:  Ja chyba tam spadłem w dół, to był Snorlax.
4737:  Tak, to było tutaj, widzicie?
4739:  Pamiętam.
4741:  Tutaj był ten denerwujący kartograf, który mnie oszukał i oszwabił.
4746:  I teraz tak, czy ja zszedłem tutaj?
4748:  Chyba tak.
4749:  Tak!
4750:  Tak!
4754:  I zrobiłem dokładnie to samo, co teraz.
4758:  Tego nie zrobiłem wcześniej.
4765:  Jesus Christ.
4770:  Dobrze.
4772:  To tutaj było?
4773:  Tak, tu był czerw fantastyczny, który nie jest fantastyczny.
4780:  Dobra.
4786:  No i się udało!
4790:  30 Geo to nic za jego ciężką pracę, też jak to musisz odzyskać swój cień?
4806:  No co jest? !
4815:  W lewo zabij cień.
4819:  O Boże, drogi!
4846:  No przecież ja się rozindyczę.
4848:  Przecież ja się za moment rozindyczę!
4868:  Ja mam teraz wrócić?!
4871:  Okej, ale teraz kluczowe pytanie brzmi...
4875:  Co ja zrobiłem i dlaczego znalazłem larwę?
4877:  Czy to ważne?
4878:  Nie bij go, nie bij larwy.
4880:  Widzę larwę, biję larwę.
4882:  To jest instynkt samozachowawczy.
4886:  O Boże, tutaj są szerwie, które nie są fantastyczne.
4895:  Okej, tam jest jakiś przeciwnik.
4899:  Uratowałeś Moki.
4900:  Teraz z powrotem.
4900:  Super, nie?
4904:  Tego przeciwnika nie jestem w stanie zabić na razie.
4907:  Będziesz Illititem.
4910:  Wyjdź do menu głównego, tepniesz się do ławki.
4920:  Uratowałeś dziecko.
4929:  Ej faktycznie.
4932:  Ale protip.
4933:  Dziękuję za protip.
4936:  To jest bardzo dobry protip.
4938:  Proszę bardzo.
4939:  Możemy wejść teraz do tego miejsca.
4941:  To jest sklep.
4943:  Aaaa... Papa nada.
4944:  Jaki ser... Podpowiedź!
4950:  Ja... Ja skorzystałem z podpowiedzi!
4953:  Te ręce są niewinne!
4956:  Umywam te ręce!
4958:  Tak?
4958:  Umyte!
4960:  Czyste!
4962:  Skandal, ser będą mi mówić.
4965:  Jak ja już oszukuję, to ja oszukuję z dumą!
4969:  Z radością i dumą!
4975:  To nie jest piękna pani, wyście pięknej pani nie widzieli.
4978:  Come to buy a map, have you?
4980:  It's really my husband you should be dealing with, but what a surprise, he's headed down below.
4987:  He'll pop up occasionally to deliver new maps for Vestor, but I do wish he'd spend a little more time up here.
4993:  Dlaczego ja mówię w tym momencie jak pani Hyacynta Bukie... Bukie?
4998:  Bukie?
4999:  To ja nie wiem.
5000:  I've not much interest in retailing myself.
5003:  Now, let's see what's here for me to sell.
5008:  Ile?
5010:  Dwieście dwadzieścia!
5014:  Co za sierstwo!
5021:  To jest jakiś skandal.
5023:  Ej, tu był jakiś kompas.
5028:  220, kompas.
5029:  Quill, pióro.
5032:  Aaa, update map.
5036:  Jasny gwint.
5039:  Krakus Moment.
5040:  Zapłać pieniędzmi ze zbiórki.
5042:  Nie wolno defraudować pieniędzy.
5045:  Czy ja wyglądam na Caritas?
5052:  Przepraszam, kaszlałem.
5054:  Mogło brzmieć jak Caritas.
5069:  To idźmy na dół.
5072:  Zaczynamy farmić, ale absolutnie.
5074:  Ja już wiem, co będę robił teraz.
5078:  Umierał.
5079:  Otóż będę umierał.
5083:  Dobra, muszę poćwiczyć ten atak w dół naprawdę.
5091:  Ale, ale, ale, ale dobrze.
5094:  Ale dobrze.
5099:  No moi drodzy.
5101:  I do płaczącego robaka.
5103:  Zobaczymy, kto tutaj będzie.
5104:  Cip, cip, cip, taś, taś, jest.
5109:  Co to jest?
5110:  Moi drodzy, to jest wielka kopuła.
5113:  Temple of the Black Egg!
5116:  Na, Minobis!
5118:  Hello there!
5120:  How delightful to meet another traveller on this forgotten road!
5126:  Jesteś krótkim, ale masz mocny wygląd.
5129:  Jestem Quirrellem.
5130:  Mam jakiegoś obsesjonizm z niezbędnymi miejscami.
5134:  To ojczystie kraje mają wiele fascynujących mistrzów.
5139:  I jednym z nich, najbardziej zaskoczającym, znajduje się przed mną.
5143:  Świetny zamek, leżący w krawcach ojczystego kraju.
5148:  A ten zamek, czy jest ciepły?
5152:  Ja doprowadzę do tego, że wy wszyscy napiszecie petycję do wszystkich twórców gier ever, żeby zawsze już był dubbing, żebym ja nie musiał go robić.
5175:  To Voldemort.
5177:  Dlaczego Voldemort?
5181:  You did Quirrell dirty.
5185:  Dlaczego słyszę porata?
5187:  Lubiłam tę postać, pisze Czarna Wiśnia.
5191:  Się skończyło.
5194:  To ty mówisz po węgiersku?
5196:  Victor Orban mentioned.
5198:  Jest fanowski dubbing?
5199:  Proszę uprzejmie.
5202:  Przestań być tureckim sprzedawcą z bazarką.
5204:  Dziękuję bardzo, złośliwy człowieku, za bardzo złośliwy komentarz tradycyjnie i wsparcie od 27 miesięcy.
5211:  Jest moc z dubbingiem związanym z community.
5212:  Proszę, uprzejmie.
5215:  Czyli co, tutaj nic nie mogliśmy zrobić?
5220:  Ale dlaczego twórcy nie decydują się na dubbing, to jest dla mnie niepojęte.
5224:  To nie jest jakaś... To była gra indie, czy to nie była gra indie?
5227:  Jeżeli to była gra indie, to naprawdę podziwiam, bo jest zrobiona świetnie.
5233:  Ja już wiem, jaki vibe mi dają te... wszystkie robaczki.
5240:  Mianowicie, to była gra indie, podziwiam zatem.
5244:  Pamiętacie Pszczółkę Maję?
5246:  Dokładnie to.
5247:  Tę grę robiły trzy osoby.
5250:  Dobrze, przestaję narzekać.
5252:  Nic nie mówię.
5257:  Nic nie mówię.
5258:  Gra jest wybitna.
5261:  No przecież to wyglądało dokładnie tak samo jak ten chrabąż, z którym ona gadała przecież.
5284:  Ale będzie śpiewany przy szansie, wiadomo!
5288:  Wciąż jeszcze mam szansę.
5291:  Czy idziemy do jakiegoś bossa radosnego?
5299:  To jest, widzicie, to jest ten instynkt.
5301:  Ja nie mam dasza, nie mogę nic zrobić!
5315:  Dlaczego, dlaczego tak zrobiono?
5317:  Dlaczego ja nie mam dasha jeszcze?
5320:  Chcę mieć dasha.
5324:  Teraz musimy bezwzględnie tam wrócić.
5329:  2 HP zabiera, no właśnie zauważyłem.
5335:  A już byłem z siebie taki dumny.
5338:  Dasz jeszcze długo?
5339:  Dajcie spokój.
5340:  Najpierw magia, potem Dasz.
5342:  Da się go zawić bez Dasza.
5344:  Da się również, Jakub, zwyciężyć w Hitless Run w Dark Souls 1, 2, 3 Sekiro oraz Elden Ringa na macie do tańczenia.
5353:  Też się da.
5357:  Co wy robicie, moi drodzy?
5364:  Dziękuję najserdeczniej.
5366:  Ori lepsze?
5367:  Nie, muzycznie zwycięża Hollow Knight, absolutnie.
5370:  Ta gra była ufundowana na Kickstarterze.
5374:  Obi-Wan bez nogi prosi o pozdrowienia dla mamy, która dorzuciła się do skarbonki.
5377:  Oh, co?
5378:  Hello there.
5381:  Najserdeczniejsze pozdrowienia dla mamy Obi-Wana.
5384:  Wszystkiego dobrego i dziękuję bardzo za wsparcie naszej zbiórki.
5389:  Leżą pieniądze na drodze, ty nawet nie podniesiesz.
5391:  Gdzie macie pieniądze?
5393:  Gdzie tu pieniądze są?
5396:  Kłamstwo.
5398:  Kłamstwo, drobne mieszczaństwo i skandal.
5400:  Nie było tutaj żadnych pieniędzy.
5401:  Co to za bait?
5402:  Zbierz cień i przyjdź tu później, bo to ciężki boss.
5404:  Zauważyłem!
5408:  Rób to, co robiły tupacze wczoraj.
5409:  No dobra.
5411:  Ale wiecie, ten cień się gdzie pokaże, to jest pytanie.
5415:  Chciałem na górę, chciałem na górę, chciałem na górę.
5420:  Chciałem na górę.
5424:  Ten typ to nie boss?
5433:  Okej, on jest tutaj.
5435:  Pieniądze mamy.
5440:  Okej, na dół zatem.
5443:  Ja dobrze myślę, że ta, ta, ta półeczka skalna spadnie.
5448:  Dobrze, co tu się dzieje?
5449:  Dlaczego ja nie wiem, gdzie jestem?
5461:  Tu będzie boss.
5462:  No i to są pieniądze, które biorę.
5469:  Okej.
5471:  Następne żyjątko.
5478:  Bo tutaj jest mapa.
5479:  I've noticed.
5482:  Mamy, moi drodzy, coraz więcej pieniędzy.
5486:  I w skarbonie, i w Hollow Knight.
5489:  Na dół się przejdź.
5492:  A czy to nie jest jakiś smutny przeciwnik?
5494:  Skoczny przeciwnik.
5498:  Jakim prawem mnie zabijasz?!
5505:  To jest skoczny przeciwnik.
5517:  Naprawdę się cieszę, że zagrałem Daxos dwa wcześniej.
5521:  O nie, są dwa. 125.
5533:  Masz już na pióro.
5534:  Kurczę.
5535:  Czar Mikołajczyk ci pisze, że rok temu kwestionowałś.
5538:  Proszę bardzo.
5539:  Jako fan Metroid 2 nie ktoś pisze, że mapa ta w tej grze jest wybitna.
5542:  Znaczy, bardzo mi się podoba to, że gdziekolwiek nie pójdziemy, to jest jakaś przygoda, moi drodzy.
5547:  Kompas jest za 220, piórko za 120.
5549:  Czy mamy już za pió... Dobrze.
5552:  Wiecie, jeżeli coś jest lekkie, ale potem się okazuje, że jest ciężkie, wtedy nie mówicie, że jest lekkie jak piórko, tylko, że jest lekkie jak biurko.
5560:  Prosta sprawa.
5561:  I w tym momencie zwyciężyłem na konkurs nieformalny na najgorszy dowcip tego streamu.
5570:  Chciałem zwyciężyć w jakimś konkursie, to dlatego.
5573:  Czy ktoś mi zapłaci za to, że ja, w tej grze oczywiście, że ja niszczę wszystko na swojej drodze, czy będę dostany za to jakieś przynajmniej osiągnięcie?
5583:  Co to za bezczelność jest?
5588:  Ja, ja, ja wcale nie... Ooo, tam jest żyjątko!
5592:  żyjątko, jak jest moim zdaniem przesłanie Dark Souls.
5595:  Przesłanie Dark Souls jest takie, że niezależnie od tego, jak absurdalne przeciwności losu staną na waszej drodze, przy dużej determinacji i nieuznawaniu porażki za problem, tylko za kolejny krok, kolejny stopień do osiągnięcia celu, osiągniecie wszystko.
5609:  To jest mega ważne.
5611:  Jest, swoją drogą, cała książka Jespera Jula, ale nie tego duńskiego teoretyka pedagogiki, tylko groznawcy, retoryka porażki i on tam między innymi o tym wspomina, że gry uczą nas i dlatego są fajne, że...
5622:  Śmierć, albo jak w latach 90. się mówiło, skucie się w grze, to nie jest nic złego, tylko to jest kolejny krok do osiągnięcia mistrzostwa.
5631:  Rewelacyjne jest to przesłanie Dark Souls pod tym kątem.
5636:  Kamyk na tej półce daje geo.
5638:  Kamyk.
5640:  Na razie, moi drodzy, to ja bym chciał tam doskoczyć.
5644:  No i niestety nie dojdam ze mnie.
5648:  Nieuznawanie porażki za problem to level, który nie jestem w stanie osiągnąć.
5653:  To, Aśku, polecam, nieironicznie absolutnie, Dark Souls albo Elden Ringa, ponieważ tam się nie da inaczej.
5660:  Człowiek będzie umierał z wściekłości.
5665:  Skusić i co to skuć?
5667:  Ja nigdy nie wiedziałem, dlaczego się mówiło, że ktoś się skuł w grze, ale to znaczyło stracić życie.
5672:  Nad tobą pieniądze.
5674:  A to są pieniądze!
5676:  No i w jaki sposób ja mam tam niby doskoczyć?
5679:  Okej, już mam pewien pomysł.
5685:  Jak zawsze, w przekombinowany sposób.
5690:  Bezczelne żyjątko.
5693:  Ej, dużo pieniędzy, dobrze.
5699:  Jak zniszczysz drogowskazy, dajesz dodatkowo robotę robaczkowi, który je naprawia?
5702:  O nie!
5704:  O nie!
5712:  Czy czytam coś obecnie?
5713:  Obecnie zawiesiłem czytanie, bo rok akademicki, wiecie, i ciężko mi jest strasznie.
5717:  Planuję kelkadę, jak wreszcie wyjdzie kolejny tom, to wtedy ogarnie się.
5724:  To jest cykl Powiernik Mieczy, zresztą bardzo polecam.
5727:  Jeszcze kasa na prawo jest.
5728:  Gdzie macie pieniądze?
5732:  To się zregenerowało!
5737:  Tu się wszystko zregenerowało.
5738:  Sinner, dzięki za dołączenie do nas wspierających.
5740:  Gdzie wy macie kasę?
5741:  Nie ma tu żadnej kasy.
5745:  Dark Souls zaczynać od części pierwszej.
5747:  Potwierdzam teraz, potwierdzam.
5748:  Mądrzy ludzie to mówili, mądrzy ludzie rację mieli.
5753:  Dobrze, teraz czekamy, aż to żyjątko do nas dotrze.
5756:  O, proszę bardzo.
5763:  Wszyscy giną.
5765:  Nie jest tak, że powinienem automatycznie dostać te wszystkie pieniądze.
5770:  Uważam, że tak powinno być.
5771:  Byłbym szczęśliwszy wtedy.
5775:  Jestem pośrednio bazał w Lies of Pi, przez ciebie to kupiłem, mam ochotę jednak uznać porażkę, pisze Sherik.
5780:  Lies of Pi nie jest uczciwe, dlatego nie polecam ogrywania Lies of Pi, jeżeli ktoś nie jest weteranem tego typu gier.
5786:  Bo Lies of Pi nie ma uczciwych hitboxów, nie ma uczciwego timingu dla parry i nie uczy w jaki sposób na różnych typach przeciwników parować i blokować ataki, więc jak dla mnie
5799:  Nie, niełatwa polecajka, ale Lies of Peace z drugiej strony piękne i warto zagrać dla świata, no więc to są właśnie takie dylematy przed graczami zawsze.
5806:  Kupisz perka, to kasa wpadnie automatycznie.
5808:  Pocieszyliście mnie właśnie.
5810:  Na, na razie, na razie jest, moi drodzy, radosna farma.
5814:  To jest też kolejna rzecz, której się nie należy bać w Souls-like'ach.
5816:  Jeżeli wam nie idzie, to trzeba pofarmić.
5821:  No okej.
5822:  Teraz mi nie możecie powiedzieć, że, że pieniążków nie zebrałem, bo zebrałem pieniążki.
5827:  Proszę bardzo, wszyscy giną marnie.
5831:  Można mieć chama, który będzie zbierać okoliczny hajs.
5834:  Co zabawne, Matt Fanica, przeczytałem, że można mieć chama, który będzie zbierał okoliczny hajs i uznałem, że mówisz o dokładnie takiej samej sytuacji, jaka była w serialu 1670, gdzie o takiej czynności byliby chłopi.
5850:  A jak wiadomo, swój chłop lepszy niż cudzy.
5854:  Fajnie, że w Hollow Knight'cie są te alternatywne wersje owadów, ale naprawdę... ...design jest przepiękny tutaj.
5864:  Dobra, jestem na samym samiuteńkim dole.
5868:  Jest pieniążek.
5869:  Swój chłop najlepszy.
5872:  No dobrze, spróbujemy.
5876:  Nie mówcie mi, że to jest to miejsce, o którym ja myślę, że to jest.
5879:  To jest to miejsce.
5880:  Tu jest kartograf.
5882:  Czy ja u kartografa mogę kupić piórko, czy nie?
5885:  Chyba nie.
5888:  Kasa zniknęła ze zmianą ekranu.
5889:  Aaa... Też?
5892:  Smutne.
5894:  Dobrze, tutaj byliśmy, ale czy tu byliśmy?
5901:  Tutaj byliśmy.
5903:  Tak, tutaj są czerwienny dusowe, ale czy tutaj nie można było czasem na dół gdzieś przejść?
5909:  Chyba nie.
5910:  Jak ogarnąć ten widżet, czy się pomaga?
5912:  Szymon Wróblewski ogarnął na czacie, teraz idź na górę.
5916:  Jego żona w mieście sprzedaje piórko.
5918:  To wiem, co zrobię.
5927:  Good.
5938:  A powerful Sith you will become.
5944:  Bar Panada.
5946:  Papa nada.
5948:  Piórko.
5950:  Moje!
5953:  Zakupione.
5954:  Proszę bardzo.
5957:  Jest i piórko.
5959:  Seromancja.
5964:  Seroman żółty to będzie, moi drodzy, wtedy jak zagramy wreszcie z kawenami.
5969:  Dobra.
5972:  Teraz idziemy w tę stronę.
5974:  Tutaj było wiele ciekawych przeciwników.
5982:  Okej.
5985:  A może nie?
5986:  Może ja po prostu... Może mi się po prostu wydaje?
5989:  Musisz iść do ławki.
5992:  Trzeba usiąść przy ławce, żeby zaktualizować mapę?
5994:  Naprawdę?
5995:  Aha.
5998:  Ascent?
5998:  Uuu, ale to jest fajne.
6002:  No to dobrze, to akurat małe bliziutko, to to ogarniemy.
6006:  Fajnie.
6007:  Co pije, jaki smak?
6008:  Kurczę, słuchajcie, przepyszna herbatka.
6010:  Swoją drogą, 14669, nice!
6016:  Pita jest... Pita!
6021:  Herbatka czarna z wiśniami i migdałami.
6024:  Przepyszna.
6026:  Dobra.
6028:  Odpoczniemy.
6029:  Mapa za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za-za
6058:  Nie, Krzysztof, twoje nerki.
6059:  No ja wiem, wiem, wiem, wiem, ale czasem już nawet ja nie mogę zielonej.
6064:  Potrzebuję trochę do smaku.
6067:  Dobrze, Forgotten Crossroads.
6070:  Absolutnie nie wiem, o co tutaj chodzi.
6073:  Znaczy, mnie strasznie przeszkadza to, że nie jestem zaznaczony na mapie, gdzie ja jestem.
6078:  Kup kompas później.
6079:  No tak, musimy zebrać na kompas, jest to prawda.
6081:  Chyba tutaj, mam wrażenie, nie schodziłem.
6083:  To!
6088:  Tu jest... Kopalnia Mamony!
6095:  Piniąc... Piniąc nie umie pływać, gubi pieniądz, bo tonie.
6112:  I...
6118:  Ciekawy jestem, czy będzie tam mamona.
6123:  A nie.
6124:  Raz.
6126:  Płaczący robal da ci geo.
6129:  Od płaczącego robaczka.
6132:  Góra mapy na samym środku to ławeczka.
6135:  No to to wiem, ale gdzie ja jestem, to nie wiem.
6137:  Chciałbym na przykład przejść tam, gdzie jest to monstrum, prawda, i to byłoby super, ale nie wiem, jak to zrobić.
6144:  Trzeba iść w lewo, mówicie.
6145:  14736, w ogóle 69%.
6146:  14936.
6146:  Dobra, w dół.
6167:  Mam wrażenie, że tu mnie nie było.
6171:  A może byłem?
6186:  Tu byłeś?
6192:  Mam wrażenie, że nie.
6196:  Jacyś inni przeciwnicy tutaj są.
6198:  Chyba, że ja byłem tutaj od drugiej strony.
6203:  Mogłem tu... Tak, ja tu byłem od drugiej strony.
6210:  Aaa... Jeszcze 115 i będzie kompas.
6215:  To jest bardzo ważne.
6223:  Aaa...
6225:  Dobra, to jak tutaj byłem, to przejdziemy tędy.
6228:  Tam jest ten robak, którego nie jestem w stanie uratować w żaden sposób.
6237:  Okej.
6237:  No niedobrze.
6241:  W lewo i do góry.
6242:  Krzysztof idzie w lewo.
6248:  A, tędy do góry.
6255:  No proste to to nie jest, żeby... Już widzę, że tutaj prawdziwym bossem jest orientacja przestrzenna.
6261:  Piętnaście tysięcy osiemdziesiąt jeden, moi drodzy!
6265:  Nie mam wyboru!
6267:  Zostałem... ...oficjalnie zmuszony.
6270:  Zostałem również zabity praktycznie.
6275:  Czy ja mogę dotrzeć do jakiegoś względnie bezpiecznego miejsca?
6278:  Taki jest plan.
6283:  Czy to jest względnie bezpieczne miejsce?
6287:  Tak!
6290:  Larwa!
6294:  On się powinien cieszyć!
6299:  No dobrze.
6301:  Czyli tu jesteśmy w bezpiecznym miejscu.
6303:  No moi mili, no nie ma wyjścia w takim razie.
6305:  Gdzie jest, gdzie jest Dovahkiin?
6307:  Jak to się nazywało?
6308:  Sovngarde.
6312:  On coś rzucił?
6317:  Rzucił hajsem?
6321:  Daj jeszcze raz!
6327:  O nie!
6329:  Ile on dał tych pieniędzy?!
6334:  Skandal.
6336:  Jest to nieuczciwe, niesprawiedliwe i skandaliczne.
6342:  Dobrze, czy jest jakaś wersja z lyrics'ami?
6346:  Potrzebuję.
6349:  Dużo dał z pięćdziesiąt, a pięćdziesiąt Sovngarde lyrics potrzebujemy No moi drodzy Lecimy z tematem Czy to jest, czy to jest ta wersja?
6367:  Czy to jest ta wersja, w której lyrics są w Ładnie?
6371:  Nie, to nie jest ta wersja Dobrze, będę musiał się wsłuchiwać, a wy razem ze mną
6404:  Do wakyn, do wakyn, na los filoz warin, wahut ogól maferrakt os dwor.
6417:  Arfi knorok pal gran fon uson zind rozan Do wakin fach ich kogan mudral
6441:  U zroku kulotot, wanoch bon lindrach wot, arfik tej bozik fun dof in gajn, wolost frowanej dof arfik relik dożul, wona suljek waronit fal krajn.
6466:  Arfin zul rok drejkot, nautol moro kaj frot, rulotazok motan wówkaj.
6477:  Umendandus weizoim hokron pa, olfin dowak in kom jet okrajn.
6499:  Reverb?
6499:  Możemy z rewerbem!
6531:  Zunzl fen talog von fin wul dowak nog Fen kos nalot maferrak tak rusz Pa ajska zajkem fon stin non bain al duin jot Dowak in kos fin savig domus
6557:  Indu wakin alo zin los warhin van den wokul maferrak asdwal arhin orok pal gran fondu zon zind rozan do wakin fałki kogam mudron
6589:  Mamy to, moi drodzy!
6591:  Obiecałem i jest, tak?
6593:  Moi drodzy, dziękuję najserdeczniej za towarzyszenie mi w odegraniu na nowo czegoś, co strasznie chciałem zrobić podczas przysięgi doktorskiej, ale się niestety nie udało.
6605:  Powtórzę, 15 600 zł w skarbonie zebrane.
6612:  bis z głosem trolla teraz tak następna z głosem trolla jest dobra moi drodzy to jest do zrobienia tylko w wersji po angielsku w wersji po angielsku możemy z głosem trolla tak jest na siedemnaście i pół tysiąca a potem bis z Piotrem Pokraśko Wiktor Łyntel dzięki serdecznie za wsparcie od czternastu miesięcy
6643:  Dajcie spokój, status uszu zwiędłe.
6647:  Tak, z głosem trochę będziecie, o, wilcza zamieść, to nie ja, moi drodzy, Dominika Miko, twórczyni mogła.
6653:  I'm Freedom66, dziękuję serdecznie za 11 miesięcy wsparcia i komplement, ale to jest kwestia mikrofonu wyłącznie.
6659:  Opętałeś mi psa.
6663:  Na 20 tysięcy koncert fotopianowy, o Boże, bym chciał strasznie, ale nie mam jak wam przekazać tego, jak ja gram, a już nic nie pamiętam niestety.
6671:  W skali od 1 do jamnik, jak bardzo cieszysz się z minimapy, jamnik Kuroi Yukihime, ale ta mapa jest jak jamnik, który jest z, wiecie, z... przykurczem?
6683:  Podkurczem?
6684:  Łap?
6684:  Coś w tym stylu.
6687:  za godzinę marka 30, kupię sobie taki mikrofon, też będę tak fajnie śpiewał.
6690:  Oczywiście szalan, to jest po prostu trzeba brute force'ować się zawsze przez świat.
6695:  Jeżeli nie staje nam umiejętności, to wtedy użyłem złego czasownika.
6702:  To wtedy należy inwestować w mikrofony.
6706:  Śpiewanie ci źle nie idzie.
6707:  Przypominam, moi drodzy, że ja zostałem nieprzyjęty do szkoły muzycznej, czyli odrzucony z niej, bo że ja miałem iść na górę.
6712:  Zostałem odrzucony ze szkoły muzycznej za zły śpiew, nie żartuję.
6718:  Zaśpiewaj digi digi ho, o boże, ale digi digi ho jest super, absolutnie, dajcie spokój.
6722:  Smutny robaczek, daje ci kasę za robaczki.
6724:  Więcej robaczków, tym więcej hajsu.
6726:  Dobrze.
6727:  Czy ja tutaj byłem?
6728:  Mówiliście, żeby iść na górę.
6730:  To jest góra.
6732:  Jeszcze przez ciebie zacznę grać w Skyrima.
6734:  Bardzo dobrze, trzeba.
6738:  Ale kiedyś było tak, ja chciałem się uczyć gry na fortepianie, zupełnie serio, i niestety okazało się, że nie mogę, ponieważ muszę się nauczyć śpiewać, a wiecie, no ja miałem wtedy 5 lat, no kto w wieku 5 lat umie śpiewać, tylko jeżeli ktoś jest tak zwanym naturalem.
6754:  To odwiedźmy dzisiaj Lulu?
6755:  Oczywiście, musimy odwiedzić Lulu & Friends.
6758:  Weroniko, dzięki serdecznie za dołożenie do skarbonki.
6761:  Ciekawe, jak bardzo ci nie idzie.
6763:  No właśnie, problem polega na tym, że po prostu nie wiem, gdzie iść.
6770:  Cały czas, cały czas zakładam.
6771:  Wiem, że nie ma full damage.
6772:  Tu jest zejście.
6772:  Zobaczcie, tam jest takie przejście do tej sekcji, do której ja nie jestem w stanie trafić.
6776:  Ja bym bardzo chciał do niej trafić.
6778:  Może też tędy?
6783:  A może jeszcze niżej?
6788:  Chyba nie.
6790:  O!
6794:  Nie, tu jest kartograf.
6797:  Idź na dół i w prawo.
6798:  Na górę i w prawo.
6800:  Jeszcze bardziej na dół.
6804:  Aha.
6807:  Okej.
6808:  Tu Krzysztofa nie było.
6812:  Dobrzy ludzie, dobrzy ludzie powiedzieli.
6815:  Ile pieniędzy.
6818:  Widział Jacek Majchrowski patrząc na podatki Krakowian.
6825:  No to rozumiem.
6826:  Jeszcze jeden pieniądz.
6831:  O!
6832:  Sekret!
6836:  Jestem tak zdeterminowany, żeby zdobyć więcej pieniędzy... Proszę bardzo, że nawet zaskoczyłem.
6846:  16114, co się dzieje?!
6848:  Dziękuję Wam najserdeczniej!
6850:  Miliony monet zbieramy, nie inaczej, i w grze, i w skarbonie.
6855:  Czy moje zdobywanie monet w grze inspiruje,
6860:  Do wpłat charytatywnych do skarbony.
6864:  Na dole jeszcze dwa pieniądze były.
6865:  No dobra, ale teraz... Czy to jest jakieś bosidło?
6874:  Ławeczka!
6876:  Znalazłem!
