🔴 Gramy w Twierdzę i Hollow Knight! | WIELKA POŻOGA JAMNICZEJ POMOCY 2024 (cz. 2)
🔗 https://www.youtube.com/watch?v=DUBwMRZed1g

1:  🎵🎵🎵
6856:  Teraz masz Q. Trzeba ustawić nowy cel.
6861:  Moi drodzy, myślcie o czymś na 45.
6863:  Światotwórstwie świata sanktuarium z serii Diablo.
6868:  Co ciekawe mi roku, w tym momencie kończę tutoring z tutorantką, która się tym właśnie zajmuje, więc ja uwielbiam absolutnie.
6877:  Zabawne jest to, że sporo ludzi myśli, że Diablo to jest jakaś, nie wiem, satyra na religię katolicką, co jest absurdem kompletnym, bo właśnie jest świat sanktuarium, który jest zupełnie inny od naszej rzeczywistości.
6889:  Żaden rydwan.
6891:  Rydwan wykluczam.
6892:  Dobrze, teraz tak.
6894:  To jest, to jest nowa, to jest nowa, moi drodzy.
6897:  Część Vengeful Spirit.
6899:  Tap.
6907:  Na 45 zabawa z chatem GPT?
6909:  Dobrze, ale trzeba pomyśleć co dajemy, moi drodzy, chatowi GPT.
6913:  To nie jest takie proste.
6914:  Pamiętajcie, że to wy jesteście tutaj od kreatywnych rzeczy.
6917:  Ja nie jestem kreatywny.
6918:  Ja, w odróżnieniu od niektórych youtuberów, nie jestem artystą.
6927:  Magia zżera... Pojemnik naduszny zauważyłem.
6933:  Dlaczego ja ginę?
6939:  To, że mi się to udało, to jest cud, moi drodzy.
6944:  Poemat o Kalifie.
6948:  Poemat o Kalifie jest bardzo ciekawy, żeby uhonorować jakoś tę biedną twierdzę.
6952:  O Boże, kolejny sezon Rings of Power, nie przerażajcie mnie.
6955:  Ale przecież czat GPT już robi kolejny sezon Rings of Power.
6965:  Chyba nie macie jakichkolwiek wątpliwości co do tego, że tego nie będzie robił żaden artysta.
6971:  Dlaczego ja nie umiem tego zrobić?
6976:  Aaa, dlatego, że jestem głupi, już rozumiem.
6980:  Ale wiecie, nie sądziłem, że mi się spodoba tak Hollow Knight, że będę chciał dalej grać.
6984:  To jest niesamowite, zepsułeś twierdzę, przepraszam.
6995:  Proszę bardzo.
6998:  Jeszcze to pisze taktyka na Rydvan, to Krzysztof wykorzysta... Nie ma taktyki na Rydvan.
7001:  Taktyka na Rydvan jest jedna.
7002:  Nie zginąć i zniszczyć Rydvan.
7005:  W czterdzieści jeden tysięcy osiemset dziewięćdziesiątym czasem widzę.
7009:  Oczywiście, że powinien przyznać na głos Gaja Gawriela Kaja.
7013:  Krzysztonow jest naszym czatowym lojalistą Gaja Gawriela Kaja, moi drodzy.
7017:  Ja myślę, że Gaja Gawriela Kaja powinien Krzysztonowowi specjalnie płacić trybut, żeby uhonorować
7025:  Go właśnie za to.
7027:  Popatrzcie, sam wymyśliłem, że tutaj należy przyjść.
7032:  I zginąć.
7039:  Ja idę w dobrym kierunku?
7042:  Dlaczego jestem teraz w innym miejscu niż byłem?
7045:  Okej, tu są, tu są bardzo niedobre rzeczy.
7056:  Tępy, głupi przeciwnik.
7062:  Dobry przeciwnik, żartuję.
7065:  I chcecie mi powiedzieć, że te kolce nie spadły?
7069:  Happy souls, mówicie.
7071:  Nie widziałem nigdy happy souls, tak swoją drogą.
7073:  Michoja strollowała, polując na Raidenkę, dostałem, pisze JustWhitely, cóż dostałeś?
7078:  Deje na C1, o Boże drogi, Deja jest straszną postacią.
7083:  O, ci cinematyki z LoL'a to są tak stare cinematyki Nevermo, że mnie one nie... że mnie... Boże, Riot Games nie zbanuje za to, na przykład na YouTubie, bym tego bardzo nie chciał.
7096:  Dobrze, udało się to zrobić.
7099:  O, nie, nie!
7101:  Wiedziałem.
7103:  I knew it!
7107:  Coś zepsułem.
7110:  Coś bardzo zepsułem.
7113:  O!
7115:  O nie!
7116:  O nie!
7116:  O nie!
7120:  Wiedziałem.
7123:  Wiedziałem.
7124:  Absolutnie wiedziałem.
7127:  Te kolce są antyskokowe?
7128:  I've noticed.
7133:  I've noticed.
7136:  Dobrze, teraz nie będę marnował, moi drodzy, naszych potężnych zaklęć.
7139:  Będziemy mieli nasze potężne zaklęcia na bicie potężnych przeciwników.
7146:  Teraz się uda.
7147:  Czy Hollow Knight będzie kontynuowany na innych live'ach?
7149:  Tak.
7150:  Tak słów.
7151:  Będziemy, ponieważ gra świetna.
7153:  I myślę, że będziemy sobie to robili równolegle z takim Warhammcem chociażby.
7159:  Czy czekam na film Henry'ego Cavill'a z uniwersum Warhammera 40 tysięcy?
7162:  Żebyśmy się nie rozczarowali, moi drodzy, potężnie tym, że Henry Cavill nie będzie tam miał nic do powiedzenia, bo ja się tego bardzo obawiam, że fakt, że jest producentem może oznaczać dokładnie tyle samo, co to, że Tomek Baginski był producentem Wiedźmina, wiecie?
7175:  Tego się obawiam.
7178:  Melduje wzbogacenie kolekcji Wojpa, nowe 86 serc.
7183:  Dziękujemy, Joanno, bardzo za zaangażowanie się, to jest w ogóle mega.
7187:  Poczekajcie, gdzie jest to, co ja... Czemu ja w ogóle jestem cały czas na starej mapie?
7190:  Czy ktoś mi może to wyjaśnić?
7192:  Jesteśmy teraz w Ancestral Maud... Mount, przepraszam, w Kopcu Przodków, tak?
7199:  A jednak cały czas widzę starą mapę.
7201:  Czym to jest spowodowane?
7205:  Pierwszy raz wyszłam na Steam'a, a nie na materiał i nie spodziewałem się takiej super gry w tej części internetu, pisze Desumisia.
7209:  No proszę bardzo, czyli to była dobra decyzja.
7211:  Pieniążki są jeszcze na dole.
7212:  Na dole przede wszystkim, moi drodzy, jest... Chaos i Entropia.
7218:  To jest na dole.
7221:  To jest podlokacja.
7225:  Good.
7226:  Udało się.
7227:  Teraz musimy tylko zniszczyć cień.
7229:  Powiedział getkoroogulet zawsze.
7232:  Już wiem, w jaki sposób się je zabija, dobrze.
7235:  Okej, tu jest nasz duch.
7240:  I?
7247:  Ja ci dam!
7252:  42 260 złotych w skarbonie, moi drodzy.
7262:  Dziękuję przeogromnie za waszą hojność.
7266:  No, oddał nam nieprzyjemny cień, ale dostał pięknym za nadobne, moi drodzy.
7271:  Nie ma, nie ma czegoś takiego.
7277:  Co, co to, co to było?
7280:  Co to było?
7280:  Czemu ten owad mnie prześladuje?
7284:  Natychmiast przestań mnie prześladować.
7286:  Natychmiast usuń moją armię spod murów mojego zamku.
7291:  Czy Krzyto nauczył się odbijać od kolców?
7293:  Nie.
7296:  Ale to się może przydać.
7300:  O nie!
7301:  O nie!
7302:  Na górze jest rządlący owad!
7306:  Który ostatnio nas zabił.
7310:  Dobrze.
7314:  Good.
7314:  Ależ mamy w ogóle mamony!
7317:  Komar to nie jest zwierzę absolutnie.
7318:  Każda umiejętność, której się uczysz,
7321:  Aaa!
7322:  Cień tak żyją, a to jest ciekawe galanonim, podoba mi się.
7325:  Tytuł z tym ja się nie zaktualizował, co wy mówicie?
7327:  W ogóle co to, co to jest za skandal?
7329:  Czemu tak się dzieje?
7331:  Eee, czemu się tak dzieje?
7332:  Nie wiem czemu się tak dzieje.
7335:  Ale ewidentnie macie rację, tak się właśnie stało.
7340:  Dobrze, zapisz.
7343:  Teraz powinno być okej.
7344:  Dzięki za zwrócenie uwagi.
7346:  42 260 tymczasem moi drodzy.
7351:  Można atakować w górę.
7354:  O Boże, zapomniałem.
7355:  Faktycznie.
7356:  Co to w ogóle było?
7358:  Ale super.
7361:  Eee, podoba mi się.
7363:  Wczoraj mi o tym powiedzieliście.
7369:  Prawie mi się udało, okej?
7371:  Prawie.
7376:  Uleczeni.
7391:  Co to jest?
7394:  Bardzo interesujące mianowicie.
7398:  Zdążyłam na Steam po pracującej niedzielę i piszę tak, no właśnie widziałem, że niedziela handlowa.
7403:  Dzisiaj odwiedziłem galerię krakowską, kwakrowską.
7407:  Obijanie się od kolcu jest bardzo rytmiczne, nie jest takie trudne, jak się wydaje.
7409:  Okej, okej.
7411:  Stacja ładująca?
7412:  Chcę więcej takich stacji.
7414:  Totem duszy, powiadacie, to jest.
7416:  Hmm.
7418:  Podoba mi się.
7419:  To nie był fallus, to był totem duszy, jestem pewien.
7425:  Kula szpiegula jest szpiegulą.
7427:  Ale śmieszne.
7429:  Wiecie, co ona robi?
7430:  Ona się stacza.
7434:  Satysfakcjonujące.
7436:  Masz spację przed wykrzyknikiem?
7438:  Nie żartujcie nawet.
7441:  O nie!
7443:  Usunąć!
7445:  Spacja przed wykrzyknikiem to jest zło.
7448:  W Krakowie ktoś rzucił 100 tysięcy do jednej skarbony, ale 100 tysięcy w gotowiźnie?
7453:  No wróciliśmy moi drodzy do Hollow Knighta, ponieważ osiągnęliśmy absurdalny poziom wsparcia na poziomie... Nie wiem dlaczego dwa razy nie zadziałał atak z dołu.
7464:  Atak z dołu jest moim problemem ewidentnie.
7466:  Na poziomie 40 tysięcy.
7469:  Ja nie spodziewałem się w ogóle, że to się uda moi mili.
7474:  Macie wrażenie, że ich jest za dużo?
7480:  Raz się udało.
7483:  Ale gotowizny!
7489:  Masz i-frames?
7491:  Wiadacie?
7492:  Co, co to było?
7492:  Co to było?
7493:  To jest jakieś, jakieś beznadziejne.
7496:  Wracaj!
7501:  Aaa, to jest ta dodatkowa tarczka.
7504:  Ten toczący się przeciwnie nazywa się Baldur według lore.
7507:  Baldur's Gate w takim razie mentioned.
7510:  White Key, przepraszam za spóźnienie, nie trzeba.
7513:  To nie zajęcia, haha, ani szkółka, fu.
7516:  Oczywiście też na zasadzie put one of the listed words into the empty space.
7520:  Standardowo.
7523:  Ej, czy tutaj czasem nie można wyjść do góry?
7525:  Wydaje mi się, że można.
7527:  Nie?
7528:  Czy ja się mylę?
7530:  Chyba się mylę.
7533:  Chyba się mylę, tak.
7538:  Może tu?
7539:  Nie.
7540:  Czyli na dół iść.
7543:  Good.
7544:  Idziemy na dół konsekwentnie.
7547:  Sims na 50 tysięcy.
7548:  Trzeba jeszcze mieć simsy.
7549:  Krzysztof nawet nie ma zainstalowanych simsów.
7552:  Można dalej spaść.
7554:  Już widzę gdzie.
7556:  Aha.
7556:  Good.
7568:  No nie!
7587:  No przecież ja się rozindyczę za moment.
7595:  Ja chcę się uleczyć!
7600:  A!
7603:  Falsz duży trzeba ją mieć wcześniej!
7609:  Dramat!
7612:  Czy mam wyrobiony osąd o filmie Pieprzydmińskiewicza?
7614:  Nie muszę oglądać tego filmu, żeby wiedzieć, że to prawda.
7620:  Myślę, że to jest jakiś absolutny dramat.
7623:  No i teraz musimy znowu, moi drodzy, przejść przez te... Co się dzieje w ogóle przez te gehenne?
7631:  Czemu jest ten contact damage?
7633:  To mnie najbardziej denerwuje w tej grze.
7634:  Nie chcę contact damage.
7638:  Moby możesz omijać.
7639:  No niby można, ale wciąż to trudne.
7644:  To zaklęcie nie ma ograniczenia ci przez całą mapę.
7646:  Aaa, czy ja niepotrzebnie oczywiście, że niepotrzebnie je oszczędzałem.
7649:  No znakomicie po prostu.
7650:  Dobrze.
7665:  Ale moby są ważne, ponieważ dzięki mobom dowiadujemy się, w jaki sposób walczyć z przeciwnikiem.
7673:  Właśnie nie w taki.
7674:  To ważne.
7683:  Ten skok tutaj mnie niszczy.
7694:  Może mi się to udało, to jest w ogóle jakiś cud.
7699:  Creepy nuta, creepy nuta, to prawda.
7702:  Więc tak.
7708:  Po pierwsze to się udało, po drugie ty giniesz.
7718:  Aha, i ja znowu nie mam magii.
7725:  No przecież to do szaleństwa mnie doprowadzi.
7730:  Okej, mam częściowo magię.
7742:  No i co?
7742:  Miało być dwa razy!
7745:  Miało być dwa razy i nie działa!
7754:  42,5 tysiąca na naszej zbiórni.
7758:  On pluje tymi stworkami, żebyś mógł sobie... Ła, magia jest ładna.
7760:  Wiem, wiem, ale ta magia ładuje się wolno.
7762:  Trzeba trzy razy.
7768:  Wiedziałem, że trzy razy, a nie dwa.
7770:  Dwa razy to brzmiało niewiarygodnie.
7775:  Wiedziałem.
7777:  Oszustwa na czacie.
7780:  Czy będzie licznik śmierci na kolejnych streamach?
7782:  No tak, wtedy tak.
7784:  O Boże, naprawdę.
7786:  Tu w zasadzie powinien być nie licznik śmierci, moi drodzy, tylko powinien być licznik upadków z wysokości, ponieważ ja zawsze umieram częściej od grawitacji.
7796:  Zawsze.
7801:  Ja naprawdę strzeliłem.
7806:  Nie znoszę contact damage w tej grze.
7810:  W tej lekacji jest przydatny charm.
7814:  Jak znam siebie, nie znajdę go.
7818:  Na szczęście nie mam tutaj fall damage, to prawda.
7820:  I teraz najgorsza, najgorsza część.
7824:  Albo nie.
7828:  To jest cudowne, że to zaklęcie jednak można zrobić w ten sposób.
7832:  To jest, bardzo mi się to podoba.
7836:  No przecież, come on!
7841:  To jest jakiś żart!
7847:  Prosto nie będzie.
7862:  Ładujemy magię.
7868:  Trzy razy było!
7872:  Było trzy razy!
7879:  Zdenerwuję się.
7880:  Dobrze, tu jestem bezpieczny chyba
7899:  cztery razy.
7900:  42,5 tysiąca złotych uzbierane przez samą tę społeczność.
7903:  Tak jest!
7904:  Tak jest, Kubo, absolutnie.
7906:  I to jest niesamowite.
7907:  Make that 42 695.
7912:  Janek pisze, że skończył dziś Lwy Alrasanu z polecenia i dziękuję.
7915:  Moi drodzy, to musimy ucieszyć w takim razie naszego lokalnego orędownika Gaja Gawila, Gaja Krzysztonowa.
7928:  wzmianką o Lwach Arrasanu, moi drodzy.
7932:  Piękna sprawa.
7933:  Jak lubicie na przykład Ostatniego Samuraja z Tomem Cruzem, mega polecam.
7937:  Swoją drogą, nieironicznie, miała być ekranizacja Lwów Arrasanu przez tego samego reżysera zrobiona co Ostatniego Samuraja, więc ewidentnie musi coś być na rzeczy.
7949:  Dobra, dobra sprawa, ale polecam albo od Lwów Arrasanu zacząć Gaia Gavriela Kea, albo od Tigany.
7959:  Czar przechodzi przez wrogów.
7960:  Uuu, dobrze wiedzieć.
7964:  Dostrzymaliśmy... To jest ten medalion chyba.
7967:  Teraz przypomnijmy sobie, gdzie spotkałeś wczoraj takiego samego starszego Baldura.
7970:  Ale był faktycznie.
7971:  Był, był, był, był, był, był, był, był.
7973:  Był, to prawda.
7975:  O!
7981:  Moi drodzy, przypominam, że to jest mag.
7983:  Ooo, więc to już koniec.
7986:  Zabiliście zwierzęta.
7989:  Tak zrobiliśmy, to potężny magu.
7991:  Proszę, proszę, ucz nas arkanów swojej sztuki.
7997:  To brzydkie rzeczy, musiało cię przerażać.
8001:  Było to dosyć docilne, ale niebezpieczne powietrze w tej krawędzi wypełniają to z jakiejś starożytnej rady.
8024:  Mag.
8024:  Żaden ślimag.
8026:  Ślimag?
8027:  Ale ślimag to jest świetne portmanteau, jak mawiają Anglosasi, albo kontaminacja, jak mawiamy my, czyli połączenie dwóch słów, które tworzą trzecie.
8039:  Czy w niedalekiej przyszłości planujesz nagrać książkowego vloga z Polacykami Książkowymi?
8043:  Będzie Liwidius, coś takiego.
8045:  Dla wszystkich Was zgromadzonych, którzy nie słyszeli tej zapowiedzi wcześniej, ja staram się co któryś live o tym mówić, planujemy taki osobny segment, mamy Q&A w trzecią niedzielę każdego miesiąca, żeby był stały czas,
8057:  na spotkanie, no powiedzmy na przykład co dwa miesiące na początek sobie tak zrobimy, gdzie będziemy sobie mówili o fantastyce i we wszystkich mediach, książkach, filmach, grach, serialach i będziemy tworzyć wspólnie na live'ie mapę myśli, gdzie będziemy zamieszczać wszystkie rzeczy, o których dyskutujemy na bieżąco, z zaznaczeniem dla kogo to jest rekomendowane, to znaczy wyobrażam sobie to w ten sposób, że
8080:  Inaczej by zaczynał ktoś fantasy, kto się interesuje magami, a inaczej ktoś zacznie czytać fantasy, kto lubi raczej klimaty w stylu Riverdale, prawda?
8087:  Wtedy się inne rzeczy rekomenduje troszeczkę.
8090:  Więc taki jest plan.
8092:  Trzeba założyć medalion, dobrze, ale wpierw, moi drodzy, trzeba uczynić zadość kwestią maga przy okazji 42 695 w skarbonie.
8101:  I zobaczcie, drzwi między nami się otworzyły!
8104:  O, o, o!
8106:  Jestem pewien, że jesteś zaskoczony do przejścia!
8110:  Pozdrawiam i bądź wierny w to, czego szukasz!
8113:  O, Ashen One, znajdziecie to!
8114:  O, o, o!
8119:  czyli myśleć jakąś dedykowaną stroną do tego projektu, ale rzeczywiście, że tak, moi drodzy, będziemy sobie robili live, ale niezależnie od tego będzie mapka myśli Miro.
8126:  Tylko to jest właśnie chyba ten moment, kiedy powinienem napisać do Miro i powiedzieć im, że będę promować ich produkt i że chcę, żeby przynajmniej mieć do tego darmowy dostęp, albo dawać dla was jakiś kod upustowy, żebyście mogli sobie Miro, jeżeli będziecie chcieli tego używać, jakoś bardziej komercyjnie kupić, więc może się o coś takiego wystaram wtedy.
8144:  Kiedy Elden Ring, no jak będzie kaffee i dodatek, to gramy.
8147:  Bo na początek już mamy całość ogarniętą niedomagimiamniksem.
8155:  Ekwipunek.
8159:  Soulcatcher increases the amount of soul?
8163:  Gdzie mogę to wyekwipować?
8168:  Ehm...
8172:  Aaa, muszę na ławeczce być, dobrze Pojmuję Pojmuję Jestem na ławeczce Świetnie Ekwipunek Cześć
8187:  Oczywiście.
8188:  Zajebisty plan, cieszę się.
8190:  Cały czas jeszcze pracuję nad tym, jak będzie to finalnie wyglądało.
8193:  43 350 zł w skarb, bo nie jesteśmy coraz bliżej, moi drodzy, 45 000, czyli dręczenia AI.
8200:  Wiedziałem, że w którymś momencie będziemy dręczyć AI.
8201:  W formacie jest mechanika overcharm, w której wkładasz więcej charmów niż możesz, klikając wiele razy amulet niepasujący, ale dostajesz dwa razy więcej obrażeń?
8211:  Nie wiem, czy chcę dwa razy więcej obrażeń.
8212:  W jaki sposób mam się stąd wyjamniczyć, moi drodzy?
8215:  To jest pytanie.
8217:  Czy czytałem Fall of Wing?
8218:  No nie, Laurko, wiesz, to właśnie jest polecane absolutnie wszędzie i to sprawiło, że nie chcę.
8225:  Znaczy, za bardzo gwałtownie jest to polecane wszystkim, ale co jeśli tutaj wejdę?
8233:  Absolutnie nic to nie zmieni.
8236:  Nie no, to nie ma sensu, żebym tutaj... Jak się cofnąć stąd?
8239:  Tego nie wiem.
8240:  Jak się dręczy AI?
8242:  Oj, zobaczcie te detali.
8245:  Bezlitośnie.
8246:  Tutaj nie byliśmy.
8249:  Oj, tak zdecydowanie tutaj nie byliśmy.
8252:  Bo tutaj nic nie ma.
8253:  Nie ma tutaj żadnych przeciwników.
8261:  Aaa!
8262:  Tutaj byliśmy faktycznie kiedyś.
8266:  Zabiliśmy przecież tego bossa.
8269:  Hmm.
8273:  Elder Buck w Deathmouth.
8275:  Jak z nim pogadasz, będzie dawał wskazówki, gdzie iść pierwej, tylko chce na razie tam wrócić, to nie jest takie proste.
8281:  Była gdzieś... O, co to jest?
8285:  Była gdzieś, moi drodzy, taka radosna po... o!
8289:  Podróż.
8292:  Sorry, I missed you.
8294:  If you're feeling lost, why not pop up to our store in Deathmouth and purchase a map of this area, available for an excellent price.
8306:  Nie mam zielonego pojęcia, co tutaj się dzieje.
8308:  Dlaczego w ogóle jest tak, że tutaj nie ma teraz żadnych przeciwników?
8314:  Dobra, jak wrócić tam?
8319:  Tutaj jest strzałeczka.
8321:  Dobrze.
8331:  No, come on!
8336:  Znajdziemy.
8337:  Myślę, że Fowuj nie jest dla ciebie masowy światłotwór, stoi raczej emocjami.
8340:  Okej, czuję.
8342:  Do studnia albo do metra.
8343:  Gdzie jest metro i gdzie jest studnia?
8347:  Mam wrażenie, że metro jest w lewo.
8350:  Mam takie wrażenie, tak.
8353:  Ale moje wrażenie może być mylne.
8361:  Pomieszczenia są wyraźnie zaznaczone?
8363:  Co tu jest wyraźnie zaznaczonego?
8366:  W lewo jest studnia.
8368:  To ma jakieś znaczenie, ta studnia.
8370:  Ja nie wiem, co studnia daje.
8374:  Metro dużo później będzie.
8375:  No właśnie nie, już odblokowaliśmy.
8377:  Metro jest po prawej od bossa.
8379:  Czyli dokładnie w odwrotnym kierunku, niż ja idę.
8383:  Aaa, standardowo.
8387:  Standardowo, moi drodzy.
8389:  Przydadzą ci się znaczniki do mapy.
8390:  No, ja wiem, wiem!
8393:  O Boże, tędy znowu.
8401:  Okej.
8405:  Metro to jest coś innego niż stag?
8407:  A okej, czy jeszcze jest jakiś inny tryb podróży?
8410:  Dobrze.
8413:  Dzwon.
8415:  Od tego jest magia, moi drodzy.
8418:  To jest w ogóle niesprawiedliwe, że muszę kupować jakieś znaczniki.
8420:  Skandal.
8427:  Mam wrażenie, że absolutnie tutaj nie byłem.
8432:  Względem z opóźnieniem było coś o Ring of Power, ale jakie jest zdanie o kolejnych scenach Wings of Time?
8437:  Takie samo, jak o pierwszym.
8438:  Nic się nie zmieniło w stosunku do pierwszego sezonu.
8440:  Czy czytałem cokolwiek od Pauliny Händel?
8442:  Nie czytałem.
8442:  W ogóle jestem do tyłu, jeżeli chodzi o fantastykę posła, tylko liczę się, że od was czegoś dowiem.
8447:  Kiedy Challenge Elden Ring zbraniał do walki w ręcz?
8449:  A po co Nevermo?
8450:  To jest nudne, wszyscy grają w ręcz w Elden Ringu.
8454:  Ten znak to właśnie metro?
8456:  Okej.
8456:  Tylko, że wiecie, mam nieodblokowane metro.
8466:  Chyba, że to jest ten stag właśnie.
8469:  Tak!
8472:  Ja tu usiądę na wszelki wypadek.
8476:  Hello there!
8479:  Duże opóźnienie, pacjent mnie ugryzł, pisze Obi-Wan bez nogi.
8482:  Jaki pacjent?
8484:  Czy jest to pies?
8486:  Dobra, wracamy moi drodzy do... Deathmouth.
8492:  Ależ ta gra jest klimatyczna.
8494:  Wygranie dręcz to wyzwanie?
8496:  Wyzwanie to jest jak jesteś Glass Cannonem jak mag i na jednego hita giniesz.
8501:  To jest wyzwanie.
8503:  A nie jak masz gigantyczną zbroję i możesz stankować 50 strzałów na mordę.
8509:  To jest wyzwanie.
8510:  Nie, no nie nudzi po prostu, tak zupełnie szczerze mówiąc, nudzi mnie gra wręcz, chyba że to jest Sekiro.
8514:  Sekiro, Sekiro mnie kupiło jako wroga walki wręcz, totalnie.
8518:  43 615 w skarbonie, dziękuję najserdeczniej.
8522:  Ależ to jest muzyka piękna, Boże, jak ja kocham tę grę teraz, to jest niesamowite, absolutnie.
8528:  Wszystko pytanie, czy ja trafię do miejsca, którego szukam.
8532:  A, w ogóle wpierdol larwy.
8536:  Czy tędy się idzie do larwy?
8539:  Nie.
8541:  Nie.
8543:  Nie tędy.
8544:  Czyli jednak nie pamiętam.
8545:  Udula na tu.
8557:  I've never thought I'd see such a thing where Stark Station had opened.
8562:  That building lay silent since before even my time.
8568:  Co ulepszyć jako Mark w Dark Souls?
8570:  Co ciekawe, Ewolinę na chwilę nie grałem jako Mark w Dark Souls, czy grałem jako piramanta.
8574:  Ale generalnie w inteligencję i wiarę idziesz.
8580:  Obi-Wan Beznogi pisze, że to na szczęście był pies.
8582:  Przeuroczy czteromiesięczny owczarek, dwie szramy na plecach i koszula do śmieci.
8586:  O bogowie.
8590:  Sto tysięcy złotych wrzucił Budda, jest film na YouTubie, okej, czyli rzeczywiście było sto tysięcy wrzucone do skarbanu, ale to piękne, moi drodzy Sklep z mapami, ale jakoś nie wiem, gdzie on jest I've heard the tales of the glorious lines A web of tunnels running all through the kingdom Not that I will be traveling them, mind you I'm quite content where I am, okej Czy tutaj czasami nie było sklepiku?
8619:  Nie
8622:  W tę stronę.
8629:  Ok, to są te piny, o których wspominaliście.
8635:  Blue Cocoon, Vendor Pin.
8639:  Tak, chcę też.
8642:  Stagway, to w pierwszej kolejności, bo ja będę się gubił inaczej.
8647:  Papanada.
8649:  Shell.
8650:  Additions to the shop.
8656:  Skarabeusze, hot spring to są te źródełka.
8659:  Vendor jest dobre.
8662:  Benchpin tak absolutnie.
8665:  Ale nas stać na wszystko praktycznie.
8670:  Vendor też mi się podoba.
8673:  Papanada.
8678:  To jest po to, żebym sam coś zaznaczał.
8680:  To się nie zaznacza automatycznie.
8681:  Nie żartujcie nawet.
8683:  Czy słyszałem o kontrowersji wokół Pawła?
8685:  No kontrowersji nie.
8686:  Słyszałem raczej o fenomenie.
8687:  Czy w tym roku padnie jakiś rekord jamniczy i zbiórki ponad spodełkowa?
8690:  Rekord jamniczy wspierający rekord WOŚP.
8694:  Zobaczymy, moi drodzy.
8695:  Ja się cieszę z każdej złotóweczki, którą zbieramy.
8699:  Tyle starczy, mówicie?
8701:  To na co ja mam wydawać te...
8705:  To są piny jak w Genshinie.
8707:  Skaraby są zaznaczane przeze mnie, tego nie chcę.
8713:  Czyli to, hot spring jeszcze ewentualnie możemy.
8717:  Okej, czyli markery zaznaczamy my, dobra.
8720:  A piny zaznaczały się same, czyli biorę wszystko co się zaznacza samo.
8727:  Good.
8728:  Jest dużo handlarzy i dużo pieniędzy.
8733:  Spokojnie, ja jestem człowiekiem zbierającym pieniądze i urodziłem się w Krakowie.
8742:  I teraz do Larwy, tak?
8747:  Tak.
8749:  Do króla Larwy.
8752:  Papa nada.
8756:  Czy tu jest król Larw?
8759:  Chyba tak.
8776:  Pieniądze!
8785:  Nie wiem, co tu się dzieje.
8787:  Ale dostaliśmy 100.
8789:  Geo, który nie jest żywiołem Zongliego.
8795:  Tylko teraz tak.
8797:  Zresztą nie mam zielonego pojęcia, gdzie iść.
8801:  Teoretycznie tutaj na dół chyba.
8804:  Tam są jakieś miejsca i ewentualnie na prawo zupełnie.
8808:  Czy to Pampanada, czy Pinakolada?
8810:  To jest Papanada.
8813:  Ja urodziłem się w Łodzi, a schylałem się nawet po grosik koło żółtopiony.
8818:  Z tym się wiąże inna historia.
8819:  Ja generalnie nie uznaję monet.
8822:  W ogóle.
8823:  To znaczy, jeżeli na przykład ktoś by mi kiedykolwiek, nawet ja byłem biednym studentem klepiącym biedę,
8832:  Ja zawsze mówiłem, dobra, zostawcie sobie resztę, dajcie, wszystko jedno, ja nie chcę monet.
8837:  I raz miałem taką sytuację, jak kupowałem bilet i nie było niestety jeszcze aplikacji jak do jadej podobnych i ściuboliłem grocik do grocika, żeby kupić bilet w tym pieprzonym automacie, oczywiście co trzecia moneta, jak to bywa z monetami, wypluwana była, tak?
8851:  W związku z powyższym trwało to.
8853:  A to był taki mały busik, który sobie jechał w stronę klasztoru Kamedułów, dla tych, którzy są z Krakowa, niepotrzebna informacja, dla wszystkich pozostałych to jest taka trasa.
8863:  W związku z powyższym w którymś momencie na zakręcie ten maleńki busik tak zawinął, że z mojego portfela taki strumień gotowizny poszedł na cały busik.
8873:  Ja tylko na to tak smutno spojrzałem, podniosłem to, co mi było potrzebne do zapłacenia za bilet, wrzuciłem i usiadłem.
8883:  Po czym wszyscy się rzucili z tego busika i zaczęli zbierać, sobie po prostu to wzięli.
8891:  Umarła wiara moja w ludzi, ale równocześnie ja się nie dziwię, no.
8895:  Oni stwierdzili, okej, my jesteśmy z Krakowa, nie pozwolimy, żeby się zmarnowały pieniądze.
8903:  Wejście do drugiej lokacji jest w połowie tego szybu, w którym jesteś, na lewej ścianie.
8906:  W połowie szybu.
8908:  Na drugiej ścianie.
8910:  Wygląda mi na to, czy to po prostu drugi szyb?
8914:  A już wiem, jaka połowa szybu.
8916:  Już wiem.
8918:  Już wszystko wiem.
8922:  To jest tutaj.
8923:  Hahaha, moi drodzy.
8925:  Proszę bardzo.
8926:  Jesteśmy.
8926:  A ja patrzę, że to jest niżej.
8929:  Inspect?
8930:  The Pilgrim's Way.
8933:  Tu jeszcze nie możemy wejść, chyba.
8938:  Aaa!
8971:  Ser, taktyka!
8973:  Ser, czterdzieści cztery tysiące w skarbonie, moi drodzy!
8977:  I have a high ground, oczywiście!
8986:  I raz mam to trafić?
8995:  Ehehe...
8997:  A imię jego 44, moi drodzy.
9000:  44 tysiące 42 w skarbonie.
9003:  Co mi przypomina o tym, że 42 jest incydentalnie również odpowiedzią na wszystkie zagadki całego wszechświata, przynajmniej według Douglasa Adamsa.
9016:  No udało się, moi drodzy.
9017:  O Boże, tu jest znowu jezioro kwasu.
