🔴 Hakana segamos! | HOLLOW KNIGHT Livestream #8
🔗 https://www.youtube.com/watch?v=SE_lGCzj65M

19:  © PTA & TVP
11333:  Ja strasznie lubię jak jest duży power level.
11340:  Nie, nie, nie jestem w stanie tego zrozumieć.
11341:  Dlaczego ja nie mogę przeskoczyć tego?
11343:  Znaczy muszę odskoczyć od tego wpierw?
11347:  Tak.
11348:  No właśnie, no właśnie.
11350:  To samo co i w Deep Nest, widzę właśnie.
11353:  To ja, tak, ja mam bez przerwy te same problemy.
11356:  To ja to wiem.
11358:  Dobrze, to trzeba zrobić w jeden sposób.
11366:  Tak, nie jestem w stanie zrozumieć tego, dlaczego ja się odbijam od dołu kolców.
11370:  Nie jestem w stanie tego zrozumieć.
11375:  Czy to będzie prawo robić glim... A dlaczego w ogóle powstaje wątpliwość, że miałbym nie robić?
11382:  Czyli to musimy usunąć, szans to może nam nie będzie potrzebne i to nam nie będzie potrzebne.
11388:  No niestety.
11389:  To jest przygotowanie na łajpa, ale właśnie to mnie bardzo, bardzo, bardzo niepokoi powiem wam, bo nie jestem w stanie sobie wyobrazić w jaki sposób mam to zrobić.
11398:  To mnie bardzo martwi.
11400:  Bo konsekwencje, nie jestem w stanie się tego nauczyć.
11409:  To umyka mojej...
11411:  Mojemu umysłowi.
11413:  Ja muszę coś zrozumieć, żeby... Żeby to było możliwe.
11417:  Dobra.
11422:  Okej.
11432:  Nie zabijaj go.
11433:  Ja bym bardzo chciał sobie manę z niego pozyskać, ale nie mogę.
11448:  Zapomniałem, żeby się od niego odbić, to jest trudne bardzo.
11456:  Jakim Dream Nail'em?
11458:  Wiesz, Dream Nail nie ma takiego zasięgu.
11477:  Ma zasięg?
11480:  Ma zasięg.
11482:  Ma zasięg, dobrze.
11502:  Zabić ból.
11506:  Zabić ból to ja mam.
11525:  Po skoku się przyczep po drugiej stronie, tylko co mi to da?
11539:  Okej, już wiem co mi to da.
11541:  Mądre.
11548:  Dobra, jest.
11550:  Fuuu, siś.
11554:  Tam będzie ciężej, tam będzie ciężej, tam będzie ciężej.
11558:  Dobra, ja tutaj sobie stawiam Dream Gate.
11564:  Widziałem gdzieś na umarłych statutach, pisze Łukasz Paweł, a ktoś wrzucił statut szkoły.
11569:  Dyrektyw daje sobie prawo do zabierania telefonu przy recydywie, nie oddaje nawet rodzicom przez tydzień.
11573:  Niech to zgłoszą.
11575:  Kamikozi, dzięki serdeczne dołączonego na wspierających.
11578:  Czekajcie, już nie pamiętam, co było wtedy.
11580:  Jamnik, Jamnik, masz jamniki.
11584:  Dzięki serdeczne na wsparcie kanału.
11585:  Krzysztof zrobił trudniej niż trzeba, aha.
11600:  Okej.
11600:  Teraz pytanie, teraz pytanie.
11608:  Okej.
11610:  Okej.
11622:  Dalsze!
11628:  Co jest tutaj?
11632:  To mnie nic nie zabije, prawda?
11633:  Nic nie spadnę stąd?
11639:  Okej, okej.
11641:  Mam cztery tysiące swego drogo.
11643:  Na coś było cztery tysiące.
11644:  Na co było cztery tysiące?
11648:  Na coś było cztery tysiące geo.
11654:  Jesus Christ, to dalej jeszcze?
11659:  Bang!
11660:  Właśnie Nemeczek.
11672:  Insect?
11674:  Ja ci dam, ja ci dam!
11675:  Kukułcze, kukułcze jajo mi dajesz!
11680:  Rancid Egg jakieś.
11681:  Cholerne kukułcze jajo!
11684:  What now?
11690:  No bez przesady!
11702:  Przecież ja tu nic nie zrobię.
11704:  Krystal dasz z półki po lewej?
11721:  Mhm Fajnie W drugą stronę debilu!
11743:  Realize I myślicie, że to mnie nie zabije?
11749:  Okej
11755:  Jeszcze mamy, jeszcze mamy to po drodze.
11757:  Na dole jeszcze mamy coś do zdobycia.
11760:  Jesus Christ.
11768:  Malujący pan, malujący, malujący pan.
11772:  Dobrze, czy on będzie mówił coś zabawnego?
11774:  Błagam.
11776:  To stał kukando.
11778:  Tosta kukando, on chce tosty, tosta kukando, tosta kukando, to nie jest zabawne.
11784:  To jest niesamowite, jak ta gra potrafi być spokojna, wręcz kojąca ze swoimi wizualiami audio, a z drugiej niepokojąca, mroczna i w końcu trudna w gameplayu, pisze Dave i ma rację.
11792:  Shape of Un możesz dostać.
11794:  Musisz iść do miejsca, gdzie walczyłeś z Hornet.
11796:  Okej.
11797:  Aaaa!
11797:  Mistrz Miecza.
11811:  Tak!
11812:  To jedyna rzecz, która mnie wzmocniła i wzmocniła moje umiejętności.
11818:  Ja mam jego formę.
11819:  To ciekawe.
11821:  Myślałem, że to był mój jedyny księg w życiu, ale to uczucie zakończyło się przez czas.
11825:  Co robisz z formą?
11827:  Teraz szukam nowego księdza, czegoś, co mówi do mojej duszy i mnie przemocuje do przodu.
11831:  Jak duża jest moja kolekcja, ja nigdy nie mam pojęcia cywilu.
11835:  Kilkanaście?
11835:  Spokojnie, ile nie kilkadziesiąt?
11837:  Ok.
11837:  Chcemy.
11869:  P-piękne.
11871:  P-piękne.
11875:  Great Slash.
11884:  Go-na-me-chu-ro?
11885:  Go-na-me-chu-ro.
11887:  Musisz się ruszyć.
11888:  Wywołanie brzmienia, wywołanie brzmienia, te rzeczy nie są tak inne.
11891:  Zmierzymy się w świat, żeby mogłyśmy dostać się głębiej do środka.
11894:  Na razie nie mam nic więcej co ci nauczyć.
11897:  Twoja droga przed nami.
11898:  Tylko ty możesz to zobaczyć.
11904:  cyclone slash that was always Mato's favorite.
11907:  It must have made him ecstatic to have a pupil like you.
11910:  He always wanted to pass down what he learned to a new generation.
11913:  He was not the most skilled pupil himself, but his enthusiasm and his kindness set him apart.
11919:  I'm glad he achieved what he desired for so long, to be a teacher, oh mój Boże.
11926:  Mój bracie Oro, co cię powróciło, by uciekać w dół, w tej samej wieży, w tej samej wieży, w tej samej wieży, w tej samej wieży, w tej samej wieży, w tej samej wieży, w tej samej wieży, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wiezy, w tej samej wie
11947:  To jest najbardziej gadatliwy NPC jaki jest w ogóle.
11954:  Ile mam nail artów?
11955:  Skąd ja mam to wiedzieć?
11959:  Nie!
11965:  A, no to mam dwa?
11968:  Cyclone Slash.
11972:  Dziwne rzeczy w ogóle, nigdy tego nie użyłem w sumie.
11981:  Nie kupiłeś od Oro.
11984:  Aha, leć do Oreo.
11986:  Nawet nie wiem, kto to jest.
11994:  Bardziej gadliwego NPC jeszcze spotkam, okej.
11997:  Myślę, że rozmiary kolekcji jamników powinieneś podawać w metrach bieżących jamnika.
12000:  To jest prawda.
12000:  Po ostatniej idź do Kingdom's Edge.
12002:  Co lepsze, upearing mieczy czy hierarchia magii?
12005:  Czy ja z hierarchia magii mnie kojarzę w tym momencie?
12012:  Okej, mam nadzieję, że tu jest jakiś skródłup, prawda?
12019:  Okej, wszystko na to wskazuje, że tak.
12030:  To się źle skończy.
12033:  To się nie skończyło źle.
12036:  Teraz do banku.
12037:  Bank!
12038:  Nie wiem, gdzie jest bank.
12044:  Proszę bardzo.
12047:  Mirabelle Fog... Fog Canyon to jest bank, tak?
12051:  Fog Canyon.
12051:  Dlaczego powiedziałem Fog Canyon?
12057:  Mmm... Teacher's Archives, Stone Sanctuary.
12061:  Na lewo od Queen Station.
12069:  Aaa... Queen Station... Queen Station jest!
12074:  Bang!
12075:  Czyli tam możemy się stagiem przenieść.
12076:  To idziemy do staga, moi drodzy.
12078:  Tak będzie prościej.
12083:  Bang to fake.
12085:  Krzyczy Frost Soul.
12088:  Trudno, moi drodzy.
12089:  Nawet jeśli.
12090:  Trzeba to wypróbować.
12093:  Najwyżej będzie to mądrość dla innych.
12097:  Wszystkie jamniki i jamnice.
12098:  Nie inaczej.
12102:  O, bo w banku jest też Queens Gardens, czyli miejsce, do którego i tak mamy iść.
12110:  Dobra.
12110:  Ale to jest miło już się poruszać w miarę zgrabnie, powiedział Krzysztof, nadziewając się na przeciwnika.
12117:  Po raz drugi.
12122:  Jesus Christ, czy to jest tutaj?
12125:  Nie wiem, chyba nie.
12129:  Ten.
12131:  Nazwijmy to inwestycją, która przyniesie opóźniony zysk.
12135:  W sumie niepotrzebnie zrobię... Okej.
12138:  Tu jest stag.
12148:  Dobra.
12148:  Queen's Station.
12151:  Bank sprawi, że będzie więcej pieniędzy.
12152:  Trzymaj LPM do nowego ataku i LPM góra, by zrobić ten obrót.
12158:  Przepraszam.
12163:  TAK DŁUGO?
12166:  Jaki to ma sens?
12176:  5 sekundowe opóźnienie, naprawdę, jest charm, który skróca... I believe you, oczywiście, że jest charm.
12182:  I nie ma noczy, tradycyjnie.
12185:  Queen's Garden, Fog Canyon, czyli wpierdol Fog Canyon.
12187:  Do kanionu Fog, moi drodzy, idziemy.
12191:  Ma sens w koloseum i to duży?
12192:  O, okej, okej, okej, okej, okej.
12194:  Dobrze, dobrze.
12195:  Tu w ogóle jest coś nieodkryte.
12201:  Nope.
12206:  Dwa nocza albo zabiera, albo jeden.
12207:  Dobra, aha, bo tu jest fog canyon.
12211:  Okej.
12213:  I chyba pani z bankiem jest tutaj.
12216:  Melemu!
12217:  Witamy Dominika Jemnikotwórczynię Klimczak!
12220:  Możesz naładować to z góry i poruszać się z naładowanym?
12224:  Naprawdę?
12227:  A, to ciekawe.
12231:  Okej.
12232:  No, dzień dobry.
12233:  O, jest Skadina!
12235:  To jest Skadina!
12236:  Zastanawiałeś się otworzyć zakład Skadina?
12238:  Zabrać G.O.
12239:  jest straszną rzeczą, Skadina.
12241:  Będziesz bardziej pewien, gdzie jest wielka Skadina.
12245:  Niebezpieczny świat, wiedząc, że jest bezpieczna ze mną, Skadina.
12249:  Skadeena!
12256:  Aha, i maksymalnie możemy 4,5.
12287:  Wszystko dałem.
12288:  O nie, ale trzeba cztery tysiące.
12292:  Nie trzeba czterech tysięcy.
12293:  Jak zawsze zgodność na czatach.
12295:  Dozbieraj do czterech tysięcy.
12301:  Jesus Christ.
12302:  Gio, Kalala.
12305:  Gio, Kalala?
12306:  Skadina.
12307:  Dobrze, to jest niewiele.
12313:  Tutaj mamy obok jakieś rzeczy.
12319:  Okej.
12325:  Proszę bardzo.
12331:  Plus jeden.
12333:  Meduzy nie dropią geo?
12334:  Nie dropią.
12337:  Jesus Christ.
12341:  W grzybowej krainie pozbierasz więcej.
12344:  A może po prostu pójdziemy do Queen's Gardens, co?
12347:  Bo tak czy siak musimy iść do Queen's Gardens, więc po co bezsensownie farmić, skoro i tak będziemy farmić.
12354:  Queen's Gardens, gdzie jest Queen's Gardens?
12355:  Tam jest Queen's Gardens, na dole.
12358:  Dobra.
12360:  Czy tylko mi insta odmaja posłuszeństwa teraz, pisze Dominika, niekotwórczyń Klimczak.
12364:  Stracę geo tam.
12374:  Dobra, to nie wiem tylko dlaczego mnie konfundujecie, że stanie się coś strasznego jak te 100 zł więcej czy tam mniej zostawię.
12390:  Daję tyle i tyle.
12395:  Dobra.
12398:  Filip właśnie mierzy się z Nameless.
12402:  Dlaczego nie mogę więcej teraz?
12404:  A, okej, zgłupiałem.
12408:  Dobrze, exit.
12412:  Filip się męczy z najmorskiej... Kurczę, ja to muszę zobaczyć.
12415:  Przepraszam was, przepraszam was, ale są pewne, są pewne... Ja to muszę zobaczyć.
12423:  Na bez schematu czy bez życia?
12424:  Chyba na bez schematu.
12426:  Ja się mylę, bo przez to, że Filip ma dwa kanały, teraz nic nie rozumiem.
12429:  Na bez życia to jest.
12432:  Bez życia, moi drodzy, to jest kanał Bartosza Filipa Malinowskiego, znanego także jako Filip.
12439:  O Jezus Maria, ta muzyka.
12444:  Oczywiście, że jest łatwiej, jeżeli się ma wielką tarczę.
12448:  Naturalna sprawa.
12449:  Ja ginąłem na dwa hity.
12451:  Przepraszam, na jeden.
12455:  No i jest to, co wam mówiłem.
12462:  Świetna muzy... Piękna muzyka.
12464:  Wspaniała muzyka.
12466:  Doskonała muzy... Nameless King Experience, moi drodzy.
12469:  Nameless King Experience.
12471:  To jest to.
12471:  To jest to.
12472:  Flashbacki z Wietnamu.
12473:  Jak długo Filip walczy z Nameless Kingiem?
12475:  Okej.
12476:  Długo.
12477:  Okej.
12478:  Znaczy, to, to, to nie jest jeszcze długo.
12480:  Ja walczyłem jakieś kilka godzin, jeśli mnie pamięć nie myli.
12484:  Jesus Christ.
12485:  Philip sobie poszedł, moi drodzy, więc mieliście okazję usłyszeć tę cudowną muzykę w Dark Souls 3, najgorszą muzykę w walce z bossem.
12496:  Świetna, świetna jest ścieżka dźwiękowa, wspaniała, doskonala, doskonała.
12502:  Dobrze, Queens Gardens, Queens Gardens, czyli na górę?
12507:  Tak.
12509:  Dobra.
12517:  Idymy.
12518:  Bank ogarnięty.
12520:  Chociaż mam może niepotrzebnie ten... no powiedzmy, że tam będzie ławeczka.
12525:  Może Anusz.
12527:  Wydaje mi się, że mam niepotrzebnie ten czam.
12531:  Na ławkę.
12532:  Jak to?
12532:  Dlaczego?
12533:  Jeszcze raz do banku.
12535:  O Boże!
12537:  Czemu oddzielił Filip kanał od streamów?
12540:  Nie mam zielonego pojęcia.
12542:  Ale mnie też do tego ludzie zachęcali z jakiegoś względu.
12545:  Nie wiem, że gry wideo są brudne i trzeba ich trzymać z dala od głównego kontentu.
12554:  Nie mam zielonego pojęcia.
12560:  Dobrze.
12562:  Filip powiedział wczoraj, że magią walczą tylko parówki.
12564:  Aby Filip walczył magią w Dark Souls 2, to by zrozumiał, że ta gra nie jest zła.
12569:  Po prostu trzeba walczyć optymalnymi strategiami i używać optymalnych taktyk.
12575:  Nie pamiętam już, gdzie iść.
12576:  Dobrze, Fog Canyon.
12579:  Z resetu i lokacji dziwne rzeczy do mnie mówicie.
12581:  Eee... Optymalne strategie, moi drodzy, zawsze.
12593:  Tędy.
12596:  Poza tym, Daxos 2 ma jedną mechanikę.
12599:  Jeżeli ktoś sobie nie radzi w Daxos 2, to można sobie wyczyścić lokację, to mi się bardzo podoba.
12603:  Chciałbym poinformować, że nikogo nie ma w banku.
12606:  Bardzo dziękuję za zbejtowanie mnie, żeby tutaj wrócić.
12618:  Stuknij bank.
12622:  O czym wy do mnie mówicie?
12628:  Bi-bang.
12632:  Do lajków i subów się rozdziała, bo podobno tak się optymalizuje obserwujących.
12636:  Tymczasem u Krzysztofa.
12637:  No, no właśnie.
12640:  A. Należy robić, moi drodzy, po swojemu zawsze.
12644:  A. A.
12652:  No i widzicie, tak właśnie działają banksterzy, zwijają swój interes.
12660:  Tak, Bankeusz Bankowiecki na przykład.
12663:  Nie polecam generalnie.
12665:  Teraz bank jest w City of Tears.
12667:  Ok, ok, ok.
12670:  Bank z kartonu, państwo z kartonu.
12672:  Na jedno wychodzi, moi drodzy.
12674:  No dobrze, dobrze, to pójdziemy sobie teraz do Queen Station, dobrze?
12677:  Znaczy nie do Queen Station, tylko pójdziemy sobie radośnie do...
12683:  Do Fog Canyon.
12685:  Do kanionu Fog.
12687:  Foki dobre, foki nas nie skrzywdzą.
12690:  Tak właśnie będzie.
12693:  Ambergord Beelike.
12695:  Czy napastować z panią z banku?
12696:  O, pani z banku oberwie swoje, to się nie martwcie o to, ja jestem pamiętliwy w kwestiach pieniędzy, oj bardzo.
12703:  Queens Gardens, ale czekajcie, czekajcie, czekajcie, czekajcie, tu jeszcze widzę... Na górze jest coś, czego myśmy nie ogarnęli.
12710:  I na górze jest też przejście do Queens Gardens?
12714:  Może pójdźmy sobie na górę wpierw?
12717:  Fokidoki, Literature Club.
12724:  Tępe głupole.
12726:  Bardzo dobrze.
12730:  Tępe głupole i zozole.
12732:  To zozole w sobie mają, że je wszyscy wpierdalają.
12734:  Tak było.
12738:  Czy mogę podskoczyć?
12739:  Dziękuję.
12740:  Okej.
12742:  Tak, w dobrym kierunku idę.
12743:  Na razie.
12745:  Krakus moment zawsze.
12751:  Jesus Christ, co tu się podziało?
12753:  Czy słyszałem o Odysei Umysłu?
12755:  Czym jest?
12764:  Kupię meduzy!
12766:  Kupię meduzy!
12767:  Dobra.
12769:  Im wyżej, nie?
12770:  Tutaj.
12771:  Czy mam jakiś ulubiony kanał gastronomiczny na YouTube?
12773:  Tego w ogóle nie oglądam.
12775:  Ja jedzenie jem i na tym się kończy moja nim fascynacja.
12780:  Nawet Makłowicza nie jestem w stanie oglądać.
12782:  Znaczy, ja go oglądam dla bycia Makłowiczem, nie?
12784:  Ale nie dla... Już wiem, dlaczego tutaj nie szedłem.
12789:  Ale nie dla kulinariów.
12791:  Kulinaria są mi obojętne.
12796:  Mam tylko chyba jeden film.
12798:  który zdarza mi się czasem oglądać, bo jest bardzo uspokajający.
12802:  Mianowicie jak Gordon Ramsay smaży burgery.
12805:  No dobrze, Food Emperor i Mietczyński, ale to nie są kanały kulinarne, umówmy się, no może trochę, może troszeczkę.
12812:  Czyli Książula nie kojarzę, nie kojarzę.
12814:  Tutaj nas nie było.
12817:  Wohohoho!
12821:  Ale combo!
12824:  Insect.
12833:  To jest zakończenie serialu Lost.
12836:  Nie oglądajcie.
12838:  To jest lepsze niż zakończenie serialu Lost.
12840:  Nie potrzebujecie nic więcej.
12844:  Zgubili się, mhm.
12847:  Okej.
12850:  Okej.
12857:  Okej.
12869:  No właśnie, dlatego się zawahałem, czy to jest content kulinarny w 100%, prawda?
12875:  I myślę, że to też jest dobre rozwiązanie, tak nawiasem mówiąc.
12878:  Chyba w dół.
12882:  Jemy po to, aby życie żyje, by jeść.
12884:  To mogłoby być 43. rozdział mojej autobiografii.
12890:  Aaa, ja nie jestem pewien, moi drodzy, czy ja tutaj mogłem być w ogóle wcześniej.
12896:  Tutaj coś szumi.
12898:  Szumi las.
12899:  I to nawet nie jest Krystyna.
12902:  Może tędy?
12904:  Jakieś dziwne i tajemnicze rzeczy.
12906:  Dzisiaj Queens Garden, nie inaczej zielak.
12920:  Przyzwyczajajcie się do tego dźwięku.
12921:  To jest dźwięk zepsutej endoprotezy.
12927:  Proszę bardzo, dzień 132!
12928:  Au?
12930:  Co to było?
12930:  Nie zauważyłem tego.
12932:  Jak śmiesz żyć.
12933:  Przestań żyć.
12945:  Queen's Garden ma przepiękną muzykę.
12947:  No właśnie, słyszę.
12948:  Nie no, w ogóle ta gra ma przepiękną muzykę.
12950:  Rzadko kiedy słyszę tak oryginalne utwory.
12956:  Tak kojące, spokojne, wspaniałość.
12959:  W jakim miejscu fantazji chciałbym zamieszkać?
12963:  Nie oszukujmy się, są dwa wybory możliwe.
12966:  Albo Duven der Walden z Krzysia Pauliniego z Eragona.
12972:  Las Elfi mianowicie.
12973:  Przepiękne miejsce i nieironicznie
12977:  Lee i Clark.
13004:  Lienkla.
13006:  Lienkla, mały wojownik.
13008:  Wtedy też przyjdziesz do testu się przeciwko tej księżniczej drużynie, Lienka.
13013:  To jest śmierdziwy błąd, który rzuca się wewnątrz tych śmieci.
13018:  Od razu zostałem dobrze o nich oczywisty, ale twoje akcje pokazały mi prawdę, Lienkla.
13024:  Musimy odwrócić nasze strachy, albo być zniszczonymi przez nich.
13029:  Call off!
13030:  Krzyknął Hachimitsu, najwyraźniej ważna postać.
13033:  If we both make it through, we can swap stories of our adventures.
13038:  I'd look forward to that.
13040:  Trut.
13041:  Truteń.
13043:  Sprzedaj mi swoje sekrety each time.
13046:  I'll face the fear.
13047:  Nola will be proud.
13048:  Who is Nola?
13049:  No konie na elu.
13054:  Kiedyś musiałem słuchać na konferencji... ...całej prelekcji, która była w ty-tym-tym akcentem.
13067:  To-to mnie było-to-to nie było proste.
13070:  To jest... Truuuu!
13073:  Nowy przeciwnik!
13074:  Truuuu!
13077:  Hi!
13080:  Hi!
13081:  Hi!
13084:  On ma czkawkę
13108:  Dobrze, a ja idę na dół czy na górę?
13110:  To jest pytanie.
13111:  Boże, jak to jest dziwnie.
13112:  Nie, chyba dół mamy wyeksplorowany, góry nie mamy.
13116:  Aaa!
13138:  To bardzo niedobrze.
13144:  Nic tu nie jest wyeksplorowane, powiedział oskarżycielsko Jareks.
13147:  Jereks, przepraszam cię.
13148:  Au!
13148:  Jesus Christ!
13174:  Okej, to było bardziej niebezpieczne niż myślałem.
13176:  Czy to był taki miniboss?
13178:  Chyba.
13180:  Ławeczka, ławeczka, ławeczka!
13186:  Gdzie niby ta ławeczka?
13187:  Kłamstwo i wiarołomstwo.
13190:  Łeż.
13191:  Łeż, łeż, łeż, łeż, łeż, łeż, łeż, łeż, łeż, łeż, łeż, łeż.
13196:  Gdzie moja ławeczka?
13197:  Oszust, oszust, oszust!
13201:  Moje ulubione dyski, no właśnie.
13202:  Świat dysku.
13207:  Może tędy?
13210:  Słuchaj.
13214:  Celif Ifera Ortop.
13215:  Czy to nie najintrygujsza miejsca?
13217:  Tak wiele odkryć czekamy na zrobienie.
13220:  Będziemy w stanie ustawić siebie na ogień!
13222:  Choć nie możemy zgodzić się, jak go wyświetlić.
13232:  Gdyby tak dziś walczyć z Greenland, to ten następny live musiałby się nazywać... Sir!
13245:  Powiadasz?
13246:  Oh Boże, to jest problematyczne, nie?
13251:  To jest problematyczne.
13253:  Zawsze się zastanawiam nad tym.
13256:  Potem wchodzę na kanał zero i rozumiem, że jedyna droga właściwa prowadzi przez centrum Warszawy.
13262:  It should be a simple thing, yet we're always at odds.
13266:  Dobrze, chyba tędy.
13271:  Sir!
13273:  Insect!
13274:  Sorry, I missed you.
13275:  If you're feeling lost, why not pop up to our store in Death Mar- bla bla bla.
13281:  Kupiłem przecież tę mapę u niego, tak mi się przynajmniej wydaje.
13284:  No i gdzie jest ławeczka?
13287:  tutaj.
13292:  No!
13295:  Wyeksplorowane, przynajmniej częściowo.
13297:  Podatek serowy.
13299:  Tak.
13301:  Podatek serowy.
13304:  Należy zapłacić podatek serowy.
13307:  Gdy masz w lodówce ser, masz go już z głowy.
13310:  Zasady są jasne, a sera jest mało.
13312:  Musisz dać psu ser!
13315:  Jeśli chcesz ujść cało, podatek serowy.
13319:  Nie, tędy.
13324:  Tędy.
13326:  Tędy.
13327:  Tędy.
13328:  Tam tędy?
13328:  Tędy.
13329:  Tędy.
13330:  Tędy!
13330:  Dobrze, ale tutaj coś jeszcze jest, tędy.
13337:  A właśnie, że chcę!
13339:  Czemu nie mogę?
13340:  Ależ to jest piękna muzyka.
13355:  Zabezpieczyli się na wszystkie możliwe opcje.
13358:  Nie wiedziałem, że istnieje polska wersja podatku serowego.
13360:  Istnieje, sam przetłumaczyłem.
13362:  Chyba powinienem zrobić jakiś short z tym.
13364:  Tak mi się wydaje.
13365:  Co wy na to, żeby zrobić na...
13368:  Międzynarodowy Dzień Jamnika, albo na Jamnikołajki.
13370:  O, mamy Jamnikołajki, 6 grudnia, to dopiero będzie 6 grudnia.
13374:  Można zdobyć shorta z podatkiem serowym w wersji jamniczej.
13377:  Moje koty lubią ser przez Island.
13379:  Dzięki za wsparcie do 9 miesięcy i pogłaszcz koty.
13384:  Koniecznie.
13384:  Aaaa, jeszcze, jeszcze, jeszcze!
13390:  Ja nie... Jezus, jak ja tego nie znoszę.
13394:  No przecież ja tu nie przejdę!
13413:  Noo, wreszcie!
13416:  TY ŚWINIO!
13416:  Jakie chamstwo... Robert Kiryłow, dziękuję ci serdecznie za wsparcie od dwóch miesięcy.
13432:  Robert Kiryłow stwierdził, że najlepszym sposobem na wykorzystanie darmowej wiadomości dla wspierających, którą ma każdy co miesiąc, co wspiera kanał, jest napisanie Dupa.
13446:  Wiedziałem, wiedziałem, wiedziałem!
13449:  Odrażające, obszydliwe i skandaliczne Prosimy shorta z jamnikiem, będzie short z jamnikiem w takim razie Ludzie będą bardzo zaskoczeni, a może i nie Czy ja mam dalej iść w prawo dalej?
13460:  Tak mi się przynajmniej wydaje W czystach zrobiło mi dzień, cieszy mnie to
13471:  Czy to tu przyleci?
13472:  Czy to tu, w sensie, przyleci?
13474:  To tu przyleci, przyleci, to cholerystwo wredne!
13477:  Paskudztwo!
13480:  I co mam teraz zrobić?
13483:  Wiem co.
13495:  Hehehehehehe.
13497:  Nieee, hehehehe.
13498:  Eee, hehehehe.
13509:  Udało się, udało się, udało się.
13512:  Dobrze, co ta dźwignia mi dała?
13513:  A już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już wiem, już
13536:  Absolutnie jeżu z Erlenwaldu.
13538:  Zasługuje to na drugi raz.
13544:  Absolutnie.
13548:  Short jamniczy to jest long.
13552:  Jest taka kanapka Longer w KFC, jest nawet smaczna.
13555:  Dziękuję Victor Winter za wsparcie od 16 miesięcy, to jeśli dobrze liczę, ponad rok.
13559:  Victor Winter pisze za to jamnik.
13561:  To jest lepsze spożytkowanie wiadomości dla wspierających, niż i napisanie dupa.
13565:  Choć dupa wciąż jest wdzięcznym słowem.
13568:  Pamiętam, jak dziś, jak nauczycielka, oczywiście, że języka polskiego, bo czegoż by innego, powiedziała mojemu koledze... Powiedziałeś!
13578:  Dupa!
13579:  Uwaga!
13580:  A na to mówi, a to nie jest wulgaryzm, tylko potocyzm, po czym poszedł do słownika i pokazał, nie?
13585:  Nie pomogło, wtedy dostał drugą uwagę, ponieważ pierwsza była za to, że powiedział dupa, a druga była za to, że wiedział więcej od nauczycielki.
13595:  Bardzo wychowawczy uber pedagogiczny.
13601:  Czy słyszałeś o przekomisnym zarciku od Uniwersytetu Wrocławskiego?
13604:  Ba, nawet reagowałem w tej sprawie.
13612:  Prawie tylko na fejsie, no ale wiecie... Przynajmniej się wycofali szybko i przeprosili.
13621:  A dla tych z was, którzy nie wiedzą, Uniwersytet Wrocławski stwierdził, że zrobi rzecz następującą, mianowicie w ramach żartu prima aprilisowego mieli następujący komunikat.
13631:  Wiecie co?
13633:  Zbudujemy tanie akademiki!
13637:  Co?
13642:  To był koniec żartu.
13644:  Fajny, nie?
13648:  W każdym razie ktoś gdzieś w ramach zespołu odpowiedzialnego za media społecznościowe Uniwersytetu Wrocławskiego pomyślał, że ten żart jest zajebisty.
13656:  Bo wiecie, nie ma to jak się pośmiać z tego, że jest kryzys mieszkaniowy i studentów nie stać na mieszkania.
13662:  Bardzo zabawne.
13663:  Nie, nie, nie, nie, nie, nie, nie, nie.
13669:  Nie zrobisz tego.
13672:  Nie masz prawa!
13673:  O, nie masz prawa!
13681:  Beka jak rzeka, prawda?
13687:  Dobrze, ale ten pomysł z Crystal Dashem nie był zły.
13692:  Po prostu mieliśmy tu pecha.
13694:  Okej.
13701:  Ja ci kolero dam Dobrze
13723:  Częściowo się udało.
13725:  Żart tak wyborny jak życzenia świąteczne prezydenta Warszawy, a to mnie ominęło z kolei.
13729:  Może jakiś aktywista chciał dramą zwrócić uwagę na problem?
13732:  Tu nie ma, tu nie ma co zwracać uwagi na problem.
13734:  Tutaj trzeba po prostu wybudować akademiki.
13742:  O nie!
13747:  Wrrrrdzielcu!
13752:  Żartem było to, że akademiki miały kształt temperówki i gumki.
13756:  Brzmiałeś jak foka?
13757:  Jak brzmią foki?
13762:  Niech zapatrujesz się na to, że nauczyciele płakuchnają, że nie będzie praw domowych.
13765:  Oczywiście, że będą.
13766:  Wiecie skąd to wiem?
