🔴 Ścieżka bólu i nadziei | HOLLOW KNIGHT (ft. Filip @BezSchematu) Livestream #11
🔗 https://www.youtube.com/watch?v=9Ib_mHT0870

22:  Dzień dobry.
5238:  Już ostatnio YouTube zdemonetyzował live'a o fantastyce, ponieważ ktoś mnie poprosił, nie chcę wskazywać palcem, żebym puścił zwiastun jakiejś starej gry.
5251:  I gra z 1991 roku miała jakąś niesamowic... jakąś niesamowicie, jak widać, cenną muzykę.
5267:  To nie był Giełzak, to nie było Final Fantasy, co ciekawe.
5272:  To była inna gra, odrażająca swoją drogą graficznie.
5279:  Widzicie?
5280:  To jest to, co mówię, to jest to, co mówię.
5284:  Brak poczucia progresu, bo dzieją się rzeczy losowe.
5288:  Naprawdę za co poleciały pokopialce, tak naprawdę.
5292:  Znaczy, oczywiście się odwołałem, jak zawsze, a jak ja się odwołuję, to robię to złośliwie.
5297:  Znaczy odwołałem się, że zgodnie ze sprawą H3H3 Productions versus numer ten, a ten, a ten, a ten, a ten ze Sądu Stanów Zjednoczonych z dnia tego, a tego,
5308:  Reakcja lub komentarz w trakcie livestreamu do treści opublikowanej na YouTubie liczy się jako podstawa ochrony utworu zależnego, o charakterze commentary itd., itd.
5320:  Tutaj jest taki akapit, który wstawiam za każdym razem.
5324:  Ponieważ to również jest losowe, to czasem uznają, a czasem nie uznają.
5328:  O, nie było znowu podwójnego skoku.
5331:  Fajnie, nie?
5338:  Chciałbym, żeby to było spójne.
5340:  To znaczy, żebym czuł, że okej, robię błąd, w porządku.
5344:  A czasem jest tak, że nie czuję, że robię błąd.
5352:  Ale już coraz częściej tutaj wpadamy.
5356:  Czarmy są optymalne ustawione.
5360:  To znaczy, jest i Mark of Pride, i Quick Slash.
5369:  Nooo!
5370:  Co teraz?
5372:  Jesteśmy półtora piksela dalej!
5375:  Wooo!
5376:  Wooo!
5378:  Scenes of pride and accomplishment!
5380:  Tylko, że nie.
5394:  Dobrze, że nie wiem, co jest dalej.
5396:  Hmm?
5401:  Dasz mi podwójny skok na następne fruwadło?
5404:  Już widzę jak to wyjdzie, a te fruwadła się ruszają czy nie?
5412:  Proszę bardzo, artykuł 34 prawa autorskiego, wyjaśnienie polemiki analizy krytycznej naukowej o nauczaniu prawa w gatunku twórczości Przegawiedo.
5417:  Jest jeden problem, YouTube ma w dupie polskie prawo, więc trzeba się powoływać na prawo amerykańskie.
5423:  O, nie było podwójnej inspiracji, tradycyjnie, tradycyjnie.
5441:  Naprawdę, naprawdę.
5446:  Teraz nie było.
5449:  Przecież to jest nieprawdopodobne.
5451:  To jest nieprawdopodobne.
5454:  Wszystko zależy od tego, czy pierdolona gra sczyta, że jestem przy ścianie, nie?
5460:  To jest niesamowite.
5464:  Widzicie, że to się psuje?
5465:  To jest nieprawdopodobne.
5495:  Robisz cały czas double jump przed daszem?
5498:  Ja go nie robię!
5500:  Gra go robi!
5501:  Ja jestem cały czas przy ścianie!
5506:  Ściana resetuje double jump, na tym polega cały problem!
5510:  I czasem on się resetuje, a czasem nie!
5513:  To jest źródło wszystkich problemów tutaj!
5522:  Właśnie tego na przykład!
5532:  Nieprawdopodobne.
5533:  Ja w takich momentach często biję moją wersalkę.
5535:  Biedna wersalka Sharoni Macaroni.
5537:  Ja po prostu krzyczę, bardzo głośno krzyczę.
5541:  Nie uważam, żeby późniejsze były trudniejsze, ponieważ w późniejszych fazach nie muszę się przylepiać do cholernej ściany!
5550:  Przecież późniejsze fazy to jest coś, co było już w Białym Pałacu.
5559:  Ja...
5565:  No oczywiście, że brak progresu.
5566:  Mówiłem halo, że będzie brak progresu, ponieważ progres nie jest uzależniony w tym momencie ode mnie.
5570:  Jest uzależniony od tego, czy gra będzie sczytywała przy klejanie się do ściany, czy też nie.
5576:  Jak widać, jest to losowe.
5582:  Bardzo muszę powiedzieć, że jest dobrym rozwiązaniem w moim przypadku to, że zapłaciłem tyle za klawiaturę.
5587:  Nic jej nie zrobię.
5593:  Które tłumaczenie nie polecasz?
5594:  Wyłącznie Maria Skibniewska, XBF, wyłącznie.
5599:  To drugie wydanie jest ładne, ale człowiek, który tam tłumaczył, którego nazwisko zawsze wypieram, bo to jest tak bardzo znany tłumacz, nie jest wart naszego czasu.
5618:  A to klava?
5619:  No właśnie, klava jest customowa.
5623:  W razie czego na Discordzie holistyczna agencja skapistyczna, link w opisie.
5628:  Jest pełen opis, razem ze switchami, ze wszystkim.
5631:  Dobra.
5632:  Łoziński tak się nazywał ten partacz.
5640:  Ciekawe jestem, jak się nazywa partacz, który umieścił te kolce nad tym bączkiem, który odbija w losowych miejscach.
5666:  Jezus Maria.
5678:  Jezus Maria.
5678:  Jezus Maria.
5690:  Co ja muszę robić, żeby omijać tę kretyńską mechanikę?
5694:  Jakie ja muszę wygibasy czynić, które są trudniejsze od normalnego skakania, żeby rekompensować ten debilizm?
5725:  Zacznę liczyć, ile razy nie włączyła się podwójna spacja.
5734:  Raz.
5762:  Najlepsze jest to, że ja tego zakręcia nigdy nie umiem użyć w walce, bo wtedy się włącza automatycznie zakręcie w bok.
5789:  Na polecajki Foxy Gwenn.
5791:  Wrzuć.
5791:  Zaraz obejrzę.
5793:  Foxy Gwenn ma Hitler z przejścia Path of Pain.
5795:  Zaraz sobie obejrzymy, moi drodzy.
5829:  To jest niesamowite, ale muszę ekstra dużo rzeczy robić, żeby działały podstawowe rzeczy.
5835:  To jest nieprawdopodobne absolutnie.
5838:  Nie chce mi się iść Filipo do innego miejsca.
5839:  Powiedziałem, jak pójdę do innego miejsca, już tu nigdy nie wrócę.
5844:  Więc chcę sobie dać maksymalnie dużo szans, bo wszystko zapomnę, w żadnym innym miejscu gry nie wykorzystuje się tego, co ja tutaj w tej chwili wykorzystuję, w żadnym innym miejscu, ponieważ mechaniki walki są skrajnie różne od mechanik eksploracji i tam działają inne rzeczy, to znaczy contact damage, mój ukochany, druga moja ukochana rzecz, która jest w tej grze, do całkowitej likwizacji i do zastąpienia fajnym systemem parowania.
5871:  Ale niestety nie mogę... Mogę sparować mieczyk, ale nie mogę sparować wielkiego bandziocha, który na mnie sunie.
5876:  Tego niestety nie mogę sparować.
5878:  W związku z powyższym, w którymś momencie większość, większość w zasadzie bossów w tej grze nauczyła się, żeby na mnie napierać swoim grubym, włochatym bandziochem, bo tego nie sparuję.
5891:  Za wcześnie.
5908:  Dobra.
5912:  Niedobra.
5915:  Paweł Peń jest opcjonalny człowieku, na szczęście.
5921:  Przypomina mi się jak to ujął Arasz za czasów w TV Gry.
5923:  Jebane krzaczory, sorry.
5927:  Arasz to jest przesympatyczny człowiek.
5931:  Bardzo lubiłem zawsze jego materiały.
5935:  Mogę ta ekipa te...
5937:  TV Gry była genialna absolutnie, stara ekipa.
5944:  Naprawdę, my nie dotrzemy, to jest piękne, my nie dotrzemy do drugiej etapu.
5948:  Ja byłem ciekawy, czy to jest w ogóle możliwe, ale nie sądzę.
5966:  No, TV Gry kiedyś to, moi drodzy, rewelacja absolutna.
5971:  Ja zresztą do dzisiaj studentom na seminarium dyplomowym mówię, jeżeli chcecie dobre materiały na temat gier wideo, TV Gry oraz Encyklopedia Gier, jeżeli chodzi o publicystykę,
5985:  Oczywiście, że tak.
5987:  Nie jesteś daleko od drugiego etapu.
5988:  Nieprawda, Hysza.
5989:  Drugi etap, to jestem dokładnie w 50%.
5992:  I dokładnie w miejscu, w którym byłem, powinien być checkpoint.
5994:  I to, że go tam nie ma, jest wredne i głupie.
5997:  Po prostu głupie i wredne.
5999:  Nie da się tego inaczej opisać.
6002:  Każdy by za to podziękował.
6003:  Nie ma uzasadnienia braku checkpointów.
6005:  Progres to progres, nie?
6009:  A już fakt, że po wyłączeniu gry, to to jest coś, co mnie zniechęciło totalnie, że po wyłączeniu gry startuje się od początku, no to to jest debilizm.
6019:  I druga rzecz, która mi tu bardzo przeszkadza, to jest akurat rzecz UX-owa.
6023:  I to na poważnie mówię, bez żartów.
6026:  To znaczy te świecące się... Zauważyliście na pewno, nie?
6029:  Popatrzcie, co tu się dzieje.
6031:  To znaczy są takie flary, które sprawiają, że bardzo ciężko jest niektóre rzeczy widzieć.
6035:  I oprócz tego są te kręciołki durne, debilne kręciołki w tle.
6039:  I te debilne kręciołki sprawiają, że ja myślę, że coś się dzieje na ekranie, ale nie, nie dzieje się nic na ekranie.
6045:  To tak naprawdę są kręciołki durne z tła.
6048:  I doprowadza mnie do doszału.
6052:  Bo miga coś na ekranie, człowiek myśli, okej, coś jest ważnego, coś się dzieje, a tymczasem się nic nie dzieje.
6058:  To po prostu są kręciołki.
6062:  I pływają, cholera jasna, i teraz tak, spływa mi ta piła, nie?
6065:  Piłem w spale, spałem w pile i ja tego nie widzę, z tego względu, że jakiś debilny kręciołek jest u mnie.
6076:  Czy tego efektu w cząsteczko nie da się wyłączyć?
6078:  Obawiam się, że nie.
6079:  Sprawdzę.
6081:  Powinno się dać.
6087:  Mmm.
6092:  Myślisz, że to jest to?
6096:  Można dać low.
6098:  Nie.
6098:  To nie jest to.
6101:  Niestety.
6102:  Ach!
6110:  To zaraz zobaczymy.
6122:  Jeszcze jakiś safe.
6136:  Działa, działa, da się!
6139:  Dwa piksele dalej!
6145:  Ale w dalszym ciągu jest to wnerwiające i zrandomizowane.
6156:  Mówicie, że te bliższe zniknęły na Particle Low?
6159:  Zaraz zobaczymy, mamy trzy na ekranie.
6164:  Nie.
6167:  A może?
6171:  Tak czy siak uważam to za durne.
6174:  Dobra, niektórych nie ma faktycznie.
6177:  Boże, dlaczego gra mnie zmusza do tego, żebym wyłączał fajną grafikę?
6183:  No i teraz cały progres pójdzie się jebać, wiadoma sprawa, z tego względu, że... Ta gra.
6190:  This game.
6191:  This bloody game.
6213:  Dobra.
6218:  Nie no, mam, no po prostu nie mogę.
6229:  Łatwiej przez te szczeliny niż górą.
6230:  O czym wy mówicie?
6231:  Jaką szczelinę?
6232:  Jaką górą?
6233:  Gdzie?
6233:  Co?
6256:  Jaką górą?
6257:  Tutaj jest jedno miejsce tylko!
6263:  Robiłem ten puzzle, miałem włos, a nagle miałem opcję wyłączenia tła planszy, a to antycznego i no właśnie.
6268:  Nie no, autentycznie mnie to strasznie dekoncentruje.
6274:  Teraz mnie odrzucił ten cholerny robal w lewo.
6279:  Jaką szczelinę?
6280:  Przez szczelinę ciężko wycelować, bo kolce lubią ściągać do siebie.
6283:  Jaką szczelinę? !
6285:  Tam jest jedna droga, to jest liniowa gra!
6288:  Tam nie ma rozwidlenia!
6291:  Tam, gdzie najdalej doszedłeś dołem, może być łatwiej.
6293:  Tam nie było żadnego dołem!
6296:  Tam jest do góry!
6307:  On odrzuca w górę zawsze.
6309:  Nieprawda, nieprawda, nieprawda!
6311:  Nie odrzuca w górę wyłącznie ten robal cholerny.
6322:  Jezus Maria!
6324:  Jezus Maria!
6326:  No przecież to jest satyra!
6331:  Dobrze.
6365:  Nie, nie, nie, nie jestem w stanie wymierzyć tego czasu.
6368:  To jest straszne.
6387:  Jak długo to trwa?
6388:  Dzisiaj?
6388:  To już będzie szósta godzina.
6392:  Na streamie druga.
6400:  Dobra.
6406:  Wcisnąłem Shift, ale co z tego?
6410:  Co z tego?
6416:  Tak, 6 godzin w tym samym miejscu, Justyno, tak jest.
6420:  Przy tych problemach, które są nie do rozwinięcia, znaczy nie do rozwiązania w moim przypadku, przypuszczam, że to musiało być 40-400 godzin, no coś takiego.
6436:  Nigdy w życiu nie miałem czegoś takiego, żeby tak losowo działały kontrolsy.
6443:  Nigdy.
6446:  To jest tak, jakby ktoś wszystko tutaj zaprojektował na czuja.
6449:  Nic dziwnego, że ludzie to muszą przechodzić milion razy, żeby się nauczyć hitless.
6467:  Jest niesamowity.
6469:  Majówko, na spokojnie jak widzę, pisze Każal.
6471:  No absolutnie, absolutnie.
6473:  Ja sobie zawsze umiem uprzyjemnić wolny czas.
6476:  Zawsze.
6477:  O, pięknie.
6479:  Festiwal niewłączającego się podwójnego skoku, czas zacząć.
6536:  Nie są problemem Caldiland z klawiaturą, ale nie są problemem ze mną.
6540:  Problem jest z tym, że ktoś zaprojektował mechanikę tę.
6543:  To jest problem.
6543:  To jest jedyny problem.
6546:  Ja się nie umiem z nią pogodzić.
6548:  Jeżeli ja się nie jestem w stanie z czymś pogodzić psychicznie, to ja odmawiam istnienia tego, odmawiam nauki.
6553:  Zawsze.
6554:  To był mój problem z nauką, nawiasem mówiąc, że jak ja się z czymś nie zgadzałem, to ja nie byłem w stanie się tego nauczyć.
6560:  Ja muszę coś zrozumieć racjonalnie.
6563:  To samo mam przy wszelkiego rodzaju kłótniach, nie?
6566:  Jeżeli ktoś się ze mną kłóci, musi mi racjonalnie wytłumaczyć swoje emocje,
6571:  Bo ja będę mieć bardzo ciężko z tym, żeby to zrozumieć, jeżeli nie dostanę racjonalnego wyjaśnienia.
6581:  Za późno shift.
6597:  No przecież te ściany są śliskie od łez graczy i dlatego się nie da.
6601:  Dlatego się nie da przyczepić.
6602:  Okej, to musiało być bardzo dużo łez albo śluzu.
6607:  Czy właśnie wytworzyłem w Waszych obraz, w Waszych głowach obraz ścian w Hollow Knight pokrytych śluzem?
6614:  Tak właśnie.
6632:  Nie zadziałał podwójny skok.
6635:  Cudowne.
6638:  Cudowne, bardzo lubię.
6643:  Dalej nie zadziałał podwójny skok, zajebiście.
6647:  To już jest siódmy raz, jak liczę.
6650:  Ósmy.
6653:  Dobrze.
6657:  To był mój błąd.
6660:  Zapomniałem, co trzeba zrobić.
6663:  Dobrze.
6673:  Dobra.
6676:  Cain pyta jakimś luzem.
6677:  Właśnie.
6677:  Jesus Christ.
6695:  Ja się męczyłam parę dni z pierwszym pokojem, potem już poszło i zrobiłem cztery tego samego dnia.
6698:  No nie dziwi się, bo pierwszy pokój jest najgorszy.
6704:  Bo to nie jest kwestia w tym momencie... Ja nie muszę się już niczego nauczyć, nie?
6709:  To już jest kwestia nauki.
6710:  Ja nie wiem, czego się uczyć w tym momencie.
6712:  Ponieważ czasem działa, a czasem nie działa, nie?
6715:  Czego mam się uczyć?
6716:  To jest tak, jak bym... To jest tak w Dark Souls 2, nie?
6719:  Że kapryśny Bóg decyduje, czy przeciwnik użyje niedoczywalnego ataku, który cofnie naszą postać o 30 cm, żeby ten atak się władował w nas.
6729:  No, może się tak zdarzyć, może się tak nie zdarzyć.
6733:  Oj.
6735:  Udało się, save.
6739:  Dobra, dobra, dobra.
6740:  Okej.
6748:  Cisnąłem przez przypadek Cupstock.
6751:  Czy racjonalne wyjaśnienie emocji to jest mam te dni, proszę nie prowokuj mnie?
6754:  Szoanne Will.
6763:  To jest wyjaśnienie... medyczne?
6771:  Ale tak, trzeba na to reagować empatycznie, to prawda.
6777:  Natomiast ja w dalszym ciągu zawsze jestem człowiekiem, który potrzebuje potem wytłumaczenia racjonalnego.
6782:  Dobra, teraz już się nie skończymy, to teraz o co chodziło?
6792:  Ja na przykład mam tak, że jak mam migrenę, to ja nie myślę totalnie, więc wtedy sobie wyobrażam, że okej, druga strona ma migrenę.
6797:  Krzysztof, to jest wtedy, to jest wtedy.
6800:  Albo jak kończę serię ośmiu wykładów i mam dość.
6805:  Ale Krzysztof, przecież nauczyciele akademicki mają mało zajęć.
6810:  Szczerze powiem wam, dziesięciogodzinne streamy, jakie mieliśmy czasem na kanale, to jest nic w porównaniu z sześcioma nawet godzinami wykładu,
6820:  Myślałem, że mogę sobie w miejscu skakać na ścianie i patrzeć na czat, ale nie.
6825:  Nie mogę.
6833:  Po co się męczy z tym wyzwaniem?
6834:  Dla fanu, szalak, dla fanu.
6844:  Czy Spin Master jest włączony?
6845:  A po co tutaj Spin Master?
6846:  Tylko Spin Master działa tylko na ten ruch, a jego nie wykonuje praktycznie w ogóle w grze.
6850:  Teraz.
6870:  Dobra.
6876:  Czemu jest tak, że raz mnie wpieprza na te kolce sam, a raz nie?
6881:  Tak, mam czarna long nail.
6883:  Znaczy, mam, ściśle mówiąc, Mark of Pride, więc najdłuższy możliwy.
6889:  That's what she said.
6891:  Mark of Pride?
6892:  Oh, Mark!
6893:  You're so proud!
6899:  Pozdrowienia wszystkim Marków.
6901:  Dzisiaj wyszedł nowy sezon The Boys, a zwiastun do sezonu The Boys do 13 czerwca.
6906:  A czy możecie mi powiedzieć, czy sezon The Boys będzie wypuszczony tak jak należy, na raz?
6911:  Jeżeli zostanie wypuszczony na raz, to ja wtedy rozważę, czy obejrzeć zwiastun.
6919:  Pomieniłem się.
6921:  Mark of Pride, Stockway się z longnailem.
6923:  Fantastycznie, mam nadzieję, że tutaj gdzieś na czarnym rynku są dostępne nocze, ponieważ ja mam wykorzystane wszystkie.
6932:  I przeczytałyby się ja jeszcze trzylatkowe.
6940:  Ja po ośmiu godzinach testowania gier w pracy padam.
6941:  Ludzie, szum wentylatorów, szum od ludzi, dramat, piszczel, aseromanta.
6944:  Absolutnie się rozumiem.
6945:  To jest to, że praca kreatywna ma jeden minus.
6951:  Ma same zalety, ale ma jeden potężny minus.
6955:  Strasznie jest ciężko wytłumaczyć komuś, że się jest zmęczonym.
6959:  Mamy takie kulturowe przyzwyczajenie do tego, że można czuć zmęczenie po pracy fizycznej.
6966:  Osobną kwestią jest to, że w Polsce praca fizyczna jest bardzo często klasistowsko nieszanowana.
6969:  To jest osobna kwestia, ja z tym walczę.
6971:  Natomiast niezależnie, praca kreatywna ciężko się tłumaczy jako męcząca.
6979:  I to w tym momencie nieważne, o jakiej pracy mówimy.
6982:  To może być praca grafika właśnie, może być praca testera gier, to może być, nie wiem...
6987:  Praca nauczyciela, nie?
6989:  Pod warunkiem, że jest kreatywna.
6991:  Ale... Ale tak, ciężko się tłumaczy zmęczenie.
6999:  E-sportowiec, nie wiem, który ćwiczy godzinami, też może mieć zmęczony.
7004:  Usiłowałem uratować sytuację, nie udało mi się.
7007:  Coś trzeba wywalić z szarmów?
7008:  O Boże, wyjść z tymi szarmami.
7012:  Grab song muszę, Hiveblood muszę, Mark of Pride muszę, Quick Slash muszę.
7022:  Dziewiąty raz nie zadziałał podwójny skok.
7025:  Dziesiąty.
7027:  Jedenasty.
7047:  Dwunasty.
7050:  Grabsong nie musisz?
7051:  A, szkoda tylko, że Grabsong regeneruje mi zdrowie.
7059:  I w późniejszych etapach Path of Pain bardzo mu za to podziękuję.
7066:  Kompasu nie mam!
7068:  Jak raz!
7069:  Pierwszy raz, kiedy nie mam kompasu.
7072:  O, ładnie, ładnie zadziałał skok, prawda?
7075:  Widzę tylko jeden spot na przejściu, tak napisać bota?
7077:  Nie.
7077:  Napisać mod, który sprawia, że się przyklejam do ściany.
7081:  Jak mam... Jak jestem przyklejony do ściany.
7084:  Kropka.
7085:  Problem solved.
7101:  Aaa!
7105:  Tuż przed nim są takie mody, nie znalazłem takiego modu.
7113:  Czy ta muzyka jest oryginalnie z grania?
7114:  Karolino, ona została przez niego włączona.
7116:  Nie, muzyka z Pawła w Ben jest przepiękna, ale bardzo ciężko się jej słucha, jak się ćwiczy, wiesz?
7123:  O!
7125:  Myślałem, że się uda.
7138:  Dwunasty raz nie zadziałał skok podwójny.
7147:  Czy szukałem moduł na programie Scala?
7149:  Nie szukałem, szukałem na razie tylko w necie i nie znalazłem niestety.
7165:  Trzynasty raz nie zadziałał.
7166:  Czternasty raz.
7170:  Piętnasty raz.
7173:  Szesnasty raz, bo postać się nie przykleja do ściany.
7176:  Siedemnasty raz.
7179:  Osiemnasty raz.
7181:  Dziewiętnasty raz.
7184:  Nie, to jest niesamowite.
7193:  Jeśli wciśniesz czok, a przed wciśnieniem zespacji odłączasz się od ściany, nie robię tego.
7200:  I teraz zadziałało.
7210:  To jest wyłącznie ten problem, że on się nie przykleja do ściany.
7221:  Potem nagle problem znika, no ciekawe dlaczego.
7227:  Dobra, wyszedłem na godzinę na ten zerowy program.
7230:  Niestety, Jacku, bardzo jest demotywujący Path of Pain.
7239:  W tym momencie nie wcisnąłem klawisza w lewo.
7241:  W tym momencie wypierdolił mnie tam ten cholerny robaczek.
7258:  I nie zadziałał.
7261:  Niebywałe.
7278:  Niepotrzebne utrudnianie, niepotrzebne utrudnianie życia.
7281:  Niepotrzebne utrudnianie życia.
7286:  Czy makro zrobić na podwójny skok?
7287:  Podwójny skok jest niezależny od mojego wciskania klawiszy.
7292:  To był podwójny skok.
7294:  Raz miałeś, a raz go nie miałeś.
7295:  To jest podwójny skok.
7297:  I on jest sczytywany wtedy, resetuje się, kiedy postać się przyklei do ściany.
7301:  To, co macie teraz, te dwa trójkąciki czarne, które widać na tej białej chmury, która mi wypala oczy, to jest znamie tego, że postać jest przyklejona do ściany.
7311:  Tyle potrzeba, żeby się zresetował podwójny skok.
7314:  Problem polega na tym, że przyklejanie do ściany wymaga wciskania klawisza kierunkowego.
7319:  Problem polega na tym, że wciskania przeciwstawnego klawisza kierunkowego wymaga ten skok.
7324:  I gotowy problem.
7336:  Co się stało teraz?
7344:  No bo tam nie widać, że spacja się aktywuje wkrótce po A. Może, ale dlatego, że A i D jest od kierunku, tak?
7356:  W związku z tym musisz spojrzeć w przeciwnym kierunku i skoczyć.
7358:  Tak to działa.
7367:  Dlaczego teraz zadziałało, a wcześniej nie zadziałało, nie?
7371:  Ponieważ postać była przyklejona do ściany.
7388:  Nie znoszę tego w tej grze, nie znoszę, że ona nie premiuje refleksów w momencie, w którym człowiek chce coś naprawić.
7395:  Chce szybko naprawić błąd.
7398:  Nie.
7399:  Nie, masz zrobić to za pierwszym razem idealnie.
7401:  Nienawidzę tego.
7403:  Nie uda ci się?
7403:  Sorry, od początku.
7407:  Znaczy, mówiąc w tej grze, mam na myśli w tym etapie cały czas.
7426:  Jezus, jaki fuks.
7428:  Dobra, na spokojnie, na spokojnie, na spokojnie, na spokojnie teraz.
7435:  No i to jest to, co mówię, to jest to, co mówię.
7437:  Nie można, nie można.
7439:  Co z tego, co z tego, że się udało, co z tego, że fajnie, skoro i tak...
7457:  Właściwie premiuje, ale potem natychmiast karze.
7481:  Czyli tak naprawdę spotem jest ten grab song, żeby regenerować manę.
7502:  fruwadła.
7502:  To są potfruwajki, moi drodzy.
7504:  Potfruwajki.
7505:  Obrzydliwe potfruwajki.
7510:  PB1990 pisze, że to jest najbardziej zachęcające z tym do gry.
7513:  Dobrze!
7514:  Dobrze!
7516:  Dobrze!
7518:  Dziękuję za trybut.
7525:  Groin Stomper wreszcie ma wyjaśnienie naszych wszystkich porażek.
7527:  Wysokoenergetyczne cząstki z kosmosu, na przykład neutrina, trafiały w ram Krzysztofa i indukują błędy w postaci nieudanych skoków.
7533:  Wiedziałem.
7534:  Wiedziałem, że musi być jakieś racjonalne wyjaśnienie.
7538:  Czekamy na pełen opis na kanale Uwaga Naukowy Bełkot.
7541:  Ale pamiętajcie, cokolwiek powie Dawid w Naukowym Bełkocie nie jest ważne, póki nie przytaknie temu dziki trener.
7548:  Dziki Trener daje coś, co średniowieczne komisje inkwizytorskie dawały na książkach.
7555:  Nazywało się to imprimatur.
7557:  Bez imprimatur nie można było wydać książki.
7560:  Dziki Trener daje imprimatur treściom i ideom, przemyśleniom, teoriom naukowym w Polsce.
7566:  Bez imprimatur Dzikiego Trenera nie ma postępu, nie ma dyskusji, a co ważne, nie ma racjonalnej debaty.
7579:  Wiesz, że jeżeli zrobisz krystal, dasz na samym dole w lewo, to masz na nim nieskończoność.
7582:  Zrobiłem to już w Focci Gwen parę razy.
7589:  Bulba Torzarek pisze, że miała humor.
7591:  Bardzo mi przykro to słyszeć.
7592:  Padłam tutaj nagle mieć lepiej.
7593:  Dzięki.
7594:  To dobrze to słyszeć.
7595:  Ja się cieszę, że moje cierpienie sprawia, że można mieć lepszy humor.
7600:  To jest dobrze.
7602:  Dziki Teren to jest ten, który drze się na wszystko udaje, że jest ekspertem od wszystkiego.
7604:  Nie tylko on.
7605:  Jest taki mem, uwielbiam.
7607:  Uwielbiam go absolutnie.
7608:  Jest taki mem, uwielbiam.
7610:  Mianowicie...
7634:  Wstrzymajmy się z opiniami!
7636:  Poczekajmy na głos ekspertów!
7642:  Kocham!
7644:  Ja to autentycznie wrzucam, jak mamy jakieś sesje naukowe albo rady, rady dyscyplin i tak dalej.
7653:  Wstrzymajmy się z opiniami!
7656:  Poczekajmy na głos ekspertów!
7660:  Człowiek, który zrobił ten mem, ozłocić.
7669:  44 jest w Apokalipsie, tak.
7672:  Kto ten po lewej i na górę?
7674:  Ja nawet nie wiem, to jest zabawne, ja nie znam tylko jednego z trzech.
7680:  Ponieważ dziki trener jest niesamowicie promieniowany przez algorytm Fejsa.
7694:  Który raz?
7695:  Czternasty, nie, nie, to dziewiętnasty, przepraszam, teraz już jest.
7700:  Dobra.
7709:  Kiedyś zamiast Jakuba Czarodzieja na tym memie był Konopski, zanim miał Redemption, a Konopski miał Redemption, a przy Pandorze, jak rozumiem.
7722:  Dobrze, dziękuję, dziękuję, że zaczęło działać znowu, dziękuję.
7733:  Dobra.
7735:  Mamy.
7742:  Jest.
7743:  Jest, jest, jest, jest.
7744:  Dobrze.
7744:  I teraz, teraz Uncharted Territory.
7746:  Niezbadane terytoria.
7748:  Tu żyją smoki.
7753:  Już nie żyją.
7755:  Im jest Ator?
7755:  Ja też nie wiem.
7767:  Wiedziałem, że mnie pokaże.
7768:  Wiedziałem.
7770:  Wiedziałem.
7774:  Higgs od Leone lub Higgs od Drakones, tak.
7793:  Dobrze.
7804:  Czemu mnie cholerą odrzucasz tam? !
7813:  A to jest postać na YouTubie, która komentuje politykę i spiskowe teorie.
7816:  A!
7816:  Spiskowe teorie mi wystarczyły.
7818:  Kiedyś YouTube mi polecił jakiś kanał dziwny filmu, gdzie otwieram oczywiście w nazwie kanału było napisane, że to jest doktor, więc już wiedziałem, że jest źle.
7830:  No ale dobrze, klikam, żeby nie było, że oceniłem po miniaturze, chociaż czasem naprawdę uważam, że warto.
7837:  I... I widzę w kadrze...
7841:  W kadrze, w tle, napis... Poszukuj myśli głębiej.
7851:  Ja już wiedziałem, że trzeba odkliknąć.
7853:  Ja już wiedziałem, że to jest człowiek, który powie... Ty sobie nie zdajecie sprawy z tego, jak ludzie nami rządzą, za kulis, gabinety cieni, spiski korporacji.
7868:  oligopole, masoneria, iluminaci, inkwizytorzy.
7875:  Oni wszyscy, oni wszyscy współpracują i to jest master plan.
7879:  Wielu takich ludzi, ponieważ oni
7882:  są w gruncie rzeczy niesamowicie optymistyczni.
7885:  To znaczy zakładają, że większość świata jest zarządzana przez ludzi, którzy są mądrzy i zdolni do tworzenia tego rodzaju planów.
7893:  Spoiler alert.
7894:  Niestety zarządzają nimi głupcy, którzy mają odpowiadać się na zasadzie okej, jakoś działa, nie sprawdzam, ważne, że działa, nie będę się tym przejmować, ale działało zawsze, to podziała dalej, nie?
7908:  Okej.
7909:  I tak myślą wszyscy,
7911:  I to jest jedyny spisek.
7912:  To znaczy, spisek jest taki, że go nie ma, ponieważ ludzie, którzy nami zarządzą, są za głupi, żeby myśleć.
7917:  A żeby tworzyć tego rodzaju ażurowe spiski, trzeba mieć co najmniej intelek profesora Jamesa Moriartego.
7923:  Pozdro dla wszystkich, którzy czytali Artura Conan Doyle'a.
7937:  Czy jesteś teraz w stanie uwierzyć, że prawie oszalałem od oryginalnej muzyki?
7940:  No absolutnie posolona.
7945:  Rządzi na niej zakulisowy rząd jamników.
7946:  Wtedy wszyscy bylibyśmy zmuszani do tego, żeby pracować w fabrykach jedzenia, nie wiem czy wiecie.
7954:  Ponieważ jamniki interesują się wyłącznie tym.
7959:  Ja to opowiadałem od początku tego kanału, ale parę osób przygarnęło lub kupiło jamniki.
7966:  od tego czasu i piszą zdumieni na czacie, Krzysztof, mój jamnik chce jeść.
7971:  Wow!
7982:  Dobry wto jest, że zrobiłbyś karierę w Uniwersytetu Płaskoziemskim, a scenariusz z Piskorem jest świetny esej,
