Niedomag Iamnix cierpi na niestrawność | ELDEN RING Livestream #10
🔗 https://www.youtube.com/watch?v=4ZUALCepF2g

77:  Dzień dobry.
10179:  Biedny!
10180:  Nie!
10186:  Grit nie jest dobry.
10228:  Jamnix jest zbyt potężny.
10231:  Zasatysfakcjonująca potęga Jamnixa.
10236:  Biedne, biedne kozy.
10240:  Zostałem zaklęciem.
10242:  Wydaje mi się, że to jest czar, którego my nie możemy używać niestety.
10247:  Ten smok to siostra Dracolicza Fortisaxa, z którym walczyłem w głębinach.
10251:  Aaa, to dlatego ma podobny moveset.
10255:  Okej.
10259:  Jak się szykujesz na ten endgame, że taki straszny patrz na twoją postać, to ty nie będziesz miał większych problemów.
10264:  Ja tam nie wiem!
10266:  Czytałem historię na czterech łapach.
10268:  Chyba, chyba wiem, o czym mówisz.
10271:  Mam wrażenie, że to jest książka, która jest u moich rodziców w domu.
10275:  No dobrze.
10278:  Moi drodzy.
10280:  Chyba, chyba czas, żebyśmy się udali w miejsce, które nam sprawiało więcej wyzwań.
10285:  Wielka Winda Rold.
10290:  Cześć Wojtek, właśnie trafiłem na kanał i Wojtek ma pytanie o tłumaczenie Władcy Pierścieni, które jest najlepsze.
10295:  Skibniewska bez dwóch zdań.
10298:  Podstoliczne kanały już są za nami, Teta?
10301:  Chyba, że... Chyba, że mówicie... Moment, moment.
10305:  Chyba, że mówicie o tym dungeonie, nie byliśmy tam w tym dungeonie.
10312:  Tam był jakiś dungeon.
10319:  Ale gdzie on jest?
10321:  To ja nie wiem.
10324:  Dungeon koło kanałów, a wiesz Skadi jak do niego dotrzeć?
10336:  Okej, tu się zacznie robić interesująco.
10338:  Trzeba zejść na sam dół.
10349:  A wiem gdzie.
10352:  Dłaski kan... Okej, okej.
10357:  Level?
10357:  Nie sądzę.
10358:  Na level zużywamy ponad 90 tysięcy run.
10363:  Jak oceniam światotwórstwo Biblii, pisze Vogamastar, runy są bardzo interesujące, biorąc pod uwagę, ile zainspirowało różnych utworów.
10371:  A nie macie racji, 100 tysięcy mamy ponad.
10375:  Umysł chyba dalej.
10380:  No bo wiecie co?
10382:  Niestandardowo wpakujemy w zręczność.
10385:  Dobra, nie, bo wszyscy mówili, że musi być umysł na 40 przynajmniej.
10388:  Okej.
10395:  Okej, teraz tak.
10396:  Od łaski w kanałach na wprost, na lewo i do dziury.
10400:  O Jezu, wiem gdzie.
10405:  Tu jest bardzo nieprzyjemnie.
10408:  O właśnie, tak, dlatego tu jest nieprzyjemnie.
10414:  Tu jest bardzo nieprzyjemnie.
10415:  Nasze zaklęcia przestaną być momentalnie potężne.
10431:  Wiem, co zrobię.
10433:  Bo nie znoszę walczyć z tymi wrogami.
10438:  więc potrzebuję ich mieć na hita.
10439:  Udział Krzysztof i nie ma ich na hita w dalszym ciągu, czemu?
10447:  Okej.
10461:  Czyli tam w dół, sam, sam, sam dół.
10464:  Witamy farmaceutę, który poznany przeze mnie świat fantasy był najbardziej obszerny, złożony, skomplikowany.
10468:  Sanderson.
10470:  Tu bez wahania akurat.
10474:  Czy zapytał się mnie ktoś na mieście Wisła czy Krakowa?
10476:  Nie, ale miałbym duży problem z odpowiedzeniem z tego względu, że jedyne drużyny, jakim kibicuję są drużynami e-sportowymi.
10484:  Sport jako taki mógłby dla mnie nie istnieć.
10488:  Na dół skacze... Tak, tak, a potem mnie wszyscy zabiją.
10492:  O właśnie!
10493:  Proszę bardzo!
10496:  Kto by nas zabił?
10503:  Ktoś jeszcze?
10505:  Proszę bardzo, ilu na nas dypie?
10509:  Wszyscy dypią!
10514:  Tam jest potężny boss, ostrzega Odynus.
10517:  Okej.
10518:  W normalnych okolicznościach powiedziałbym, że przy farmie, ale nie, tego nie zrobię.
10522:  Okej, jest coś tutaj, co nam zagraża.
10527:  Tak, ale w tę stronę.
10530:  O Boże, jak ja tutaj nie lubię być.
10536:  We sporcie protosom zawsze w StarCraftcie.
10539:  Boże, drogi, jak jest protos, to od razu ma u mnie dodatkowe punkty.
10547:  Więc StarCraft, tak, e-sportowo.
10550:  Kiedy Red Dead Redemption?
10551:  Pyta Cytrus.
10555:  Jak skończymy Elden Ringa?
10558:  Czy nowy Wax and Wayne będzie dobry?
10560:  A to nie czytałem wodziń, muszę powiedzieć szczerze.
10564:  A nie, bo chodzi ci o follow-up do Mózgu Zgrodzonego, okej, już kojarzę.
10570:  Mam nadzieję.
10573:  Przed tobą żałosna osoba, zgadzam się absolutnie.
10576:  Zostaliśmy zbejtowani.
10578:  Dobra, chaty, czy ja mam zjeść na absolutny dół teraz?
10582:  To jest pytanie.
10585:  Bo mam wrażenie, że nie.
10592:  Nie!
10593:  No właśnie.
10601:  Skacz po rurach?
10602:  Nie ma tutaj rur.
10605:  Czekajcie, chyba, że tutaj są rury.
10608:  Okej, są rury.
10616:  I no czekajcie, czekajcie, czekajcie.
10621:  Pod nami jest jakaś rura.
10624:  Ja wiem, że cały czas chodzę po rurach, ale problem polega na tym, że... A, tam jest jeszcze coś pod spodem.
10640:  Nie wiem, Oskarze, jak zejść niżej.
10642:  To jest najniżej, jak możemy zejść.
10644:  Nie możemy zejść niżej tędy.
10648:  Więc pytanie, czy może z tamtej strony będziemy mogli zejść niżej.
10654:  I coś mi się wydaje... Oczywiście, że tak.
10662:  Oczywiście, że tak.
10670:  Nie będę ryzykował spadnięcia.
10673:  Widzicie?
10674:  Jest fall damage.
10675:  Nawet dla wrogów jest fall damage.
10676:  Znaczy, ja wierzę, że można skakać po rurach, ale ja kiedy mogę uniknąć skakania, to to robię.
10699:  Właśnie dlatego.
10732:  Fuck!
10737:  Jest jakiś koszmar po prostu tutaj.
10753:  Trzeba bym, mistrzu, mnie ugorzać.
10755:  Ja właśnie czytam, pyta Alfatra i w sumie chyba fajnie, ale już w połowę tak dracę.
10760:  Ujdzie.
10762:  Ja nie byłem akurat fanem nigdy specjalnie.
10769:  Okej.
10771:  Wracamy na skakanie po rurach.
10773:  Nie no, Blighttown, dajcie spokój, a to mnie szlag trafił.
10776:  Chociaż dzisiaj już mieliśmy sekwencję platformową, która mnie dobiła.
10785:  Dzięki Xenii za wsparcie od 8 miesięcy!
10788:  Pozdrowienia serdeczne!
10791:  O Boże.
10794:  No i tak, jak ja mam tam zeskoczyć?
10796:  Okej.
10798:  Instrukcja nieprecyzyjna.
10801:  Witamy Cezarię Magento.
10805:  Nieprecyzyjne instrukcje są nieprecyzyjne.
10812:  Wracaj do wejścia?
10813:  Czemu?
10819:  Ja tutaj widzę strasznego przeciwnika, którego zniszczę.
10837:  Okej, to będzie ciężko zniszczyć.
10839:  Słuchaj, kanały dzisiaj, rury, no właśnie.
10846:  Podobno tutaj jest jakiś przeciwnik, którego nie zniszczyliśmy jeszcze.
10860:  Okej.
10863:  Prawdopodobnie dół.
10866:  Bogacz może spróbuj... Co?
10869:  Jaki bogacz?
10870:  Okej.
10881:  Dobra, zaryzykuję.
10887:  Byłem pewien.
10888:  Mówiłem, że tutaj się nie da zaskoczyć.
10893:  Niedobrze.
10905:  O Boże.
10916:  I koszmar od nowa.
10926:  Wejść do rury?
10927:  To nie w tym miejscu.
10933:  A jest takie miejsce, gdzie tutaj się koć do rury.
10934:  Jest to miejsce, gdzie byłeś, da się zeskoczyć, no.
10939:  Ta.
10941:  Wierzę, ale trzeba nie być mną.
10973:  Tu jak stoisz, da się zeskoczyć?
10975:  Tu?
10979:  Gdzie niby?
10981:  Ach, w to miejsce.
10982:  No dobra, tylko teraz problem polega na tym, że musimy wziąć nasze runy.
10987:  Ja ich tak łatwo nie zostawię.
10998:  Dobra.
10999:  Czajek gdzie?
11003:  O kurde, teraz jak tam przejść?
11009:  Bałem się, że musimy się z tym pożegnać już.
11017:  Hmm.
11018:  Tak, tam się nie da przejść.
11019:  Czyli tak, albo żegnamy się z dwudziestoma tysiącami run.
11028:  O Boże.
11032:  Dobra, trudno.
11038:  Trudno!
11049:  No tak, da się zeskoczyć, ale mamy fall damage i to taki duży.
11058:  Oj, oj, oj, niedobrze.
11059:  Dobra, zobaczymy, co na tę krewetkę jest lepsze.
11064:  Bo... A nóż?
11065:  Coś innego.
11067:  Ja jestem tej góry zaskoczony z niższej części.
11070:  Z tej pewnie.
11071:  No tak, ale to wciąż jest kwestia tego, że nie ma bezkarnego upadku.
11074:  Ja myślałem, że jest bezkarny.
11086:  Okej, kreweta faktycznie spluje niedobrze.
11093:  Okej, nie wycelujemy w nią, nie ma szans.
11095:  Hmm.
11115:  No, co jest z tym znacznikiem?
11125:  Dobrze.
11133:  Poszło.
11136:  Teraz tak, skaczemy z niższej części tutaj.
11150:  Mówiłem, że źle wspominałem czasy, kiedy czytałem trzy książki w ciągu jednego, nie jak to jest możliwe.
11156:  No musiałem.
11159:  Kwestia jest tylko taka, że trzeba wiedzieć, które opisy można sobie podarować.
11167:  Okej.
11169:  Teraz tak, pytanie czy...
11177:  Okej.
11184:  Można to scheezować, to jest ważne.
11187:  Nie, nie można.
11189:  Czemu?
11191:  Moje zaklęcia mają prawo... Okej.
11204:  Fak!
11246:  Ależ kamera szaleje, Boże drogi!
11251:  Mam nadzieję, że tutaj jest łaska, bo...
11261:  Okej.
11262:  Krewetka się zglitchowała, tego potrzebowałem.
11274:  Błagam, niech będzie tutaj łaska.
11287:  Nawet jeśli nie, to troszeczkę pozbieraliśmy.
11290:  Teraz tak, ważne, żeby nie... ważne, żeby nie zginąć, wtedy jeszcze jesteśmy w stanie, myślę, odebrać tamte runy.
11296:  Okej.
11308:  Jesteśmy kajdany jakieś.
11310:  Nawet wiem, do czego one mogą być.
11315:  Łasunia!
11322:  Dobra.
11323:  Dobra wiadomość.
11323:  Okej, okej, okej, okej, okej, okej.
11326:  Okej.
11328:  Okej.
11328:  Czyli teraz możemy iść po runy.
11334:  Dobrze.
11335:  I tutaj jest to ukryte.
11337:  Najlepsze katakomby w grze.
11338:  Dobrze.
11339:  Dobrze.
11341:  To teraz idziemy odebrać to, co nasze. ...
11358:  Mam nadzieję, że to dalej jest.
11359:  Okej.
11396:  Szalami Wesołych Świąt!
11397:  Witamy, Pitu-Pitu!
11399:  I Kryształową też witamy, nie zauważyłem cię wcześniej.
11404:  Tak, tam jest!
11404:  Dobrze, w tamtą stronę, świetnie!
11412:  Jak śmiesz!
11419:  Nas pytają o imiona i czytamy o odprawę posłów greckich.
11422:  O Boże, nie!
11424:  Ja to musiałem czytać na studiach.
11426:  Nie było to dobre.
11429:  Do góry muszę iść?
11430:  Nie, nie, nie.
11432:  Teraz jest inny plan.
11433:  Teraz musimy odzyskać łasunię.
11438:  Więc wszystko to, co nam zagraża, zostanie wyeliminowane.
11443:  Na przykład coś takiego.
11444:  Dwon.
11449:  Nie, nie, nie.
11455:  Jak to zaatakuje, to klękajcie narody.
11470:  Ratuje nas to zaklęcie tutaj i to bardzo.
11477:  Okej, coś jeszcze tu nam zagraża, czy już nic?
11481:  Tutaj coś jeszcze jest.
11482:  Nie, nie, nie.
11482:  No tak, tak, tak, tak, tak.
11485:  Właśnie.
11489:  Nie zadziałało.
11489:  Niedobrze.
11500:  Co, co nas strzela?
11501:  A, to!
11506:  Jezus, ale te nożyki zadają takie obrażenia, by to były... No nie wiem, coś przerażającego absolutnie.
11514:  Maczety.
11516:  Zresztą ja miałem tak samo pisze Skadi i kazali przeczytać lekturę, potem wielka pani doktor obrażona, bo z grubej książki nie pamiętaliśmy opisów natury.
11522:  Skandal.
11522:  Przecież wiadomo, że po to się czyta grube książki, żeby pamiętać z niej opisy natury.
11529:  Nie wiem, jak możesz być oburzona Skadi, absolutnie.
11531:  Nie, nie, nie.
11540:  Okej, to co robimy wbrew pozorom ma sens, ponieważ dzięki temu będziemy niewyobrażalnie potężni i będziemy mogli zrobić level.
11548:  Przed tym zanim się zanurzymy w tamte obrzydliwe katakumby.
11558:  Dobrze, teraz tak.
11564:  Dobrze, następny jest tutaj.
11581:  Nas interesują tamte runy, które tam są, na samym dole.
11594:  Czy w wampyra grałem?
11595:  Tak i przestałem.
11596:  Strasznie mnie zdenerwował.
11601:  Znowu się na to złapałem.
11603:  Niesamowite po prostu.
11611:  Ja jestem w stanie wiele razy łapać się na tę samą zasadzkę, to jest przerażające.
11617:  Obrzydliwe kawdankumby, mocne słowa jak na kogoś, kto ma znajomego koprofaga.
11620:  Chciałem wcześniej stwierdzić, że koprofag został zasztyletowany, co w tym miejscu oznacza zabity magią.
11629:  Nie zagraża nam już łajnożerca.
11633:  Łajnożerca został wyeliminowany.
11637:  Dobra.
11638:  Teraz tak.
11640:  Moje runy!
11644:  Moje!
11647:  Nawet jeszcze sobie ustrzelnimy krewetkę.
11649:  Najlepsza gra o wampirach?
11651:  The Masquerade of Bloodlines.
11653:  Bez dwóch zdań.
11680:  Podkusiło mnie.
11682:  Nawiasem mówiąc, dzięki temu wiemy już, że nie można stamtąd zeskoczyć!
11703:  Okej.
11731:  Okej.
11740:  O!
11740:  Boże, jak to są irytujący przeciwnicy!
11746:  Niesamowicie.
11750:  Czemu nie wiem, maskarada będzie go... Dobry?
11753:  Mmm... Dwójka?
11755:  Mam nadzieję.
11767:  Dobra.
11767:  O mój Boże.
11771:  Nie odkryłem trębaczy?
11773:  Mam wrażenie, że walczyłem już z trębaczami.
11777:  Ale ostrzegaliście mnie już przed wieloma przeciwnikami, jak na razie żaden mnie nie przeraził.
11784:  Czy warto męczyć się na studiach, żeby dostać się na wymianę międzynarodową?
11787:  Nie uważam, żeby trzeba było się jakoś strasznie męczyć, żeby się dostać.
11796:  Co jest?!
11802:  Okej, teraz przegramy.
11809:  Albo i nie.
11811:  Fak, tak, przegramy.
11816:  Bo jest nożyk cholerny!
11817:  Jezu... Żeby nożyk tyle zadawał obrażeń!
11833:  Przecież to jest niewiarygodne!
11836:  Okej, pełne skupienie teraz.
11840:  O nie, o nie, o nie, o nie.
11843:  O nie.
11855:  Dobra.
11860:  I spierniczamy stąd natychmiast.
11863:  Hu!
11865:  Tak!
11866:  Udało się!
11868:  Udało się!
11872:  Udało się!
11873:  Witamy NatalioNN!
11875:  W takim dobrym momencie przybywasz, akurat wtedy, kiedy niedomagiamnik strjumfuje!
11886:  63 tysiące.
11887:  I teraz tak, poważne sprawy.
11891:  Czy wystarczy?
11897:  Nie, nie oszukujmy się, nie wystarczy.
11900:  My potrzebujemy 97 tysięcy na awans.
11912:  Okej, mamy przerąbane.
11917:  Triumf Niedomaga i Amniksa to prawie jak Triumf Pana Kleksa.
11921:  To jest też pocisk.
11922:  Myślałem się, że tędy nie da się przejść.
11926:  Oczywiście, że się nie da tędy przejść.
11933:  Uuu!
11939:  Uuu!
11942:  Uuu!
11953:  Jakie to jest zimne.
11970:  Okej, to nie jest silne.
11971:  To, że po prostu przeciwnicy, z którymi już wcześniej walczyliśmy.
11983:  Ciach!
11984:  Harad!
11984:  Ciach!
11985:  Harad!
11986:  Ciach!
11991:  Nie ma tuli-tuli.
11992:  Teraz będzie zabawa.
11993:  Nie straszcie mnie nawet.
11995:  Chaty straszą.
11996:  Nikczemnie.
11999:  Okej, tam pewnie się musimy dostać na wprost.
12002:  O, żył intelektu, Krzysztof powraca.
12006:  O nie, to ten dungeon, dojście do bossa jest trudniejsze niż sam boss.
12010:  Cieszę się, bardzo się cieszę, zwłaszcza, że mamy na sobie 65 tysięcy run.
12016:  Niesamowicie mnie to cieszy.
12022:  Ogienek, który nie pali przeciwników, ale pali nas.
12026:  Skąd ja to znam?
12049:  Radzę wydać runy.
12051:  O nie, o nie, jak sam pisze coś takiego... To jest to dość przerażające.
12067:  To jest to bardzo przerażające.
12071:  Teraz spróbujemy...
12085:  66 tysięcy.
12090:  Dobra, yyy... To jest dosłownie pierwszy raz, kiedy Sam Wit, weteran Solsów, weteran Elderniga, powiedział, żeby wydać runy.
12102:  To oznacza jedno.
12105:  Wracamy do huba.
12108:  Sprzedajemy absolutnie wszystko, co mamy, żeby mieć na level.
12115:  Absolutnie tak.
12129:  Dziękujemy proroku Kaczk za błogosławieństwo, witaj serdecznie.
12136:  Czy dostaniemy kaczki dla proroka Kaczk?
12139:  Mam nadzieję.
12142:  To jest ten jeden, jedyny moment, kiedy nie proszę o zajamniczanie czadów.
12150:  Dobrze.
12152:  Tak, tak, tak, tak, tak, tak.
12155:  Sprzedaj.
12167:  Jak znam życie, zabraknie niewiele.
12170:  Oczywiście, że tak jest.
12173:  Oczywiście, że tak jest.
12176:  Sprzedaj.
12179:  Co my możemy sprzedać?
12180:  Co jest cenne?
12182:  Niewiele rzeczy jest cennych na tyle, żeby to sprzedać.
12191:  Okej.
12198:  Obawiam się, że jeżeli będziemy sprzedawać tylko takie żelastwo, to niewiele z tego może być.
12208:  To jest trochę tarcz podobny.
12214:  No niedobrze, niedobrze.
12220:  Dobrze, troszeczkę tych dubletów jest.
12223:  Troszeczkę.
12225:  Ale zawsze coś.
12231:  A generalnie... Ciężka sprawa.
12239:  Fragmenty ruin.
12240:  Nie wiem, czy to są fragmenty ruin.
12243:  Fragmenty ruin.
12245:  Okej, już wiem, co to są fragmenty ruin.
12248:  Jeszcze zajrzę na sekcję spodenek.
12250:  Nie.
12252:  Sekcja spodenek smutno pusta.
12258:  Faktycznie w tych materiałach było sporo rzeczy, które mamy, ale to są ważne do upgrade'ów.
12263:  Inkantacje, wojny, oręż, zwarciu, strzały, tarcze.
12270:  Okej, tutaj.
12280:  Wkusi to strasznie, ale...
12287:  W ogóle ile my mamy teraz w saldzie, bo tego oczywiście nie widzę.
12290:  86 tysięcy, za mało.
12294:  Kamil Kowalski, zwykły.
12297:  Zły pomysł.
12299:  Okej, tutaj są zwykłe materiały do tworzenia.
12306:  Żwir.
12318:  Owoc jarzębiny.
12319:  To będzie ten moment, kiedy przydacie bardzo dużo owoców jarzębiny.
12327:  Ja cały czas zbierałem jarzębinę.
12337:  Krzysztof w open worldach.
12339:  Zawsze tak wyglądało.
12350:  Mam dużo surowców.
12353:  Rozpuszczony grzyb.
12356:  Rozpuszczony grzyb brzmi jak coś cennego.
12361:  Dobrze.
12362:  Niewiele zostało.
12363:  Niewiele.
12363:  Niewiele.
12366:  Wystarczyłoby parę kurczaków.
12367:  Nie wiem, czym są kurczaki.
12369:  Nie mam pojęcia, czym są kurczaki, ale... Widzę także zabarwione na złoto odchody.
12377:  Grzybów jest jeszcze troszeczkę.
12382:  Zbieranie jarzębiny było zaplanowane, oczywiście.
12384:  Był to plan all over.
12387:  Again, absolutnie tak, tak było.
12392:  Pękniętego kryształu też mamy sporo.
12398:  Dobra, będę tego żałował, ale... Czy to jest na level?
12415:  Cztery tysiące jeszcze.
12418:  Boże drogi!
12421:  Cztery tysiące!
12424:  Ale to są jakieś beznadziejne rzeczy, których ja nigdy nie użyję.
12432:  O. Polski wykładowca zalewa rynek nielegalnie pozyskaną jarzębiną.
12435:  To ja.
12436:  Zaraz, zaraz, zaraz, zaraz!
12437:  Czy ja dobrze widzę?
12441:  Aż kichnąłem z wrażenia.
12446:  tego jest 40.
12454:  O tak.
12456:  Z rozkoszą się tego pozbędę.
12460:  I fragment ruin.
12469:  Dobra.
12471:  Teraz, teraz musi być 95.
12476:  Jeszcze 500!
12477:  To jest koszmar.
12481:  Dobrze, sprzedaję cokolwiek co jest za 500.
12489:  Niedzielny Allegrowicz, to prawda.
12494:  Może tak, level, błagam.
12522:  No dobrze, zabrałem cię, mamę, do rękawiczek.
12544:  To był oficjalnie najbardziej stresujący level, jaki był kiedykolwiek.
12550:  Nie.
12551:  Zasłużyłem na zręczność.
12554:  Zasłużyłem na zręczność po czymś takim.
12557:  Wracamy do kanałów!
12561:  Serdecznie zapraszam do mojego kanału!
12567:  Czy to jest tu?
12568:  Czy to jest tu?
12569:  Czy to jest tu?
12570:  Czy to jest tu?
12572:  Chyba to jest tu.
12574:  Po co zręczność?
12575:  Zręczność jest na później.
12577:  I do szybkiego rzucenia zaklęć teleportowałem się do złego miejsca.
12595:  We are here!
12598:  Dobrze.
12599:  Teraz, skoro już wiem, co tu się dzieje, absolutnie bez chwili wahania,
12604:  Pozwolę im się wyrzygać.
12607:  Już?
12608:  Thank you.
12612:  A skoro już się wyrzygali, to idziemy dalej.
12616:  Something's never changed, prawda?
12618:  Prawda, Zoom?
12620:  Jest dokładnie tak, jak mówisz.
12637:  Okej, czy nie jest tak, że oni... Okej, dostałem od tego obrażenia, o to chodziło.
12659:  He's hot and he knows it.
12662:  Welcome back!
12663:  Pisze sam.
12669:  Okej, wiem co tu się może zdarzyć.
12673:  Wiem co tu się może zdarzyć.
12675:  Wiem co tu się może zdarzyć.
12678:  W momencie, w którym tam biegniemy, zaatakuje nas ten wypukający.
12682:  Siakrę.
12682:  Nie, nie wiedziałem, że to się zdarzy.
12687:  Jaki gatunek fantastyczny najbardziej lubię?
12689:  Obecnie chyba steampunk, tak mi się wydaje.
12693:  Nie no, jestem głęboko rozczarowany, że tutaj nie zaatakowało nas miliard wrogów.
12701:  Powiedzcie mi, że nie będzie tutaj rydwanów.
12706:  Okej, coś się skrada.
12718:  Okej, co na niego było dobre?
12719:  Skradamy sieć.
12729:  Tak!
12743:  Po co ja się skradam?
12750:  Ty jeszcze żyjesz?
12754:  Przestań mnie atakować, jak piję!
12764:  Świetnie.
12770:  Oby tu było warto pójść.
12775:  Okej, chyba nie było tutaj warto pójść.
12779:  Złoty run, 11.
12790:  Tak, tak, tak, wrócę się do komnaty, wrócę.
12792:  Tutaj niepotrzebnie przyszliśmy w ogóle.
12794:  Totalnie niepotrzebnie.
12797:  Fuck.
12800:  Podobno to jest ten zwariowany loch, tak.
12814:  Ujmę to w ten sposób Widzicie co?
12821:  Ujmę to jeszcze w inny sposób Właśnie w ten
12836:  A więc tak.
12839:  Here we go again.
12841:  Srańsko i żygańsko.
12843:  Dobrze.
12845:  Skoro sałatka jarzynowa jest już za nami, idziemy dalej.
12853:  A fakt, można nowy czar przydzielić.
12855:  To jest racja.
12858:  Po srańsku i żygańsku mamy przyjemności związane z tym przeciwnikiem.
12867:  Precyzyjnie w momencie, w którym... O właśnie, tak.
12874:  Mistrz taktyki podeca.
12888:  Okej, co tu się dzieje?
12895:  Dlaczego to rośnie?
12900:  Niestety strzelenie działa tylko z łuku.
12904:  Strzelenie nie działa magią.
12920:  Nie wiem dlaczego.
12921:  Okej, to wygląda bardzo niedobrze.
12922:  Wygląda bardzo niedobrze.
12927:  Pozwolicie, że zaprezentuję moją taktykę.
12944:  Ojej, ja go znam!
12945:  Ja go znam!
12946:  Ja go znam!
12947:  Ja go znam!
12948:  Ja go znam!
12952:  Okej.
12955:  Okej.
12956:  To był duży fuks.
12959:  Azur na niego jest za wolny, obawiam się.
12962:  Łuskowy talizman tygla.
12972:  Jest!
12973:  Coś było, widziałem.
12974:  Łuskowaty talizm antygla.
12975:  Zmniejsza obrażenia otrzymywane od trafień krytycznych.
12977:  Tak, to jest coś, co na pewno założę.
12980:  Pozostałość po udręce pradawnego życia, częściowo zrodzone z degeneracji, w starożytnych czasach byłby symbolem boskości, teraz jednak w miarę rozwoju cywilizacji coraz częściej postrzegane jako jest symbol nieczystości.
12991:  Trzeba iść na górę i zaskoczyć na dół.
12997:  Piękna klasa.
12998:  Aż chcę się uczyć.
13001:  Wyżej dobry talizman dla maga?
13003:  Mamy wszystkie talizmany dla maga, które są idealne.
13005:  Zwiększa moc czarów, zwiększa cechy, skraca czas odwrócenia zakręć i zwiększa inteligencję.
13013:  Komplet tego, co można chcieć.
13032:  Który talizman?
13036:  Mamy dzieło obserwatora gwiazd.
13038:  Nie było jeszcze drugiego poziomu.
13044:  Nie wydaje mi się, żeby cokolwiek było dobrego dla maga jeszcze.
13051:  Ikona Radagana.
13054:  Zmniejsza liczbę punktów... Nie.
13061:  Nie widzę niczego, co byłoby dla maga dobre.
13065:  Brakuje talizmanu przemawiającego manę za zabicie przeciwników.
13069:  To?
13070:  Ale to... To jest dla trafień krytycznych tylko.
13075:  Więc ja wolę mieć zwiększone cechy zdecydowanie.
13078:  I zwiększoną moc czarów, więc... I disagree.
13085:  Eee...
13090:  Okej.
13091:  Tutaj byliśmy.
13095:  Jaka pułapka?
13098:  Jaka pułapka?
13100:  Nie, ale zaraz, myśmy tutaj apotentycznie byli.
13103:  Uważaj prawo.
13110:  O nie.
13113:  Dobra, walniemy go azurem.
13116:  On jest za silny.
13123:  Czy to źle, że... Czy to nie trochę źle, pyta Hamlet, że człowiek grający w piłkę zalewa przez miesiąc sytuację, niektórzy ludzie przez całe życie, ale ten człowiek grający w piłkę w wieku 30 lat będzie niezdolny do wykonywania zawodu.
13133:  Fuck!
13144:  Co jest?!
13146:  Jakim prawem go to nie staggeruje? !
13151:  Jeszcze czego?
13152:  Jeszcze może mnie chwycić.
13181:  No ale najpotężniejszym zaklęciem.
13185:  Dokładnie tak jak Urszula pisze, sport to zazwyczaj kalectwo w młodym wieku.
13189:  Absolutnie.
13192:  Fun fact, talizman zwiększający zręczność bardziej zaczyna zaklęć niż dedykowany do tego talizman.
13203:  Zobaczymy.
13203:  Do tego będziemy inwestować też w zręczność teraz.
13205:  Eee...
13209:  Okej, tutaj byliśmy.
13212:  Aaa!
13215:  Zeskoczenie!
13223:  Mam złe przeczucie.
13226:  Nic, co jest w takim miejscu, nie jest za darmo.
13229:  No właśnie.
13240:  Ile tu jest?
13242:  Czwórka.
13244:  Dobra, damy radę.
13245:  Dobra.
13271:  Czy Death of the Outsider jest dobrą grą?
13273:  To jest dodatek do Dishonored 2, absolutnie.
13277:  O dźwigni mówicie.
13279:  Krzysztof zaraz znajdzie dźwignię.
13285:  Albo i nie.
13296:  Okej, gdzie my jesteśmy?
13306:  Zaraz, zaraz, zaraz, moment.
13307:  Myśmy tu byli przecież.
13319:  Nie kosztował mój kop... Oj, trudno mi powiedzieć, niebieskie posłusze, bo to jest kwestia ciągłych upgrade'ów.
13326:  Ale generalnie jest tak, że te upgrade'y to się zamykają na poziomie 10-15 tysięcy w jednym cyklu, więc to są duże upgrade'y.
13336:  Niestety strasznie podrożałe podzespoły.
13342:  Okej, absolutnie nie rozumiem, co tu się dzieje.
13344:  Te drzwi się otwarły.
13345:  One się same otwarły.
13349:  Przed tobą niebezpieczeństwo, dlatego prawo.
13353:  O bogowie.
13353:  O bogowie.
13384:  Jest, udało się.
13385:  Kto jest drugi?
13411:  Co?!
13411:  Nie wiedziałem, że on takie figułki umie robić.
13419:  Bardzo mnie niepokoi brak many.
13422:  Tak, to jest bardzo niepokojąca rzecz.
13429:  No flip był przepiękny.
13438:  Nie domagam, nikt jest skrajnie przerażony.
13441:  Eee... Eee...
13460:  Okej.
13466:  Dziwne.
13472:  Problem polega na tym, że... Krzysztof, czyli ja, nie mam już money.
13496:  Jestem bardzo zaniepokojony tym grobowcem.
13501:  Chyba tu byłem.
13502:  O, to się często zdarza.
13514:  Okej.
13514:  Już sprawdzam, czy nie ma przypadkiem nigdzie tych...
13525:  ukrytych ścian.
13526:  Czy lubię eksplorować w grach?
13527:  Pewnie, Aleksandro.
13535:  Jakieś potężne rzeczy się dzieją na czatach.
13541:  Spoilujące.
13543:  Nie spoilujmy.
13550:  Okej, tutaj na pewno byłem.
13559:  Ooo, to jest ciekawe.
13562:  Okej, wiem co się dzieje.
13564:  Czy my nie jesteśmy w różnych liniach czasowych?
13569:  Bo oni byli martwi ostatnim razem.
13597:  Fuck.
13601:  Okej.
13608:  Nie możemy stracić na niego many.
13613:  Niech chociaż raz zadziała skradanie.
13617:  Jezu, zadziałało skradanie.
13626:  O. Okej.
13628:  Okej.
13631:  Dobrze.
13632:  Dobrze.
13647:  Morne!
13664:  Eee... Okej, tu jest nowa rzecz.
13665:  Tutaj, tutaj nas nie było.
13675:  Nie.
13675:  Nie, nie, nie.
13683:  To jest bardzo dziwny... To jest bardzo dziwny grobowiec.
13694:  Co tu się dzieje?
13705:  Co tu się dzieje?
