🔴 Niedomag Iamnix walczy z plugawym Baylem — ELDEN RING: SHADOW OF THE ERDTREE Livestream #3
🔗 https://www.youtube.com/watch?v=WT4s_CP4YXc

144:  © PTA & TVP
14151:  Tak, nawet Sharoni Macaroni pisze, że jeszcze nawet fakt, że nawet jak masz openera na atak, to boss i tak ma w zanadrzu coś, żeby cię ukarać za to.
14160:  Czyli jesteśmy karani za agresywną grę.
14166:  Jedyny problem z Midirem jest to, że jak smog napierdala laserem?
14169:  Nie.
14169:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie.
14175:  W momencie, w którym Midir ma laser, to będzie tuż przed tym.
14181:  O, wy biegniecie, ja teraz będę jak gmoch, muszę tylko się wyłączyć z podglądu.
14189:  Wybiegniecie tutaj, gdzie pokazuje myszo, w stronę jego lewej tylnej nogi.
14195:  I ta ścieżka diagonalna jest bezpieczna.
14201:  Całkowicie bezpieczna, nie dostaniecie żadnych obrażeń tam.
14203:  Więc wiecie, dlatego między innymi mówię, że się nie należy porównać tych dwóch walk ze sobą, bo tu nie ma porównania.
14210:  I poza tym, zanim on w ogóle zrobi ten atak laserem... Wyobraźcie sobie, że ten atak laserem jest tak jak tutaj.
14215:  Od razu.
14217:  No przecież to jest, to jest, to jest... No jak?
14229:  A, Eulersmog pisze, że chodziło mu o lore'ową niezgodność, że, że... A nie, nie, znaczy wiesz, no to magia, tak?
14243:  Opinie negatywne z graczstwa o tych problemach, o co mówisz?
14245:  No nie wierzę, nie jestem sam.
14247:  Cieszę się strasznie.
14248:  Znaczy, nie no, mam za sobą wystarczająco dużo soslajków, żeby nie czuć się jak ostatni lamus.
14264:  Naprawdę, naprawdę, nie mam sekundy na to, żeby cokolwiek zrobić, no.
14269:  Zobaczcie, jak to jest, no.
14271:  To jest niesamowite, ja nawet nie zdążyłem się wyrolować z...
14276:  Z pozycji leżącej.
14279:  Co to jest w ogóle za paranoja kompletna?
14282:  A to nie jest szybkość reakcji, ja mam wyższą szybkość reakcji, niż daje mi ta gra.
14286:  To jest najzabawniejsze.
14288:  Tylko ja jestem zablokowany w animacjach, cholera mi weźmie szybkość reakcji.
14292:  Gdyby była możliwość cancelowania animacji, to byłoby zupełnie inaczej.
14299:  No.
14299:  W ogóle porównajcie sobie tamten opening i ten.
14302:  Porównajcie sobie je.
14304:  I consistency w atakach bossa.
14308:  Bo tu w ogóle nie ma porównania.
14311:  Sekwencjonowanie ataków to jest problemem.
14314:  Głównym.
14317:  Zrobię cokolwiek na tym etapie, nic nie widzę.
14327:  No i teraz ja nie wiem, co on zrobi.
14330:  Ja nie wiedziałem, że on to zrobi.
14348:  A jeszcze taki ma atak, okej.
14352:  Ej, czy nie uważacie tego za ironiczne, że FromSoft wycofał z Elden Beast i dał nam konia, po czym skopiował walkę z Elden Beast, uczynił ją bardziej nieznośną i odebrał nam konia?
14364:  Nie uważacie, że to jest w pewnym sensie satyryczne?
14377:  Przecież to jest dokładnie taka walka, w której bym potrzebował konia, żeby uciec przed tymi atakami.
14385:  Ja myślę, że będziemy mieć raczej streamy z ostatniej walki, jeżeli jest tak ciężko, a z tego, co mówicie, jest.
14396:  Widzicie, jaki był ten zły telegraf?
14399:  Nie widziałem do ostatniej chwili, który będzie atak ognisty.
14409:  Ja ich nie rozróżniam.
14414:  Czy ja mogę wreszcie zacząć zadawać obrażenia jakieś, czy jeszcze nie?
14436:  Eee, to jest komedia.
14438:  Już przegrałem.
14444:  Jedyną opcję, jaką ja widzę, to żeby czekać z Kometą na jego stagger, nie?
14454:  Znowu zostałem ukarany za agresję.
14463:  Nawet nie wypróbowałem Lepre tego zaklęcia, ono ma za mały zasięg.
14467:  Jeżeli ono byłoby na całą arenę, to może... Ten stagger jest randomowy, pisze Prexus, jesteś pewien?
14492:  Dobra, przerzucam się na kometę.
14497:  Będę go próbował staggerować i wtedy kometą.
14504:  O, jestem w bossie.
14507:  O, nie mogę się wyrolować z ataku.
14509:  Ciekawe.
14516:  Próbuję się przy nim trzymać, wiecie co, ale no... Ja by to powiedzieć.
14544:  Jezus, no!
14546:  Sekundy nie dał!
14549:  To nie jest normalne!
14552:  Jak chcesz mu atakować nogi?
14554:  A, wiem, jak mieczem, no pewnie!
14557:  Ale przepraszam, na to też ma kontrę!
14564:  Użycie komety w czasie stagera zada więcej obrażeń niż liczenie na to, że uda się tam dojść.
14568:  Zgodzę się, tylko że musisz mieć jeden warunek, który też jest podlega pod RNG, mianowicie musisz być z właściwej strony bossa.
14574:  Jeżeli boss padnie i będzie odwrócony do ciebie, no to wtedy koniec.
14580:  Prawda, kometa Azora jest sytuacyjnym spellem, a w tym momencie największe obrażenia, jakie mamy, zada.
14594:  No i co?
14595:  Jezus Maria.
14607:  Nieważne o której bisz, nas miała 90% edytowarka z bossami przy Mateusz.
14610:  No bo to jest gra o walce z bossami.
14614:  Tak to się dzieje wtedy.
14618:  Nie sądziłem, że dzisiaj cały dzień na tym zejdzie, ale zejdzie.
14622:  Ja się przyłączę od razu na Kometę, bo i tak nie ma szans na inny spell.
14634:  Ja rzeczywiście, ja też powiem, że jestem... Jestem wolny!
14639:  Jestem wolny, jak go pokonam.
14644:  Nie oglądaj kostura sobie.
14647:  No, onanizować się chcesz tym kosturem, że sobie go oglądasz?
14650:  Okej.
14650:  I have failed you mighty, foul dragon.
14650:  But I will riddle with holes your rotten hide.
14673:  Ja się boję zadać obrażenia teraz, widzicie?
14675:  Nie wiem, co on zrobi.
14677:  O. O. Czym to się różniło od innego ataku?
14683:  Nie wiem.
14709:  No i koniec.
14710:  Może jeszcze tą odsadzę i tyle.
14720:  Dobraaaa... No i źle.
14728:  Nie wiem, kiedy trzeba tego uniknąć.
14731:  Przy kontakcie, przed kontaktem, nie mam pojęcia.
14734:  Chyba jest tak, że on ląduje i wtedy zadaje wam damage, a potem jest jeszcze dodatkowa fala uderzeniowa.
14740:  Strasznie bym chciał zobaczyć hitboxy w tej grze.
14743:  I w tej walce konkretnie.
14745:  FIGHT YOU FAIL!
14777:  Te animacje naprawdę mnie zabijają, one mnie dosłownie zabijają.
14781:  One animacje mnie dosłownie zabijają, on se ogląda kurwa kosztów w środku.
14798:  Jak posmarujecie ciało miodem, będziecie mieć walkę miodną i mięsistą jednocześnie.
14803:  Zgadza się!
14804:  Zgadza się!
14831:  Gdybyśmy mieli te czary mieczy przyzywanych, to marnujemy cast na to, że one się po prostu tam nam nad nami unoszą, ale przez 90% czasu ten boss od nas odskakuje, więc to też nic nie da.
14843:  Myślałem o tym chwilę.
14869:  Nie mogę, ja cały czas dla mnie za wcześnie unikam tego, a to działa.
14876:  O, teraz przestało... Co się stało?
14885:  Już wiem, miałem kursor na innym ekranie.
14888:  Jezus, jak ja nie znoszę tego projektu!
14894:  z powodu dla którego nie używam swego drogotego zaklęcia, drenaż many i nic z tego nie wynika.
14909:  W losowych momentach oczywiście on zacznie zamierać i przestanie cokolwiek robić.
14919:  W losowych momentach oberwiecie i może jesteście z drugiej strony.
14926:  Spelebiopoise?
14928:  Tak, jak powyżej 12 tysięcy zadasz obrażeń.
14934:  Czary grawitacyjne mają za słaby zasięg.
14940:  Tak, myślałem właśnie o tym czarze pocisków, które wishui naprowadzają, tylko że problem polega na tym, że one są wyłącznie kontaktowe, do walki kontaktowej.
14947:  My jesteśmy 90% czasu poza zasięgiem bossa.
14950:  Nocna kometa ma największy zasięg oprócz strzału loretty w grze.
14956:  I widzicie, co się dzieje.
14964:  Nie jestem w stanie konsystentnie unikać.
14974:  Żałosne to obrażenie.
14987:  Pod brzuchem, pod brzuchem mnie hitbox trafia.
14999:  Tak, kometa staggeruje.
15002:  Tylko ma jeden warunek, musi trafić.
15011:  Nie miałem jeszcze w życiu takiej sytuacji, żeby z Samonem nie móc zwyciężyć.
15016:  Nigdy.
15019:  Nie miałem też nigdy takiej sytuacji, żeby hitbox ognia był tak niewyraźny, żebym ja nie wiedział, kiedy mam zrobić roll.
15028:  Głównie oceny jakiekolwiek się robi po rozegraniu.
15032:  Nie ma co robić w trakcie.
15033:  Ja jestem w tym momencie raczej wściekły na to, w jaki sposób tutaj zostały popełnione dziecinne błędy, które niesamowicie utrudniają... No w ogóle nauczenie się tego bossa, tak?
15045:  Znaczy ja cały czas ginę, 90% moich śmierci to jest zginięcie przy przyzwaniu, tak?
15053:  Albo na ataku, w którym jestem za daleko.
15059:  Jezus, no przecież to nie do przewidzenia to jest, no.
15063:  A to mnie nie zabiło.
15064:  No przecież to jest nienormalne, absolutnie.
15067:  No niech Tisha go teraz atakuje.
15071:  Ja rzadko mam sytuację taką, że mogę zrobić to, co w tej chwili, czyli zacząć zadawać obrażenia jakieś.
15083:  Przecież taki poizm mu nabija, że w trakcie mojej komety jest w stanie mnie zaatakować, nawiasem mówiąc.
15090:  On teraz doleci do mnie Nie doleciało
15124:  Mogę wyzerować głośno od dialogu, bo ten idiota zaczyna być bardzo irytujący.
15131:  W jaki sposób się... Tu nie ma safe spotu.
15143:  Jest teoretycznie, z tego co zauważyłem, za nim pod warunkiem, że nie robi wymachu ogonem, robi go częściej niż Midir.
15172:  No właśnie, a propos.
15184:  Doprowadza mnie do szału to, że role mi nie dają Infinity Framesów.
15191:  Bardzo mnie to doszało.
15203:  Natychmiast po szarży.
15206:  Natychmiast.
15235:  Nie widzę.
15242:  Nie możesz sobie wyrobić pamięci mięśniowej podmówcy Dbosa Pawełek z tego względu, powtarzam to od czasów Lies of Pi, że jest zmieniona filozofia teraz projektowania ataków.
15252:  Nie wiem dlaczego.
15252:  Pod szybkość reagowania bardziej intuicyjnego niż pod logikę, kalkulację i zapamiętywanie sekwencji.
15258:  To znaczy sekwencje są spójne, one są spójne w obrębie, ale są randomizowane.
15264:  Więc to jest tak, jakbyście mieli sobie zrobić sekwencję trzech trójkątów.
15268:  Zawsze jest trójkąt drugi po pierwszym, a trzeci po drugim.
15272:  ale potem masz sekwencję czterech kwadratów.
15274:  I teraz możesz wyjąć tak, że masz pierwsze cztery kwadraty, a potem trzy trójkąty, albo masz odwrotnie, tak?
15280:  No i w tym momencie tworzy się takie wrażenie randomizowania.
15286:  Czy byłoby trudno prowadzić AI w Warhammerze 3?
15288:  Dlaczego mówimy o Warhammerze 3 nagle?
15290:  Dziękuję ci fanatyku za wsparcie 12 miesięcy.
15292:  Jestem totalnie nieskupiony na Warhammerze 3, ale...
15297:  Mogę Ci tylko powiedzieć tyle, że teraz wyszła informacja, bo był wywiad z Devem, który pracował przy Rome 2 Total War i wyszło, że... Zresztą Legend of Total War na swoim kanale o tym mówił.
15308:  I wyszło, że bardzo manipulowano przez statystyka, komunikując graczom fałszywe informacje po to, żeby wybierali niektóre umiejętności.
15317:  Talisman zmniejszający obrażenia od ognia.
15319:  Tak, świetny pomysł.
15320:  Gdzie go założę?
15322:  do trzech talizmanów, które potrzebuję, żeby moje zaklęcia w ogóle działały i nie zadawały 200 obrażeń, tylko 400, a może do tego, który zmniejsza mi czas kastowania, bez którego kastuję dwa razy wolniej zaklęcia, które i tak kastuję 13 sekund.
15338:  Gdyby to DLC było faktycznie DLC-im, to w wyposażeniu dostalibyśmy dwa dodatkowe sloty, faktycznie, na jakieś pierścienie czy coś takiego, ale nie.
15357:  Teraz mi zadziałał mi unik, nie wiem dlaczego, ale już zginąłem.
15365:  Poza tym nie chcę was martwić, ale mnie nie zadają obrażenia od ognia tutaj one-hitowych całkowicie śmierci, tylko przypominam, obrażenia fizyczne.
15379:  To jest główny problem.
15381:  Ja nie ginę od obrażeń ognistych, ja ginę od obrażeń fizycznych, ponieważ on cały czas na mnie ląduje.
15388:  O, proszę bardzo.
15393:  Obrażenia od ognia zadają mi tylko pół paska życia, a nie cały.
15418:  Ja naprawdę nic nie widzę.
15422:  Czy kamera jest skandaliczna w tej walce?
15425:  No jest już skandaliczna.
15428:  Jeszcze się blokuje na jego własnym ciele, zajebiście.
15478:  Naprawdę, naprawdę, naprawdę, naprawdę.
15480:  Naprawdę.
15497:  No i teraz faza startującego lotniskowca.
15501:  W ogóle ja nie mam manę, nawiasem mówiąc.
15510:  Ja nic nie widziałem.
15537:  Możesz zmienić talizmanita na cokolwiek innego, to dajcie propozycję na co zmienić.
15542:  Bo nie mam żadnego innego talizmanu, który wzmacnia siłę zaklęć.
15549:  Tak mam maksymalne role.
15552:  W szalaku ludzie chcieli mi bardzo zmniejszyć, mówiąc mi, że powinienem jakiś miec mieć.
15583:  Nie, patrzę co robi tamten idiota i po prostu ja cierpię.
15589:  Ja, ja cierpię.
15591:  Nigdy w życiu, nigdy w życiu nie widziałem tak źle dopasowanego NPC-a do walki.
15596:  Nigdy.
15610:  Ja mógłbym nie strzelać w ogóle.
15615:  Tylko unikać obrażeń, bo jak strzelam, to on się teleportuje na drugą stronę areny i whatever.
15623:  Widzicie?
15625:  Nie dolatują w ogóle moje zaklęcia do niego.
15634:  Teraz doleciało.
15651:  Jezus, no przecież nie mogę, nie wytrzymam tego.
15654:  No nie wytrzymam tych losowych, nietelegrafowanych ataków, no!
15700:  Wiecie co będzie najlepsze?
15702:  Najlepsze będzie to, że dostaniemy z niego za mało dusz na level.
15707:  Zobaczycie.
15711:  Manny mi braknie w drugiej fazie.
15712:  Nie, na to mam nieskończony atak.
15715:  Poza tym liczę na to, że samony wytrzymają do tego czasu.
15723:  Widzicie co ja muszę zrobić, żeby uniknąć tego ataku?
15727:  Przede wszystkim muszę mieć prekognicję i wiedzieć, że nastąpi.
15731:  Po drugie, żeby uniknąć tego ataku, muszę biec przez trzy sekundy i zrobić dwa role.
15737:  Zmienić cel z głowy na inną część ciała?
15739:  To zabawne, ponieważ ja na to nie odpowiadam.
15741:  To gra automatycznie mi przełącza z jednego strony na drugą stronę.
15745:  To ona o tym decyduje.
15747:  Za niego jest dwieście dziewięćdziesiąt tysięcy dusz, czyli jest jeden level.
15751:  Jest jeden cholera jasna level.
15752:  Ja nie wierzę po prostu absolutnie.
15761:  Raz, dwa, trzy.
15763:  Widzicie?
15765:  Dwie sekundy biegu i rol musi być.
15768:  Najlepiej dwa role, ponieważ wiadomo, że w tej grze, w tym DLC-ku konkretnie, premiuje się spamowanie rolami.
15777:  Widzicie?
15778:  To jest chore.
15788:  Odrażająca jest ta kamera, po prostu odrażająca jest.
15791:  ODRAŻAJĄCA JEST TA KAMERA!
15796:  Tu nie ma innego celu niż głowa, tu jest tylko jeden cel w postaci głowy.
15801:  Smoki miały inne cele.
15818:  Co tym razem?
15818:  Jaki Matrix?
15820:  O!
15821:  Tym razem po prostu se stał.
15824:  No ale taki opening jest tym razem.
15826:  Se stoi, nic nie robi.
15831:  Za wczesny rol mój.
15833:  Błąd.
15840:  Ładnie mogę każdy se celu ustawić, nie?
15843:  Tylko że jest jeden punkt, dosłownie.
15846:  Czyli głowa.
15851:  Żeby to jeszcze cokolwiek dawało, nie?
15855:  Ale nie, nie daje.
15880:  Boję się do niego podejść, bo on nie one-shotuje ogonem.
15903:  I wszedł Stagger, nie?
15905:  Zajebiście, prawda?
15908:  Patrzcie, jak dużo nasi przeciwnicy.
15910:  To nie są nasi sojusznicy, to są nasi przeciwnicy.
15912:  Zobaczcie, jak oni dużo zadają obrażeń, nie?
15917:  Jak trywializują niesamowicie walkę.
15932:  Nie umiem tego wyczuć, bo mój mózg mówi mi, ten atak jest...
15937:  Do uniknięcia za wcześnie.
15945:  To jest następny za całą arenę, całą arenę.
15962:  Teraz mnie zabije Charizard, zobaczcie.
15971:  50% czasu w ogóle tej walki to są uniki i ucieczki.
15975:  Już jest przegrana, bo nie mam money.
15978:  Nie mam money, żeby go zabić.
15993:  Patrzcie, Midir miałby teraz okno na atak, on nie ma.
15997:  On ma następny atak.
15999:  I potem ma następny atak, widzicie?
16002:  Następny, i następny, i następny, i następny, i następny, i następny, i następny.
16007:  Nie ma ani jednego okna na ataki.
16018:  Spell Protoss, muszę się… Co wy macie z tą Protossą?!
16021:  Przecież to jest do dupy zaklęcie!
16027:  Które to w ogóle jest?
16029:  Proca.
16031:  Oczywiście nie może mi powiedzieć, ile to zadaje obrażeń, nie?
16034:  No wiadoma sprawa.
16035:  No proszę bardzo.
16036:  Mnie jest wszystko jedno, bylebym go pokonał.
16038:  Wszystko mi jedno.
16039:  Mogę używać tej cholernej procy.
16041:  Nie ma sprawy. ...
16071:  Teraz zrozumiecie, dlaczego przestałem Procy używać.
16073:  Widzieliście ten atak Procy?
16075:  Widzieliście?
16076:  Jak jeden poszedł w ścianę?
16077:  Widzieliście?
16078:  Dwa poszły w ścianę i jeden poszedł w głowę.
16080:  To jest Proca wasza.
16081:  Genialna.
16083:  Przestałem jej używać 2,5 roku temu.
16092:  Następny raz.
16098:  Ale to... Nie, dobra, wycofuję się.
16102:  Jest stagger.
16108:  Nie miałem czasu na nic więcej, ale jest stagger.
16119:  Co z tego, skoro i tak przegram, ale przynajmniej jest cień nadziei.
16150:  Znowu nie miałem jak się przełączyć na tę pierdoloną kometę Azura.
16162:  No nie wiem, nie wiem ile oberwał, ale wiem, że ja teraz oberwę, bo jest RNG przeciwko mnie.
16176:  Dobra, plan jest taki.
16179:  Wypieprzam wszystkie zaklęcia poza Procą i Azurem.
16182:  Wypieprzam kółko przywołujące konia i się mobilizuję.
16186:  A potem będę przez półtorej godziny usiłował to wszystko odmienić.
16192:  Co to jest?
16192:  Błogosławienie stomatki?
16197:  Ej, to jest zużywalne raz czy nie raz?
16199:  Kolejna rzecz, która mnie doprowadza do szału.
16202:  Zapas 0 na 600, zapas 1... Nie, nie.
16206:  Czyli 600 użyć jest tego.
16209:  Okej, to nie będę kombinował.
16214:  Wasza pierdolona proca lepsza.
16217:  Nie no, nie wiedziałem, że to tak staggeruje błyskawicznie.
16219:  Że to zmienia postać rzeczy zupełnie.
16222:  To teraz tak.
16229:  Dobrze.
16230:  I teraz tak.
16232:  Wszystko?
16232:  Wszystko chyba.
16236:  Nie no, jest szansa.
16240:  Mała, bo mała, ale jest.
16245:  Marika to jest consumable, no tak sądziłem właśnie.
16260:  Po korzystaniu z to Mariki jest bodajże lore'owo tylko jedno, stworzone specjalnie dla Mesmera, no ale wiesz, a mnie interesuje gameplay'owo.
16284:  Bo maciek, ja nie znoszę tego openingu.
16287:  Jest najgorszy ze wszystkich.
16291:  Za każdym razem ginę na nim, no.
16293:  Przecież tu nie ma żadnej konsystencji absolutnie.
16296:  Za każdym razem będę ginął, jak będzie ten opening.
16299:  Nic nie jestem w stanie zrobić.
16300:  Biegnę w lewo źle, biegnę w prawo źle, biegnę w lewo robię rol źle, biegnę w prawo robię rol źle, biegnę w prawo robię w lewo nie.
16307:  Nic, nic nie mogę zrobić.
16310:  Jak on się uprze, żeby zaczynać od tego ataku zionięciem, to jest koniec.
16314:  Bo w zasadzie mogę robić restart od razu.
16319:  No, co to jest w ogóle jakaś komedia, no?
16323:  Znowu.
16324:  Znowu.
16328:  Drugi raz sobie jeszcze zrób ten atak.
16336:  Spierdalaj z tymi atakami w trakcie moich!
16344:  kiedy nie mam sekundy, żeby zareagować na nie.
16353:  Zrobimy tak, moi drodzy, chytrze.
16356:  Łzy na śladowcy przyzwałem wtedy, kiedy mam proce.
16359:  Jest szansa, że będzie je używać.
16365:  W sumie od czwartku złoto.
16366:  Cieszę się bardzo.
16367:  Czekałem bardzo na Eldenka, moi drodzy.
16371:  Ja mówię, mam wrażenie, że ja za wcześnie muszę go rolować, no to jest abstrakcja po prostu.
16385:  Jezus ma... Daj mi spokój przez moment!
16404:  Nie mam czasu.
16406:  Nawet... Nawet nie miałem czasu, żeby mu wbić normalnie.
16409:  Koniec, reset.
16428:  Ja go będę bił i 6 godzin, jeżeli będzie trzeba.
16431:  Już teraz jestem zdenerwowany i blokuje progres.
16437:  Trzeba było zacząć dzisiaj o 16, taka prawda.
16440:  Ale jutro jest niedziela, moi drodzy.
16444:  Jutro zaczniemy wtedy o 16.
16445:  No, za wcześnie i jest okej.
16460:  Palant z łukiem się wybrał.
16476:  Dzięki za oglądanie!
16503:  No i co jest?
16504:  No co jest?
16505:  Czemu nie działa?
16506:  Mam cholerny miecz!
16514:  Nie da się w 6 sekund wypić 3-sekundowego eliksiru, zmienić w sekundę miecz i zadać obrażenia, które wymagają 12 sekund przygotowania!
16526:  Nie da się tego zrobić w 6 sekund!
16531:  Czy jeszcze miecz muszę wypieprzyć?
16538:  Rany boskie, rany boskie, przecież to jest niewiarygodne po prostu!
16543:  Jak można zrobić tak dysfunkcyjny interfejs?
16546:  Co jeszcze?
16546:  Może ja w ogóle wszystko z ciebie zrzucę?
16574:  Nie mogę tego palanta z łukiem... Czyli jak ja patrzę na tego palanta z łukiem, to po prostu we mnie krew wrze.
16581:  Znaczy, to jest najgorsza złośliwość, jaką można zrobić.
16584:  Dać samona, który nic nie daje.
16587:  Największa, najwredniejsza złośliwość, jaką można zrobić.
16609:  Za wcześnie, za wcześnie.
16614:  By były jakieś cheaty na fuzu, to ja bym ich użył godzinę temu.
16623:  Ja muszę skręcić wentylację.
16645:  Wziąć shake proteinowy.
16646:  Jak mi na treningu pomaga, tutaj też pomoże.
16650:  Możesz go ominąć.
16651:  No wiesz, mogę nefuzo też przestać grać w grę.
16653:  To też jest rozwiązanie.
16655:  Mogę zacząć rozwiązywać całki, albo napisać artykuł naukowy.
16658:  Wszystko to mogę zrobić.
16659:  Problem polega na tym... No dobrze, z wyjątkiem rozwiązania całki tego nie mogę zrobić.
16663:  Problem polega na tym, że to nie rozwiązuje mojego problemu z tym bossem.
16681:  Będzie telegraf?
16684:  Będzie, wiedziałem.
16698:  Może, może zwróć uwagę na trzech innych przeciwników, którzy tutaj są, a nie tylko na mnie.
16710:  Fajne zakręcinie, takie niezbyt celne.
16714:  Tak, wszystkie moje.
16718:  Tisza już nie żyje, nawiasem mówiąc.
16721:  Ale dobrze, że strywializowała nam troszeczkę walkę.
16738:  Jestem...
16742:  Dobra.
16742:  Nie wiem, czy trafiło.
16759:  Wiedziałem!
16789:  Bardzo nam teraz nie będzie pomagał brak manów.
16796:  Nie, niedobrze.
16797:  W złym miejscu byłem.
16800:  Gdybym był w odpowiednim miejscu przez taggerze, to byłbym w stanie go szybciej wyeliminować.
16806:  Byłem w nieodpowiednim miejscu dwa razy i to wystarczyło.
16810:  Wiem, Arturze.
16811:  Jestem bardzo na bieżąco.
16826:  Potrzebuję tego, żeby przeciwnik nie atakował mnie cały czas.
16830:  Tego tylko potrzebuję.
16841:  Zauważyliście, że się psuje dźwięk przez to, że są włączone głosy?
16846:  Ciekawe jestem, czy któryś z recenzentów na to zwrócił uwagę.
16863:  Teraz jestem w odpowiednim miejscu, bardzo odpowiednim miejscu.
16866:  Szkoda tylko, że on ma nieśmiertelność podczas tego!
16877:  Nie zauważyłem tego wcześniej!
16880:  On miał nieśmiertelność podczas tego przejścia w fazę drugą!
16884:  Jakim prawem? !
16892:  Mało małych dogodnień!
16925:  Chciałem się tak otrząsnąć po Staggerze jak on.
16969:  Nie zapeszajcie.
16975:  Właśnie!
16978:  O kurwa, mam przerąbane teraz.
16984:  Mówiłem, żeby nie zapeszać?
16991:  Właśnie nas rozwaliło RNG.
16994:  To jest klasyczny moment, kiedy nas rozwala RNG.
17003:  Niezmiennie.
17004:  Więc tak, ma nieśmiertelność podczas zmieniania faz.
17009:  Jezus Maria!
17011:  Ja po prostu nie wierzę, jakie to jest bezczelne.
17041:  A, główką ruszył i nie trafię, wiem.
17046:  Czym jest RNG?
17046:  Random Numbers Generator, największy rack jaki jest w grach wideo, czyli generator liczb losowych.
17052:  Algorytmy, które wpływają na to, jakie sekwencje się odpalają w danym momencie.
17058:  które nie reagują na taktykę twoją ani na to, co ty robisz.
17063:  Tylko po prostu są randomowe.
17066:  Prawda?
17066:  Dźwięki świrują w miejscu, w którym powinien być dialog.
17068:  Dziwne.
17069:  Jestem pewien, że recenzenci zwrócą na to uwagę w rzadkich chwilach, kiedy nie będą mówić o tym, że gra wygląda miodnie i jest ładna grafika.
17088:  Lub gdy nie będą robić laurki sklebiającej fanom, bo wydaje mi się, że fani tego oczekują.
17093:  A nie, fani oczekują tak naprawdę uczciwego potraktowania sprawy.
17106:  Giń, giń, giń.
17109:  I teraz się przesunął model przeciwnika o milimetr.
17117:  Dlaczego nie?
17118:  Był w trakcie staggeru, nie powinien się przesunąć.
17120:  Nie uważacie?
17121:  Stagger powinien działać w taki sposób, że przeciwnik się nie może poruszać.
17125:  Fajnie moje zaklęcia trafiają, widzę.
17149:  Najlepszym dowodem na to, jak bardzo jest przegięta ta walka, jest fakt, że nikt na czacie nie mówi o komecie Azura.
17159:  By już wszyscy zobaczyli, jak bardzo to zaklęcie zostało upośledzone, znerfione, jak bardzo wprowadzono wszelkiego rodzaju możliwe uniemożliwienia, żeby ono działało.
17176:  Ja bym mógł to zrobić szybciej.
17187:  Proszę, nie porównywać tego bossa z Artoriasem.
17192:  Dobra, ja cenię to pochytanie jego, żeby gracz wiedział, że dobrze wydał pieniądze.
17195:  A co ja mówię od samego początku tego streamu?
17198:  Poczekajcie, aż zostanie spatchowane.
17200:  Od samego początku.
17201:  Mieliśmy straszne bugi przy walce z tym wirującym lwem.
17212:  Wiecie co, spróbujemy z Uzoł.
17214:  Tym razem.
17227:  Musi w łeb trafiać to zaklęcie, żeby był stagger, taka prawda.
17234:  Tu jest podobieństwo w walce z Midirem.
17236:  Znaczy rzeczywiście głowa jest wrażliwym miejscem.
17241:  Nie znoszę tego ataku, jest krytyczne.
17250:  Jest absolutnie kretyński ten atak.
17252:  Jest po prostu, jest kretyński, znaczy... Nie macie szansy wtedy nic zrobić, możecie tylko mieć fuksa.
17263:  Ale jest już pięciosekundowy cooldown między zmienieniem zagręć, tak nawiasem mówiąc.
17268:  Widzicie, ile na przykład kastuje się kometa Azura, nie?
17272:  O, myślałem, że dobrze, ale nie, niedobrze.
17276:  O, i teraz ten będzie.
17278:  To jest właśnie RNG, tak?
17280:  Połączenie tych dwóch ataków w jeden i jeszcze macie na desert ten.
17285:  A wszystkie są trudne do uniknięcia, bardzo.
17287:  Nie niemożliwe, ale trudne.
17290:  Ale razem są niemożliwe.
17296:  Przestań miotać we mnie tym cholernym ogonem wreszcie, no!
17309:  Poradę na pokonanie Malekita magiem?
17311:  Dużo szczęścia.
17313:  Polecam ci gwiazdy ruiny na niego.
17315:  Mnie bardzo ułatwiły walkę gwiazdy, chociaż gwiazdy ruiny też zostały znerfione.
17319:  One samo naprowadzały przed nerfem.
17321:  Teraz cię częściowo samo naprowadzają.
17329:  Pastyleczka.
17332:  O, nie było instant death?
17338:  Dziwne.
17339:  Teraz będzie.
17351:  Fajne opóźnienie w komunikacie.
17360:  Teraz uwaga, może machnąć ogonem.
17367:  Nie, tego nie przewidziałem.
17379:  Widzicie, jak spadło moje zaklęcie i go nie trafiło?
17381:  Ładne, nie?
17382:  Fuks.
17405:  Dobrze.
17414:  Okej.
17418:  Uciekaj, uciekaj.
17420:  Uciekaj!
17420:  Uciekaj, uciekaj, uciekaj, powiedziałem uciekaj, uciekaj, uciekaj, uciekaj, uciekaj!
17451:  Fajne, nie?
17451:  Tak zero kontroli, żebyście mieli.
17455:  Bo was zaklęcia staggerują.
17457:  Nie to co wroga, jego zaklęcia nie staggerują.
17482:  Proszę, nie mam szansy ci teraz odpowiedzieć na pytanie o Pyrkonie.
17494:  Well, licznik zgonów.
17495:  Gra przestała być względem mnie fair, więc ja przestałem być fair względem gry.
17499:  Tak to działa.
17505:  Tak a propos bycia fair względem mnie.
17513:  To ja jestem ze złej strony, więc jak będzie mieć Staggera, to jest źle.
17532:  Zmarnowane.
17538:  Zmarnowane.
17547:  Zauważyłem jedno, że jak zaczniemy biec, to mamy jeszcze jakieś szanse.
17551:  I czasem pomaga, jak się zmieni nagle kierunek.
