🔴 Niedomag Iamnix zbiera chrust do lewelowania — ELDEN RING: SHADOW OF THE ERDTREE Livestream #6
🔗 https://www.youtube.com/watch?v=IdafZH_O6mM

12:  © PTA & TVP
15464:  No tak, ale gra jest zbalansowana pod więcej niż jedną klasę przeciwnika, no i trzeba to umieć zrozumieć.
15470:  To nie jest Sekiro.
15478:  To jest tak, jakby ktoś powiedział, nie wiem, w grze typu Heroes 3, tak?
15484:  Wyobraźcie sobie, że da się walczyć tylko jednym zamkiem.
15491:  I ktoś by cały czas grał, powiedzmy, nie wiem, Haven albo Necropolis i mówił, no ja nie widzę, gdzie jest problem, gra jest dobrze zaprojektowana.
15511:  Jezus Maria, po prostu.
15512:  Szkoda, że nie dalej to Aoe.
15515:  Szkoda, że nie dalej.
15524:  Oczywiście, szarża przeze mnie w trakcie zaklęcia.
15529:  Pomyliłem flaszki.
15538:  Nieprawdopodobne, absolutnie.
15548:  Jeżeli masz jakąś pracę na temat wydziedziczonych Miłoszu, to wrzuć ją na Research Gate'a i możesz mi zawsze podrzucić linka, pewnie.
15559:  No tak, pomiłem flaszki z tego względu, że mogę scrollera używać tylko w jedną stronę, a nie w dwie.
15588:  Jezus Maria!
15595:  Jakie zaklęcie chmury?
15597:  Przecież on lata po całej arenie!
15599:  Zaklęcie chmury to se można wykorzystywać na Midira, który lata, a potem siedzi w jednym miejscu przez 15 sekund, no!
15607:  Przecież tam nie ma jednej sekundy, żeby on był w jednym miejscu, ten przeciwnik!
15612:  Jednej sekundy!
15614:  To jest jedyny moment, kiedy ja teraz mam szansę w ogóle na zadanie mu obrażeń, dlatego że on się glitchuje na murze!
15623:  I tak to nic nie daje!
15637:  No dobrze, mana się powinna uzupełniać, to ja mówię od bardzo długiego czasu automatycznie, skoro stamina się może uzupełniać automatycznie.
15644:  Natomiast był, jak pamiętacie, moment, kiedy były zaklęcia na liczbę i to był bardzo dobry moment.
15651:  A potem wprowadzono manę w ramach debuffowania magów.
15661:  i zniechęcania ludzi do grania tą klasą.
15663:  Szczerze wam powiem, że gdybym ja zaczął w ten sposób Elden Ringa, to bym zmienił klasę postaci.
15667:  Ja na tym etapie bym zmienił klasę postaci.
15686:  Przypominam, że ja usiłuję go pokonać z Samonem.
15692:  Nie powinienem mieć wtedy trudności.
15703:  Cały czas unikam, cały czas non-stop atak, non-stop atak.
15710:  Cały czas, cały czas, cały czas atak.
15717:  Nic nie stoi na przeszkodzie zmienić klasę postaci?
15719:  Żartujecie sobie ze mnie w tym momencie?
15721:  Będę startował grę od początku?
15722:  Nie.
15727:  Musisz poczekać Miłoszu, rzeczywiście będziesz mieć mail uniwersytecki, ale powinieneś już dostać na pierwszym roku, to się upomnij o to.
15734:  Absolutnie.
15746:  Nie ma znaczenia, co zrobię, więc w sumie zrobię to.
15752:  Teraz losowo roluję, bo nie wiem, co się dzieje, więc losowo roluję.
15755:  Panik roluje.
15790:  No i znowu.
15799:  Zjawiskowa kamera.
15804:  Zjawiskowy unik z konia, który podobno da się robić.
15810:  Genialne AOE.
15834:  Fakt, że się odpalają losowo te sekwencje jest przerażający absolutnie.
15847:  Fakt, że on może również dwa razy wykonać różne ataki, na raz w sensie, w jednej sekwencji, jest przegięty.
15857:  A robi to nieustannie, on kanceluje swoje animacje.
15868:  Jeden HP.
15872:  No i tak, zaczyna się.
15877:  Dowódca sra już.
15884:  No to mamy najgorszego bossa dodatku, moi drodzy.
15888:  Hipcia przebił.
15911:  Co to było?
15914:  Nie!
16023:  Ciekawi mnie żywo, czy ktoś po moim streamie stwierdzi, a kurczę, jak zagrałbym sobie w tego Eldenka magiem.
16032:  A jak już mi się znudziło to trzymanie tarczy i machanie mieczem i odbijanie wszystkich ciosów, zagrałbym sobie magiem wreszcie.
16040:  Ciekaw jestem, ile osób tak pomyśli.
16046:  Niesamowite absolutnie.
16049:  Przynajmniej ogarnąłem toaletę.
16053:  Boss zadbał o mój mocz.
16055:  O mój pęcherz.
16059:  Prawdopodobnie bał się złotego deszczu.
16064:  Jak mnie doprowadza do szału, że te ataki wykorzystują staminę.
16092:  Dobra Co to było?
16107:  A on teraz tym strzela, okej
16116:  Teraz ja jestem szmacianą kukłą do walenia we mnie cały czas, non-stop, bym się nie mógł wyleczyć.
16129:  Fajny jeszcze glitch się pojawił w tamtym międzyczasie.
16135:  Przy tej dziedzinie z hitboxami przestały istnieć.
16140:  Czemu myślisz, że twoje przeżycia są reprezentowane każdą osobą grającą magiem, będzie miało takie samo doświadczenie?
16144:  Ponieważ moje przeżycia nie są związane z moją osobą, tożsamością i tak dalej, tylko z tym, jaki jest stosunek czasu trwania za oknem do czasu trwania ataków.
16152:  To jest bardzo proste, możesz sobie obliczyć to matematycznie.
16156:  Jeżeli nie masz magicznego sposobu na to, żeby zwiększyć okna ataku między atakami przeciwnika, to zawsze to będzie niedostosowane do buildu maga.
16166:  Zawsze.
16168:  Niezależnie od tego, jakiego masz skilla, ile masz doświadczenia w grze, nieważne.
16173:  Jedyny sposób na to, żeby uprzyjemnić to doświadczenie, to jest pójście w klasę hybrydyczną.
16178:  Czysty mak?
16178:  Nie ma szans.
16182:  Póki się to nie zmieni.
16204:  Niemcy to jest spara szansa.
16233:  Tak znam grę Tyranny.
16234:  Średnio mi się podobałaś, co powiedziałaś.
16236:  Wolałem RPGi z pierwszej osoby.
16241:  Najlepsze jest to, że nawet jak znasz wszystkie ataki, to jest RNG i tak cię dojeje, bo niektórych ataków nie da się wyroliwować.
16245:  Nie da się wyroliwować, ponieważ są sekwencjonowane.
16249:  Są jeden po drugim w pętli.
16251:  Dlatego właśnie jest to problematyczne.
16253:  Wyroluje cię jeden źle i jest koniec.
16255:  Cała sekwencja jest spaprana.
16261:  Nie pomaga też to, że czasem jest tak, że roluję dokładnie tak samo jak rollowałem i nauczyłem się rollować, ale to nic nie daje.
16276:  To był bardzo zły początek.
16281:  Jezus Maria, no nie, nie wierzę.
16310:  Satyryczna, co tu się dzieje?
16339:  Pół rola mnie złapał w drugą stronę.
16341:  Czy też to widać jak... O, piękne, jak miota salmonem jak szmacianą kukiełką.
16358:  Jezus no.
16362:  No i znowu, teraz się zaczyna sieczka.
16365:  Nie wiadomo co on zrobi.
16368:  Nie, nie wiesz, co on zrobi.
16371:  Wiesz tylko, że już nie masz Samona.
16376:  O. To jest normalne?
16377:  Nie.
16383:  A to?
16383:  Nie.
16384:  Teraz będzie druga szarża, nie?
16396:  I tracisz okno ataku, bo się musisz wyleczyć, nie?
16403:  A teraz w trakcie rola zostałem zabity.
16410:  Po prawej stronie areny jest przepaść, może da się go zchizować i zrzucić z klifu?
16413:  Nie.
16414:  Nie sądzę.
16418:  W Sekiro ten człowiek by padł po 2,5 godziny temu.
16428:  Tyle w temacie.
16429:  O Krzysztof, czemu nie unikać tej szarży z konia?
16435:  Ja mogę tutaj nie dojechać nawet.
16446:  Widzicie?
16447:  Ja nawet tutaj nie dojechałem.
16453:  Szkoda, że czary z nieograniczonym zasięgiem i 0 sekundowym cast time są dostępne tylko dla przeciwników.
16458:  Chciałbym 0 sekundowy cast time.
16460:  To prawda.
16462:  Bardzo.
16465:  Ja myślę, że będzie ich 6 godzin dzisiaj.
16467:  Ja nie odpuszczę tym razem.
16473:  To już będzie któryś Igorze, boss, który jest źle zaprojektowany w tym dodatku.
16478:  Jeżeli dobrze liczę, to na razie trzeci.
16480:  Pierwszy tylko dlatego, że były glitche na nim.
16484:  Bo jeżeli chodzi o ataki, to było spoko, ale glitche sprawiały, że walka była nieznośna.
16494:  Mieliście klasyczny przykład tego, co się stanie, jeżeli pierwszy rol nie wejdzie.
16498:  Każdy następny nie wychodzi.
16508:  On się zatrzymał, wyhamował przecież przed Cliffem.
16510:  To nie jest tak, że on tam skoczy, bez przesady.
16520:  Musi być sposób.
16528:  Nie wiem, jaki musiałeś mieć fuks, Abdulu, żeby ci padło od komety Azura.
16532:  Musiałeś mieć fuksa.
16543:  Zresztą to jest w ogóle komedia jakaś, że mówisz mi, że kometa Azura weszła w przeciwnika, który w ciągu dwóch sekund potrafi być w trzech miejscach areny.
16559:  Gdziekolwiek zrolujesz ten atak, zawsze zginiesz.
16564:  To ja może będę wyłącznie się leczył, co?
16566:  To jest mój pomysł.
16570:  To dobrze, to jaki salmon bardziej tankuje?
16572:  No litości, no jeżeli mi radzicie, że bardziej tankujący salmon, to jaki?
16576:  No ja nie wiem jaki.
16578:  Poza tym wiecie, co to znaczy.
16579:  To znaczy, że będziemy musieli znowu iść do tego cholernego okrągłego stołu, szukać następnie typiary, u której się to robi.
16586:  Następnie się okaże, że nie mam run.
16588:  Potem się znowu następna rzecz okaże.
16590:  Jezus Maria.
16592:  I zejdzie na to godzina.
16598:  Ja już wolę mieć parę prób i może wejdzie RNG dobre.
16603:  A może nie.
16604:  Nie wiem.
16610:  Walnij zazórem, jak się zliczuję w ścianie, a haczyj nigdy, by jeszcze ani razu się nie zliczował w ścianie.
16642:  Gra nawet nie szczyta mojego uniku.
16645:  Po co?
16646:  Po co?
16673:  Czytałem, 1 gratisowe uderzenie.
16711:  I koniec.
16713:  Próbowałem, sorry.
16723:  A szarża daje mu nieśmiertelność, jak zawsze.
16730:  Jezus, nie, naprawdę, nie, Loretta, naprawdę.
16736:  Jezus Maria, co wy czasem piszecie.
16743:  Czy tu jest czas castu gdzieś?
16745:  Rzeczywiście, że nigdzie nie ma.
16747:  Nie ma?
16748:  Czemu nigdzie nie ma czasu castu wypisanego?
16750:  Ale to jest głupie.
16752:  To ja ci może zaprezentuję w takim razie.
16761:  Loreta, tak?
16763:  Dobra.
16766:  Zaklęcie, którego używam do walki obecnie.
16769:  Raz, dwa, trzy, cztery.
16771:  Teraz w sekundach.
16773:  Raz, dwa, trzy, cztery.
16778:  Czyli masz mniej więcej od trzech do czterech uderzeń na sekundę w zależności od tego jak wyjdzie animacja.
16783:  Raz, dwa, trzy, cztery, pięć.
16788:  I dopiero teraz mogę zrolować.
16790:  Tyle w temacie.
16794:  Reszta to już jest matematyka i obliczenie.
16798:  ile wpadnie ciosów, a potem skorelowanie tego z sekundami przypominającymi na ataki bossa.
16807:  Czy mam Vanishing Teleport?
16808:  Nie wiem nawet, że coś takiego istnieje.
16811:  Jak znam życie, jest to pod wiarę, jak wszystko w tej grze.
16814:  Gdybym wiedział, miałbym build pod wiarę, ale niestety 200 godzin temu nie wiedziałem tego.
16847:  Nie, tu jest dokładnie to samo co z Hippopotamii, ja też, też włażę cały czas model tej postaci.
16853:  Dzięki ci Snuizze w Spar... Sanji, przepraszam, w Sparcie od 28 miesięcy.
16856:  Z najbardziej spapranych bossów?
16857:  Tak, jeden z dwóch.
16863:  No inkantacje pod wiarę może są wolniejsze, ale macie miliard buffów tam.
16897:  W rolu, w rolu mnie zapija, w rolu!
16899:  Szlag mnie traf, jasny!
16902:  Gdzie się podziała mechanika invincibility frames?
16905:  Gdzie? !
16937:  Jezus, ja nawet nie widziałem, co się dzieje.
16949:  No i zabity.
16959:  Jeżeli masz obszarowe, to można spróbować z wierzchowcem.
16962:  Miałeś kunto w tym momencie, dowód naoczny.
16964:  Co się dzieje?
16966:  jak są ataki obszarowe i jesteś na koniu.
16969:  Najbardziej męczący SimEver.
16971:  No dzięki Delta Griffin, znaczy podziękowania do FromSoftu.
16975:  Kieruj.
16976:  Ale dziękuję ci za trybut.
16983:  Tak, generalnie najlepszy sposób to jest zmienienie buildu w trakcie walki, absolutnie.
16988:  Przecież o to chodzi.
17018:  To jest smutne.
17052:  Wiedziałem.
17077:  Nie, jest to niesamowite absolutnie.
17094:  Czemu ten magiczny cóś w trakcie walki używa staminę, a poza nią nie?
17099:  Dziękuję za to pytanie.
17102:  W ogóle zaklęcia zużywające staminę, to już od samego początku mówiłem, że to jest paranoja.
17142:  Jezus, zostaw wreszcie mnie tymi cholernymi atakami obszarowymi!
17159:  Trzeci atak obszarowy.
17160:  I teraz będą same ataki obszarowe już.
17191:  Nie mogłem wstać.
17192:  Znowu sekwencjonowany atak.
17195:  Dwa na raz.
17204:  No prawdopodobne to jest absurdnie.
17206:  Szary pasek w pasku życia bossa to jest debuff, który zadaje nasza Samonka.
17219:  A to ja ten pomysł z przyzwaniem Torenta już miałem kilka razy.
17223:  Problem polega na tym, że czasem on mi go one-shotuje.
17238:  Przychodzą jacyś ludzie, no i biją, i szarpną.
17240:  Mam taka, dziękuję Ci za trybu.
17241:  No, wiesz, ja myślę, że on nie ma na co narzekać akurat.
17247:  Też chciałem mieć ataki, na które są...
17251:  Zero sekund.
17254:  Momentalnie wychodzić ze stagera.
17256:  Chciałem mieć takie rzeczy.
17272:  Dobra, teraz to walnie.
17276:  Dorzuć smoki z plastiku.
17279:  Dziękuję Zbyniu za trybut, dziękuję Smok z kartonu i testosteronu za wsparcie również.
17285:  A Zbyniowi dziękuję najserdeczniej za podarowanie wsparć.
17292:  No i oczywiście szarża z drugiej strony, z drugiej strony galaktyki, no jasna sprawa.
17298:  Jasna sprawa.
17300:  Piotr Dębski, Omnidrift, Krzysztof Kłos, Jolosław i Miki Limanówka otrzymują wsparcie.
17305:  Dziękuję najserdeczniej.
17306:  Juhu.
17311:  Nagroba o nim będzie fajna.
17312:  Tak, będą levele, które umożliwiają mi zadawanie większej liczby obrażeń.
17316:  Dlatego jest to dla mnie ważne.
17321:  Moim zdaniem jest ta porożka nie do usprawiedliwienia, Miłoszu.
17325:  Nie dla firmy, która jest AAA.
17327:  Nie ma takiej możliwości.
17329:  Znaczy, w tym momencie mogę powiedzieć otwarcie.
17331:  Lies of Pi było lepsze.
17334:  Lies of Peace żera dodatek do Elden Ringa na śniadanie, a miało problemy.
17338:  Więc fakt, że początkująca firma była w stanie zrobić lepszą grę w stylu FromSoftu niż FromSoft, jest przerażający.
17347:  I nie, nie było tam, nie było tam prostych bossów.
17350:  Absolutnie laksacja weszła do absolutnego kanonu, jeżeli chodzi o trudne walki, ale równocześnie sprawiedliwe.
17362:  Ta walka to jest symboliczny koniec sprawiedliwości walk FromSoftu.
17374:  Nie ma znaczenia, czy zadacie obrażenia w głowę, czy nie w głowę.
17377:  Nie ma to znaczenia żadnego, co zrobić.
17380:  Nie ma żadnego znaczenia.
17400:  Bo w ogóle nie można parować w tej walce, to jest przerażające absolutnie.
17404:  Rolować trzeba, nie parować.
17411:  Przypominam, że już był boss, którego biłem dłużej i była to Elden Beast.
17415:  To jest boss, którego po dwóch latach dopiero naprawili.
17419:  A co się nasłuchałem, to moje, że robię źle.
17441:  Dobra, spamię teraz księżycami.
17447:  Nic to nie dało.
17466:  W rolu, nie?
17467:  Ładne.
17468:  Ładne, ładne.
17470:  Uwielbiam, uwielbiam jak cofa mi obrażenia o parę klatek.
17476:  Uwielbiam.
17484:  Tak, Grzyb.
17486:  Niewątpliwie, Bill Magiczny jest dodatkiem w Soulsach, tylko że wiesz, jest to problem.
17489:  Ta gra nie nazywa się Dark Souls, tylko Elden Ring, jakby ci umknęło.
17495:  I dosłownie jest tutaj więcej zaklęć inkantacji niż oręża.
17500:  I buffów, i stylów broni, popiołów wojny, huje muje dzikie węże, halabardy i pawęże.
17515:  Dobra, może na tym etapie Księżyc będzie lepszy.
17520:  Przynajmniej, żeby ze trzy kasty wrzucić.
17524:  To już będzie dużo.
17532:  No już się zainteresował nami.
17548:  Tisza już nie żyje.
17555:  Tisza już nie żyje, po raz drugi.
17564:  Dzięki za oglądanie!
17596:  No i zabiła mnie oczywiście.
17597:  Nie mogę bić Sandro, bo nie moja tura!
17601:  Nie moja tura była, była tura przeciwnika teraz.
17609:  Jak jest tura przeciwnika, to nie możesz zadawać obrażeń.
17642:  Od kiedy boss potrafi rol-catchować gracza?
17645:  Od tego dodatku.
17651:  Należy też zwrócić uwagę, że laksacja w Lies of Pi połączyła widowiskowy atak z możliwą kontrą gracza.
17656:  Gdy zbija się powietrze, mogłeś odbijać kulę, który mi strzelał.
17659:  To!
17659:  To było świetne!
17661:  To świetne.
17666:  Kiedy moja tura będzie?
17667:  Nie wiem, czekam na nią od trzech godzin.
17673:  Mmm, fascynujący atak.
17677:  Teraz nie ma znaczenia co zrobię, żadnego, ponieważ nie moja tura.
17685:  Laxatia to jest jedna z postaci w Lies of Pi.
17690:  Przepiękna absolutnie.
17707:  No i widzę Miłoszu, żeby FromSoft usiłowo naprawić Castera, wręcz przeciwnie, widzę raczej, że spaprali robotę całkowicie.
17721:  Symulator leczenia wraca.
17738:  Czemu nie zadaję większych obrażeń w głowę?!
17740:  Czemu?!
17741:  CZEMU?!
17750:  Glitch polega na zablokowaniu bossa w rogu i mucenia obszarówką zajebiście.
17758:  Wyobraźcie sobie moje męki przy poznaniu tego bossa na nowej grze Plus.
17760:  To jest kolejny problem.
17762:  FromSoft ukarał graczy, którzy byli... Najwierniejszymi graczami, byli najbardziej zainwestowani w Elden Ringa.
17768:  Ukarał ich po prostu.
17770:  W sposób nieuczciwy.
17771:  Mnie się strasznie cieszy, że nie zrobiłem nowej gry Plus.
17774:  Albym clouł.
17775:  Ani jeden atak nie siadł.
17777:  Jest potężna wada tego zaklęcia.
17779:  Jest strasznie... Słabe.
17783:  Zasięgowo.
17796:  Czy w buildzie podwiary są lepsze czary, lepsze możliwości przetrwania?
17808:  Tak, Terna, Magicka i Azur, boss martwy.
17810:  Jasne, no to polecam mag tutaj w tej walce.
17814:  Polecam.
17815:  Ale nagraj, jak ci się uda Azura na niego użyć, bo to będzie jedyny taki przypadek w internecie.
17824:  Musi koniunkcja Marsa, Jowisza, Plutona i Wenus jednocześnie zajść, żeby to się udało.
17832:  O, jakie ładne ataki przechodzące przez mur.
17846:  Ani w prrrwiatorze unikam tego ataku i nic to nie daje!
17866:  Zero Staggera, nic, absolutnie.
17871:  Ale, ale nie, ale mnie da się!
17873:  Mnie da się zapodać zawsze Stagger w trakcie jak robię zaklęcie!
17877:  To jest skandal naprawdę!
17885:  Muszą, muszą uniemożliwić mu,
17888:  utrzymywanie nieśmiertelności w trakcie szarży.
17891:  No przecież to jest abstrakcja kompletna.
17899:  Magia staggeruje?
17900:  Tak, jak zadasz 20 tysięcy obrażeń.
17903:  Wtedy tak.
17909:  Dobra, niech ona złapie na niego agro.
17914:  I on na nią.
17916:  Ja wtedy walę...
17918:  Księżyce rani.
17920:  Trzy dam radę.
17923:  Patrzcie, tylko dwa księżyce jestem w stanie zrobić.
17928:  Oczywiście, jak zawsze.
17931:  Bo tak gigantycznie znerwiono tę miksturę.
17940:  Bo wiecie, mak potrzebuje nerwów, jest za mocny.
17955:  Dzięki za oglądanie!
17992:  Nie mogę, no nie mogę po prostu.
17996:  Nie mogę.
18005:  Nie mam źle pojęcia co zrobić.
18010:  Z czym jedna rzecz przychodzi do głowy, ale ona jest głupia.
18014:  Mam trochę łuków runicznych.
18018:  Przynajmniej zwiększę nieznacznie życie.
18049:  Oho.
18056:  Wiedziałem.
18058:  Nieunikalny atak.
18080:  Już się skończyło szaleństwo, czy nie, nie, nie, nie skończyło się.
18088:  Nie, nie, nie, nie, nie, nie wiem, nie wiem.
18089:  Nie wiem, nie wiem, po prostu nie wiem, co mam zrobić.
18095:  Naprawdę nie wiem, co mam zrobić.
18097:  Nie mam zielonego pojęcia.
18098:  Czy ja mam jakiegokolwiek innego samona, który zadaje... Boże, gdzie się w ogóle wybierało samony?
18107:  Chyba tutaj.
18120:  Wszystko jest niewylewelowane.
18124:  Wszystko.
18127:  Uza na Środowcy tylko jest na plus 10.
18150:  Wszyscy są zgodni, że hitboxy Dzika są do kompleksowej naprawy.
18153:  Szkoda, że wszyscy są zgodni, prócz FromSoftu.
18182:  Jaki to ma zasięg w ogóle, no!
18192:  Wiesz, jaki to ma zasięg, no!
18198:  Fronton, a prawie jak to renta jeden miss po dwóch latach i z wielką łaską, tak będzie.
18204:  Możesz w ogóle przejść te 3-4 ruchy.
18205:  Tak, ale muszę na 100% wiedzieć, który jest do tankowania.
18211:  Na 100% muszę to wiedzieć.
18214:  Bo jeżeli użyję tych pieprzonych konwali do niewłaściwego samona, to wtedy już mam w ogóle przerąbane.
18227:  Nie, ja naprawdę, ja robię rolę, no, przecież to jest niesamowite, no.
18233:  Ale trafiają mnie za każdym razem albo ataki obszarowe, albo atak w sekwencji, no przecież rany boskie.
18242:  Ja musiałem tutaj stale robić rolę, no non-stop!
18247:  No przecież non-stop!
18249:  Te ataki się nie przerywają, nie ma jednego momentu, jednego momentu odpoczynku nie ma!
18277:  Jezu, zostaw mnie już, no!
18283:  Na jedną sekundę!
18288:  Jak można doprowadzić do tego, że się liczą sekundy w grach?!
18292:  To jest skandal absolutny!
18296:  Design issue, Mateuszu, design issue!
18300:  Nie po raz pierwszy From się przyznaje do tego, że coś spierniczył!
18309:  Mimik jest bardziej wytrzymały, ale nie zadaje żadnych obrażeń.
18314:  No i co mam niby teraz zrobić?
18316:  Co?
18321:  Ostatnie leczenie.
18323:  Jezu, ostatnie leczenie, Jezu.
18374:  Więc róbmy tak.
18379:  Niech Mimik też używa tych zaklęć.
18384:  Nie, nie, nie po strona.
18385:  Jak się nauczy tutaj dodgy, to w następnej walce będą inne.
18389:  To jest esencja tego dodatku.
18398:  Byłem teraz na innym ekranie.
18399:  Dziękuję, dziękuję, dziękuję.
18404:  Dziękuję.
18405:  Wybitny projekt gry, wybitny projekt gry.
18408:  Trudno ogarnąć, że kursor powinien być cały czas na jednym ekranie.
18413:  Ciężko to ogarnąć.
18448:  Masz iframe przez całą rolę tylko na początku i właśnie... Tak, bo one zostały zaprojektowane do walki, która nie trwa non-stop.
18453:  Tylko takiej, która jest z przerwami.
18455:  Właśnie na tym polegała filozofia iframesów.
18457:  Jeżeli jest atak i nieustannie, to nie jesteś w stanie tego zrobić.
18463:  Nie jesteś w stanie.
18466:  O co chodzi z kursorem?
18469:  Masz kursor w innym miejscu na ekranie sąsiednim i klika tam, a on powinien być w grze.
18477:  Mimo, że jest w dwóch oknach, jedyna taka gra, jedyna, jedynie From Software ma z tym problem.
18481:  Żadna inna firma projektująca gry nie ma z tym problemu, From ma.
18489:  To nie jest jeden z łatwiejszych bossów w dodatku, ludzie mówią, że to jest jeden z bardziej zrypanych bossów w dodatku, to jest różnica.
18499:  Dobra, zobaczmy jak sobie Uza poradzi teraz.
18501:  Na razie Uza ginie.
18506:  I nie agruje go.
18513:  On wali w niego odpowiednimi zaklęciem.
18515:  To już dobrze.
18533:  Okej.
18538:  Jakieś obrażenia poszły wreszcie.
18556:  Mamy boskie.
18558:  Uza naśladowcy ma większe HP?
18561:  Handluj z tym.
18564:  Handluj z tym.
18570:  Przecież to jest po prostu niesamowite absolutnie.
18585:  Ja bym jeszcze nie miał tego cholernego ataku obszarowego w drugiej turze.
18589:  To jeszcze byłoby do zrobienia.
18591:  Jak jeszcze moje eliksiry by mi ulepszały całe życie, uzdrawiały.
18595:  Ale nie.
18596:  One tylko pół, nie?
18599:  Za mało.
18605:  Nie wiem, kiedy to trzeba rolować.
18607:  No i koniec.
18635:  Jezus Maria.
18637:  Co to jest stager?
18639:  Unieruchomienie przeciwnika po otrzymaniu krytycznego ciosu.
18642:  Właśnie dlatego ludzie mówią stager, bo tak jest prościej.
18659:  Istnieje talizman zwiększający leczenia za pomocą butelki.
18662:  Tych talizmanów jest tyle, że gdyby wyekwipować wszystkie, o których mówicie, musiałbym mieć 25 slotów, a nie 4.
18668:  To ja zostanę przy Tisze jednak.
18728:  O, ładnie powiedziałem.
18729:  DLC daje wrogom całe arsenał, a gracz dalej gra w podstawkę.
18732:  Otóż to.
18734:  Chyba, że chcesz sobie zmienić build.
18735:  Na taki, który będzie związany z inną klasą postaci niż twoja, bo przecież na tym polega fan prawdziwy.
18771:  Pewnie.
18775:  Pewnie.
18775:  Zawsze.
18776:  Zawsze tak samo.
18785:  Mhm.
18785:  I Tisza zginęła.
18786:  No to ja już przegrałem.
18791:  No już zabijaj, zabijaj.
18798:  Bloodgate, nie mam salmona tanka.
18800:  Jeżeli ktoś mi napisze, jaki jest salmon tank, sprawdzone to będzie i rzeczywiście będzie on mieć, nie wiem, 100 tysięcy HP, to okej.
18813:  Tak, Limos jest warte, ponieważ, mówiłem wcześniej, Souls za bossem ulepszenia, które w tym dodatku umożliwiają nam levelowanie.
18835:  Jak on zacznie sobie tę serię ataków, to on jest niedoczowalny.
18841:  Dobrze, ile mają HP?
18844:  To jest istotne.
18847:  Tak, bez głowa lufę.
18848:  To dobrze, to sprawdźmy, to sprawdźmy.
18850:  Sprawdźmy, ile mają HP.
18874:  Nie, nie wiem, nie wiem co to jest.
18877:  Ale trochę mnie to nie interak... aha nie, to jest pewnie to ile, ile zużywają.
18880:  Okej, fajnie.
18882:  Lufen.
18883:  Czy są jakieś staty jej?
18885:  Nie, nie ma oczywiście.
18886:  Po co?
18888:  No, no po co?
18890:  No to, no to nie, nie mogę tego zrobić.
18897:  Szkielety z tarczeniem były najlepsze w podstawce.
18899:  Trzymałeś agro i masz ich z pięć?
18900:  No dobrze, ale to, to nie ma znaczenia czy masz ich pięć czy pięćdziesiąt, ponieważ tu są ataki obszarowe.
18908:  Lufen robi uniki?
18909:  Hahaha, no to najgorzej!
18911:  Właśnie o to chodzi, żeby nie robił uników, tylko żeby siedział przy bossie.
18914:  To my mamy robić uniki.
18926:  Za każdym razem, jak się leczę, to robi.
18929:  Za każdym razem!
18933:  Jednej sekundy mi brakuje przy leczeniu, żeby uniknąć.
18941:  I druga rzecz.
18942:  W animacji ataku, tak?
18944:  Jestem.
18945:  I on wtedy mnie kopie w animacji ataku, kiedy też nie mogę uniknąć.
18949:  Za szybkie te jego ruchy.
18952:  W stosunku do naszych animacji postaci są one za szybkie.
18956:  Po prostu.
18965:  Hanty boskie.
18967:  Demunidias też męczy tego samego bossa magiem.
18969:  Współczuję mu serdecznie.
18994:  Widzicie?
18995:  Jak wy dodżujecie pierwszy, to dodżujecie każdy.
18999:  Na tym polega problem z tych sekwencjonowanych ataków.
19005:  One nie premiują skilla w dodżowaniu.
19007:  One premiują skilla w dodżowaniu pierwszego ataku.
19010:  Kropka.
19012:  Tyle.
19016:  A pierwszy jest ekstremalnie ciężko wydodżować, bo one są błyskawiczne i nie są telegrafowane w żaden sposób.
19024:  Więc skąd mam wiedzieć, co on zrobi?
19025:  Ja nie mam zielonego pojęcia, co on zrobi.
19044:  Czy ma to sens wtedy, kiedy jest telegrafowany jakiś atak?
19047:  Jezus, nie mogę poszukać fragmentów drzewa, bo ja nie gram z poradnikiem!
19052:  Więc nie wiem, gdzie są fizycznie!
19055:  Wiem jedynie, że są za tą walką!
19080:  Jestem w trakcie roli.
19083:  On i tak mnie dojechał.
19085:  Jezus Maria.
19087:  Jezus Maria.
19094:  Ten boss ma 33 871 HP.
19096:  Fajnie, nie?
19097:  Fajnie, fajnie.
19106:  Nie no, Tisze tutaj traci całe HP swoje, no.
19133:  Jakiej monety mam użyć?
19134:  O czym mówisz, krakowski potworze?
19136:  Wyjaśnij.
19144:  Znowu się zaczyna, znowu się kuźwa zaczyna!
19168:  znowu w rolu wiecie co?
19200:  To nie było głupie.
19209:  Ale oberwał, dziewięć tysięcy.
19212:  To jest w miarę dobra strategia.
19220:  Niestety, jeżeli przeciwnik jest w stanie z odległości 14,5 km do nas doskoczyć w ciągu jednej sekundy i my nawet nie mamy czasu wyprowadzić uniku, no to niestety.
19231:  Ależ gra namawia do wciskania klawiszy na ślepo, na tym polega problem.
19235:  To jest to, co mówiłem, że DLC to jest pierwsza gra FromSoftu, która premiuje panik role.
19245:  On już ma agro na nie i ma.
19265:  Widzicie?
19267:  Jest tak szybko ten ostatni atak w sekwencji, że w momencie, w którym rolujemy i nie jesteśmy w stanie zrobić następnego przewrotu, ponieważ wtedy nas trafia kolejny.
19277:  Krótko mówiąc, szybkość kolejnych wyprowadzonych ataków w sekwencji jest szybsza niż moich roli w sekwencji.
