🔴 WIEDŹMIN (SEZON 3) — odcinek 1-2 | Recenzja ze spojlerami #1
🔗 https://www.youtube.com/watch?v=ZaSTOY_r21E

12:  Dziękuje za oglądanie.
3142:  a w związku z powyższym trzeba, wiecie, doprowadzić tutaj do tego, żeby było troszeczkę więcej chemii, bo jak na razie cała chemia leży na ziemi, oczywiście pamiętam cały czas o tym, co powiedzieliście, mianowicie, że wszystkie stroje są prane chemicznie w tym serialu, więc zakładam, że te łażki jaskra również były prane chemicznie, więc chemia już jest na ziemi.
3161:  Jest to wprawdzie chemia gospodarcza, ale tak, ten romans jest absolutnie na serio i pojawia się, nie pamiętam, czy to jest w drugim odcinku już, ale na pewno się pojawia.
3167:  Wszystkie odcinki jak na razie zlały mi się w jeden, moi drodzy.
3171:  Potem oczywiście nasi bohaterowie w sposób całkowicie niewyjaśniony spotykają się ze sobą, jest kolejne cięcie, tak, wiecie, należy robić seriale, robicie cięcie gwałtowne i lecicie dalej z fabułą, czytelnik się zastanawia, co to jest, czy widz się zastanawia, co jest, czytelnik się zastanawia znacznie więcej, ponieważ nic nie rozpoznaje,
3189:  No i to, moi drodzy, jest Sherwood, co jest bardzo dziwne, ponieważ Sherwood powinno się pojawić, było, w krwi elfów, bo tam właśnie jest cała scena temu poświęcona.
3198:  Dla tych z was, którzy nie wiedzą, o co chodzi, to jest miejsce, w którym odbyła się ta straszliwa bitwa, wskutek której zginęło bardzo dużo najmłodszych elfów, które buntowały się przeciwko temu, że ludzie rozpychali się na kontynencie podczas podboju.
3213:  Więc tak zostało to tutaj przeniesione, nie ma żadnego uzasadnienia to przeniesienie, ale chciałem zwrócić waszą uwagę tradycyjnie, bo lubię zwracać uwagę na światotwórstwo.
3221:  Zobaczcie, jak świetnie i realistycznie jest przygotowany ten plan filmowy, prawda, no bo przecież nie macie wrażenia, że to są ruiny, elfie, które w tym momencie odwiedzamy.
3231:  To jest bardzo ładny plan filmowy, nawet ktoś zadbał o to, żeby tutaj pacnąć mchem.
3235:  Tutaj przeszedł wcześniej pan kostiumograf James razem ze scenografem Matthew.
3242:  Przeszli tutaj i James powiedział, Matthew, słuchaj, rzuć tutaj taką pecynę błota na środek, to będzie wyglądało, że Maj nie mówił.
3250:  że nie stosują się do zasady światotwórczej used universe, czyli zużytego świata, wprowadzonego przez George'a Lucas'a, to dlatego mieliście na przykład te brudne zbroje Stormtrooperów, tak, żeby wyglądały na zużyte.
3262:  Więc żeby Mai nie krytykował nas, to my tutaj walniemy taką pecynę błota na środek, żeby nie widać było, że to zostało wszystko wzięte z Castoramy albo Zobby tydzień przed serialem,
3273:  No i będzie git, tak?
3275:  Jest ładna, wydeptana ziemia przez statystów wcześniej, tak jest.
3279:  Tyle, że to powinno być w Cadwen.
3280:  Szepcie cieni, ja nie mam zielonego pojęcia, gdzie ja jestem, ponieważ nikt mi tego w serialu nie mówi.
3284:  W związku z powyższym, ja wcielając się w rolę widza, który nic nie wie, również nic nie wiem.
3289:  Po co jest... Aha, tu jest jeszcze bardzo ważna scena ze Scoia'tael, moi drodzy.
3294:  Ważna scena jest następująca.
3296:  Elfowie nienawidzą ludzi, a ludzie nienawidzą elfów.
3299:  A, i elfowie głodują.
3301:  To jest wyłącznie ta scena.
3304:  Lauren Schmidt-Histrich, którą będziemy nazwać Fistech, potrzebowała na wyrażenie tej prawdy czas od 37.20 do...
3314:  38-48.
3315:  To był bardzo dobrze wykorzystany czas ekranowy i myślę, że dobrze, że tak się stało.
3321:  Atrapa ruin w Simsach wygląda lepiej.
3323:  Atrapa ruin lepiej wygląda w twierdzy, moi drodzy, w tej, którą graliśmy zresztą ostatnimi czasy.
3329:  Ten kadr jest troszeczkę lepszy.
3330:  W każdym razie też zauważcie, że tutaj nie ma w ogóle żadnego światła, ja się nie znam jak Marcin Łukański z Nagałęzi na kinematografii, więc nie będę nawet tego udawał, ale dla mnie to jest sztuczne, jak ja patrzę na tego rodzaju kadr.
3341:  Przypominam sobie wtedy przepięknie oświetlone kadry w Grze o Tron i wiecie co?
3346:  W sezonie ósmym Gry o Tron już było lepsze oświetlenie, chyba pamiętacie, co się tam działo.
3350:  To jest moja mina podczas oglądania wszystkich scen w Sherwood.
3354:  One bardzo długo trwają, ponieważ to jest oczywiście bonding i w którymś momencie, ponieważ pamiętacie, że całą esencją tego odcinka jest oczywiście ważna prawda, to znaczy elfowie nienawidzą ludzi, a ludzie nienawidzą elfów, ale również druga z ważnych prawd, mianowicie Ciri uczy się na terminie Uyen.
3370:  W związku z powyższym, skoro Ciri uczy się na terminie Uyen,
3374:  Ciri musi teraz przejść przez próbę.
3376:  To nie jest próba traw, na szczęście, pamiętamy dobrze z Wiedźmina, jak to się nazywało?
3381:  Obietnica Krwi, Rodowód Krwi, nie pamiętam, że próba traw została przeprowadzona, zupełnie nie przez tych ludzi, których powinna, mianowicie powinna była być przeprowadzona przez magów, a została przeprowadzona na Wiedźminie, nie wiadomo dlaczego, nie mam zielonego pojęcia, jak to się stało, znaczy na Elfie.
3397:  Nie wiem, nie wiem, w każdym razie wynika z tego, że Lauren Schmidt-Hissich na pewno nie czytała sezonu Bush.
3402:  No i w związku z tym Cirilla oczywiście, tak, Geralt miał wcześniej, wiecie, scenę walki, to teraz proszę bardzo, klamra, mamy scenę walki, no Ciri, Ciri to wiecie, ona sobie nie daje, ona sobie nie daje, tamto, tamto.
3415:  Ciri walczy, Ciri robi rzeczy.
3417:  Wprawdzie nie używa w ogóle magii, w związku z tym cała ta scena nie ma żadnego sensu, to znaczy jedyne, co udowadnia to to, że trening Geralta, który Ciri przeszła w ostatnim sezonie, był o wiele bardziej skuteczny niż trening, który przeszła z Yen, co mnie nie dziwi, ponieważ jedyne, czego się nauczyła Ciri, to wskrzeszać drzewa, które zostały rozłupane wcześniej piorunem, zupełnie jak u Żeromskiego.
3435:  Haha, wróciła trauma, prawda?
3437:  A po drugie, nauczyła się również podnosić kamień.
3441:  A wiecie, co mi przypomina scena podniesienia kamienia?
3443:  Mianowicie, a jeszcze ja aż to wpiszę.
3447:  Mianowicie jest taki mój ulubiony absolutnie gif, który bardzo często przywołuję na streamach, a mianowicie, no ja nie znajdę tego oczywiście,
3462:  czy znajdę.
3463:  Dobrze znalazłem.
3464:  Proszę bardzo.
3464:  Proszę bardzo.
3466:  Jest.
3466:  Jest, moi drodzy.
3467:  Jest, moi drodzy.
3469:  Jest, moi drodzy.
3470:  Prawie znalazłem już.
3471:  Muszę jeszcze przejść przez reklamę.
3473:  Dobrze.
3473:  Dobrze.
3474:  Dobrze.
3475:  Dobrze.
3476:  Mamy to.
3477:  Mamy to, moi drodzy.
3478:  To jest przepiękna i wspaniała scena z Avatara Last Arbender.
3481:  To jest to, czego się nauczyła Cirilla.
3483:  Mianowicie...
3487:  I leci kamyk.
3488:  To jest właśnie ta magia, której uczy się Ciri.
3491:  W związku z powyższym trudno się dziwić, że ona jej nie używa.
3494:  Ciri wybiera karate, Ciri wybiera rzeczy i wybiera, to jest całą sprawdzoną walkę mieczem, uśmiechy dla wszystkich, którzy mi ją doradzali w Dark Souls, jak ja przechodziłem, trzeba było was słuchać.
3503:  Bycie neutralnym, pisze FRS, nie oznacza być nieobjętym i nieczułym.
3507:  Nie trzeba zabijać sobie uczuć, wystarczy zabić sobie nienawiść, gdzie ten dialog.
3512:  Dialogów w ogóle z książki nie ma, tak szczerze wam już powiem, śmichy, chichy, swoją drogą, ale tu naprawdę nie ma dialogów z książki.
3519:  Zauważcie też, te sceny akcji są bardzo długie i ten serial jest w całości złożony z tego rodzaju przydługich scen akcji, które absolutnie niczego nie wnoszą, no bo ta scena wnosi tylko tyle, że Ciri jest ścigana przez Rinsa, co już wiemy od samego początku odcinka.
3534:  No i poza tym, no nawet ja nie jestem w stanie się przejąć tym, że ktokolwiek ginie.
3539:  Wiecie dlaczego?
3540:  Ponieważ nie znam tych postaci, a jedyny moment, kiedy ginie Jaskier, to Jaskier nie ginie, nie martwcie się, po prostu to jest, wiecie, złudne plot twist, aha, subverting expectations, więc...
3551:  Dokładnie ten sam problem, który mieliśmy w ósmym sezonie gry o Tron, tak?
3554:  Wtedy, kiedy wszyscy mieli zbroję fabularną nagle w bitwie o Winterfell.
3558:  To było absolutnie przerażające.
3560:  Więc nie martwcie się, Jaskier nie ginie.
3561:  Jeszcze.
3561:  Gini jego mandolina.
3562:  A tak naprawdę to nie.
3563:  Ona też ocalała, ponieważ ona również ma zbroję fabularną.
3566:  Zobaczcie, Geralt ją teraz odkłada, pogłaskał ją, wszystko jest w porządku.
3569:  Wszyscy żyją, wszystko jest wspaniale.
3572:  Czemu Jennifer chodzi w piżamie?
3573:  Nie mam zielonego pojęcia.
3574:  Znaczy, to jest cały czas ten sam strój, w związku z tym...
3577:  Więc pamiętajcie, Jennifer była w tym stroju tutaj, kiedy był Śnieżek, no i jest tutaj także.
3584:  Coś nieprawdopodobnego.
3585:  Jak mogą być dialogi w książkach?
3586:  Nie ma tych samych sensów w książce, to jest swoją drogą, ale mógłby być dialog, wiesz, z krwi elfów, bo stąd jest wzięta cała ta scena.
3593:  Jarskier skończy z waltornią w dupie.
3595:  Jest to też możliwe, moi drodzy, mnie absolutnie już w tym serialu nic nie zdziwi.
3598:  Czy ja pamiętam tę scenę w ogóle?
3600:  Zwracam wam uprzejmą uwagę, że oglądałem ten serial dzisiaj, już nie wiem, co było w tej scenie.
3605:  Nie mam zielonego pojęcia, co było w tej scenie.
3607:  A, już wiem, elfowie odkryli, że to jest Cirilla z Cintry i że to jest starsza krew i że trzeba ją ścigać, ponieważ tożsamość Ciri, jak wiecie, dobrze jest osnuda i owiana tajemnicą, w związku z tym wszyscy starają się ją ochronić.
3618:  No i potem mamy następny bonding, który jest między
3621:  między Geraltem, a Yennefer i Ciri.
3624:  O Boże, coś przerażającego.
3626:  Bruńcz, dziękuję wszystkim dołączającym do grona wspierających.
3628:  Fajnie, że Jaskier się nic nie powstarzał prawie przez 20 lat w serialu.
3631:  O tam, o tam, o tam, o tam, gdzie nieumarłe jednorożcze, gdzie gorsza, elficka wersja Magusa Zagrotraxa.
3638:  W ogóle go nie było.
3639:  Z tego, co widziałem ostatnie 5 odcinków, to tamtego w ogóle nie ma, moi drodzy.
3643:  Nie oczekujcie, że tutaj będą jakiekolwiek rzeczy z książki, ponieważ dobrze pamiętacie chyba
3647:  co powiedziała Loren, prawda?
3648:  Tutaj będzie romans rodzina i serce, nigdzie nie jest powiedziane, że będzie czas pogardy.
3652:  Nie wiem, czego oczekujecie w takim razie.
3654:  No i tutaj jest spisek, moi drodzy, koronny w dalszym ciągu prowadzony, jaskier jest weń włączany, rozmawia sobie radośnie z Radowidem, więc wiecie, już się tam coś między innymi kroi, będzie sympatycznie i wspaniale.
3666:  No i ostatnia scena, która się pojawia w tymże odcinku, to co tutaj się dzieje, ach, no oczywiście, bardzo dobrze to pamiętałem, tutaj, moi drodzy, przenosimy się do, o, proszę, proszę, proszę, Szalonego Rinsa, a tutaj chwileczkę, momencik i jesteśmy, nie wiem gdzie, prawdopodobnie to jest jakieś miasto.
3687:  Jeżeli ktoś wie, co to jest za miasto, to ja chętnie się dowiem.
3694:  Może to jest Cintra?
3696:  Może to jest jakieś randomowe miasto w Nilfgaardzie?
3699:  Mam wrażenie, że jest to Cintra, ponieważ to w niej ostatnim razem zobaczyliśmy...
3703:  dudududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududududud
3724:  Mosznozbroja dla tych z was, którzy nie wiedzą, co się dzieje i nie rozumieją, czym jest mosznozbroja, to szybko wam spróbuję ją znaleźć.
3732:  Mianowicie, mam nadzieję, że jeszcze w internecie to się ostało.
3738:  To o, tak, tak, moi drodzy, mamy to, mamy.
3740:  Mosznozbroja zwana jest tak z bardzo prostego powodu.
3744:  Mianowicie, no po prostu wyglądała jak moszna, co wam mam powiedzieć.
3748:  No tutaj zresztą macie takie gustowne porównanie tego, co było w...
3752:  grze.
3753:  Taka brzydka zbroja, nie?
3754:  I tutaj taka ładna, tak, taka ładna, pomarszczona ze wstydu.
3760:  Pomarszczona ze wstydu i obkurczona moszna.
3762:  Zupełnie tak jak u koni w Red Dead Redemption 2.
3764:  Mam na myśli oczywiście ten słynny projekt, który sprawiał, że koniom się obkurczały jądra.
3769:  To było dla oddania realizmu, czyli czegoś, czego kompletnie nie zna ani showrunnerka, wiedźmina Lauren Schmidt-Histrich, którą od tej pory będziemy nazywać Fistek, jak również wszyscy jej producenci i cała reszta wygląda jak filtraki z Dune'y.
3780:  To byłoby jeszcze dobre, Karolitko,
3782:  to tak wyglądało.
3783:  No i moi drodzy, i to jest absolutnie tyle, co się dzieje w tej scenie, którą tutaj macie.
3788:  No, bardzo prosta sprawa, to znaczy cesarz Emryr van Emrys, a pamiętajmy ten wspaniały wierszyk o nim, mianowicie Cisza na morzu, cisza w komnacie, cesarz Emhyr narobił w gacie i właśnie to tutaj zrobił, a wiecie dlaczego?
3799:  Dlatego, że zobaczył bardzo odrażające portret Cyrilli.
3802:  To swoją drogą jest jedyna rzecz, która jest zgodna z książkami, ponieważ Cyrilla faktycznie była brzydka i bez powodu Yennefer do niej mówiła brzydulo, czule, tak?
3812:  Znaczy, brzydka, no, ha ha ha, nie nosiła się tak jak niewiasta tamtych czasów i tamtego okresu, nazwijmy to.
3818:  Natomiast wydaje mi się, że ten odrażający kaszoja dość dobrze oddaje urodę Cirilli tak, jak ona powinna być.
3824:  Koniec pierwszego odcinka!
3829:  To ja się napiję.
3830:  Jak wrażenia, kochani?
3831:  Dobry serial, prawda?
3833:  Dużo się wydarzyło w pierwszym odcinku.
3834:  Pamiętajcie, że to jest opening, że w pierwszym odcinku dajemy takie rzeczy, które mają nas, wiecie, zapotwiczyć, że myślimy sobie, aaa, abym dalej pooglądał.
3850:  No.
3852:  Tak, tak.
3853:  Pierwszy odcinek.
3854:  Dobry odcinek.
3856:  Tak?
3857:  No, no to tak.
3858:  Tak to wygląda, moi drodzy.
3860:  Rodzina i serce.
3862:  Kto czeka na piąty sezon Dragon Prince pod koniec lipca?
3864:  Ja czekam.
3865:  No na pewno będzie lepsze.
3867:  Przetrwaliśmy, moi drodzy, razem pierwszy odcinek.
3869:  I wiecie, co jest najwspanialsze?
3871:  Jeżeli nie oglądaliście Wiedźmina i nie chcecie tego robić, naprawdę teraz nie musicie.
3875:  To, co bym wam radził, zupełnie serio mówiąc, jeżeli oczywiście oglądacie te omówienia, a nie będziecie oglądać serialu, to poczekajcie, aż wyjdzie całość i wtedy sobie skorzystajcie z takiego fantastycznego przycisku Fast Forward na pilocie.
3886:  I to jest moja rada ogólna.
3887:  Jeżeli jakiś pisarz...
3889:  Jakiś scenarzysta, jakiś twórca gier nie szanuje waszego czasu, zróbcie dokładnie to samo, nie szanujcie jego pracy.
3895:  Coś was nudzi, przełączacie się dalej.
3897:  Ludzie często nie pytają, jak ty szybko czytasz książki, tam 100, 150 stron na godzinę.
3901:  No bardzo proste, jeżeli ktoś przynudza i nie umie pisać,
3904:  akapit dalej i idę do tego akapitu, który mnie interesuje.
3907:  W ten sposób można się bardzo szybko przepalać przez fabuły i nic ważnego wam nie umyka, zwłaszcza jeżeli już się w którymś momencie nauczycie, co warto opuszczać.
3915:  I to jest taki serial, w którym po prostu wszystkie sceny, w których odczuwacie nudę, ponieważ dialogi są nie takie, jak powinny być, opuszczacie je.
3923:  A zwłaszcza, że to jest serial jednak mimo wszystko oparty na motywach, powiedzmy, wziętych z twórczości Andrzeja Sapkowskiego, to jest absolutnym mistrzem dialogów.
3932:  Niekwestionowaną.
3933:  O której godzinie oglądałem Wiedźmina?
3934:  O dziewiątej, więc docencie to.
3937:  Do stu furbeczek zjełczałego siana, jak mawiał Bosman Nowicki z... Dlaczego ja pamiętam to, co mawiał Bosman Nowicki z serii Tomek Alfreda Szklarskiego?
3946:  No, taki fast-forward do przewijania.
3948:  Dokładnie tak jest.
3948:  Gdzie jest Gerwand, kupiec z Liri?
3950:  Kupiec korzenny został tam, gdzie wszystkie inne dobre rzeczy, mianowicie w innych lepszych mediach.
3956:  Ach, strasznie to jest smutne, powiem wam.
3960:  Rozdzieleni.
3960:  To jest tytuł drugiego odcinka i to jest tytuł drugiego odcinka, w którym się dzieje znacznie mniej, więc ja nie będę miał, moi drodzy, zielonego pojęcia, co wam tutaj powiedzieć, poza jedną sceną, która jest naprawdę soczysta i wspaniała.
3972:  Od czego się zaczyna ten odcinek, tego ja nie mam bladego pojęcia, prawdopodobnie właśnie od tego, o czym mówiliście wcześniej, to znaczy od pierwszej sceny, która jest w Chrzcie Ognia.
3981:  Serio mi się podoba, jestem ślepy i głuchy ogółem, myślę, że zdarza was.
3984:  Moi drodzy, jeżeli nie macie żadnych oczekiwań, jeżeli podobały się wam poprzednie dwie sezony, to jest bardzo możliwe, że się to też spodoba, natomiast ja cały czas robię tylko to, co mi kazała Lauren.
3994:  Tak, Lauren nie powiedziała, to jest moja autorska wizja, będę sobie kręciła na taką opowieść o...
4001:  Wiedźminie, który się nazywał Alojzy, i Wiedźmin Alojzy razem ze swoją wspaniałą jamniczką, która się nazywała Tamara, podąża sobie górami mglistymi w stronę kopalni w Mahakamie, po to, żeby się napruć Fistechem.
4017:  Ja bym sobie pomyślał, bardzo ciekawa sprawa, fajnie, że ktoś wymyślił taką historię osadzoną w uniwersum Wiedźmina, ale przypominam, że Lorent Schmidt History, którą od tej pory będziemy nazywać Fistech, powiedziała nam bardzo wyraźnie, że to jest
4029:  Powrót do książek.
4030:  Jak ona nie wiedziała, co zrobić, to wracała do powieści.
4033:  W związku z powyższym, ja patrząc na tego rodzaju oczekiwania, no cóż innego mogę powiedzieć, jak nie budować własne accordingly, jak mawiają anglosasi.
4042:  No więc, no niestety, to mnie troszeczkę ogranicza w takich sytuacjach.
4047:  Tomek Mark, dziękuję za to, że oglądam to za niego.
4049:  Oglądamy Tomku w tej chwili.
4051:  Dziękuję ci serdecznie za wsparcie od dwóch miesięcy przy okazji.
4054:  Co jest dzisiaj pite?
4055:  Właśnie nic.
4056:  Przypomnieliście mi to.
4057:  Rany boskie.
4060:  Jestem do tyłu, pisze White Zombie, za jakąś godzinę na drobie muszę napisać, którą od dzisiaj będziemy nazywać Fistech, mówi Krzysztof, co najmniej od premiery drugiego sezonu, to jest prawda, absolutnie tak jest.
4070:  A zatem, z tego co pamiętam, No One nam napisał, że ta scena to jest właśnie ten królewski posłaniec, który się na początku pojawia, pamiętajcie, że on miał mieć złotą głowę i żelazną dupę.
4080:  Applegat, zgadza się, faktycznie, umknęło mi to kompletnie, na szczęście się przedstawia.
4085:  Co się niestety nie dzieje, to nie zachowuje się ani jeden dialog, ani nawet nie jeden opis Andrzeja Sapkowskiego i żart, który wiązał się z tym królewskim posłańcem, w związku z powyższym ja prawdopodobnie jak to oglądałem, przysnąłem i z tego względu nie wiedziałem, że ta scena finalnie w powieści się znalazła.
4100:  Ech.
4103:  Potem mamy wizję, potem się pojawia Cirilla.
4106:  Cirilla ma wizję, bo wiecie, wizję to jest coś wspaniałego.
4109:  Ja zawsze jak chcę jakiekolwiek wizję w serialu, to dostaję szału, nie chcę wizji.
4113:  A wiecie, co jest gorsze od wizji?
4114:  Jest jedna rzecz gorsza od wizji, mianowicie logo serialu Wiedźmin, ale nie tylko Netflixa.
4119:  Mianowicie gorsza rzecz od wizji to są sny.
4121:  Jezus, jak się jakieś sny pojawiały w serialu, ja nigdy nie wiem, co robić.
4125:  Nigdy nie wiem, czy to jest właśnie coś, co powinienem natychmiast opuścić wtedy.
4128:  Nie wiem, kto wpadł na ten mem, że to jest H&M.
4132:  Haha, rym!
4133:  Ale było to absolutnie przegenialne.
4135:  Tak było właśnie, moi drodzy.
4146:  Pamiętacie jeszcze tak swoją drogą, jak te wszystkie sigile z pierwszego sezonu Wiedźmina łączyły się ze sobą i to logo miało jakiś sens?
4153:  To naprawdę pierwszy sezon to było jeszcze coś, co roiło pewne nadzieje we mnie.
4158:  Pamiętam, jak z moimi seminarzystami na seminarium dyplomowym z fantastyki, z owiącym się ucieczka, która sprowadza do domu, zaczęliśmy oglądać pierwszy sezon Wiedźmina i wiecie co?
4168:  Myśmy wtedy myśleli, że on będzie dobry.
4179:  Nieśmieszne.
4182:  Geralt i Jaskier łączą się z powrotem.
4184:  Nie w parę, moi drodzy, tylko teraz.
4186:  Tym razem jakiś sprytny zabieg jest reżyserski, scenariopiszarski.
4189:  Wiecie, co oni mówią?
4190:  Oni mówią o tym, że Geralt pokonał potwora, więc wiecie, to jest taki callback do tego, że Geralt jest pogromcą potworów.
4198:  Dzięki temu wiemy.
4199:  Bardzo dobry dialog.
4200:  Chwalę niesamowicie Loren, że coś takiego napisała.
4203:  No i tutaj będzie ta słynna scena, zajrzę do książki na wszelki wypadek, nie uwierzycie, moi drodzy, mianowicie to jest scena z postacią, która jest faktycznie w czasie pogardy, to znaczy, iż pojawia się Kodringer tutaj i jestem absolutnie zdumiony, to jest wszystko potrzebne w fabule oryginalnej po to, żeby dętropić cały czas, kim jest Rinz, bo wiecie, nie wiemy.
4226:  Nie wiemy, kim jest ten magu, w związku z powyższym trzeba go wytropić, a co najważniejsze, trzeba wytropić, kto go ma na smyczy.
4231:  Oczywiście w serialu to się pokazuje o wiele szybciej.
4233:  Nie sądzisz, że to, co robi NF, nie mam pojęcia, co to jest NF, to tak uwielbiane przez Amerykanów cultural appropriation względem słowiańskiego folkloru?
4241:  Nie mam takiego wrażenia, Mr. Jeweli, czy zalatuje tu hipokryzm, nie mam takiego wrażenia.
4244:  Wiesz, tak zupełnie i szczerze powiem, że to akurat była ostatnia rzecz, o której pomyślałem.
4249:  To jest akurat dobrze zrobiona scena.
4251:  Bawiłem się tutaj stosunkowo dobrze, zwłaszcza wziąwszy pod uwagę fakt, że Geralt strzela tutaj serduchem w tą kołatkę, żeby nie uciapała go jakaś dziwna szabelka, która stąd wyłazi.
4261:  Oj, oj.
4263:  Ta scena oczywiście będzie tutaj powracać, będą starali się dowiedzieć, kim jest Reans tak naprawdę.
4266:  Czy pojawi się w tych odcinkach chociaż jamnik?
4268:  Tak, pojawi się.
4269:  Oczywiście nie ma żadnego problemu, moi drodzy.
4271:  Proszę bardzo o to najciekawsza rzecz, która się pojawia w trzecim sezonie Wiedźmina, to znaczy jamnik z Ikei.
4276:  Incydentalnie cały sprzęt na planie serialu jest również z Ikei, w związku z powyższym, wiecie, wszystko się zgadza, prawda?
4282:  I jest spójny w takim razie.
4284:  Nie mogę się doczekać, nie, proszę, bez spojlowania grabka, bo to jest zbyt dobra scena, żebyśmy byli w stanie ją zaspojlować.
4292:  O!
4293:  To jest przedziwna, kompletnie przedziwna scena, której totalnie nie rozumiem.
4297:  Przenosimy się z powrotem do Cintry.
4298:  Tak, dobrze to rozpoznałem wcześniej, moi drodzy.
4300:  To jest zdecydowanie Cintra.
4303:  Rozpoznaję to po tym, że Cintra miała taki sympatyczny obelisk.
4306:  Jak wiecie dobrze z Wiedźmina Blood Origin, obeliski są ważne.
4310:  Dzięki nim możemy się teleportować do innych planów czasoprzestrzeni.
4315:  To jest zresztą bardzo logiczne.
4316:  Jeżeli na przykład wyobrażycie sobie taki prototypowy element architektury, który pozwala nam na przejście gdzieś,
4322:  To jest to obelisk.
4323:  I wiecie, ja wam to pozwolę sobie zademonstrować, mianowicie, jeżeli na przykład ja bym chciał wyjść z mojej wieży, prawda, i chciałbym przejść za regał, to zobaczcie, co ja zrobię.
4337:  Proste, nie?
4338:  Proste, logiczne, tak?
4341:  Co robią ludzie, którzy wykorzystują do tego obelisk?
4353:  Mam nadzieję, że rozumiecie my point.
4356:  Wydaje mi się, że jednak łuk, portyk jakiś ładny, brama, wrota, to jest...
4365:  Chyba coś bardziej stereotypowo związanego z przejściem.
4369:  Symbolizuje to przejście troszeczkę lepiej niż zwarty słup, przez który przechodzimy.
4375:  Natomiast wątek Menhirów, moi drodzy, powróci.
4378:  Co więcej, troszeczkę wychodzę z pamięcią w przód, ale akurat to mi się przypomniało.
4384:  Stregobor, którego absolutnie nie powinno być w czasie Bogardy, ale się zjawia, będzie miał książkę o Wrotach Obelisków.
4391:  I ona się właśnie tak nazywa, albo podobnie.
4394:  I to jest nawiązanie do wspaniałego serialu Blood Origin, tak właśnie.
4400:  Więc ten wątek powraca, moi drodzy, nie chcę was martwić.
4403:  Po co jest nam wątek Cindy?
4405:  Nie tylko po to, żeby przypomnieć o obeliskach, ale przede wszystkim po to, żeby cesarz Emhyr, który narobił w gacie, porozmawiał z następną niskorosłą osobą, która nie powinna grać krasnoludki, że chce dostać dobry oręż, ponieważ chce podbić całe Królestwo Północy.
4429:  Bardzo się cieszę, że Loren Schmidt-Hisslich, którą od tej pory będziemy nazywać Fistech, potrzebowała dokładnie dwóch minut na oddanie tej mądrości.
4437:  To jest bardzo ważna scena i bez niej ten serial byłby uboższy.
4442:  Myślę, że bardzo dobrze wycięto stąd różne nieinteresujące rzeczy, dialogi Andrzeja Sapkowskiego, zwłaszcza zupełnie niepotrzebne.
4452:  Na przykład wiecie takie, teraz otworzyłem na zupełnie randomowej stronie,
4457:  Proszę bardzo, moi drodzy, to specjalnie dla was, proszę bardzo, o, strona 69, nice.
4466:  I przeczytam wam coś zupełnie randomowego, tak, i co będzie lepsze od tej sceny.
4471:  Aha, Yennefer przygryzła wargę.
4473:  A dlaczego niektórym tak spieszno na północ?
4475:  Jaruga jest na południu.
4477:  Istnieje uzasadniona obawa, mrokną krasną, odłupiąc na Ciriż, że cesarz...
4480:  Uuu, cholera, Bredo, żniw.
4481:  Zgadza się.
4501:  Konie trudno paść na rżyskach, a twierdzę z pełnymi spichrzami długo się oblewa.
4506:  Pogoda sprzyja rolnikom, zbiory zapowiadają się nieźle.
4509:  Tak, pogoda jest nad wyraz piękna.
4510:  Słonko grzeje, kanie na próżno wyglądają od dżu.
4514:  A jaruga w Dol Angra jest bardzo płytka.
4516:  Łatwo ją przebrodzić w obie strony.
4519:  Ale czego od Dol Angra?
4520:  Mam nadzieję, bankier pogładził głowę, brodę, świdrując czarodziejkę brystym spojrzeniem, że mogę ci zaufać.
4526:  Zawsze mogłaś, Giancardi, nic się nie zmieniło.
4529:  Dol Angra...
4530:  Powiedział wolno krasnolud to Liria i Edirne, które są w militarnym sojuszu z Temerią.
4534:  Nie sądzisz chyba, że Foltes, który kupuje łodzi, zamierza z nich skorzystać na własną rękę?
4539:  Moi drodzy, ile mi to zajęło?
4542:  Pewnie będziecie mogli sobie sprawdzić, ile to zajęło na nagraniu, tak?
4546:  Ta scena, randomowo wybrana z książki, randomowo, dała nam więcej kontekstu politycznego dotyczącego
4556:  Ciśle tego, co powinno nas interesować w odniesieniu do Emyra Van Emreisa, niż durna scena dopisana przez Lauren Schmidt-Hissrich, którą będziemy nazywać Fistech, ponieważ naćpała się Fistechu i nie umie pisać.
4568:  I dobiera sobie scenarzystów pod łuk tego, żeby oni mówili do niej za każdym razem, jak ona cokolwiek powie...
4574:  T-t-tak, Loren, tak, Loren, jaka ty jesteś mądry, jesteś mądrym niuchaczem, Loren, utalentowana jest.
4583:  Nie to, co ten brzydki Słowianin, gruby Andrzej Sapkowski, jakiś wstrętny.
4591:  Ej, ej, ale czy to nie jest czasem Fat Szemik?
4593:  Nie, on jest Słowianinem, to jego nie dotyczą nasze zasady.
4596:  Nie, Loren, ty jesteś taka cudowna.
4598:  Więc jak dobiera sobie tego rodzaju ludzi, to nie dziwcie się potem, że zostają tego rodzaju dialogi.
4603:  A te dialogi są absolutnie kuriozalne.
4606:  I rasy tego świata będą żyć w pokoju.
4609:  Wykujesz mi nowy miecz.
4612:  Godny twojego kunsztu.
