🔴 WIEDŹMIN (SEZON 3) — odcinek 6-8 | Recenzja ze spojlerami #3
🔗 https://www.youtube.com/watch?v=MkTKt5V5ktQ

184:  Obejrzałem to dwa razy dla was.
5414:  Ale problem polega na tym, że w momencie, w którym wchodzimy do rzeczonego Nilfgaardu, to dostajecie salę wykładową z filmu Oppenheimer Nolana.
5425:  Jak ma się to wnętrze do tego zewnętrza?
5431:  No, kompletnie się nie ma.
5434:  studiujący architekturę wnętrz albo architekci na czatach, błagam, poprzyjcie mnie, tak?
5440:  Znaczy, no to, to, to jest co innego, to jest wnętrze europejskie, XIX-wieczne, a, a, a to, no, no inne, powiedzmy sobie szczerze, nie, niespotykane raczej w Europie, właśnie fantastyczne, światotwórcze.
5459:  Co tutaj robi papież?
5462:  Tak, i to jeszcze o jakiej porze?
5464:  Idealnie, moi drodzy.
5466:  Krzysztof z opóźnieniem zareagował.
5468:  Nie mam pojęcia, co tutaj robi papaj, moi drodzy, zielonego, ale zauważyłem, nie umknęło mi to, że Loren stwierdziła, to nie będzie tak, że tylko Gra o Tron ma mapę na podłodze, nie będzie tak, że Krzysztof ma mapę na ścianie, ja też chcę mieć mapę!
5489:  Też chce mieć mapę, no i ma mapę.
5493:  Śliczną mapę, piękną mapę, przepiękną mapę, absolutnie.
5497:  Na tyle przepiękna, że ona zostanie pokazana dwa razy jeszcze, w tym raz z lotu ptaka, na jednej z bardziej żenujących scen, jaką widziałem w całym serialu.
5506:  Gdzie jest ta scena z lotu ptaka?
5507:  No nie zobaczę tego, niestety.
5510:  Straszna żałość, ponieważ wygląda to wyjątkowo odrażająco.
5513:  W każdym razie cieszę się przynajmniej, że zbroje Nilfgaardczyków już nie są takie, jak były kiedyś, bo wyobraźcie sobie, że w tych wnętrzach europejskiej sali wykładowej z filmu Oppenheimer, która znalazła się zupełnie przez przypadek na południu Nilfgaardu, dostajecie mocno zbroje Nilfgaardczyków.
5531:  No ja bym...
5534:  Ja bym już tego nie wytrzymał.
5535:  Po co jest ta scena?
5536:  Ona jest dość istotna w tym kontekście, że Francesca Findabir nagle się orientuje, że Cesarz Emer nie jest jej sojusznikiem i że po prostu wykorzystuje Scoia'tael do tego, żeby podbić Królestwa Północy.
5545:  To jest zupełnie nowa informacja i wcale nikt nie powiedział nam o tym przez cały ten sezon.
5550:  No i wracamy, moi drodzy, do polityki dynastycznej, tak?
5554:  Wracamy do Królestw Północy.
5557:  Myślcie sobie, może teraz Redania, a może Redania, bo czekajcie, bo tak było dużo o Temerii, dużo było o Cintrze, dużo było o Kowirze, z którego jest Stregobor, przypominam, i powinien był tam zostać.
5570:  No może teraz powiedzmy coś o Redanii, bo mało było.
5573:  Bardzo dobrze, serial dowozi momentalnie, to znaczy mamy rozmowę króla Wizimira Redańskiego z Dijkstrą, Zygizmundem skądinąd, który kuleje, więc w porządku.
5583:  I Wizimir mówi Dijkstrze, że brzydko, że nie powinien się tak zachować, że trzeba Filipę wyeliminować, Eilhart.
5591:  Dobrze wiemy, że to się nie stanie, więc Zygmunt Dijkstra już tam coś knuje sobie.
5596:  A proszę bardzo, król Wizimir wie, że są oni bliscy sobie, więc będą się działy rzeczy, już zgrzytacie zębami z niecierpliwości, żeby się dowiedzieć, ale Loren mówi, no, no, no, no, nie dla psa kiełbasa, tak, tak, Jamnik jest smutny, nie dostanie kiełbasy, bo teraz, moi drodzy, idziemy do ważnego wątku, tego interesującego.
5618:  Nie, nie wątków Voltesta, Cyberdovaki, nie, absolutnie nie.
5622:  Nie wątków de Mavenda, kogokolwiek.
5623:  Nie, nie, nie, nie, nie.
5625:  Zajmujemy się, moi drodzy, szkoleniem Geralta.
5628:  Geralt musi zostać wyszkolony, żeby być Geraltem.
5631:  Miałoby to więcej sensu, gdyby to był Liam Hemsworth.
5633:  Nawet bym się zaśmiał, moi drodzy, jeden raz lub dwa, ponieważ to byłoby zabawne podwójnie.
5638:  Liam Hemsworth nie dość, żeby się uczył, jak być wiedźminem, to jeszcze by się uczył, jak zastąpić Henry'ego Cavilla.
5644:  Ja bym się cieszył, gdyby coś takiego zrobiono i naprawdę miałoby to sens.
5647:  Już tłumaczę dlaczego.
5649:  Jakieś mikstury, driat, wszystko jedno, nie miały atestu, cokolwiek, tak?
5656:  W związku z powyższym, Geraltowi się zmieniła twarz nieznacznie.
5659:  Co pytasz?
5660:  Nieważne, idziemy dalej.
5662:  To przynajmniej byłoby jakieś rozwiązanie tego, że Geraltowi zmieni się wygląd, a zmieni się wygląd, bo jeżeli liczycie na to, że Netflix zainwestuje w charakteryzację po trzech sezonach, to chyba nie znacie Netflixa.
5673:  Więc wyszkolął go jeden księżyc, tak?
5676:  I understood that reference.
5678:  Tu wiemy już, moi drodzy, o, Milwa, nawiasem mówiąc, o której nie wiedziałem, że jest Milwą, mówi bardzo słuszną rzecz o Jaskrze, mianowicie, że jest bezużyteczny.
5686:  Jest to prawda, on absolutnie nie wie, co ma zrobić w tym sezonie.
5689:  Zauważcie, że Jaskier ani nawet, ani nie wygląda, ani nie poruchał, ani nie zagrał, ani nie zaśpiewał.
5701:  Ale tankował, okej?
5702:  Więc przynajmniej tyle był w stanie zrobić.
5705:  Więc generalnie Jaskier nie ma dobrze w tym sezonie.
5708:  Jest biedny i jest bezwartościowy, także fabularnie.
5711:  No bardzo mi przykro, muszę się zgodzić z Milwą, która nie wygląda jak Milwa pod tym względem.
5717:  Ale Jaskier mimo wszystko jest przyjacielem, moi drodzy.
5720:  Jak wiemy dobrze, to jest...
5722:  zaleta w oczach Loren, to znaczy magia przyjaźni i miłość rodziny.
5726:  To są rzeczy, które są ważne i kluczowe.
5728:  Nie pamiętam, co jeszcze było w tej triadzie, którą sobie przywoływaliśmy na początku złośliwie.
5735:  Geralt oto wyrusza na szlak niespodzianka i wyruszy z Brooklynu jadoma sprawą.
5741:  Tu jeszcze macie mały callback do pierwszego odcinka.
5744:  Myślę sobie, że to było całkowicie też celowe po to właśnie, żeby pożegnać Henry'ego Cavilla i o to faktycznie chodziło
5752:  Tomaszowi Bagińskiemu, jak wspominał, że to będzie godne pożegnanie.
5755:  Miłość rodzina i potwory, macie rację, tak, to są te priorytety, które się tam pojawiają.
5760:  Więc temu służy żewna rozmowa Geralta z Milvą.
5762:  A potem wracamy do tanet, który, przypominam, wygląda w taki sposób, a nie dokładnie tak, jak w sadze, to znaczy to nie jest gorswelen, a tutaj jest tylko aretuza, która ma już tylko wypalony menhir.
5772:  To wygląda mniej więcej tak, jak taka niedopalająca się szczapa drewna w ognisku po tym już, jak upiekliśmy wszystkie kiełbaski.
5779:  I tu jest druga scena, która jest ważna z perspektywy Lauren, mianowicie dla Lauren są ważniejsze, jak dobrze wiemy, relacje rodzinne.
5785:  W związku z powyższym macie Tisai Edewries i macie Yennefer.
5791:  No i Yennefer mówi Tisai, że nie no, że nie powinna ona siebie obciążać za wszystko, co się stało.
5797:  bo przecież tylko zwolniła blokadę magiczną, która tak naprawdę nie była trudna do zwolnienia, ponieważ w tej wersji rzeczywistości stworzyła ją Philippa Eilhart, a nie Magini setki lat wcześniej.
5807:  I Tissaia DeVries docenia to, że Yennefer się nad nią lituje i że mówi jej, że to wcale nie była jej wina, mimo że to była jej wina.
5815:  i Tisaya będzie się dalej obciążać, a Yennefer mówi, że nie spotkała nigdy kogoś tak silnego i powiedzcie sobie szczerze, że no jednak jeżeli coś takiego mówi Yennefer z Wengerbergu, która jest silną i niezależną Maginią, drugiej silnej i niezależnej Magini, to ewidentnie konkluzja jest z tego taka, że to jest najsilniejsza i najbardziej niezależna Magini, więc moi drodzy szacunek dla Tisayi oddajemy.
5836:  Niemniej, jest to o tyle zasmucające, że ci wszyscy z was, którzy będą wiedzieli, co się teraz dzieje, wiedzą również, że pożegnamy z obszady jedną z nielicznych, dobrze wycastowanych aktorek, bowiem podczas pogrzebu półelfek, który tutaj jest nam pokazywany,
5854:  Równocześnie Tisaya pisze bardzo żewny list do Yennefer, który jest o wiele lepszy niż list, z którym się rozpoczął ten sezon, co jest samo w sobie bardzo ironiczne.
5862:  I mamy tutaj pierwszy chyba, o ile pamiętam, w historii w ogóle omawiania magii w tym serialu.
5870:  Powrót do lekcji magicznych w Aretuzie, które pamiętacie może z sezonu pierwszego.
5875:  I tu tam wychodziła ta jedna mądrość, że jeżeli wydrenujemy moc magiczną z kwiatu, no to kwiat pozostanie tylko martwy i będzie tym właśnie martwym kwiatem.
5885:  No i właśnie ta metafora służy temu, żeby pokazać nam śmierć Tissa i Devries i rozpacz Yennefer.
5893:  Więc oczywiście to się też dzieje w sadze, Tissaia podcina sobie żyły, zrozpaczona dwiema rzeczami, tzn.
5899:  zrozpaczona po pierwsze tym, że nie rozpoznała zdrady Vilgefortza, a po drugie, że skazała praktycznie na śmierć większość ludzi na zjeździe na Taned i przyczyniła się do eskalacji wojny, no więc ma sobie dużo do zarzucenia.
5913:  Ale cały czas w serialu usiłuje nam się wmówić, że jest jakaś matczyna relacja między Tissaia i NFR, ja jej kompletnie nie czułem, tak szczerze powiedziawszy, więc
5921:  Mój smutek jedynie bierze się stąd, że naprawdę tracimy dobrą postać.
5925:  Dobrze napisaną, fajnie zagraną.
5928:  Kisania dobrze zagrana, pisze Adrian, reszta kuleje.
5930:  W książce jej śmierć była bardzo wzruszająca.
5933:  No niestety, moi drodzy, będę oglądał Castlevania Nocturne, oczywiście, że tak będzie recenzja, moi drodzy.
5938:  Wiktor Winter, dziękuję Ci serdecznie za wsparcie.
5941:  Co z klonem Ciri, który znalazł Geralt?
5943:  Spokojnie, spokojnie, to jeszcze będzie, moi drodzy, to jeszcze będzie.
5947:  Wracamy, teraz jest cięcie oczywiście, ponieważ nie możemy przeżyć sobie spokojnie śmierci Tisai, musi być cięcie.
5953:  I cięcie jest oczywiście do wizji Geralta, wiecie co zrobimy z wizjami?
5955:  Przerywamy.
5957:  Pojawia się w takim razie powrót Redanii, na który bardzo czekaliście.
5961:  To jest akurat zabawna scena, pokazująca złośliwie
5964:  Coś, co Andrzej Sapkowski mógłby spokojnie sportretować.
5967:  Jeden z nielicznych przykładów, kiedy ten serial stara się być humorystyczny i złośliwy i dobrze mu to wychodzi.
5971:  Tutaj chodzi oczywiście o portretowanie Wizimira Redańskiego.
5975:  Wcześniej Wizimir ma podpięty ten miecz na sznureczku, jak malarz maluje mu ten portret.
5981:  Przepiękna sprawa.
5982:  No, więc problem polega na tym, że jest spisek oczywiście, jak to zawsze bywa.
5988:  I mimo, że król Wizimir się bardzo cieszy, że Radowid przybył na jego dwór, a pamiętajmy, że Radowid w tej wersji nie jest jego synem, tylko bratem, to jednak bardzo krótko się pocieszy tymże faktem.
6000:  A co się będzie z tym wiązało, to zobaczycie za moment, bo to jest urocze i zabawne.
6004:  Filipa Einhardt knuje o to, żeby ukrócić Wizimira o głowę, co oczywiście dzieje się w sadze, ale ma trochę inne reperkusje.
6011:  Na początek jednak Dijkstra mówi, oj Filipa, Filipa, zabij mnie, zabij, jestem niegodny, och, to wszystko przeze mnie na tanet się zdarzyło, straszne rzeczy, a Filipa na to mówi, że no ja wiem, że ty lubisz ból, ale chyba nie tak bardzo, pojawia się taki tekst w tym serialu, nie pamiętam czy akurat w tej scenie, ale było to absolutnie przerażające, pojawia się wskutek tego spisku, które knuje Filipa, Filipa mówi, że ma wszystko zaplanowane i że Dijkstra nie ma się czym przejmować,
6038:  Nasza asasynka, która była już wcześniej, została prowadzona tylko po to, żeby być asasynką.
6043:  Ale nie możemy się dowiedzieć tego, co się tam dzieje, ponieważ jest następne cięcie i przenosimy się do Nilfgaardu.
6048:  Oczywiście nie wiecie, że to jest Nilfgaard, ponieważ jedyne, po czym możecie rozpoznać, że to jest Nilfgaard, to jest ten ołtarz ze świecami, na których wszyscy zapalali intencje, żeby ten serial skończył się jak najszybciej.
6058:  I wtedy okazuje się, że tuż obok tych pięknych draperii, które wyglądają zupełnie tak jak z Akademii Szkolnych, które na szczęście są już za mną,
6065:  Fringilna Vigo zdradza Francesce Finnebyr, że doprowadziła do tego, że jej dziecko zostało zamordowane przez Emhyra Van Emreisa, w związku z tym Francesca Finnebyr, jak to bywa w przypadku elfów, zapomniała całą sprawę Scoiada, zapomniała całą sprawę elfią, zapomniała praktycznie wszystko i stwierdziła, że teraz się musi myścić za utratę potomkini konkretnie, bo to była jej córka.
6086:  Tyle w tej scenie.
6088:  Ona się odwołuje, przypominam, do drugiego sezonu, gdzie była ta noc długich noży w wykonaniu Franceschi Finda-Briscoi, ale której nie było w sadze, w związku z powyższym ma to nikłe dla nas znaczenie.
6098:  Industrialne biurko.
6098:  No tak jak mówiłem, to wygląda dokładnie tak jak wnętrze kościoła z XX wieku tym razem, nie z XIX, więc jest cały czas ten problem, który sobie naświetliliśmy, niekompatybilności zewnętrza i architektury
6112:  świata, miast, z tym, co się dzieje we wnętrzach.
6116:  Dramat.
6117:  Bardzo słona się i rozgrywana, to jest niesamowicie ważny wątek, więc zobaczcie, ile wypełnił, tak?
6122:  To jest wątek, który wypełnił od 33 do 37, 4 minuty.
6126:  Przypominam, że to jest mniej więcej tyle, ile trwała walka Geralta z Vilgefortzem, która została zmarnowana
6132:  w aspekcie możliwości pokazania kunsztu retorycznego i Geralta, i Vilgefortza, ale już wiem, dlaczego zostało to zrobione, ponieważ trzeba byłoby wtedy uczynić z Henry'ego Cavill'a kogoś więcej, niż kogoś, kto mówi wyłącznie mm, oraz fuck, ewentualnie rzuca one-linerami, które mieszczą się w napisach Netflixa na ekranie w całości, a nie długimi wypowiedziami, w których Geralt, może jeszcze raz to do tego nawiążę, bo warto, czemu by nie,
6156:  Chociaż oczywiście pewnie teraz nie będę w stanie tego znaleźć, jak znam życie.
6159:  Oczywiście, że nie będę w stanie tego znaleźć, to jest znacznie zasmucające.
6162:  Mianowicie wrzuca wypowiedziami na jeden akapit praktycznie i zasmuca mnie potwornie, że zostało to w ten sposób potraktowane.
6171:  No cóż zrobić, moi drodzy?
6172:  Nic nie zrobimy.
6174:  Zaraza.
6175:  Zaraza była growa tak swoją drogą, nie?
6180:  To nie znajdę, a szkoda straszna.
6182:  Tak to jest, jak człowiek korzysta z książek papierowych, potem są tylko problemy.
6185:  Tylko książki elektroniczne.
6188:  Zanosi się na burzę.
6190:  Tak, dlatego mówię, że wbrew pozorom między Wiedźminem Netflixa a Wiedźminem Growym jest więcej podobieństw niż między Wiedźminem Netflixa a Wiedźminem Książkowym.
6198:  Tak, bez dwóch zdań.
6200:  Co się dzieje w tym wątku?
6201:  A dowcipne rzeczy się dzieją w tym wątku rydańskim, mianowicie okazuje się, że Widzimir zostaje zabity przez Filipe Eilhardt,
6209:  No i jak Wizimir zostaje zabity przez Filipa Eilhart, to mamy pewien problem.
6213:  Wiecie dlaczego mamy problem?
6214:  Wiecie dlaczego mamy problem?
6216:  Że wcześniej, w odcinku którym?
6219:  Czwartym?
6220:  Piątym?
6220:  Zabito Hedwigę Redańską, a to Hedwiga Redańska przyjmuje władzę po królu Wizimirze razem z Radą Regencyjną, ponieważ Radowid to jest jeszcze Bobo i Kaszojad i Radowid jak Bobo i Kaszojad może co najwyżej uczyć się dopiero rozróżniać, no na przykład kupę od pasztetu.
6238:  Natomiast tutaj musi już władać, ponieważ nie jest po pierwsze kaszojadem, nie jest synem po drugie, a jest bratem.
6245:  I nie ma Hedwigi, ponieważ została zabita, gdyż powody.
6248:  To są właśnie przykłady takich zmian, które nic nie zmieniają, ale wprowadzają bardzo dużo chaosu.
6253:  Nie byłoby to problemem, gdyby relacje między tymi postaciami były jakoś zbudowane sensownie.
6257:  Ale wy nawet nie wiecie, kim jest Hedwiga Redańska, ponieważ ona mignęła wam przed oczami tylko jako głowa w skrzyni w którymś momencie, ponieważ wcześniej nikt nam jej nie przedstawił w serialu.
6267:  Dlatego też to była śmierć całkowicie pusta i nic nie zmieniła.
6270:  A została prowadzona, przypominam, do serialu jako jeden z wątków głównych.
6274:  Nie mam zielonego pojęcia, co się dzieje, a to jest dosłownie, moi drodzy, tak jest, jak pisze Brendo, korona królów.
6281:  No oczywiście Radowid jest bardzo zasmucony, ponieważ jedynym marzeniem Radowida było to, żeby... żeby był obok jaskier, ale niestety nie ma jaskra.
6290:  Założyć się, pisze Rex Kelly'em, że znaczna część budżetu Netflixowego Wiedźmina poszła na opłacenie Cavill'a, nawet na jakie pieniądze go powstrzymały.
6296:  86 milionów dolarów kosztował trzeci sezon.
6298:  Dla kontekstu 160 milionów dolarów kosztowała Dune'a.
6301:  Nie wmówicie mi, Dune'a w Dyni Wilneva, nie wmówicie mi, że to jest dwukrotnie mniejszy budżet od Dune'y.
6307:  To wygląda na dziesięciokrotnie mniejszy budżet od Dune'y.
6310:  Swoją drogą, mądrzy ludzie powiadają, że w Dune'ie również mamy pustynię.
6316:  Jakoś się nie nudzimy, oglądając sekwencje pustynne w Dune'ie Villneva, a nudzimy się śmiertelnie, oglądając sekwencje pustynne w Wiedźminie Netflixa.
6326:  Nie mam zielonego pojęcia, czym jest to spowodowane.
6328:  To chyba nie jest spowodowane pieniędzmi, tylko jednak talentem scenariopisarskim.
6334:  O!
6334:  Moja ulubiona sekwencja z Aretuzy.
6336:  Mianowicie, zamiast żebyśmy mieli jakąś potężną, wiecie, lożę czarodziejek, nie wiem dlaczego loża czarodziejek nie została oficjalnie uformowana, chyba że coś mi umknęło w serialu, mamy tę przepiękną scenę, jak czarodziejki wszystkie stają przed czymś, co przypomina biurka szkolne z Wrześni.
6355:  Dlaczego?
6356:  Niech mi ktoś wytłumaczy architekturę wnętrza.
6361:  Ja wiem, że moje wnętrza może nie są jakoś wysublimowane, tak?
6365:  Mam regał, mam drugi regał, mam pufesako, tak?
6368:  To jest wszystko, co ja mam w moim wnętrzu.
6370:  Nie twierdzę, że jest bogato wyposażone, dobrze?
6373:  Żeby nie było.
6375:  Jaki jest sens banana?
6377:  Jaki jest sens tego wnętrza?
6378:  Dlaczego, dlaczego, dlaczego?
6380:  Dlaczego tu nie ma... Dlaczego one stoją?
6382:  Dlaczego one wszystkie mają biurka stojące?
6384:  Czy to jest Apple?
6386:  Dlaczego?
6387:  Dlaczego nie siedzą?
6389:  Dlaczego to nie jest okrągły stół?
6390:  To nie ma żadnego sensu.
6392:  To jest głupie.
6393:  A, bo to dlatego, że rządzi chaos, Kamilu.
6396:  Tak.
6397:  Absolutnie tak.
6398:  I w tle mamy również dwie roślinki oraz plasticzane kolumienki, które nie są karyadydami.
6404:  Poznajemy to po tym, że kolumienki nie mają wydatnych biustów opisanych przez Andrzeja Sapkowskiego.
6409:  Wszystkie aktorki tutaj zgromadzone, bo chyba nie rozpoznajecie w nich czarodziejek, to są po prostu aktorki, które tutaj randomowo trafiły na plan, naradzają się, co zrobić, jak skończy się ten serial i będzie trzeba szukać pracy w innym.
6422:  Ja się nie dziwię, że są bardzo zasmucone z tego powodu, też byłbym, mając coś takiego w swoim portfolio.
6428:  A po co jest ta scena, bo tego wam nie powiedziałem?
6430:  Po to, żeby Yennefer powiedziała stare odeszło, czas na młode.
6438:  Incydentalnie jest to coś, czego nie mówi żaden profesor na żadnej uczelni.
6443:  Śmiech przez łzy.
6444:  Kierowca bombowca, dziękuję ci serdecznie za trybut, smutno mi po tym sezonie.
6447:  Krzysztof Pocierz, robię co mogę, kierowca bombowca, robię co mogę, ale ja nie jestem w stanie nic zrobić w momencie, w którym Jaskier zostaje zamieniony w kogoś takiego.
6459:  Ktoś kiedyś już tak śpiewał.
6461:  Wichrem dmącym.
6463:  Gnaj.
6465:  O, piszę poezję, bo jestem bardem.
6471:  Też scena po nic.
6472:  O!
6472:  Może ktoś mi wyjaśni, kim jest ten elf, slash, driada, slash, homonkulus, homonkulus, slash, krasnolud z Mahakamu, slash, kupiec korzenny z Nilfgaardu, slash, przypadkowy statysta z Velen, slash, krwawy baron w adaptacji Netflixa.
6491:  Kto to jest?
6492:  To pewnie Regis!
6494:  Nie!
6494:  Proszę, nie!
6499:  Nie, tylko nie Regis.
6502:  Jamnik pisze.
6504:  Ja ci dam jamnik.
6505:  Dzięki za wsparcie od 20 miesięcy.
6510:  Czy to nie kolega Ciri z pierwszego sezonu?
6512:  Może?
6512:  Dara?
6514:  Dara piszecie.
6516:  Karo też pisze, że Dara.
6518:  Nie pamiętam Dara.
6520:  Dara wieksplara?
6521:  Nie pamiętam.
6522:  Kompletnie.
6523:  Dar Elf.
6523:  Czyli jednak Elf.
6525:  A zatem jeden z moich strzałów był celny.
6529:  To samo... Nie, nie będę ciągnął tego wątku.
6534:  Mam dość uciekania.
6535:  Ja też mam dość uciekania, zdecydowanie.
6537:  Powiedział Krzysztof, przewijając tę scenę, która absolutnie nic nie wniosła.
6540:  Geralt, moi drodzy, to jest bardzo ważny moment.
6543:  Tutaj z Jaskrem.
6544:  Czy ja się wklikam?
6545:  Tak.
6545:  Geralt przygotowuje miksturę, dekopt innymi słowy, Wesemira samego i...
6554:  To jest ładna scena tak swoją drogą, ponieważ przerzucają się dowcipami z Jaskrem.
6558:  Jaskier oczywiście, będąc wioskowym głupkiem, musiał je zjeść, ingrediencje tego eliksiru, ponieważ powody.
6565:  No i to jest pierwszy moment, kiedy w historii tego serialu Geralt zażywa miksturę.
6571:  Chyba, że to się zdarzyło w pierwszym sezonie i ja już nie pamiętam.
6574:  Ale wydaje mi się, że całkowicie pominięto aspekt eliksirów mutagennych.
6579:  Chyba to było w walce ze strzygą w pierwszym sezonie, jak jeszcze były te opowiadania, nie?
6584:  No One pisze, że nie pierwszy.
6586:  W każdym razie dla mnie Geralt absolutnie porzucił ten wątek.
6590:  Nigdy nie... Ba, były znaki, ale mikstury praktycznie zostały porzucone.
6595:  Więc wreszcie Geralt jest wiedźminem, tak?
6597:  A nie tylko Rębajłą.
6600:  Ponieważ jest w lesie, to jest w sumie drwalem Rębajło.
6603:  Pozdrowienia.
6604:  Natomiast no zasmuca mnie to, że elementy wiedźmińskości, które wiązały się z jego...
6611:  postacią, z jego profesją także, która jest niesamowicie oryginalna i nie było takiej.
6617:  Wszystkie kwantazy na całym świecie zostały porzucone w ten sposób przez scenarzystów.
6623:  Mówicie, że w Zamku i Wilgeforca faktycznie asasyniarz.
6625:  Słusznie.
6627:  Słusznie, ale na tyle rzadko, że można o tym zapomnieć, nawet jeżeli nie jest się mną, moi drodzy.
6632:  Geralt oczywiście pokonuje dryady z Brooklynu, w związku z powyższym dobrze wiecie, że to jest taki rite of passage, jak się ładnie mówi w antropologii, rytm przejścia.
6642:  Rytm przejścia polega na tym, że pokonujecie sytuację liminalną, graniczną i pokonawszy tęż, możecie wyjść w świat i dokonywać rzeczy wcześniej niedokonywalnych.
6652:  Drugi moment, kiedy podoba mi się jakiś plener, ponieważ został w całości wygenerowany w CGI i wprawdzie jest minimalnie, minimalnie lepszy od czegoś, co byłoby w stanie zrobić w tej chwili.
6663:  Nie no, myślę, że jednak AI zrobiłoby to lepiej, ale jak na możliwości Wiedźmina Netflixowego jest nieźle.
6669:  Bardzo mnie tylko bawi to, że tutaj ta część drzew ewidentnie została zrobiona narzędziem klonowanie w Photoshopie i to dość nieumiejętnie.
6679:  Ale jako wyobrażenie Nilfgaardu kupuję.
6682:  Są jakieś pływy z ich guratów, są kopuły, są oczywiście gwiazdy na szczytach kopuł, jest jakaś taka maleńka łódeńka, która mi przypomina te łódeńki, którymi pływał bohater Assassin's Creed Origins, przypomnijcie mi, to był Ajek?
6698:  Aliek?
6699:  Nie pamiętam.
6700:  Nie oszukujmy się, Assassin's Creed miał jednego dobrego bohatera i to był...
6703:  O, no dobrze, powiedzmy, że dwóch.
6706:  Pierwszym oczywiście jest Ezio Auditore da Firenze, a drugim jest ewentualnie Al-Tahrir ibn al-Ahad.
6712:  Więc tak, to był bajek.
6715:  Powiedziałem ajek, byłem bardzo blisko.
6719:  No oczywiście, że Ezio był najlepszy.
6722:  Więc Nilfgaard, no i teraz, no przecież ten serial się sam dekonspiruje jako nieumiejętnie zbudowany.
6728:  No zobaczcie, jaka jest różnica między tym a tym.
6731:  No nawet nie ma takich okien tutaj, to to nie są okna.
6736:  Przecież skąd tu się wzięła jakaś katedra?
6738:  To wygląda jak zrobione w King's College, a nie gdziekolwiek indziej albo w jakimś dowolnym kościele z rodem, nie wiem, z XV wieku i tutaj wkracza, moi drodzy, klon.
6747:  Tutaj wkracza klon, a nie klon w sensie drzewo, tylko klon w sensie Ciri, więc to jest wtedy ewidentnie, tak, Aragorn tańczący na kurhanach orków.
6756:  Ten budynek nie ma żadnego okiena, oczywiście nie ma żadnego okiena, nagle ma cztery!
6760:  O, proszę bardzo!
6761:  Skąd to się wzięło?
6762:  Nie mam zielonego pojęcia, przecież to jest Balibon, a nie jakiś tam... Dziękuję Adrianie za trybut.
6767:  Co on ma na klacie?
6768:  Czy mówisz o klonie Ciri, czy mówisz o cesarzu Emyrze?
6772:  Cesarz Emyrze... O, a może o to chodzi?
6775:  Nie, nie, moi drodzy, to jest i tak lepsze od mosznozbroi, która była wcześniej.
6780:  Możecie nie pamiętać, czym były mosznozbroje.
6782:  I na wszelki wypadek wam pokażę Nilfgaard Ammo.
6789:  Więc mosznozbroja, moi drodzy, nazywa się mosznozbroją z bardzo prostego powodu.
6793:  Mianowicie, no wygląda jak moszna.
6795:  No co mam wam powiedzieć?
6798:  Ktoś nawet złośliwie robił takie porównania zbroik fantastycznych, przepięknie zrobionych w grze jedynej słusznej, no z możną zbroją.
6808:  I wiecie co jest najlepsze?
6809:  Kostiumograf, który pracował nad tym, pracował również nad kostiumami w grze o tron, więc szczerze?
6815:  Osobiście uważam, że to, co jest tutaj, jest znacznie lepsze od Mosznozbroi, więc to jest ten jeden moment, kiedy zrobiono jakiś postęp.
6823:  Przypominam, że w Mosznozbroi właśnie Cahir pokonał Vilgefortza, co było bardzo mocno irytujące dla mnie.
6830:  Ale jaja!
6834:  Tak właśnie, moi drodzy.
6836:  Aaaa... Więc cóż, jest lepiej.
6840:  To jest ten jeden, jedyny moment, kiedy jest lepiej.
6842:  Chociaż chciałbym, żeby bardzo, żeby zbroja cesarza różniła się od zbroi jakiegoś randomowego żołnierza Nilfgaardzkiego numer 4 w napisach końcowych.
6851:  Znaczy, żołnierz Nilfgaardzki numer 4 ma dokładnie taką samą zbroję, jak wszechpotężny cesarz Emer Van Emreis, biały płomień tańczący na kurhanach wszystkich przodków Andrzeja Sapkowskiego i fanów gry Wiedźmin.
6862:  To jest niesamowite, absolutnie.
6864:  No i wiecie, wielki plot twist, mianowicie po pierwsze, cesarz Emmervam Emreis patrzy na Cirille i to jest przepiękne absolutnie, dlatego się staram pokazać wam ten wątek, oczywiście jest to ekstremalnie trudne z uwagi na to, że Netflix nie pozwala na to, żeby się przełączać co np.
6883:  nie wiem, jedną sekundę, tylko musi być co 10, mianowicie cesarz Emmervam Emreis nie rozpoznał własnej córki.
6892:  Więc po prostu stwierdził, że tak, a to jest Ciri.
6895:  Luz.
6896:  Więc ewidentnie, moi drodzy, jak raz charakteryzacja się udała.
6902:  Nie wiem, co tu się dzieje, a ewidentnie miałby być plot twist dla Amerykanów, w związku z powyższym poszli w tego rodzaju rozwiązanie fabularne.
6909:  Jest to niesamowite po prostu.
6911:  Nie wiem, jak z tego wybrnął.
6912:  Nie mam zielonego pojęcia, jak z tego wybrnął, ale jest to kompletna bzdura.
6915:  I teraz, moi drodzy, moje ulubione sceny.
6918:  Pamiętacie, gdzie była ostatnim razem Ciri?
6921:  Mianowicie Ciri ostatnim razem była na pustyni i walczyła z mutacją zerga, konkretnie chodzi o hydraliska i ultraliska.
6929:  Nie ustaliliśmy ostatecznie gatunku.
6931:  Ale teraz Ciri jest już, wiecie, Rimmel prosto z Londynu, tak?
6936:  To znaczy to jest nowa maskara i podkład Rimmela, które sprawiają, że nie rozpoznacie już żadnych szczegółów łączących Ciri z materiałem źródłowym.
