🔴 Ucieczka z Aquantanamo | GENSHIN IMPACT Livestream #9
🔗 https://www.youtube.com/watch?v=NDXLEV8Fe7s

12:  muzyka muzyka muzyka
8423:  Otóż problem z Ayako polega na tym.
8425:  To jest świetna postać, żeby nie było.
8426:  Jest... Nie da się tak walczyć.
8430:  Nie da się tak walczyć.
8433:  Po prostu nie da się tak walczyć.
8435:  Ja nie wiem co się dzieje.
8438:  Dlatego mówię, że wyobraźcie sobie, że ktokolwiek walczy w ten sposób.
8442:  Wygląda to strasznie.
8447:  Gdzie jest jakaś normalna drużyna?
8449:  Wiem, kogo weźmiemy.
8452:  Wiem, kogo weźmiemy.
8453:  To będzie drużyna szybka.
8457:  Nie w tę stronę!
8459:  Boże... Czemu ja się zawsze muszę pomylić?
8467:  Gdzie, gdzie, gdzie?
8468:  W którą stronę?
8473:  Akcja!
8473:  Akcja defekacja!
8474:  Tutaj?
8475:  Tak?
8475:  Nie, nie wiem.
8476:  Chyba tędy.
8478:  Nie trzeba wiedzieć, gdzie są, żeby zabić Ayako.
8480:  To jest prawda, że jest dobrze zbudowana, a jest.
8483:  To... Boże!
8485:  Combat!
8493:  O nie, to było tylko, to było tylko bajt.
8500:  Hmm... czy nie jesteśmy w miejscowości administracyjnej?
8504:  Dlaczego nie spróbujesz połóżć nawet kilka reguł z regulacji kierownictwa wewnątrz Fortresa?
8508:  Co zrobiłeś z moją siostrą?
8511:  Przyszedłem do młodej mistrzki w lekarstwie.
8516:  Słyszałem, że ona cierpiła zbyt wiele migrenów, więc zdecydowałem się zaprosić do niej na kawałek teatru.
8521:  Mam kilka teatrów w mojej kolekcji, które mogą pracować świetnie przeciwko takiej chorobie.
8526:  Zacznij się żartować!
8528:  Gdzie zabraliście moich siostrów?
8530:  Słyszałem też, że twoje preformacje są całkiem wyjątkowe.
8534:  Pani Lynette czasami wchodzi w kawałek z wodą.
8537:  Tylko w następnym sekundzie wyjdziesz z innego miejsca.
8542:  Może pojawi się za tobą teraz, jeśli byś zmienił twój głowę.
8545:  Czy próbuje mnie zmienić do zmienienia mojego głowy?
8551:  Nie, prawdopodobnie nie patrzy na mnie teraz.
8553:  Wszystkie osadniki są w jego rękach.
8555:  I nawet jest w stanie mówić mało.
8558:  Wiedziałaś, że zajmowaliśmy się infirmarią od początku, więc zaznaczyłaś przemyślenia podróżników i zapłaciła nas do kontynuowania naszej inwestycji, po to, żebyś mógł zabić Lynette.
8569:  A co do Fremeny...
8577:  Powiedział, nikt to w więzieniu nigdy.
8579:  Ja myślę, że Ray Taslayem gra się lepiej niż Ayako właśnie z tego względu, że
8601:  Nie ma tego problemu z mobilnością.
8603:  No, dwie postacie to się tak poruszają tylko, to znaczy Ayaka i Mona i nigdy nie byłem w stanie się do tego przyzwyczaić.
8610:  Zabrałeś naszych oryginalnych członków i rozwijałeś wiadomość o ucieczce dziecka, tak aby ojciec zaprosił naszą drużynę, żeby przyjechać i odwiedzić.
8616:  Fremonet również podąża za twoimi rękami, prawda?
8620:  Jeśli jesteś tak omnipotentny i tak w kontroli, dlaczego potrzebujesz hostów?
8624:  Jedna korrekcja.
8626:  Lynette jest w moich rękach teraz, ale Fremonet nie jest.
8629:  Nie jest?
8634:  Co naprawdę chcesz?
8634:  Linii!
8635:  O, świetnie.
8640:  Wszyscy tu są, więc muszę tylko powiedzieć to raz.
8643:  Bardzo dziękuję za współpracowanie ze mną.
8646:  Zgadzam się z tym.
8647:  Niestety, tylko Pani Lynette obecnie ma kawałek najfajniejszego kawałka.
8654:  A to ja troszkę wyjaśniam, że nie lubi postaci, które nie pozwalają na częste przełączanie się między postaciami, jak on czy Sino.
8659:  Tak, znaczy postaci, które zajmują dużo miejsca na polu bitwy i czasu, faktycznie.
8666:  Chociaż według twojego oryginalnego planu, pan Fremeny powinien też od razu wrócić do Fortressu.
8671:  Ale on nigdy nie pojawił się w moich drzwiach, ani nie został w żadnej formie kustody.
8678:  Więc gdzie myślisz, że może być teraz?
8680:  Czekaj...
8682:  Nie możesz oznaczać, że zamknęłaś go na zewnątrz w ziemi?
8685:  Zamknąłem wieżę Fortresu na zewnątrz świata.
8690:  To wszystko.
8691:  Fremon jest starzykiem, więc powinien być w porządku, prawda?
8693:  Nie.
8694:  Jeszcze tu jesteśmy, więc zdecydowanie próbujemy znaleźć sposób, by wrócić do nas.
8698:  Więc nie możemy uznać, że może został zniszczony na powierzchni.
8703:  Ale dlaczego bym to zrobił, może się pytasz?
8706:  Chciałbym porozmawiać z tobą oczywiście.
8709:  Moja inteligencja mówi mi, że pan Lenny jest świetnym mężczyzną, więc to tylko naturalne, żebym chciał mieć jakieś moje kartki, jeśli chodzi o negocjacje.
8717:  Poza tym, pamiętam, że wspomniałeś, panie Lynette, że zawsze chciałaś spotkać się z panem Merypidem, bez względu na to, czy był to osobista czy profesjonalna możliwość.
8727:  No dobrze, otrzymałeś twoją życzliwość.
8730:  Tak więc, trzymałeś nas przed tym, jak nawet włożyliśmy krok w Merypidę.
8737:  Niektórzy z moich członków tylko musieli usłyszeć coś od ciebie, to wszystko.
8744:  W każdym razie, będę z tobą w porządku.
8747:  Chciałem grać głupio i wyrzucać bliskie oczy, więc mieliśmy przyjemne kilka dni, grając razem.
8751:  Ale kiedy zacząłeś skupiać się na Forbidden Zone...
8765:  Wszystko to się zmieniło.
8766:  Panie Lenny, karty są na twojej przeciwko.
8769:  Pani Lynette jest w moich rękach, a panie Freneman jest wciąż spokojnie zjeżdżającym na brine.
8774:  Potrzebujesz tylko jednej rzeczy, aby zapewnić ich bezpieczeństwo.
8778:  Chciałbym, żebyś kontaktował swojego superiora i idealnie zaprosił go do mnie za kawałek herbaty.
8784:  Chcesz zobaczyć ojca?
8787:  Ale dlaczego powinna ojca dawać ci odwiedzenie?
8792:  Czy nie myślałem o ogrywaniu Final Fantasy VII Remake na strumyku?
8794:  Czy finali nigdy mnie nie interesowały?
8796:  Nigdy nie byłem w lore finala, pomijając muzykę i okresowo filmy, które oglądałem w jakiś cutscen.
8806:  Dailies zajmuje 10-15 minut dziennie.
8808:  No Dailies tak, ale oprócz tego musisz wydać rodzynki, porobić domenki, poeksplorować trochę i się z tego robi dużo.
8814:  Ja nie byłbym w stanie robić wyłącznie dailies, zwariowałbym.
8818:  Więc mieszam to sobie.
8819:  A ja to... Boba, bubble tea, tak?
8821:  New V Voda, Rio Tesle i herbata.
8822:  Gdzie jest kawiarz dla mnie?
8825:  Pyta Demini.
8826:  Nie ma chyba rzeczywiście amatora kawy jeszcze.
8845:  A może ten, może Bai Zhu?
8847:  Albo... ja nigdy nie wiem, czy Bai Zhu popija kawę, czy może popija jakiś płyn przeciwgruźliczny.
8852:  Dlaczego myślałeś, że ojciec wysłał nas, żeby zajmować fortress Marrapeet?
8855:  To miejsce jest w zasadzie krajem nienarodzonego człowieka.
8858:  Nie byłoby dla kogoś tak ważnym jak ojciec Harbinger, żeby przyjechał tu osobiście.
8862:  Ooo, rozumiem.
8865:  Więc to dlatego, że ona nie zależy od mojego miejsca tutaj.
8870:  Taka szkoda.
8872:  Przez to, że wymyśliłem całkowicie całą kolekcję teatrów... Czy to jest to, co planował twój mistrz, żeby przyjechać do ojca?
8879:  Nieważne jak dużą presję możesz na mnie wziąć, nie pozwolę ci, żebyśmy zablokowali ją.
8882:  Ludzie są naprawdę trudni do połączenia.
8883:  Wszystko, o czym pytam, to rozmowa twórczo.
8885:  Czy rzeczywiście nie ma zainteresowania sekretem Fortresu?
8887:  Panie Linnie.
8904:  Cały czas mówił o sekrecie tej fortecy Meropedy i wciąż nie wiemy, co to jest za sekret.
8917:  To jest przykład, widzicie, to jest przykład właśnie tego, jak Genshin nie umie w dialogi.
8922:  Trzy kropek, następny dialog po kliknięciu, i pytanie, kto nie ma sensu.
8928:  Czyli można by było skompresować trzy wypowiedzi w jedną.
8935:  Od samego początku Fatui aktywnie zinfiltrował moją fortressę.
8940:  Zadałem ci oczekiwanie, by wyciągnąć pierwsze kilka operatyw, które znalazłem, ale to tylko zwiększyło twoją ilość.
8947:  Gdybyś poddawał się fortressowi wtedy i wtedy, nie miałbym racji, żeby rozmawiać.
8952:  Panie Fremeny zostawił fortress na swoim samym, a Pani Lynette próbowała wyczuć moje sekrety przed mną.
8960:  No matter how you look at it, the responsibility for this falls on you.
8966:  I przypomina, jak mówicie, że to już niedługo, już niedługo.
8970:  Po pierwsze, daleko jeszcze ze Shrek'a.
8972:  Po drugie, przypomina mi to najgorszy chyba moment eksploracji Lies of Pi, gdzie ja nieustannie spadałem z jakichś potwornych belek w przepaść i ginąłem.
8982:  Miałem poczucie, że na końcu tej drogi będzie wreszcie ognisko, które zapisze grę.
8987:  I ludzie mówili mi, no, no, już za chwilę będzie skrót, Krzysztof, za moment.
8990:  Następny korytarz, ja już nie mam leczenia, są cztery postaci do zabicia, ja nie wiem jak to zrobić.
8995:  Krzysztof, za tym węgłem!
8997:  Dobrze, jakimś cudem zabiłem tam tych wrogów i już konam praktycznie.
9002:  Wychodzę po schodach i widzę taki wielki korytarz i przesuwające się jak w Indianie Jonesie koła zagłady, między którymi trzeba przejść.
9011:  I oczywiście na końcu tego korytarza dopiero była możliwość otwarcia skrótu.
9016:  Ja... nie powinnam prosić o nic z powodu nas... Sześć... Pięć... Czekaj, ja... ...dwa.
9021:  Czas jest wstępny.
9023:  To naprawdę jest szkoda, panie Lenny.
9026:  Rysley!
9026:  Negocjacje się zniszczyły.
9047:  Dobrze.
9048:  Lubię.
9048:  Już go lubię za to.
9053:  To jest jak chodzenie po góra.
9054:  Myślisz, że już jesteś prawie na miejscu, a potem znowu kolejne zejście w dół.
9057:  To samo jest w Luwrze.
9059:  Luwr cały jest zbudowany w taki sposób, że idzie... O!
9061:  No, w Luwrze na przykład świetnie mogłaby eksplorować muzeum Ajaka.
9068:  To jest jeden jedyny skill, który potrzebujecie, żeby przetrwać w tym muzeum.
9077:  Olso, najbardziej rozczarowujące muzeum ever.
9080:  Człowiek idzie po to tam głównie, żeby zobaczyć tę cholerną, brzydką Włoszkę.
9084:  Znaczy, przepraszam.
9086:  Monelizę.
9088:  Ideał piękna naszej cywilizacji.
9091:  Bardzo źle świadczę naszej cywilizacji, że to jest ideał piękna.
9093:  Ale w każdym razie, wokół brzydkiej Włoszki wszyscy, wszyscy są zgromadzeni w taki sposób, że nie wrazicie tam jednej szpilki, to jest trochę jak fontanna di Trevi w Rzymie.
9102:  Nie wrazicie jednej szpilki i gwarantuję wam, że widzieliście w 30 razy lepszej jakości Monelizę, zawsze, przez całe swoje życie.
9110:  Nie musieliście zapłacić za to tych tam 10 euro, czy 20 euro, nie pamiętam, plus jeszcze lot do Paryża i wiadomo.
9118:  A najlepsze jest to, że zupełnie naprzeciwko brzydkiej Włoszki jest kuźwa cały korytarz Da Vinciego.
9124:  Wszystkie... a ludzie nie wiedzą, bo ludzie mają checkpoint na minimapie, zobaczyć Monelizę, swodzić się na Insta i mogę wychodzić.
9134:  O, że jaki dramat.
9138:  Doma z łasiczką jest piękniej, że nie trzeba jechać do Paryża, ale trzeba do Krakowa, a do tego potrzebujecie wziąć ze sobą butlę z tlenem.
9145:  Hmm...
9150:  Lepiej oglądać Monę i Lizę w Gęsinie.
9153:  Boże, faktycznie jest i Mona i Liza.
9155:  Ojej, o nie.
9156:  O nie.
9156:  O nie.
9157:  O nie.
9188:  Jest pewien problematyczny problem.
9192:  Problematyczny problem jest taki, że nie uważałem na lekcji i teraz nie umiem rozwiązać testu.
9197:  Oczywiście teścik jest zamknięty, wiadoma sprawa, tak?
9199:  Jest zamknięty dokładnie tak samo jak umysł egzaminatora.
9242:  To jest, to jest przesada, dobrze?
9244:  To jest absolutna i stuprocentowa przesada.
9250:  Potrzebujemy największego i najdłuższego z sojuszników.
9264:  Tak naprawdę to jest ten wąż Bajżu.
9272:  Raczej nie.
9272:  O!
9272:  To pasuje.
9305:  Nie, raczej nie Mam źle pojęcia, wiedziałem
9326:  Who will see it if you keep working continuously?
9329:  According to Collins, the Pancration Tournament only took place because the Fanta Company... No nie... Fanta's internal reports suggest that they're starting a new... Nie!
9338:  We often see Ms.
9339:  Cijuin observing the prisoners at work near the production... Tak!
9344:  Dobrze, Strange Meat... The Fanta Promoter has been struggling because he doesn't recognize the real... Nie.
9351:  Boże, znowu źle kliknąłem!
9352:  The Fanta Promoter has been struggling because he doesn't...
9359:  Nieważne.
9360:  Aha, można zrobić switch.
9366:  To pasuje w sumie.
9369:  To nie.
9371:  To nie.
9375:  To już było.
9376:  Dobra, teraz następne.
9389:  Dobra, musi być to.
9392:  Ja zwariuję.
9395:  Ja po prostu oszaleję.
9401:  No by nie pasuje.
9406:  Boże, może to, nie wiem, to byłoby bardzo głupie.
9409:  No oczywiście, oczywiście, że tak.
9412:  To co jest bardzo głupie, naturalnie, że będzie najbardziej pasować.
9416:  Jasna sprawa.
9432:  To znowu ma wąsy!
9435:  Zdejmij to!
9437:  Zdejmij to, durna, bezolatająca natychmiast!
9441:  Najpierw myśleliśmy, że to dziwne mięso ma coś do do związek z ludźmi, którzy zniszczyli się.
9447:  Ale w rzeczywistości... Wszyscy byli przygotowani przez Siegwina, główną pacjentkę.
9454:  Zazwyczaj odwiedza zonę produkcyjną, aby obserwować zdrowie pracownika i napisać o tym, kto się wybrzmiał po trzech pełnych dniach pracy.
9461:  Poza jego zrozumieniem pracy jako pacjenta głównego, jak i jego prawdziwym zainteresowaniem zdrowiem pracownika, Sejuin odwiedza kawiarnię przed śniadankiem i gotuje dodatkowe potrawy dla tych, którzy mogą wykorzystać stamina boost.
9476:  Sejuin ma tylko najlepsze intencje ze swoim zaskoczeniem, i nie chce, żeby ktokolwiek dowiedział się o tym, co robi.
9486:  Justyna wysłała dokładnie taką emoji, moi drodzy.
9490:  Ściśle, ściśle taką, jak wygląda Pymon.
9494:  To jest to.
9494:  To jest precyzyjnie to.
9498:  Precyzyjnie i stuprocentowo to.
9501:  Mogę zamieścić czat tak, żeby wszystko nie zostało zniszczone.
9504:  Dziękuję bardzo.
9507:  Niestety, Melozyjczycy, jako rzadkość, wyobrażają świat innym od człowieka, a ich sens estetyki jest jeszcze bardziej nieprawidłowy dla nas.
9519:  Uczestnicy swoich przyjemnie przygotowanych, specjalnych jedzenia nie mogą poczuć pomocy wewnątrz i zwykle po prostu się zaskoczą.
9526:  Jesteśmy na prawej stronie?
9529:  No nie, mój prowadzący z fizyki.
9531:  Siżwina.
9534:  Czy widziałem Paimon z Magi the Labyrinth of Magic?
9536:  Użyłeś dwa razy słów związanych z magią, więc muszę tego teraz wyszukać.
9539:  Magi the Labyrinth of Magic.
9552:  Dobrze, a teraz moje następne pytanie
9574:  Drugie pytanie testowe.
9575:  Teraz o krążek Pankracego.
9576:  W którym miejscu odbytu należy... Nie, to nie to.
9578:  To nie to.
9579:  Co to było?
9579:  Kto wysłał?
9601:  No zapewne, jeżeli rozmawiamy o hemoroidach, to przypuszczalnie mogłoby to być w wyniku badania proktologicznego.
9609:  To jest moja hipoteza.
9616:  Błagam, jeżeli to się okaże, że to jest Fanta, to nie.
9625:  Nie.
9628:  Chyba tak.
9632:  Tak.
9632:  Bierzemy wszystko, co jest związane z Fontą.
9635:  Tak.
9654:  To.
9655:  Nie.
9655:  To.
9655:  Boże, kto robił ten interwejs? !
9689:  Nie.
9690:  Czemu w ogóle te, które wybraliśmy wcześniej, są dalej tutaj?
9693:  To jest tak irytujące!
9698:  Nareszcie.
9701:  To jest idiotyczne, że ta kolejność się liczy, nie?
9703:  Bez sensu.
9709:  Kingo, ale ja strzelam!
9711:  Co to przecież polega?
9715:  Ta ukryta reguła pankracja to oznacza, jak ludzie mają możliwości, że są na samych bokserach.
9720:  I jeśli tak robią, to otrzymują pakiet, w którym znajduje się średni, błyskawiczny, błyskawiczny bokser.
9727:  Ludzie są straszeni, kiedy to widzą, bo w sumie zaczęli się z tym połączyć z pankraczem.
9746:  Wszystko przez moje skojarzenia teraz zamiast o foncie myślę o krwawych próbkach.
9754:  Świetnie.
9770:  Pani asesyni pnął się na mury.
9784:  Cześć Taraelu, witamy.
9789:  Ci, którzy zauważyli, że są głupi, że są głupi, że są głupi, że są głupi,
9795:  Jako osoba, która lubi MMO, ale nie za bardzo przypada na otoczko anime, odnajdę coś dla siebie w gęśnym jak Petateon.
9801:  Jeżeli grasz w MMO, to jesteś uodporniony już w stu procentach na najbardziej krytyńskie rodzaje questów, więc myślę, że tak.
9810:  Rozmawia jest zdecydowanie za długa.
9815:  Poczekaj, jak dzisiaj 25, jeszcze będzie trzecia wskazówka, założę się.
9818:  Zawsze są trzy.
9822:  Always three there are.
9824:  Bullshit, more bullshit and even more bullshit.
9828:  Mówiłem?
9828:  Final question.
9830:  Zawsze.
9833:  Oh.
9833:  Eee?
9833:  Co się stało?
9856:  Co się stało?
9857:  To wyglądało jak bug.
9859:  To wyglądało jak bug.
9860:  Siżwin?
9861:  Choć ten broniec może wyglądać jak kawałek, jest w rzeczywistości całkowicie funkcjonalny, tak jak już pokazałam.
9876:  Siżwin... Ty... Wcale nie.
9879:  Jestem tylko mieszkańcą Fortresu, więc ochrona tego jest moją działalnością.
9885:  Na pewno nie mieli funduszy na animowane okazjanki, ale nie mieli pomoże.
9887:  Powiedzieli mi, że moją pracą byłoby zajmowanie się zdrowiem wszystkich tutaj.
9892:  I praktycznie tylko zajmuję się moimi obowiązkami.
9895:  Ale jeśli masz na myśli to, co powiedziałeś, to nie powinieneś też szukać Linii?
9898:  Ale ja naprawdę tylko robię to, co powiedział mi Monsieur Nerviulet.
9903:  Wszystko, co zrobiłam, zrobiłam, by ich chronić.
9906:  Gdybym nie zrobiła, to byliby w znacznie gorszej stronie.
9913:  Ta miłość zna to również, prawda?
9920:  Twoja miłość?
9920:  Chcesz pokazać im moją inocencję?
9922:  Mój kochany Siegewein, co mam z tobą zrobić?
9926:  Co by cię zniszczyło, żeby poczekać na chwilę czy dwa?
9928:  No, to prawie czas po wszystkim.
9929:  Często czasami może być frustrujące, twoja miłość.
9936:  Zastanawiałam się, czy powinnam się z tobą porozmawiać.
9942:  Ostatnio w questach części zamiast dawać czarny tekst na... Znaczy, biały tekst na czarnym tle, dodają do tego obrazek.
9946:  A, okej, Bert.
9948:  Innowacja.
9952:  Okej, okej.
9964:  Świetnie, więcej rozmów.
9965:  On miał już iść po herbatę 747 dialogów temu.
9968:  Okej.
9988:  Oooo, ohohoho, Clorindo.
9990:  W dobrym momencie przybywasz.
10000:  Bardzo dobrze.
10001:  I Lina i Fremine są w takiej pozycji, jakiej powinni być przy Clorindzie.
10005:  Na kolanach.
10006:  Co się dzieje?
10009:  Co tutaj robi Clorind?
10013:  Linii, Boże, jak ty dramatyzujesz!
10016:  A po co?
10051:  Zróbcie trochę miejsca.
10053:  Potrzebuję, żeby panie Fremeny był bardziej skomplikowany.
10059:  To wasza wina.
10060:  Zostawię ci resztę.
10061:  Będę rozmawiał z Clorandem, zanim dostanie panie Fremeny do tego, gdzie musi być.
10066:  Wszystko inne może się czekać.
10073:  Try to understand the situation, tak.
10076:  Ten akt się powinien tak nazywać.
10078:  Try to understand the situation.
10088:  Mam za jakieś 5 miesięcy maturę i mam takie wrażenie, że lepiej bym się przygotował, gdybym siedział w domu i się uczył, nie był w szkole, czy masz jakieś typy, piszę Miami.
10095:  Właśnie tak ludzie robią w szkole w chmurze, że rezygnują z wszystkiego i idą w tym kierunku.
10100:  No ja ci mogę tylko tyle powiedzieć, że nikt nie będzie patrzył na twoje świadectwo, bo nikogo nie obchodzą na uczelni twoje oceny, natomiast obchodzi ich, bo musi niestety, wynik z matury, więc jeżeli się wybierasz na studia,
10111:  to puszuj maturę.
10112:  Natomiast jeżeli się nie wybierasz na studia, to tym bardziej ci się nic nie interesuje, poza tym, żeby po prostu liceum zdać, no i tyle.
10119:  I mnie się wydawało, że trzeba zrobić jedno i drugie, to znaczy trzeba i mieć rewelacyjne oceny, i mieć znaną maturę, a nic bardziej mylnego.
10129:  Najbardziej kluczowa kwestia to jest taka, żeby się nie zajechać wtedy, bo potem nie będziesz mieć czasu nawet, żeby odpocząć.
10136:  Jak on jest?
10139:  O, Mati ma wpisze pięknie, w klasie maturanej miałem takie powiedzenie, nie pozwolę mojej szkole stanąć na drodze mojej edukacji.
10145:  Bardzo mądre powiedzenie.
10149:  Lili dramatyzuje, bo ta woda może rozpuścić Fremineta.
10152:  No ale co to jest za problem?
10153:  Freminet to nie jest Raiden Shogun.
10156:  Nie martwilibyśmy się przecież, znaczy martwilibyśmy się, gdyby Raiden Shogun coś groziło.
10160:  A Freminet, ja nawet nie wiem co on robi.
10165:  Poza tym, że nie tonie?
10166:  Czy to jest umiejętność, że on nie tonie?
10176:  A, Fremine to jest jego brat.
10177:  No dobrze.
10179:  Troszeczkę bardziej to wyjaśnię.
10186:  Finio pisze, że 200 wiszy poszło na Wortex Vanquishera dla Zolniego.
10189:  Z ciekawości, czy Zolnie jest lepszy rzeczywiście z tą bronią?
10192:  No.
10195:  Dlaczego by on zjadł wielką liczbę zewnętrznej wody po wyjściu z fortressu?
10201:  Jak to mogło się stać?
10202:  Proszę, poszukaj pana Fremeny na chwilę.
10206:  Idę zbierać trochę medycyny i respiratora.
10209:  O, wrócę pani Lynette z nami.
10211:  Gdzie jest ona?
10213:  Jak ona jest teraz?
10214:  O, po prostu zjadła śniadanie w pustym pomieszczeniu, po tym jak ją trynkwalizowałam.
10225:  Mam wrażenie, że Sidgwyn tylko wszystkich uspokaja przez cały czas i szprycuje.
10237:  Witam z nadrzymskiej pizzy, pisze mocharowa Eddie.
10240:  Z Rzymu?
10241:  Mniam!
10244:  Rzym mi się kojarzy wyłącznie z dobrym jedzeniem, bo on ma innymi dobrymi rzeczami, ale zdecydowanie żarcie w Rzymie uświadomiło mi, jak bardzo Kraków udaje, że ma kuchnię włoską.
10256:  A, i przede wszystkim, polski take na kuchni włoskiej, wszędzie jest czosnek i cebula.
10262:  Tymczasem Krzysztof jedzie sobie do Rzymu, nigdzie nie ma jakimś cudem czosnku i cebuli.
10271:  Mocherowate pisze, że obydwo pola, ale rzymska pizza najlepsza.
10274:  No i widzisz, tutaj jest lepiej, taniej, tak?
10277:  Bardzo dobrze, tak się też da.
10281:  Co to za wygląd na twojej twarzy?
10282:  Myślałam, że zrobiłam dobry czas na powrót.
10284:  O, po prostu podziwiam twoją punktualność.
10304:  Gdybyś przyjechał po kilku minutach później, Siege Wing może zostać zmuszony na zabijanie Pana Linnie.
10308:  Jak się tam wydarzyło?
10316:  Water has changed.
10318:  It's pretty much as expected.
10320:  The concentration of primordial seawater has increased significantly.
10324:  I was only out there a short time, so it wasn't too bad.
10327:  But if one were to stay for any significant amount of time... Ok, dlaczego rośnie poziom tej wody primordialnej?
10334:  Where was he when you found him?
10337:  The abandoned zone at the end of the pipes.
10340:  A good distance into the water.
10343:  Piękniej niż pomyślałem.
10345:  Musiał zrozumieć to wkrótce i próbował zaskoczyć się.
10348:  Zamknięcie drzwi było potrzebne.
10351:  Nie sądzę, że byśmy schowali dwóch.
10353:  Cóż, próbowałem przekonać go, że mam swoje powody.
10357:  Ale to nigdy nie działa.
10359:  To prawdopodobnie działa na Nuvillette.
10361:  On ma szkodę na wybieranie, kto miał dobre intencje, nawet kiedy wyniki były niebezpieczne.
10366:  To jest złe oznaczenie, jeśli musisz prosić o sprawę do Neville'a.
10392:  Chcesz kawę?
10394:  Nie szczególnie.
10395:  Jeśli chcesz zjeść kawę, to tak powiem.
10397:  W porządku, chciałbym zjeść kawę.
10399:  Chcesz, żebym dostał dla ciebie też kawę, ponieważ już ją zrobiłem?
10404:  Wtedy może tak.
10405:  Właściwie, czy masz toalet?
10407:  Chciałabym, żebym się czuła.
10408:  Lini, jesteś w porządku?
10419:  To ja dobrze, powiedział nikt.
10423:  Tak.
10449:  Riotously is British.
10451:  Zdecydowanie.
10454:  UGH.
10456:  Nie, to jest AGH.
10457:  Akademia Górniczo-Hutnicza.
10459:  Jestem pewien.
10463:  To może być oznaka utraty życia.
10468:  Albo bardzo złej kondycji, jeżeli wchodził po schodach.
10480:  Oni po prostu znaleźli psuje pokój, moi drodzy.
10488:  Mmm...
10501:  No dobrze, jeszcze raz musimy iść do infirmerii.
10505:  Ja nie wiem, ile razy jeszcze będziemy tam szli.
10507:  Weźcie mi to światło stąd.
10509:  Won.
10517:  Dobra, nie, nie, nie poddaję się.
10519:  Gdzie jest, gdzie jest jakiś teleport tam?
10521:  Tutaj.
10525:  Horror i dramat z tą nawigacją po tym miejscu.
10529:  Niech żyje, niech żyje Wanderer.
10532:  Niech żyje.
10537:  Naprawdę bardzo głupie teksty jak się nim podróżuje.
10544:  Ale rekompensuje to bardzo szybką eksploracją.
10552:  To łóżko jest naprawdę idiotyczne.
10553:  No nie mogę.
10554:  Zwróciliście mi na to uwagę i teraz nie będę mógł przestać na to patrzeć w ten sposób.
10558:  To jest okropne.
10560:  Możemy o tym porozmawiać po zakończeniu.
10578:  Rrrrrruuury.
10579:  Okej.
10602:  Wtedy Fremine przypomniał sobie o tajemniczej rurze, która wiodła w głąb ziemi i wypompompompompompompompompompompompowywała wodę.
10620:  Fremine poszedł wzdłuż tej rury.
10622:  A to wszystko po to, żebyśmy mogli przećwiczyć grę nim.
10632:  Co obejrzyć dzisiaj wieczorem?
10633:  Netflix albo HBO?
10634:  Niebieskołki Samurai Ego, sam będę oglądał, jak tylko skończę prelkę na jutro.
10640:  Na Imladris.
10641:  A skończę szybko.
10644:  Oczywiście, że nie ma mapy.
10647:  Ale, moi drodzy, wreszcie jest gra.
10650:  I czemu nie ma części takich fragmentów, nie?
10653:  Eksploracji i tak dalej.
10655:  Naprawdę jest fatalny balans w akcie trzecim i w akcie czwartym.
10667:  Okej.
10674:  Dobrze.
10676:  Powiedzcie mi, że tutaj będą jakieś skrzyneczki.
10678:  Bardzo mnie to interesuje.
10682:  Ale co robi ten Freemina?
10685:  Jezus, to jest Claymore.
10689:  Jak ja nie znoszę tego wiru wiru Claymore'owego, to jest okropne.
10695:  Akt czwarty jest zaczęty, MatiMaf.
10699:  Dosłownie.
10702:  Akt czwarty, rozdziału czwartego.
10709:  Może on przyzywa tę postać dziwną, która jest w tym evencie, który w tej chwili trwa.
10716:  No dobrze, i co ja teraz mam zrobić?
10720:  Bo musimy iść na górę, moim imieniem.
10722:  Kururin?
10725:  Czemu wszyscy wiedzą, jak to się nazywa?
10731:  On jest zupełnie jak ta postać z Halfstone, która robiła łup-cup, łup-cup, łup-cup, łup-cup.
10741:  No dobrze.
10746:  Jest.
10753:  Kurukuru to jest z Honkaja, okej.
10755:  Łiii... Eeeem... Co ja, czemu ja, co, co, co?
10768:  NIEEEE!
10772:  Oszukiści!
10775:  What now?
10776:  Eeeem...
10794:  Właściwie dlatego nie lubię, jak ktoś mi pozbawia mojej drużyny, która jest Krzysztofoodporna, w tym sensie, że umożliwia mi naprawianie różnych błędów, które ja zrobię.
10805:  Ja naprawdę powinienem testować gry.
10809:  Tak powinno być.
10819:  Nie mam zielonego pojęcia, co robię.
10821:  Czy wiadomo, co się stało w OpenAI?
10824:  My nie wiemy.
10826:  Dobrze, mam pewien pomysł.
10828:  Microsoft przejął większość pracowników teraz, więc wiemy tyle... Aaa... Wiemy tyle, że teraz będzie się działo dobrze, ponieważ będą doinwestowani, a byli niedoinwestowani.
10844:  No dobrze.
10847:  Jak ja nie znoszę zagadek nielogicznych.
10850:  O mój Boże.
10851:  Jest!
10876:  I to jest powód, dla którego nienawidzę faktu, że nie ma teraz Yeilan, bo ja bym się przemieszczał szybciej, a tak muszę freminetem łazić, który jedyne co ma, to jakiegoś ptaszora.
10889:  OpenAI Matimaf mówiło, że sami, że są niedoinwestowani, ponieważ nie stać się było na taką przestrzeń serwerową, jakiej potrzebowali, więc to, że Microsoft przejął część ludzi, to dobrze.
