Każdy. Pytajnik. Na. Południu. Skellige — WITCHER 3 Livestream #23
🔗 https://www.youtube.com/watch?v=2H4-hKZWIMM

3:  Witajcie.
11930:  Dobrze, teraz będzie rant na Gwiezdne Wojny.
11932:  Dobrze?
11933:  Okej, teraz będzie rant na Gwiezdne Wojny.
11937:  Macie prequele, które pokazują machinację jednego z najwybitniejszych intelektualistów i Sith Lordów, jaki istniał w galaktyce.
11945:  Shiva Palpatina.
11947:  Który zaplanował sobie intergalaktyczny spisek polegający na wyeliminowaniu wszystkich zakonów Jedi.
11953:  Wszystkich z zakonu Jedi.
11956:  I co wprowadzają legendy?
11958:  Owszem, Gwiazda Śmierci jest.
11961:  Tak, dalej jest w legendach.
11963:  Tylko że ona służy temu, żeby odeprzeć inwazję rasy Yuuzhanvongów, którzy, uwaga, uwaga, są odporni na moc.
11971:  Czyli zakon Jedi nie przydałby się w walce z nimi.
11974:  A co się... Ciekawe, co takiego było przydatne w walce ze statkami nasiennymi Yuuzhanvongów?
11980:  Pomyślmy.
11981:  Gwiazda Śmierci była przydatna!
11984:  A co robi Disney?
11985:  Disney mówi, Palpatine na ziol!
11989:  Palpatine strzelać z Gwiazda Śmierci do niewinne ekologii!
11995:  Wstrętny i zobaczcie jaki śmieszny!
11998:  Gupi Palpatine!
12000:  Gupi Palpatine!
12001:  Patrzcie jaki gupi!
12002:  Ma, ma taką planetę, Exogol!
12005:  Uuu!
12006:  Która się nazywa, uuu, strasznie tam nie ma żadnych surowców naturalnych, ale można tysiąc, nie!
12014:  Nie tysiąc!
12015:  Tysiąc pięćset!
12015:  Nie, nie tysiąc pięćset!
12017:  Pięć tys... Nie, nie!
12019:  Dziesięć tysięcy Gwiezdnych Niszczycieli!
12021:  Wcześniej stocznie Mon Calamari były w stanie wypuścić tysiąc w ciągu jednego roku, ale nie!
12026:  Teraz jedna malutka planeta, na której jest tylko Skała Pioruny i zasuczony starzec może wypuścić dziesięć tysięcy krążowników!
12034:  Ale, ale, jak przyjdą rebelianci i strzelą w jeden punkt, to te wszystkie krążoniki zrobią pof i ich nie będzie!
12040:  Świetne Gwiezdne Wojny, wspaniałe, takie inteligentne i mądre!
12047:  Było wszystko, co mi przemknęło przez głowę, jak byłem na seansie Sky... Nie, nie bo łazika po budki, bo nie nazywajmy tego Skywokerem Odrodzeniem.
12058:  Poczytajcie sobie legendy, bo tam są fajniejsze rzeczy.
12066:  I wkurza mnie to, wiecie dlaczego?
12069:  O Boże, ta syrena jest potężna!
12072:  Wkurza mnie to dlatego, że...
12075:  Rozmawialiśmy przed sekundą o dobrych antagonistach, prawda?
12079:  Nie jest sztuka zrobić dobrego antagonistę, który film tylko pokaże na ziol zły.
12085:  To już wiem, tak?
12086:  Chciałbym zobaczyć, jakie są jego motywacje, chciałbym zrozumieć, dlaczego on podejmuje pewne decyzje, bo nie ma tak, że przez kilkadziesiąt czy kilkaset lat jakaś postać, bo jeszcze pamiętajmy o długiej żywotności w Star Warsach,
12100:  Jakaś postać jest przeinteligentna, jest mistrzem zbrodni, jak profesor James Moriarty w Sherlocku Holmesie, a potem na przestrzeni paru lat staje się kompletnym kretynem.
12110:  Jaki to ma sens?
12114:  To były niszczyciele, nie krążowniki.
12116:  Wszystko jedno!
12123:  Nie wierzę, że to była iluzja, jeżeli chodzi o te statki.
12126:  Nie wiem, znaczy to powiedzmy, że to jest jakieś wytłumaczenie.
12128:  Potęga wiary fanowskiej jest niezmierzona.
12136:  Nie no, Disney ma dobre rzeczy, tylko Disney nie powinien był się nigdy zabrać za Star Warsy, no naprawdę.
12141:  Dobrze, podróżujemy sobie do tego pytajniczka, będziecie na mnie krzyczeć, Krzysztof, ale Krzysztof, dlaczego nie podróżujesz do pytajniczka?
12149:  Thanos był tak dobry.
12150:  Oczywiście, no porównajcie sobie Thanosa z nowym Palpatinem, który ma... Wiecie, ten Palpatin jest zrobiony dokładnie tak, jak głupia korporacja wyobraża sobie stworzenie lepszego antagonisty.
12159:  To znaczy... Będzie strzelał błyskawicami, tylko bardziej!
12167:  Albo zrobimy gwiazdę śmierci, która będzie...
12171:  Większa?
12173:  Wow, jest taka większa i strzela, strzela bardziej.
12177:  Jezu, jakie to jest niesamowite.
12179:  Świetny pomysł.
12180:  Już nie mówiąc o tym, że faktycznie Palpatine był wciśnięty na siłę i to na ostatnią chwilę.
12189:  Nie, zdenerwowałem się.
12190:  To była straszna trauma.
12192:  Porozmawiaj starzec.
12193:  Gdzie jest jakiś?
12194:  Nie chcę rozmawiać ze starcami.
12198:  Zauważam o głównych bohaterach, którzy są faworyzowani przez twórców.
12202:  Czyli plot armor, tak?
12203:  Zbroja fabularna.
12204:  Nie lubię tego.
12205:  Lubię grę z tym.
12209:  To jest zdecydowanie lepsze rozwiązanie.
12214:  Paweł Pasiałkę zaczął z polecenia.
12217:  Mega Arkane jest zajebisty.
12219:  Tak się cieszę.
12220:  Tak się cieszę, a będzie coraz lepiej.
12223:  Pohandlujmy.
12228:  Jest nowa wersja o Armiralu Throne'ie.
12230:  Prowadza... czy raczej zarysowuje coś w stylu Juzan Wongów, ale Disney i tak spłyca Throne'a i jego wątki w serialu, o i tak.
12239:  O!
12239:  Zerikańskie Yuki możemy kupić i następnie natychmiast sprzedać.
12242:  Świetnie, tak też zrobimy.
12247:  Dobrze.
12248:  I... Tak, jeszcze raz je kupimy, myślę sobie, tak, żeby miał... Biedny sklepika, żeby miał penunce.
12256:  Ponieważ musimy mu obchnąć całe to żelastwo, które mamy, a jest jego trochę.
12263:  Wielkie nieba i znowu.
12270:  Tak, kupmy to za 10 tysięcy, wszystko jedno.
12275:  byleby teraz wszystko sprzedać.
12278:  Wiem, że jeżeli nas ogląda ktokolwiek, kto ceni sobie dobre interesy, to w tym momencie tak, może płakać, jest to całkowicie zrozumiałe, rozumiem to, bardzo dobrze to umiem zrozumieć, ale my tu nie jesteśmy po to, żeby zrobić dobre interesy, tylko my tu jesteśmy po to, żeby obchnąć głupiemu kupczykowi jak najwięcej z naszego żelastwa.
12307:  Tak!
12309:  Tak!
12309:  Dobrze!
12310:  Sortuj.
12312:  I coś możemy jeszcze sprzedać.
12315:  Szansa na podpalenie nie jest nam jakoś przesadnie potrzebna, bo sami generujemy szansę na podpalenie.
12320:  Szansa na oszołomienie tym bardziej nie jest nam potrzebna.
12323:  Okej.
12324:  I dashbook.
12326:  Dobrze, dobrze, dobrze.
12330:  Coś jeszcze potrzebujemy sprzedać.
12333:  Co potrzebujemy sprzedać?
12334:  O!
12334:  Świetnie!
12335:  Siodła.
12337:  Dobrze.
12339:  Tyle.
12342:  Oczy bolą bardzo, wiem.
12343:  Wiem, wiem, Klaro, wiem.
12347:  Bywaj.
12348:  Kup Gliwart.
12349:  Tak.
12353:  Hej, Jezu, pracuję w obsłudze klienta i to, co robi Krzysztof, serce mi rani.
12359:  Tak, jestem wyjątkowo głupim klientem, jeżeli chodzi o tego kupczyka.
12362:  Dobrze.
12363:  Na płotkę.
12364:  Nie wierzę, jesteśmy na lądzie.
12367:  Dziś sporo było rantów.
12368:  Nie wiem, ja nie liczę.
12370:  Masz mniej kazu niż w tym sejwie z Upiora, który ogrywałem przed Tomek.
12373:  Jak tak można?
12375:  Pieniądze to jest tylko środek płatniczy.
12380:  Ja tak samo nauczyłem się do tego podchodzić jak w życiu.
12385:  To jest środek płatniczy.
12386:  Są?
12387:  Super.
12387:  Jest więcej?
12388:  Lepiej.
12388:  Nie ma więcej?
12389:  Wtedy się tnie kosztów.
12392:  Dobra, sprawdźmy, gdzie.
12395:  Nie do wiary!
12396:  Jadę w dobrym kierunku!
12400:  Znaczy, mnie bardzo bawi kwestia pieniędzy, zwłaszcza w dzisiejszych czasach, kiedy przekonaliśmy się, że możemy za wirtualną walutę kupować fizyczne dobra.
12409:  Dla mnie to był taki najwyższy dzwonek, żeby się zorientować, a coś w tym koncepcie pieniędzy, które napędzają naszą gospodarkę, jest bardzo interesującego.
12418:  Ale jesteśmy wciąż jeszcze na etapie rozkminiania, o co w tym tak naprawdę chodzi.
12423:  Ranty to środek płatniczy.
12425:  Tak.
12427:  Popatrzcie.
12427:  Płotka... Płotka nie wierzy sama w to, co robi.
12432:  Płotka cwałuje po górach.
12437:  Przepraszam, co?
12439:  Jaki hamierz mi o o... Co?
12452:  Nie mówi się tak do Arcymagosa.
12454:  Nie wolno.
12457:  Katarn jest fajnie napisanym rycerzem.
12458:  Koleś mądry przyszedł na ciemną stronę, potem wrócił na jasno, ale coś w nim zostało.
12461:  Główny bohater Jedi Knight.
12462:  Okej.
12463:  Czemu ja go nie kojarzę?
12464:  Ale czy nie jest szarym Jedi?
12467:  Krzysztof zebrał wszystkie skarby na Skellige, po czym sprzedał je z umiemnym zyskiem, zostając gołodupcą, gołodupcem ze zrujnowaną winnicą.
12473:  Tak było.
12475:  Tak było, nie zmyślam.
12476:  Odwar ze starożytnego Leszego.
12478:  Przyda nam się.
12480:  przydarza nam się do tych następnych walk, których nie będziemy mieć, ale on zdaje się... O Jezu, musimy medytować, żeby go mieć.
12488:  Co uważam o twórczości piekary?
12489:  Czy warto się za nią obrywać?
12490:  Enryagi!
12492:  Wspaniale!
12495:  Z cyklu Enkiwizytorskiego, jeżeli chcesz poznać to, co jest najlepsze u piekary, czyli świat, który został przez niego stworzony, a nie czytać na przykład opisów gwałtów, bo nie każdy musi mieć taki fetysz,
12505:  to myślę sobie, że, albo nie słyszeć za każdym razem, że Mordimer Maderni miał dobry węch.
12510:  Czy wspomniałem, że Mordimer Maderni miał dobry węch?
12513:  A, przy okazji, Mordimer Maderni miał dobry węch.
12517:  Warto wspomnieć i zauważyć, że Mordimer Maderni miał dobry węch.
12520:  Dzięki temu, że Mordimer Maderni miał dobry węch, lepiej węszył.
12525:  Dobry wech mod... i tak dalej, i tak dalej.
12527:  Tak w każdym opowiadaniu.
12528:  To jest dosłownie, nie żartuję, nie żartuję.
12530:  Więc to jest po prostu kiepsko warsztatowo napisane.
12533:  Ale, ale światotwórcze jest dobre.
12536:  I dlatego polecam serię, która się nazywa Miecz i Krzyż, czy coś takiego.
12543:  Tam jest dużo o lore tego świata, więc to bym przeczytał.
12546:  A jeżeli chodzi o cykl inwizytorski, dałbym sobie sianas.
12553:  Wiedźminę da się rozwinąć pod samą magię.
12554:  Jestem dość nowy, nie grałem.
12557:  Pampi ze specjalną dedykacją dla ciebie.
12559:  Jest taki film na kanale Raptora, bodajże, który opisuje dokładnie ten build.
12564:  Ja ci tylko pokażę, o co tutaj chodzi.
12565:  To znaczy mamy obrażenia od znaku zwiększone 50%, wszystkie umiejki, które są z drzewa Yrden i Igni, następnie techniki szkoły Gryfa, odporność nabytą i kontrolę gniewu.
12580:  Natomiast jeżeli chodzi o zbroję, to wspomaga nas
12583:  Arcymistrzowska Zbroja Gryfa, która daje boosty do rzucania zaklęć na podstawie wytrzymałości.
12590:  No i jeszcze dla kurażu, na sam koniec runa, która sprawia, że nasi przeciwnicy umierając podpalają się wzajemnie i wybuchają.
12599:  To jest piękne, taki ładny.
12601:  Płomień i Krzyż, nie Mieć i Krzyż.
12603:  Wiedziałem, że się pomyliłem.
12604:  Jak mogłem się pomylić, że tam jest płomień?
12610:  O nie.
12611:  Gdzie jest rzecz, której szukaliśmy?
12613:  Czemu zniknął znacznik?
12615:  On zniknął, przysięgam.
12620:  Ja, jeżeli chodzi o najlepsze, najlepszą grę ze serii Star Warsów, mam dwa typy.
12625:  Po pierwsze jest to oczywiście Kotor, na którego wznowienie bardzo czekam, a po drugie jest to Empire at War.
12630:  Świetna strategia.
12632:  Bardzo ją lubiłem.
12638:  O, znacznik.
12640:  Kto by pomyślał, że jest znacznik na środku?
12642:  Trochę bez sensu, nie uważacie?
12647:  Cyklop!
12654:  Cyklop niebezpieczny.
12656:  Petarda.
12657:  Dobrze.
12658:  Pora rzucić drugi znak Erden.
12661:  Dla wszystkich niedowiarków, którzy myślą, że ich nie rzucam.
12664:  Następnie bardzo szybko odskoczyć i idziemy w tany.
12671:  Tak!
12672:  Ptany!
12672:  Nie, nie, nie, nie, nie, nie.
12675:  Groźny cyklop, groźny quen.
12683:  Prymitywny organizm.
12684:  Aaa!
12691:  Ta!
12694:  Ta!
12705:  Krzysztof zapomniał, jak coś się dokładnie nazywa.
12707:  Już prędzej bym się hiszpańskiej inkwizycji spodziewał, prawda?
12710:  Empire at War potrzebuje multirdzeniowego remastera.
12712:  Zgadzam się absolutnie.
12714:  Upadły zakon, nie grałem jeszcze.
12717:  Widziałem natomiast na streamach i denerwuje mnie, że tam jest tyle z tego patokanonu disneyowskiego.
12724:  No denerwuje mnie to, co poradzę.
12726:  Nie jestem w stanie czerpać z tej gry satysfakcji.
12728:  Moi drodzy!
12730:  Sprawdzone info, te dwa ostatnie pytajniczki są w lokacji, do której się nie da dojść na tym etapie.
12736:  A zatem oświadczam niniejszym, że niemożliwe stało się możliwe, że nieprawdopodobne stało się prawdopodobne, że nierealne stało się realne.
12746:  I wszystkie pytajniki na Skellige nie stoją przed nami sekretem.
12752:  Mamy je odhaczone.
12754:  Zrobiłem coś, czego nie zrobiłem nigdy.
12757:  A to oznacza,
12761:  To oznacza, że żeby nie rozstawać się jeszcze ze Skellige, w tych miłych okolicznościach przyrody będziemy mieć wtóre czytanie z rękopisu znalezionego w Smoczej Jaskini.
12780:  Muszę tylko znaleźć odpowiednią rzecz.
12784:  To nie jest odpowiednie.
12786:  To nie jest odpowiednie.
12790:  To nie jest odpowiednie.
12792:  Muszę znaleźć coś bardzo dobrego.
12794:  Dobrze, blisko było.
12797:  Znaczy walczyliśmy z Endriagami, ale mam Kikimory, które były wrogiem tego streamu.
12802:  Kikimora.
12804:  Groźny ruski stwór, zamieszkujący bagna i mokradła.
12809:  Przybiera postać staruchy.
12812:  okutanej w hałat utkany z mchów i wodorostów.
12816:  Mało kto jednak z żywych widział Kikimorę, bo jest
12821:  Nie wszystkie odhaczone?
12823:  Zauważyłem przerażający komunikat.
12826:  Mało kto jednak z żyjących widział Kikimorę, bo jest niezwykle skryta.
12830:  Na bagnach można co najwyżej usłyszeć jej zawodzący krzyk.
12833:  Zbłąkanych śród moczarów ludzi Kikimora wołaniem wabi na trzęsawisko, skąd nie masz powrotu.
12840:  Kożuch ze splątanych mchów pęka nagle.
12843:  I zjawia się Kikimora, by patrzeć na makabryczną agonię powoli pogrążającego się w topieli nieszczęśnika.
12849:  Do pomniejszych duchów bagiennych sług Kikimory należą błotnice, chmyry, karakondżały, kryksy i zły dnie.
12859:  Wszystkie są zawzięte na ludzi bardzo niebezpiecznie i opatrzone dziwnymi mianami.
12866:  Prawie jak baba wodna.
12870:  Gdzie macie nieodhaczony pytajniczek?
12872:  Gdzie jest niby nieodhaczony pytajniczek?
12875:  Nigdzie nie ma nieodhaczonego pytajniczka.
12877:  Wszystkie pytajniczki są odhaczone.
12883:  Obozowisko bandytów?
12886:  Ja wiem, że na prawo od głównej fabuły, ale mówiłem wam, że te pytajniczki to jest główny wątek fabularny.
12892:  Nie możemy tam dotrzeć.
12896:  Chyba, że jeszcze na prawo?
12898:  A to...
12902:  A to!
12907:  Nie, to te dwa u góry są związane z główną fabułą.
12910:  Nie da się tam wejść na razie.
12911:  To jest w podziemiach.
12912:  Ale tu faktycznie mamy coś nieodkrytego.
12917:  No, tu faktycznie jest coś nieodkrytego.
12926:  Dobrze.
12927:  No to jeżeli, jeżeli...
12930:  Nad północ od wsi Rogne.
12932:  Jaskinia jakaś.
12934:  Sprawdźmy, czy o to samo nam chodzi.
12939:  Nie.
12941:  A nie, to jest wszystko, obawiam się, główna fabuła, ale może to nie.
12946:  Wiecie co, sprawdźmy to.
12948:  Sprawdźmy to.
12950:  Czy idziemy tylko we właściwą stronę?
12951:  To będziemy mieli jeszcze dwie jaskinie w takim razie.
12955:  Tak, chyba... Dobrze, tu jesteśmy akurat.
12961:  Dobra, czemu ucichła muzyka?
12964:  Wieś rognę zatem.
12968:  To prawda, odhaczenie pytajniczków jest zdecydowanie przyjemniejsze na streamach, ale tak Wam mówiłem wczoraj, dla mnie w ogóle gra jest przyjemniejsza obecnie na streamach, to znaczy ja nie gram praktycznie w czasie wolnym, bo moje granie w czasie wolnym oznacza granie naukowo, to znaczy...
12982:  muszę się skupiać na innych rzeczach i ja, zanim zacząłem steamować, trochę traciłem przyjemność z gier.
12988:  Tak samo jak straciłem przyjemność z fantastyki i z czytania fantastyki wtedy, kiedy ją recenzowałem bardzo długo i no przez to właśnie długo, długo wracałem do niej.
12998:  Bałem się, że to samo będę mieć z grami.
13001:  Czy oglądałem polsko-niemieckie seriale fantasy, science fiction, tajemnice, Sogali i WoW?
13005:  Chyba nie.
13008:  A nie, jednak miałem rację, moi mili.
13009:  Obawiam się, że miałem rację.
13011:  To znaczy, tu jest chyba główna fabuła, tak mi się wydaje.
13015:  Tak mi się wydaje, że tu jest główna fabuła.
13018:  Tak, tu jest główna fabuła.
13021:  Ale nie zaszkodzi sprawdzić wszędzie.
13023:  Tak, nie możemy tu wejść, dobra.
13028:  A nie.
13030:  Czyli byliśmy tutaj, ale nie zauważyłem z jakichś względów lutu.
13038:  Tak, typowy Krzysztof.
13041:  Typowy Krzysztof.
13044:  Tak, a tutaj nie wskoczymy, bo jest... Może wskoczymy?
13049:  Nie, nie wskoczymy.
13050:  Tam jest przejście do głównej fabuły.
13054:  Dobra.
13057:  Jedna rzecz za nami i... Tak, tutaj jest to wejście, z którego będziemy korzystać tam później.
13063:  I teraz numer dwa.
13066:  Od Kergelen.
13069:  czaty teraz mają zajęcie, bo mamy oto, moi drodzy, memiczną godzinę.
13077:  To wyjaśnienie dla wszystkich z nas, którzy będą oglądali nagranie tego streamu.
13083:  Zobaczymy, czy Krzysztof jak raz pamięta, gdzie... jak się wrócić po swych śladach.
13088:  Tak!
13092:  Czego nie pamiętam natomiast, to gdzie jest tutaj znacznik?
13095:  Tu!
13097:  Niech będzie podpalone, teraz pasuje bardziej niż zwykle.
13106:  To na tę okoliczność, moi drodzy, zostawię was przy tym... Przy tej wspaniałej bramie.
13112:  Możecie podziwiać ten twór renesansu, który nigdy nie nastał w świecie wiedźmińskim.
13117:  A ja was opuszczę na minutkę.
13234:  To wyjątkowo piękne drzwi, prawda?
13238:  Bardzo piękne.
13242:  Taka sztuka, nie?
13243:  Jak się nagle tak spojrzy... Oj, oj, oj!
13249:  Papieżowy jamnik!
13251:  Uuuuuuuu!
13255:  Kusicie!
13256:  Kusicie!
13263:  Wybitna artystka.
13265:  Oj, kusicie.
13270:  To jest pomysł.
13273:  Wtedy o śmiesznej godzinie będziemy mogli zamieszczać jamniki.
13283:  Jamnik Paweł, tak.
13285:  Jamnik Paweł II.
13288:  Tak będzie.
13289:  Tak będzie.
13290:  Ja muszę Dominice powiedzieć.
13293:  Absolutnie będzie.
13295:  Musi być jam... Tak.
13298:  To jest pomysł.
13298:  Z kremówką!
13299:  Tak, oczywiście, bo musi być zawsze atrybut jamniczy.
13305:  Atrybuty jamnicze są ważne.
13308:  To jest ciężko, bo YouTube skaluje te emoji tak, że ich prawie nie widać, więc zastanawialiśmy się nad tym, jak to ogarnąć, no i wpadliśmy właśnie na pomysł tych atrybutów, które ma każdy jamnik.
13329:  królia Miła.
13332:  Czy oglądałem serial Przygody Merlina?
13334:  Tak, tak, ale Przygody Merlina, Kroniki Szanary i tak dalej, i tak dalej, to są takie... Seriale z czasów, które się oglądało wtedy, bo właśnie nie było alternatyw za bardzo, jeżeli chodzi o fantasy.
13352:  Geralt chodzi spokojnie, bo jest mu zimno.
13358:  A w sumie Dominika mogłaby być moderatorem.
13360:  Czemu nie?
13362:  Czemu nie?
13363:  Możemy ją tak uhonorować jeszcze.
13365:  Wiecie, jakie mam tutaj... Oczywiście, że Geraltowi jest zimno.
13370:  Widzicie, co tutaj się dzieje?
13373:  Wiatr duje.
13374:  Jest śnieg.
13376:  Mam bardzo złe przeczucia.
13378:  Mam bardzo złe przeczucia.
13383:  Mam bardzo, bardzo... Uiii!
13392:  Nie byliśmy tutaj.
13394:  Nie było nas tutaj.
13395:  Czy to był dobry pomysł?
13397:  To był zły pomysł.
13399:  Okej.
13402:  Uuu, to był bardzo zły pomysł.
13410:  To się źle skończy, prawda?
13413:  To się źle skończy.
13415:  Nie będziemy tego kończyć źle.
13420:  Mam wrażenie, że do tej wartowni się podchodzi w inny sposób i od innej strony.
13425:  Mam takie, mam takie, takie rosnące wrażenie.
13430:  O nie, harpię.
13435:  Okej, okej, okej, to trzeba zrobić inaczej.
13437:  Yrden.
13440:  Dobra.
13444:  Gincie!
13464:  Siach!
13471:  O, jak wypuchają pięknie.
13472:  Jak pięknie wypuchają harpie.
13475:  A one były takim wrogiem groźnym.
13478:  Upierdliwym.
13479:  Groźnym przez tą upierdliwość.
13485:  Na przypale albo wcale.
13486:  To jest moja dywiza życiowa.
13489:  Szpony harpii.
13491:  Dobra, czas na medytację, bo nie mamy naszego radosnego odwaru.
13504:  Kichnąłem.
13505:  Gry wideo powodują przeziębienie.
13521:  Dobrze, że nie ma z nami żadnego nauczyciela, bo już byłyby nagłówki w wyborczej.
13525:  Gry wideo powodują przeziębienie.
13528:  Stream z Wiedźmina III doprowadził do tego, że wykładowca z AGH ma katar.
13532:  Zobacz zdjęcia.
13535:  Wszystko jasne.
13538:  Oj, oczywiście, że widziałem Viva la Deadly.
13540:  To jest wspaniała sprawa.
13543:  Uwielbiam.
13548:  Przewiało mnie na tych szczytach, widzicie?
13550:  A śmialiście się z tego, że jest pochodnia.
13552:  Śmialiście się.
13554:  Dobrze.
13556:  Ruszamy zabijać harpię dalej.
13562:  Ooo.
13562:  Pirat?!
13565:  Nikt się nie spodziewał piratów.
13574:  Potrzebujemy bezwzględnie odwaru.
13582:  Ciach, ciach!
13586:  Cóż za rozczarowujący przeciwnik.
13602:  Sykroniczny piraci taniec.
13605:  Piękny widok.
13618:  O, tak.
13620:  Wspaniałe uczucie.
13624:  Czapka.
13625:  Tak, tak, czapka jest ważna.
13628:  Czapka leczy.
13631:  Człowiek zachorował od gier wideo.
13632:  Ekspert wyjaśnia i radzi.
13638:  A propos, pisze Perdiuk, usłyszałem kiedyś, jak nauczycielka mówi, że tak naprawdę kichanie w towarzystwie innych osób w przestrzeni publicznej jest niekulturalne.
13645:  Tak, coś czego się nie da kontrolować.
13647:  Super.
13650:  Super.
13654:  Nie wspominając o pierdzeniu, prawda, ale my wiemy, jako czytelnicy sztuki pierdzenia, my wiemy, że pierdzenie jest szlachetne i uszlachetnia.
13670:  Dlaczego tutaj absolutnie nic nie ma?
13672:  A, jest jedna skrzyneczka mała i zapewne teraz, teraz, tak, tak,
13679:  Koniec!
13680:  Nie masz pytajniczków na Skellige!
13683:  Nie masz!
13690:  Tak, bardzo dobrze.
13704:  Gdzie macie obozowiska bandytów?
13706:  Nie!
13708:  Gdzie są obozowiska bandytów niby?
13709:  Jakie obozowiska bandytów?
13711:  Gdzie wy widzicie obozowiska bandytów?
13717:  O Boże, faktycznie jest jedno.
13724:  Faktycznie jest jedno.
13726:  Na południu, no.
13729:  W co ja się wpakowałem?
13732:  W co ja się wpakowałem?
13733:  Ale jest jedno, już nie przesadzajcie, nie ma dwóch.
13738:  Ale miało być każdy pytajniczek na południu Skellige.
13748:  Czy jesteśmy przy znaczniku?
13749:  Nie.
13750:  Najbliższy chyba będzie przy stopach giganta, mam wrażenie.
13754:  To się nigdy nie skończy.
13755:  Tak.
13756:  Tak jest na Skellige.
13767:  Odliczanie wszystkich pytajniczków nie było łatwe.
13769:  Nie było.
13771:  Absolutnie nie było.
13775:  Uciekajmy, uciekajmy.
13776:  To są wilki.
13777:  Wilki na setnym poziomie.
13779:  Nie ma nas tutaj.
13780:  Nie, nie, nie, nie, nie.
13781:  Geralt, Geralt.
13782:  Uciekaj, uciekaj, uciekaj.
13783:  To są wilki.
13783:  Nie masz z nimi szans.
13794:  Mężny wiedźmin Geralt spieprza przed wilkami.
13799:  2021, gerwantyzowane.
13805:  Jak nie chcę Disneya, to zostaje Star Wars The Old Republic MMO.
13808:  No właśnie, MMO.
13809:  Ja wiem, już parę osób mi mówiło, że można to wgrać tak samo jak single player, ale to jest mniej więcej tak, aby ktoś mi powiedział, wiesz, można pić piwo bezalkoholowe.
13820:  Ta, było czytane CD Action.
13821:  Było, było.
13823:  CD Action to było kiedyś jedyne źródło wiedzy o grach wideo.
13826:  Do dzisiaj z sentymentu subskrybuję ich kanał na fejsie.
13829:  Znaczy, na fejsie.
13831:  Fanpage na fejsie.
13839:  Aruna spisze, obawiam się, że będę musiała cię przestać oglądać na jakiś czas, bo się uzależniam i zaczynam mówić twoim głosem.
13844:  Nie, mówienie moim głosem w myślach nie jest dobrym pomysłem.
13851:  Drugie jest koło jeziorka na środku.
13853:  Jakie drugie?
13854:  Gdzie macie koło jeziorka?
13855:  Jakie?
13856:  Gdzie?
13859:  To jest obozowisko druidów.
13863:  I to jest główna wyspa.
13866:  Zaznaczę.
13868:  Nie ma żadnego obozowiska bandytów.
13870:  Przynajmniej ja go nie widzę.
13871:  Jeżeli ja czegoś nie widzę, to znaczy, że to nie istnieje.
13880:  Skąd się bierze, że wszystko co jest animacją jest dla dzieci, na przykład Atak Tytanów?
13885:  Nie mam zielonego pojęcia.
13887:  W legendzie mapy można zobaczyć co mi zostało?
13893:  Okej.
13894:  Nie wiem jak.
13897:  Ale absolutnie nie widzę tego drugiego obozowiska, o którym mówicie.
13901:  Absolutnie go nie widzę.
13903:  Nie, nie, nie, nie, nie róbcie mi takich rzeczy.
13909:  To jest faktycznie, bo widzę je na mapie.
13915:  Co tutaj?
13915:  Powiedzcie mi, że to było warte mojego czasu.
13918:  Powiedzcie mi, że będę mógł tutaj wypalać ludzi.
13921:  Czy będę mógł tutaj wypalać ludzi?
13925:  Chciał wiedzieć Krzysztof.
13929:  Eee, co?
13933:  Nie mogę wypalać ludzi.
13936:  Tu była tylko skrzynia!
13938:  Nie mogłem wypalać ludzi!
13942:  Co za rozczarowanie!
13946:  Ach!
13947:  Dobranoc, witam.
13948:  Jadwigo, dziękuję za przypomnienie.
13957:  Poproszę o błogosławieństwo Arcymagosa, pisze Milord Mariusz.
13961:  Jutro mam kolokwium z języków skryptowych, czyli zapamiętywanie, jak się pisze kod na pamięć, ponieważ programiści nie używają internetu.
13968:  O nie!
13971:  Trybutariusze, mam nadzieję, że nie nadwyrężam waszej cierpliwości, ale uważam, że to zasługuje na zajamniczenie w akcie Solidarności.
13981:  To spokojna wieś, nie zgodziłbym się z tym zdaniem.
13984:  Jest to tak absurdalne żądanie, żeby programistów uczyć do rzeczywistości, która nie istnieje.
13992:  Aaa... D-dziękuję, jesteście empatyczni, dziękuję, dziękuję.
13998:  W imieniu Milorda Mariusza dziękuję.
14006:  Więc, jeszcze raz, nie mamy szpytajników na Skellige.
14009:  Żadnego.
14009:  Nigdzie.
14010:  Ani jednego.
14011:  Zero.
14012:  Nul.
14014:  A to oznacza, że przenosimy się do Tsong.
14017:  Gdzie też nie mają szpytajniczków?
14023:  Gdzie to było?
14025:  Nie pamiętam.
14027:  Czego ja nigdy nie pamiętam?
14029:  Gdzie był szturm na Dantun?
14032:  Okej.
14036:  Teraz.
14040:  Elfia po... Zaraz, Elfia Posiadłość, Młyn Krabiego.
14044:  O czym mówicie?
14052:  Mapa lewy, o, lewy dolny róg mapa.
14057:  Tam jest, tam jest Elfia Posiadłość, czy na południu gdzieś?
14064:  Hmm.
14067:  Widzicie, że na południe jest, ale musicie mi dokładnie powiedzieć, gdzie to jest.
14072:  Dawno, dawno temu to będzie chyba w ramach jednego z głównych zadań w Toussaint.
14085:  Elfia posiadłość.
14086:  Nie mam pojęcia, gdzie jest ta Elfia posiadłość.
