O jedną balladę Jaskra za dużo — WITCHER 3 Livestream #7
🔗 https://www.youtube.com/watch?v=zaFDbGcnqS0

2:  Witajcie.
10676:  Pozbyliśmy się potwora z doków i przyszliśmy po nagrodę.
10680:  Wiedźmini?
10681:  Odkąd to podróżujecie parami?
10683:  Na samotnego wiedźmina czyhają rozliczne niebezpieczeństwa, na przykład bandyci.
10688:  Proszę bardzo!
10690:  Bandyci!
10692:  Lambert przyznaje mi rację.
10699:  Kogo?
10699:  Zaufaj mi, Geralt, to ważne.
10701:  Muszę się czegoś dowiedzieć.
10703:  Nie znam żadnego Taulera.
10705:  Bierzcie pieniądze za potwora i wypierdalać zanim się zdenerwuję.
10709:  Ooo, grzeczniej, grzeczniej.
10710:  Czy jest Bertram Tauler?
10712:  Pytam po raz ostatni.
10714:  Straże!
10715:  Do ciemnicy z nimi!
10716:  Ooo, panie!
10717:  Paaaanie!
10719:  Śmieszny to jest nadzorca w zielonych leginsach, też prawda.
10726:  Najbardziej żenująca rzecz, jaką widziałem ostatnio.
10731:  A przypominam, że widziałem płonącą ekimę.
10759:  Więcej z nim kłopotu niż z Ekimą.
10766:  Tauler zniknął, przysięgam.
10768:  Inni też.
10768:  Wiem tylko, co zwien.
10770:  Zatem co zwien?
10772:  Teraz cięgiem piję w siedmiu kotach.
10775:  No widzisz.
10786:  To morderstwo było konieczne?
10793:  Tak.
10807:  Właśnie, przepraszam was za art, to był przypadek.
10812:  Staram się, żeby te streamy były przyjazne dla wszystkich i bardzo przepraszam, jeżeli pokazałem coś, co mogło być nieodpowiednie.
10827:  Okej, nic tu nie ma 191, to brzmi jak płotka Płotko, skróć nam dystans
10851:  Jak tu jest pięknie.
10853:  Naprawdę skyboxy w Wiedźminie to jest mistrzostwo.
10859:  To jest absolutne mistrzostwo.
10875:  Nie no, absolutnie Michał, ale 100% family friendly jest niemożliwe.
10880:  Żartowałem.
10886:  Kobietę, która dobrze radzi sobie w kuchni, a przy tym nie jest wrażliwa na chamskie docinki ordynusów z sali, zatrudnia za godziwe wynagrodzenie.
10894:  Brzmi jak współczesna oferta pracy dla wszystkich kelnerek.
10898:  Niestety.
10904:  Koń na biegunach.
10905:  Wynajmie pokoi.
10908:  Alkoholu nie przedajemy.
10910:  Bardzo ważne rzeczy.
10921:  Gramy w karty.
10931:  Chciałbym zagrać z tobą w karty.
10932:  Konkretnie w gwinta.
10935:  Będzie czyszczenie, eee, skelikę ze wszystkich pytajników?
10939:  Nie denerwujcie mnie.
10942:  To jest jedno, jedyne miejsce, gdzie nie wyczyściłem wszystkich pytajników, ale zrobimy.
10945:  Możemy zrobić kiedyś, jak na sam koniec, taki lolowy stream, w którym będziemy starać się to zrobić.
10951:  Bo ja uważam, że to jest niemożliwe.
10955:  Mamy wszystkie dobre karty w zasadzie, więc pozbywamy się Keyry.
10964:  I Deathmolda, bo mnie wkurwiał zawsze.
10969:  Niestety nie mamy żadnej z moich ulubionych kart, to znaczy szpiegowskich.
10975:  Bardzo zasmucająca rzecz.
10987:  Oficjalnie najlepsze rozpoczęcie w historii tej gry.
10997:  Ale jeszcze bardziej odchudzić talię, bo mówiliście mi na początku, że 22 karty to jest optimum, więc tyle mam.
11002:  Bardzo cichy ruch.
11047:  Won No nawet mi nie mówcie Przeciwnik spasował
11082:  To jest nadziejnie.
11085:  Musimy Rosha użyć.
11086:  A więc by go odzyskać... O!
11097:  Jest szpieg, dobrze!
11107:  Czemu nie możemy Rosha odzyskać?
11110:  Co za świństwo, chamstwo, łez i wiarołomstwo.
11117:  Mmm, niedobrze.
11121:  Ooo!
11123:  Jak ktoś zmarnował kartę!
11128:  Widział Krzysztof, który wcześniej zrobił dokładnie to samo.
11133:  legendarnych nie można wskrzeszać.
11134:  Bardzo smutna sprawa.
11138:  Witamy.
11138:  Skaweński Alechenik.
11140:  Tak, tak.
11141:  Witany na czacie.
11147:  Cztery na cztery.
11149:  Cztery do czterech.
11153:  Bez sensu.
11164:  Muzyka, ta gnita jest po prostu perfekcyjna, bo ten człowiek ma od razu przyjemne skojarzenia z jakąś karczmą.
11177:  Przerżnął to już.
11179:  Chyba.
11182:  Krzysztof i pewność siebie, 10 na 10.
11188:  Ojojojojojoj!
11192:  Jak przykro!
11201:  Wyskakuj z pieniędzy, Karchmarko.
11206:  Świetnie, dostaliśmy kartę.
11207:  Bardzo dobrze.
11210:  Lambert!
11212:  Teraz czas na wyjaśnienia.
11214:  Dlaczego zabiłeś Lunda?
11215:  I o co w tym wszystkim chodzi?
11218:  Wolisz krótką, czy długą wersję?
11220:  Pewnie, że długą.
11225:  Chcę długą wersję.
11228:  Kiedyś miałem przyjaciela.
11230:  Nazywał się Aiden.
11232:  Z tego co pamiętam, Monstrum zostało w końcu pokonane.
11252:  Tak, gdy wypróło flaki z mojego zleceniodawcy, została tylko jedna opcja.
11256:  Jakoś dogadałem się z Aidenem, połączyliśmy siły, a zapłatą podzieliliśmy się po połowie.
11263:  O tym pracowaliśmy wspólnie wiele razy.
11265:  To był najlepszy człowiek, jakiego spotkałem.
11267:  Wiesz, że cię lubię, ale nie dorastasz mu do pięt.
11274:  I co się z nim stało?
11276:  Jakiś czas temu Aiden przyjął zlecenie na odczarowanie książęcej córki.
11282:  W grę wchodziła polityka, no i niechęć do szkoły kota.
11286:  Zapracowali sobie na nienawiść.
11288:  W gruncie rzeczy stali się najemnymi zabójcami.
11291:  Aiden taki nie był.
11297:  W każdym razie na dworze księcia znaleźli się tacy, którzy woleliby, żeby nie doszło do odczarowania pierworodnej.
11304:  Banda wyszkolonych zabójców zaskoczyła Aydena i go zamordowała.
11307:  Wśród nich był nasz nadzorca.
11310:  A Bertrand Tauler?
11311:  Dowodził zabójcami.
11313:  I to on zadał śmiertelny cios.
11318:  Przykro mi z powodu twojego przyjaciela.
11319:  Nie potrzebuję współczucia, tylko twojej pomocy.
11322:  Musimy rozmówić się z Wien.
11324:  Pewnie wypiła już dostatecznie dużo.
11326:  Chodź.
11329:  Czego chcecie?
11331:  Chcemy zobaczyć się z Dertramem Taulerem.
11334:  A czemu miałabym wam pomóc?
11356:  Mojemu przyjacielowi bardzo na tym zależy.
11358:  A co ja będę z tego miała?
11361:  Na początek zapłacę za twoje piwo, a potem zobaczymy, jak cenne są twoje informacje.
11366:  Absolutnie słowa nic nie znaczą.
11367:  Bert miał rację.
11375:  Należałam do Hansa Taulera, ale kiedy to było?
11381:  Wypadłam z obiegu i nie wiem, gdzie go szukać.
11386:  A poza tym, on już nie trzyma z dawnymi kamratami.
11390:  Na mieście mówią, że się zmienił?
11393:  Tak słyszałam.
11399:  Powiedziałaś, że Tauler się zmienił.
11401:  Co miałeś na myśli?
11402:  Zerwał wszystkie stare znajomości.
11405:  Przestał zajmować się drognymi zabójstwami.
11408:  Zaszył się w jakiejś mysie i dziurze.
11411:  Jak go znam, to teraz pewnie szykuje coś dużego.
11418:  Kto jeszcze należał do Bandy Taulera?
11421:  Prócz mnie?
11423:  Selize, Hammond i Lund.
11426:  Ale oni rozeszli się na wszystkie strony świata.
11429:  Selize do Tretogoru, Hammond na Skellige, a Lund... Jakie ciosy miecza są charakterystyczne dla Szkoły Jamnika?
11438:  Długie.
11438:  Trafiła kosa na kamień.
11442:  No to musicie gadać z Hammondem lub Selize.
11450:  Co za szkołą ślimaka, nic o niej nie wiem.
11481:  Jak się nazywa ten burde?
11482:  Czarna Lilia.
11485:  Selize zawsze miała zły gust.
11490:  W Szkole Jamnika ważna jest szczerość, bo kłamstwo ma krótkie nogi.
11497:  Hihihihihi.
11501:  A ty?
11501:  Jaka jest twoja historia?
11525:  Moje komando zostało rozbite, więc przyłączyłam się do Taulera.
11530:  Nigdy nie traktowali mnie jak równej sobie.
11535:  Ze stu kroków trafiałam z łuku w rubla, lecz dla Taulera nie byłam dosyć dobra.
11541:  Zawsze wolał tę bizneselizę.
11543:  Uczestniczyłaś w zamordowaniu Wiedźmina Aidena?
11547:  Może nie pamiętam.
11549:  Hmm.
11554:  Ja sobie myślę właśnie cały czas, patrząc na tę elfkę, jak dobrą robotę wykonali Redzi, bo pamiętajmy, że Wiedźmin się ukazuje po Władcy Pierścieni, który ukonstytuował bardzo taki wyrazisty wizerunek elfa, noldorskiego, dumnego wojownika i tak dalej, a Redzi idealnie uchwycili właśnie tę taką
11571:  kombatancką naturę elfów, rozbójników, raubritterów, którzy napadają na ludzi i muszą cały czas toczyć tę swoją beznadziejną rebelię.
11581:  To jest coś, czego kompletnie nie zrozumiała Lauren Fistech z Netflixa, która spieprzyła i charakterystykę elfów od strony psychologicznej i fizycznej.
11591:  I w ogóle nie przypominają one elfów Sapkowskiego.
11599:  Właśnie, bo to jest wymierająca rasa, nie?
11601:  I mamy ten... Nie szukajcie Taulera.
11607:  Jeśli zorientuje się, że depczecie mu po piętach, zabije was bez mrugnięcia okiem.
11614:  Zobaczcie, zaś co do ciebie.
11618:  Ten, ten, ten wizerunek, nie?
11620:  Takiej elfki, która się stara urżnąć w sztok w karczmie.
11626:  To jest totalnie coś, czego by nie było u Tolkiena.
11628:  To jest niemożliwe.
11633:  Nie, będziemy zabijać elfów.
11645:  Musisz mi pomóc, Geralt.
11646:  Najlepiej będzie, jeśli się rozdzielimy.
11648:  Pójdź na Skellige i przyciśnij Hammonda.
11651:  Ja pojadę do Tretogoru i spotkam się z Selize.
11661:  Pogadajmy o tym.
11664:  Nie.
11664:  To jedna z tych poważnych sytuacji, kiedy nie zadajesz zbędnych pytań, tylko pomagasz przyjacielowi.
11670:  Gdzie spotkamy się po powrocie?
11672:  W karczmie nigdzie.
11674:  Ruszam w drogę.
11675:  Powodzenia.
11676:  Więc druga część spotkania naszego ze Skelem będzie, miałem powiedzieć, z Excelem.
11684:  Najgorszy wiedźmin, jaki istnieje, Excel.
11688:  Więc z Lambertem nasze spotkanie będzie kontynuowane, jak dotrzemy na Skeligę.
11705:  To też jest Skellige.
11708:  Czarna Perła, to też jest chyba Skellige, tak.
11713:  Kaczmarz Stjepan, idziemy do Kaczmarza Stjepana.
11717:  Rżnąć w gwinta, dużo gramy dzisiaj w gwinta.
11724:  Tak, tak, pomyliłem Lamberta z Eskelem, a potem Eskela z Excelem.
11728:  To jakby nic, co powinno wzbudzać wasze zdumienie.
11742:  Jeszcze mamy 1500 punktów doświadczenia do założenia nowej zbroi Gryfa, już nie mogę doczekać.
11749:  Wiedźmin Excele ze Szkoły Księgowej, tak.
11756:  Nie oszukujmy się, nie gramy w gwinta po to, żeby się czegokolwiek nauczyć.
11760:  Gramy po to, żeby dostać dwa lepsze karty.
11763:  Co mi przypomina, swoją drogą, że trzeba sprawdzić, czy mamy jakieś do dodania.
11768:  Nie bardzo.
11769:  A jak jest z naszą talią Nilfgaardu?
11776:  Na razie jest w niej jeden szpieg tylko.
11784:  Ładna jest muzyka w ogóle w Oxenfurcie.
11788:  Czemu wszyscy rzygają jak przechodzimy?
11794:  Stjepan.
11796:  F5 taktyczne.
11800:  Kurs ekspresowy australijskiej zoologii.
11803:  Sounds like fun.
11805:  Kanguro szczurniki to mys rozkoczki.
11811:  A co takiego zrobili ci wrzacy z... Nie mówmy o tym, dobrze?
11814:  Co popatrzysz?
11815:  Czas na drobie.
11818:  Kanguro szczurydniki to myszoskoczki, ale torbacze i większe.
11821:  Jamraje nie doczytałem.
11822:  Wilkowory albo tygrysy tasmańskie to smutne zwierzęta i największe drapieżne torbacze świata.
11828:  Istnieje szansa, że kiedyś to zapamiętam, ale nie oszukujmy się, ta szansa jest bardzo niska.
11836:  Okej, to na pewno chcemy.
11840:  Róg dowódcy, przyda się więcej.
11844:  Gramy w gwinta.
11845:  Grywasz w gwinta?
11846:  Nie, z byle kim.
11847:  I zawsze o dodatkową stawkę.
11850:  Czemu rzygają w Oksenfurcie, bo to miasto studenckie?
11853:  To jest racja.
11854:  To jest racja.
11855:  Macie rację.
11856:  Zgoda.
11857:  Zagram na twoich warunkach.
11870:  A pytanie, czy my właśnie możemy... No widzicie, musimy mieć 22 karty minimum.
11878:  Więc my gramy absolutny minimum minimorum.
11885:  Jak to zablokował zdolność nowódcy?
11888:  Co to za skandal?
11891:  O Jezus, mamy beznadziejne karty na odmianę.
11896:  Ooo, lepiej!
11900:  Okej.
11904:  Mamy 26 dlatego, że są jeszcze karty zdolności.
11908:  A ich nie pozbędę się.
11923:  Uuu, kolejny szpieg!
11927:  Fantastycznie!
11930:  którą część GTA najbardziej lubię?
11933:  Cztery, wbrew pozorom.
11935:  Nie no, piątka jest dobra, ale czwórka jest z czystego sentymentu.
11950:  O!
11951:  Cześć, cieszę się Skawieński, ale chemikusz, zainteresowałeś się herbatami.
11954:  To dobra wiadomość.
11955:  Ja bym też pił czarną herbatę, gdyby nie fakt, że nie mogę.
11965:  Dobrze, wyskoczył z większości swoich kart.
11967:  Uuu... Uuu... Uuu... Co tu się dzieje? !
11992:  Ale to znaczy, to jest bardzo dobra wiadomość dla nas Wbrew pozorom Chcę mieć wszystkie te karty szpiegów Książę Stanis
12047:  Ta, zabawne.
12049:  Kretyn.
12050:  14, czyli potrzebujemy... A, wykorzystamy sobie Vesemira.
12058:  Papa nędzny przeciwniku.
12060:  Przegrałeś rundę, świetnie.
12063:  Książę Stanis Baratheon, tak jest.
12070:  Dzień dobry, Vernon Roche na... na stół.
12077:  Tak, niestety przez nereczki nie mogę pić czarnej herbaty.
12090:  Oj, oj, oj, będzie grana, będzie grana pożoga, o jak bardzo będzie grana!
12104:  Oj, nie pamiętam fauny i flory 4x-ów.
12107:  Ooo, ktoś będzie mieć szpiega za moment z Pratchetta.
12121:  Ja czekam jeszcze na paru z dziesiąteczką.
12134:  Niesamowite, on ma niesamowitą kartę, znaczy niesamowitą talię z tymi licznymi medykami.
12141:  Podoba mi się talia Nilfgaardu, oj bardzo.
12151:  Oj tak, jeszcze paru poproszę.
12166:  Wspaniały opis łucznika, mówicie?
12171:  Szkolenie?
12172:  Proszę bardzo, strzelasz ostro do przodu, faktycznie!
12175:  Hahaha!
12176:  I zawsze celuję w kolano, ciekawe jestem, czy to jest wiadoma aluzja.
12185:  I took an arrow to the knee.
12196:  Ciekawy pojedynek.
12200:  O nie, znowu!
12203:  On ma nieskończoną liczbę tych szpiegów.
12208:  A my już nie mamy kukieł.
12216:  Okej, to było ciekawe.
12233:  Jeszcze dwie karty.
12241:  Jest dziesiąteczka!
12243:  Bardzo dobrze, bardzo dobrze, że jest.
12248:  O nie!
12251:  Zrobiłem straszną głupotę.
12254:  Dobra, nie będę używał pożogi.
12260:  Po prostu upokorzę przeciwnika.
12267:  Aaa, teraz będziemy do Zimorodka szli Dobra
12291:  Czyli co, Oliver?
12293:  Oliver.
12297:  Nie, kocham tę muzykę w Oxenfurt, jest przepiękna.
12303:  Absolutnie przepiękna.
12308:  Jest i Karta Yen, powiadacie, świetnie.
12311:  Tu nie powinno być czasem jakiegoś znacznika, czemu ja tam muszę łazić?
12316:  Dobra, Nurze do Zimorodka.
12320:  Yen Medyczka, fantastyczna wiadomość.
12323:  Gdzie jest Yen?
12327:  Wymienimy ją za Zolt... Nie no, nie za Zoltana, za Regisa też szkoda.
12333:  Kogo nie szkoda?
12334:  Sabriny Glewisik nie szkoda.
12336:  Mamy teraz lepszą Maginie od niej.
12344:  Znacznik jest na wybrzeżu?
12345:  Ale to chyba mamy ten znacznik już, z tego co pamiętam.
12348:  A nie, nie mamy.
12350:  O. Dobra, to pójdziemy sobie tam.
12358:  Przepięknie jest w Oxenfurcie.
12361:  Tu zresztą spotkamy Shani, jeśli mnie pamięć nie myli.
12368:  Okej.
12377:  Jeeeest!
12380:  Jak to dobrze, że wasza pamięć jest lepsza od mojej pamięci.
12393:  No, Sabrina jest Maginią Ognia, ale niestety musimy, przynajmniej w gwincie, mieć najskuteczniejsze karty, żeby nie można było nas ograć.
12403:  Taki jest plan.
12405:  Zamierzam tym razem podejść bardzo dobrze przygotowany do turnieju w Passive Lore.
12410:  O, pijak!
12413:  Czemu nie możemy porozmawiać z pijakiem?
12416:  Wiedziałem, że będzie jakaś dobra odzywka.
12420:  No, Sabrina rzuca... Sabrina Glewisik jest przepotężna w lore.
12425:  No, dobrze, dobrze, nooo... Jasne, grajmy.
12441:  Magia ognia jest skuteczna zawsze.
12445:  Maginie ognia nie zawsze.
12463:  Ale do dupy karty.
12465:  Dobrze, Keirę tradycyjnie wymienimy.
12467:  O Boże, jeszcze gorszy.
12487:  Potwory są dobre karty pogody.
12491:  Bomba.
12507:  Użył tej swojej durnej zdolności.
12510:  Świetnie.
12512:  Cóż za kretynizm.
12519:  Dobrze, bardzo dobrze.
12521:  Przeciwnik spasował?
12523:  Co tu się od Janie Pawla?
12536:  A!
12539:  Nasz ruch, to dobrze.
12549:  O Jezu.
12559:  Użyjmy sobie jen.
12563:  Alboj.
12571:  Mhm.
12575:  Okej.
12576:  Też mamy legendarną kartę.
12588:  Tak, ja będę absolutnie zapisywał rozgrywkę z tego turnieju.
12594:  Możecie być tego pewni.
12599:  Przerżnie.
12601:  Lodowy gigant.
12604:  Boże, przypominają mi się Cygory z Warhammera od razu.
12616:  Morowa Dziewica.
12620:  Chorzy majaczyli o pokrytej liszajami kobiecie, otoczonej przez oszalałe szczury.
12625:  Szczury dzisiaj są leitmotivem, widzę.
12631:  Czy oni mi tutaj dają wygrać?
12633:  Mam nadzieję!
12634:  O, poroniec!
12635:  Przypomina się quest dla Krwawego Barana.
12643:  No.
12648:  Ktoś tutaj sakramencko przerżnął.
12653:  Aż nie mogę się doczekać użycia tej karty.
12656:  Światłość!
12657:  Słońce!
12658:  Won mi z tymi efektami.
12660:  Dziękuję.
12662:  Teraz jeszcze małe upokorzenie.
12666:  Dziękuję.
12672:  Czy wykorzystuję materiały z Gwinta na wykładach?
12675:  Z Gwinta w zasadzie ciężko byłoby zrobić wykład, myślę.
12678:  Znaczy, można byłoby.
12679:  Mi nie jest to zły pomysł.
12685:  Okoliczności przyrody zawsze są piękne.
12689:  Świetnie!
12690:  Dostajemy więcej punktów doświadczenia za partyjkę Gwinta, jak na razie, niż za zlecenia wiedźmińskie.
12697:  Rozochaciłem się, jeszcze jedna partyjka i potem wracamy do reszty.
12707:  W Passive Loge'e nie można zapisywać między partiami gwinta.
12711:  Ojojojoj, to musi mieć naprawdę silną talię wtedy.
12716:  Chłopka.
12730:  To jest, to jest poezja.
12733:  Gdzie jest karczmasz?
12739:  Won mi z drogi.
12740:  Gdzie jest karczmarz?
12744:  Chłop.
12746:  Chłopka.
12747:  Chłop, chłop, chłopka.
12751:  Czemu nie ma karczmarza?
12760:  Możemy potem zrobić most.
12761:  Mam znacznik, który tam prowadzi.
12763:  No nie żartuj, Apophis.
12767:  Gdzie jest ten znacznik?
12770:  Napisz mi, który to jest znacznik, to zrobimy.
12774:  Ale problem na razie jest taki, że tutaj nie ma karczmarza.
12794:  Tretoborska, okej, dzięki.
12797:  Ale tak serio, tutaj nie ma karczmarza.
12800:  To jest jakiś błąd?
12805:  Tu nie ma karczmarza.
12811:  Pomedytować, bo znika karczmarz?
12813:  O ja pierdziele.
12821:  Znikający karczmarz, będący częścią questa.
12831:  Jak tu żyć?
12833:  Gościu, nie zasłaniaj mi karczmarza, którego z taką trudnością znalazłem.
12837:  Dziękuję wam, czaty nie zawodzą jak zwykle.
12841:  Róg dowódcy.
12842:  Mało mamy, mamy tylko 17.
12846:  Powiadają, że grywasz w karty.
12849:  Gramy.
12850:  Grajmy.
12852:  Gra pełna bugów, 2 na 10.
12853:  No właśnie, to jest powód, dla którego nie lubię mówić o bugach.
12859:  Dostaliśmy jakąś nową wcześniej.
12865:  Mieliśmy dostać jakieś zajebiste karty w wyniku tych rozgrywek, ale z tego, co widzę, nie bardzo.
12869:  Dobra.
12881:  Chłop do kibelka wyskoczył.
12884:  Dobrze.
12885:  Przyjmijmy to za przekonywające wyjaśnienie.
12894:  Jest śpiek!
12895:  Dobrze.
12897:  A, karta Nilfgaardu była.
12912:  Co to był za kretyński ruch?
12916:  Nie mam pojęcia.
12934:  A, obejrzał trzy losowe karty.
12936:  Mhm, okej.
12941:  Nie nakłaniajcie Krzysztofa do grania innymi taliami, nie ogarnie, dziękuję.
12946:  Dzie... Dziękuję.
12951:  Mmm, dziękuję!
12954:  Dziękuję!
12959:  Znaczy, póki już... Na razie zaczynam ogarniać zdolności kart, to już jest dobrze i synergiej.
12977:  Pięknie.
12980:  Pięknie.
12981:  Oj, będzie w następnej rundzie grany szpieg.
12983:  Oj, będzie.
12984:  Tylko trzeba teraz wygrać tę.
12996:  Poradzimy sobie.
13013:  Iii... Dobra, artylerię ogólną zniesiemy.
13039:  Ale można szkalować Nilfgaard.
13041:  Oczywiście, że można.
13046:  O boże.
13050:  Tak, zdecydowanie te karty leczące są OP.
13064:  I manekiny.
13067:  Skaveny na streamie?
13068:  Przyszła niedziela.
13069:  Czyli nie ta, tylko następna.
13070:  Jutro jest Q&A.
13076:  i początek wsparcia kanału.
13080:  Przygotowywałem to przez jakiś czas razem z bardzo uzdolnioną graficzką.
13086:  Dobrze.
13094:  To jest ostatnia runda, tak?
13095:  Ostatnia.
13099:  Dlaczego ktoś o tej porze trzepie dywan?
13102:  To jest dobre pytanie.
13104:  Nie znajduję na nie odpowiedzi.
13106:  Tak samo jak nie znajduję odpowiedzi na pytanie, dlaczego ludzie świdrują o godzinie 4 nad ranem.
13116:  O, jak mi przykro, że mam kartę pogody.
13123:  Bardzo dobrze, teraz liczę na to, że będzie grał jakimiś wysokolewelowymi postaciami, wszystkie zmieciemy z planszy jednym zaklęciem.
13144:  Dobrze.
13149:  14.
13149:  Mało dobrze.
13153:  Teraz bardzo dobrze.
13162:  Liczę, że jeszcze jedna osoba bierze tę jednostkę.
13165:  Czy nie?
13166:  Nie.
13167:  Fuck.
13169:  Dobra, to używamy poszogi teraz.
13177:  Nie wiem, czy to wiele zmieniło.
13208:  Tak.
13221:  Omsknęło się.
13222:  Aaaa... No i przegrałem.
13225:  Aaaa...
13230:  Nie ma takiej możliwości.
13235:  Nie ma takiej możliwości, odgrywamy się.
13237:  Każdy hazardzista zawsze.
13240:  Nie mieliśmy Yennefer, to była niedobra wiadomość.
13245:  O, to wygląda lepiej.
13267:  Co?
13275:  Czasem nie rozumiem tego, co tu się dzieje.
13282:  Jaki jest opis Wesemira?
13283:  No, sprawdźmy.
13285:  Gdy cię mają owieszać, poproś o wodę.
13287:  Nie wiadomo, co się zdarzy, zanim przyniosą.
13290:  Brzmi jak Wesemir.
13304:  Aaa!
13306:  Nie!
13307:  Nie zniszczysz tej karty!
13318:  O Boże, akurat ten.
13323:  Powiedziałbym, że dobrze, bo dostaliśmy szpiega, ale nie mamy manekinu, więc fatalnie.
13333:  I mamy tylko 8 kart.
13337:  Niedobrze.
13348:  Trzeba wygrać tę rundę, nie ma opcji.
13369:  Liczę na to, że użyjemy pożogi w jakimś dobrym momencie.
13376:  O, o, właśnie tym.
13379:  Proszę więcej takich przypadków.
13385:  Rębacze na końcu, absolutnie.
13391:  Dziwna, dziwny wybór.
13401:  Ale gra na zwłokę.
13404:  Chytry.
13406:  Też zagramy na zwłokę.
13412:  Czemu nie mogę użyć tej zdolności?
13414:  No.
13414:  Czemu ja nie mogę jej użyć?
13414:  A to dziwne.
13430:  No nie spasujemy w tym momencie, obawiam się.
13452:  Ora, trudno.
13455:  Wiem, że będę żałował.
13465:  Dobre.
13468:  Teraz tu już nie ma wyjścia.
13472:  Oby nie miał pożogi, bo my inaczej mamy... Fak!
13492:  Nie wierzę!
13495:  Nie wierzę!
13498:  To spasowanie by nam nic nie dało.
13508:  Aha.
13511:  Gra...
13523:  Zapomniałem, że nie jest dobierana karta.
13526:  Za idiotyczne zasady, że nie byłaby dobierana karta pod koniec każdej rundy.
13530:  Nie jestem w stanie tego zrozumieć.
13531:  Jest szpieg, to dobra wiadomość.
13534:  Won mi z tym, won mi z tym.
13537:  Dobrze, jest Yennefer.
13547:  I jest manekin.
13553:  Te pierwsze rundy to są bardzo dziwne.
13561:  Aaa, dobieramy kartę po wygranej rundzie, dobra, czaję, ma sens.
13566:  Ma sens.
13577:  Okej.
13581:  Świetnie, będzie manekin.
13598:  Więcej kart, to jest klucz do zwycięstwa.
13602:  Pożoga, bardzo dobrze.
13615:  Dobra.
13642:  Okej.
13643:  Teraz gramy Yennefer.
13652:  Ja myślałem, że tam będzie szpieg, fuck.
13654:  Dobra.
13658:  Czemu tam nie było szpiega?
13669:  Ja jak widzę szpiega, to muszę go od razu zagrać.
13672:  Wiem, to jest błąd taktyczny.
13686:  Ależ mnie on denerwuje z tymi szpiegami.
13702:  Zapomniałem, że oddałem mu manekinem tego szpiega.
13706:  Moja pamięć mi nie służy.
13711:  Okej.
13714:  Szcześć.
13715:  To jeszcze nas nie urządza.
13718:  To jest podobna sytuacja jak ostatnio.
13720:  Z tą różnicą, że tym razem musimy to absolutnie wygrać.
13725:  Dobra, jeżeli ma pożogę, to jej teraz użyję.
13730:  Nie ma.
13779:  Szlak, jest szpieg znowu.
13785:  No nic, nie mamy zbyt wielu możliwości w tym momencie.
13798:  Okej.
13800:  Okej.
13814:  Pyrrusowe zwycięstwo, tak.
13820:  Przestań rzygać!
13821:  Dobra, koniec gwintów.
13826:  Teraz spotykamy się z Triss około północy przy Kaplicy Wiecznego Ognia.
13839:  To tutaj.
13840:  I przy okazji, brama Tretogorska.
13845:  Stresowałem się bardziej niż na obronie własnej magisterki.
13851:  Czyli tu jest ten most, tak?
13854:  I tu jest ponoć ukryte przejście.
13863:  Wszystko dla mnie.
13863:  Foltest od usuwania pogody jest jednym z lepszych dowódców, bo nie trzeba sobie zaśmiecać talii.
13867:  Absolutnie tak.
13870:  Dobra.
13881:  Szukam.
13882:  Szukam ukrytego przejścia i nie widzę.
13896:  Uważam, że tutaj nie ma ukrytego przejścia.
13903:  Mimo, że pod koniec pewnie, to i tak dobry wieczór.
13905:  Fisiek, to nie jest koniec!
13907:  My jesteśmy tak w... dwóch trzecich streamu, myślę.
13914:  Nie no, słuchajcie, tam wpływałem, więc nie ma możliwości, żeby było... przy Wyspie Świątynnej.
13920:  No ja wiem, że jest ukryte, tylko się zastanawiam gdzie, bo podobno przy Bramie Tretoborskiej miało być i to jest Brama Tretoborska, więc tu ewidentnie nie ma.
13928:  Zachowuj się, Wiedźminie.
13933:  Kiedyś je znajdziemy.
13941:  O!
13943:  Tu nie byłem nigdy.
13949:  Interesujące.
13954:  Zróbmy tak, jak będę w okolicy tego ukrytego przejścia, którego nie jestem w stanie znaleźć przez dwa streamy, to krzyczcie na czacie.
13962:  A tymczasem spotykamy się z Triss.
13967:  A o to chodzi!
13969:  Myśmy tam nawet jeszcze nie byli.
13975:  Też chciałbyś zarobić, co?
13982:  Nie mam pojęcia, co jest w tych kanałach, ale... It better be amazing!
13994:  Nie będziemy się bawić w palenie wiedźm.
13996:  Nie popieramy działań Kościoła Wiecznego Ognia.
14000:  I innych kościołów, as a matter of fact.
14003:  Ależ piękne są te mostki wszystkie.
14005:  Jedyne, czego mi mega brakuje, to tego, że nie można do każdego z tych budynków wejść.
14010:  Ale jak dobrze wiemy, to nie jest coś, co by dobrze Redom wychodzi.
14021:  A co ja tutaj widzę?
14022:  Co to jest za czerwony... Czerwona istotka jakaś tutaj.
14028:  Bandyci!
14031:  Pozwólcie, bandyci, że stosownie przygotuję do tego faktu.
14037:  Znaczy, zażyję eliksiry.
14056:  Nie no, kościoła wiecznego ognia nie popieramy!
14060:  Ale ogień tak!
14070:  Dobrze.
14073:  W kanach są posągi Skavenu.
14074:  Zostawiam was z medytacją i wracam za moment.
14078:  Do północy.
14079:  Medytacja.
14081:  Też idę medytować.
14091:  Dobrze, że jesteś.
14092:  Słuchaj, przyjrzałam się tym koszarom i kiepsko to wygląda.
14097:  W sensie, że przydałby się remont?
