Aż poleje się krew | RED DEAD REDEMPTION 2 Livestream #13
🔗 https://www.youtube.com/watch?v=bdrxTeJEYD8

168:  © PTA & TVP
9262:  Naprawdę.
9271:  Jest udarowany!
9274:  Jest dobrze!
9285:  Byłem przekonany, że druga opcja była negatywna.
9287:  To świetny wybór między opcją pozytywną a bardziej pozytywną.
9291:  Gdzie jest ten gnuśny koń?
9297:  Mówiłeś powiększyć jej kapitał inwestycyjny.
9299:  Problem z JP Morganem polega na tym, że on alokuje aktywa wyłącznie tam, gdzie on może mieć z tego zysk.
9315:  Dobrze.
9317:  Jademy do Leopolda Straussa.
9319:  Gdzie jest Leopold Strauss?
9320:  W tym obrzydliwym obozie, do którego się nie da jechać.
9324:  Koszmar.
9327:  To jest najgorsza lokacja obozu, jaką znam.
9334:  Autentycznie.
9337:  Jedziemy jeszcze po jakichś wzgórzach, a to ostatnio mnie zaczęło bardzo niepokoić.
9345:  Właśnie dlatego.
9355:  Czy naprawdę...
9356:  Już myślałem, że jedziemy w złą stronę.
9361:  Patatajamy.
9364:  Na niewiernym koniu.
9371:  Jechanie po ścieżce jest dla słabych.
9376:  Nie jechaliśmy po ścieżce przez całą grę i było wszystko w porządku.
9380:  Rebeko, dziękuję serdecznie za trybut.
9382:  Popieram przedmówcę, pisze Rebeka.
9384:  Krzysztof, byłeś jej początkiem i końcem, wybawieńcim i młodecą.
9388:  Przeżyła z tobą swoje najlepsze i najgorsze chwile.
9390:  Weź odpowiedzialność za swoje czyny.
9392:  Justice for malaria.
9397:  Powiedzmy, że jestem skłonny przyznać, że była w tym część mojej winy, choć w dalszym ciągu uważam, że jest przede wszystkim wina to deweloperów, którzy nie pozwolili mi uratować mojego ukochanego konia.
9410:  Dziękuję Ci, Rebeko, jeszcze raz za trybut i walkę w słusznej sprawie.
9415:  Hashtag justice for malaria.
9431:  hashtagiem we mnie.
9433:  Hashtagiem.
9433:  Pięknie.
9435:  Pięknie się to kończy.
9436:  Pięknie.
9438:  Ale ktoś mówił na samym początku streamu, że nieadekwatny tytuł, aż poleje się krew.
9445:  Na pewno nieadekwatny?
9447:  Ja myślę, że jednak adekwatny.
9450:  Coś było takiego w gwiazdach, moi drodzy.
9454:  Coś było takiego w gwiazdach.
9457:  Co powiedziało mi, że dzisiaj się stanie coś strasznego.
9466:  Hej.
9467:  A, jak się założyłeś, panie Morganie?
9470:  Tylko w porządku.
9471:  Uciekaj.
9472:  Co?
9472:  Uciekaj!
9472:  Co?
9473:  Co jest nie tak?
9475:  Nic nie jest nie tak.
9478:  Co ty robisz?
9484:  To było nieumyślne spowodowanie morderstwa.
9487:  To było nieumyślne spowodowanie morderstwa.
9490:  To było nieumyślne spowodowanie morderstwa.
9493:  To było nieumyślne spowodowanie morderstwa.
9496:  To było nieumyślne spowodowanie morderstwa.
9498:  To było nieumyślne spowodowanie morderstwa.
9500:  To było nieumyślne spowodowanie morderstwa.
9503:  To było nieumyślne spowodowanie morderstwa.
9505:  To było nieumyślne spowodowanie morderstwa.
9514:  Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź... Ź...
9546:  Martyna pisze, niewinna krew malarii się przeleje, a czarny pan naznaczy czaty, jak równe sobie.
9556:  Zrobiło się bardzo poważnie.
9558:  Morning.
9559:  Dobra.
9561:  Moi kochani, tutaj jest jakiś Ed, Edd and Eddie.
9565:  Eddif.
9566:  Dobrze.
9568:  Plan jest taki, podróżujemy tutaj, a następnie szybko do Sądenii.
9573:  Piękny boost honoru?
9574:  No ja myślę!
9576:  Ja myślę!
9577:  Nareszcie!
9578:  Przez całą grę jesteśmy szlachetni!
9585:  Proszę bardzo!
9589:  Proszę bardzo!
9592:  Takie są efekty!
9594:  Ale Krzysztof!
9596:  Musisz się witać z kalco trzecią osobą!
9599:  Nie muszę!
9601:  Teraz mogę obrażać wszystkich!
9603:  Wreszcie, wreszcie, wreszcie!
9605:  Tyle na to czekałem!
9607:  Nie, nie, żartuję.
9608:  Nie możemy sobie spieprzyć teraz tego, co... ...co nam nabiło.
9615:  Z zabiciem Malarii powinien być ulijemny honor.
9616:  To jest akurat prawda.
9625:  Co tu się dzieje?
9630:  To jest wilk!
9642:  Panie!
9644:  Proszę!
9644:  Um, mam trochę... medycyny.
9645:  Nie mogę.
9682:  Nie rób tego, Krzysztof!
9683:  Nie rób tego!
9683:  Nie rób tego!
9684:  Nie rób tego!
9685:  Nie... Nie rób... Nie!
9687:  Nie!
9688:  Nie!
9688:  Nie wolno!
9689:  Nie... Krzysz... Nie wolno, Krzysztof!
9690:  Nie wolno!
9691:  Nie!
9695:  Ach!
9697:  Powstrzymałem się!
9698:  Powstrzymałem się!
9702:  Powstrzymałem się!
9704:  On sam zginął!
9707:  Sam!
9710:  Do it!
9719:  Znowu coś nas chce zaatakować.
9722:  Myślę sobie, że amfibia powoli zasługuje na miano nierzężącego konia.
9731:  Ale powoli.
9733:  Co się stało, jeżeli ma się za mały honor?
9736:  Jest negatywne zakończenie, o ile wiem.
9738:  Krzysztof próbuje pokutować malarię.
9740:  Przejrzała mnie Klara.
9741:  Tak.
9745:  No macie Red Dead Redemption akt, tak?
9752:  Absolutnie nic.
9754:  A, zapomniałem, że musimy wszystkim mówić dzień dobry.
9761:  Dzień dobry.
9761:  Dobrze, jeszcze jakieś dwie osoby musimy znaleźć.
9771:  Skańbiłeś imię Morgana?
9773:  Ono było już skańbione.
9775:  Hej, przyjacielu!
9778:  Mój honor!
9782:  Jeszcze.
9783:  Więcej!
9784:  Więcej honoru!
9792:  Chodzę tutaj po przerwie obiadowania.
9794:  Krzysztof zabił malarię.
9795:  Oburza się Aśku.
9796:  Tak było, niestety.
9797:  Chcesz pomocy, Boris?
9801:  Oczywiście, bo chcę być w pobliżu.
9811:  To jest dom.
9812:  Uciekaj.
9812:  Tylko uciekaj.
9814:  Przepraszam.
9816:  Naprawdę przepraszam, ale... no... No, przepraszam.
9820:  Tak, słyszałam cię.
9825:  Ale... to znaczy... no... to kraj...
9831:  Jest człowiek wyłoniony.
9832:  To jest rzecz, a nie moja wina więcej niż innej.
9834:  Człowiek wyłoniony?
9835:  Wtedy wyłonię błogosławieństwo.
9837:  Nie tylko brata błogosławieństwa, panie.
9838:  Ale jak?
9838:  To znaczy, wszystko co wiem jak zrobić to walczyć.
9841:  Wydaje mi się, że byłbym wystarczająco wolny, by walczyć.
9843:  Gdzie jest twoja córka, Pani Stali?
9845:  Gdzie myślisz?
9846:  W górze, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry, do góry.
9857:  To nie będzie długo, pod względem jak ciężko pracują.
9862:  Widzisz, Człowiek nie ma go, więc otrzymuje najgorsze z tego.
9865:  Może mogę iść.
9866:  Może możesz zostawić nas sami.
9867:  Może... Może możesz po prostu walczyć w innej walce.
9873:  Okej, to było smutne.
9883:  Amfibia do nas.
9886:  Oczywiście, że uratujemy.
9889:  Musimy mieć dużo honoru.
9891:  Teraz przynajmniej kaszojad pracuje na siebie, ojoj!
9898:  O, jaka ładna muzyka.
9904:  Dawno nie było takiej gry, która by ze mnie wyciskała takie emocje.
9908:  Hej, chłopie!
9909:  Hej, chłopie, twoja mama jest głośnikiem, mały chłopie.
9911:  Bądź spokojny, panie Dockery.
9915:  Oooo, twoja mama jest głośnikiem, to jest cholerna głośnica.
9929:  Hej, czemu nie przestań?
9934:  Kto to jest, twój tatuś?
9936:  Mój tatuś umarł.
9937:  I ten chłopak, zabił go.
9938:  Co ty tu robisz?
9939:  Zostaw go sam.
9939:  Dlaczego zabiłeś jego tatę?
9941:  Zabijesz jego mamę?
9941:  Zatrzymaj się, zabiłeś go.
9943:  Uciekaj z mojego biznesu, panie.
9948:  Zostaw go sam.
9949:  Czy co?
9951:  Zabiłem go.
9952:  Nie mogłeś nikomu zabić.
9959:  Spójrz na Ciebie, cały błyskawiczny, chłopak i błyskawiczny.
9962:  Przełóż się, ty cholerny hermit.
9962:  Przełóż się!
9963:  Ty i twoja córka tu jesteś.
9964:  Nawet nie możesz walczyć... Nawet nie możesz walczyć w swoich swoich walkach, Downs!
9967:  Uciekaj od mnie!
9967:  Cholera, ty do diabła!
9968:  Zabij mnie wtedy!
9995:  Co się dzieje?!
9999:  Właśnie odkryłem nowy ruch.
10003:  I gra mi nie pozwala go używać.
10012:  Co jest?!
10013:  Jest blokada przecież!
10023:  Kto następny?
10024:  Zostaw go.
10024:  Zostaw go!
10025:  Chodź ze mną.
10027:  Szkoda, panie.
10029:  On jest po prostu cholernym chłopcem!
10033:  Pojedźmy stąd.
10034:  Zabiją mnie.
10035:  Teraz nie mam pracy i zabiją mnie.
10036:  Mam trochę pieniędzy.
10037:  Ty i twoja mama możesz pójść gdzieś ładnym.
10040:  Dlaczego to robisz?
10041:  Nie wiem.
10042:  Słuchaj, weź to.
10045:  35 dolarów?!
10046:  Niewiarygodne.
10049:  To łapanie za fraki?
10050:  Ja tego nie wiedziałem.
10070:  JP Morgan ma w pogardzie środowisko naturalne.
10074:  Czy jeszcze ktoś ma jakiekolwiek wątpliwości co do tego, że jest on drapieżnym kapitalistą?
10081:  No 35 dolarów to jest majątek, absolutnie, za tamtych czasów.
10085:  Dajcie spokój.
10088:  Dobrze.
10090:  Bierzemy na pociąg.
10098:  Skąd ta pedofobia?
10099:  Kaszojat?
10100:  A to jest określone, które bardzo lubię.
10105:  Ja po prostu jestem ostrożnym antynatalistą.
10112:  Przestań marnować pieniądze na głupich ludzi.
10115:  Właśnie.
10115:  To ty!
10116:  Mój przyjaciel!
10142:  Jeszcze się z nimi przywitamy.
10146:  Ten ziomek odsideł?
10148:  Nie rozpoznałem go.
10150:  Ma dziwną teksturę głowy.
10163:  Okropne skrzypienie.
10165:  Punkty dobrego chłopca dostaliśmy.
10168:  No to wygląda.
10174:  Znowu coś źle.
10178:  Otwiera się, wchodzę.
10181:  Cześć!
10181:  Czemu tam jesteś?
10183:  Cześć.
10183:  Dobry wieczór.
10183:  Będę się króciutko przyzwyczaił do ciebie.
10185:  Tu jest twarz, która jest przyzwyczajona.
10186:  O Boże.
10186:  Tak.
10212:  Proszę, nie mamy żadnej grzywny.
10216:  Są dni.
10224:  Kupujemy malarię.
10230:  Aaa, okej.
10232:  To było niekonsensualne wejście.
10235:  Na to wygląda.
10237:  Ciuw, ciuw.
10239:  Ciuw, ciuw.
10244:  Ciuw, ciuw.
10246:  Koniec.
10251:  Artuditum, dobry wieczór.
10253:  Niestety, historia z malarią jest bardzo smutna.
10256:  Oszczędzę ci jej.
10261:  Fomka pierwszy raz prosi o jamniki.
10262:  Prowadząca nas nienawidzi i robi egzamin na 7.30.
10266:  Przyłączam się do gorącej prośby o zajamniczenie czatów na rzecz Fomki i przeklęcie nikczemnej prowadzącej.
10285:  Ożywiamy malarię za pomocą pradawnych zakręć nekromantycznych.
10288:  Tak, tak właśnie jest, ale zanim to...
10294:  To ważna rzecz.
10308:  Żaden pasażer PKP nigdy.
10313:  Czemu nie dostajemy już honoru zapowitania?
10322:  Nie dostajemy honoru zapowitania.
10333:  Ok, mam pomysł.
10342:  Udało się.
10346:  To jest oficjalnie najdziwniejsze zejście z pociągu, jakie kiedykolwiek było.
10355:  Dobrze.
10356:  Teraz tak.
10360:  Gdzie jest stajnia?
10365:  Stajnia.
10369:  Idziemy do stajni.
10376:  Velenic Electric Company.
10382:  Apparatus and lighting.
10388:  Jakby biegł do mnie wielki typ z bronią na full speedzie po to, żeby krzyknąć dzień dobry, też bym się przeraziła.
10396:  Coś w tym jest.
10406:  A!
10406:  Jednak.
10408:  Dobrze.
10409:  Gdzie jest stajnia?
10411:  Tu jest stajnia.
10413:  Aha.
10417:  Spokojnie.
10439:  To nie był Tennessee Walker czasem?
10441:  To był Tennessee Walker, ale on jest jakiś brzydki.
10444:  Musimy kupić konia.
10463:  Czarny koń arabski, w przecenie.
10474:  To jest ogier?
10475:  Skąd wiecie?
10476:  A, jest napisane.
10483:  Ogier będzie mieć jądra.
10486:  To go dyskwalifikuje.
10490:  Wiecie co?
10490:  Mam pomysł.
10492:  Co jeśli udamy się z powrotem do Valentine?
10499:  I w Valentine kupimy konia.
10505:  Może to jest pomysł?
10508:  To jest pomysł.
10512:  To jest pomysł, tak zrobimy.
10515:  No właśnie, Ogier musiałby się nazywać Malarian i bez sensu.
10524:  To jest plan, ja myślę, że ten plan się może powieść.
10528:  Powiedział JP Morgan cwałując po torach kolejowych.
10533:  w Sądenii wygląda jak dworzec we Wrocławiu.
10536:  Dworzec we Wrocławiu jest akurat spoko.
10539:  Myślę, że wszyscy, którzy są z innych miast, powinni się wstydzić, że nie mają takiego fajnego dworca.
10545:  Oczywiście ma jedną wadę, ponieważ jesteśmy jednak w Polsce i nic nie jest w 100% piękne, a mianowicie to, że nie ma tam dosłownie jednego miejsca, w którym można usiąść.
10564:  Pamiętaj o sobie.
10566:  Hej, bądź ostrożny!
10566:  Cieszę się, że wkrótce pomogę ci pomóc.
10568:  Słuchaj, jak mogę ci pomóc?
10569:  Wolność wartościowała każdego pieniądza.
10580:  Mamy grzywien.
10581:  Dobra.
10582:  Kupujemy bilet na pociąg do Valentine.
10586:  Możesz wejść na piętro na dworcu.
10588:  Co tam jest?
10589:  Czy tam jest malaria?
10591:  Dworzec w Katowicach też jest zacny?
10601:  Okej.
10602:  Tak, jest zacny, to prawda.
10604:  Ale dworzec architektonicznie we Wrocławiu wygrywa.
10612:  Opolski też jest ładny, to prawda.
10616:  Pan Bileciarz zareagował na chory wygląd Morgana.
10618:  Mhm.
10623:  Biedni ludzie, co dopiero przychodzą i nie wiedzą, jaki los spotkał malarię.
10625:  To prawda.
10627:  To prawda.
10628:  Ale spokojnie, jestem... Jeszcze wciąż tli się we mnie nadzieja, że jesteśmy w stanie odwrócić ten straszliwy los.
10636:  Co jest Morganowi?
10637:  Uuu, kluchen jest nie na bieżąco.
10639:  JP, Morgan jest chory na gruźlicę.
10650:  Ale nie ma tego złego, jesteśmy w kolejnych... w kolejnym wagonie.
10656:  To oznacza kolejne okazje do powitań.
10664:  Nie, pomyliłem się!
10671:  Nie mogę tej bliskości R i F, to jest koszmar.
10683:  Hej.
10683:  Jak się masz?
10684:  Zostałeś zbyt młody, siostro.
10690:  Proszę, nie lubię tego rodzaju rozmowy.
10692:  Nie, nie, nie, nie.
10712:  Hello, virginal Kenobi.
10717:  Ten mem się robi mniej zabawny, jak się obejrzy odcinki serialu Obi-Wan Kenobi, aczkolwiek ostatni odcinek się broni.
10726:  Krzysztof wziął odpowiedzialność za nieumyślne spowodowanie śmierci Malarii.
10732:  Podkreślam, nieumyślne.
10741:  Tu jest pytajniczek.
10745:  Ej, nie wiedziałem, że tu jest pytajniczek.
10749:  Straszyliście mnie, że gra się kończy, a tu jest mnóstwo pytajniczków.
10759:  Przestań, teraz ty dyszysz?
10765:  Okoliczność łagodząca jest to, że Krzysztof działa wam oku.
10768:  Krzysztof zawsze działa wam oku.
10770:  Nieee... Taaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
10802:  Wygląd.
10806:  Grzywa.
10806:  Irokes.
10807:  Czerwony.
10807:  Ogon.
10807:  Mmm.
10808:  Mmm.
10849:  Tak!
10857:  Zestaw przedmiotów dla konia.
10858:  Tak!
10861:  Wszystko kupujemy malarii.
10863:  Teraz tak.
10864:  Jak się nazy... Gdzie jest amfibia?
10869:  Czy to jest amfibia?
10872:  To jest amfibia?
10875:  Wydaje mi się, że to jest amfibia.
10880:  Informacje.
10883:  W jaki sposób mogę zarządzać tym koniem?
10888:  Nie wiem w jaki sposób.
10891:  Góra ciastek dla malarii?
10893:  Tak, malaria!
10895:  Malaria żyje!
10897:  Och Jezus, jak jestem uspokojony.
10908:  Ciasteczko.
10911:  Witamy panikę w gronie trybutariuszy.
10912:  Fomka, dziękuję za wsparcie od pół roku.
10915:  Góra ciastek dla malarii.
10916:  Góra jamników dla nowej trybutariuszki.
10918:  Albo trybutariusza.
10921:  Prawda?
10921:  Sześć miesięcy?
10922:  Pół roku.
10925:  Bierzemy jeszcze jedno ciasteczko dla malarii.
10931:  O, malaria.
10933:  Dobrze.
10934:  Zapisz.
10937:  Zapisz grę.
10939:  Nic się nie stało.
10942:  Czatownicy, nic się nie stało.
10948:  Nadpisuję na zeszłotygodniowym sejwie.
10957:  Tak.
10963:  Jestem uspokojony.
10973:  To nie jest malaria druga, to jest malaria pierwsza.
10986:  Okej.
10988:  Co tu się dzieje?
10995:  Krzysztof pokazuje, jak uciekać od odpowiedzialności.
10997:  Ja odkupiłem winy!
11000:  Ileż mnie to kosztowało?
11002:  Nerwów!
11003:  Pieniędzy w grze!
11006:  To jest miejsce od piecyka Leniego, jak najbardziej.
11009:  Gdzie jest ten pytajniczek, moi kochani?
11012:  No przecież nie jestem w stanie tego znaleźć.
11024:  No przecież szlag jasny mnie trafi.
11031:  Nie możesz puknąć, mój słodki.
11033:  To naprawdę smutne.
11035:  O mój, nasz przyjaciel!
11038:  Cześć.
11038:  Zgadzam się, że ty możesz puknąć.
11041:  Zrób mi i kobietom pomogę tutaj, czyż nie?
11043:  I wyrzuć tego niepokornego księdza.
11044:  Wyrzuć!
11045:  Nikt żywy nie może mnie wyrzucić.
11047:  Jaki był twój imię, panie?
11049:  Czy myśmy już kiedyś się z nimi nie bawili?
11053:  No chcę uderzyć, ale nie mogę.
11078:  Naprawdę go złapałeś!
11078:  O mój Boże!
11078:  W porządku.
11079:  Wychodź!
11079:  O, zobaczcie!
11079:  Mam odpowiednią brzuch!
11089:  Nie tak jak ten torag!
11091:  Boże, obok!
11093:  Nie pachnie.
11094:  Hej, hej, chodź, chodź, chodź!
11106:  Nie nauczyłeś się nigdy nienawidzić dziewczyn?
11108:  Zabijaj człowieka na razie!
11108:  Daj mi twoje najgorsze!
11109:  Słuchaj, ja... Oto to, dla czego Vickie jest skończony!
11110:  Oto to, dla czego Vickie jest skończony!
11113:  Oto to, dla czego Vickie jest skończony!
11117:  Oto to, dla czego Vickie jest skończony!
11118:  Oto to, dla czego Vickie jest skończony!
11119:  Oto to, dla czego Vickie jest skończony!
11120:  Oto to, dla czego Vickie jest skończony!
11121:  Oto to, dla czego Vickie jest skończony!
11124:  Oto to, dla czego Vickie jest skończony!
11127:  Oto to, dla czego Vickie jest skończony!
11134:  Przepraszam, co mu wyszło uszami?
11144:  O bracie!
11163:  Ci dwaj zdecydowanie naczytali się, pisze Alice in Polentru.
11167:  Witamy serdecznie na czatach cierpienia młodego Wertera i chcą cierpieć, dajmy im w ryj asap.
11172:  Tak.
11173:  Tak było, nie zmyślasz.
11175:  Wiecie, co z tej radości zrobię?
11177:  Aż pójdę sobie do Golibrody, ale w Sądenii, tam jest lepszy Golibroda.
11182:  Tak.
11183:  Teraz będziemy do następnego questu, gdziekolwiek on się znajdzie.
11188:  Będziemy cwał... Dobrze.
11192:  Będziemy cwałować do Edith na malarii przez cały czas.
11199:  W ten sposób będę celebrować więź z koniem.
11208:  Pies be... Bo wiecie, no, chodzi o... Wszyscy wiedzą, o co chodzi!
11215:  Malarii już nie ma, to nie... O, nie, nie, moi drodzy.
11218:  W momencie, w którym utworzymy więź z malarią...
11223:  to wszystko się zmieni.
11225:  Na razie tak, na razie to jest symulakrum, ale w momencie, gdy zbudujemy relację emocjonalną... Nie.
11233:  W momencie, w którym zbudujemy relację emocjonalną z malarią, to stanie się znowu ona malarią.
11241:  Tą, która była.
11243:  To jest ważne, nekromantyczne zastrzeżenie do wskrzeszeń.
11253:  Malaria to nawet nie jest ona.
11257:  Krzysztof jest koniarą.
11258:  Wchodzę raz na live'a, Malaria nie żyje.
11264:  Wchodzę, Malaria żyje.
11266:  Historie bardziej skomplikowane niż moda na sukces.
11271:  Popatrzcie, jak malaria cwałuje!
11274:  Popatrzcie, jaka jest dzielna!
11277:  Popatrzcie, jaką jest malarią!
11279:  Dajmy jej natychmiast stymulant dla konia.
11288:  Popatrzcie, stymulujemy malarię, dzięki temu będzie cwałować szybciej.
11302:  Nie rzęś.
11304:  Dostaniesz ciastko.
11310:  Jedz ciastko, jedz.
11314:  Dostaniesz jeszcze nie tylko ciastko, buraka dostaniesz.
11320:  Że malaria była uznana za malarię, musisz zrzucić JP Morgana z siodła przynajmniej pięć razy, pisze Claudia.
11327:  To jest prawda.
11332:  Co ty myślisz?
11356:  Na wszelki wypadek.
11358:  Na wszelki wypadek.
11360:  Na wszelki wypadek.
11361:  Nie szukaj rozgrzeszenia.
11371:  Drugi raz.
11374:  Cholera jasna!
11384:  Ta poprzeczka jest za nisko.
11386:  Przepadło!
11392:  Na wszelki wypadek będziemy jeszcze malarię karmić burakami.
11402:  Boże, on znowu ją zabije.
11407:  Wiecie, jest ciężko to zrobić specjalnie.
11416:  Trzeci raz.
11419:  Niech ktoś zrobi licznik malarii, bo na dwóch się nie skończy.
11429:  Claudiu, sama to zaproponowałaś.
11432:  Jedziemy po trzeci.
11436:  Nie.
11439:  Malaria.
11445:  Po raz czwarty.
11451:  Lekarz jego nienawidzą znalazł jeden prosty sposób na wyeliminowanie malarii.
11457:  Właśnie.
11459:  Co jest?
11460:  Dlaczego JP Morgan nie chce wsiąść na konia?
11467:  Dobrze.
11468:  Co musimy zrobić, żeby koń przeżył?
11481:  To będzie w porządku.
11521:  W Saint Denis jest dziś szczególnie ładna pogoda.
11527:  Nadlatujące nad niebosłonem kumulusy zwiastują ocieplenie atmosfery.
11539:  Istnieje ryzyko deszczu.
11543:  ale równocześny dmący wiatr z zachodu, a jak wiadomo na zachodzie bez zmian, pozwala przypuszczać, że nadejdzie nowy front atmosferyczny.
11566:  Dobrze.
11567:  Stymulant dla konia.
11573:  Ale widzicie, nawet nie zyskujemy więzi z koniem.
11576:  To oznacza, że to jest ta sama malaria, która była.
11580:  Za chwilę Artur w Valentine.
11581:  Hej, chłopaki, macie jeszcze konie rasy angielskiej.
11590:  Obiecuję, że malaria nie będzie już w żaden sposób dręczona.
11595:  Pięć razy zwaliła z siodła JP Morgana, czym udowodniła, że jest malarią.
11607:  Nie dość, że prawie konia zabił, to jeszcze alkoholem boi.
11610:  To jest stymulant.
11613:  Jak byłam mała, mój świętej pamięci dziadek, pisze MOVD21, opowiadał mi o rodzajach chmur i o gwiazdozbiorach.
11619:  Ja miałem tak, że dyskutowałem z dziadkiem o planetach i o kosmosie.
11625:  To było super.
11627:  I chyba o lotniskowcach amerykańskich, of all things.
11633:  JP Morgan zwalony, tak.
11635:  Wiele razy zwalony z konia.
11639:  Potrzebujemy naenergetyzować się, ale obiecuję, że nie będę jadł ciastek malarii.
11650:  Co nam da dużo energii?
11657:  Burbon.
11657:  Oczywiście, że burbon nam da dużo energii.
11668:  No tak, no tak.
11670:  Ja wiem, zawsze wina Krzysztofa, zawsze.
11673:  Nawet jeżeli gra jest zaprojektowana tak, żeby ginęły w niej konie.
11676:  Specjalnie.
11678:  W One Piece jest bazooka, która zmienia się w półbazookę, półjamnika.
11682:  Czy to jest prawda, czy to jest bait?
11684:  Bo jeżeli jest to bait, to jest to royal bait.
11687:  Ale dobry bait.
11690:  Hej!
11691:  Nie zapłacę ci czasu w tym strecie.
11692:  To tutaj jest wszystko kawałek.
11694:  Ha!
11694:  I żadnego czerwienia.
11695:  Cóż, mam nadzieję, że znajdziesz trochę czerwienia.
11699:  Zostawię to na tym.
11723:  Bardzo dużo o poszukiwaczach złota czytałem w takich, nie wiem czy znacie, czaty, klasycznych powieściach przygodowych.
11731:  Coopera na przykład, albo Kurłuda, Jacka Londona.
11744:  Tam był cały ten proces szczegółowo opisywany.
11747:  Chodź do taty, kochanie.
11752:  Gdzie jesteś?
11753:  O, tam jesteś.
11754:  Dobra.
11755:  Pokaż mi kolor.
11756:  Pokaż mi kolor, kochanie.
11758:  Dobra, chodź.
11759:  Pokaż mi kolor.
11764:  Pokaż mi kolor.
11765:  Wierzę, że to się stanie.
11765:  Wierzę, że to się stanie.
11766:  Wierzę, że to się stanie.
11776:  Poczekaj aż znajdzie złoto.
11777:  No, no, no, tak liczę na to.
11791:  Ok.
11807:  Trzeba przyznać, że umieją stopniować napięcie.
11810:  Down to the good dirt.
11815:  The good dirt.
11816:  Good dirt, yes, yes!
11819:  No, no, wait.
11821:  It can't be.
11822:  Jest!
11823:  Women in wine for the rest of time.
11828:  Women in wine for the rest of time.
11829:  To był najdziwniejszy taniec, jaki widziałem w życiu.
11832:  Yes!
11832:  You got it.
11832:  This for sure.
11837:  Po prostu pozwól mi mieć to!
11838:  Nie spędzaj tego na razie!
11839:  Tak...
11865:  Widzicie?
11865:  Teraz wszyscy mówią o nas, że jesteśmy przyjacielem.
11872:  Mam wrażenie, że malaria teraz się nauczyła omijać przeszkody.
11877:  Nigdy.
11879:  Nigdy tak dużo nie jeździliśmy na malarii.
11886:  Nieznajoma osoba.
11896:  Okej, nieznajoma osoba oznacza niebezpieczeństwo.
11904:  Widzicie?
11905:  To nie jest tak, że ja to robię, to gra to robi.
11908:  Gra chciała właśnie utopić malarię.
11914:  Czy wrócę do babki od królika i wilków?
11916:  No jak będzie znacznik, to na pewno.
11920:  Chyba, że pamiętacie, gdzie ona była.
11923:  Mnie się wydaje, że gdzieś tu.
11926:  Konkretnie tutaj.
11929:  Crest.
11939:  Pytajniczek się tam pojawi później, okej.
11942:  No i co tutaj jest?
11951:  Okej.
11956:  W porządku?
11959:  Cholera!
11960:  Cholera!
11960:  Cholera!
11965:  Cholera!
11966:  Cholera!
11968:  Cholera!
11968:  Cholera!
11973:  Cholera!
11973:  Cholera!
11986:  Jan Guzik pisze, że było irracjonalnie i bazooka z One Piece zdobyła moc zjadając owoc do przemiany w jamnika.
11993:  Brzmi fantastycznie.
12003:  Czy zamierzam nagrać opinię Cyberpunk Edgerunner?
12013:  Pewnie tak, jeżeli będzie dobre.
12016:  Albo jeżeli będzie bardzo złe.
12019:  Chociaż ja generalnie rzadko kiedy, bardzo rzadko kiedy robię coś o science fiction.
12026:  I am Groot.
12029:  Ooo, jaki ładny, jakie ładne przypomnienie.
12032:  Uważaj, żeby nie utopić nieznajomego.
