Koniec końców | RED DEAD REDEMPTION 2 Livestream #16
🔗 https://www.youtube.com/watch?v=6dUUma-rKgw

1:  🎵🎵🎵
11658:  Dlaczego?
11660:  Dlatego, że wymagał umiejętności łączenia ze sobą informacji logicznego wnioskowania i kreatywności, a nie odtwórstwa, które jest takim lenistwem intelektualnym.
11671:  Coś wprujemy na pamięć i później recytujemy.
11674:  Nie rozwiązuje się w ten sposób problemów.
11676:  Prawda jest taka, i tu się robi poważnie, że za moment będzie tak, że AI będzie rozwiązywała właśnie proste problemy, które jesteśmy w stanie zalgorytmizować.
11687:  A w takim razie nie jest tak, że powinniśmy ludzi uczyć wyłącznie myślenia poza pudełkiem i kreatywnego, i nieszablonowego.
11694:  Potem będzie ryk wielki, że uuu, moją pracę przejęła maszyna, uuu.
11701:  No może dlatego twoją pracę przejęła maszyna, jeżeli to jest praca kreatywna, że nie wykonywałeś ją dość kreatywnie.
11708:  Bo to, że pracę fizycznie będą przejmować maszyny, to jest jedno.
11711:  Ale już są pierwsze maszyny i algorytmy, które piszą teksty.
11717:  Nie ma żadnych błędów!
11718:  O, przestań!
11746:  OpenAI jest w stanie już poprawnie odpowiadać na wiele pytań z egzaminów prawa, pisze Łukasz Bartoszewicz.
11752:  No właśnie.
11758:  Ooo, jaka... Uwielbiam przekraczanie brodu.
11789:  Chyba nawet myślę, że taki film, top 25 filmów najlepszych ever, byłby zrobiony lepiej przez AI, zwłaszcza jeżeli miałaby dane dostępowe do gustów ludzi i do upodobań w różnych serwisach typu, nie wiem tam, Filmweb, IMDB i tak dalej, i tak dalej.
11806:  Byłaby idealnie dopasowana lista, która by się każdemu spodobała.
11812:  Oczywiście, że my musimy podnieść Ramona Cortesa, no naturalnie, że my.
11822:  Chodź!
11822:  Zostawię ci 100 dolarów.
11823:  Nie mówcie nawet.
11825:  200!
11825:  300!
11825:  300 na głowę!
11826:  Bądź spokojny!
11826:  Panie szefie?
11836:  Panie szefie, mamy Ramona Corteza.
11839:  Corteza?
11840:  Tak.
11840:  Dobrze zrobione.
11843:  Oooo, Józef!
11844:  Zostawcie go w kawałku.
11847:  To prawie tak.
11848:  Jak się masz, Ramona?
11850:  W porządku, panie...
11855:  Hej, ile chcesz?
11856:  Jakiekolwiek chcesz?
11857:  Daję 2 tysiące dolarów do każdego z was, kto mnie odpłaci!
11860:  Boję się, że to trochę późno, Ramon.
11862:  Byłeś naprawdę zły chłopiec.
11866:  Ja i moi chłopcy będęcie jechać cię do Sandinie i zobaczyć, jak cię zabiją.
11875:  Okej, okej, jeśli tak myślisz, panie... O, wiem, Ramon.
11880:  Ok, jest zbyt idyllicznie.
11913:  Gangal wpisze, to się źle skończy, tak przeczuwam.
11914:  No właśnie!
11930:  Uuuu...
11955:  Tak!
11956:  Morderstwa w imieniu szeryfa!
11960:  Najlepsze!
11962:  Czemu nie mam many znowu?
11966:  W takim momencie!
11967:  W takim momencie!
11968:  Naprawdę?
11972:  No i gdzie?
11981:  Come on!
11985:  Co za złośliwość!
11996:  Dobrze!
12002:  Ok, teraz słyszę, że jest rzeczywiście inny dźwięk oznaczania.
12006:  To jeszcze ten.
12015:  O nie, nie, nie, nie.
12017:  Żadnego takiego.
12018:  Co to było?
12020:  Chodź!
12023:  Żołnierz!
12023:  Żołnierz!
12027:  Zniszczył mnie w więzieniu!
12028:  Uciekł, uciekł!
12029:  No dobrze, przywieźliśmy go.
12033:  Teraz zapłacisz za to, co musiałeś.
12036:  Nie jest tu teraz, panie.
12038:  Nie zapłacę, jeśli nie zrobi go do góry.
12042:  Chcesz zostać zniszczony tak samo jak Rob, panie?
12044:  Zastanawiasz się o mnie?
12045:  Zastanawiasz się o ciebie?
12047:  Zabierz go i dostanę twoje pieniądze.
12051:  I ponad 50 dolarów.
12053:  100 dolarów.
12054:  75.
12054:  Nie mogę tam iść.
12056:  Skończ.
12057:  Chodźmy, Jim Milton.
12060:  Dobra, nie...
12083:  Powiedział, że tam byli mężczyźni, Uwit i Kreek.
12086:  Zacznijmy od tego.
12087:  Z pewnością.
12087:  Uwit!
12103:  O Boże, nie przyzwyczaiłeś się do tego interfejsu.
12105:  No autentycznie, skończę tę grę i w dalszym ciągu nie przyzwyczaiłeś się do tego interfejsu, to jest niesamowite.
12117:  Dobrze.
12120:  Jeszcze tytoń musimy wziąć, dramat.
12128:  To jest najwyższa drzwi.
12129:  Jak to się zrobiło?
12130:  Siedzieliśmy na dachach.
12132:  Czekaliśmy cały ten czas.
12134:  Byliśmy w tamtym zimnym więzieniu.
12140:  Czy oglądałem Wojnę Klonów?
12141:  Pewnie.
12142:  Czy polecam Wahadło Foucaulta?
12147:  Zależy.
12161:  Wahadło Foucaulta jest dla ludzi, którzy lubią easter eggi, tylko że literackie.
12169:  Będziemy trwać 200 godzin na podorędziu, który może być sam samotny, żeby pojechać na podorędzi, ale nie będziemy.
12177:  Ostatnio piszecie, że Dark Crayon zrobił okładkę na podstawie AI.
12182:  To prawda, ale tłumaczył też, że akurat bardzo musiał się długo namęczyć, żeby to rzeczywiście wyglądało realistycznie.
12188:  Płacę 2000 dolarów od wywodnika, po prostu by go odpuścić.
12193:  Jeśli ten rodzaj ofert jest ciężki, to idź dalej, ale nie kiedy jesteś na jednym z moich prac.
12198:  Nigdy nie mówiłem, że byłem zaskoczony tym.
12201:  Mówiłem tylko, że to dziwna rzecz.
12203:  Jakbyśmy zabrali pieniądze od jednego, ale nie od drugiego.
12210:  Wszyscy muszą wybrać to, do czego są złożone.
12214:  Oni sami, Bóg, kraj.
12216:  Jeśli chłopiec chce trwać, złożoność musi być do tego, kto wywołuje złożenia.
12219:  Po prostu i prosto.
12221:  Mam reputację na szczęśliwe działanie.
12223:  Więc... każdy, który ma cenę na głowie, ma to zapewnić?
12230:  Oczywiście.
12231:  Nie.
12232:  Nie wiem.
12233:  Zazwyczaj.
12234:  Gdybym wziął się w to, kto zasługuje na co, drugi wątek każdego postera, to bym się rozkroczył, zanim bym wziął się na kogoś.
12243:  Jeśli ceny są wystarczająco wysokie, to musisz wierzyć, że jest pewien powód, dlaczego to powiedzieli.
12250:  Mam nadzieję, że ta racjonalność działa.
12251:  Dla wszystkich.
12253:  Którą część Gwiezdnych Wojen i Trylogii Władcy Pierścieni lubię?
12255:  Gwiezdnych Wojen najbardziej lubię Rogue One.
12259:  Dobrze.
12274:  Czy Finnegan's Wake?
12276:  Interesowałem się, owszem, ale nigdy nie zaakceptowałem tłumaczenia Finneganów Tren i w ogóle generalnie polskiego tłumaczenia.
12283:  To jest powieść, którą moim zdaniem trzeba czytać po angielsku.
12288:  Ale to są takie, wiecie, to jest powieść-eksperyment, tak samo jak Ulysses.
12295:  Do przeczytania jednokrotnego.
12297:  Trochę tak jak z grami-eksperymentami.
12299:  Znaczy, no nie da się grać w Stalnej Parabolu.
12301:  Wrócę sobie po pięciu lat do Stalnej Paraboli.
12308:  Powinno tam być kawałek.
12309:  Dlaczego tam są?
12310:  Prawdopodobnie czekają na samolot.
12313:  Powinno tam być powietrze, więc może to ich zaskoczyło?
12317:  Może.
12317:  Więc co teraz robimy?
12321:  Idę go zabrać.
12322:  Ty.
12323:  Ja?
12323:  Ty mnie pośpiesz.
12324:  Nie zabiję cię tam.
12339:  Ale to dla ciebie w porządku?
12343:  Chcę umrzeć.
12346:  A poza tym, te kurwa nie wyglądają tak ciężko.
12350:  Wyglądają jak śniadanie, tak jak mam na myśli.
12354:  Idę.
12354:  Jesteś pewien o tym?
12354:  To po prostu nie wygląda dobrze.
12355:  To jest moje show, John Marston.
12357:  Zrób to, co powiesz.
12359:  I śpij dobrze.
12384:  Kto to jest, że nie możemy w niego strzelić?
12386:  Prawdopodobnie Sadie.
12392:  Ok, Sadie jest tutaj, to był ktoś inny.
12410:  Spokojnie, jestem snajperem!
12416:  Żeby było śmieszniej, w Stalnej Parabuł Deluxe jest achievement za 10 lat przerwy w graniu.
12421:  Tak, tak, bo w jedynce jest achievement, żeby zagrać w Stalnej Parabuł po 5 latach przerwy.
12430:  I nazywa się wyjść na zewnątrz, czy jakoś tak.
12432:  I zabawne jest to, że oczywiście można to zrobić manipulując datą w Windowsie.
12438:  Tak, Krzysztof czizował achievementy ze Stalnej Parabuły.
12441:  Co więcej, uważam, że czizowanie achievementów ze Stalnej Parabuły to jest to, czego się deweloperzy po nas spodziewają.
12456:  Gdzie jest jeszcze ktoś?
12457:  Kończy nam się znowu tytoń.
12459:  Przestań!
12480:  I'm staying, I'm staying!
12486:  Za blisko był już.
12495:  Powinno się jej dać przestrzelić dwóch.
12497:  To byłoby cudowne.
12503:  Co, co, co, co, co, co, co?
12504:  Okej.
12509:  Co się stało?!
12512:  Jak u mnie z grami Grand Strategy, dosłownie ten kanał żyje w Warhammerem Total War.
12518:  Co się stało?
12524:  Przeciętny człowiek może coś zrobić, żeby powstrzymać podręcznik do historii?
12529:  Bardzo możliwe, że będzie na ten temat w przyszłym tygodniu rozmowa.
12532:  Nie na moim kanale, ale z moim udziałem.
12540:  Dobrze, to jeszcze raz tytoń.
12546:  Raz.
12547:  Dwa.
12550:  Trzy.
12553:  Cztery.
12557:  Któryś sezon wojny ponów jest moim ulubionym.
12560:  Trudno mi powiedzieć.
12561:  Traktuję to łącznie.
12562:  Zbingowałem całość, więc sezony się zatarły w mojej pamięci.
12568:  Chciałem powiedzieć, że nie mamy już tytoniu.
12583:  Ale dzięki temu możemy dłużej postrzelać ze snajperki.
12586:  Oto piękne.
12589:  No muza jest super, absolutnie.
12593:  Plan jest taki, że będziemy teraz...
12602:  Co?!
12603:  Dlaczego on się na czerwono zaznacza? !
12607:  Boże, jak mnie to denerwuje, że on się zaznacza na czerwono.
12610:  Myli się to potwornie.
12612:  Czemu nie może być wyszarzony kursor na przykład?
12615:  Szlag idzie trafić człowieka.
12618:  Co taje ty?
12619:  To nie odnawia manę.
12621:  Dzięki manie jestem w stanie strzelać.
12629:  Kocham to po prostu, absolutnie kocham.
12637:  Gość, który idzie do łódki.
12639:  Zapamiętać, nie strzelać.
12644:  Ktoś jeszcze?
12645:  Tyle.
12646:  A tytoń się bardzo szybko kończy, niestety.
12666:  Pierwszy interfejs uczy, że jak ktoś jest na szaro, to nie można do niego strzelać, a potem nie jest na szaro, ktoś do kogo nie można strzelać.
12673:  Dziwne.
12690:  W związku, że mam tego gościa, odróżnić od tamtego gościa, tak?
12693:  Też jest na czerwono.
12695:  Oznacza się kursor.
12695:  Bez sensu to jest.
12711:  Dobra, są blisko, więc... To gdzie?
12723:  Chcesz teraz umrzeć, Cortez?
12724:  Chcę umrzeć w każdym razie!
12725:  Więc naprawdę chcesz, żebym cię strzelił?
12747:  Będziesz szczęśliwy, Cortez!
12748:  Chodź tu!
12748:  W porządku, w porządku, amigo!
12749:  Wreszcie!
12749:  Gdybyś był mądry, będziesz strzelił!
12750:  O, trzymaj się, dziewczyno!
12756:  Wykładowca jak pisał podręcznik historii lejców miał pisać kreacjonizm jako jedną z historii powstania świata.
12760:  Serio?
12761:  Przyjan guzek.
12762:  Dzięki fajem jednak, że tego nie zrobił i tak poszedł do druku.
12766:  Aha, super.
12769:  No przynajmniej tyle, że się postawił, ale dramat.
12780:  Oho, następna armia na nas idzie.
12784:  Wiecie co?
12784:  Ja się czuję jak w Westworld, jak tak myślę na ten temat.
12793:  Dobrze, że mamy dużo many.
12800:  Gdzie jest jeszcze ktoś?
12801:  Bo nie widzę.
12802:  Trzeba będzie odnowić manę.
12804:  Kim jest ten gość, dla którego cała ekipa chce umrzeć?
12810:  A żebym to ja wiedział.
12812:  Co nam dać za niego pieniądze?
12814:  To mi wystarczy, ja nie zadaję pytań.
12817:  Jestem idealnym bounty hunterem.
12821:  Dobra.
12832:  Znaczy, kreacjonizm jest teorią powstania świata, ale nie historyczną, tak?
12837:  Filozoficzną.
12839:  Wygląda na to, że Meksyka jest trudnym miejscem.
12843:  Zbyt trudny dla Ciebie, John Marston.
12846:  Zostanę w porządku.
12848:  O, oznaczałem to, Pani Adler.
12854:  Czas iść.
12854:  Co ty myślisz, Cortez?
12857:  Czy masz więcej... zaskoczeń na głowie?
12859:  Ty... jesteś śmierdzącą kobietą!
12866:  O nie, znowu będzie gość, który teraz gadał nam przez całą podróż.
12872:  F, F, F, kiedy go będę mógł zdzielić, żeby przestał gadać?
12876:  Chcesz pieniędzy?
12891:  Ale ty powiedziałeś, że będziesz mnie zabił.
12893:  Widzisz, Ramona, to co mamy tutaj, to problem z zaufaniem.
12896:  Jestem w porządku.
12897:  Będziesz łączył się z chłopcem.
12901:  Będziesz został zabrany do Sandanita Hange.
12906:  Zgadza się?
12906:  Słuchaj, obiecałem.
12911:  Oczywiście, bo wszystko co możesz zrobić, to obiecać.
12921:  Sadie!
12922:  Daruj, błagam!
12936:  Jezus, nie wierzę.
12939:  Dobrze, dobrze, nie muszę wracać do Sadie, cudownie!
12957:  Co tu się dzieje?
12960:  Nie!
12961:  Znowu!
12964:  Sadie, błagam!
12976:  Jak daleko jest do Rhodes?
12977:  Ja już jej nie wytrzymuję!
12992:  Nie!
12994:  Znowu musimy podnosić Ramona Cortesa!
12996:  To jest jakiś koszmar!
12999:  Aura pyta, jak dieta pudełkowa.
13001:  O Jezu, jestem zachwyconym człowiekiem.
13003:  To jest coś, czego ja potrzebowałem w swoim życiu.
13005:  Pierwszy raz mam tak, że czekam do kolejnego posiłku i się cieszę nań, a nie traktuję to jako dopust.
13011:  Boże, o Boże, znowu trzeba jeść.
13014:  To nie, nie chce mi się, zamówię pizzę.
13016:  Tak to było u mnie do tej pory.
13018:  Powiedz to znowu.
13022:  O, zrobiłeś duży błąd.
13025:  Powinieneś to wziąć.
13027:  Teraz, teraz przyjedziemy do ciebie.
13030:  Obiecałem ci, że przyjedziemy do ciebie!
13031:  No, mam nadzieję, że Aśku nie dowie, gdzie się spotkać.
13033:  Bo ja podoba mi się walczyć.
13035:  Lubię walczyć, Ramone.
13037:  Walczyć i zabić.
13041:  Niech Catherine ma czwit.
13043:  Philip bez schematu mi polecił.
13045:  I miał rację.
13049:  Stal go i możemy iść.
13050:  Tu jesteśmy!
13050:  Znów znowu!
13063:  Przynajmniej dzięki napisowi podnieść imię i nazwisko zapamiętasz kogo wieziesz?
13068:  Nie, nie pamiętam.
13069:  A, Ramón Sánchez.
13070:  Cortés, no właśnie.
13073:  Sánchez, tak.
13074:  Mamy go szefie.
13079:  Mamy go szefie.
13081:  Wiem, że wrócisz, Ramón.
13084:  Tylko nie dostaniesz mi wystarczająco.
13087:  Zostaw go dla mnie w samochodzie.
13089:  Jak jest w więzieniu?
13090:  Trzeba się porozumieć, bo ten ładny człowiek wziął w to kawałek.
13094:  Ja i chłopaki pojedziemy go teraz do Sanderney.
13097:  Chodźcie, Cortez.
13099:  Szyf, zanim pójdziesz... Zapłacę wam, kiedy je dostarczę.
13104:  Plus 75 dolarów.
13104:  Dokładnie.
13106:  A teraz do widzenia.
13107:  Chodźmy, chłopaki.
13108:  Do zobaczenia, przyjaciele.
13110:  Ustaw się.
13115:  Gdzie jest nasza garza?
13118:  Jamniki wspierające dla Dorii są potrzebne.
13121:  Szyję sukienkę.
13121:  Pulpitable.
13158:  Które to wspierające jamniki?
13160:  A dowolne, byleby były jamniki.
13162:  Chyba tylko jamnik F nie jest wspierający, tak?
13167:  Dobra, potrzebujemy zawsze mieć dużo tytoniu.
13170:  Potrzebujemy też zjeść coś, co nam odnowi wszystko.
13176:  Trzeba zjeść więcej rzeczy, które nam odnowią wszystko.
13184:  Nie, nie, nie, nie...
13191:  Dobrze.
13193:  Inaczej, jaką opinię mam na temat groznawstwa w Poznaniu?
13197:  Groznawstwo w Poznaniu robi Joasia Sikorska, która się świetnie zna na grach wideo i ją z całej kadry polecam.
13206:  Dobrze, idziemy do stryjaszka.
13209:  Stryjaszek Toby to była moja ulubiona postać.
13212:  O, stolec w...
13217:  Jak był twój tydzień?
13219:  Byłem robiąc pieniądze.
13221:  I jak pomyślałeś, nazywasz mnie błędnym.
13225:  Zrobiłeś świetny pracę.
13226:  No, ta drużyna pomogła.
13228:  Zbudowałeś dom, wioskę.
13231:  Spójrzcie na to miejsce.
13233:  Nie mogę się w to uwierzyć.
13236:  Dziękuję.
13237:  Dziękuję wam dwóch.
13238:  To nazywa się pijaniem.
13241:  Young miss at dancing school is taught the minuet to tread.
13246:  Young miss at dancing school is taught the minuet to tread.
13251:  But we go better when we brought our foretack to cat head.
13255:  Come bustle, bustle, drink about and let us merry be.
13260:  Nasz kawałek jest pełny, wypuszczamy go, a potem wszystkie ręce do ziemi.
13265:  Kiedy śpiewają horyzonty i horyzonty, śpiewają horyzonty i horyzonty.
13268:  Kiedy śpiewają horyzonty i horyzonty, śpiewają horyzonty i horyzonty.
13274:  Jak głośno jak hallowe, kiedy wysyłamy drogę do Sierpnia.
13278:  Jak głośno jak hallowe, kiedy wysyłamy drogę do Sierpnia.
13283:  Chodź, błyskaj, błyskaj, śpij oto i pozwól nam się przyjąć.
13288:  Our can is full, we'll pump it out And then our hands to sea What's got at sea we spend on shore On sweethearts and our wives What's got at sea we spend on shore On sweethearts and our wives And then my boys hoist sail for more Thus passes sailors' lives And then my boys hoist sail for more Thus passes sailors' lives Come bustle, bustle, drink about And let us marry me
13323:  Wspaniałe.
13324:  Cudowne.
13333:  Jamnik wywinął malaryczne salto.
13338:  Salto mortale.
13340:  Salto mortadelle w przypadku Jamnika.
13344:  Nie będzie.
13345:  Skinnerzy.
13345:  Myślisz?
13346:  Oczywiście.
13346:  Moim zdaniem to nie tak.
13349:  Ale moimi innymi zdaniami to to, że wiedzą, że po nich pochodzimy.
13355:  Jakich wyborów mamy?
13356:  Żadnych.
13357:  Musimy się o nich oczekiwać.
13361:  Wiemy, że to jest zabójstwo.
13363:  Idziemy.
13374:  Zacznijmy od drogi.
13375:  Zabierzmy tam drogę.
13377:  Cholera.
13377:  Wygląda na to, że zapomnieliśmy o nim.
13380:  Powinniśmy być gotowi.
13384:  Wydarzyło się.
13385:  Nic nie możemy zrobić.
13387:  Będziesz szczęśliwy.
13388:  Próbujmy go odwrócić.
13390:  Zatrzymamy naszych ochroników.
13392:  Jeden moment.
13393:  Hush.
13393:  Tutaj.
13394:  Widzisz to?
13397:  Krew.
13399:  Mój Boże.
13401:  Wchodzą w długie drzewa.
13401:  Chodź.
13404:  John, patrz.
13404:  Musisz zrozumieć coś.
13406:  To jest naprawdę źle.
13409:  To może nie chodzi o to, żeby go uratować.
13411:  O co ty mówisz?
13412:  Jeśli jest naprawdę źle, to może być lepsze, żeby zatrzymać ból.
13417:  Jezu, masz na myśli... Chciałbym powiedzieć, że możesz żyć tydzień bez skalpu.
13426:  Ale to nie jest dobry tydzień.
13427:  Możesz żyć miesiąc z bólem, ale to jest straszne.
13438:  To, co zrobił do niego.
13439:  Może już go zabił.
13441:  Tylko będzie mu przychodzić szkoda.
13442:  Zobaczymy go i zobaczymy, okej?
13444:  Zrobimy jego telefon, jeśli możemy.
13446:  Ale może musimy decydować.
13447:  Słyszałeś coś?
13449:  Tak.
13449:  Myślisz, że nas widzieli?
13450:  Nie wiem.
13450:  Myślę, że wkrótce dowiemy się.
13467:  Okej.
13467:  Zostawcie chłopów w drzewach.
13477:  Zostawcie.
13477:  Zostawcie.
13477:  Zostawcie.
13478:  Zostawcie.
13493:  W górę, na prawej.
13494:  Dwa Skinnera.
13514:  Sprawdzania?
13515:  Prawdopodobnie.
13517:  Weź jedną.
13522:  Zabiorę drugą.
13522:  Gdzie ty idziesz?
13522:  Mów!
13546:  Chodź.
13546:  Patroli na naszą lewą.
13576:  Nie nazywałbym tego patrolem.
13584:  Zabij patrol lub pozwól im przejść.
13587:  Pff, easy.
13595:  No i co z tym łukiem?
13599:  If they come from the ranch, they'll come this way.
13612:  Patrola została ubezpieczona.
13614:  I szukamy czegoś.
13615:  Zobaczmy, jak to wygląda.
13616:  Chodźmy.
13616:  Zobaczmy, gdzie go trzymają.
13618:  Męski.
13618:  Męski.
13618:  Dobrze.
13657:  Będą kampić w obozie.
13666:  Do czego on może biegać w kucka-chamynie?
13673:  Cholera, jest umarł.
13674:  Jeśli chodzi o ciało, to musimy być blisko.
13682:  Zabierzmy go, zanim dojdzie do reszty.
13688:  Gdy wchodzimy do campu, wszyscy będą patrzeć w ten sposób.
13716:  Myślę, że coś widzę.
13717:  Tak, to musi być ich camp.
13722:  Co zrobiliśmy?
13722:  Wchodźmy na ten boulder, popatrzmy.
13725:  Nie widzę tego starego człowieka.
13737:  W porządku, w porządku.
13738:  Nie widzę dużo przez ten mistrz.
13743:  Czy możesz też spojrzeć?
13744:  Poczekaj.
13744:  Co widzisz?
13750:  Nic jeszcze.
13751:  O mój Boże.
13751:  Musimy być ostrożni.
13764:  Gdzie są?
13765:  Gdzie są?
13765:  Nie obawiam się.
13769:  Chodź!
13769:  Charles!
13771:  Za tobą!
13783:  W porządku, chłopaki!
13784:  Zaskoczenie skończone!
13793:  Jak to dobrze, że mam, jak zawsze, karabin snajperski.
13799:  Wszyscy są moi.
13800:  Za to, co zrobili wujkowi.
13805:  Gdzie jest jakiś jeszcze?
13807:  Czemu nikogo nie widzę?
13809:  Aha, bo jest blisko.
13812:  Standardowy problem.
13816:  To są ludożercy!
13820:  To jeszcze ktoś był.
13820:  O, o, o, o!
13835:  Uratuj wujka.
13836:  Nie trzeba mi dwa razy powtarzać.
13842:  Tereny Wardęgi.
13847:  O nie.
13850:  Bij Gomeza.
13851:  Wygrywasz dzisiaj.
13853:  Czaty.
13855:  I wszystko inne.
13861:  Marco Vujic pisze, to naprawdę ładny głaz, to prawda.
13867:  Wygląda na to, że mamy tutaj tylko dwójkę.
13868:  Boże, cholera.
13869:  Chodź, ojciec.
13869:  Chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź,
13900:  Zostawić wujka!
13911:  Za blisko jest, nie mogę celować.
13920:  Co jest?
13922:  Snajperka, nie ma, nie ma, nie ma to tamto.
13929:  Musimy coś zjeść.
13934:  Bimber.
13955:  Kto jeszcze?
13968:  Wujaszek wygląda jak po wakacjach All Inclusive w Egipcie, coś w tym jest.
13975:  To w ogóle zaskakujące, że przybywają z lasu i jesteśmy w lesie!
13990:  Zostaw wujka.
13998:  Boże, tu znowu armia.
14002:  Znowu armia.
14006:  Ciekawe, czy oni się po prostu spawnują jak zergi w haczerce.
14010:  Przyzwyczajajcie się do terminologii.
14020:  Wychodźmy z tych gór.
14021:  Wychodzę.
14024:  Nie pozwól mi zjechać!
14045:  Naprawdę, to jest niesamowite, że jacyś randomowi ludożercy w lesie mieli większą armię niż wszystkie stany okoliczne.
14057:  Jak jesteś, Janku, zainteresowany, czym jest Hatcherka, zapraszamy na streamy zergowe i starcraftowe.
14064:  Będą od sierpnia na pewno.
14069:  Zobaczymy, czy jeszcze w lipcu zdążymy.
14074:  Tu!
14074:  Prawie wróciłem.
14075:  Jestem tam, starożytny.
14075:  Wygląda to dobrze?
14102:  Aha, oczywiście postaci bez naszej interwencji nic nie zrobią, zapomniałem.
14107:  A świetnie, że się zbugowało.
14112:  Co?
14114:  Co się znowu dzieje?
14119:  Na czym polega StarCraft?
14120:  My będziemy grać przede wszystkim fabularnie.
14124:  A jest to gra strategiczna.
14125:  Aaaaaa!
14139:  Dzięki, chłopaki.
14140:  Nie mówcie o tym.
14141:  Myślałem, że byłem umarł.
14143:  Nie mówcie o tym teraz, stary człowieku.
14146:  Nie będę myślał, że umrzesz.
14148:  Będzie w porządku.
14150:  W kilku dniach będziesz w porządku.
14155:  Jesteś przewodnikiem.
14156:  Łatwo, łatwo.
14163:  Będzie w porządku.
14164:  Myślę, że wróci.
14164:  Może, ale wątpię.
14165:  Musieliśmy zabić większość z nich.
14166:  I to jest twoje teren.
14168:  Było to ich raz?
14169:  Nie myślę, że tak.
14170:  Znalazłem kolegę, który powiedział, że Skinneri wrócili do domu około dwóch lat temu.
14175:  Są tylko wierzący mężczyźni na rampecie.
14176:  I weszliśmy w ich drogę.
14179:  Tak, jak kiedyś byliśmy?
14180:  Tak, dokładnie tak, jak kiedyś byliśmy.
14184:  Może powinniśmy przyjąć torturę.
14186:  Mamy księdza, który śpiewa, a nie torturę.
14194:  Będziemy bezpieczni tutaj, John.
14199:  Ty, twoja rodzina.
14201:  Będziemy bezpieczni.
14201:  Mam nadzieję.
14204:  Naprawdę.
14208:  Jeśli wrócimy...
14229:  O, wróciliśmy do przerzucania łajna.
14234:  No, tęskniłem.
14240:  Daj na blacklistę tego, co on pisze.
14242:  Właśnie to robią metalatorzy, moi drodzy, tylko to nie działa, bo to jest za każdym razem inny kanał.
14247:  Znaczy inna nazwa użytkownika, różni się spacją, różni się czymś innym.
14252:  Który StarCraft będzie ogrywany?
14253:  StarCraft II Wings of Liberty, Heart of the Swarm i Legacy of the Void.
14257:  Ale z dubbingiem polskim, bo jest dobry.
14266:  Urszula pisze, że dziś to ona ma najszybszą rękę na dzikim zachodzie.
14271:  Na pocim zachodzie.
14273:  Łooo!
14277:  Kaszojad!
14285:  Ja... Nie wiedziałam, że masz taki fajny sposób z słowami.
14288:  Wszystko w porządku, synku?
14292:  Tak, papuś.
14293:  Czy mogę iść i zobaczyć dom?
14299:  Tak.
14299:  Daj mu trochę czasu.
14300:  Będzie się uśmiechnął.
14304:  Jest to doskonałe miejsce, które masz tutaj.
14308:  To twoje.
14308:  Nasze.
14311:  Powinnam zobaczyć tego chłopaka.
14314:  Kto jest moim nowym przeciwnikiem?
14317:  O, to jest Rufus.
14318:  On jest lojalny, głupi i wstępny, więc przypominał mi się na Ciebie.
14322:  To twoja idea.
14323:  Żart, pani?
14326:  Chyba.
14329:  Chodź!
14330:  Jakie inne dystopie?
14346:  Guślarz uzdrowi wujka.
14348:  Gdzie księżniczka?
14349:  Właśnie.
14351:  Księżniczka pomoże uzdrowić guśla... znaczy wujka, wujka.
14357:  Więc tak, JM to jest Jack Marston.
14361:  Jackowi przyda się towarzystwo.
14363:  Jak?
14364:  Pierdole, Abigail.
14369:  Ryszard, dziękuję za polecenie Gwiezdnego Pyłu Gaimana, a ja Ci dziękuję za wsparcie od 9 miesięcy.
14374:  Cieszę się, że się podobało.
14376:  Z Gaimana, jeżeli Ci się podoba Gwiezdny Pył, to obczaj jeszcze koniecznie amerykański Bogów, chłopaków, ale nie, w pierwszej kolejności nigdzie bądź.
14394:  Ciemno, choćby oko wykol.
14397:  Cześć, Abig...
14401:  Więc jesteś szczęśliwa?
14404:  Myślę, że tak.
14404:  Wszystkie złe scenariusze, które spotkała Kaszojada i Kaszojada matkę po przysmażeniu wujka.
14409:  Więc... Przeczytam?
14412:  Nigdy.
14414:  Jesteś ciężką kobietą.
14416:  Ma!
14417:  Pa!
14417:  Chodźcie stąd!
14427:  Jesteś żywy!
14428:  John, to jest... Nie wiedziałeś, że... Wyglądasz dobrze.
14430:  Jestem bardzo szczęśliwa.
14431:  Jestem bardzo szczęśliwa!
14432:  No to chodź.
14441:  Powiedz mi o Tobie, kochanku.
14444:  Całe ręce na twarz.
14445:  Jestem pracowniczą kobietą, Abigail.
14448:  Jestem łaziennikiem, księgarnikiem.
14450:  Ubezpieczam złotych prospektorów na górach.
14452:  Myślałam o rozpoczęciu swojego własnego biznesu transportowego.
14458:  Myślałam, że może jeśli John chciałby zdobyć trochę pieniędzy... Mój mąż nie szuka tego rodzaju pracy.
14463:  Chodzi o to, żeby kupić to miejsce.
14466:  I pracujesz dla niej?
14467:  Żeby ją zapłacić?
14470:  Tak, czasami byłem.
