Wielki powrót J.P. Morgana | RED DEAD REDEMPTION 2 Livestream #9
🔗 https://www.youtube.com/watch?v=_5x8opsofRU

330:  🎵🎵🎵
6007:  Co więcej, gdyby była możliwość kupna za realną walutę, zrobiłbym to.
6010:  Nie żartuję.
6013:  Specjał się oburza, dlaczego chcecie dać mnie koniowi?
6018:  Przepraszam.
6024:  Tak, trzeba zabijać legendarne zwierzęta do tego, a ja się do tego kompletnie nie nadaję, ponieważ tropienie jest ponad moją cierpliwość.
6036:  To jest malaria?
6037:  Ależ to jest pięknie.
6040:  Dobrze.
6041:  Teraz tak, co mamy teraz do zrobienia?
6045:  Mamy tylko jeden quest, moi drodzy, więc to nie jest tak, że mamy jakiś specjalny wybór.
6050:  Żadne inne się nie pokazują na mapie, bo czasem się pokazują, ale tym razem nie.
6061:  Tutaj jeszcze nigdy nie byliśmy.
6063:  Dobra, lecimy w takim razie do Rhodes.
6073:  Ja strasznie nie lubię polowań.
6074:  Jak Genshin Impact została wprowadzona mechanika... Z drogi!
6078:  Z drogi!
6080:  Została wprowadzona mechanika łowienia ryb, to... To był chyba najbardziej przerażający okres w moim życiu.
6090:  Co Artur ma na twarzy?
6091:  O Boże, drogi!
6094:  Ja się teraz zorientowałem!
6096:  Co... Co się stało?
6106:  Mamy maski!
6111:  Maska szaleńca.
6118:  Hahaha!
6119:  Wspaniałe!
6121:  Po co teraz piwnica?
6122:  Okej.
6126:  Ale mnie to ucieszyło.
6136:  Wspaniałe.
6138:  No i to są dobre informacje.
6142:  Riddler.
6143:  No właśnie, właśnie.
6145:  O ileż lepsze od tego nowego Batmanowskiego.
6152:  Jestem szalony, bo robię stream dla prawaków!
6156:  O, zobaczcie, jaki jestem szalony!
6159:  O, stream!
6160:  No life!
6161:  O!
6161:  Straszny Riddler.
6162:  Ojej, przerażający Riddler.
6165:  Mocz mi ściekał ciurkiem po nogawkce, jak oglądałem.
6169:  To wcale nie jest tak, że żonadometr mnie wybił na orbitę, a następnie opuścił ją.
6174:  I w tej chwili szybuję w stronę Neptuna.
6186:  Dobry film, nie zrozumcie mnie źle, ale jakby tu jest Batman Nolana i tam gdzieś jest ten nowy.
6205:  Ja wam dam Pattison Hot.
6211:  Nie rozumiem fenomenu tego aktora.
6216:  Wypada dla mnie dobrze tylko na tle polskich aktorów.
6219:  Na tle polskich aktorów wypada każdy dobrze.
6225:  O, Elnini opisze, że dzisiaj postanowił odejść z pracy, która wykańczała go psychicznie.
6229:  Jestem dumny i domagam się atencji.
6232:  Dostaniesz nie tyle atencję, co mnóstwo jamników i doceń to, ponieważ żeby to zrobić, musiałem zapauzować grę.
6239:  Jamnik odzierczczy, macie szansę zajamniczyć się.
6240:  Okej, to już wszystko.
6248:  Ej, czekaj na mnie i zapomnij o tym, co widziałeś, okej?
6279:  I znowu nie działa!
6288:  Przywraca pełnię zabójczej precyzji i co?
6310:  Dobre papierosy.
6319:  Aha.
6332:  To nawet nie jest to, że po prostu to jest tak posegregowane beznadziejnie.
6337:  Czemu to nie jest posegregowane pod łuk...
6342:  Zabrałem pieniądze za to, że zostałem zniszczony do diabła.
6373:  No okej, i co?
6380:  No.
6384:  I nic.
6390:  Oj, to jest dziwne.
6401:  Przynajmniej...
6406:  Dostaliśmy pieniądze.
6410:  Ojej, 40 dolców w sejfie, na naprawdę!
6419:  Mam wrażenie, że ta skrzynia lewituje.
6429:  Ta skrzynia...
6431:  Nauczyła się tego, czego nauczył się nigdy nie domagamnik z Weldenringu.
6436:  I wcześniej... Belegar the Fakt w Dark Souls 3.
6447:  Dobrze.
6451:  Chyba musimy użyć latarenki.
6454:  Widzicie?
6454:  Już sobie przypominam, że latarenka jest.
6456:  Tylko nie wiem gdzie.
6457:  Oczywiście.
6460:  Tu!
6466:  To światło!
6469:  Przepiękne.
6473:  Podróżujemy.
6476:  Podróżujemy, moi kochani.
6480:  Ojej, jakie to są okropne dźwięki.
6482:  Nie lubię strasznie dźwięków wydawanych przez ptaków.
6488:  Ale najgorsze jest gruchanie gołębi.
6493:  Kto to wymyślił?
6499:  Ojej.
6503:  Światła w mgłach.
6504:  Wspaniała sprawa.
6508:  Kwakwa też jest beznadziejne.
6513:  Malaria?
6514:  Nie, rzęś, ja cię błagam.
6515:  Masz, masz, masz, masz, nie wiem co.
6518:  Siano już nie.
6519:  Burak.
6524:  Szkraków to jeden wieki gołemnik.
6525:  Duh!
6526:  Dlatego cierpię.
6528:  Oczywiście teraz nie mamy już lampy, ponieważ wyciągnęliśmy siano.
6532:  Ale przepraszam, buraka.
6541:  Nie chcę nic mówić, ale jeszcze ani razu nie spadliśmy z malarii.
6551:  Jest dobrze.
6553:  Papugi?
6553:  Nie, papugi są spoko.
6555:  Bo papugi umieją mówić po ludzku, nie?
6564:  Dobry.
6583:  Czekaliśmy na Ciebie, Arthur.
6584:  Cóż, przepraszam, że Cię zatrzymałem.
6588:  Chodźmy.
6588:  Zacznijmy.
6589:  Co masz na planie?
6590:  Potrzebujemy kilku grzybów na saloonie.
6595:  Mówili do Billu o pracy.
6596:  Potrzebujemy bezpieczeństwa.
6598:  Po to, że Forrester stracił jeżdżą.
6599:  Dlaczego robimy to?
6600:  Bo musimy się z nimi zatrzymać.
6602:  I oni płacą.
6604:  Więc jakiego rodzaju bezpieczeństwa chcą?
6608:  Będziemy się dowiedzieć.
6609:  No, chodźmy.
6610:  Czy to dla ciebie legitne, Bill?
6612:  Oczywiście.
6612:  Dudż powiedział, że będziemy się nad nimi zajmować, aż znajdziemy ten złot.
6616:  Możemy ich uwierzyć?
6617:  Możemy uwierzyć w kogoś.
6618:  Tak, ale... Zobaczmy, co mówią.
6621:  Powiedzieli, że były jakieś... wielkie zrozumienia dotyczące tych chłopów.
6626:  I?
6626:  Czemu urodzili się w swoich łóżkach?
6628:  Nie wiedzą, że nie mieliśmy z tym nic wspólnego.
6631:  O, tak.
6631:  Tak.
6631:  Myślą, że to byli Braithwaites.
6633:  Słuchaj, znam tych świetnych chłopów trochę.
6636:  To jest na poziomie.
6637:  Jesteśmy w środku jakiegoś stworzonego muzyczka, ale zamiast ich grać na obu stronach, będą ich używać.
6644:  Mówili, że to był Catherine Braithwaite.
6646:  Hej, trzymaj się.
6646:  To nie czuje się dobrze.
6650:  Nurzę na pozycje strzeleckie!
6712:  Jak się nazywał ten gość, który zginął?
6714:  Bo ja nie wiem.
6717:  On był ważny?
6726:  Chodź, Morgan, wejdź tam teraz!
6727:  Nie chcesz mnie przekroczyć, czyż nie?
6728:  Znaleźć go z drugiej strony!
6755:  Czy on to ten z irlandzkim akcentem?
6757:  O nie, to ja go lubiłem.
6760:  Co jest?!
6761:  CO JEST?!
6765:  Czyż miał być czas spowolniony?!
6772:  Tak to jest, jak się gra raz na miesiąc w dwie misje fabularne?
6776:  Chyba mnie nie doceniacie.
6778:  Wystarczy, że minie jeden dzień i ja już nic nie pamiętam.
6792:  czaty świadkiem, że ja zadawałem takie pytania z dnia na dzień.
6803:  Ten moment, kiedy trzeba używać sokolego oka z tego względu, że człowiek nic nie widzi.
6816:  No, autentycznie.
6841:  To jest kolejna z misji, w których w nieskończoność się spawnują wrogowie.
6860:  Od tyłu, aha, okej.
6862:  Miałem to wiedzieć skąd.
6866:  Ja pierdzielek, ja tego nie znoszę.
6874:  Rockstar przesadza z liczbą przeciwników tutaj Dobra
6901:  Teraz dysponując wiedzą, którą nie powinniśmy dysponować, idziemy na tyły.
6907:  Prawdopodobnie tutaj.
6911:  Ale skąd... No to będzie lepsze.
6924:  Tak, ale on w dialogu nie mówi, Artur!
6926:  Podejdź do tyłu, tylko mówi podejdź do tyłu.
6929:  Więc nie wiadomo do kogo mówi.
6940:  Dobra.
6948:  Okej, teraz będziemy musieli znowu z nieskończoną liczbą przeciwników walczyć?
6958:  To mi się nie podoba.
6959:  To jeszcze.
6966:  Aha, coś się znowu stało?
6982:  Ale do nas poza wszystkim!
6985:  No, zacznijmy!
6986:  To za dużo dla Luke'a!
6986:  Kurde, Luke!
6987:  Nie wychodzimy z tego!
6987:  Wygląda na to, że nawet wychodzimy z tego!
6990:  Oczywiście wychodzimy z tego!
6993:  To ty i ja, Morgan!
6994:  Zawsze zakończymy pracę!
6996:  Ty nazywasz to zakończeniem prac?
6999:  Widzisz Bill'a gdzieś?
7001:  Yyy, nie.
7010:  To jest jakaś cholerna posa, która się skręciła.
7013:  Będziemy musieli porozmawiać z tymi chłopakami później, czy później?
7016:  Właśnie się wydarzyło, że później.
7017:  Widzisz to?
7017:  Te chłopaki uciekają.
7022:  Znalazłem większość z nich.
7023:  Nie wszystkie.
7024:  Z pewnością.
7025:  A co z Billem?
7026:  Gdzie on jest?
7027:  Znajdę go później.
7034:  Chodźmy.
7034:  Grazie!
7034:  Musisz się podtrzymać na tej miasteczce!
7036:  To jest niebezpieczne!
7043:  Zabierz amunicję zwykła, dobra, bierzemy wszystko.
7052:  Auto-aim jest na padzie, tak, ja mam wyłączony auto-aim.
7056:  Nie ma zabawy bez auto-aim dla mnie.
7058:  Ok.
7089:  Musimy całą amunicję zabrać, moi kochani.
7091:  Fabuła na nas poczeka.
7094:  Na PC Cię gram.
7097:  Dobra.
7100:  Teraz musimy wszystkich ograbić.
7106:  Aśku, dlaczego używasz słowa na M?
7110:  Które nie jest magiem.
7113:  Mamy dużo ludzi do zlutowania.
7117:  Około 40.
7126:  To jest M-World, tak, absolutnie.
7133:  Ja lubię zbierać rzeczy z trupów.
7139:  Nie powinienem tego mówić na głos.
7142:  Nie lubię wszelako zbierać roślinek, zwierzątek i innych, ale lutować uwielbiam.
7155:  Ma coś, ma coś to w sobie.
7157:  Nie wiem co, ale coś ma.
7167:  Absolutnie, to jest, to jest sama przyjemność.
7170:  I przestali się wreszcie wydzierać do nas.
7173:  Przynajmniej tyle.
7184:  Dobrze.
7186:  I popatrzcie, jak mało już jest krzyżyków.
7189:  Potem będzie więcej, jak zrobią groby.
7192:  To jest, przysięgam, ostatni żart z kategorii czarny humor.
7201:  Warto przeszukiwać torby koni, tylko trzeba je uspokoić.
7204:  To zła wiadomość, ponieważ ja nie umiem uspokajać koni.
7210:  Okej, czemu tutaj jest... Okej, jeszcze to jest.
7223:  Przynajmniej muzyka jest cały czas.
7225:  To jest jedna rzecz, której mi brakuje w Red Deadzie.
7230:  Co się stało?
7231:  Dlaczego dostaliśmy... Co za ohyda.
7233:  Dlaczego dostaliśmy jakieś negatywne punkty?
7236:  O nie, gra już nie pozwala nam lootować trupów.
7249:  A, to znowu ten moment.
7283:  To był dobry chłopiec.
7285:  Cóż, jak się z tym dowiedziałem?
7287:  Zobaczcie, kiedyś nas zbudowali.
7289:  Nie podobały nam się, zniszczyliśmy ich farmę, powinienem iść dalej?
7293:  Spokojnie, Morgan.
7294:  Był tam, próbując znaleźć kierunek.
7296:  Tak samo jak ty, tak samo jak Hosea.
7299:  Wszystko, co robisz, to błagasz, gdy nie wszystko się wydarzy.
7302:  Nie wiesz, o czym mówisz.
7308:  Nie poddajesz się nikomu, ale samemu!
7310:  O, działasz tak wysoko i mocno, ale nie jesteś lepszy niż nasz reszta.
7315:  Chodziłem z wami, chłopaki, na co?
7316:  Sześć miesięcy?
7317:  I wszystko, co zrobiłeś, to kłóciłeś.
7320:  Możesz walczyć, ale nie możesz myśleć.
7324:  Nie możesz też.
7326:  Okej, chłopak.
7327:  Bill, weź chłopaka.
7329:  Bardzo nieprzyjemne miejsce, spokojnie.
7332:  Micah, najlepiej byśmy nie rozmawiali na chwilę.
7337:  Jestem po prostu tak zaskoczony przez Ciebie.
7339:  Uciekaj z mojej strony, paru głupów.
7344:  Byłeś dla mnie jak mały, nienawidzony bratek.
7346:  Co za zabawę mieliśmy jeździć razem.
7364:  Co za cholerny błąd robimy.
7379:  Właśnie, Dishonored 2 jest taką grą, w której się wszystko zbiera.
7385:  Kamil pyta, czy po rzuceniu studiów w skreślenie z listy studentów można w przyszłości wrócić na studia?
7388:  Tak.
7389:  Muszę pisać dorobek z rzuconych studiów.
7391:  Trzeba zrobić tzw.
7392:  różnice programowe.
7394:  Ale to jest jakiś ogranicznik, jeżeli chodzi o liczbę lat.
7397:  W ile lat po studiach można to zrobić i reguluje to statut uczelni za każdym razem.
7401:  Czy Krzysztof ma honor na minusie?
7403:  Ktoś robił altem chyba, albo czymś innym.
7409:  Gdzie honor na minusie?
7411:  U mnie?
7412:  U mnie?
7413:  Najbardziej honorowego...
7424:  Szczęście nam sprzyja.
7431:  Gie polecam gry na słaby komputer.
7434:  Stare strategie zawsze były dobre pod tym względem.
7437:  Ale myślę, że wszystko co jest wydane przed rokiem 2014 spokojnie.
7440:  Dobra, 2012 dla bezpieczeństwa.
7449:  Ale ja zawsze grałem strategię.
7450:  Ewentualnie takie rzeczy jak na przykład Life is Strange, albo wszystkie gry indie typu Papers, Please, albo ulubienie z tłumów, czyli This War of Mine.
7463:  O tak, Visual Novelki też.
7471:  Krzysztof jest w szarej strefie.
7472:  Oczywiście, ja zawsze byłem chaotyczny, neutralny.
7475:  Ale z aspiracjami, by być chaotycznym, złym.
7478:  Twierdza, o!
7480:  No to tak strategie, Twierdza, Age of Empires, Praetorians.
7483:  Och, Praetorians to jest świetna gra.
7485:  Czy orientuje się jak wygląda przenoszenie dorobku między uczelniami?
7487:  Co masz na myśli mówiąc dorobek, Kamilu?
7491:  Bo jeżeli chodzi o dorobek typu artykuły naukowe i tak dalej, to on jest niezależny.
7495:  Czy wy widzicie te flary światła?
7497:  A jeżeli to są zajęcia, no to wtedy trzeba iść do dziekanatu, niestety, i porównać sylabusy ze sobą.
7505:  To jest jakieś skończone piękno to, co tu się dzieje.
7517:  Nie martw się.
7518:  Wszyscy robią wszystko, by znaleźć tego dziecka.
7536:  Adios pyta, jak siostrę przekonacie, żeby pograła w serię The Walking Dead od Telltale i nie bała się gier.
7541:  Nie wiem, czy zachęcanie kogoś do tego, żeby zagrał w jeden z mocniejszych horrorów, który jest narracyjny, jest dobrym pomysłem.
7548:  Ja bym podsunął Life is Strange właśnie jako grę.
7551:  Bardzo się podoba ludziom, którzy zwykle nie grają w gry, ponieważ to jest w zasadzie taki film interaktywny, który się skupia głównie na dialogach.
7564:  Arthur, widziałeś tego chłopaka, Jacka?
7566:  Nie.
7580:  Gdzie jest mój cholerny syn?
7581:  Gdzie jest on?
7582:  Gdzie jest mój syn?
7583:  Zabrali go, nie?
7585:  Zabrali mój syn!
7585:  Kto go zabrał?
7586:  Myślimy, że kobieta Braithwaite go zabrała.
7590:  Kieran zobaczył parę chłopów, które brzmią jak Braithwaite, chłopaki.
7593:  Gdzie jest mój syn?
7594:  Jeśli coś... Gdzie jest mój syn, Dutch Vanderlyn?
7598:  Dlaczego równocześnie dzieją się ekscytujące rzeczy na czatach i w grze?
7633:  Jak pytasz o Aśku i Dios, bo już wszystko zaczynam widzieć, to Aśku trzeba podrzucić wszystkie gry Tolkienowskie, typu Middle-earth Shadow of Mordor, Middle-earth Shadow of War, Battle for Middle-earth, Middle-earth War in the North i tak dalej.
7648:  Wtedy nie przestanie już nigdy grać.
7658:  To jest ta misja.
7659:  Widzicie, że mówicie tak przy każdej misji?
7673:  To muzyka jak przy oblężeniu w twierdzy.
7675:  Whataboutism!
7711:  To muzyka się nigdy nie skończy.
7719:  Po prostu tak naprawdę Dutch napieprza na bongosach cały czas.
7727:  Tu jest napisane.
7735:  E!
7737:  Tu jest no trespassing!
7739:  Dobra, żeby nie było, że nie ostrzegałem.
7748:  Okej, jest klimacik.
7764:  Chodźcie wszyscy na tą górę i przyjdźcie do mnie.
7774:  Wchodzimy na dół z tego miejsca.
7777:  Pierwsza piosenka.
7778:  Zobaczcie.
7778:  Powinniśmy zostać z tego wszystkiego.
7781:  Trochę późno na to, prawda?
7784:  Poczekaj.
7784:  Zrobimy to teraz.
7785:  Chodźmy, zróbmy to, John.
7786:  Jesteś pewien, że jesteś w porządku?
7787:  Jak powiedziałem, jestem w porządku.
7791:  Podążaj za mną.
7792:  Też te rodzinne rodziny myślą, że mogą nas zrujnować?
7796:  Nie sądzę, że tak.
7804:  Tu są.
7805:  Kto stracił tego cholernego chłopaka?
7808:  Zostanę uciekać od tych chłopców!
7811:  John, muszę, żebyś został spokojny.
7822:  Chodź stąd teraz, ty krasnolud!
7836:  Co ty chcesz?
7837:  Łatwo, John.
7838:  Wyszliśmy po chłopca.
7839:  Musiałeś wiedzieć, że to zrobimy.
7840:  Nie powinieneś teraz zabawić się z naszą biznesem, powinieneś?
7846:  Cokolwiek kłopoty masz z nami, określone.
7850:  Albo inaczej.
7852:  To jest młody chłopiec.
7856:  To nie sposób, w jaki robisz rzeczy.
7859:  Zajmij go.
7860:  Uciekaj z naszego kraju!
7877:  Mam jakiś inny pistolet, którego nie lubię bardzo.
7902:  O Boże, nie mam znowu.
7903:  Jezus, jak ja tego nie znam.
7909:  Nie mogę podczas cutsceny nic zażyć, ale... To jest kompletny absurd.
7926:  I teraz, i teraz się muszę zastanawiać nad tym.
7929:  Czy to będzie to?
7929:  Może!
7930:  Nie.
7930:  Ja li jedzę.
7931:  Uważaj na te rzeczy!
7946:  O tak, jest jakiś beznadziejny pistolet, który mamy.
7950:  Który się z niego strzela.
7953:  Co to za koszmar jest?
7955:  Co to jest za koszmar?
7956:  Jakiś pistolet Mad Knight, a w ogóle... Co to jest za koszmar?
7987:  Musimy iść do konia natychmiast i naprawić to, bo to jest jakiś koszmar absolutny, nie jestem w stanie strzelać.
7996:  Ten pistolet to jest koszmar, żywy koszmar.
8001:  Nie będę wracał do dacza, by mi się nie daliście przygotować do niczego.
8005:  Jezus, nie mogę tego po prostu.
8009:  Czemu ta gra jest tak liniowa?
8028:  Dobrze, teraz spróbujemy.
8037:  A może przywołamy malarię po prostu?
8039:  Nie, nie da się.
8045:  Boże, nie pozwala mi zmienić tego.
8053:  Co za absurd kompletny.
8056:  Nie znoszę takich rozwiązań.
8057:  To jest bezsensowne ograniczenie.
8059:  Nie, gra zepsuła klimat, ponieważ gra nie pozwala mi dostosować tego, co ja chcę, do walki.
8064:  Zmienia mi broń, mimo że ja nie chciałem jej zmienić.
8066:  To jest absurdalne kompletnie.
8070:  Nie znoszę czegoś takiego.
8073:  I nie mogę teraz zmienić nic.
8074:  To jest jakiś kompletny absurd.
8075:  Mamy tutaj 40 amunicji.
8077:  W życiu to nie wystarczy.
8078:  Musimy sobie zmienić na karabin.
8079:  Nie ma innej opcji.
8091:  Rockstar at its finest, tak.
8099:  Świetnie, myślę, że będzie teraz strzelało na krótkim dystansie.
8103:  Nie, nie było tej broni.
8106:  W życiu bym nie wybrał rewolweru, który ma 40 amunicji.
8132:  Jack nie jest tutaj!
8133:  Idziemy sprawdzić na dół!
8134:  Idziemy pomóc Jackowi!
8158:  O Bogowie.
8210:  No.
8270:  On jest po rewolwerowcu ten pistolet, zostaw go w misji po skrzyni w obozie.
8273:  Zostawiałem te bronie, nosiłem tylko te rewolwery, z których chciałem korzystać.
8276:  No, chyba trzeba będzie tak zrobić.
8278:  Koszmar absolutny.
8279:  Tak samo denerwuje mnie, że bez przerwy tracimy karabin.
8285:  Automatycznie.
8288:  Muzyka przepiękna, no.
8290:  Coś wspaniałego.
8306:  Co ty robisz?
8307:  Idź i pomóż Johnowi!
8319:  Co ty robisz, Arthur?
8320:  Wejdźmy tam!
8335:  No tym się cudownie strzela.
8348:  Chcesz, żebym zabił Cię też, starożytna kobieta?
8352:  Ty kurwa!
8353:  Gdzie jest chłopiec?
8354:  Żyjemy w tym domu 120 lat.
8355:  Nigdy nie mieliśmy żadnych problemów.
8357:  Gdzie jest chłopiec?
8359:  Kto go zabrał?
8360:  Zabiłeś moich synów!
8362:  O, a ja pewnie zabiję pozostałych, jeśli zaczniesz mówić.
8367:  O, wiem, że masz czas.
8368:  Chodź i uciekaj.
8376:  Ty żołnierz!
8378:  W porządku.
8380:  Przejdźmy od tego miejsca.
8382:  A co z damą?
8386:  No to wejdźmy na zewnątrz!
8392:  Czy masz więcej swoich synów, z którymi poradzisz się?
8400:  Nie.
8401:  Myślałem, że wszyscy są śmierdzi.
8402:  Dokładnie!
8402:  Przejdźmy na ziemię!
8404:  Ty chłopie, zapewniajcie Jacka, że jest tu!
8410:  Zostawcie go!
8414:  Zostawcie go!
8417:  Zostawcie go!
8419:  Zostawcie go!
8421:  Zostawcie go!
8423:  Zostawcie go!
8425:  Zostawcie go!
8425:  Zostawcie go!
8426:  Zostawcie go!
8463:  Gdzie jest chłopiec?
8466:  Nigdy się nie podobałam.
8467:  Dlaczego wziąłeś chłopca, Pani Braithwaite?
8470:  Zabrałeś mój... Chłopcy są po granicach.
8474:  Zabrałeś moje jeździ.
8475:  Nie ma rządów w wojnie, panie... Matthews.
8478:  Tak, tak.
8479:  To wszystko.
8480:  Gdzie jest chłopiec?
8484:  Moja córka dała go Angelo Bronte.
8489:  Więc moja córka jest na dół.
8493:  Albo tam, albo na samochodzie do Italii.
8496:  Chodźmy!
8497:  Arthur, chodź!
8500:  Co robimy z nią?
8501:  Zostaw ją.
8502:  Powiedziałem ci, że była szalona?
8516:  To będzie działało, John.
8517:  To będzie działało.
8518:  Słuchaj, Dexter.
8519:  Nie oczekuję, żebyś to zrozumiał, ale nigdy nie byłem bardziej wdzięczny o Ciebie, niż jestem teraz, bracie.
8528:  Robisz odpowiednią rzecz.
8530:  Jeśli nie odwrócę tego chłopaka do bezpieczeństwa, to... to zabije nas wszystkich.
8539:  Wiem, ale patrząc na to logicznie, ten chłopak jest w porządku.
8545:  Zabraliśmy ich, żeby nas strzelić.
8548:  Nikt nie bierze chłopca, żeby go zniszczyć.
8550:  Tak jest, John.
8552:  Co ty myślisz, Arthur?
8553:  Chłopiec będzie w porządku, ale... Oczywiście Marston się strzelił.
8556:  Zabiliśmy tych wszystkich ludzi, rozprzestrzeliliśmy cały ten ból.
8560:  Nie po nic.
8561:  Nie, nie.
8562:  Nie po nic.
8563:  Po życiu.
8564:  Zatrzymamy tego chłopca i idziemy.
8572:  Ufaj mi.
8573:  Ej, Dutch!
8574:  Mamy problem.
8575:  Nie problem.
8576:  Wizytorzy.
8577:  Rozwiązanie.
8578:  Dzień dobry, fajne ludzie.
8581:  Panie Vanderlinde.
8583:  Panie Matthews, wierzę.
8584:  A kto jesteś?
8587:  Rip Van Winkle.
8589:  Huh.
8590:  Dzień dobry, panie.
8592:  Agent Milton, agencja detektywów Pinkerton.
8595:  Agent Ross.
8597:  Aaa, panie Morganie, miło cię znowu widzieć.
8601:  I co nam za przyjemność, agent moron?
8604:  Nie wiem czy jesteś świadomy, ale to... To jest znowu teren cywilizowany.
8610:  Nie zabiliśmy tych samych zawodników tylko aby pozwolić ci, którzy jesteście, działać jak ludzkość.
8614:  I podstawowa decencja została wymyślona, czy jeszcze nie wymyślona.
8619:  To wszystko... jest skończone.
8621:  To miejsce... to nie jest coś takiego.
8626:  Jest cywilizowany.
8628:  To człowiek.
8628:  Tak w kochaniu grudzi, że zapomniał o sobie i znalazł tylko smak.
8633:  I jako konsekwencja pozwala ci wziąć to, co chcesz, zabić kogoś, kogoś, kogo chcesz, i zabrać nas wszystkich?
8644:  Kto ci sprawił, że jesteś Mesją tych straconych dusz, które cię stracili tak strasznie?
8650:  Nie jestem niczym, ale szkodnikiem, panie Milton.
8653:  Nie jesteś niczym więcej niż zabójcą, panie Vanderlinde.
8656:  Ale przyjechałem, żeby porozmawiać.
8658:  Czas.
8659:  Ty przyjdziesz ze mną, a ja daję ci trzy dni, żeby wyjechać, zniszczyć i iść żyć jak człowiek w innym miejscu.
8667:  Przyjechałeś... dla mnie?
8669:  Zmierzyć życie i życie w tym kuchniu nieruchomych i morderców, żeby mogli żyć i kochać?
8677:  Nie jest to dobrze.
8685:  Nie chcę zabić wszystkich tych ludzi, Dutch.
8688:  Tylko Cię.
8690:  W takim razie, to będzie mój szacunek, żebyś się z nami połączył.
8695:  Przepraszam, przyjaciele.
8698:  Mam odprawę, którą muszę utrzymać.
8705:  Myślę, że twój nowy przyjaciel powinien już wyjechać, Dutch.
8710:  Zrobisz duży błąd.
8712:  Wszyscy.
8713:  Tak.
8713:  Cieszę się.
8714:  Mamy coś.
8715:  Coś, na co żyjemy i umrzemy.
8717:  Jak straszne dla nas.
8720:  Panie Milton, zaczekaj od nas.
8722:  Będziemy szybko uciekli.
8725:  Obawiam się, że nie mogę.
8727:  I kiedy wrócę, będę z 50 ludźmi.
8730:  Wszyscy z was umrzecie.
8736:  Uciekaj z tego miejsca, ty żołnierze!
8737:  Uciekaj!
8738:  Chodź!
8739:  Chodź!
8739:  Uciekaj!
8739:  Uciekaj!
8739:  Uciekaj z tego miejsca, ty żołnierze!
8740:  Chodź!
8740:  Chodź!
8743:  Chodź!
8743:  Chodź!
8744:  Chodź!
8744:  Chodź!
8744:  Chodź!
8744:  Chodź!
8745:  Chodź!
8745:  Chodź!
8745:  Chodź!
8746:  Chodź!
8746:  Chodź!
8746:  Chodź!
8746:  Chodź!
8746:  Chodź!
8746:  Chodź!
8748:  Chodź!
8748:  Chodź!
8748:  Chodź!
8749:  Chodź!
8749:  Chodź!
8749:  Chodź!
8750:  Chodź!
8751:  Chodź!
8751:  Chodź!
8751:  Chodź!
8752:  Chodź!
8752:  Chodź!
8752:  Chodź!
8752:  Chodź!
8752:  Chodź!
8752:  Chodź!
8753:  Chodź!
8753:  Chodź!
8753:  Chodź!
8754:  Chodź!
8754:  Chodź!
8754:  Chodź!
8754:  Chodź!
8754:  Chodź!
8754:  Chodź!
8754:  Ch
8755:  Jestem pewien, że wkrótce nas znajdą, ale powinny nas kupić kilka dni.
8759:  Kilka dni?
8761:  To wszystko, czego potrzebujemy.
8763:  To jest spot by Shady Bell.
8765:  Lennie i ja się w to wytrzymaliśmy.
8767:  Lennie był piecykiem.
8768:  Lennie był piecykiem.
8769:  Ty i Arthur, pójdźcie stąd, żeby oczyścić, że nikt inny się nie zmienił.
8773:  Lennie, pójdźcie poświęcić tych żołnierzy stąd, żeby oczyścić, że wychodzą.
8776:  I John, wróćmy do Jacka.
8778:  I pójdźmy stąd.
8780:  Wszystkie z was, zbierajcie!
8787:  Ja tak zapamiętuję rzeczy.
8788:  Tytoń to mana, Lenny to piecyk.
8791:  Tak, absolutnie.
8795:  Tak, jeżeli coś jest stworzone przeze mnie, to pamiętam.
8798:  Jak jest stworzone przez innych ludzi, to wyjebane.
8801:  Zawsze tak miałem.
8803:  Dobra.
8806:  Gdzie jest ta skrzynia, w której mieliśmy zostawić rzeczy?
8809:  To jest pytanie.
8815:  Dlaczego nagle zniknęły wszystkie znaczniki?
8819:  Czy mi się podobała misja?
8820:  Tak, tylko denerwuje mnie to, że odbierana jest mi kontrola w misjach.
8824:  Bardzo mi się to nie podoba.
8829:  Na przykład teraz nagle... Czy oznacza to, że zwijamy obóz i ja znowu będę musiał się uczyć na nowo innego obozu?
8836:  Jezus Maria.
8840:  O nie.
8842:  Tak sądziłem.
8846:  To będzie w porządku, John.
8852:  Powinniśmy iść na Jacka.
8853:  Będziemy.
8854:  Ale musimy przejść wszyscy najpierw.
8874:  Zanim ten kurwa Milton wróci z żołnierzem.
8876:  Nie mamy nic do powiedzenia.
8882:  Jack i Jay.
8882:  Jesteśmy na końcu ruchu.
8889:  Nie mamy nic do powiedzenia.
8891:  Musimy tylko utrzymać naszą spokojność.
8896:  Bądźmy mądrzy o tym.
8897:  Mądrzy?
8898:  Czy żartujesz?
8898:  Zrobiłem za dużo... Uważaj!
8899:  Zrobiłem za dużo brzegu znowu.
8904:  Zabrał do nas prawo.
8907:  Mówię, ile ludzi zabił w ostatnich kilku tygodniach?
8912:  Zbyt wielu.
8914:  To Dutch gra w jego grach.
8917:  Hosea też.
8917:  Czym są twoje rodziny?
8919:  Mężczyźni Kahn, pracują w ich magii.
