🔴 Helheim i pierwsza z Walkirii — GOD OF WAR Livestream #3
🔗 https://www.youtube.com/watch?v=dD4akk7gd6Y

50:  Muzyka Muzyka Muzyka
14908:  Okej, nie mogę, nie mogę nic zrobić w tym temacie.
14913:  Dobra, ale dużo parowania jest tutaj.
14916:  Ciśnij po grzmotnięciu tarczą.
14918:  Okej.
14920:  Walka z tarczą, zmień postawę zatrzymując się na chwilę po dowolnym ataku pięściami.
14923:  Ja nie walczę tutaj pięściami, więc słabo.
14926:  No ale weźmiemy sobie to, tak czy siak.
14930:  Potrzebujesz wiewiórki.
14931:  Unikatowy przedmiot, mózg Atreusa.
14933:  No właśnie tego potrzebujemy bardzo.
14935:  I teraz jest jeszcze jedna rzecz, to znaczy ja czasem coś mogę ulepszać, na przykład to kowadło.
14941:  Łaska mrozu.
14943:  Jako wadło już nie mogę ulepszyć, ale może mogę ulepszyć ten atak.
14950:  Wybrano.
14952:  18 tysięcy!
14954:  Jezus mary... Łaska mrozu.
14958:  Użyj, żeby tymczasowo wzmacniać lewiatana, żeby zadawał wrażenie od mrozu.
14961:  To jest mądre.
14962:  I to je chyba nawet ulepszę.
14966:  Tak.
14970:  Dobrze.
14979:  Tak jak nie sparuję pierwszego uderzenia, to drugie automatycznie idzie.
15000:  Fajnie, że mogłem to sparować, bo tak naprawdę to nie.
15009:  Dobra, idę po leczenie.
15011:  Szlak by tra... No szlak by trafił!
15027:  Jezus Maria!
15030:  Ten mróz nic nie robi praktycznie, nic nie robi, niestety.
15034:  Nic nie robi.
15036:  Taktyczny powrót do wątku głównego, to jest wątek główny.
15044:  Dobra.
15044:  Uwaga!
15069:  A masz!
15077:  No i ten w danatach nie jest dobry.
15098:  Au!
15103:  Nieprawda, nie jest almost dead.
15105:  Dobra.
15107:  Udało się.
15127:  Pomóż, kretynie, i daj mi zdrowie!
15143:  Uczy parowania dobrze Valkyria, tyle dobrze.
15145:  Come on!
15172:  cholera, a już jest dobrze, już jest dobrze, już jest dobrze już jest dobrze, już do połowy schodzi a tam nie na teraz, wszystko jest dobrze wszystko jest na teraz ale obrywa, dobrze, bardzo dobrze
15205:  Dokładnie, tu się uczy najważniejszego skilla parowania.
15208:  Wreszcie jest przeciwnik, który tego uczy!
15228:  Dzięki serdeczne, Rurek, za trybut.
15247:  Au.
15249:  Cholera, denerwuje mnie tylko jedna rzecz, że nie mogę przerwać moich animacji jak zawsze w takich sytuacjach.
15258:  Ten atak czerwony jest wredny.
15260:  Tak, on jest przez całą arenę praktycznie, ten atak.
15266:  Ale to mi się nie podoba, to co w tej chwili mam, to jest gówno.
15269:  Wcześniejszy miałem dobry, taki wiru-wiru miałem fajny, a to jest dziadostwo absolutne.
15310:  Jest!
15312:  Kiepskie wiru wiru, mieliśmy lepsze wiru wiru.
15323:  Dobrze jest.
15325:  Good!
15328:  Ready?
15328:  Nieprawda.
15338:  Ja właśnie wygrałem Atreusa, no i stało się to, co się stało, nie?
15353:  Uważam, że w momencie, w którym rozkazuję Atreusowi, powinienem móc robić inne rzeczy w grze, ale no cóż.
15363:  Niestety nie ma tak dobrze.
15364:  Nie ma tak dobrze.
15369:  Ja wiru-wiru robię właśnie, przytrzymując prawe przyciski.
15372:  Myślę, że tylko Blazey mi zepsuli moją umiejętność teraz.
15377:  To jest strasznie irytujące.
15380:  Moja umiejętność wiru-wiru była wcześniej lepsza, teraz wygląda to tak.
15383:  To jest gówno.
15386:  Po co mi coś takiego?
15389:  Na cholerę mi to jest.
15390:  Dlaczego ta moja umiejętność została ulepszona w cudzysłowie, a tak naprawdę to nie?
15396:  No to jest to wirowe powalenie, tak?
15398:  Na cholerę mi to jest.
15399:  Po co ja to ulepszyłem?
15400:  O Boże, jaki to jest bezsens.
15406:  No nic.
15408:  Ulepszmy to.
15412:  Odblokuj drugi element kombinacji ataków.
15421:  Dobra, zobaczymy.
15423:  Może teraz to będzie lepiej wyglądało.
15429:  Może.
15433:  Tak, teraz to jest potrójne.
15436:  To jest mocno, jak jestem otoczony.
15437:  No właśnie.
15439:  Dobra, zrobimy tak.
15440:  Buff.
15447:  Nawet mi nie mówcie, że to nie zadziała.
15450:  To nie zadziałało.
15451:  Cholerstwo się...
15464:  Okej, okej, zobaczymy.
15467:  Czemu, czemu nie było ostrzeżenia?
15469:  Okej.
15485:  Fuck!
15486:  Nie obo...
15488:  Czemu jest... O!
15489:  Healing Stone, tak?
15490:  I co?
15491:  Dałeś mi czy nie dałeś mi?
15493:  Nie!
15493:  Przeszkadzasz mi tylko wrzaskami, że dasz mi Healing Stone, a nie dajesz mi Healing Stone, debilu!
15499:  Co za skandal.
15502:  Dramat absolutny.
15504:  Po co on wrzeszczy, że mi da Healing Stone, jak nie daje?
15510:  W Valkyrie warto użyć zaklęcia, które daje Regen po bloku.
15513:  Nie mam takiego zaklęcia, ani jednego.
15516:  Nie mam ani jednego takiego zaklęcia.
15530:  O!
15531:  Jeszcze czego!
15544:  Dobra, ja... Co jest?
15547:  Jest!
15547:  Wreszcie!
15563:  Cały czas usiłuję leczenie wziąć i... Dobra
15569:  Jest.
15574:  Dobra.
15575:  Kur... jest, dobrze.
15608:  Wcisnąłem blok i to nic nie dawało, była pieprzona animacja.
15613:  On siebie leczy czy ciebie?
15615:  No właśnie!
15615:  Dobre pytanie!
15619:  Masakra absolutna.
15622:  Ale lekcja parowania jest świetna, przynajmniej wreszcie zaczynam wyczuwać kiedy to jest.
15650:  W ogóle nie działają na nią te cholerne strzały Atreusa.
15673:  Dobra.
15684:  Dobrze, jest, jest, jest, jest, jest.
15686:  Oberwała.
15693:  Mamy!
15693:  Witamy Dominika, ja mówię o twórczynie Klimczaka, która jak zawsze przychodzi wtedy, kiedy nie mogę jej przywitać.
15712:  Nie mogę drugi raz tarczy, naprawdę.
15716:  Czemu?
15724:  Dobrze, jest.
15729:  Naprawdę by pomogło, gdyby Atreus nam dawał cokolwiek.
15734:  No i koniec.
15736:  Czemu Atreus nam nie może wrzucać tego leczenia?
15739:  Boże, błagam, powiedzcie, że jest taka umiejka.
15741:  Przecież ja dostanę szału z tym łażeniem po arenie.
15746:  To jeszcze raz, jak zrobisz tę umiejętność, co kupiłeś, ponieważ robisz totalnie inną.
15750:  Ale ja... Co robię totalnie inną?
15753:  O czym ty w ogóle mówisz?
15754:  Przecież tutaj jest napisane wyraźnie, że mam odblokować drugi element kombinacji ataków.
15758:  I tyle.
15759:  I to robię lewym przyciskiem myszy, którym cały czas działam.
15761:  Nic więcej nie robię.
15764:  To jest to.
15764:  Nie mam niczego innego.
15767:  Nie mam niczego innego.
15777:  No.
15780:  Dobrze, bardzo dobrze.
15781:  Nie!
15782:  Nie, nie, nie!
15783:  Cholera, jak się gotuje do zaklęcia!
15789:  Nie no, tragedia absolutna, ten początek.
15793:  Wystarczy, że ona raz...
15809:  Pani z krzyczenia daje tylko drugą szansę, nie opłaca się kompletnie.
15815:  Te uniki tutaj nie istnieją po prostu, to jest niesamowite.
15825:  No, byłem przekonany, że się udało, ale nie.
15832:  Tak, ja wiem.
15834:  Chryste Panie...
15841:  A tam za wcześnie.
15843:  Do połowy schodzi, moi drodzy.
15845:  Za wcześnie.
15857:  A masz!
15858:  Dobrze!
15863:  Się skupiać na parowaniu i tyle tutaj, nie ma co.
15873:  Ależ on jest bezużyteczny w tej walce.
15875:  To jest aż niesamowite.
15884:  Walisz w nią!
15884:  Dobrze, dobrze, dobrze, dobrze!
15930:  Mój koniec.
15931:  No i szef.
15943:  Nie!
15944:  Chciałem zaklęcie!
15952:  Chybiłem.
15954:  Chybiłem.
15960:  Ale czemu mam się męczyć po zakończeniu fabuły?
15963:  Da się.
15965:  Myślę, że wiesz, o czym mówisz teraz.
15999:  Wskazywałem Atreusowi!
16026:  Tak, Zaczęcie Zaklęciem było dobrym pomysłem, zdecydowanie.
16042:  Przecież ewidentnie ją te strzały powstrzymują lepiej.
16078:  Mam nadzieję, że ona wie, że jesteśmy tutaj teraz.
16083:  Uwaga!
16083:  Uwaga!
16083:  Uwaga!
16107:  Ładnie schodzi.
16110:  Czemu mi się spowalnia czas, jak ja nie mogę w tym nic zrobić?
16118:  Tego nie rozumiałem nigdy.
16120:  Może to jest po jakiś inny build późniejszy?
16142:  Trzy razy, trzy razy użyłem tarczy.
16144:  Jesus Christ.
16150:  Uderzenie w ziemię trapuje cię, w animacji lepszy jest ten atak na szybkiego przeciwnika.
16154:  Tak, trzeba, bo to buffowanie topora jest do dupy absolutnie.
16159:  Do dupy, nic nam nie dało.
16161:  Dajemy to kowadło Vivaldiego całego, które nam bardzo pomagało przez całą grę.
16168:  Dobra.
16170:  Czyli tak, wilki.
16184:  Dobra, i teraz... O, właśnie tego nie rozumiem.
16196:  Jest spowolnienie i czemu ja nie mogę wtedy nic zrobić?
16202:  To jest strasznie mylące.
16208:  Gdybym mógł wtedy np.
16209:  zadać jakieś obrażenia dodatkowe, to byłoby super, a nie, nie mogę.
16217:  Bierz!
16218:  Dobrze.
16222:  To cię wytrąca, bo za wolno block robisz.
16223:  Jeżeli to jest tylko wytrącań, nic ty nie możesz zrobić, okej.
16250:  No i cholera Dobra No!
16276:  O nie!
16277:  Spaprałem początek
16303:  Nie mamy nic mechanicznego, czego potrzebujemy w tej walce, ekstra.
16306:  Wszystko się da zrobić teraz, na tym etapie.
16314:  Muszę tylko perfekcyjnie wylądować wszystkie... ...parowania.
16319:  Nie, nie, nie, nie, nie to, nie to, nie to, nie to, nie to, nie to!
16335:  O Boże, czemu nie mam Animation Console?!
16340:  Ooo...
16345:  Dramat.
16349:  Gęsi nie jest animation cancel.
16351:  W cholernym gęsi nie jest animation cancel.
16353:  Czemu w wielu grach nie ma animation cancel?
16355:  Nie mogę tego zrozumieć.
16374:  Ależ nie mam tego... To jest niesamowite, jak ja nie mam w ogóle żadnej możliwości uniku.
16382:  Nie, nie będę okej, bo debilu mi nie dajesz zdrowia!
16389:  Masakra.
16431:  Boże, nie mogę tego... Ta jej kombinacja jest dla mnie niedodziewalna aktualnie.
16443:  Absolutny dramat.
16449:  No tak zrobimy.
16482:  O, to jest ten cholerny atak.
16486:  Dobrze poszło jakoś.
16491:  Dobrze, dobrze, dobrze, dobrze.
16510:  Muszę dodżować w prawo ten atak.
16525:  Za mało tego leczenia dostałem podczas tej... O nie, o nie, jest combo, z którym mnie zabija.
16536:  Jezus Maria!
16543:  Spokojnie!
16551:  Spokojnie!
16551:  Człowiek się uczy!
16552:  Spokojnie!
16553:  Spokojnie!
16554:  Człowiek się uczy!
16577:  No i runikałem w prawo i gówno, nie działa to, obawiam się.
16582:  Jak trzymam tarczę, to widzicie, no.
16586:  Więc obawiam się, że muszę sam niestety odkryć sposób.
16591:  Dobra.
16594:  Atak runiczny daje bardzo dużo.
16597:  To jest jedyna opcja.
16600:  Czy zainspirowała mnie wczorajsza wytrwałość?
16601:  Ja jestem bardziej wytrwały niż Filip.
16603:  Z Elden Beast walczyłem w 200 podejściach.
16607:  Do drugiej nad ranem.
16608:  Ludzie mnie powstrzymywali, żebym nie grał dalej.
16610:  Gdyby mnie nie powstrzymywali, nie nudzili na czacie, to bym grał dalej.
16615:  Prawodziałak się biega po prostu.
16617:  Może, może.
16618:  Nie wiem, będę próbował. ...
16645:  Nie, nie, nie miałem zielonego pojęcia.
16647:  Jak ja mam biegać w prawo?!
16650:  Nie mogę biegać w prawo, mogę unikać w prawo, to jest wszystko, co ja mogę robić.
16658:  Dotyk hel jest dobry... Ale nie mam wylewelowanego dotyku hel!
16661:  Jak ja mam wylewelowany run, który mi zadaje infinityzmalnie niskie obrażenia, to jeżeli założę run, który mi zadaje zerowe obrażenia, to co wtedy?
16669:  No będzie gorzej!
16671:  To nie jest kwestia runów, moi drodzy, to jest kwestia włącznie skilla.
16676:  Tego akurat nie mam, bo nie miałem okazji ani razu ćwiczyć parowania.
16689:  Ta gra jest dobrze zaprojektowana.
16691:  Nie ma mowy o bullshitzie jakimś totalnym.
16693:  To jest skill w tej walce.
16703:  Właśnie na tym to polega, że dlatego człowiek myśli, okej, dam sobie radę, to nie jest kwestia underlevelu.
16715:  Szczerze tylko zobaczenia, co na tamten atak, który mnie pokonuje cały czas działa.
16718:  O właśnie ten.
16724:  Otóż nie wiem co, ale przytrzymywanie tarczy pomagało.
16741:  Dobra.
16748:  Come on!
16752:  Ona cały czas będzie używała tego ataku, non stop będzie go używała!
16757:  Tak, ja jednego kombosu źle unikam, cały czas mnie zabija tym samym, bo nie mam zielonego pojęcia, jak to zrobić.
16762:  Absolutnie zielonego pojęcia.
16767:  Na razie nie działał unik w prawo, nie działał unik w lewo, nie działał unik do tyłu i nie działa parowanie.
16772:  Nie mam zielonego pojęcia co się dzieje.
16786:  W ogóle ten amulet mi nic nie daje, to mnie najbardziej martwi.
16791:  Trochę żałuję, że zrezygnowałem z leczenia.
16796:  Tu muszę unikać tego w prawo, bo w lewo nic nie... Przestań używać cały czas tych samych ataków, no!
16813:  Nas pożałuje albo nie...
16826:  Dobra, tak Dobra
16861:  Za wolno.
16874:  Okej, teraz się przerwać ten kombo.
16876:  Nie, przestań.
16877:  Fuck.
16885:  Dobra.
16889:  No nie!
16889:  Był blok!
16891:  Tylko jednocześnie niestety wcisnąłem klawisz kierunkowy i to jest dramat absolutny.
16898:  Pomoc tej walki jest zawsze taki sam.
16899:  Zauważyłem, że jest zawsze taki sam.
16901:  Problem nie polega na tym, że nie widzę, że jest taki sam.
16904:  Problem polega na tym, że nie wiem jak go uniknąć.
16918:  Chciałbym, żeby ten atak był ciut mocniejszy.
16920:  Byłbym szczęśliwszy wtedy.
16958:  Młanszo to bym spełniał.
16959:  Nie, to wystarczyłoby, żeby zbijały półtora, a nie jeden.
16964:  Look out, father!
16965:  Właśnie.
16966:  Wiecie co?
16968:  Tak mnie zdenerwował ten look out, father.
16972:  A nie, nie mogę tego zrobić tutaj, okej.
16976:  Mam nadzieję, że po polsku jest bardziej znośny.
16978:  So!
16978:  I think she knows what you're now.
16981:  Hold your stuff!
17003:  Nie!
17015:  Byłem pewien, że to sparowałem, ale co tam.
17021:  Nienawidzę tego ata.
17022:  Nienawidzę tego ata.
17023:  Zresztą ona ma komruki jakieś zwierzęce, ta Valkyria.
17030:  Oho, znowu.
17045:  Ready, ready?
17046:  Po co gadasz ready?
17054:  Boże, to nawet na nią nie działa kompletnie.
17067:  No gdzie było to?
17068:  Jest.
17076:  Cofnij się, cofnij się, cofnij się!
17078:  Czemu się nie cofa?!
17082:  O Boże!
17084:  Czemu ten atak ją nie cofnął?!
17090:  Ale to jest wredne, ale to jest wredne!
17093:  Dobra, użyję tego ataku na początku.
17124:  Cały czas zostawia za sobą to leczenie cholerne, którego ja nie mogę podnieść Unikam już tego czerwonego przynajmniej, to jest dobra wiadomość
17155:  Tego nie uniknąłem, już jest koniec.
17157:  Dobra.
17179:  Chodź!
17180:  Mam nadzieję, że wiesz, o czym mówię teraz.
17181:  Poza nami!
17231:  Nie, nie teraz, nie teraz, nie teraz, nie teraz, nie teraz!
17242:  Pomój się nie ruszać Krzysztof, w ogóle, no spływałaś.
17251:  Przy tym ataku natomiast widzę, że trzymanie gardy dała, da, działa coś.
17257:  No bo... Viru, Viru, czy moja stara jest... Skowiru, tak jest, pocalona!
17262:  Dzięki serdeczne za trybut.
17264:  No i koniec.
17268:  Ależ bezużyteczny jest ten Atreus.
17271:  Normalnie jest super, ale w walkach z bossami jest bezużyteczny strasznie.
17283:  No i w złą stronę.
17286:  Iiii w złą stronę.
17291:  Krzysztof będzie robił dodatek, godoł mu w Hollow Knight'cie, w końcu deklarował się, że wszystko wymaksuje?
17296:  Kto wie?
17297:  Kto wie, moi drodzy?
17300:  Nie ma żadnego popychania fabuły do przodu, póki tego cholerstwa nie zabijemy.
17303:  Nie ma takiej możliwości.
17305:  To już jest... ambicjonalne w tym momencie.
17320:  Jezus Maria, ten atak, jak ja go nie znoszę!
17333:  Trudne ataki paruje.
17335:  A tego nie jestem w stanie z jakiegoś powodu.
17352:  Ale mnie do góra!
17369:  Jezus Maria, nie znoszę tego podbiegania po zdrowie, naprawdę, to jest okropne, absolutnie.
17374:  Nie mogę zmienić na polski z poziomu gry.
17377:  Niestety, chyba.
17378:  Dobrze mówię?
17380:  Czy mogę zmienić na język polski z poziomu gry?
17382:  No nie mogę niestety zmienić na język polski z poziomu gry.
17386:  A tam Kamień Wskrzeszenia.
17387:  Kamień Wskrzeszenia jest jeden!
17389:  Potem będę musiał kupić następny, bez sensu.
17392:  Znaczy to ona się wyrywa spod tych... alataków psami, jak nawiasem mówiąc, to nie wiem.
17422:  I teraz mnie zaatakuje tymi swoimi skrzydełkami.
17424:  O, już, już, już, już kojarzę, już kojarzę.
17428:  I jest koniec.
17454:  Nie działają te... uniki w ogóle.
17475:  Dobrze, udało się.
17477:  No nie, nie, nie, nauka postępuje.
17480:  To jest to, czego uczą Sousy.
17494:  Tej wersji nie umiem parować jeszcze.
17503:  Przestań.
17513:  Dobrze, dobrze, bardzo dobrze.
17544:  Dobrze, upuściła zdrówkę, o to da dobrze.
17576:  Dobra, strzelaj w nią, strzelaj w nią.
17578:  Dobrze, dobrze, dobrze.
17579:  Good.
17584:  Dzięki Schopenhauer 4.0 za poddawanie wsparcia Maddy Levy, która jest naszą modelatorką.
17606:  Teraz.
17622:  Dobrze, czerwony.
17628:  Ryzyko, ryzyko, ryzyko, ryzyko, ryzyko.
17630:  Nie wiem czy się opłaci.
17631:  Nie opłaciło się.
17634:  Nie opłaciła się.
17635:  Była zestagerowana wilkami i moim promieniem i to nic nie dało.
17642:  Nie dałoby się tej kosy na koniec combo sparować?
17644:  Nie da się.
17645:  Jak jest czerwony atak, to się nie da.
17662:  To jest ten atak, który mnie wykończył ostatnio.
17672:  Nie zauważyłem w potoku tych wszystkich zakleń, co ona robi.
17685:  I w taki moment masz koniec krzyczenia?
17686:  No tak, tak, ale nie jestem w stanie przewidzieć, czy to będzie dobry run, czy nie.
17701:  A tak się mi Kamień Wskrzeszenia zmarnuje.
17712:  Ale wredzielec, ale wredzielec, ale wredzielec!
17716:  Aaa!
17718:  Kamień się odnawia, jeżeli zginiesz po zużyciu go, to w takim razie powinienem mieć już 17 tych kamieni, wiecie?
17723:  Ponieważ kupiłem Kamień Wskrzeszenia i nie odnawia się po zużyciu go.
17727:  Powinienem mieć 19 tych kamieni, kupowałem 2 dokładnie.
17746:  To dlaczego ja nie mam kamienia w skrzyżynie, a kupowałem dwa skoro się odnawia?
17751:  Nie wiem, nie wiem dlaczego.
17752:  To jest tajemnica, którą trzeba wykryć.
17754:  No, kamienie się nie odnawiają przy ludziach.
17758:  Już to.
17761:  Ja mam alergię na surowce zużywalne, w związku z powyższym zarejestrowałem to.
17770:  Użyłeś do save pointa?
17771:  Nie rozumiem.
17776:  Po wygranej walce się nie odnowi?
17777:  Aha, bez sensu.
17779:  Totalnie nieintuicyjne, ale co tam.
17784:  Czemu nie działa?
17786:  Co on robi?!
17787:  Co ty robisz? !
17803:  Nie lubię jak w trakcie mojego ataku, w trakcie mojego ataku coś się dzieje i ja nie mogę zareagować, ponieważ animacja.
17811:  No to jest okropne.
17817:  To jest po prostu okropne.
17819:  Odnawia się po permanentnej ostatecznej śmierci, dopiero kiedy idziesz dalej to się nie odnawia?
17823:  To jest niezrozumiałe dla mnie kompletnie.
17830:  Nie zginiesz i wczytasz save, tam gdzie jest kamień to będzie.
17833:  Nie można byłoby po prostu robić tak, że się odnawiają i elo?
17836:  Wydaje mi się, że to byłoby troszeczkę prostsze.
17850:  Dobrze!
17851:  Ładny początek jest.
17863:  No, nie wiem, co mi daje to pole magiczne, w którym jestem, ale wierzę w jego skuteczność.
17873:  Sparowałem to, ale to niestety w tym trybie nie zadziałało.
17879:  To ostatni kombos do wyczucia.
17885:  Wolę zdecydowanie ten atak czerwony.
17887:  O, to bez problemu umiem uniknąć, ale tamtego follow-upu niestety nie.
17902:  No właśnie, no i cholera.
17909:  Nie, nie, nie, nie blokuj mnie w animacji!
17913:  Nie blokuj mnie w animacji!
17936:  Nie, nie jestem w stanie tego zablokować, absolutnie.
17945:  Po wygranej walce robi się autosave, dlatego zużyty kamień znika.
17947:  Przegrana powrót do save'a i stan przedmiotu wraca do poprzedniego, nie?
17950:  To jak w Salsa, okej.
17951:  Ale wciąż ja nie mam tutaj kupca, u którego kupię kamień z kreszenia, tak?
17954:  Nie mam kupca, więc w związku z pożyczem tego nie zrobię.
17957:  Jeżeli miałbym tutaj kupca, to bym kupił.
17959:  To jest logiczne.
17990:  Nie.
17991:  Nie, nie chcę.
17992:  Bez sensu.
17999:  Jak mam to zrobić?!
18003:  Jak jest blok? !
18005:  to wtedy nie mogę wcisnąć parowania i na odwrót.
18007:  Koniec.
18017:  Cindy jest blisko, a tam blisko, to wcale nie jest blisko.
18021:  Poza tym, jeżeli użyję tego Kamienia Wskrzeszania, no to co jak rozumiem jest dłuższa walka wtedy, zamień ten promień na coś innego, wykluczone.
18027:  To jest ulepszona z... Nie będę zamieniał ulepszonej runy na nieulepszoną przy takiej walce, to nie ma sensu.
18033:  To nie jest kwestia run poza tym, to jest wyłącznie kwestia wyczerpania ataku bossa.
18050:  Nie podoba mi się strasznie, że miałem bardzo dobry atak i on został zamieniony w jakieś cholerne wiru-wiru, które nie działa.
18058:  To mnie doprowadza do szału.
18064:  Dobrze!
18065:  Udało się!
18066:  To jak ktoś się będzie udawać, to jest git.
18072:  Teraz oczywiście zacznę robić żałosne błędy.
18079:  Ale, ale już przynajmniej umiemy tam to... Dobrze.
18086:  Tak, dwa razy atak na bloku.
18087:  Trzeba puścić blok.
18092:  Teraz powinno być z góry.
18093:  Powinno być, oczywiście.
18094:  Już jest kwestia wyłącznie nerwów na wodzy.
18097:  Nic więcej.
18097:  Chyba wiesz, że jesteśmy tutaj teraz.
18125:  Puściłem, zablokowałem, wciąż timing jest nie tak.
18149:  Trzeba się jeszcze cofnąć potem, niestety.
18152:  Samo puszczenie bloku nic nie da.
18160:  Nie, nie teraz, cholera!
18164:  Zepsuł mi mój atak.
18165:  Nie znoszę tego.
18198:  Myślałem, że będzie ten drugi Dobra
18241:  To musi być tak perfekcyjnie tam, że się w głowie nie mieści.
18248:  Ciągle nie dostaję zdrowia.
18255:  Proszę, czerwony, proszę.
18256:  Nie, nie, nie, tylko nie ten, tylko nie, cholera jasna, ten!
18261:  Szlag mnie trafi!
18262:  Więc na klawiaturze niestety jest tak, że musicie wcisnąć klawisz
18269:  Więc jest tak.
18271:  Jest blok, klawisz do tyłu i następnie parowanie.
18275:  W ten sposób jest to zrobione.
18276:  Boże, jaki dramat.
18279:  Jaki bezsens.
18292:  Nie, co ty robisz? !
18307:  Nie wiem.
18310:  Ogarnij się, przestań być kaszojadą i zacznij być pomocny.
18312:  Na przykład dawaj mi kamienie leczenia.
18321:  No aż.
18322:  I teraz zrobiłem dobrze.
18337:  To jest mężczyzna, nie chłopaki!
18338:  Chodźcie, przyjaciele!
18340:  To jest mężczyzna, nie chłopaki!
18341:  Chodźcie, przyjaciele!
18367:  Waruma!
18369:  Wardruna!
18400:  Dobrze, to mi przynajmniej powinno dać klatki nieśmiertelne.
18403:  Jest!
18404:  Dobrze!
18411:  Nie widzę nic, co się dzieje.
18424:  Daj mi leczenie!
18427:  O nie, nie, daj mi leczenia!
18438:  Może sobie zamień talizman ten, co dawał zdrowie.
18440:  Wiecie co, tak, tak, ten talizman jest chujowy po prostu, on mi nic nie daje, po prostu to jest talizman, to jest talizman, który nie wiem, działa jak nie wiadomo co się dzieje, ale z drugiej strony on daje nam więcej run i odnowienia i witalności, więc to jest tylko jeden, jedyny problem.
18453:  Gdyby tylko można było w gnieździe tutaj dać, nie wiem, regenerację zdrowia, żeby to działało, ale to nie działa.
18462:  Tak, dopracowanie szczegółów, moi drodzy, jest coraz bliżej.
18464:  Jedyne co, to trzeba pilnować, żeby był dobry RNG w tej chwili i już będzie go...
18517:  Oj, zapójdź za wcześnie, za wcześnie, za wcześnie, źle.
18521:  Masz szał?
18521:  Ja nie mam żadnego szału w tej walce.
18526:  Nie mam żadnego szału w tej walce.
18527:  Coś, co to ci było?
18530:  Czemu mi się... Dobra, nie wiem co się stało, ale to było dziwne.
18544:  Ja miał szał, panie!
18546:  To było wesoło.
18560:  Witam wszystkich przybyłych w tym szczególnym momencie na streamie, kiedy walczymy z Valkyrią.
18567:  I uczymy się z tego wszystkiego parować wszystkie możliwe ruchy, jakie są.
18578:  Dobra, co teraz będzie?
18581:  Lepszy atak, lepsza wersja, dobrze.
18597:  Fuck, nie rób... Dlaczego w trakcie nie mam iframesów?
18604:  W trakcie mojego zaklęcia, z którego nie mogę wyjść, no dlaczego wtedy nie ma iframesów, litości?
18611:  Dlatego mówię, że jest RNG, no, w jakiejś sytuacji.
18616:  Jezu.
18618:  Nie lubię takich sytuacji bardzo.
18624:  bo przestają umieć używać zaklęcia, nie wiem dlaczego, tego drugiego, a to był dobry początek walki.
18639:  Dobrze jest!
18662:  Wadruna!
18667:  Nie!
18668:  No nie, nie, nie, nie, nie!
18672:  Dlaczego gra mi robi takie rzeczy?
18682:  Przecież to jest po prostu skandal.
18689:  Kocham, po prostu kocham, kocham.
18691:  Porty z PS-ów.
18697:  Jezu Maria.
18700:  Po prostu nic nie mówię.
18702:  W takim momencie, to oczywiście mogła być ta walka, ona mogła być walką wygraną.
18707:  Ja wam dam zmianę ataku runicznego.
18708:  Nie ma!
18711:  Przez cierpienie Kratosa widowni Krzysztofa mają do czynienia z dziełem wybitnym.
18714:  To jest, tak, cierpienie potrójne.
18717:  Ale wiecie co?
18718:  To jest dobra wiadomość, ponieważ zmienimy na polski tapping.
18721:  Ja już nie jestem w stanie wytrzymać tego... O, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o
18741:  Zmieni na japońskie.
18743:  Dobrze, kontynuuj.
18745:  Macie przygotowanie pod główną fabułę.
18750:  Cierpienia młodego Kratosa.
18753:  Tak, tak jest.
18754:  Przy okazji ściągnę klimę.
18756:  Powiedzcie mi, że my... Dobrze, jesteśmy tutaj.
18760:  Ponieważ się robi zbyt chłodno, a to niedobrze.
18768:  Dobra.
18768:  A!
18769:  To będzie to!
18769:  To będzie to, moi drodzy.
18771:  To będzie to, na pewno.
18772:  Umrę po pięciu sekundach.
18774:  Vardruna!
18776:  Vardruna?
18782:  W gotowości!
18783:  Okej.
18784:  Uwaga, ojcze!
18790:  Uwaga, ojcze!
18791:  Abba, ojcze!
18793:  Nie wiem, czy to jest lepsze.
18795:  Nie wiem, czy to jest lepsze.
18799:  O rajuśku!
18804:  Wardruma!
18808:  Przynajmniej pryncypia pozostały.
18812:  Ona ma stagger wtedy.
18813:  O stróżnie!
18814:  Ja nie wiem.
18816:  Ja nie wiem, czy to był dobry pomysł.
18824:  Mogę już ruszać!
18826:  Bardzo trzeba uważać, żeby nie zdobyć literówki w tym słowie.
18833:  Po co on mi mówi uważaj, skoro ja uważam przez cały czas?
18847:  No, paniusiu!
18854:  A Treut teraz jest jak chaty przy Dark Souls.
18857:  Absolutnie.
18863:  Urodziłeś się gotowy, chłopcze.
18879:  Bardruma!
18890:  Znowu zrobiłem ten sam błąd co poprzednio.
18928:  Głen na glan!
18956:  Komolec!
18959:  Nie, nie, nie, nie!
18968:  Dobra, muszę się spozycjonować dobrze.
19002:  Nie, nie, nie, nie!
19002:  ZROBISZ TEGO!
19004:  NIEEEEEEEEEEEEEEEE!!!
19010:  Boże, w ostatniej chwili zmieniła... No, w trakcie mojej animacji znowu to samo.
19018:  W trakcie mojej animacji.
