🔴 Ogień, lód i wrogów w bród — GOD OF WAR Livestream #5
🔗 https://www.youtube.com/watch?v=okvPYO1mCR4

337:  © PTA & TVP
10820:  Przyprowadzamy jakiś tekst na temat Wizerunku Barbarzyńcy?
10822:  Nie, na tym się nie znam.
10824:  Dobrze.
10825:  Czy pokażą nam, gdzie jest ten quest?
10827:  Quest?
10828:  Quest?
10829:  Tak.
10830:  Tutaj.
10830:  Wróć do Wyznawcy Thora.
10835:  Idziemy.
10837:  Ktoś podmienił Krzysztofa.
10838:  Wie, gdzie jest, gdzie był Gra Barbarzyńcą.
10841:  Albo po prostu dobrze zaprojektowana gra.
10845:  Wow.
10846:  Wow.
10846:  Wow.
10848:  Gdzie jest Wyznawca Thora?
10850:  Ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip
10879:  oddano przysługę.
10885:  Dostanę jakiś achievement.
10887:  Whatever.
10897:  Okej.
10898:  Elfheim.
10904:  Czy Krzysztof był w Nilfheimie?
10905:  Nie mogę, bo nie mam wszystkich pieczęci, kluczy, czegokolwiek jest potrzebne do tego.
10911:  I nawet świeci mi się quest w tej sprawie i nie wiem, co z tym fandom zrobić.
10915:  Konkretnie to jest ten quest.
10918:  Odblokuj Nilfheim.
10920:  Skompletuj szyfrę Nilfheimu.
10922:  Więc nie mogę się dostać do Nilfheimu, moi drodzy.
10924:  Nie ma opcji, nie da się.
10930:  Gdy mi powiedzieliście, że fabuła to jest 5 godzin maksymalne, to nic robić fabuły.
10937:  Przeraziłem się, nie chcę kończyć tej gry.
10938:  Chcę, żeby trwała wiecznie.
10940:  Chwilo trwaj i jesteś piękna.
10952:  Nilfheim.
10953:  Widzicie?
10953:  Świat zablokowany.
10954:  Asgard.
10955:  Świat niedostępny.
10956:  Svartalheim.
10957:  Świat niedostępny.
10958:  Helheim.
10959:  Świat dostępny.
10960:  I Alfheim.
10961:  Świat dostępny.
10962:  Podróż.
10965:  No, ktoś powiedziała dwa szkoły, że fabuła jest na 5 godzin.
10967:  Max!
10974:  Pod szortem primaplizowym Krzysztofa ktoś zostawił komentarz Krzysztofka Kwiecień, naprawdę?
10978:  Ja miałem nauczycielkę fortepianu, która się nazywała Kwiecińska.
10988:  Miałem też nauczyciela w gimnazjum, który się nazywał Marzec i jak dotarł do mnie, jak wyczytywał listę obecności, ponieważ jak każdy marnował czas na to w szkole, to powiedział, że aha, my mamy Kwiecień, a ja mu powiedziałem naprawdę?
11004:  On nie zrozumiał oczywiście, ponieważ, jak wielu, nie czytał między wierszami.
11009:  A ja zawsze miałem tendencję do bycia ironicznym.
11011:  Czy dobrze zakładam, że tu jest Elfheim?
11017:  Pitole, u głupoty masz jeszcze cały kawałek grypszy rurek.
11019:  To dobrze, to będzie dzisiaj fabuła, ale pierdwej, ogarniamy te rzeczy.
11024:  Czyli zwiedzamy Elfheim.
11029:  A, Alfheim.
11030:  Jakże mi brakowało tej świeżej bryzy i słodkiej woni wiciokrzewu i krwi.
11035:  Hmm.
11036:  Sądząc po niebie, światło znajduje się chwilowo w rękach elfów światła.
11040:  Wyjaśnij.
11041:  Swartalfar.
11042:  Widzicie?
11042:  Elfy światła i ciemne elfy.
11044:  Od zawsze toczą bój o światło.
11046:  To już wiemy.
11048:  A czy wiecie, że bój o światło kończył się chwilowym zwycięstwem jednej ze stron już 213 razy?
11055:  Naprawdę?
11056:  Obie strony twierdzą, że to im powierzono wieczną pieczę nad światłem i że walczą jedynie o przetrwanie.
11061:  Ale w rzeczywistości wojna trwa już od tak dawna, że bez niej elfy czułyby się bardzo zagubione.
11066:  W Herheim jest Walkiria, podobno w każdym świecie jest Walkiria.
11070:  Krzysztofie, na konsultacje idzie się raczej, pyta Patryk, w temacie swoich zajęć, czy nie ma problemu, gdy się chce pogadać z prowadzącym na jakiś ciekawy temat w jego dziedzinie?
11078:  Dosłownie wczoraj wpadł do mnie student po prostu pogadać.
11082:  Można, absolutnie.
11085:  Bo od tego jest dyżur.
11086:  Wykładowcy się nudzą na dyżurach, muszą na nich być.
11089:  Więc wiecie, lepiej jak ktoś wpadnie i można sobie pogadać, niż jak nie wpadnie i nie można sobie pogadać.
11096:  O!
11097:  Przeczytaj.
11098:  Dobrze.
11100:  Nie no, niepoeksplorowane.
11107:  Kaszojad czyta czy nie czyta?
11109:  Mnie czytasz czy sobie?
11112:  Krnąbrny kaszojad.
11119:  Co mówią?
11120:  Coś o odwiecznej wojnie o światło.
11122:  Myślisz, że dobiegnie końca po tym, co zrobiliśmy?
11124:  Tak.
11125:  Nie sądzę.
11127:  Kratos nie jest optymistyczny.
11129:  Jeszcze jeden powód, dla którego należy lubić Kratosa.
11132:  Ana, Ana!
11140:  Nani puta!
11151:  No teraz się z nimi walczy, no.
11158:  Teraz to się z nimi walczy.
11161:  Lubię.
11163:  Lubię ten moment.
11164:  Lubię ten moment w grach.
11166:  Bardzo, a bardzo.
11169:  To poczucie siły.
11170:  Czy wolę topór, czy ostrza?
11171:  Chyba jedno i drugie lubię w równym stopniu.
11176:  Ale ostrza mają...
11179:  infuzję ognia, więc lepsze.
11182:  Dobrze, mam pytanie, czy tutaj coś jest?
11185:  Czy ja tutaj coś pomijam?
11186:  Nie, tutaj nic się nie da pominąć.
11188:  Tu można tylko wyruszyć łódeńką.
11191:  Ale to jest ładna muzyka.
11196:  Kamień wstrzeszenia, a ja nie mam go?
11198:  Powiedz mi jeszcze, Svartalfheim oznacza krainę ciemnych elfów.
11201:  Tak.
11201:  Prawda?
11201:  Tak.
11204:  Ale mówiłeś, że ciemne elfy mieszkają w Alfheimie od bardzo dawna.
11207:  A poza tym, krasnoludy też podobno pochodzą ze Svartalfheimu.
11211:  Nie przypominają ciemnych elfów.
11213:  Tak uważasz?
11214:  To jesteś bardziej spostrzegawczy od asów.
11217:  To oni nie są w stanie ich od siebie odróżnić.
11219:  I to właśnie oni wymyślili tę nazwę.
11222:  Ojczyzny świat krasnoludów nazywa się Nidavellir.
11226:  Nidavellir pojawia się też w MCU To burczy ostrza, tak Dobra Więc tak, tutaj były rzeczy Które nie zrobiłem, bo nie wiedziałem jak tutaj wylądować
11257:  Czy ja już wiem, jak tu wylądować?
11260:  Tyle wciąż nie wiem.
11264:  Ale szukamy miejsca.
11265:  Na pewno się gdzieś uda przybić.
11269:  Tu?
11270:  Nie.
11271:  Hmm.
11275:  W grau Uniwersum Konana Barbarzenicy była taka jedna.
11278:  Jak ona się nazywała?
11281:  Była, no i to całkiem niedawno.
11282:  Wyszła, no, kanida strategiczna.
11290:  No tak, to to miejsce bardzo dobrze pamiętam.
11294:  Czemu nie mogę płynąć szybciej nagle?
11296:  Conan Exiles, właśnie.
11299:  To było to.
11301:  No i tu nas nie było.
11304:  Tu nas bardzo nie było.
11309:  Ja po prostu popłynąłem od razu wtedy do fabuły.
11313:  Eee... Eee...
11319:  Odkryto sanktuarium elfów.
11323:  Światła.
11334:  Ta nagra jest przepiękna, Aniu, absolutnie.
11336:  Możesz tylko się zachwycać.
11342:  Smaczna i prosta.
11350:  A, tu.
11352:  Hop.
11357:  Dobra.
11361:  Nie tak.
11365:  Czemu?
11367:  Chyba trzeba jednak z oddali większej.
11369:  A, to są trzy w ogóle.
11371:  Łoj, oj, oj, oj, oj, oj.
11374:  Z góry.
11376:  Fabularnie Alfheim jest zrobiony, jak najbardziej.
11380:  Ale tylko fabularnie.
11382:  Trzeba jakoś na górę wejść, już wiem jak.
11396:  Dobra.
11396:  Hej!
11401:  Krzysztof, musisz szybko, szybko, szybko, szybko!
11404:  Śpieszcie, śpieszcie!
11407:  Jazda!
11408:  Jazda, jazda, biała gwiazda, lecimy!
11409:  Powiem ci, że sasy ryj się człowiekowi samemu cieszy, no.
11418:  O, i to jest to!
11421:  Zagadka nielogiczna.
11433:  Okej, to jest środkowe.
11449:  Mhm.
11451:  Okej.
11458:  Porobione.
11465:  Ja już wiem, dlaczego jest tak łatwe to.
11468:  Mianowicie Kratos nie jest logiczny.
11471:  Kratos nie używa mózgu.
11473:  Więc zagadki nielogiczne stoją przed nim otworem.
11479:  Absolutnie.
11480:  To dlatego.
11481:  Kwiecień najlepszy miesiąc?
11482:  Kłamstwo.
11484:  Świecznik plecień, bo przeplata trochę zimy, trochę lata.
11487:  W marcu jak w garncu.
11488:  Beznadziejne, niezdecydowane miesiące.
11491:  Nie to co maj, najlepszy miesiąc.
11507:  Eee?
11509:  To dopiero jest trudne.
11512:  Okej, myśmy stąd przybyli.
11516:  Hmm.
11520:  Tu nie.
11523:  Niedobrze.
11526:  No niedobrze!
11540:  Coś jest nie tak, moi drodzy.
11546:  Dobra, szybio!
11547:  Co?!
11553:  Co?!
11555:  Jak ja mam to zrobić?
11558:  Już może kaszojadem?
11564:  Nie... Mają miesiąc moich narodzin?
11567:  To tak jak u mnie, Marcinie!
11568:  16 maja, Krzysztof!
11589:  Dobra, trza inaczej.
11592:  Rzućmy.
11600:  Zamrożenie nic nie da.
11603:  Jak rzucę i przekręcam, to jest za mało czasu.
11615:  W ten sposób.
11618:  Jest.
11623:  Jest, jest, jest, jest.
11660:  Nawet nas nie tknęli!
11665:  God!
11665:  Szanowni makaroni, przyjemne dziecko, też się urodziłam w kwietniu, ale pięknie!
11670:  To jest absolutnie najlepsze, co może się przydać w życiu, a jeszcze u mnie jest fajne to, że 16 maja wypada dokładnie w pośrodku, więc nie jestem w stanie zapomnieć.
11682:  Ej, jestem w stanie zapomnieć niestety o swoich urodzinach, zdarzały mi się takie rzeczy, to jest smutne dopiero.
11689:  No jezu, że licznie!
11694:  Wewewewewe!
11696:  Panie!
11697:  Tam miałeś znajdźkę, no nieważne.
11701:  Co tutaj jest takiego?
11705:  Hmm... Tu jest więcej rzeczy... Ile tu jest rzeczy? !
11713:  Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
11748:  Nie, nie żartujcie sobie nawet ze mnie.
11760:  No tak, to jest rzecz, która mnie pokona.
11765:  To jest rzecz, która mnie pokona.
11766:  Dobra, czyli musiałbym... Nie mam pojęcia, jak to zrobić.
11775:  Bo ja nie widzę jak one się tutaj układają, nie?
11778:  To jest problem.
11798:  No przecież było!
11803:  Nie wiem gdzie tu jest Valkyria.
11806:  Chcę bardzo, ale... No ja eksploruję, nie?
11809:  Więc... Nooo... Jestem... Co to jest?
11825:  Amulet kwasira.
11826:  Sprawia, że uniki wykonane w ostatniej chwili aktywują zwikrowanie czasu... Nie chcę żadnego zwikrowania czasu.
11834:  Chcę potęgę i leczenie.
11840:  Lecimy dalej.
11842:  A więc warto było tu przybyć.
11845:  Dzisiaj zagadki nielogiczne idą nadzwyczaj dobrze.
11848:  Mózg Kratosa nie rozwija się, to dzięki temu.
11852:  Kwaś ogórki kwasił.
11855:  I teraz odwieczne pytanie, które ogórki są lepsze?
11857:  Małosolne, kiszone czy konserwowe?
11860:  Ja jestem po stronie kiszonych, ponieważ zostawiają w ustach cierpki po smak.
11866:  Człowiek ma takie wrażenie, jakby się napił troszeczkę kwasu dla kurażu.
11872:  Wszystkie pogodził nas Gerwazy Jorgen.
11876:  Małosolne moja mama kocha za to.
11880:  Jeszcze są takie okurki, o Jezu, one są super.
11883:  One są w takich plasterkach w słoiku, są słodkie, ale jednocześnie kwaskowe, ale one są pyszne.
11889:  Mam wrażenie, że one są pyszne głównie z uwagi na chemię, którymi są napakowane, ale wciąż przepyszne.
11894:  Świeże, a to już w ogóle mech u mnie.
11899:  Świeży ogórek, ma skórę, trzeba obrać go z tej skóry, okropność.
11904:  Książona od czasu kiedy robi je sama przemaka.
11907:  Fastata, o rany, szanuję.
11909:  Oj jest za gorąco, jest za gorąco.
11921:  Zdecydowanie za gorąco.
11924:  To są pikle, najlepsze ogórki, takie słodkie właśnie.
11929:  Ja lubię, bardzo.
11931:  Kiszone od babci.
11932:  Macie szczęście.
11934:  Moi dziadkowie już nie żyją, więc nie ukiszą niczego.
11941:  Od niebieskiej bramy w lewo skrzynia runiczna mi została.
11943:  Wszystko pamiętacie.
11944:  Frejr od dawna zna się z elfami.
11946:  To jeden z nielicznych bogów, którzy są tu mile widziani.
11953:  F. Skrzynia runiczna.
11962:  Zapisuj, zapisuj.
11963:  Mizeria pyszna.
11965:  Ja lubię mizerię na słodko.
11972:  Nie, skrzynia wzięta.
11979:  Nie, Atreusie.
11980:  Ciemne elfy chwilowo poszły w rozsypkę.
11982:  Kluczowe pytanie brzmi, czy w tej świątyni...
11987:  jest aby... Valkyria.
11993:  Myśmy chyba tutaj właśnie ubili Valkyrię.
11996:  Nie macie wrażenia?
12001:  Nie ma Valkyrii, no właśnie.
12010:  Okej.
12011:  No to tutaj zostało chyba wszystko wyeksplorowane, to nie będę kombinował.
12015:  Tu nic nie ma, właśnie.
12020:  Te, o których mówisz, Krzysztof, to są z zalewą z cukrową gorczycą, a żółtawe zabarwienie jest od witaminy B2, czyli ryboflawiny, więc chemia w tym przypadku jest zdrowia.
12027:  To dobrze.
12028:  Czyli mogę jeść te ogórki.
12031:  Walkiria jest dalej na jeziorze.
12032:  Ooo.
12034:  Dalej.
12036:  Czyli jednak.
12038:  Eksplorujemy wtedy.
12042:  Okej, okej, okej.
12044:  Dalej na jeziorze.
12046:  Nawet nie wiedziałem, że do świątyni się da opłynąć.
12051:  Bo się nie da Na prawo jak będziesz opływał Aha, czyli oczywiście od drugiej strony Dlaczego mnie to nie dziwi?
12064:  Ja nie lubię jak do świeżych ogórków dodaje się pieprzu czy soli Nie spotkałem się z tym nigdy Ogórki świeże ze śmietaną, pisze Asia No ale na słodko czy na słono?
12081:  No co wy mówicie?
12082:  Przecież nie da się tego jeziora opłynąć w żaden sposób.
12087:  Chyba, że w tej części.
12104:  Tu jest jakaś plaża, ale to jest plaża, na której myśmy byli.
12110:  Tutaj byliśmy.
12113:  Moje prawo?
12115:  Ja płynąłem w moje prawo No dobrze, to jeszcze na tamtą stronę spróbujemy w takim razie, rzeczywiście tam nie byliśmy
12134:  Wrednie nas łódeczka od razu kieruje w inną stronę.
12137:  Trzecie prawo.
12139:  Krzysztof na ryż z truskawkami zamiast truskawek dodaje ogórki.
12143:  Nigdy nie jadłem ryżu z truskawkami.
12147:  Czyli tutaj jest Walkiria, dobrze.
12151:  Tak, tu nas nie było.
12153:  Obszar odkryto.
12155:  Wybrzeże, rzeże, rzeże, rzeże.
12159:  Nie wierzę, że tu jest wybrzeże.
12163:  Jadłem nieraz, zjem i teraz.
12166:  Smaczna i prosta.
12168:  Ogień i chłosta.
12172:  Zaktualizowałam bestiar już.
12176:  Kruk.
12178:  Chcę dożyć kruka.
12180:  I tak go nie widzę.
12203:  Rostuj ich!
12208:  Orgasm i chłosta!
12209:  Moment!
12221:  Gdzie ten kruk?!
12222:  Już po wszystkim.
12225:  Nie ma tu żadnego kruka.
12236:  Nie ma żadnego kruka.
12241:  Zero kruków, oświadczam.
12250:  Może tę?
12253:  Dobrze, tutaj.
12259:  To nie jest kruk!
12262:  Jakie ukryte komnaty.
12267:  Nie wiem, co tu się dzieje.
12271:  Ale... Tu wiem, co się dzieje.
12278:  Otóż tutaj.
12285:  Nie takie proste.
12289:  Nie!
12290:  Tak...
12297:  Żebyś wiedział, ucz się młody.
12301:  Ryż najlepszy pieczony z jabłkiem i cynamonem.
12304:  A nie macie wrażenia, że lepiej byłoby po prostu to jabłko i ten cynamon dać do szarlotki?
12309:  I nie dodawać jakiegoś plugawego ryżu?
12315:  Plugawy ryż.
12319:  Trzy mocne grzmotnięcia wyrzucające wrogów w powietrze.
12322:  Okej.
12325:  Co to jest?
12329:  Oczywiście, że szalotka jest najlepszym ciastem.
12331:  Wspaniałe!
12333:  300 razy lepsza od serników wszystkich tego świata.
12337:  Dobrze, ostatnie podejście do znalezienia cholernego kruka.
12346:  Czy są jakieś wrzaski dzikie?
12352:  O!
12356:  Co innego za to znalazłem?
12360:  Jaki kryształ na ziemi?
12364:  Na żadnego kraju... Łał!
12375:  Łał!
12378:  Krzysztof nie wiedział, że tak można!
12380:  Liostuj go!
12390:  Ratatuj!
12404:  Kot!
12406:  Zrobione.
12408:  A to wiem, że są jeszcze jedne drzwi do otwarcia, to pamiętam.
12412:  Mazurki we best... Nie, mazurki.
12417:  Mazurki.
12417:  Jeszcze mi powiecie od razu, że polonez.
12423:  Ja na urodzinie piszenia szmajska będę mieć jemnikowy tort, ale super.
12431:  Naprawdę nie ma tutaj tego kruka.
12435:  Alternatywa jest taka, że ja po prostu jestem ślepy i go nie widzę, ale tutaj wszystko wygląda jak kruk, bo wszystko jest zielone.
12443:  To dlatego nie mogę go znaleźć.
12450:  Czy mi się różni jabłecznik od szarlotki?
12451:  Nigdy nie wiedziałem, więc na wszelki wypadek dlatego jadłem w życiu tylko szarlotki, omijałem jabłeczniki.
12464:  Który jest na kamieniu od strony jeziora?
12465:  Od strony jeziora jest 384 824 kamienie.
12472:  Obszar odkryto.
12473:  Ukryta komnata.
12476:  Czy chcecie mi powiedzieć, że ta ukryta komnata to jest to, co ja myślę i ja nie mam w tym momencie kamienia wskrzeszenia?
12480:  Nie no, muszę mieć kamień wskrzeszenia.
12481:  Moment, moment, moment.
12482:  Aha, nie mamy tego gdzie za... sprawdzić.
12490:  Robiłem szar... szalotki dopóki moja babcia raz się nie pomyliła i zamiast cynamonu dodała źle angielskie.
12497:  O nieee!
12499:  Daje mnie spokój z polonezem po Anglinie, jak schudłem 10 km, musiałem tańczyć, to kurectwo, wścieka się Lindor i nawet nie mogłem się upić, żeby to przejść, bo nadal było na lekach.
12507:  Co?
12509:  Co?
12510:  Wspaniały ten.
12513:  Wspaniała studnióweczka, tak?
12519:  No tak, no to jest Valkyria.
12523:  To jest Walkiria, moi drodzy, ale w razie czego mamy stąd przejście szybkie do naszego cudownego i radosnego sklepikarza, więc przekonamy się, czy jest, czy też nie ma.
12536:  Kamień wskrzeszenia nasz.
12541:  Ta strzoka w prawym dolnym rogu to kamień wskrzeszenia, więc go nie masz.
12544:  Aha.
12545:  No to musimy się tepnąć.
12551:  Dobra.
12552:  Solidny znak sprzeciwu.
12554:  Sprzeciwiam się śmierci.
12558:  Jabłecznik jest do picia, pisze Anna Łanowska.
12560:  Okej.
12562:  Tego nie wiedziałem.
12567:  Tutaj jest chyba sklep, prawda?
12570:  O Boże, konsolowe nawigowanie po mapach.
12574:  Kocham.
12578:  Zrobiłeś pierwszą walkierę bez kamienia?
12580:  Nie pamiętałem tego.
12585:  Czy głosuję w wyborach samorządowych?
12586:  No głosowałem, już głosowałem.
12592:  Eeeem... E?
12592:  Jasne, sklep otwarty.
12594:  Dobrze.
12602:  Jest.
12608:  Good.
12612:  Druga tura, a to dlatego pytacie, okej czaje Tylko, że druga tura to jest w niektórych miejscach, wiecie na przykład w Krakowie, w którym ja niestety nie jestem zameldowany Dobrze Do Valkyrii
12640:  God of War jak na rok jest znacznie lepszy od God of War 2018, ponieważ ma system dnia i nocy.
12645:  I am the stupid reference.
12648:  Ale teraz będzie bitka, moi drodzy.
12650:  ALE BĘDZIE BITKA!
12651:  Dobr... Smaczna i prosta.
12674:  Okej, trzeba się przyzwyczaić.
12676:  Dziękuję.
12677:  Trzeba się stanowczo przyzwyczaić.
12694:  F?
12695:  O co tu chodzi?
12720:  Uwaga!
12722:  Uwaga!
12723:  Uwaga!
12751:  Szybszy ma ten atak tutaj.
12755:  Niegodny!
12756:  Niegodny!
12759:  Jaki niegodny, jak śmiesz!
12772:  Jezus Maria!
12786:  Rany boskie... JEZUS MARIA!
12801:  No a fioletowy pasek zdraża czy jesteś underlevel?
12802:  To samo mi mówiliście przy poprzedniej.
12805:  I została pokonana i upokorzona.
12832:  Chyba te na nią nie działają specjalnie Tak bardzo Jezus Maria
12856:  Nie umiem tego unikać na razie.
12862:  Jezu... No, co miałem zrobić?
12872:  No, co miałem zrobić?
12873:  No, przecież nic nie mogłem zrobić.
12883:  Okej.
12901:  Nie umiem tego unikać.
12902:  Au.
12947:  OK.
12950:  Zawsze jest trudno Agnieszko, przy tych walkach.
12952:  Zawsze.
12988:  Dobra, raz.
12990:  Kaszajat, dwa.
12999:  Nie, nie teraz!
13000:  Dobra.
13011:  Nie, nie, nie!
13013:  Wycofaj się!
13016:  Znowu zlokowany w animacji byłem, ach... Dobrze.
13029:  Mmm, do połowy zjechałem, oczywiście.
13039:  Dobra, teraz już koniec.
13041:  Cholera, nie umiem tego unikać, jak ona atakuje mnie od tej strony.
13048:  Ej, inny miałaś zestaw ataków.
13079:  Tak potrzebuję debilu!
13081:  NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE NIE N
13120:  Nie mogę tego zapamiętać tej sekwencji
13149:  Było ku!
13150:  Było ku do ciężkiej cholery!
13153:  Nie no, to jest absurd, że ona będzie za każdym razem robić to wiru wiru.
13164:  Dobra, regeneruj sobie zdrowie, regeneruj zdrowie, regeneruj zdrowie!
13189:  Człowiek włącza i się nie aktywuje, ponieważ się kończy cholerna animacja.
13193:  Nieprawdopodobne.
13198:  Czemu z naszych broni najpiękniej działają kamień?
13200:  Ponieważ wtedy jesteśmy w szale barbarzyńcy, to dlatego.
13207:  Jeszcze moment!
13208:  Uważaj ojciec!
13249:  Uwaga, ojciec!
13259:  Uwaga!
13267:  Uwaga!
13272:  Uwaga!
13273:  Uwaga!
13290:  Au!
13291:  Nie zauważyłem tego.
13293:  Mnie nie poradzę sobie debilu!
13295:  Oczywiście była animacja leczenia, w związku z tym nie mogłem, naturalnie, że nie mogłem wcisnąć Q i się obronić, no jasna sprawa.
13321:  Nie!
13338:  Co jest?
13339:  Co jest?
13339:  Fuck.
13355:  Ale jest nieprawdopodobny, jest po prostu ten wrzeszczący kaszojad.
13358:  Au.
13384:  No co jest?!
13384:  Ile razy pod rząd będziesz mieć ten sam atak?!
13396:  Ściąga mi Lokon, nie wiem dlaczego.
13397:  Dlaczego mi ściąga Lokon?
13402:  Nie ściągaj mi Lokonu!
13412:  Nie no, to jest jakaś katastrofa, jak on będzie mi ściągał lokom.
13429:  Regeneruj zdrowie!
13430:  Dobrze, dobrze, dobrze, dobrze, dobrze!
13432:  Przestań!
13433:  Jakimś remonem w trakcie szału może mi cokolwiek zrobić!
13439:  Mhm, przepraszam, że się chciałem wyleczyć.
13441:  Przepraszam, przepraszam, że się chciałem wyle... Bardzo przepraszam, że się chciałem wyleczyć.
13445:  Przepraszam!
13450:  Dramat.
13454:  No, nie wiem, dlaczego w tej walce nam znika Lokon.
13456:  To jest dla mnie problematyczne.
13493:  Uwaga, ej ten!
13494:  Uwaga!
13514:  Nie no, zmarnuję czas na to, żeby Lokon uruchomić znowu, no przecież to jest jakaś paranoja.
13530:  Nieprawdopodobne absolutnie.
13535:  Nieprawdopodobne.
13541:  Muszę wyłączyć klimę, bo jest za zimno na odmianę.
13551:  Co to jest za magia, że jest 23 stopnie, a wieje, aby było 17?
13554:  A jakie zmienianie na niższy poziom górności?
13561:  Nie denerwujcie mnie nawet, nie robi się takich rzeczy.
13573:  Doskonały, świetny dowcip.
13587:  Przecież się cofnąłem!
13613:  Fak!
13639:  CO JEST?!
13644:  Nie no, to jest nieprawdopodobne, lokuje mnie w animacjach, mój szał nie robi jej żadnego stagera, to jest po prostu nieprawdopodobne.
13654:  Co się dzieje?
13672:  Mhm.
13682:  Ale mnie denerwuje to, że mi ściąga Lokon!
13685:  Przestań mi ściągać Lokon w walce!
13694:  Za każdym razem mi ściąga Lokon!
13696:  Co się dzieje?
13697:  O co z tym?
13698:  Przecież nie było tak poprzednim razem.
13699:  Dlaczego tak jest?
13702:  Czy ja coś robię źle?
13714:  No autentycznie za każdym razem, nie?
13717:  W jaki sposób mam... W jaki sposób mam walczyć z czymś co walczy nieuczciwie?
13731:  Nie no, to jest absurdalne.
13734:  Co to znaczy, że znika z pola mojego widzenia?
13736:  Lokon służy temu, żeby nie znikała!
13739:  Precyzyjnie temu służy Lokon.
13747:  Tak, za każdym razem znika, no to jest najwyższy poziom trudności dla mnie w takiej sytuacji.
13767:  Usiłowałem... Zdjąłem tarczę na jedną nanosekundę, żeby wziąć leczenie.
13774:  Po wzbiciu się w powietrze do końca... To jest absurdalne.
13778:  To jest absurdalne.
13780:  Nie ma żadnego sensu absolutnie.
13809:  To może ja se teraz zdejmę Lokom?
13812:  Sam.
13814:  Nie wzbiła się w powietrze, a Lokom straciłem.
13816:  Mhm.
13847:  Trzymaj się!
13865:  Uwaga!
13904:  Nie, nie wszystko, nie wszystko!
13914:  Błagam, niech gra nie zrzuca mi Lokonu w tej walce.
13919:  Może to jest kwestia ustawie, nie wiem czy ja mogę, czy ja mogę zrobić tak, żeby ten Lokon był stały.
13925:  Myślę, że to jest abstrakcyjne absolutnie.
13929:  Kamera.
13934:  Wyśrodkowanie kamery przy ataku.
13938:  No oczywiście, że tego nie będzie.
13940:  Dostępność.
13941:  Może tutaj celownik podczas celowania.
13943:  Włącz celownik zawsze widoczny na środku ekranu.
13945:  Nie.
13949:  Nie ma tego nigdzie.
13952:  Przytrzymaj kół, żeby rozpocząć lub przerwać... Co?
