🔴 Ciężkie próby w Muspelheimie — GOD OF WAR Livestream #6
🔗 https://www.youtube.com/watch?v=ER53xJaRijw

92:  Dzień dobry.
11070:  Oczywiście musieliśmy ją śpiewać na muzyce i wszyscy wtedy deli hałaśliwie i kakofonicznie w 30 fletów.
11076:  W ten sposób, moi drodzy, w szkole publicznej wyrabia się miłość do muzyki.
11080:  Słuchacie Czterech Pór Roków Iwaldiego na prawdopodobnie w dalszym ciągu kasecie.
11085:  i następnie dmiecie równocześnie hałaśliwie i kakofonicznie w plastikowe koniecznie flety.
11092:  W ten sposób wyrabia się miłość do muzyki.
11094:  Ważne jest też to, żeby zadbać o to, by... Kamil, wstrzymaj, macie rację.
11100:  Żeby zadbać o to, by w trakcie tychże lekcji muzyki nigdy, pod żadnym pozorem, nie wspominać, że istnieje inna muzyka niż klasyczna.
11109:  Koniecznie należy nazywać ją poważną.
11116:  Sklep Brocka.
11118:  Idziemy tam.
11122:  Jazz?
11122:  Łopanie!
11123:  Jazz to jest w ogóle jakaś nowoczesna, nowomodna, nowoorleańska muzyka, niby dziewica nowoorleańska.
11132:  Okej.
11136:  Uważam, że najgłupszą sceną ever filmową był moment, kiedy w insygnia śmierci, pod tuś, pod tuś, objął Voldiego dosłownie w którymś momencie.
11148:  I to było zrobione totalnie bez sensu, ponieważ David Yates jest kretynem.
11151:  I David Yates zamiast, żeby zrobić pojedynek tak, jak został opisany porządnie u Rowling, to stwierdził, że nie, że w którymś momencie wyekspediuje hotusia, podtusia i Voldemorta na jakiś balkon.
11160:  Oni się obejmą i... I will finish what we have started.
11163:  Aaa!
11166:  Będą spadać w ten sposób, przytulając się.
11175:  Wybitny reżyser David Yates, wybitny.
11177:  Lepszy jest tylko Ruin Johnson w The Last Jedi, ale David Yates, jaki to jest geniusz.
11182:  Geniusz dramaturgii, scenografii, reżyserii, kinematografii.
11186:  Rewelacja absolutna.
11188:  Cieszę się, że coś takiego wprowadził.
11189:  To było znakomite.
11192:  Ale ja byłem wściekły wtedy.
11193:  Jezu, jeszcze w kinie, pod sam koniec, bo poszedłem na wersję 3D.
11198:  I ponieważ David Yates jest idiotą i stwierdził, że Voldemort się rozpadnie na takie kawałeczki, to na mnie się osadzały płatki Voldemorta pod koniec i popcornie mi leciały.
11206:  Płatki Voldemorta do popcornu.
11210:  Zostaw niuchacze.
11213:  Było tam coś takiego.
11214:  Ba, Emery'u to było nawet w trailerze.
11218:  Jak słowo daję, to było w trailerze.
11223:  Insignia śmierci to było Deathly Hallows.
11227:  Part 2 trailer.
11229:  Jak słowo daje było to.
11231:  O!
11231:  Nawet widzę tę scenę!
11233:  Proszę bardzo!
11236:  Najwięcej odtworzeń, czy to będzie tutaj?
11239:  Bo to było, to było tak, tak żenujące, tak potwornie żenujące.
11246:  Nie, nie, nie, nie, nie.
11248:  Dlaczego to się pojawiło na miniaturze i oczywiście tego nie ma?
11254:  Zakończmy tak, jak zaczęliśmy.
11264:  Jakim trzeba być idiotą, żeby wprowadzić taką scenę?
11268:  W jakimś randomowym miejscu, nad jakąś randomową przepaścią stoją, podczas gdy w oryginale pojedynkowały się Voldemort ze Slagornem i McGonagall i Potter się po prostu wtrącił, czyli wiecie, ma to jakiś sens, ponieważ uczeń się wtrąca w pojedynek magów, którzy się znają na pojedynka i o, przytulmy się!
11286:  Aaaah!
11287:  Boże drogi, jaki zły film, Stepanie.
11290:  Mam nadzieję, że w serialu to naprawią, naprawdę.
11292:  To jest jedyny powód, dla którego się cieszę, że jest serial.
11295:  Dlatego uważam, że serial jako remake pisze Weokami może nie być takim złym pomysłem.
11299:  Dokładnie tak.
11303:  Kto po koniec filmu ma jeszcze popcorn?
11307:  Dobre pytanie, Lucyfer.
11309:  Dobre pytanie.
11310:  Mnie się zdarza, ale to tylko wtedy, kiedy wezmę jeszcze, a zdarza mi się, Maltesersy?
11316:  Malesersy?
11319:  Maltesersy?
11320:  Jak się nazywają te wspaniałe czekoladowe kulki w czerwonym opakowaniu?
11324:  Jakoś tak w każdym razie.
11327:  Kamień Wskrzeszenia?
11328:  Kamień Wskrzeszenia Bers... Ja mam Kamień Wskrzeszenia!
11341:  Maltazary M&M'sy, tak Płakałem jak Voldemort umiera Spoiler Ale spokojnie, Voldemort umiera wiele razy Scena kiedy ta ruda zawiązuje buty pod Tusiowi Pisze Matt Peterson O Boże, tak W ogóle Ginny Wesley była źle wykastowana
11365:  Potter dzięki na dziesiątki problemów poważniejszy od głupio wyreżyserowanej sceny.
11368:  Tak, i te wszystkie problemy zaczynają się, wiecie kiedy?
11371:  Kiedy wchodzi David fucking Yates, który to David Yates od piątej części Pottera robił durne rzeczy.
11378:  Nawet durniejsze od śmierciożerców przedstawionych jako stożki w twórce.
11384:  Boże, ja się zsikałem ze śmiechu, jak zobaczyłem stożki śmierciożerców.
11387:  Oni wyglądali tak, jak te paliki drogowe, potykacze.
11390:  Żeby ich pomalować na pomarańczowo i biało, to mogliby spokojnie przysłużyć się porządkowi na drodze.
11399:  To było straszne.
11403:  Nienawidzę jamników pisze, że przeze mnie nienawidzi jamników.
11408:  No to były stożki, no naprawdę.
11410:  Widzę miecz.
11411:  To będzie piąty?
11413:  Jeszcze bardziej cringe'owa scena od wiązania butów to był ten pocałunek Rona i Hermiony w Komnacie Tajemnicy, w ogóle cały ten wątek, ale to też jest moment, w którym J.K.
11422:  Rowling już nie wiedziała, gdzie zdobywać nowe crocooksy.
11425:  Harry pota pragnęć.
11428:  Co to będzie za wyzwanie?
11430:  Zabij wrogów, żeby wydłużyć czas.
11432:  Bądź gotowy.
11434:  Zabij wrogów, żeby wydłużyć Yamnion Gandra.
11441:  Zabijać wrogów.
11444:  O nie, oczywiście, że musiał być on, tak?
11446:  Musiał być on.
11455:  Dobra, przełączmy się na to.
11470:  Au!
11471:  DZIĘKUJĘ!
11473:  Boże, raz się przydał, raz się przydał!
11492:  Dobrze!
11499:  Droma od groma!
11510:  Jest!
11511:  Szał z niego wypadł, dobrze.
11513:  Szał uniesień.
11516:  Gdzie zmory?
11519:  Zmora, a nie zmory!
11521:  Ale ja jeszcze nie opanowałem deklinacji!
11525:  Deklinacja trudna, flektywy trudne!
11529:  Katreusz nie umie!
11532:  Atreus nie radzi!
11545:  Usuń to wreszcie, dziękuję!
11557:  Tak, bardzo dobrze, tam.
11570:  A, to są te wrikolaki.
11574:  Niedobrze.
11578:  Dobra, leczenie.
11580:  No!
11583:  Okej, leczenie mam gdzie indziej.
11586:  Mam leczenie.
11589:  Okej.
11601:  Come on!
11607:  Niedobrze.
11610:  Łatwi wrogowie, dobrze.
11613:  Potrzebuję szału.
11616:  Bardzo niedobrze.
11634:  Wiem, że to jest jego słaby punkt.
11642:  To dobrze, że jest tutaj dużo draugrów, bardzo dobrze, bo dostaję klatki nieśmiertelności.
11665:  Dobra, dobra, dobra, jest.
11673:  Nie jest prosto.
11675:  Zresztą mamy ewentualnie szał.
11679:  Niech dobrze.
11691:  O, strzeli wujko.
11697:  Dobra.
11710:  Au.
11712:  Au!
11724:  No nie!
11732:  No, to jest!
11737:  Piętnaście sekund.
11744:  Jest!
11748:  F?
11749:  Srakun.pl?
11750:  F?
11751:  F!
11752:  Ja czytam F!
11757:  Chyba F jak Fikuśne Zwycięstwo.
11760:  Jak f-f-f-bezwładniająca Wiktoria!
11766:  A to lub-lub Much Zub to, co pisze, że Potter ma źle skonstruowany świat, to jest zupełnie inna kwestia i to jest moim zdaniem wina tego, że Rowling zaczęła to pisać jako Eban Fantasy w dwóch światach, a potem stwierdziła, o, będę jak Tolkien.
11783:  Ratatosk.
11785:  Nie wiem, czy Ratatosk jest dobrym pomysłem.
11787:  Zobaczymy, w zależności od tego, jak pójdzie ta część wyzwania E. Czemu nie chcesz się uzdrowić?
11800:  Dobrze.
11801:  Jak oceniam film Conan Barbarzyńca, ten z Arnoldem?
11804:  No już trąci myszku, ale oglądało się to kiedyś świetnie.
11809:  Dobrze.
11810:  Strakun.pl tłumaczył, że chodziło fantastycznie za szybko się kliknąć.
11813:  Ja rozumiem, ja wszystko rozumiem.
11815:  Teraz unikać obrażeń, a to znaczy, jeżeli mamy unikać obrażeń, to nie ma znaczenia, czy będziemy mieli wiewióra, czy nie.
11821:  Chociaż z drugiej strony wiewiór się może faktycznie wtedy przydać do szału, ale z trzeciej strony potrzebujemy wilków.
11833:  Dobra, lecimy.
11837:  O, zagranowało zdrówko, uniknij obrażeń.
11844:  No hit run!
11845:  Kiszak happy noises.
11852:  Wardruna!
11853:  Więc, moi drodzy, to jest sezon na kaszojady.
11858:  Czas zacząć.
11859:  Musimy zruszać!
11877:  Dobrze!
11892:  No, pokonaną niepotrzebnie wziąłem.
11906:  Ogień, uważaj!
11917:  Magowie naszym z największym zagrożeniem jak zawsze.
11920:  Magowie najpotężniejsi.
11934:  Niewiele brakowało.
11939:  Dziesięciu wrogów.
11940:  Dobrze, Dua był niewidzialny?
11956:  Uuuuuch, ciachnął mnie od tyłu, niedobrze.
11963:  W LEGO Fantastyce ruszają, moi drodzy, z początkiem maja niebieskie strzały.
11968:  Mogę ogłuszać.
11970:  To nie jest głupi pomysł.
11971:  To nie jest głupi pomysł.
11976:  E?
11977:  Ciekawe było.
11985:  Dobra.
11985:  Faktycznie klatki i śmiertelności tutaj są dobrym pomysłem.
12006:  Dobrze.
12010:  Good.
12010:  Znaczna i prosta.
12012:  Ogień i chłosta?
12013:  Taak.
12028:  A jeżeli chodzi o dzień, w którym będą live'y o fantastyce?
12031:  Niedziela.
12032:  Albo sobota.
12035:  Zobaczymy.
12049:  Ooo nieeee.
12050:  Nie miałem tej szansy się niestety.
12058:  zorientować.
12061:  Tak to jest właśnie z no-hitami w moim wydaniu.
12065:  Nowe wydanie Konana Vespera?
12067:  Nie, nie czytałem.
12068:  Czy czytałem kiedyś Konana i wystarczy mi?
12080:  Nie!
12083:  Nie w tę stronę.
12086:  Dobrze.
12090:  Zmory!
12090:  Zmory!
12121:  Dobra, dobra, dobra, dobra.
12132:  Ej, ty strzelaj w zmory, co?!
12139:  Co jest?!
12143:  Nie znoszę tego wyzwania.
12147:  Nie znoszę tego wyzwania.
12148:  Ono jest najgorsze, biorąc pod uwagę to, co się w tej grze dzieje.
12154:  No początek małej Łukaszu jest dlatego, że wtedy wolny jest, nie?
12157:  Więc dlatego mówię, że nie ma się co zobowiązywać za bardzo.
12172:  Tu by się bardzo przydał szał.
12177:  Musimy sobie wilczki zachować na moment, kiedy przyjdą te latające fruwadła.
12193:  Jesus fucking Christ.
12194:  Unikaj walki, niech Atheus strzela ogłuszaczami, ale wiesz, że on ma ich cztery, a nie czterdzieści cztery?
12199:  I że jedna salwa ogłuszacza nie wystarcza na ogłuszenie przeciwnika, bo właśnie tak to wygląda.
12207:  Przykład.
12209:  Połówka.
12225:  Trzy salwy są do ogłuszenia wymagane jego.
12239:  A muszę mieć do fruwadeł cholernych.
12241:  Teraz będą cholerne fruwadła.
12268:  Tak.
12271:  Dobrze, jest jeden!
12271:  Ogień, uwaga!
12307:  Dobra.
12309:  Jest.
12311:  Dziesięciu wroków.
12316:  Co teraz jest?
12318:  Okej.
12323:  Dobra.
12331:  Wilczki by się przydały.
12341:  Nie!
12343:  Przecież on się teleportował dosłownie do mnie!
12348:  To zaklęcie miało ich odrzucać!
12351:  Czemu to go nie odrzuciło?!
12357:  Nie znoszę tego wyzwania!
12359:  Nienawidzę wyzwań na czas i no-kitów, nienawidzę!
12363:  Za duża presja psychiczna dla mnie jest.
12372:  Moment!
12407:  Narożnie.
12409:  Należy się tylko uważać, bo on ma follow-up do tego ataku toporem.
12418:  Dużo jest tych wrogów.
12422:  A właśnie ten follow-up.
12427:  Okej.
12433:  Dobra.
12456:  Jezus, jak ja tego nie cierpię.
12461:  Jezus, jak ja tego nie cierpię.
12463:  Jezus, jak ja tego nie znoszę i nienawidzę i nie cierpię.
12465:  Se wymyśli akurat wszystkie atakujące obszarowo od tyłu.
12473:  Znaczy to... Nie mam zielonego pojęcia, co tutaj trzeba zrobić.
12496:  Żebym mógł jako tako sterować.
12500:  Przynajmniej tyle.
12518:  Okej.
12518:  Dobra, rozwalony.
12522:  Tu jestem.
12523:  To jest niestety walka na fart bardzo.
12531:  Muszę wniąć klatkę nieśmiertelności, bo nie widzę co tu się dzieje.
12563:  Pa pa.
12563:  Po co mi leczenie teraz?
12566:  Dobra, co tutaj jest, co tutaj jest, co tutaj jest?
12568:  Bo nie pamiętam.
12574:  Dobra, biorę, biorę.
12599:  Dobra, co teraz?
12602:  Czy są te flubadła latające, czy nie ma?
12611:  Dobra.
12620:  Dobrze.
12632:  Mam mniej wilczki, mniej wilczki.
12633:  Dobrze, dobrze, dobrze, dobrze.
12638:  Teraz ja na drugą stronę idę.
12644:  Dobrze.
12647:  Dobra.
12649:  Udało się.
12657:  Wilczki!
12673:  Dobrze jest.
12679:  Okej, okej, okej, źle, źle, źle, źle, źle.
12692:  Nieefektywnie, ale co tam.
12696:  Ważne, żeby się nie natrafić.
12698:  O Krzysztof, ale to promien mrozu!
12700:  Przestań go używać, on jest taki zły!
12709:  Trzech wrogów zostało.
12711:  Dwóch wrogów zostało.
12720:  Zrobione!
12724:  No proszę, no proszę, bezczelny!
12728:  Zrobione.
12728:  Zrobione, porobione, wykonane.
12731:  No hit!
12732:  Pierwszy i ostatni.
12736:  Czemu unik toporem nie rzucałem?
12737:  Z bardzo prostego powodu, mianowicie po rzuceniu toporem czasem był tego rodzaju follow-up i ja się bałem, że w ten sposób skrócę do nich dystans.
12749:  Najlepsza pizza hawajska, a zgadnij dlaczego Hans Olo u nas na czatach
12757:  Jamnicza emoji z pizzą to jam hawajska.
12762:  Właśnie dlatego jest taka nazwa kodowa.
12766:  Bardzo dobrze.
12771:  To nie jest ostatni Nauki?
12772:  Nie denerwujcie mnie, nawet mnie nie denerwujcie.
12775:  Byłeś tutaj?
12776:  Skąd wy to wiecie?
12782:  Gdzie... Byłem tutaj?
12787:  Nie mówcie, nie było mnie tutaj.
12793:  Tu wszystko wygląda tak samo.
12798:  O mój Boże.
12801:  Ja nie zauważyłem, gdzie się otworzyło.
12803:  O nie.
12805:  O nie, o nie, o nie, o nie.
12808:  Gdzie jest druga strona?
12809:  To jest druga strona?
12815:  Na wieki wieków.
12816:  Zobaczcie, Rex Callion, witam serdecznie.
12824:  Okej.
12825:  To jest druga strona.
12827:  Zamknij się, Mimir.
12837:  Dodawanie ananasa do pizzy, twierdzi Zeju, powinno być sankcjonowane przez kodeks karny.
12841:  Do pizzy każdej tak, ale do hawajskiej nie, bo to przepis.
12845:  Ja jestem człowiekiem, który zawsze, gdyby gotował, gotowałby zgodnie z przepisami.
12851:  Jak jeszcze gotowałem, to pamiętam, że miałem jeden przepis, z którego robiłem absolutnie wszystko, to znaczy dwa.
12856:  Uważam, że da się wyżyć na jajecznicę oraz gulaszu, więc robiłem sobie taki gigantyczny gar gulaszu, jadłem codziennie gulasz, a potem robiłem sobie codziennie jajecznicę, a potem stwierdziłem, że trzeba się odżywiać zdrowo i w zrównoważony sposób i przestałem sobie gotować.
12872:  co myślę o hot dogach, jeżeli mowa o niekonwencjonalnej nazwie najamniki, prowadzonej przez Niemców po to, żeby nie mówić DAG SCHUND, bo DAG SCHUND kojarzył się z Niemcami.
12886:  Nie wiem dlaczego.
12888:  Więc wtedy bardzo lubię hot dogi.
12894:  Ale jako takie mech.
12902:  Żabkowe są dobre.
12903:  Lubię te hot dogi, które są z dziurką.
12909:  Nie lubię tych, które są otwarte.
12932:  Pominiarese nie będzie na nią dobry.
12934:  Szał tartaru.
12937:  Przeznaczenie.
12938:  Ostatnia... Tak, tak, tak, tak.
12942:  Potęga walki.
12944:  Czy to będzie lepsze zamiast tego, co my mamy?
12946:  Mała szansa na uzyskanie przypływu zdrowia.
12948:  To i tak nam nic nie da.
12951:  Porównaj.
12954:  Siła runy i szczęście.
12960:  Mam kamień.
12962:  No hit z Valkyrio.
12963:  Uważajcie!
12968:  Dobra, Kashoja, przygotuj się.
12972:  Bądź gotowy.
12993:  Ognista, ja jej nie zabijam!
13003:  Ona jest odporna na ogień!
13006:  Ona jest odporna na ogień!
13008:  Alarm!
13040:  Bal... Ojcze!
13043:  Ona, ona, ona jest odporna na ogień.
13049:  Ona jest odporna na ogień.
13051:  Ona jest odporna na ogień.
13056:  Plus jest taki, że nie będziemy musieli się przełączać.
13059:  Balhalla!
13060:  Dobra.
13060:  Bądź gotowy.
13094:  Przecież ja się uchyliłem!
13109:  Jezus, przecież ja się uchyliłem!
13131:  Aha, standardowo widzę.
13132:  Nie!
13138:  Nie!
13141:  No tak, to to jest pewien problem, jeżeli mam dwa razy mniej dosłownie na... Okej, czy my dostaniemy jakąś trzecią broń?
13148:  Albo ulepszymy to opór, bo ja nie widzę możliwości pokonania Valkyrii jedną bronią.
13154:  Dla równowagi będzie jeszcze lodowa, okej.
13160:  Shadow of Mordor i Shadow of War.
13161:  Grałem w obydwie, z tą różnicą, że Shadow of War wyłączyłem w momencie, w którym zorientowałem się, że są tam obrzydliwe mikrotransakcje.
13171:  Dobra.
13172:  Na szczęście jej szybko schodzi zdrowie, to jest plus.
13174:  Bądź gotowy.
13201:  No i czemu mnie to... czemu mnie to trafiło?
13214:  No, come on!
13217:  Nienawidzę tego ataku.
13223:  Nie, nie, nie, nie, nie, nie!
13227:  Mnie schodzi zdrowie zawsze szybko, ponieważ te ataki są totalnie nieproporcjonalne.
13244:  To jest jakaś kpina po prostu, co tu się dzieje.
13261:  Trzecia broń jest wrak na roku, okej To mi się nie przyda na razie Ja pytałem czy jest sens po prostu cisnąć te walki, czy po prostu czekamy Dobrze, to na nią działa, super
13301:  Polonisz sobie?
13301:  Nie, daj mi to!
13304:  Valhalla!
13304:  Valhalla, Valhalla, białe mizdowie!
13307:  Valhalla!
13319:  Za mało odzyskujemy zdrowia w tej formie.
13328:  Nic nie mogłem zrobić.
13329:  Jak zawsze, za każdym razem pod koniec szału jest atak z boku, z tyłu, po skosie, z którym nic nie jestem w stanie zrobić.
13339:  To jest jedna z tych walkili, przy których mam ochotę się poddać, z tego względu, że czuję, że jestem za słaby, ponieważ nie mamy drugiego setu oręża, a ten set jest słabszy, który mam.
13351:  Bądź gotowy.
13353:  Zmieniam strzały.
13357:  Uwaga!
13358:  Przepraszam, nie mogę.
13366:  Uwaga!
13378:  Jezus, to jest nie do uniknięcia.
13382:  To jest nie do uniknięcia.
13392:  Przepraszam!
13394:  Podczas szału? !
13412:  Nie no, to jest po prostu niesamowite.
13414:  To jest nieprawdopodobne.
13417:  Do tyłu unikam, do przodu unikam i nic nie działa.
13422:  No abstrakcyjne po prostu.
13423:  Ona nie jest odporna na ogień.
13426:  To nie jest prawda!
13429:  Przecież przed sekundą przećwiczyłem to, że jest odporna na ogień.
13432:  Dowód.
13439:  Nie ma efektu podpalenia w ogóle.
13444:  To mi to da.
13453:  Może jakieś obrażenia faktycznie nalewam.
13465:  Nie robak, tylko oszust, pieprzony oszust, który w trakcie walki odpala sobie swojego ultimata, który mojego ultimata neguje.
13480:  To jest kpina.
13482:  Tak, może rzucić toporem, jak lata.
13484:  Mhm, a topór dolatuje przez całą arenę, jak rozumiem, prawda?
13488:  Oczywiście, że tak jest.
13491:  Moje ultimatywne zdolności nie dolatują przez całą arenę, bo nie mam zdolności teleportacji w odróżnieniu od moich przeciwników.
13500:  I teraz?
13503:  I co miałem zrobić?
13505:  Nie wiem.
13506:  Pobiegłem i dwa razy, i dwa razy uniknąłem, ale to było za mało.
13511:  Nie wiem, nie wiem, co można zrobić więcej.
13515:  Nie mam zielonego pojęcia.
13519:  Nie da się tego w żaden sposób uniknąć.
13523:  Fabułę to już my nie mamy, moi drodzy.
13527:  A ja nie chcę kończyć dzisiaj gry.
13528:  Wszystko jedno, co nam zada obrażenia, czyli i tak nie mogę ich uniknąć.
13564:  Unikałem tego ataku!
13576:  No to co mam tutaj zrobić?
13582:  Co to znaczy za wcześnie?!
13584:  Co to znaczy za wcześnie?!
13592:  Strzelaj, bezpośrednio.
13606:  I teraz było kiedy?
13607:  Teraz było za późno, tak?
13608:  Teraz już wiem, teraz było sekundę za późno ewidentnie.
13611:  Nie, nie da się uniknąć tego ataku.
13616:  To jest dramat absolutny.
13620:  A Valhalla jest najgorszym telegrafem jaki istnieje w tej grze, bo on wtedy, kiedy ona to wrzeszczy jest już za późno.
13628:  To jest katastrofa absolutna.
13630:  Bądź gotowy.
13654:  Co miałem zrobić?
13655:  Cofnąłem się, nie pomogło.
13661:  Jezu, jakie to jest wredne, jakie to jest po prostu, kurdźwa, wredne, naprawdę.
13665:  W trakcie moich animacji.
13668:  Nie krzyczy Valhalla przed atakiem, krzyczy dokładnie tak samo jak wcześniej.
13686:  To jest nieprawdopodobne, absolutnie.
13690:  Założę się, że ten najtrudniejszy boss w grze nie będzie tak trudny jak ten, w którym mi odbierają dosłownie dwie moje umiejętności.
13703:  Dobre jest, jak Kratos umiera, a Mimi ciebie da w porządku.
13705:  No to jest... Wkurwiające są te teksty.
13707:  Przy bossa mam ochotę w ogóle wyłączyć to, szczerze powiedziawszy.
13709:  Bądź gotowy.
13747:  W jaki sposób mam uniknąć tego ataku?
13752:  Jak ona się za mnie teleportuje?
13760:  Zniszczyłem się, Bartoszu, do brania tym, tym wojakiem, niestety.
13763:  Przynajmniej nie jest to wojak sfejk.
13765:  Z tyłu!
13767:  Z tyłu, świetnie, mhm.
13770:  No, oczywiście był, mhm, tak, tak, tak, tak.
13774:  Rolujesz za jej plecy.
13775:  A co, gdzie mam rolować?
13777:  Gdzie mam rolować, jak z drugiej strony miałem ścianę?
13780:  Możesz policzyć sekundy na podstawie ich udzielenia?
13783:  Ale do ilu mam liczyć te sekundy, Artur?
13785:  No przecież te... Nie mam zielonego pojęcia do ilu, ja nie grałem w tę grę, nie?
13792:  Jest oczywiście, jeżeli gramy z solucją, no to wtedy tak, no ale ja bym jednak chciał mimo wszystko, żeby rozgrywka telegrafowała mi atak.
13799:  Tak w Dark Souls.
13802:  Bo w tym momencie mam takie poczucie, że cokolwiek ja nie zrobię, to jest źle.
13808:  Zaczynamy!
13808:  Bądź gotowy.
13815:  Te ataki jeszcze są przerażające absolutnie.
13818:  Schodzi nam całe życie praktycznie na nich.
13839:  Nie wiem, co ona teraz będzie robiła.
13873:  Będzie dobrze!
13883:  Moja zdolność, która mi nic nie daje, ona się cofa.
13887:  Chwilę mi zeszło zdolności, zero ciosów.
13893:  Ja autentycznie używam szału do tego.
13905:  Ja za każdym razem robię rolę w bok, w tył, w przód, w momencie, w którym ona na mnie szarżuje tym konkretnym atakiem i on to nic nie daje.
13914:  Nie mam zielonego pojęcia, co wtedy zrobić.
13918:  Lekki ataki parły tarczą to ją ogłusza.
13921:  Ona nie miała ani jednego lekkiego ataku.
13923:  Miała same czerwone ataki.
13927:  I miała również ataki, które się tylko blokuje.
13932:  To ma bardzo dalekie AOE.
13934:  Absolutnie tak.
13935:  Więc jeżeli ona używa tego ataku z góry, to wtedy się tego da jakoś uniknąć, ale w momencie, jak zaszarżuje na mnie... Ja nie mam... To jest mój unik, a to jest mój rol.
13948:  A żeby tego uniknąć, ja muszę iść tak.
13952:  Nie ma takiego uniku.
13955:  Nie istnieje taki unik w grze.
13959:  No spam obszarówkami jest przerażające absolutnie.
13963:  Dobra.
13971:  Jedyne co widzę to liczyć na RNG.
13976:  Czyli to co tego... Czyli nie to, nie to.
13992:  A śmiej się.
13995:  Nie, wcale.
13998:  To wydaje ci się tylko.
14005:  Nie, to nie ma szans, no i co?
14007:  To jest ten jeden przypadek, kiedy nie ma najmniejszych szans.
14013:  Ja nie widzę możliwości, żebym bez jakiegoś gigantycznego grindu, który sprawi, że ona w tym momencie już będzie ginęła, wygrał.
14022:  Nie widzę możliwości takiej.
14025:  Chyba żebyśmy mieli dwa szały?
14026:  Może?
14027:  Może?
14033:  Może wtedy.
14034:  Z dwoma szałami by się udało.
14036:  Na początku by wtedy oberwała.
14040:  Czy jestem w stanie teraz zmienić mu ten idiotyczny skill?
14048:  Teraz tak, zrobimy w ten sposób.
14053:  Przenie zbroi nic mi nie da, ponieważ ona atakuje takimi zaklęciami, że schodzi mi natychmiast całe życie.
14062:  Dobrze, to jest szał.
14075:  No dobra.
14079:  I teraz tak.
14080:  Ja jeszcze chcę sobie zresetować skill.
14084:  Zobaczymy, czy to się uda.
14089:  Prawda pomnieka.
14090:  Czy chcesz zrobić wszystkie Walkirie przed trzema ostatnimi misjami?
14094:  No na pewno... Nie, no nie wszystkie, bo Królowej Walkirii nie, ale na pewno te chciałem zrobić, nie?
14100:  Wcześniej.
14100:  Żebyśmy mogli ulepszyć sobie rzeczy.
14103:  Sprawdzę natomiast teraz jedno.
14105:  To znaczy... Wydaje mi się, że mamy wystarczającą już ilość tych płomieni, żeby ulepszyć faktycznie tę naszą zbroję.
14113:  Więc spróbuję to teraz zrobić przed tą walką.
14115:  Może to też pomoże.
14117:  Ulepszenie daje poziom, co daje bardzo dużo.
14119:  No właśnie, na to liczę też.
14126:  Poza tym przyda się oddech lekki.
14131:  Dobrze.
14133:  Ja tylko się zastanawiam Lindor, dlaczego jest tak, że magia ognia w rękach gracza to są jakieś popierdółki, a w rękach wrogów to jest Armagedon, chaos i entropia.
14142:  Doprowadza mnie to do szału.
14146:  Teraz się muszę zastanowić, bo gra teraz będzie sprawdzała moją pamięć, czyli nic.
14151:  Rozżarzone piekielne epolety, czyli rozżarzone.
14155:  Tak?
14159:  Pancerz wykuty w świecie ognia.
14162:  Tak, przywraca niewielką ilość zdrowia.
14165:  Rozżarzony piekielny zestaw.
14166:  Czyli rozżarzone piekielne biodra.
14172:  Rozżarzony piekielny bojowy pas.
14174:  No i dobrze.
14177:  Good.
14180:  Wybierz.
14183:  Okej.
14184:  Co możemy ulepszyć?
14189:  Uuuu.
14195:  A czemu mogę ulepszyć tylko... Zaraz, zaraz.
14199:  Ja mogę ulepszyć rozżarzone piekielne polety też.
14204:  Znakomita sprawa.
14211:  Good.
14214:  Oczywiście nie mogę tego zrobić po raz kolejny, ale może, może Anusz.
14220:  Oczywiście brakuje ornamentu ognia.
14222:  Wiedziałem, że czegoś będzie brakowało, ale...
14225:  Kratos i Pikiel lędźwie.
14226:  Moi drodzy, moi drodzy.
14229:  To oznacza, że mamy tutaj dwa puste gniazda.
14235:  Okej, zwiększa odporność na obrażenia od ognia.
14240:  Widziałem to wiele razy, ale oczywiście tego nie ma już.
14250:  Ciesz się przypływem prędkości, pokonuj większe dystanse podczas wykonywania uników.
14254:  Biorę to.
14257:  A oprócz tego... Wściekła furia.
14264:  Zwiększa szybkość zyskiwania szału o 10%.
14266:  To nie jest złe.
14274:  To nie jest złe.
14276:  I jeszcze jedno wolne w tułowiu, tak jest, tak jest.
14279:  Może, może to nam pomoże, słuchajcie, nie wiem.
14283:  Więc gniazda.
14287:  Widziałem gdzieś tę odporność na ogień.
14289:  Chyba ona była, tak, tak, tak, ona była fioletowa, ta odporność na ogień.
14298:  Ma!
14300:  Odporność na mróz, biegłość ogłuszenia, odporność na mróz.
14304:  Osłabienie, niezłomna siła, znak żywiołu.
14307:  Nie wiem, co to jest ta wieczna zmarzlina, szczerze mówiąc.
14310:  Łuska potężnego.
14313:  Duża szansa na krótkotrwałe zwiększenie wartości siły i zyskanie zdrowia, gdy Kratos spadnie do krytycznego poziomu.
14320:  To jest oko zewnętrznego świata ewentualnie, bo nam wszystkie statystyki, moi drodzy, podniesie.
14326:  Myślę, że to będzie mądrzejsze.
14329:  Mistrzostwo Ogień był fioletowy, no właśnie, no właśnie.
14335:  Może tutaj, co to jest?
14336:  Ochrona Bifrostu, odporności na wszystkie efekty, zamrożenie, podpalenie, oślepienie, oszłamienie i zatrucie.
14343:  To my to zmienimy sobie.
