🔴 God of War jest zbyt dobry — GOD OF WAR Livestream #2
🔗 https://www.youtube.com/watch?v=sdorZAsNpHc

12:  Zdjęcia i montaż
11665:  Meraos mi pisze, że jest zakochany w Rebirth, dla mnie gra na oku.
11667:  A w ogóle nie słyszałem, popatrz.
11673:  Proszę bardzo.
11675:  Nie ma już radosnego trupka.
11677:  O nie, ja wiem co to jest.
11680:  Zliostuj mi to.
11684:  Dziękuję.
11686:  Dobrze.
11689:  Jedno wiadro.
11693:  Kaszojad nie może wiadra zniszczyć, ale numer.
11698:  Słychać kruka.
11711:  Boże, tam jest następne cholerstwo, tu jest jedno cholerstwo.
11714:  To wygląda jak Kulfon.
11717:  No i oczywiście czego nie ma, czego nie ma?
11719:  Trzeciego cholerstwa.
11721:  Wiadoma sprawa, nie?
11723:  Znalazłem z tego wszystkiego cholernego kruka.
11734:  Okej.
11735:  Eee... Liosta była tam.
11744:  Może tędy?
11750:  A m... Tak!
11754:  Dobrze, czyli jedno jest tu, drugie jest tu, Jezus, to jest dramat jakiś absolutny.
11768:  Okej, nawet nie można tego trafić stąd.
11772:  Czy obejrzałem nowe fantasy z Netflixa, czy odpuściłem?
11774:  Nowy film fantasy odpuściłem.
11776:  A Ronię, córkę zbójnika, trochę zacząłem oglądać, a potem przerwałem.
11794:  Good.
11795:  Podjąłem decyzję, czy Niblet czy Arlequino?
11797:  Tak, neither.
11799:  Nie dam się bejtować.
11805:  Zbieram na Arhontan Atlan.
11815:  Dobra, Liosta.
11818:  Liosta.
11820:  Nazwa kamerki Blow Go.
11830:  Muszę powiedzieć, że dla samego fanu bym ją chciał mieć.
11839:  BLOWGO POWER RANGERS!
11845:  No ba.
11847:  Liosta.
11848:  Prosta.
11850:  Liosta, smaczna i prosta!
11856:  Eee?
11857:  O, o, okej, on teraz się pali.
11872:  Heee?
11875:  Czyli Nivleta, potem Pyro, ale nawet nie wiem, czy nie skipnę Nivleta.
11879:  Bo tak się zastanawiam, po co mi kolejna postać Hydro?
11888:  Kiedy ma mi gigantyczną przewagę.
11893:  Dobra, tutaj musi być gdzieś jakaś skrzynia, nie ma opcji.
11907:  Ale smog, ja wiem, ja wiem, ale to jest bait.
11911:  Gdybym miał więcej wishy niż 180, a mam 180, to może.
11915:  A na niwleta trzeba mieć ze 400, żeby to miało jakiś sens.
11923:  Ja jestem maksymalistą, jeżeli nie mogę mieć... potężnego niwleta, to wolę nie mieć w ogóle niwleta, bo ja siebie znam.
11935:  Ooo!
11936:  Liosta!
11939:  Nie, i tu jest skrzyneczka.
11942:  Dobrze.
11943:  Teraz tak.
11946:  Bierzemy skrzyneczkę.
11955:  Twarda stal.
11957:  A ja miałem pancerz lepszy do założenia.
11962:  Nie.
11965:  Nie.
11968:  Musiałbym się coś pomylić.
11970:  Ok.
11975:  To gdzie jest skrzynka od tego?
11977:  To jest pytanie.
11980:  W takiej sytuacji jeszcze nie miałem, żeby nie znaleźć skrzynki, a znaleźć runy.
11987:  A w Lekin of Owoyin strasznie przehypowana postać.
11990:  Podejrzewam, że Michał zrobi jakiś dowcip z nią związany.
11994:  Hmm... Będzie taki sam dowcip jak z Kamisa to jedno przyciskato, o którym myślałem, że jest fantastyczny do momentu, w którym nie zacząłem nim grać.
12004:  Może za świecącym mostem?
12007:  Możemy jeszcze sprawdzić, faktycznie tam nie polazłem.
12011:  Ale nie, tu się nie da przejść.
12018:  Dobrze.
12022:  No okej, nie mam zielonego pojęcia, jeszcze jest ten świetlisty most.
12025:  Może tutaj będzie krzyn... Tu jest krzyneczka.
12031:  Ale jest zablokowana.
12033:  Zamknięta runiczną magią, ale wiecie, na czym polega problem?
12036:  Nie pokazują nam, jakie to runy.
12039:  Słodkie, prawda?
12041:  Nie!
12053:  No i skąd mam to wiedzieć?
12056:  A!
12058:  Już widzę.
12059:  Bluetooth, M i R. No to R już jest!
12079:  Dobra.
12092:  Ale wredne!
12099:  Jest.
12107:  Okej, tamtego nie ma.
12112:  Czyli tu musimy mieć bluetooth?
12119:  Nie jest dobrze.
12122:  Moi drodzy... Udało się!
12129:  Wcześniej mówiłeś, że Red Redemption 2 powinno być grą roku, ja natomiast uważam, że to było to całkowicie nowa jakość, poza narracją słynna na roku.
12135:  Czy nowa jakość, to nie zgodzę się, bo naprawdę mieliśmy podobno narrację w Wiedźminie... ...wcześniejszym o lat 5. 3.
12146:  No chyba, że jeszcze wspaniałomyślnie powiemy sobie o Wiedźminie I i II, ale myślę, że to już byłoby nadużycie.
12157:  Okej, musimy tutaj kryształ zanieść.
12179:  Nasz polski dłużak wrażenia.
12184:  No widzisz, Nakula... Okej.
12191:  Liosta!
12195:  Uwielbiam to, co się dzieje.
12200:  I co, odbieramy kryształ?
12205:  Okej.
12206:  Tutaj gdzieś był kryształ.
12208:  Czy my go możemy wziąć, czy nie bardzo?
12213:  Chyba nie.
12218:  Gdzie jest kryształ?
12226:  Nie będzie to proste.
12231:  Tak, poprzedni strumyk mieliśmy, moi drodzy, z wersją angielską.
12236:  Szkoda, że Ragnarok nie utrzymał poziomu poważnie.
12239:  Sprawdźmy jeszcze tutaj.
12240:  Ten Jacek dzięki za wsparcie od 25 miesięcy, a ludzie mówią odwrotnie, że bardzo dobrze właśnie.
12246:  Jak zwykle rabini nie są zgodni.
12250:  Czy dodatkowe światy będą robione?
12251:  Zasadniczo chce zrobić wszystko.
12255:  Powiedz mi, co widzisz.
12257:  No, to chyba ludzie, a nie giganci.
12261:  Męczy mnie to, że tam trzeba było ten kryształ mieć, no ale cóż zrobić.
12277:  Wiedźmin jeden to totalny gniot.
12278:  Ej, no clue.
12279:  Teraz jest robiony remaster, w związku z tym mechanicznie i graficznie będzie lepiej, natomiast narracyjnie Wiedźmin pierwszy dalej wymiata.
12287:  Cała historia Kalksteina, Zakonu Płonącej Róży, Bruksy... To jest wciąż top dla mnie.
12294:  W ogóle klimat wyzimy klasztornej, zleceń dla baraniny... Talara... Większość postaci memicznych z trójki została prowadzona w jedynce.
12310:  Liosta!
12316:  O, ja też nie mogę, Aniu, serów pleśniowych jeść, niestety.
12318:  A lubiłem bardzo, boże, taki serek pleśniowy, słuchajcie, z... z żurawiną, o mój boż.
12325:  Jakie to dobre i jeszcze zapiekany.
12335:  Jeśli możecie jeść takie rzeczy, to jedzcie, póki możecie.
12340:  Powiedział Guś nasz.
12344:  Ubiebiam to, jak on otwiera skrzynię.
12348:  Ja właśnie właśnie zajadam przy Marching Crowns.
12350:  No tak, no tak.
12353:  No tak.
12353:  Sobie liostujesz?
12355:  Czy mi?
12359:  Nie wybaczę w Jeredem, że zwierdził mi na trzeciego usunięcia Jorveda.
12362:  Oj tak, świetna postać z dwójeczki.
12365:  Ja czekam na burgerka?
12366:  Szanuję takie, szanuję takie oczekiwanie w święta, szanuję.
12369:  Nie lubię serów pleśni najpiszane, ale wiem jak je podać i przyrządzić.
12372:  Można i tak.
12390:  Nie mają szans.
12421:  Tak jest!
12425:  Ale zrozumiałem dlaczego nie nadali Orweta, to był zwykły skurwys... Ok, mam potrzebę zrobienia tego!
12437:  Kratoz niszczyć!
12439:  Kratoz zabijać!
12441:  Kratoz w ręce mocny!
12446:  Jakim cudem jeszcze żyjesz?
12450:  Dokąd teraz?
12452:  Naszym celem wciąż jest szczyt.
12453:  Musimy iść w górę.
12456:  Za tym posągiem jelenia była krzyneczka.
12459:  Myszo, myszo, jeleń.
12465:  Znowu te cimne soki.
12466:  Jesteśmy po drugiej stronie.
12475:  No i gdzie macie krzyneczkę?
12478:  Za posągiem.
12481:  Przecież zebrałem!
12484:  Czy mam niepopularną opinię na temat jakiejś gry?
12487:  Tak, nie rozumiem fenomenu Minecrafta.
12492:  W związku z powyższym nie gram w Minecrafta.
12495:  Proste.
12498:  Uuu, moi drodzy.
12500:  Sekret, sekret.
12501:  Melemu, papanada.
12505:  Pantera.
12507:  Pantera.
12512:  To już w środę, moi drodzy, już w środę.
12515:  W ogóle w środę to my zrobimy Ul i zrobimy jej zakończenie jedno, Hollow Knighta, a potem może pójdziemy do Białego Pałacu.
12524:  Czy tam królowe Wildu?
12525:  Nie.
12527:  Brać sobie w karmelane spotkanie Jorweta Rosha, Wes i Leto, o Jezu, wspaniałe to by było.
12537:  Dobrze.
12539:  No to tutaj.
12541:  Rany.
12543:  Najwyższa Góra Światów.
12545:  Mama widziała, że to szczyt gigantów?
12547:  Nie.
12548:  Jej prośba była bardziej zawiła, niż mogła się spodziewać.
12550:  Najwyższa Góra Świata to powieść Anny Onichimowskiej.
12553:  Znaczy opowiadania technicznie, zbiór opowiadań.
12558:  To chyba inny.
12558:  Turbo wzruszający.
12559:  Hraezli, czyli groza.
12566:  Ale człowiek się przyzwyczaja tutaj do tego sterowania.
12570:  Jakby był MacGyverem, to by stworzył z tego rakietę ziemia-powietrze.
12578:  Jakie polecą anime fantasy?
12583:  Freeren, bez dwóch zdań.
12586:  A oprócz tego Gakuzentoshi Asterisk?
12588:  O walkach magów.
12591:  Fullmetal Alchemist Brotherhood, bo trzeba znać.
12595:  I elementy z SoFan bazy w Sword Art Online, przynajmniej w pierwszym sezonie.
12601:  I w połówce drugiego.
12607:  Okej.
12607:  Julian sam nie obejrzał?
12608:  Kłamstwo, obejrzałem 10 odcinków.
12610:  Albo 6, coś w tym stylu.
12612:  Łobogofie.
12614:  A już myślałem, że to będzie ser góry.
12618:  Bardzo nie chcesz Białego Pałacu?
12619:  Kłamstwo.
12620:  Spokojnie.
12620:  Oj, nie mogę się do krzyneczki dostać!
12645:  Czemu ja usłyszałem... Wygląda na to, że coś tu piździło.
12651:  Trzeba zmienić wersję językową.
12652:  Azar, ludzie prosili.
12658:  Freedom to najlepsze, co wyszło w ostatnich latach?
12660:  Jedna z naj... Uuuu... Jedna z oryginalniejszych fantazji, jeżeli chodzi o... O, podnieś, łobogowie!
12677:  O nie!
12677:  Lina chyba utknęła pod skałą!
12679:  To jest naprawdę jedyne, co chcesz powiedzieć?
12683:  Tak, wiem.
12684:  Przepraszam.
12690:  Znaczy, to była jedna z uwag typu... O, to jest ta bardzo cenna waza z Dynasty Ming!
12697:  Ups.
12697:  Zacięło się!
12708:  Ale może wejdziemy na górę tamtenu, kiedy już zajmiemy się nimi.
12710:  Zostaw grałkę!
12710:  Ulfrhlaund!
12710:  Rany!
12710:  Wypucha!
12736:  Po pokowie!
12738:  Ja już mu współczuję.
12740:  Liosta!
12741:  Frosta!
12745:  Jesus Christ!
12755:  Liosta!
12765:  Krzysztof upuścił jamnika.
12766:  Nie upuściłem jamnika!
12769:  O co chodzi z tym kryształem?
12773:  Jamnik spoczywa na blacie.
12775:  Skumbr je w tomacie.
12780:  Staratym z Uncharted?
12781:  Tu jest sporo podobień z Uncharted, jeżeli chodzi zwłaszcza o eksplorację.
12785:  Liosta!
12787:  Nie wiem, o co chodzi z tym świeceniem.
12788:  Musimy uwolnić Linę z bałaganu, do którego doprowadziłeś, chłopcze.
12793:  Linę z bałaganu.
12800:  Rzekonamy się.
12810:  Good.
12810:  Okej.
12810:  Liosta?
12814:  Liosta nic nie dała.
12817:  Polecić książkę, szukam czegoś nowego.
12819:  A spróbuj Aniu Skoloma, znajomi Nowik.
12821:  Polecam to wszystkim w tym roku.
12826:  Mam wrażenie, że ci jeszcze nie polecałem.
12828:  Czy będzie kiedyś na Uncharted'a na Steamie?
12829:  Tego nie wykluczam.
12833:  Tylko, że musiałoby wyjść na pecety.
12837:  O ile nie wyszło.
12840:  Gadanie Kratosa sztuczne?
12842:  W jakim sensie sztuczne?
12843:  Kratos praktycznie nic nie mówi.
12850:  Wyszło już na pecety wszystkie części?
12851:  Okej.
12854:  Na czoło Skolomas?
12855:  Jeden z lepszych fanpasy i oryginalniejszych, które wyszły w ostatnich latach.
12863:  Tak.
12864:  Kratos!
12864:  Jesteś psuj zabawa!
12883:  Okej, słyszę kowala.
12887:  To jest kowal losu.
12890:  Kto jest tam?
12891:  Kruk, kruk, kruk, kruk, kruk.
12892:  Wiemy, staram się w niego trafić właśnie.
12942:  Okej, muzyka robi swoje.
12943:  Kut!
12966:  Od początku wiedziałeś, jak obejść czarne tchnienie.
12968:  Wiemy się sobie, żem cię mógł tamtędy poprowadzić, ty kupomienka.
12973:  Wiem, jak obejść większość rzeczy, a już zgłaszam... Ta się składa, że swego czasu mój ród tu zawiadywał.
12980:  Podrasował pułapki Jotunów, a do tego zmajstrował okrężne ścieżki, w końcu szczwane z nich lisy.
12987:  To mi przypomina.
12988:  Uważajta na pułapki.
12993:  Uważaj tam.
12994:  Gdzie się podziewa Jormungandr?
13001:  Aaa, jaki typ?
13005:  Jaki typ?
13007:  Aaa, Jormungandr, Jamnungandr, przepraszam, Jamnungandr!
13017:  Okej.
13018:  Kontynuuj, ulepszenie szpona.
13024:  Ulep... Ulepszenie ukończone, doskonale.
13033:  Pamięć Wskrzeszenia, nie mogę.
13037:  Ale smutne.
13038:  Rękojeść, topora, nie możemy ulepszyć.
13044:  Nie krzycz na jamnika, nie rzucaj jamnikiem, nie krzycz na jamnika, co jeszcze?
13048:  Po raz pierwszy przechodziłem God of War, narzekałem, że Kratos jest zbyt ociężały, pisze Aries, i męczyło mnie to przez całą grę, co mnie powstrzymało przed Platyną.
13054:  Gdy zacząłem Ragnarok, poczułem upgrade.
13057:  Tak mówię, jeden rabin powie tak, drugi tak, dlatego ewidentnie musimy zagrać, moi drodzy.
13062:  Ja tylko czekam, aż to cholerstwo wyjdzie na pecety.
13066:  Zemnika należy czcić bardzo dobrze.
13068:  Tu jest tunel, ale nie zmieścisz się.
13070:  Idź tam.
13071:  Dobra.
13071:  That's what she said.
13076:  Czy oglądałem Naruto Shippuden, jeżeli tak to oceniam?
13079:  Znaczy, Naruto kojarzę, ale tego, co napisałeś potem, nie.
13083:  To jeszcze ci, Aniu, wrzucam jako polecajkę książkową książkę Czerwia Fantastycznego, czyli Dominiki Skoczeń w imię Boga.
13090:  Tematycznie... Tematycznie pod dzisiaj, ale to absolutnie nie jest o chrześcijańskim Bogu.
13096:  Czy mogę się dowiedzieć, co mam zrobić?!
13099:  Kaszojad!
13101:  E!
13101:  Typo!
13104:  Wracaj!
13110:  F!
13113:  Młody!
13119:  Naruto Shippuden to kontynuacja Naruto.
13121:  A okej, to nie kojarzę.
13135:  Pewnie.
13144:  I tak zakończyła się historia Kratosa i Atreusa.
13148:  Kratos, rozwścieczony faktem, że gówniak nie otworzył mu drzwi, chwycił za stylisko swojego topora, zamachnął się nim, a potem bardzo pożałował swego czynu.
13169:  Ktoś zginie!
13175:  Dobrze, dobrze.
13176:  Bardzo dobrze, Atreus.
13177:  Bardzo dobrze.
13185:  Liostuj go!
13188:  Sekunda to jest piękny utwór Jeremiego Sola, moi drodzy.
13191:  To jest Sekunda.
13194:  Mam nadzieję, że Sekunda jest znana.
13198:  Nieważne.
13200:  Nieważne.
13202:  Gdzie ja mam Spotify?
13204:  Najlepszy utwór na świecie.
13207:  Nie ma lepszego utworu.
13214:  O Bogowie.
13231:  Wspaniała rzecz.
13234:  Będziemy tego słuchać, moi drodzy, na live'ach o fantastyce, ja nawet nie żartuję.
13239:  Będzie to tam zapętlone.
13241:  W ogóle Jeremy Soule będzie... Oj, będzie, będzie tam reprezentowany.
13252:  Liostuj mi to.
13255:  Dobrze, dobrze, dobrze.
13256:  Kratosowi świecisz.
13257:  Dobrze, bardzo dobrze.
13259:  Rzeczy.
13267:  Jesus Christ.
13273:  Te ich rozmowy są cudowne.
13276:  Absolutnie przecudowne.
13284:  No bez jaj!
13304:  Czy mam trzy ulubione z tamtej z gier?
13306:  Nie lubię robić list, ale na pewno Jeremy Soule i Skyrim jest na jednym z wyższych pozycji wyimaginowanej listy.
13315:  Bardzo lubię też muzykę z Warhammera Mechanicus.
13320:  Konkretnie Children of Omnissiah.
13324:  Wciąż zapominam, w jaki sposób się... ...rezygnuje z wyciągnięcia czegoś.
13333:  Może spróbujmy przejść przez tamte wrota?
13335:  Jakie wrota?
13336:  Co?
13338:  Za daleko pociąg... Dobrze, za daleko.
13340:  Za daleko.
13340:  Wiedziałem, że będzie za daleko.
13348:  Zawsze jest za daleko i za bardzo.
13352:  Liosta.
13354:  Czy tu jest jakaś liosta smaczna i prosta?
13356:  Nie ma.
13357:  Wopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopop
13384:  Do Deus Exa się budzę za każdą, mam budzik z Deus Exa, z Human Revolution, potem mam budzik z Tron Legacy, bodajże Disc Wars i ostatni to jest z Divinity Ego Draconis.
13399:  Pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, pararapa, parar
13413:  Liosta!
13418:  O, o, o, o, panie!
13420:  Panie!
13422:  Tyle!
13422:  Zostaw Atreusa, tylko ja z niego mogę szydzić.
13430:  Bardzo dobrze.
13432:  O, kruk!
13434:  Liosta!
13437:  No, Wiedziń Priscila, no to wiadomo, to wiadomo, kocham.
13442:  Niedyskajmy na kochanych modach.
13444:  Wcześniej będzie Enderal, bo to jestem winny Gengrymanowi, który jest największym sojusznikiem Enderala na czatach, wyjąwszy moją magistrantkę i dyplomantkę niegdysiejszą.
13454:  Znaczy, nie magistrantkę, licencjuszkę.
13458:  Brakuje dobrego słowa na osobę, która kończy licencjat.
13462:  Licencjusz, licencjuszka jest okej, ale mam wrażenie, że tylko ja używam tego słowa.
13468:  Gospodz Sushimawa jak tylko wyjdzie, a wychodzi na moje urodziny.
13472:  Eee, keke!
13472:  Liostuj go!
13475:  Ja autentycznie to sparowałem.
13483:  To jest tajemniczy myśli sprzęt.
13486:  Liostuj.
13489:  Dobrze.
13490:  Ale martwi mnie, że już nie krzyczy Batista.
13495:  Licencjowicz.
13496:  Bakałasz i bakalarka!
13500:  Baccalaureat ostatecznie jeszcze we Francji oznacza tytuł licencjata.
13507:  To jest ładne.
13510:  Co sądzisz o nazwaniu nowej ministre ministrą?
13513:  No feminatyw.
13514:  I to jeszcze zgodny totalnie z zasadami składni łacińskiej.
13519:  Słowotwórstwa konkretnie.
13525:  Dobra.
13532:  Tutaj coś jeszcze jest?
13533:  Nie, chyba nie.
13535:  Zliostowaliśmy wszystko, co można było zliostować.
13542:  Ciężko się będzie odzwyczaić od robienia tego, powiem wam, licencjomanta.
13547:  Spójrz!
13547:  Następny Lampion!
13548:  Przelotnik tudzież!
13550:  Zniszczył.
13550:  Taka locha to matura.
13551:  No tak, współcześnie tak.
13552:  Do czego one służą?
13553:  Jest w nich coś niezwykłego.
13554:  Czuję.
13558:  Okej.
13559:  Skrót pootwierany.
13561:  Porobione, wszystko.
13563:  Łańcuch spuszczone.
13565:  Nie schodź, nie schodź!
13567:  Kazałem ci spuścić łańcuch tylko, kretynie!
13570:  Kratos mógłby czasem nie być przytępym osiłkiem, naprawdę.
13578:  Jest!
13579:  Ja wprawdzie nie mam zielonego pojęcia, jaki jest cel tego wszystkiego, co ja robię, ale po prostu robię wszystko, co mi każe gra.
13587:  Ghost of Tsushima musi być po japońsku, no to wiadomo.
13591:  To wiadomo.
13594:  Wydaje mi się, że to co chłopiec krzyczy zależy od typu strzał, a ja nie mogę się przełączać między typami strzał, więc niestety może być tylko Liosta już i nie może być Batista, więc ja będę mówił tylko Dave Batista.
13605:  Skoro Atreus nie mówi.
13608:  Awansowo z barbarzyńcy do osiłka, tak jest.
13611:  Mięśniak, włóknisty.
13617:  Mogę zmieniać typ strzał?
13619:  Jak?
13623:  Krzysztof nie wie.
13629:  What now?
13640:  Iosta?
13643:  Na razie nie mogę, a okej.
13647:  W sensie, że mnie tutaj nie było?
13650:  Chyba tak, Liosta.
13652:  Trzeba uwolnić Linę, jest uwięziona!
13658:  Znów za daleko?
13664:  Jesteście absolutnie pewni.
13669:  Ufam wam.
13673:  Natomiast może tutaj?
13676:  Trzeba podsadzić kaszojada.
13679:  Kaszojad?
13680:  Nie.
13682:  Ale mnie to drażni, czemu?
13694:  Aha.
13697:  To samo zjeżdża.
13708:  Tu?
13714:  Wcześniej jeszcze.
13715:  Ciuteńkę.
13716:  Dobrze, teraz chyba dostaniemy się do skały.
13725:  Good.
13726:  Licencjat nic wam nie daje, a Magister daje zapewnienie, że coś wam daje.
13730:  To jest smutna, ale prawdziwy majster.
13731:  Chyba jest tam!
13734:  Jezus, co ja bym dał za to, żeby ludzie chodzili na studia dlatego, że chcą iść na studia, a nie dlatego, że pracodawca im każe iść na studia, albo że myślą, że pracodawca im każe iść na studia, bo to są dwa warianty.
13744:  Pojęcia nie macie.
13749:  Pamiętam tę lokację na znajem przy grze.
13750:  No, utknęliśmy w niej na długo, jest super.
13753:  Przywołuję widmowe sokoły.
13756:  Hej, hej, hej, sokoły!
13761:  To zadaje mniej obrażeń, żałosne.
13767:  Wali góra i w ręce mocny, moi drodzy.
13773:  Dobrze.
13775:  MGR, mogę gówno zrobić, żartobliwie kiedyś usłyszałem.
13780:  W wielu branżach to nie jest żartobliwie.
13784:  W wielu branżach po magisterium się zostaje z przeświadczeniem, że się zmarnowało 5 lat studiów i to jest smutne.
13790:  Omijajcie góry, lasy, doły.
13794:  Kratos, Kratos, dźwiga skałę.
13803:  I wszystko robi na przypale.
13807:  Jest, mamy.
13810:  Kołolinowe, kołolinowe.
13813:  Chłopcze, gdzieś ty się nauczył takich trudnych słów.
13819:  Koło linowe, ja ci dam koło linowe.
13823:  Wymądrza się.
13825:  Przygotuj się!
13832:  Ojej, ojej, ojej!
13844:  Walisz go, walisz, walisz, walisz, walisz, walisz, walisz, walisz!
13850:  Tak jest!
13851:  Liosta!
13852:  Liosta!
13852:  Smaczna i prosta!
13854:  Jadmy!
13855:  Jedziemy z tematem!
13860:  Liosta!
13861:  Liosta!
13875:  Liosta!
13879:  Ulepszenie sokuły jest lepsze od wilków?
13885:  Ulepszenie sokuły jest lepsze od wilków?
13889:  Ulepszenie sokuły jest lepsze od wilków?
13908:  Ty nie działaj, tylko walcz z tamtym!
13911:  Liostuj go!
13918:  Kot, liostuj, liostuj!
13919:  Come on!
13926:  Liostuj!
13936:  Ale lubię te jego uwagi, uważę, że tak przydatne.
13939:  Ja nie wierzę, że ja mówię, że MPEG jest przydatny.
13942:  Nie ostoj!
13947:  Dobrze.
13952:  Gniew!
13953:  Złość!
13954:  Potęga mięśni!
13957:  To pora!
13958:  Czas miecza!
13959:  To pora lodu i zagłady!
13961:  Tak jest!
13977:  Porozumiem.
13982:  Wracamy do koła.
13984:  Czas pogardy.
13987:  Mocny runiczny atak, niszczycielski atak wytwarzający rząd lodowych odłamków, które zadają obrażenia od mrozu i wyrzucają wrogów w powietrze.
13998:  Mroźny płomień!
14000:  Ulepszamy topora, tak jest!
14005:  Kot!
14009:  Przypływ zdrowia.
14013:  Szlachetne zdrowie krowie na rowie.
14017:  Krzysztof Mag po półtora streamu zgadował siła mięśni, tak, bo Kratos walczy w sposób spektakularny i doprowadza mnie do dumy.
14027:  To się rzadko zdarza.
14028:  Chciałbym, żeby moi magowie walczyli w sposób spektakularny, a tymczasem większość magów be like, o, nie bij mnie, aua, daj mi wykastować kulę ognia, hamburż, zumbar, nie przerywaj mi, kastuję kulę ognia.
14045:  Chcę, żeby magowie przestali być żałośni.
14047:  Czy ja proszę o zbyt wiele?
14055:  Chodź.
14055:  To jest straszne.
14062:  Głupca i My Hero Academia, tam każdy ma takie ulty.
14065:  Atam, atam.
14069:  Krzysztof, nie kastruj, kurde, ognia.
14070:  Nie można.
14071:  Chodź, chłopcze.
14075:  Dopuszczasz grę Kratosem, bo Kratos to mago z biologii pod przykrywką, tak.
14082:  Czy to oznacza, że mamy już wszystko ogarnięte?
14093:  To byłaby reakcja Kratosa.
14095:  Powiedzcie, że nie na zamknięte magią.
14097:  Powiedzcie, że nie.
14103:  Liosta?
14111:  Myśmy coś tu wcześniej robili.
14114:  A, już wiem!
14118:  Walkirie czekają.
14118:  Mówicie mi o tych Walkiriach tak długo, jak długo mówicie mi o Path of Pain w Hollow Knightzie i tak długo mówiliście mi o Isshina Ashina Sekiro.
14130:  No i co?
14131:  Czy to coś da?
14134:  Absolutnie nic.
14139:  Koło linowe?
14141:  A faktycznie, on mówił coś o kole linowym, jest problem, nie wiem gdzie ono jest.
14149:  Czy to jest koło linowe?
14150:  Jest lina i jest koło.
14166:  Jeśli sporo zajął, oj sporo.
14172:  Pamiętam, że biegałem po całej arenie z dwie godziny autentycznie, jak z nim walczyłem.
14180:  To było absolutnie przerażające.
14182:  Czy ja zrobiłem to dobrze, czy ja zrobiłem to źle?
14184:  Nie wiem.
14187:  Liosta?
14192:  Dużo kamolca.
14195:  Trzeba zamrozić.
14197:  O Chryst.
14201:  To była winda.
14221:  Strzel w te kryształy?
14223:  Ale ja nie mogę teraz, bo wam... W jakie kryształy mam strzelić?
14231:  Te kryształy?
14234:  He?
14239:  Te kryształy?
14242:  Nie.
14247:  Aaa... Aaa... No teraz ma to sens.
14263:  Teraz ma to... tego bym nie wymyślił.
14265:  Prędko.
14267:  Wkrótce się przekonam.
14268:  To jest jedna z takich, bro, jedna z takich zagadek, jak jest w Genshinie, kiedy sięgam do solucji, bo się denerwuję i później jest takie, o Boże, to było takie proste.
14279:  Nie jesteśmy tu bezpieczni.
14280:  Nie myśl o tym, co może się wydarzyć.
14281:  Skup się na tym, co się dzieje i bądź czujny.
14285:  Tak jest.
14287:  To było najdłuższe zdanie, jakie wypowiedział nas barbarzyńca.
14289:  Filip pyta, czy lubię smoki.
14290:  Da, oczywiście.
14291:  Nie na sam szczyt, ale już blisko.
14297:  Chłopcze, sczytowanie to później.
14305:  Jakaś notka.
14307:  Modlitwa giganta.
14309:  Giganta!
14310:  Prosi przodków, żeby go strzegli.
14312:  Kratos jest sterydomantą, tak!
14315:  Chłopcze.
14316:  Zaczekaj.
14319:  Ja chyba wiem, jak to działa.
14320:  Właśnie, pytanie jest, czy smoki lubią nas, a nie czy my lubimy smoki.
14325:  Jako książkę poleciłbym chrześcijakowi kupić na komunię, chciałbym go przekonać do fantazji.
14328:  Skolomas?
14330:  No naprawdę.
14333:  Przecież na komunię... Kiedyś ma komunię.
14336:  Ile to jest lat?
14342:  Skolomas.
14343:  Albo... Nie wiem, nie znam się.
14346:  Ja się nie znam na kupowaniu pod wiek.
14352:  Co napisałeś?
14354:  Poprosiłem, aby strzegli mamę.
14355:  Myślisz, że będą nas strzec w drodze?
14361:  Chodź.
14368:  Czeka nas długa droga.
14375:  Myślę, że Eragon lepszy, tak.
14377:  Też się zacząłem zastanawiać.
14377:  Jak 7-9 lat mówicie, to tak, 8 lat.
14384:  Myślę, że Eragon może być lepszy, bo Skolomance to troszeczkę później, tak?
14387:  12 powiedzmy.
14394:  Gdzie mój topór zamraża, co za bzdura?
14398:  Łopczę.
14401:  Może muszę użyć siły mięśni.
14407:  Boże, po Hollow Knightzie to jest tak banalne.
14418:  No chodźcie wrogowie, chodźcie!
14431:  Liosta?
14441:  No ciężkie sprawy są ciężkie.
14447:  Ho.
14448:  Nie mogę w to pieprznąć?
14453:  Jeszcze Percy Jackson dla dziś?
14455:  No jak ktoś lubi mitologię, to tak, to można.
14460:  Dobra, nie mam zielonego pojęcia co teraz, więc po prostu będę szedł naprzód.
14473:  Później będzie do wyłączenia.
