🔴 Gildia zegarmistrzów kontra gildia alchemików | LIES OF P Livestream #9
🔗 https://www.youtube.com/watch?v=gkaKTakw0jI

145:  © PTA & TVP
9057:  Tak, mam wrażenie, że to była ta ręka, tak.
9059:  Mhm.
9061:  Snow White pisze, że idą na Mawes?
9065:  Mam nadzieję, że będzie dobrze.
9066:  Bo recenzje mówią różnie.
9072:  Pan rączka załatwił, tak.
9075:  No to moi drodzy, po prostu jesteśmy ofiarą gigantycznej palcówki.
9079:  Nie da się tego inaczej ująć.
9081:  Wiecie co?
9082:  Mam pomysł.
9084:  Użyję tego w pierwszym razie.
9114:  O nie, zjawo, uciekaj, uciekaj zjawo!
9117:  Nie bądź głupią zjawą!
9119:  Nie masz szans!
9134:  Uciekaj zjawo!
9140:  Co mnie, co mnie zaatakowało?
9142:  Nie wiem nawet.
9151:  Dobrze.
9158:  Ej, nie musimy od razu uleczyć zjawy, to jest sukces.
9165:  Możemy zjawy uleczyć teraz.
9171:  A ponieważ leczyliśmy zjawę, to gra stwierdziła, o, to jest szansa na atak!
9187:  Nie znoszę, nie znoszę, nie znoszę czytania inputu gracza, nie znoszę tego, to jest antystrategiczne.
9196:  Ja nie jestem w stanie reagować taktycznie na rzeczy, które się dzieją w grze, jeżeli gra będzie za każdym razem reagować na to, że ja na przykład, nie wiem, w tym momencie wykonuję animacje, które nie mogę cancelować.
9217:  Tak się powinieneś cieszyć, Krzysztof.
9219:  Zawsze mogłeś walczyć ze stópką uboga.
9221:  Albo z końcówką jego jelit.
9238:  Ok, tym razem w zestawie mamy to
9277:  Au.
9292:  Au.
9292:  Au, bardzo au.
9302:  O, to jest to, co zawsze powtarzam.
9304:  Człowiek usiłuje na spokojnie... ...wykonać atak na białej... ...białym etapie i dzieje się to, co się dzieje.
9314:  Dobrze, to ja... ...uciekam od zakłócenia, bo widzę, że będzie ciężko.
9325:  Aha, teraz z zakłócenia w tym uniwersum będziemy mieć więcej tego.
9328:  No, czemu by nie?
9356:  Nie!
9360:  Nawet mi nie mówcie, że to nie trafiło.
9362:  To nie trafiło, tak.
9362:  Ło, nie oszućcie!
9381:  Czy nie ma żadnej rączki, czy czegoś w tym stylu?
9386:  O tak, stęskniłem się.
9391:  Jest i ona.
9391:  Teraz zjawa zginie.
9393:  Zjawo przestań mnie oszukiwać i zdradzać!
9397:  Głupia zjawa!
9402:  Tak, on przecież się odwraca po tym ataku, bo to jest mało.
9414:  Ja nie mam kiedy być agresywny w tej walce.
9416:  Dobrze.
9417:  Udało się wreszcie.
9420:  Teraz będą nieparowalne, oprócz to zakłócenia, atak ręką i równocześnie wypady jego będzie.
9428:  Tak?
9428:  Dokładnie tak.
9429:  Dokładnie tak.
9432:  I co ja miałem zrobić?
9433:  Co ja miałem zrobić w tym momencie?
9434:  Nic nie mogłem zrobić.
9436:  Nic nie mogłem zrobić.
9437:  Ta arena jest za mała jak na tamten atak.
9443:  Tu też nie, nie no wiadomo jak podskakuje to fala, fala mnie zmiata, no to jest oczywista sprawa.
9449:  Wiele razy już to zobaczyłem w różnych soulslike'ach, że za każdym razem jak jestem w powietrzu to dociera do mnie atak z ziemi.
9458:  Po co mam kupować jakiekolwiek kamienie?
9460:  Hmm.
9460:  Hmm.
9468:  Gdyby to działo orbitalne jeszcze było w jednym miejscu, to byłoby spoko, ale ono obejmuje dosłownie 3 czwarte areny.
9477:  Ale Tomku, to nie jest problem, że nas przeciwnik jest w stanie dosięgnąć.
9481:  Problem jest w tym, że towarzyszą mu zaklęcia obszarowe, na które Etynida nie zadziała.
9487:  Mniej jak dotąd w większości przypadków zabijał nie jego młot, tylko zabiła mi jakieś bullshitowe zaklęcia.
9515:  Zostaw zjawę!
9516:  Au.
9543:  Może już odskoki nic nie dają?
9545:  To się przyzwyczaiłem.
9548:  Wyniki.
9549:  Oho, niedobrze.
9570:  Jest.
9573:  Ta rączka się losowała, pojawia się tam gdzie boss stoi?
9575:  Wydaje mi się, że nad bossem tu już się pojawia.
9583:  No i teraz jest najgorszy początek.
9586:  To jest najgorszy początek, zdecydowanie.
9605:  Dobrze, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze.
9607:  I dźgamy.
9619:  Fuck.
9621:  Przysięgam, że jest to robione celowo.
9626:  Znowu, po raz drugi.
9628:  Po raz drugi próbuję użyć ataku specjalnego.
9637:  Teraz nie wiem, co się dzieje znowu.
9639:  To chyba teraz jest ta ręka.
9642:  Tak, teraz.
9647:  Co to było teraz?
9648:  Co to było?
9650:  Oj, niedobra sytuacja.
9663:  Jezus Maria!
9665:  Kolejny raz, kolejny raz, jak się leczę, jak cokolwiek innego robię poza atakowaniem, leci we mnie zaklęcie z drugiego końca mapy.
9677:  Nieprawdopodobne to jest.
9680:  Dosłownie za każdym razem zabija nas jakaś specjalna zdolność.
9689:  Pokaż mi wszystko co masz, chłopiec Japango!
9742:  No co jest?
9751:  Trzeci raz odskakuję przy tym ataku i nic to nie daje.
9764:  Może być ustawiony na jakikolwiek przedmiot zużywany, jest to prawda.
9771:  Też zauważyłem, że jak leczę zjawę, to wtedy właśnie to się dzieje, nie?
9776:  I on też zaczyna mnie atakować ze zdwojoną siłą.
9783:  O. Mija chwila i koncentruje się na zjawie.
9791:  A teraz...
9804:  To cały czas płonie, to jest dobra wiadomość.
9806:  Teraz drugi raz go podpalić i będzie git.
9820:  Au.
9822:  I teraz nie wiem co się dzieje, nic nie widzę.
9824:  Bardzo możliwe, że teraz właśnie ręka schodzi i zjawa zginie.
9827:  Tak.
9827:  Teraz.
9836:  Zjawa zniknęła.
9861:  Pożamuję taką.
9867:  Aaaa!
9900:  No nie, znowu ta... Jak mam się uleczyć, jak mam się uleczyć, jak dwa razy we mnie to wali i ile razy jeszcze?
9913:  Może trzy pod rząd?
9914:  To jest nieprawdopodobne absolutnie.
9927:  Pokaż mi wszystko co masz, chłopak Japoński!
9968:  Come on.
9975:  Mhm.
9975:  Zjaba tym razem nic nie robi.
9979:  Nie zauważyłem tego ataku.
9987:  Dobra, leczenie i na to tamto.
10007:  Tak, on ma ewidentnie trigger jakiś niesamowity na leczenie.
10011:  Po prostu jak on widzi leczenie, to ma go... Aaaa!
10013:  Muszę zaatakować.
10016:  Siedem razy... Cztery razy się uleczę.
10018:  Może jeszcze... Dobra.
10024:  No, no już, już.
10025:  Teraz użyję wszystkie leczenia teraz i okej.
10040:  Zapomnę, że jak stoję w miejscu, to on mnie mniej atakuje, to tylko jest dowód na to, że jest input reading, bo jeżeli stoję w miejscu, to on nagle kompletnie się przestaje interesować postacią gracza.
10051:  Kompletnie.
10056:  Boże, jak ja się cieszę, że mamy tyle zjaw.
10058:  Inaczej bym musiał się stresować, że nie mogę ćwiczyć.
10063:  Dramat.
10065:  Mmm...
10068:  A i tak się obawiam, że może nie wystarczyć.
10074:  Nie jestem aż tak dzielny, żeby pierwszą fazę robić bez zjawy.
10076:  Dobra.
10110:  Zjawo!
10111:  Nie przeszkadzaj mi w obchodzeniu przeciwnika!
10119:  Dobrze.
10130:  Au.
10130:  Nie.
10157:  Zjawa jak zwykle prawie zniszczona.
10166:  Tym razem bardzo oberwana początek, to nigdy nie jest dobre.
10169:  Oho!
10202:  Zjawa zginęła, świetnie.
10210:  Ale mamy dużo leczenia.
10212:  On jest tak w połowie mniej więcej.
10219:  Boże, czy ja zapamiętam, że on już po tym ataku ma te dwa?
10223:  Jezus, ta ręka to jest taki bullshit, że to się w głowie nie mieści.
10233:  W ogóle czyć zjawy na koniec poprzedniego etapu, no można.
10244:  Autentycznie, za każdym razem w drugiej fazie, za każdym razem ginę.
10250:  Ja wiem, że ten słup światła oznacza, że będzie ręka, ale ja nie wiem gdzie.
10256:  I ja nie wiem jaki jest obszar tego ataku, to jest problem.
10259:  Bo on jest autentycznie na 3-4 farty areny.
10264:  I ja nie wiem, jakie są granice tego ataku.
10266:  Gdyby, nie wiem, jakiś sigil się pojawiał na ziemi, to byłoby mi łatwiej to stwierdzić.
10300:  Aż tu trzeba pracować na ten stagger bossa, to jest niewiarygodne.
10328:  Rzeczywiście wyleczę zjawę teraz.
10344:  A mamy dwa.
10346:  Mamy dwa parowania.
10348:  O nie, on od tego zaczął, niedobrze.
10353:  No jak uniknąć tej cholernej fali?!
10357:  W tył nie działa, w przód nie działa, litości!
10376:  Skąd ja miałem widzieć, że on atakuje?
10378:  Ale tego nie było widać.
10381:  Teraz zjawa ginie.
10385:  Ile on ma w ogóle HP-ków?
10387:  Po co?
10392:  No i koniec.
10399:  No i tak, jest słup światła, ja go widzę, ale gdzie są granice tego ataku, tego nie widzę.
10412:  Szlag by ten atak trafił!
10429:  Ma za dużo zdrowia po prostu.
10432:  Nie wiem po co to jest, zwłaszcza że oni się regenerują, więc...
10447:  No i właśnie ja nie widzę tego słupa, jak z nim walczę.
10451:  Jest dokładnie tego samego koloru, co boss.
10455:  W jaki sposób mam to rozpoznać?
10456:  Dobrze.
10457:  A, już wiem, jak uniknąć tej fali.
10459:  Po prostu trzeba być na innej trajektorii.
10463:  Zrozumiałem.
10465:  Czyli rozumiecie, żeby was nie trafiła fala, musi was nie trafić fala.
10469:  Logiczne.
10472:  O, uwielbiam, uwielbiam w trakcie, jak ja atakuję.
10476:  Obrywam.
10476:  Uwielbiam.
10481:  No i teraz kapryśny Bóg decyduje, czy mi się uda, czy nie.
10486:  Raczej nie.
10486:  Mimo, że on cały czas obrywa, to ja już jestem jeden cel od śmierci.
10493:  Falę można blokować.
10496:  Nie podejmuję się przy tym oknie parowania, blokowania, czegokolwiek takiego.
10500:  Zwłaszcza, że fala jest w stanie mnie zmieść jednym dosłownie ciosem, tak samo jak zresztą każdy inny.
10513:  Roluj w falę?
10515:  Aha.
10521:  Można rolować w falę, zobaczymy.
10530:  Męcząca walka.
10535:  77 prób jeszcze tylko.
10536:  Fajnie.
10537:  No i?
10542:  Czy jakieś granaty jakieś jeszcze zjawa?
10544:  Ja się obawiam, że musiałbym farmić przez najbliższy tydzień, żeby mieć wystarczającą liczbę.
10578:  Zabawniejsze jest to, że jak ja paruję jego broń, to ona i tak trafia w zjawę.
10583:  Więc relatywnie nie mam żadnej nagrody za to, że przez grę, że paruję dobrze.
10598:  Dobrze, jest zatruty.
10615:  Ja zawsze ostrzę ostrzałką broń.
10623:  Mam specjalną ostrzałkę.
10627:  No oczywiście, oczywiście.
10630:  Biały atak równa się śmierć za każdym razem.
10639:  Niesamowite.
10643:  Nie wiem, NaughtyFlox, po co temu bossowi dosłownie... Czekajcie, ile jest ataków obszarowych?
10647:  Jest jeden z piorunami, drugi z zakłóceniem, trzeci z niewidzialną ręką rynku.
10653:  I czwarty ze słupami jeszcze śmierci, które się pojawiają.
10656:  Są cztery ataki obszarowe.
10659:  I równocześnie broń, która zadaje obrażenia 360 stopni wokół.
10670:  Pewnie, że cyberpunk jest dobry poszukiwacz uniku, przynajmniej teraz.
10674:  Dziwny dubbing Rita, dziękuję, dziękuję, że ktoś jeszcze to mówi.
10689:  W tej fazie się bardziej przydaje ta ostrzałka, mam wrażenie.
10699:  No właśnie.
10705:  Ależ to zjawa jest beznadziejne, po prostu to jest tak żałosne.
10710:  Ona już nie żyje.
10715:  Ona już nie żyje.
10730:  To jest czyste RNG w tym kontekście.
10737:  Czy to jak on użyje ataków?
10740:  Czy stargetuje zjawę, czy nie stargetuje?
10744:  Po czym nie wyjdzie ten atak, czy też on będzie mieć jakiś atak obszarowy różnego rodzaju, a to jest niewiarygodne.
10750:  To jest to, co ja mam.
10764:  No jak ja mam to... No czemu akurat teraz, kiedy dobrze idzie w tej fazie, cholerna przeklęta zjawa nie jest zdrowa?
10818:  Połowy też ataków naprawdę nie widać, to też jest problem.
10822:  Zwłaszcza tych z góry.
10848:  Nie działa.
10849:  Człowiek usiłuje uniknąć tej kolarnej ręki, on wtedy, on wtedy sobie robi wiru-wiru po całej planszy.
10866:  O Boże, znowu to... No i w jaki sposób mam równolegle uciekać i uniknąć jego?
10875:  Nie wiem.
10886:  Nie będę się go trzymał blisko, ponieważ wtedy nie zauważę tego ataku, który on we mnie w tej chwili miota.
10891:  Na tym polega problem.
10893:  On miota we mnie atakami, które wywołują zakłócenie i to jest insta-death.
10901:  Taktyka trzymania się blisko może działa w Dark Souls, gdzie jeżeli jest się przy nogach przeciwnika, to jest git, a on tutaj odskakuje na drugą stronę mapy wtedy.
10913:  Więc trzymanie się blisko niego wyglądałoby tak, że ja bym cały czas tak biegał.
10918:  Bo on by ode mnie odskakiwał.
10924:  75.
10924:  Trochę zaczynałem się przejmować tymi okruchami gwiazd.
10927:  Było ich 200, tak nawiasem mówiąc.
10929:  Zjawa biedna.
10930:  Ja ci dam, Rebecca Clow.
10931:  To jest beznadziejna, gnuźna, idiotyczna zjawa.
10935:  Nic nie daje.
10937:  Skandal absolutny.
10941:  U mnie tylko ginąć.
10946:  O, na przykład teraz.
10947:  Ja nie mam żadnych obrażeń po tym ataku, a ona już ledwo zipie.
10951:  Nawiasem mówiąc, ciekawe, że mechanika odzyskiwania zdrowia działa u gracza, działa u bossów, a nie działa u zjawy.
10968:  O, to jest właśnie to odskakiwanie, o którym mówiłem.
10971:  Na dziewiętnastą stronę planszy.
10988:  A równocześnie są takie momenty, kiedy walka jest trywialna i ja nie rozumiem logiki, która się za tym kryje.
10999:  Zjawa już ginie.
11001:  Ja też zresztą.
11005:  Dobrze wiedziałem, że jak się uleczę, to on mnie zaatakuje.
11013:  Apa.
11016:  Czy to już ostatni boss?
11017:  Niestety nie.
11027:  To właśnie przykład tego co się dzieje jak człowiek się trzyma tutaj blisko bossa.
11036:  Nie zobaczę zakłócenia.
11054:  Zjaw, otrzymaj się.
11057:  Dojdzie... Dobrze.
11058:  W miarę.
11060:  Oooo.
11060:  Jest.
11060:  To, co kocham.
11071:  Zakłócenie.
11077:  Nigdy nie wiem, co daje.
11079:  Czy to jest to jego przyzwanie ręki?
11081:  Diabli wiedzą.
11081:  No nie wiem, co to było.
11086:  Nie wiem, co to jest.
11087:  Chyba tak.
11087:  Tak, to było przyzwanie ręki.
11089:  Gdzie stoi zjawa?
11090:  Gdzie stoi zjawa?
11091:  Tam, żeby zginąć.
11093:  Genialne zjawo.
11094:  Bardzo mądra zjawa.
11100:  Płoń wreszcie.
11117:  To jest oczywiste, że twój atak nie może przerwać ataku bossa!
11125:  Tylko atak bossa może przerwać atak gracza!
11128:  Nigdy inaczej!
11129:  Tak jest sprawiedliwie!
11150:  Teraz będzie fala.
11152:  Nie, teraz będzie co innego.
11154:  Teraz będzie fala.
11155:  Nie, nie będzie fali.
11162:  Teraz będzie rąsia z niebios.
11165:  O, mam pomysł.
11166:  Rąsia z niebios i fala jednocześnie.
11199:  Frekwencja tych ataków jest też przerąbana, no naprawdę... Czy ktoś może obliczyć co ile sekund jest ta ręka?
11210:  Najlepsze jest to, że on nawet nie zaczekał aż...
11216:  Skończy się atak tej ręki.
11219:  I zaczął swój.
11221:  Dobra, podpalony.
11222:  Dobrze!
11222:  To jest chyba najlepsze podejście jakie było i dlatego się nie uda.
11229:  On teraz zacznie mieć jakieś bullshitowe ataki.
11233:  I aż przegrał.
11237:  O właśnie, się zaczyna.
11240:  Się zaczyna, się zaczyna.
11257:  Teraz by się przydało coś do rzucania, ale nawet nie mam, nie mam jak.
11267:  No i tu unik, unik nie zadziałał.
11269:  Tradycyjnie.
11273:  Tradycyjnie.
11276:  Zero, zero zdumienia.
11279:  Czemu próbujesz unikać czerwonych ataków, a nie parować?
11281:  Ponieważ są to ataki z góry, ja ich nie widzę.
11291:  Rączka jest co 25 sekund.
11292:  Fajnie, nie?
11294:  Fajnie, prawda?
11296:  Fajnie.
11299:  Fumineko też pisze, że co 30 sekund plus minus.
11302:  Fajnie, tak nie za często.
11308:  Czwartym razem.
11317:  Razem to.
11325:  I lepsze jest to, że ja mam strzałkę, która teoretycznie zapewnia idealne parowanie.
11330:  Widzicie, co jest najlepsze?
11331:  Nawet z nią nie udaje mi się idealnie parować.
11334:  W tej grze mechanika parowania jest zjebana tak, że fizycznie przedmiot, który służy do idealnego parowania, nie działa.
11365:  Na chwilę nie wiem, dlaczego nie mam opcji wsparcia, ale dziękuję Ci serdecznie za wsparcie od 4 miesięcy!
11374:  Dobra.
11381:  Dobra, to ja może... Ja może użyję... Już tego.
11393:  Ależ, ależ to była dobra, ależ to była dobra decyzja.
11397:  Ależ to była dobra decyzja, bym tak zginął.
11420:  O nie, znowu to...
11428:  Ma tak nieuczciwą przewagę.
11432:  Dosłownie dwóch na jeden i ja nie jestem w stanie wygrać.
11438:  Zmiata tę zjawę z powierzchni ziemi po prostu tymi swoimi atakami.
11450:  Widzicie, że ja w ogóle nie mogę spojrzeć w górę, tak nawiasem mówiąc, tutaj, jak mam go sfokusowanego?
11454:  To dlatego, dlatego między innymi ja nie paruję tych ataków.
11469:  Nie no, znowu to, no.
11472:  Daj mi spokój z dwoma atakami obszarowymi naraz, no!
11482:  W ogóle jest!
11483:  Ani razu nie poderwał jeszcze w ten sposób tego młota cholernego.
11487:  Ma w ogóle trzy czwarte życia, przecież to jest bez szans.
11491:  No to była moja próba sparowania, tak jakbyście byli zainteresowani, ataku czerwonego z góry.
11502:  To jest komedia, to jest komedia to co tu się dzieje.
11505:  Czy jak on nie ma czym się zająć, wpada w taki szał, że nic nie da się zrobić.
11513:  Nie przy takiej liczbie rzeczy, które sprzyjają bossowi.
11515:  Znaczy, na czym polega to, że on ma identyczne ataki w drugiej fazie, co w pierwszej?
11528:  W pierwszej idealnie się je paruje, w drugiej się ich nie da parować.
11531:  Na czym polega ten fenomen dziwaczny?
11539:  Niewiarygodne.
11544:  Skąd on ma tyle many?
11545:  Ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha.
11551:  Mana jest dla zarządu.
11554:  Dla pana Areczka może być co najwyżej... O!
11559:  Pusta butelczyna i zjebana animacja picia.
11567:  Pan boss poczeka.
11569:  Ja muszę uzupełnić manę.
11575:  O, nie zauważyłem, że nie ma.
11578:  Ja się upewnię jeszcze, pan boss poczeka.
11582:  No nie ma.
11584:  Nie ma.
11585:  Faktycznie nie ma.
11588:  Chciałbym bardzo, chciałbym bardzo zobaczyć to kiedyś w wykonaniu bossa.
11593:  Byłbym tak szczęśliwy.
11599:  To byłoby przepiękne, mistyczne doświadczenie.
11614:  Co tym razem?
11627:  Parowanie tych ataków z góry nie ma najmniejszego sensu, moim zdaniem.
11631:  Wymierzenie tego jest...
11645:  Może dałby spokój tej biednej zjawie już.
11649:  Tylko ja mogę... Tylko ja mogę leżyć zjawę.
11659:  Uwielbiam pomylić sobie.
11660:  Cholerny przycisk.
11661:  Uwielbiam.
11664:  Dobra, to już jest bardzo złe podejście.
11671:  Cała rzecz polega na tym...
11675:  że cokolwiek, czegokolwiek bym nie zrobił w pierwszej fazie, nie jestem w stanie sprawić, żeby leczenie było zachowane na drugą fazę.
11685:  Leczenie zjawy mam na myśli.
11729:  Aaa boż, i zatrzyma się.
11735:  Czasem się udaje go sparować, czasem.
11739:  Ale muszę nie być zdekoncentrowany.
11741:  I na przykład, czy teraz mnie dosięgnie ten atak?
11743:  Widzicie?
11743:  Nie miałem gdzie uciec.
11745:  Nie miałem gdzie uciec.
11747:  Nie robi się takich rzeczy.
11749:  Albo na środek, w jedno miejsce dajmy ten atak, żeby można było go łatwo uniknąć.
11755:  Albo w ogóle go nie dawajmy.
11757:  Najlepiej.
11758:  Najlepiej byłoby, żeby w ogóle go nie było.
11760:  To byłoby najcudowniejsze.
11765:  Widzicie?
11765:  Ciekawy byłem, czy zaatakuje wreszcie.
11774:  Ja mogę... Nie, nie mogę się wyrazić, nie mogę się wyrazić.
11778:  Niestety, Netflix anulował trzeci sezon Shadow of the Moon.
11780:  Wszystkie dobre seriale, o których mogłem się wypowiadać na tym kanale, są anulowywane.
11794:  Dlaczego zjawę można uleczyć tylko jeden raz?
11796:  Bo jest oczywiście specjalna zdolność na leczenie dwa razy.
11798:  Już pomijam fakt, że leczymy i tak za pomocą specjalnej zdolności.
11802:  Ja sobie to teraz uświadomiłem.
11803:  Przecież ja cały czas leczę zjawę.
11807:  Dlaczego ja się zaśmiałem jak Nemesis Chandlera?
11810:  Ja sobie teraz to uświadomiłem.
11812:  Został ostatni kamień życzenia.
11816:  To sobie już nie poleczymy zjawy.
11822:  No przecież.
11824:  No przecież, no oczywiście, no naturalnie, że tak.
11829:  I to jest ten moment, w którym gra zaprasza nas do żmudnego grindu.
11838:  16 masz w skrzyni?
11839:  To jest za mało.
11840:  No ale teraz... Teraz straciłem cały animusz do walki.
11858:  Autentycznie.
11860:  Teraz nie mam szans.
11862:  Wcześniej myślałem, że mam szanse jakieś.
11865:  Teraz już widzę, że nie mam żadnych.
11879:  To nie jest miłe poczucie.
11885:  Od razu idzie gorzej, no ja właśnie to jest to, jak ja jestem, jak ja jestem przerażony z powodu braku surowców, to ja wtedy całkowicie się dekoncentruję, to jest okropne.
11895:  Po anulowaniu Shadow and Bone poważnie rozważam rezygnację z Netflixa przy Emery'u.
11898:  No ale jaka jest już liczba seriali na Netflixcie, które są warte oglądania?
11902:  Fantasy?
11903:  Nie ma żadnego już.
11906:  Nie ma żadnego.
11908:  Szeroko inaczej, ta gra nie premiuje w ogóle pracy nad Mechanicami, w ogóle.
11914:  Gram w nią od samego początku i absolutnie nie uważam, że jest to jakikolwiek learning curve taki jak w Sekiro.
11926:  Jest jeszcze Arcane?
11927:  No dobra, jest jeszcze Arcane.
11928:  Ale Arcane to jest animacja, więc ja mówię cały czas o serialach aktorskich.
11941:  Rozmawialiśmy o Blade Samurais 7-3.
11950:  Sporo ludzi poleca rzeczywiście.
11954:  I on też chyba jest na Netflixie, tak mi się wydaje.
11981:  Czemu ta zjawa zawsze się pakuje w ten krąg?
11996:  Znaczy ja widzę, moi drodzy, tendencję w tym cancelowaniem Shadow and Bone.
12000:  Przecież dokładnie tak samo Amazon pozbył się swoich najlepszych IP w postaci Carnival Row chociażby.
12009:  Czy Peryferala.
12014:  No i to jest to.
12020:  Co za skurwiel.
12022:  Niewiarygodne.
12023:  No jaki ma sens atak specjalny, który można tak przerwać?
12039:  Oczywiście, że jest skill na to, że otrzymujemy mniej obrażeń wtedy, bo genialnym pomysłem jest zaprojektowanie mechaniki, którą następnie trzeba nerfić skillami.
12049:  Bardzo dobry pomysł.
12050:  Zjawa nie żyje.
12051:  No, wal, wal, teraz!
12069:  Co to było?
12084:  Nie no, jak ja patrzę na ten pasek życia, to mi się odechciewa w ogóle walczyć.
12093:  Co ja mu urąbię życia?
12096:  Bo do niego wraca w bardzo hojnym leczeniu.
12127:  No i zatrzymał się.
12132:  Nienawidzę tych dwóch ataków jednocześnie, no!
12143:  No, już ja sobie będę biegł.
12149:  Fajny hitbox.
12153:  Fajny killbox.
12155:  No to będzie chyba przeciwnik, który sprawi, że się poddam.
12166:  Ponieważ nie mam, ja mam dość, ja mam dość bycia wykańczanym.
12172:  Overpowered zaklęciami, mam tego dość, podczas gdy ja takich w ogóle nie mam.
12177:  To znaczy, jedyne moje zaklęcie, które mam, wymaga ładowania przez 4,5 godziny przy nim i stania nieruchomo.
12186:  Arena jest za mała w stosunku do tego ataku ręką, co do tego nie ma najmniejszych wątpliwości.
12195:  Nie no, jak ja...
12212:  To jest komedia.
12214:  To jest absolutna komedia.
12222:  Fakt, że twórcy dali nerfa bossowi tylko oznacza, że sami się przyznali do tego, że zrobili błąd.
12233:  Absolutnie się przyłączam, Daniel, do polecańki Attack of the Titanów.
12236:  Mighty Penguin, dziękuję serdecznie za trybut.
12239:  Mighty Penguin poleca serial Bloodhounds na Netflixie.
12242:  Co prawda dramat, ale jaki dobry.
12245:  No przecież najbardziej innowacyjna rzecz, jaka się pojawiała na Netflixie w ciągu ostatnich, ja wiem, dziesięciu lat, kiedy jest Netflix, to było Squid Game.
12259:  W życiu nie będę eksperymentował z inną protezą.
12262:  Ogień zadaje mi największe obrażenia na razie.
12273:  Plus ten kwas.
12275:  To jest w zasadzie jedyna opcja w tym.
12278:  Bo wszystko polega na tym, że w tej grze trzeba bardzo mieć broń, która zadaje obrażenia rozłożone w czasie.
12289:  Z bardzo prostego powodu, z uwagi na tę cholerną mechanikę regeneracji życia przez bossa.
12303:  Uwielbiam.
12322:  O Boże, o Boże, o Boże.
12326:  Jak dziura w moście.
12334:  Dobra, wieprz, leczę zjadę.
12346:  Przestań mnie atakować tym cholerstwem.
12348:  Ginj już wreszcie, ginj!
12381:  Tak, dobrze, fokusuj się na mnie.
12384:  Wolę to niż moją cenną zjawę.
12392:  Czy on... czy w tej grze nie istnieje stagger?
12394:  Hehehehe.
12407:  Won.
12407:  A zjawas ginie?
12434:  Co teraz?
12435:  Teraz jest znowu rąsia, który ja nie widzę?
12459:  Tak.
12459:  Jeszcze trzeci raz.
12484:  Przestań!
12485:  Na jeden moment!
12487:  Cholerny, przeklęty boss!
12492:  Już się udaje, to dostaje boosty.
12497:  Co tym razem?
12500:  Co tym razem do cholery będzie tutaj?
12503:  Jaki atak obszarowy, którego się nie da sparować?
12509:  To jest nieprawdopodobne absolutnie.
12512:  Tak, ta broń jego jest nie do zniszczenia.
12514:  Gra ci wprowadziła system Froget niszczenia broni na pierwszym przeciwniku w pierwszym akcie po to, żeby nigdy później nie została zniszczona.
12524:  To jest absolutnie nieprawdopodobne.
12527:  Nie mam żadnego usprawiedliwienia dla ataków, które się pojawiają jednocześnie ze wszystkich stron.
12533:  To jest antystrategiczne.
12536:  Pokaż mi wszystko co masz, dr Pento!
12568:  Co to było?
12570:  Pierwszy raz były tak opóźnione w ataki jego.
12573:  O co w tym chodzi?
12588:  Stagger, stagger!
12599:  Czemu w tej grze jest tak długi stagger dla wrogów?
12604:  Znaczy wrogowie w ogóle nie mają... No przynajmniej zjawań jest uszkodzona jakoś strasznie.
12617:  Ale ja jestem uszkodzony.
12623:  Nie no, ja prawie zginąłem.
12625:  Co to było?
12635:  Nie jestem w stanie zrozumieć randomizacji ataków.
12643:  Nie, nie, nie jestem w stanie zrozumieć.
12653:  Daje się spokój, mam jakąś rekordową liczbę prób.
12665:  Szymon Rączka Krzysztof nie miał ognia, tylko Dżgał wygrałby Żadnego rezygnowania z ognia!
12681:  Nawet Midira pokonałem ogniem!
12701:  Co on robi?
12703:  Przestał całkowicie... Przestał całkowicie walczyć.
12708:  Ał.
12708:  Dobrze.
12712:  Jest tragicznie źle tym razem.
12714:  Boże, zjawa zadała obrażenia.
12717:  Jezus Maria, zjawa zadała obrażenia.
12720:  Święto Narodowe w Kenii.
12731:  Milirenie pokonajesz ogniem i mgłą.
12733:  Nieprawda!
12734:  Udało się!
12735:  Udało się!
12735:  Ostatni cios!
12737:  Ogniem!
12747:  Biedna zjada.
12747:  Ja jej współczuję po tym ataku.
12752:  Faktycznie da się sparować fale.
12754:  Tylko wiecie co trzeba mieć?
12756:  Narzędzie do parowania specjalne.
12759:  Wtedy się da sparować.
12765:  Co to było?
12778:  Płoń!
12778:  Dobrze, dobrze, bardzo dobrze!
12780:  Płoń!
12781:  Gin i płoń!
12795:  Wyco...Wzjawo, wycofaj się teraz.
12801:  Boże, gdzie jest rączka?
12804:  Ręka, rękę myję!
12807:  Wzjawa tego nie przeżyje.
12808:  Co to było?
12839:  Nie, nie teraz.
12846:  Wiedziałem.
12884:  Więc to się dzieje.
12888:  Gdzie moja cutscena?
12890:  Rzeczywiście, skończę tutaj.
12892:  Puppet moja, Sophia, ciągle odwraca czas, by się uratować.
12899:  Czy to jej zrozumienie obowiązku?
12904:  Czy to jej wątpliwość na mnie?
12907:  Czy ona naprawdę się o ciebie zajmuje?
12916:  Nagi kłóciki za wsparcie 10 miesięcy.
12919:  Za pierwszym.
12920:  Daj mi spoczynek.
12942:  Ważny wybór?
12948:  Ginty, podróbko, entołaka, jakie ładne.
