Nadrewident o tysiącu twarzy | DISHONORED Livestream #1
🔗 https://www.youtube.com/watch?v=SC3-vi0mBmA

25:  Zdjęcia i montaż
11969:  Proszę, ile monet?
11972:  Ile monet?
11975:  Do przewoźnika Samuela?
11977:  Uuu.
11986:  Nas zakonnica kiedyś dręczyła historią o Samuelu i krzyczała z wielkim uniesieniem.
11991:  Samuel!
11994:  Samuelu!
11999:  No wczuwała się, trzeba przyznać.
12002:  Niestety do tego stopnia, że do dzisiaj to pamiętam.
12008:  Te urny są ciekawe.
12010:  Popatrzcie, jaki naturalistyczny szczur, jak węszył.
12015:  Co tu było?
12018:  Nadrewirent Scott Grafton odegnał ciemność, abyśmy zaznali spokoju.
12026:  Ile?
12026:  Bo nam się nie wyświetla, bo kamera zasłania.
12027:  A, tak, bo tam w tym miejscu są jakieś 100.
12030:  Sporo było.
12032:  100 było monet.
12033:  I tak, pierwszy raz przechodziłem Dishonored i teraz jak na to patrzę, to jedna z tych gier, która się docenia po latach, bo mam wrażenie, że mój odbiór był zupełnie inny.
12039:  To jest gra, w której bardzo dużo jest pochowane właśnie w takich znajdźkach, w tekstach, których nikt nie odczytuje, jak przechodzi to na speedrunie, że Dishonored można w 8 godzin skończyć.
12052:  Pierwsza przyjęta kobieta do zakonu.
12053:  Proszę bardzo.
12055:  Tymczasem kościół katolicki... NIE!
12057:  NIGDY!
12057:  TYLKO NIE TO!
12062:  Nadrewiryent Rye Mattson.
12064:  Dzięki jego wynalazkom nasze szeregi dziś rosną.
12066:  Zapoczęła próba zdolności wyrzuconej przez okna podczas nocy trzaskających okiennic.
12072:  Nadrewiryent Tynan Wallace.
12075:  Jego okień zostawiał za sobą jedynie Prawych i Sprawiedliwych.
12081:  I teraz my się musimy z nimi pierdzielić.
12083:  Przewodził pierwszej z wielkich prób.
12085:  Zamęczył i spalił ponad tysiąc heretyków.
12087:  Wszystko pasuje.
12088:  Umarł w łóżku ze starości.
12089:  To też pasuje.
12091:  Wielka wyrocznia Dalia Samonos.
12093:  Jej dociekliwy umysł nie pozostawiał zepsucia miejsca do ukrycia.
12096:  Pierwsza kobieta południowej krwi, jaka dołącza do zakonu, nawiązała stosunki z Serkonos i założyła tam kablicę wyroczni.
12103:  Zamordowana przez wywstronników Outsidera.
12107:  Ile my się dowiadujemy?
12109:  Wyrocznie sequel pozdrawia, prawda?
12112:  Ja nie znam historii o Samuelu.
12114:  Historia o Samuelu była taka, że w momencie jak zakonnista zapaliła się i mówiła Samuel!
12121:  SAMUELU!
12122:  Mój kolega, który akurat wtedy czytał Hobbita Tolkiena, nie, Władcę Pierścieni Tolkiena, to wybrał dokładnie ten moment, żeby wrzasnąć na pół klasy GLUM GLUM MÓJ SKARBIE!
12132:  To stanowiło absolutnie najcudowniejszy kontrast, jaki pamiętam ze szkoły.
12136:  Już nikt nie mógł wytrzymać do końca lekcji wtedy.
12140:  Przepraszam, nie lekcji, katechezy, wyrażaj się, Krzysztof.
12144:  Mam wrażenie, że to pomieszczenie jest zaprojektowane dokładnie tak, żebym ja się w nim gubił.
12153:  Te zakazy już mieliśmy.
12156:  Czy tutaj coś jest?
12159:  Jakim cudem?
12161:  Jakim cudem ten rewident jeszcze dycha?
12170:  Jest przysiąk, bym że go eliminowaliśmy.
12173:  Dziwne.
12179:  Powiedział Krzysztof, w każdym możliwym pomieszczeniu.
12181:  To nieprawda, są pomieszczenia, w których się nie gubię.
12184:  Wróciłem do sklepu, ze sklepu Grzaniec, gotowe, co tu się odjamnicza?
12187:  Dobre pytanie, dobre pytanie.
12190:  Dizonet pięknie pokazuje, że można antagonistom zastanowić rzeczy o wiele gorsze niż śmierć.
12194:  Tak, Michał, i to paradoksalnie właśnie w cichym i pacyfistycznym podejściu.
12197:  Absolutnie.
12198:  I one, co więcej, w niektórych przypadkach są bardziej satysfakcjonujące, co więcej, w niektórych przypadkach są nawet dotkliwszą karą.
12207:  niż właśnie śmierć.
12207:  I to będzie przypadek Cumbela.
12209:  Absolutnie.
12211:  Sprawdzam wszędzie, czy tutaj czegoś nie ma.
12214:  Legenda mówi, że kiedyś komuś się udało zebrać wszystkie monety podczas jednego podejścia.
12221:  Zgniła gruszka?
12222:  Biorę.
12226:  Dobra.
12228:  Mam wrażenie, że wszystko zobaczyliśmy już.
12233:  Nie!
12234:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie!
12252:  Czemu on nas cały czas dostrzega?
12255:  To jest niesprawiedliwe.
12264:  Ilu ich tu jest?!
12269:  Come on!
12283:  Dobrze, że nie tupię.
12287:  No nie no!
12290:  Gdzie mam bata, żeby on to usłyszał? !
12294:  Pokażę zabójstwo zanim wczytam?
12296:  Nie ma problemu.
12301:  Zabójstwa tu są dość efektowne.
12307:  Może ciało znajduję faktycznie.
12310:  Tylko zastanawiam się, gdzie możemy uciec.
12315:  Tak, on znajduje ciało.
12317:  Macie rację, on znajduje ciało, to dlatego.
12329:  Na szczęście jesteśmy zdolniejsi.
12334:  Śpij.
12339:  Uff, jeżeli nie był oglądany serialik Murderville, to zdecydowanie polecam.
12343:  Wygodna, ciekawa forma, humorek nie dla wszystkich, w ciekawej postaci detektywistycznej, postymi jak znalazł Piotr Rado, polecam.
12349:  Dziękujemy Piotrze.
12351:  O co chodzi z przed jamnikiem u deszczem, jamnik górą, chociaż dołem?
12355:  Bo jamniki są dość niskie, nie?
12356:  Więc dlatego są górą, chociaż dołem.
12359:  Dołem to znaczy spoglądamy na nie z góry, ale tak naprawdę one są lepsze od nas.
12364:  Zdecydowanie.
12365:  Szlachetne istoty.
12367:  Nie to co ludzie.
12368:  Jak?
12369:  Ludzie.
12374:  Dobrze, tutaj się zbliża rewident.
12376:  Dobrze, dobrze, dobrze.
12376:  Poradzimy sobie, bez żadnego problemu.
12378:  Tu się dzieją straszne rzeczy.
12388:  Dwóch rewidentów.
12396:  Jaki troskliwy jesteś, chowasz ogłuszonych strażników pod schodami, żeby nie zmokli na deszczu.
12405:  Takie są właśnie moje motywacje.
12410:  Nic tu nie widzę.
12411:  Proszę, odpuszczaj się.
12438:  Kto jest śpiącym rewidentem?
12442:  Ty!
12447:  Jaki to poziom trudności?
12448:  Nie pamiętam.
12448:  Trudne chyba, normalne, coś takiego.
12453:  Nie brałem nic hardkorowego, bo kiedyś już mi się zdarzyło na najwyższym przejść Disney's Never Ever.
12461:  Jedno zdanie przez skradanek?
12462:  Absolutnie tak.
12463:  Zgadzam się w 100%.
12465:  Nawet 200.
12466:  Proszę bardzo!
12467:  Pociski, które nam się nie przydadzą do niczego.
12469:  Szkoda, że pociski się nie zmieniają na złoto.
12471:  O Jezu, to byłoby cudowne.
12475:  Mam wrażenie, że tutaj mogliśmy czegoś... coś ominąć, coś przeoczyć.
12479:  O, proszę bardzo!
12481:  Remedium duchowe.
12481:  Pierro!
12483:  Pierro de la Francesca!
12486:  Też uważam, że Disneyland nie jest ciężkie na najwyższym poziomie, absolutnie.
12490:  Ale do strumykowania akurat idealnie jest tak.
12495:  To ani Corvo, ani Outsider nie mówi, tylko personifikacja bytu z Voidu, który mówi w starożytnym języku.
12501:  O!
12502:  Masz to potwierdzone, Interdimensional Conglomerate?
12504:  Bo to jest bardzo ciekawe, to co mówisz.
12506:  Nie czytałem o tym.
12511:  Plaga.
12513:  Won.
12518:  Proszę bardzo, o śluzy w konserwie!
12524:  Zaczekam na Elden Ring.
12525:  Tak, ale na pewno nie będę grał od razu, bo... Warhammer 3, Dishonored, Red Dead Redemption 2, a poza tym jeszcze chciałbym sobie grafikę odtwierdzić przed Elden Ringiem.
12531:  Od razu.
12531:  Spędziliście preferencjalne lekarstwo tylko dlatego, że jesteście jej bratem?
12533:  Ona się zniszczy.
12534:  Wszystkie dziewczyny muszą się zniszczyć.
12535:  Berthold, nie pozwólcie mi ich zabrać!
12535:  Obawiam się, że nie zrobiłam nic złego!
12537:  Śpiewaj twój błagany język, kurwa!
12553:  Kurczę, nigdy mi się nie udaje je odratować za pierwszym razem.
12568:  Fuck!
12570:  Cały Krzysztof.
12571:  Cały Krzysztof.
12575:  Legenda mówi, że mi się udało kiedyś to zrobić za pierwszym razem.
12591:  Ona się wlicza do chaosu, nawiasem mówiąc.
12596:  Czemu strzeliłeś do nie... Jak to niewinnego rewidenta?
12604:  Naprawdę?
12615:  Nie pozwól mi ich zabrać!
12617:  Mówiłam, że nic nie zrobiłam źle!
12624:  Śpiewaj twój błagany język, żołądka!
12624:  Wyglądałeś jakbyś z nigdzie.
12625:  Bylibyśmy obydwu śmierdzi, jeśli nie dla ciebie.
12628:  Jesteśmy zawsze w twojej płatności.
12629:  Nie mogę ci dziękować wystarczająco.
12631:  Muszę zabrać moją siostrę do bezpieczeństwa.
12633:  Ale najpierw może znajdę sposób, by ci dziękować.
12636:  Jest bezpieczeństwo w Bunkhouse.
12638:  Kombinacja to 2-0-3.
12639:  Zabierz to, co chcesz.
12640:  I szczęścia.
12643:  Nie, nie, nie, nie zdążyłem!
12646:  Jezus Maria, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203... Dlaczego aplikacja do notatek nie działa?
12650:  Zawiesiła się!
12650:  Dlaczego ja mam takiego pecha?
12668:  Przysięgam, nie działa.
12670:  Już mi piszecie 230, ja wiedziałem, że tak będzie.
12674:  203.
12676:  Dobrze, zapiszę sobie w innym miejscu.
12679:  203.
12679:  Chryste Jezu.
12684:  Niesprawiedliwe.
12686:  Czemu gry wymagają pamiętania rzeczy?
12690:  Wiecie, gdzie to powinno być?
12713:  No i jest, no.
12728:  Czyli działa dobrze, wszystko jest w porządku.
12732:  Wszystko jest w porządku.
12734:  Dobra gra.
12738:  Powinno być dokładnie tam, gdzie jest.
12741:  Tak.
12742:  Dobra, jest... Popłakałem się.
12744:  Nie, jest źle.
12747:  Z Krzysztofem jest źle.
12748:  Groznawca, panie i panowie, dokładnie.
12752:  Tak, tak jest.
12755:  O, dajcie mi manę, dajcie mi manę.
12763:  Co tu jest?
12767:  Proszę pa... Szakiewka.
12770:  Wnoszę za śmiejącym się jamnikiem... Tak, to prawda!
12772:  Śmiejący się jamnik to jest priorytet na najbliższą emoji.
12777:  Musi być jamnik kek.
12782:  Po siedmiu przejściach... Tak, dokładnie!
12784:  Ja to nie wiedziałem, nie zapomniałem o tym kompletnie!
12787:  Wyobraziłem sobie korwa wyciągającego panicznie notatnik, żeby zapisać kod, gdy ucieknie, że się oddalę.
12795:  Ja bym tak miał!
12797:  Ja dlatego byłbym bardzo kiepskim szpiegiem.
12804:  Następujące dzieci sprowadzono na farmę Gottfreda, gdzie ociekły na transport do Białego Rówiska.
12809:  Nawiasem mówiąc, quest z farmą najlepszy w cyberpunku.
12812:  Przydział racji.
12814:  Czyli ten ma rację, ten ma rację, ten nie ma racji, bo on jest Olgą Arczuk, ten ma rację, ten ma rację, ten nie ma racji, ponieważ pracuje na Wydziale P***istyki UJ, ten ma rację, ten ma rację, jest przydział racji, jest przydział racji.
12825:  Powiastki dla dzieci.
12827:  Mówią, że Jimmy Whitecomb Riley był zbirem, którego zwali Smiley.
12833:  Miotał ogromne przekleństwa, popełniając wielkie przestępstwa.
12836:  Na bottle street trzymał głos chłopakami, razem wybijali szyby cegłami, wszczynali burdy i nogi, brali zapas, niszcząc i śmiejąc się przez cały czas.
12844:  Spaprane akcenty.
12845:  Smiley lubił jeść i pić, no co nie dawał ludziom żyć.
12848:  Usnął pijany na Claveringa ulicy, samotny pośrodku okropnej dzielnicy.
12852:  Gdy się zbudził, odkrył coś dziwnego.
12854:  Dziwniejszego odwilczarza śpiewającego.
12857:  Stał się ośluzą królem wśród brzydali.
12859:  Pamiętał tylko, że go Smiley zwali.
12860:  To ładne.
12861:  Jimmy Whitecomb Riley, jak potem mówili, nie był więcej widziany od tamtej chwili.
12866:  Spędził resztę życia w rzece pływając, bezustannie tylko czemu ja pytając.
12875:  Dlaczego ja?
12877:  W tym momencie biuro scenarzystów Polsatu i TVN-u.
12882:  Wow, wow, to będzie genialny tytuł!
12884:  Zapisz, ktoś to zapisze!
12889:  Nie wiem, czy to jest na Polsacie czy na TVN-ie, ale wszystko jednakowo głupie.
12896:  Wiecie co?
12898:  Wiecie co?
12900:  Opętanie!
12906:  To oznacza,
12914:  Kochajesz!
12915:  Szczury!
12916:  Tak, tak, tak!
12917:  Tak, tak!
12918:  Quick!
12918:  Headtaker!
12920:  Ha!
12920:  Ser!
12921:  Ser!
12921:  Ser!
12921:  Gdzie jest ser?
12922:  Ha!
12923:  Tak!
12923:  Tak!
12924:  Ser!
12924:  Ser!
12925:  Ser!
12925:  Nie!
12925:  Tu jest ser?
12926:  Nie!
12926:  He!
12926:  Co to jest?
12927:  Co to?
12927:  Nie!
12927:  To jest ser!
12928:  O!
12929:  Tu będzie ser!
12929:  Dużo sera!
12930:  Dużo sera!
12931:  Ha!
12931:  Tak!
12932:  Tak!
12933:  Tak!
12933:  O!
12934:  O!
12935:  Człowiek rzecz!
12935:  Człowiek rzecz!
12936:  Nie ma sera!
12937:  Nie ma sera!
12937:  Uciekać!
12938:  Uciekać!
12939:  Ha!
12944:  Najwspanialsza... Spaczenia to tutaj, a nie sera.
12947:  Sera, szukaj.
12948:  Tak, absolutnie.
12949:  Moje ulubione chwile w tej grze były, jak byłem szczurem.
12954:  Ale patrzcie, jakie flawless!
12956:  Gość sikał, szczur się zmaterializował w korwata, no i duszu, duszu i... I proszę, koniec!
12964:  Flawless victory!
12966:  Gdybym to planował, to by mi się to nie udało.
12970:  Tutaj byliśmy?
12971:  O, tu byliśmy, bo są trupy.
12975:  Granat.
12979:  Seriously.
12979:  Jaki basen w Krakowie polecam?
12981:  Basen AGH.
12982:  Tak się bawi, tak, ale tak serio to naprawdę jest dobry.
12990:  Uwielbiam, uwielbiam wcielać się w tej grze w szczury.
12994:  Samuelu.
12998:  Dobrze.
13007:  O nie!
13009:  Trzeba wyeliminować dwóch naraz.
13019:  Nie umiem tego robić szybko.
13023:  Skoro nie umiem tego robić szybko, to zrobimy to wolno.
13030:  Krzysztof musiał być szczurem w poprzednim życiu, zbyt naturalnie mu to przychodzi.
13035:  Ciekawe, w jaki pokojowy sposób wykorzystamy te granaty.
13037:  Spokojnie, spokojnie!
13039:  Znajdziemy sposób.
13043:  Moja mama przychodzi mi właśnie do pokoju, pyta się, co on się tak drze ten pokój.
13047:  Ja wręcz przeciwnie, wręcz przeciwnie, ja szepczę jako szczur.
13052:  Pozdrowienia dla mamy palitki.
13056:  Jak spojrzysz na dach tego wielkiego budynku, zobaczymy coś.
13059:  Serio?
13059:  To jest tutaj?
13066:  Dobra, poważna rzecz.
13070:  Który wielki budynek i który dach?
13076:  Czy to jest ten moment, kiedy widzimy outsidera?
13094:  Podekscytowałem się.
13103:  Był!
13104:  Widzieliście?
13104:  Był!
13110:  Fwo!
13111:  Ale to nie był Outsider, to był Daud chyba.
13121:  Czy można polecać na holistyczne agencje, a skapistyczne anime, które uznamy odpowiednio dla Ciebie spingnięciem?
13126:  Jeżeli to jest coś, o czym rozmawiam na Asymie, to spingnięciem, jeżeli nie, to ja po prostu tam zajrzę.
13132:  Sadniot, szczur eksploduje i wybucha w prawej fontannie wnętrzności.
13135:  Gdy kończysz go pętywać, wyskakujesz z jego ciała.
13137:  To jest smutne, Taraelu.
13140:  Buzie widzę w tym tęczu.
13143:  Ciekaw jestem, czy tam się da wejść swoją drogą.
13144:  To byłoby fajne.
13159:  Panie, panowie, konfederaci.
13162:  Obwieszczenie ważne.
13165:  Świadczam, że Ol... Karczuk jest klasistką.
13167:  Dziękuję za uwagę.
13171:  Uuu, pierwszy zakaz.
13173:  Powstrzymaj.
13178:  Błądzące spojrzenie, które wodzi wokół w poszukiwaniu łyskotek, które łatwo przykuwają ludzku fantazję w jednej chwili, by przynieść zgubę w następnej.
13188:  Bowiem oczy nigdy nie są znużone patrzeniem, ani dość szybkie, aby dostrzec uludę.
13194:  Czulek, którego spojrzenie zepsute przypomina spaczone lustro, które zamienia piękno.
13202:  Na szpetodę.
13204:  Na szpetodę.
13205:  Na piękno.
13207:  Utkwić raczej spojrzenie w swych oczu w tym, co budujące i w tym, co czyste, nie tylko tak krytykujesz, a wówczas będziecie w stanie rozpoznać pomniki tego, który jest na zewnątrz.
13223:  Thank you for coming to my TED Talk.
13231:  Piękności.
13235:  mi nie lubię, nie lubię, jak ktoś mi ogranicza drogę.
13240:  Popatrzcie, bardzo jestem ciekawy, co stoi za historią puszek o śluzy w zalewie zostawionych tutaj, nie?
13247:  Znaczy, ktoś ewidentnie był radiowcem i stwierdził, że zestaszuje sobie tutaj mnóstwo puszek o śluzy w zalewie na wypadek, gdybym nie zmożył głód.
13257:  Co?
13260:  Ale my naprawdę tutaj nic nie możemy zrobić, co ciekawe.
13262:  Myślałem, że to jest jakieś interesujące pomieszczenie, ale okazuje się, że to jest nieinteresujące pomieszczenie.
13269:  Tak bym nigdy nie jadł przed kompie.
13271:  No dobra, to jest troszeczkę usprawiedliwione.
13273:  Troszeczkę, tak.
13278:  Sejf.
13280:  Gdzie, gdzie sejf?
13281:  Tam był sejf?
13282:  Co?
13288:  Tu nie ma sejfu, ale jest za to śmieszny rewident.
13294:  Czy jest śmieszniejszy rewident, czy Corvo Attano?
13302:  Najbrzydszy buldog na świecie!
13317:  Dobrze, macie rację, tu jest safe.
13327:  Nie dam rady.
13332:  203.
13332:  To nie był ten safe.
13343:  To nie był ten...
13348:  Nie, wiecie co?
13349:  To ja się dołączę do zajamniczania, tak.
13355:  Tak jest.
13356:  Dołączam się.
13357:  Ja już... Ja w zasadzie... Tak.
13362:  Dlaczego on trzyma puszki o śluzy w sejfie?
13365:  Co tu się dzieje?
13366:  Twoje usta wypełniają o śluzy.
13369:  Tak jest.
13377:  Twoje ośluzy pozostawiłem na brzegu.
13389:  Dobra.
13395:  Hmm, piesio.
13397:  Niedobrze.
13399:  Hmm...
13407:  Ja nie mogę, o 21.37 powrócił mi internet.
13410:  Kubo, to jest znak.
13412:  To były ośluzy wadowickie, absolutnie tak było, nie zmyślacie.
13421:  Flawless victory!
13424:  O nie.
13427:  Jest ich więcej.
13434:  Szkoda, że nie można tych strzałek uspiających brać.
13439:  i wykorzystywać na nowo.
13443:  U, aktualizacja kodu.
13446:  Hej!
13448:  To po co myśmy... Ej, po co myśmy zapamiętywali to wcześniej?
13454:  Czy to prawda, że to, że się pojawia outsider ma jakieś wytłumaczenie, ma to jakiś sens, czy to po prostu niespodzianka?
13459:  Ja nie wiedziałem, żółwiku, że tam się pojawia outsider.
13461:  Gdyby nie czatę, to bym tego nie zauważył.
13463:  Koledzy z biura wyjadali mu o śluzy, skąd ja to znam?
13466:  Nie można nic na biurku zostawić.
13468:  Czyli dlatego były w sejfie, okej.
13478:  Grałem w Dying Light 2 i właśnie trafiłem na mural z jamnikiem, gra 10 na 10.
13482:  Absolutnie, Piterku, ja poproszę o ten mural na sztuce z gier i proszę mnie wywołać, ja muszę na to zareagować.
13496:  Tartoletka morelowa.
13497:  Nie ma nic pyszniejszego niż tartoletki.
13500:  Znaczy, nie no, może być tartoletka truskawkowa, ona jest obiektywnie wtedy lepsza.
13507:  Myślisz, że oni na siebie tylko tak patrzą, czy tam jest jakaś rozmowa wokół tego?
13516:  Uuu, dużo rzeczy tutaj się... On ma kluczyk, trzeba go wyeliminować.
13526:  Nic tu nie widzę.
13527:  Proszę, zniszcz.
13539:  Proszę, zniszcz.
13540:  Kurwa.
13540:  Co to jest?
13563:  Klub śpiących na dachu powraca.
13576:  Tam był jakiś dramat, który nas ominął.
13580:  Co przynosi kłamstwo w następnym?
13588:  O nie, ktoś zginął.
13592:  Nietypowe.
13600:  Czemu, czemu gwiżdżą?
13604:  Czy oni wzywają psy?
13608:  O nie, ten pies znowu żyje, nie możemy na to pozwolić.
13613:  Czy miał tutaj rzucenia kamieniem czy inną monetą?
13614:  Niestety.
13615:  Tak.
13619:  Niestety nie ma.
13620:  Ale wiecie co, nie ma tego złego, bo przynajmniej odkryjemy tajemnicę tej rozmowy.
13624:  Nie poddaję się nikomu innym.
13625:  Nie poddaję się nikomu innym.
13626:  Nie poddaję się nikomu innym.
13627:  Nie poddaję się nikomu innym.
13629:  Nie poddaję się nikomu innym.
13630:  Nie poddaję się nikomu innym.
13631:  Nie poddaję się nikomu innym.
13632:  Nie poddaję się nikomu innym.
13633:  Nie poddaję się nikomu innym.
13635:  Nie poddaję się nikomu innym.
13637:  Nie poddaję się nikomu innym.
13638:  Nie poddaję się nikomu innym.
13641:  Nie poddaję się nikomu innym.
13642:  Nie poddaję się nikomu innym.
13650:  Ciężkie jest życie, yyy... The actual fuck!
13660:  Popatrzcie, jest Lenny!
13662:  Lenny nic nie robił.
13686:  Niezły zasięg ma.
13688:  A, okej, bo on się dokładnie w tym momencie odwraca.
13697:  Mówisz cokolwiek złego na szczury?
13699:  Musisz liczyć z konsekwencjami.
13706:  Lenny!
13707:  Czemu jesteś piecykiem? !
13714:  O, świetnie, mana.
13717:  Lekce sobie używaliśmy many.
13720:  Można rzucać butelkami?
13722:  Dobranoc, Aśku.
13723:  Lecz ból głowy, absolutnie.
13725:  Może wrócę, haha!
13727:  Wysoki inżynierze Bartolomeu.
13729:  Bartolomeu.
13731:  Byłbym zwdzięczny, gdybyś rozważył formalne awansowanie mnie na twojego czeladnika.
13735:  A, to dlatego.
13736:  Już, już, już rozumiem.
13738:  Już rozumiem, dlaczego zginął.
13739:  Na szczęście jego ciało już zniknęło.
13741:  Dzięki temu nie musimy się turbować jego losem.
13744:  Tak naprawdę to wszystko nam się przyśniło.
13752:  Młody... Sztuka!
13756:  Młody książę Stevie, urywek sztuki teatralnej.
13759:  A, to pamiętajcie, trzeba mówić na jednej intonacji.
13762:  Ja się szykuję z tym swoją drogą dla... z jakimś filmem, bo już mnie tak doprowadza do szału, to widziałem jakiś kolejny zwiastun polskiego serialu i myślałem, że zwariuję, więc przeczytamy to tak, jakby to był głosem polskich aktorów w polskim filmie.
13776:  Lord Nathan Boyle, trzęsąc się z gniewu.
13779:  Ser, jak śmie pan stawać tak ubrany w mym własnym domu?
13782:  Oddam się w ręce straży zdeprawowany ty wianinie.
13785:  Heee!
13786:  Książę Kalisar zbliżając się.
13789:  To przykre powitanie królewskiej osoby, milordzie.
13791:  Wasza córka potraktowała mnie znacznie gościnniej.
13794:  Niestety.
13795:  Wyszła na wieczór zostawiając mnie całkiem samego.
13797:  Lord Nathan Boyle jąkając się i przyglądając bacznie młodszemu koledze przed nim.
13801:  Cóż wyczyniasz?
13803:  Wynoś się z mojego domu!
13805:  Wracaj na te swoje zmarznięte pustkowia, blady łajdaku!
13808:  Książę Kalisor uśmiechając się z fałszywą skromnością, wyciągając dłoń.
13811:  Nie trzeba gniewu między nami, Lordzie Boyle.
13814:  Czy było to tak źle, że jestem tutaj?
13816:  Jak dowiodłem, żywię sympatię wobec ciebie i twojej rodziny.
13820:  Lord Knife'em Boyle stękając.
13822:  Ach, Kalisarze, twoja skóra jest tak gorąca, aż parzy.
13826:  Dosłownie każdy polski film, serial, zwiastun, wszystko na jednej intonacji.
13834:  Ja nie jestem w stanie tego zrozumieć.
13838:  Boże drogi!
13840:  Żeby to były jeszcze reklamy leków, to pół biedy.
13843:  Ale dosłownie parę dni temu wyszedł zwiastun krakowskich potworów czy czegoś takiego na Netflixie.
13848:  Posłuchajcie sobie tego zwiastunu.
13850:  Dokładnie tak ludzie tam mówią, nie da się tego wytrzymać.
13853:  Już wiem, że nie obejrzę tego serialu, po prostu nie ma szans.
13855:  Ja umrę z wściekłości w międzyczasie.
13859:  213.
13859:  213!
13859:  Chaty pamiętam.
13874:  Nie!
13876:  No nie!
13878:  Nie!
13880:  Nie!
13884:  Tak blisko, a tak daleko!
13892:  Ooo, eliksir, świetnie.
13896:  Ale strzałki usypiające, to nie narzekam, nie narzekam.
13900:  Ile tu rzeczy będzie?
13903:  Monety.
13908:  Ostatnie ostrzeżenie Edmundzie nie uszło mej uwadze, że wiesz, gdzie znajduje się moje sanktuarium.
13913:  Jeśli znowu przyłapię cię węszącego obok posęgu Holgera, liczącego na to, że spadniesz na kogoś z innych gości i może ci się ujść, uda wejść z nim w komitywę, każe cię napiętnować jako heretyka i wygnam z miasta.
13926:  Pozdrawiam, nadrewinent Campbell.
13928:  PS, chcesz coś z Ejwonu?
13932:  Proszę bardzo, romans nieheteronormatywny, da się, da się!
13963:  Drogi Haroldzie, generalnie nie postępuję w ten sposób, ale natknąłem się na list wysłany przez twoich rodziców, gdy zostałeś zabrany do Białego Orłowiska.
13972:  Pamiętaj, że mamy tu zasady, które oszczędzają ci dylematu, czy masz próbować skontaktować się z nami.
13977:  Nie możemy już pojawiać się wśród tych, których usiłujemy chronić.
13980:  Gdybyś mógł przynajmniej przeczytać mu ten list.
13982:  Chociaż twoje motywacje mogą być słuszne.
13984:  Wiemy, że on zapewne teraz jest przestraszony, a my nie mogliśmy go wesprzeć.
13988:  Synu, tęsknimy za tobą.
13989:  Jest nam przykro, że nie możemy teraz przyjść i zabrać cię z tego miejsca, do którego cię porwali.
13992:  Bądź silny, synu.
13994:  Wiem, że dasz sobie radę.
13995:  Prosimy, pamiętaj nas i spróbuj nas odnaleźć, gdy będziesz wolny.
13998:  Kołamy cię, mama i tata.
14001:  Ostrzeżenie.
14003:  Bertoldzie, dowiedziałem się, że jeden z naszych braci próbuje zostawić przesyłkę w skrzynkach pocztowych, aby inni mogli ją znaleźć.
14009:  Sądzę, że są to dowody wskazujące, że twoja siostra zajmowała się czarostwem
14013:  O czym ze mną rozmawiałaś?
14014:  Uczciwiałam go powstrzymać, ale ten odparł, że spłonął zajeby zbrodnię, jeśli będę próbował zatuszować czynniki, uczynki, za których się dopuściła.
14021:  Powinieneś ją ostrzec.
14022:  Przekonaj się, czy wasza dwójka zdoła zbiec z miasta, zanim ją dopadną.
14026:  Lubię to słowo czarostwo, które jest tu wykorzystane.
14030:  Takie drobne rzeczy, o których się dowiadujemy, nie?
14034:  Szkoda, że wiemy już, że sekretny pokój Campbella jest ukryty za posągiem bydża na mina Holgera, co tam.
14045:  Absolutnie, Bartku, czytamy wszystko, co jest.
14047:  Dishonored jest piękne właśnie dlatego, co się tutaj znajduje i co jest poukrywane.
14054:  I gra w żaden sposób nie penalizuje nas za czas rozgrywki ani nie wynagradza, bardzo to lubię.
14070:  Uuuu... Uuuu... Uurururu...
14077:  Bardzo dobry moment.
14095:  Aaa, więcej mocy.
14098:  Proszę bardzo, lekcja muzyki.
14101:  Nic tak nie uczy muzyki.
14104:  I gry na instrumencie, jak pisanie nut.
14109:  Nigdy się nie nauczycie na żadnym instrumencie grać, jak wpierw w zeszycie pięciolinie nie będziecie pisać nut.
14116:  Automat.
14118:  Automat.
14121:  Coś o tym wiem, bo przez to, że mnie tak nauczono, do dzisiaj nie umiem improwizować.
14127:  Tylko umiem właśnie czytać nuty i tylko grać z nut.
14129:  Revidencie Humphrey.
14130:  Zostawiłem egzemplarz prastarej muzyki, abyś mógł zapoznać się z pryncypiami, o to jest ważne, jakie stosuję w najnowszej wariacji urządzenia Holgera albo pozytywce, jak zwołuje je ludzie.
14140:  Jak powinieneś wiedzieć, urządzenie wytwarza harmonie, które neutralizują heretyckie energie, czy też...
14146:  magię dzięki równoważącym zasadom matematycznym.
14151:  Przeczytaj książkę, a potem przydaj się, znajdując jakieś obiekty, na których będzie można to przetestować.
14155:  To miasto dławi zepsucie i zabobony, zatem ufam, że nie będziesz musiał szukać zbyt daleko.
14162:  Czym różni się czarostwo od czarodziejstwa?
14164:  Myślę, że czarostwo jest używane na pewno przez ludzi, którzy odmawiają czarodziejstwu i sztuce czarodziejskiej charakteru wiedzy tajemnej, a bardziej traktują to jako zabobon.
