🔴 Seria niefortunnych zdarzeń | JEDI: SURVIVOR Livestream #4
🔗 https://www.youtube.com/watch?v=ybZpbB2aJNg

4:  Dziękuje za oglądanie.
11107:  Drugiej.
11109:  Czyli światotwórstwie.
11110:  To była w zasadzie centralna rzecz, bo mnie wkurwiało, że nie ma właśnie tego opracowanego nigdzie.
11115:  Bo na zachodzie oczywiście, że było i to ile razy.
11119:  Okej, spróbujmy.
11120:  Ale to się skończy bardzo źle.
11124:  Watchman?
11125:  Oj dobry, ale jeżeli chodzi o film.
11129:  Okej, to się udało, to się udało, to się udało, to się udało, a to się nie uda.
11134:  Ile mamy sekund?
11135:  Trzy.
11137:  Hahaha.
11141:  Dobra, zobaczę ja PJWR.
11143:  Maturka do matematyki, o bogowie.
11145:  Ale daj sobie przed samą maturą czas na jakiś spacer, co?
11148:  Powodzenia, tu są kciuki, tu są trzymane.
11151:  Czy będziesz kina studyjnych czy Cinema City?
11153:  Ja jestem absolutnym dzieckiem multiplexów, uwielbiam.
11157:  Im większe kino, im więcej sal, tym mniej ludzi, aaaa, więc zdecydowanie wolę.
11165:  A poza tym w kinach studyjnych jest oferta filmów, która jest totalnie nie dla mnie.
11172:  Czy lubię Polskę jako kraj?
11177:  Polaków lubię, ale Polskę... jest dużo do zmienienia.
11182:  Zwłaszcza geograficznie nie za bardzo, bo to totalnie nie mój klimat.
11186:  Mój klimat to są Wyspy Brytyjskie i to północ.
11188:  O, to lubię.
11189:  Albo Skandynawia.
11192:  Od strony architektonicznej bardzo spoko, ale to też nie jest moja filiżanka herbaty.
11197:  Zdecydowanie wolę architekturę średniowieczną, której u nas jest dość mało.
11201:  U nas głównie zachowała się ta renesansowa i późniejsza.
11205:  Ale zamki spoko, te przynajmniej ruiny.
11210:  Co jeszcze jest?
11210:  Jaki jest jeszcze element?
11212:  Jeżeli chodzi o pożywienie, to ja wolę kuchnię włoską.
11216:  Nic nie bardzo.
11218:  No więc różne są... Jeżeli chodzi o sztukę i literaturę, to zdecydowanie wolę zachodnią.
11223:  Tak bez chwili wahania.
11233:  Zawsze źle wymierzę, zawsze źle wymierzę czas.
11236:  Na czas, na czas!
11237:  Szybko, szybko, szybko, szybciej!
11243:  I co, muszę zacząć skakać wtedy, kiedy to już...
11247:  Robi to właśnie teraz.
11253:  No nie, po prostu są ludzie, którzy umieją takie rzeczy wymierzyć od razu, ja nie.
11262:  Ojej, Jakub Olfir ma jakąś długą wypowiedź.
11265:  Eee... Odnośnie notatnika, fajnie to robią Kroniki Myrtany Gothic.
11268:  No tak, to jest zdaje się ten fanowski mod, dobrze pamiętam.
11272:  Dostajesz info o co masz zapytać strażniku przy brama.
11275:  Po każdej takiej rozmowie w notatniku dodaje się skrót z tej rozmowy.
11278:  No bo wiecie, to jest dziennik.
11282:  I ewentualnie wskazówki jak te informacje wpływają na całe wykonanie zadania.
11288:  Tak, notatniki i kupione mapy wtedy pozwalają na podstawę poszukiwania.
11291:  To mi się podoba.
11295:  Krzysztof o ludzi w Polsce pyta.
11296:  No nie, jeżeli ludzie w Polsce, to spoko.
11299:  Absolutnie tak, natomiast w wielu krajach byłem i to jest duża ojkofobiczna nieprawda, że u nas jest jakiś problem.
11307:  To Słowianie mają różne problemy, o których zawsze głośno mówię, na przykład problem z higieną.
11311:  Ale jeżeli chodzi o to, gdzie się dobrze czuję, to ja zawsze miło wracam do domu.
11315:  Jeśli by tak nie było, to bym był za granicą, moi drodzy.
11319:  Nauka się wygodniej i lepiej robi za granicą.
11322:  O, Krzysztof Głos poleca każdemu pójść na jakiś konkurs, z tym nagroda dostanie się na uczelnię z pominięciem rekrutacji.
11327:  Stres podczas matur niewielki, źródło ja teraz.
11331:  Absolutnie potwierdzam, miałem podobnie.
11335:  Możecie mi powiedzieć, co to było właśnie w tej chwili?
11338:  No nie lubię takiej akcji, okej?
11340:  Nie lubię jak przesłania mi coś widok i ja nie widzę, gdzie idę wtedy.
11344:  To jest bardzo irytujące.
11348:  Dobrze, po prostu byliśmy za wysoko wcześniej.
11357:  Ja już rozumiem, o czym wy mówiliście.
11359:  My rzeczywiście jesteśmy w statku matki te separatystów, tym obłym, okrągłym.
11365:  Jak one się nazywają?
11368:  Ojej, muszę to sprawdzić.
11379:  Oczywiście, że się nie wyświetla to.
11383:  Tak bym chciał.
11384:  Ależ to jest irytujące.
11386:  Locker Hulk?
11387:  Skąd wy wiecie takie rzeczy?
11391:  Niesamowite.
11397:  Locker Hulk.
11398:  No wygląda to tak, moi drodzy.
11402:  Więc by się zgadzało.
11404:  Ale mnie chodziło o ten okrągły.
11407:  Bo to jest co innego jeszcze.
11408:  To jest ten orbitalny.
11412:  I to jest statek jako obwarzanek, ale jest jeszcze statek taki, który był na Geonosis.
11422:  Czy ja go znajdę?
11422:  Oczywiście, że go nie znajdę, ponieważ moje szczęście.
11426:  O!
11426:  O!
11426:  O!
11427:  O!
11427:  Ten!
11427:  Ten!
11428:  To nie jest ten czasem?
11432:  Ach, on z... Ta kulka się odłącza!
11435:  O!
11437:  Nie wiedziałem!
11441:  Aaa!
11443:  Aaa!
11445:  Dobre!
11446:  To mi się podoba.
11448:  Widzicie, dlatego lore jest fajne.
11452:  Obważanek spuszcza kule.
11458:  Dobre pytanie.
11459:  Tyle, ja mam się teraz opuścić znowu?
11462:  Ale ja nie chcę się opuszczać w nauce.
11472:  Wiedziałem, że się to tak skończy.
11483:  Za dużo zgadywania.
11492:  Ja cały czas robię podwójne skoki.
11494:  Ja nic innego nie robię, tylko robię podwójne skoki.
11496:  Tylko, że one czasem nie działają.
11501:  Lore Star Wars do powrotu czyta jest cudowne, chyba, że mówimy o legendach.
11504:  No, lore legend został cały czas z nami.
11507:  No i co ja mam teraz niby zrobić?
11512:  Control, opuszczam się, tak?
11515:  Chyba, że dwa razy się opuścić.
11519:  O!
11520:  I nie dało się zrobić podwójnego skoku, no szlak mnie trafi!
11523:  Po co się wprowadza chrętożony podwójny skok, jak czasem on działa, a czasem nie, do kur... nędzy naprawdę!
11529:  Aaa!
11533:  Naprawdę, ja byłbym dobry jako człowiek, który zaprojektuje dystopię dla programisty.
11539:  Zaprojektowałbym dystopię, w której człowiek miałby wykonywać w nieskończoność, w niesprzyjającym środowisku, te same ruchy, które zaprojektował.
11548:  To byłoby non-stop.
11559:  Naprawdę bym coś takiego zrobił.
11561:  Skończyłoby się momentalnie.
11572:  Nie ma żadnych absolutnie standardów projektowania i tak to się potem kończy.
11580:  No wreszcie.
11585:  Ale najgorsze jest to, że to jest zawsze projektowane bez jakiegokolwiek marginesu błędu, nie?
11590:  To znaczy idealnie na dwie akcje i wszystko jest w porządku, jeżeli są sensownie zaprojektowane hitboxy.
11598:  Wszystko jest w porządku.
11600:  Ale nigdy tak nie ma!
11602:  Och, przynajmniej nie będę musiał już tutaj nigdy wchodzić.
11605:  Kto to jest?
11606:  Nie znam...
11621:  To, moi drodzy, jest Pan Glicz.
11623:  Pan Glicz to jest najpotężniejszy wróg po stronie separatystów i droidów bojowych.
11629:  Pan Glicz ma taką moc, że wystaje mu z głowy wielki kutasoidalny
11636:  promień czarny, którym omiata on całe otoczenie i to jest moc pana Glitcha.
11642:  Walczyć z panem Glitchem jest dość ciężko, ponieważ pan Glitch ma taką funkcję, że nigdy nie wiecie, czy to, co z niego wystaje, to jest coś, czym was zaatakuje, czy też nie.
11650:  Więc to jest taki challenge, wiecie, to jest wszystko specjalne.
11653:  To jest na debach, it's a feature.
11654:  To jest absolutnie...
11677:  Viru, Viru, twoja stara jest Skowiru.
11681:  Przypominam, że to kosztuje 300 złotych.
11685:  Jak to mawiał pewien starszy jegomość.
11688:  Zobaczmy kto to jest.
11701:  Magna Guard.
11702:  Czyli ci, którzy strzelili generała Grievesa.
11705:  Magna Guardy IG-100.
11708:  To przecież nie IGN, haha!
11711:  Chociaż gdyby to było IGN, to IGN by dał 10 na 10, a mnie przepraszam, IGN zawsze daje 10 na 10.
11717:  Zbudowała firma Holowan Mechanicals i to są jedne z najskuteczniejszych droidów bojowych w armii Separatystów.
11721:  Wykorzystuje się je głównie do ochrony wysokich rangów przywódców Separatystów, a ich piki energetyczne, cztery piki skurczybyki, potrafią radzić sobie w starciu z mieczem świetlnym.
11730:  Zaskakująca zwinność w połączeniu z umiejętnością kontynuowania walki nawet po utracie kończyny sprawia, że w walce z tymi droidami napocić się muszą nawet najlepsi Jedi.
11738:  A, nie wierzycie mi może, że EA za każdym razem wystawia 10 na 10, naprawdę?
11744:  To wiecie, jest taki film na kanale IGN.
11752:  Tylko muszę go oczywiście znaleźć, to nie będzie takie proste.
11755:  O, proszę bardzo, proszę bardzo.
11762:  Oni dosłownie sami przyznają, że zawsze mają dokładnie takie same oceny.
11767:  Nawiasem mówiąc, kamyczyk do ogródka mojego, to znaczy jak bardzo bezsensowne są oceny liczbowe.
11772:  Zostaje nawet Legend of Total War.
11775:  Głęboko w serduszku mi zapadł tym.
11776:  Powiedział, że nie będzie w ocenie Doomstacków stosował ocen numerycznych, ponieważ są głupie i nic nie komunikują i zmienił to na ocenianie skuteczności, efektywności, opłacalności Doomstacku i użyteczności w starciu ze wszystkimi możliwymi wojskami.
11792:  Proszę, proszę.
11793:  Niesamowite.
11795:  Ja myślałem, że ja sobie to wymyśliłem.
11802:  Znam Borderlands, tak.
11804:  Skąd to wynika?
11806:  Wiesz, Maju, IGN się tłumaczył, że dają 7 na 10 zwykle dlatego, że przyjęli sobie, że to znaczy, że gra jest dobra, a większość gier jest dobra.
11813:  Takie long story shot, tak się prezentowało ich czterominutowe, zwracam na to uwagę, tłumaczenie.
11819:  Jak tu przejść?
11823:  Co deweloper miał na myśli?
11824:  Ooo.
11834:  Dobra.
11836:  Trzeba będzie wpaść do Dominika.
11839:  To jest dobry pomysł, żeby mu zrobić jamniki w którymś momencie.
11842:  To nie, to jest dobry pomysł.
11846:  Jak separatyści mieli droidy kurczaki, to Republika przegrała.
11849:  Zwłaszcza te kurczaki, które zadają obrażenia one-hitowe Jediom wszystkim.
11854:  Ojej, ile czołgów.
11856:  Ej, to jest super.
11859:  The deepest lore.
11865:  Znowu na centymetry obliczone.
11870:  Na centymetry.
11871:  My będziemy z nimi wszystkimi walczyć.
11874:  Byłoby zbyt piękne.
11877:  Co deweloper miał na myśli?
11884:  Znowu na centymetry.
11886:  Zastanawia mi się dlaczego, dlaczego, dlaczego to jest tak realizowane za każdym razem.
11893:  Nie gram Tobiaszu w multiki, nigdy.
11900:  Większość recenzentów porzuca oceny liczbowe, taki quasi-RN, których regularnie oglądam, nie używają ocen od lat.
11905:  Mądrze?
11906:  Ja tylko się mogę cieszyć, bo to był do niedawna argument, że no, Krzysztof, skoro tak się dzieje w branży, to musi tak też być w szkole, żeby ludzi przyzwyczaić do prawdziwego życia.
11944:  Prawdziwe życie!
11947:  Eee, co teraz?
11948:  Hehehe, dobrze!
11966:  Przestań, przestań, przestań, jak się leczy, przestań.
11969:  Tak, cały czas to, ten Force Push jest żaden.
11995:  Michał pisze EA, kiedy trzeba zrobić inną grę niż Fifa.
12000:  Ojej, macie... Proszę bardzo, zrobiłem YouTube'ową miniaturkę!
12005:  Zawsze się zastanawiamy, jak żyją YouTuberzy, którzy mają tego rodzaju miniaturki, to znaczy ile im zajmuje czasu, żeby zrobić wszystkie warianty.
12015:  Bardzo mnie to ciekawi.
12016:  Jak wygląda taka sesja fotograficzna?
12018:  Chciałbym być kiedyś jej świadkiem.
12019:  To byłoby najbardziej zabawne doświadczenie ever.
12027:  Tędy... Chyba?
12032:  Nie wiem.
12034:  Co deweloper miał na myśli?
12038:  Bądź grzecznym deweloperem i zdrać mi.
12044:  Bądź grzecznym deweloperem.
12046:  Okej, tędy.
12055:  Weee...
12061:  Obywatelski Pakt dla Edukacji, postulat nr 5, nie zmieni się nic.
12066:  Tak, tak Julio, tak to wygląda.
12070:  Ponoć MrBeast raz zrobił sobie bazę takich twarzy i teraz z nich korzysta.
12074:  Absolutnie jestem słony w to uwierzyć.
12076:  Wiem, że to kiedyś zrobił Legend, bo on się też z tego śmiał.
12079:  Wprost i... Pokazywał nawet kiedyś ten folder u siebie na streamie.
12083:  A, okej.
12084:  Czyli wróciliśmy do punktu wyjścia.
12086:  Czy możecie mi powiedzieć, dlaczego moje życie tak wygląda zawsze?
12089:  Ale wiecie co?
12090:  Korzystając z okazji, zregenerujmy się.
12097:  Pan Tinka na końcu odcinku wrzuca taką sesję na miniaturkę, przynajmniej kiedyś.
12100:  A, a, proszę.
12106:  Fat folder dziwnych min.
12107:  To brzmi jak najgorszy fat folder ever.
12114:  Dobrze.
12115:  No to okej, kochani.
12117:  Tędy wydaje mi się.
12119:  Moja niezawodna intuicja mi to podpowiedziała.
12121:  Aaa.
12125:  Jest tam inwador na drugiej stronie.
12139:  Otwórz go teraz!
12139:  Jest zamknięty.
12140:  Zatrzymaj go, albo będę cię skręcił na części.
12141:  O, to złe.
12141:  No, być mną ma swoje przywileje.
12142:  Niemiec w sześciu.
12142:  Przejdźmy stąd.
12158:  Wiele, wiele atakują mnie w trakcie, kiedy odbijam jakiś inny atak i nie jestem w stanie nic zrobić wtedy.
12169:  To jest bardzo urocze.
12173:  Już na wszelki wypadek dwa razy daję.
12178:  Widzieliście?
12179:  Robiłem finishera i w trakcie finishera
12184:  W trakcie finishera oberwałem, to jest niesamowite absolutnie.
12186:  To jest jedyna gra, w której coś takiego widzę.
12190:  Jedyna gra, no autentycznie.
12205:  Zużyłem 7 stimów na tę walkę.
12220:  Nie... Co tu się w ogóle dzieje?!
12234:  No i jeszcze proponuję... Jeszcze ostatni i ostatniego zabrakło.
12248:  To jest jakaś kpina kompletna.
12266:  Witamy Dominika, jamnikotwórczynia Klimczak.
12268:  Chaty domagają się niuchacza, który nie jest jamnikiem.
12272:  Nie wiem w jaki sposób zaprojektować niuchacza, który nie jest jamnikiem, jako emoji zwłaszcza.
12278:  Liczę na glitche, edycja... Edycja get the fuck off.
12284:  A, teraz on się pojawił.
12288:  Dobra.
12291:  To było nie do uniknięcia.
12300:  Nieprawdopodobne po prostu.
12302:  Nieprawdopodobna głupota.
12307:  Masz jakiś swój ulubiony dramat szekspirowski?
12309:  Nie.
12310:  Chyba może burza, bo jest najbardziej w klimatach fantastycznych.
12319:  Nie no, chyba sobie żartujecie w tym momencie.
12321:  Ja mam jeszcze raz ten bullshit re... Po prostu tak zrobimy.
12335:  Wszystko mi jedno, jeżeli ta waga jest tak bullshitowa, to nie.
12342:  Aha, i?
12357:  Co, co jest pite dzisiaj?
12360:  Dzisiaj jest... Dzisiaj jest pity shake.
12369:  Niesamowite, absolutnie.
12372:  Walki z generycznymi przeciwnikami, które są trudniejsze od walk z bossami tylko dlatego, że uniemożliwiają nam parowanie.
12383:  Nie zgodzę się w życiu, że to jest Souls-like.
12385:  Souls-like zawsze pozwala parować, jeżeli człowiek się nauczy tego zrobić.
12390:  Ale nie robi tego rodzaju bzdur.
12395:  Że coś jest nieparowalne, bo tak.
12397:  Na przykład to, nie?
12401:  Ale ten on zaczął walczyć nagle, tak?
12407:  Może to jest metoda na nich?
12411:  To jest metoda.
12415:  To jest metoda.
12418:  No walcz, walcz, walcz.
12426:  Oh, jesteś strachowy.
12427:  Chodź, Dodge, na zawsze.
12438:  Zabijać mnie nie powstrzyma.
12446:  Nie ma silnika.
12446:  Chodź, Dodge, kocham.
12446:  Hmm...
12454:  Jezus Maria, gra za 300 złotych, gra za 300 złotych, gra za 300 złotych, gra za 300 złotych Gra za 300 złotych, gra za 300 złotych Gra za 300 złotych
12480:  Nie, to nie jest kwestia wersji pecetowej czy nie pecetowej, to jest kwestia zjebanych tekstur.
12488:  Kosztowało nas to 5 Steamów.
12491:  Gra za 300 złotych.
12498:  Co jest?
12499:  Co jest?
12500:  Co się tutaj dzieje?
12512:  O, teraz się obudził.
12519:  299 dokładniej.
12521:  Pamiętaj, graczu młody, nie graj nigdy w gry w czasie jednego miesiąca od premiery.
12528:  Miesiąc, Jakubie?
12530:  Chyba rok.
12532:  Teraz już jest rok.
12535:  Medalion drży, to miejsce szmocy.
12541:  A o co chodzi z tym, że ten pasek nam tak szybko się zbija?
12544:  Tego nie rozumiem.
12553:  No, ciekawe.
12561:  On ich się w ogóle jakoś da pokonać, bo najzabawniejsze jest to, że pierwszy raz widzę tego przeciwnika, znaczy nie w Star Warsach ogólnie, ale strategia na niego polegała na tym, że trzeba by go przyciągnąć mocą, tak, lore'owo.
12578:  Co nie działa oczywiście, tak sądziłem.
12586:  Wyleczyć się, no, kusi.
12591:  A teraz, jedna sekunda jak się przemieszcza.
12606:  Dlaczego zdrowie nie rozumiem?
12613:  No i co?
12613:  Aha, i co?
12614:  Będzie ci pomagać.
12621:  To jest jakiś żart?
12622:  Jak ja mam to zrobić tak szybko?
12625:  Co?
12631:  Jak ja mam z tym walczyć?
12633:  Co?
12640:  Nie, to jest bzdura, naprawdę, to jest naprawdę bzdura.
12646:  Nie można używać spowolnienia czasu poza walką.
12654:  Poza tym, żeby użyć spowolnienia czasu, trzeba mieć moc.
12659:  Jezus Maria.
12661:  Kto to projektował?
12662:  To jest niewiarygodne, absolutnie.
12673:  Odbiłem całą serię, żeby przyciążyć tarczę.
12676:  Nie zadziałało.
12678:  Zbijało nam tylko postawę.
12682:  Nieprawdopodobnie.
12684:  Nieprawdopodobne.
12686:  Dlaczego?
12687:  To jest jakaś plaga, nieumiejętność robienia gier, które uczą i robienia tutoriali.
12692:  To jest autentyczna plaga.
12694:  Wyobrażacie sobie kogoś, kto nigdy nie grał w żadną grę i usiłuje zrozumieć, co tu się dzieje?
12701:  Bo ja sobie tego nie wyobrażam.
12707:  Teraz tego przeciwnika tu w ogóle nie ma.
12709:  Co tu się w ogóle dzieje?
12717:  Dobra, może, może dadzą nam spokój.
12720:  Odbijaj przyciski, przeciążysz, tak?
12725:  Muszę poczekać, aż się wypełni teraz pasek postawy, nie?
12730:  No dobrze.
12735:  I co z przeciążeniem?
12739:  Bo chyba nie zadziałało.
12763:  Skoro nie mogę mieć tutorialu Sam sobie zrobię tutorial Nie ma problemu
12774:  Nie, to jest niesamowite po prostu.
12776:  Ktoś, kto projektował ten UI powinien zawisnąć.
12779:  Nie żartuję.
12780:  Co tym razem?
12781:  E zadziała?
12782:  Nie, tym razem E nie zadziała.
12784:  To może teraz zadziałają strzałki, tak?
12787:  Czy strzałki... Nie, strzałki też nie działają.
12789:  To może mysz zadziała?
12796:  Aha.
12799:  Otóż nie mogę tego zrobić, ponieważ to jest w trakcie walki.
12811:  A, a tam są oni, świetnie.
12814:  No to zostaję nam.
12817:  Zostałem, po prostu przebiec.
12822:  Co nie jest proste, ponieważ ten pasek się wypełnia z niejadomego względu.
12849:  Czy mieliście informację, że nie można zmienić w trakcie walki, tak nawiasem mówiąc?
12854:  Dobrze.
12854:  To teraz sobie robimy tutorial, dobra?
12858:  Jak z nimi walczyć?
12864:  To nie działa.
12864:  Nie.
12881:  Myślicie dowód na to, że ten starca się nie przeciąża?
12883:  To co?
12887:  Aha, w ten sposób.
12892:  Czyli musicie być obok niego, dosłownie.
12898:  Aha.
12899:  Aha.
12900:  Aha.
12910:  Pole ochronne droideki pochłaniają strzały z blasterów i ciosy mieczem świetlnym, ale tylko w ograniczonym zakresie.
12915:  Pole można przykładować intensywnymi atakami, czyli odbijanie pocisków ewidentnie nie było intensywnym atakiem, ponieważ odbiliśmy każdy.
12922:  Spróbuj się odtoczyć, gdy się zbliżysz.
12923:  Nie poddawaj się, w końcu zdarzy się.
12925:  Zajebisty tutorial!
12927:  No po prostu od razu wiem wszystko.
12931:  Ten tekst, że nie można zmienić jest w beznadziejnym miejscu tuż nad paskami?
12935:  Serio?
12941:  Tutaj się gdzieś pojawiało, tak?
12943:  Okej.
12949:  No właśnie, granadionowy.
12952:  To jest piękne.
12953:  Mój najdłuższy okres nieopuszczania wieży.
12955:  Znaczy, jeżeli nie wliczymy wyjścia do sklepu i tak dalej, to to będzie rok, dwa.
12966:  Generalnie, jakbym się bardzo uparł, to bym w ogóle nie musiał wychodzić, ale musiałbym się bardzo uprzeć.
12972:  Pamiętasz odcinek, w którym Wasa z nauką wrzucania granatów za tarczę niszczycieli?
12975:  Tak!
12976:  Tak!
12976:  To było piękne.
12978:  Nie można niestety blue card przyciągnąć.
12980:  To jest absurdalne.
12981:  Mocnie działa w tej grze.
12986:  Żeby pokonać wroga, musi być silny i się nie poddać.
12988:  Zajebisty tutaj, a prawda?
12992:  Thanks EA.
13005:  To jest przykład tego, jak działa moc.
13007:  Nawet na droidy bazowe.
13018:  To nic.
13018:  Więc... wiesz, że ona po prostu się nie włączyła, żeby znaleźć Tanalora, prawda?
13022:  Nie wiem, o czym mówisz.
13024:  Absolutnie.
13025:  Ściąganie mocą niszczyciela jest przepiękne.
13027:  Force Unleashed miało 6000 razy lepiej zaprojektowany system mocy niż Fallen Order.
13034:  Bez chwili wahania.
13039:  Natomiast Fallen Order robi lepiej walkę mieczem świetlnym, ponieważ walka mieczem świetlnym w Force Unleashed była straszna.
13045:  Walczyło się tym jak cepem.
13048:  Okej, zobaczmy, co tu mamy.
13050:  Zakrętka.
13051:  Wiesz, jaka to jest wewnątrz?
13053:  Zobaczmy to bliżej.
13056:  Tak, to Z. Gdzie to idzie?
13059:  Do kontroli.
13059:  I to jest nasz cel?
13063:  Widzę problem.
13064:  Tu.
13069:  Kyle, widzisz to?
13072:  Tutorial brzmi jak przemówienia Czanka dla maturzystów, trochę tak jest.
13076:  Czemu grasz w taką słabą grę?
13077:  Nie lepiej zrobić jakiegoś scena z Eldenka?
13078:  Eldenę graliśmy, a to jest nowa gra.
13081:  I dzięki temu, że ja gram, na przykład ludzie, którzy to oglądają, nie będą musieli sami zagrać, bo poznają fabułę.
13085:  Nie oszukujmy się, gramy w tę grę dla fabuły.
13087:  Ja dostałem takiego orgazmu pod koniec Fallen Order 1, że przeżyję wszystko, bylem mieć taki orgazm fabularny po raz drugi.
13095:  A co mi przegranie Eldena drugi raz, jak no nic tam nie mam więcej do odkrycia.
13100:  Więc czekam na DLCK.
13104:  Forza Unleashed 2 była walka spoko?
13108:  Tak.
13109:  Pamiętam.
13109:  Aha, ja znowu nie wiem, co mam zrobić.
13115:  Tak, widzę.
13117:  Efekt stroboskopowy.
13123:  Tu będzie miał większy orgazm, pisze ty muś łosoś.
13139:  Widzicie?
13139:  Widzicie?
13140:  Oto gram dla większych orgazmów.
13145:  Czy ja idę w dobrą stronę?
13147:  Na 1000% nie.
13151:  Ok, tu jest jakieś echo.
13156:  Redfall w życiu.
13158:  Jezus Maria.
13158:  Kiedy jest czas, oddam sygnał.
13163:  Który sygnał?
13183:  Co deweloper miał na myśli?
13186:  Co deweloper miał tym razem na myśli?
13190:  Bo nie wiem, co deweloper miał na myśli.
13195:  Aaa... Boże, gry bez interfejsu.
13203:  Mmm...
13213:  To miał deweloperę.
13217:  Oczywiście, że musi być na czaaaaaaas!
13220:  Toss it here.
13229:  I co teraz?
13229:  Skąd miałem wiedzieć, skąd miałem wiedzieć?
13233:  If you catch them, I said you idiot.
13235:  Copy that?
13236:  Over.
13237:  Out.
13243:  Dobrze, udało się!
13250:  O Boże, dwóch naraz!
13274:  Mr. Motionless na minus oceniam Strażników Galaktyki 3.
13278:  Najgorsza część trylogii moim zdaniem.
13281:  James Gunn za bardzo postawił na humor, który śmieszy tylko jego.
13287:  Cała sala siedziała milczkiem u mnie, a była sala pełna w multikinie.
13291:  Zgadza się.
13339:  To jeszcze jest coś zielonego, zobaczcie.
13343:  Tutaj.
13345:  Dwie zielone rzeczy, ale możemy się tutaj tepnąć chyba, chyba, chyba.
13350:  Tak, możemy.
13353:  Dwoje drzwi jest tu, dobrze.
13356:  Kręcą remake z Pana Kleksa?
13358:  Wiem.
13359:  Jestem tego boleśnie świadom.
13361:  Michale, dzięki za trybut.
13362:  Fajnie bym ja bym wyglądał cały na czarno z zielonym albo czerwonym mieczem.
13365:  Niestety nie można mieć zielonego... Znaczy zielony można mieć, ale czerwonego niestety nie.
13373:  Czyli brute forcem się z nim walczy.
13376:  O Boże, ja myślałem, że tu jakaś finezyjna strategia jest potrzebna.
13381:  Więc możemy mieć fioletowy miecz, Michale, tak myślę, ale to wtedy jak zdobędziemy poncho, żeby to wyglądało jakoś dobrze.
13388:  Jest tam najwięcej komentarza politycznego, który tam akurat pasuje bardzo.
13393:  Tyle w temacie.
13412:  Okej, co to jest?
13413:  To wygląda jak te zbiorniki z Mandalorianina z trzeciej części.
13423:  Aha, i to też mam ogarnąć brute forcem?
13428:  Otóż nie wiem czym.
13429:  To jest po prostu niezniszczalna wieżyczka.
13436:  A, ha, fajny.
13439:  To ja może...
13442:  To ja może przesunę się tam, gdzie mam szansę.
13447:  Bakta tanki to są, mówicie.
13453:  No.
13454:  Oczywiście, czerwony atak.
13459:  Ej, szkoda, że my nie mamy czerwonego ataku, ale to był fajny finisher.
13465:  Blasterem trzeba.
13468:  Ponczo jest tam, gdzie myślę, że ja jestem.
13469:  Wiesz, co myślę, Prampaj?
13471:  Że jeżeli jest, to jest rzecz, do której się najciężej dostać.
13475:  Boże, co ja bym dał za to?
13476:  Pamiętacie to rozwiązanie w Diablo 2, żeby ta mapa była na overlayu?
13482:  To znaczy, możemy sobie biec i równocześnie wyświetlało się tabem mapę, ale można było dalej eksplorować.
13488:  Jakie to byłoby wygodne?
13489:  I wiecie co?
13490:  Mogłaby już zostać ta zjebana mapa z Fallen Old
13492:  1 i z Jedi Survivor.
13494:  Mogłaby, ale niech to będzie na overlayu przynajmniej.
13498:  W ten sposób to by po prostu warstwa osobna, a nie inny element zjebanego interfejsu.
13505:  Myślę, po co bakta tanki na stawku separatystów mądre?
13519:  Nie!
13524:  Dobrze, ale ja nie wiem, co mam tutaj fizycznie zrobić, więc to, że mnie ostrzeliwują, nie ułatwia!
13529:  Nie ułatwia!
13530:  Chcę wiedzieć, co mam robić!
13537:  Dobra, założę, że tutaj.
13550:  Tyle w temacie.
13554:  Szmoc nic na niego nie daje niestety.
13556:  Taki, taki... Co tu się dzieje?
13562:  Roger, roger.
13563:  Czemu ja tych wieżyczek nie mogę niszczyć, ale mnie to drażni?
13566:  Czemu móc je niszczyć?
13570:  Jezus Maria.
13575:  Czy tu jest szmoc?
13578:  Roger Roger to jest najpiękniejsza rzecz, która jest w prequelach.
13583:  Bardzo złośliwy człowiek potrzebuje jamniki wsparcia, moi drodzy.
13586:  Pomóżcie moderatorowi.
13596:  Ja się też zajamniczę.
13598:  Rzadko to robię, a trzeba przecież częściej.
13601:  Pominąłem szmoc?
13602:  Tak, bo nie wiem jak się do niej dostać.
13604:  Za daleki skok tam był.
13606:  Liczę na to, że później będzie to możliwe.
13611:  Właśnie zobaczyłem coś przerażającego.
13623:  Możecie mi powiedzieć, co tutaj się dzieje?
13629:  Na zakończenie tej misji dostaniesz moc, która niszczy te wieżyczki.
13634:  Czy ja tam mam?
13636:  Nie wiem, jak tam mam przejść.
13639:  Autentycznie.
13640:  Mam się czegoś chwycić?
13641:  Tego wagonika?
13652:  Ta gra to definicja no thoughts, head empty.
13654:  Tak.
13655:  Tak, Victorio.
13657:  Tutaj mam wrażenie, im mniej się myśli i bardziej gra na intuicję, tym lepiej.
13662:  Po lewej jest korytarz.
13664:  No to tam byłem.
13671:  Tutaj byłem i nic.
13673:  Chyba, że... Aaa!
13674:  O, już tak.
13677:  Człowiek znowu kombinuje za bardzo.
13682:  Okej, powiedzmy, że to jest jakiś skrót.
13689:  Centurion!
13709:  Chciałbym, żeby jeden atak był do sparowania.
13711:  Jeden.
13723:  W Rebels w wersji angielskiej był fajny rzad w związku z Roger, Roger.
13727:  Jeden z bohaterów pisze greasy shiatsu, spotyka droidy, które mówią Roger, Roger i ktoś odpowiada kim jest ten Roger.
