🔴 Potęga ciemnej strony szmocy | JEDI: SURVIVOR Livestream #5
🔗 https://www.youtube.com/watch?v=LcmpMFVK51Q

143:  muzyka muzyka muzyka
12335:  Możemy zainwestować w lepszą szmoc!
12338:  Eee, co tutaj jest?
12339:  Parowanie pchnie... Ooo!
12342:  Parowanie pchnięciem!
12346:  Bierę!
12355:  Dobrze.
12357:  I teraz tak, szliśmy tędy, tutaj była pogłoska, ale tak naprawdę musimy wyjść wyżej w tym miejscu i wtedy znajdziemy tego łowcę czy whatever.
12366:  O nie.
12368:  Znowu on.
12373:  To jest tędy.
12414:  Tak!
12419:  Tak!
12422:  Dobrze.
12425:  Dobrze!
12429:  Niedobrze.
12431:  Jest i wasz łowca, dobrze.
12436:  Mam pewien pomysł!
12453:  Kiepski moment na spawning, panie!
12457:  Kiepski pomysł!
12460:  Mam nieskończoną amul... Tak!
12482:  O, straszny łowca!
12486:  Oj, oj, oj, oj, oj, jak się boję.
12490:  To są takie piękne momenty, kiedy człowiek sobie może odbić za te wszystkie czasy poniżeń ze strony wrogów.
12500:  O tak, dobrze, idziemy we właściwą chyba stronę.
12510:  Tak jest.
12513:  Krzysztof odkrył kulę ognia.
12514:  Właśnie.
12532:  Dobra, gdzie jest nasze stworzonko?
12534:  Tutaj na górze?
12535:  Jak się tam dostać?
12537:  Krzysztof nie wie.
12537:  Eeeem...
12544:  Eee?
12545:  Czego ja nie rozumiem?
12555:  He he he he
12558:  Jezus Maria, Boże drogi, co tu się dzieje?
12562:  Czemu ja nie mogę tam przeskoczyć?
12564:  W żaden sposób.
12565:  Fanatyk, dzięki za wsparcie od 6 miesięcy, czy zagrasz może w Śródziemie Cień Wojny na streamie?
12569:  Shadow of War?
12570:  No i dawno, dawno, dawno, nie wiem, w ogóle nie słyszałem i nie myślałem o tej grze.
12576:  Jest to do rozważania.
12577:  Nie no, moi drodzy, tutaj na pewno się da wejść, zobaczcie.
12580:  O, tu są kropencje.
12585:  Dlaczego tu są kropencje, skoro nie można tutaj wejść?
12589:  Ewidentnie są kropencje, widzicie?
12594:  To był najbardziej żałosny upadek w otwornie, jaki widziałem dzisiaj.
12602:  Nie no, nie da się tutaj wskoczyć.
12604:  Czyli mapa znowu bzdury robi.
12609:  Jezus Maria.
12610:  Jak tam wejść?
12614:  Wiecie co, chyba się trzeba... ...przeteleportować tutaj.
12616:  No nie mam pojęcia.
12618:  Nie mam pojęcia, jak tam wrócić.
12620:  Tutaj też są jakieś kropki.
12622:  Ale jest zniszczalna struktura za to.
12625:  Dobrze, czyli musimy wrócić się po śladach.
12636:  Nie możemy pozwolić, żeby... ...działało to przeciwko nam.
12639:  Okej, tutaj ktoś jest.
12658:  Zresztą ja nie mam tych punktów umiejętności teraz jak... ...krówek w sklepie.
12665:  A, te kropki oznaczają, że można stąd wejść, a nie zejść.
12668:  Zejść, a nie wejść, okej.
12670:  Dokładnie odwrotnie powiedziałem.
12671:  Dobrze.
12673:  Ma to sens.
12680:  Dobrze, tutaj byliśmy.
12687:  Okej, tu jest mina.
12693:  Okej.
12695:  A tu?
12698:  Niedziałająca winda, dobra, ale po tej płycie możemy iść.
12703:  To nam wskazywała mapa.
12705:  I tu chyba jest już niedaleko, tak, przyjazne stworzenie.
12709:  A wiecie co jest tutaj?
12710:  Nieprzyjazny system wspinaczkowy.
12714:  Więc właśnie.
12717:  Tak, tam byliśmy przed chwilą.
12719:  Ogarniam, ogarniam.
12720:  Kutasoidalny przedmiot.
12724:  Tonące rzeczy.
12725:  Tonący brzytwy się chwyta.
12730:  Kto je przypuszczał?
12731:  Przyjazne stworzenie!
12736:  Łooo!
12741:  Jamniiik!
12751:  I co teraz?
12772:  Ło, hej!
12780:  Dzięki za połowę.
12789:  Ooo, przyjazne stworzenie.
12792:  Żrafojamnik jest jednocześnie pionowy i poziomy, tak.
12797:  No wspaniałości, moi drodzy.
12802:  Znaleźliśmy się w krętym wąwozie, gdzie spadają kukły biednych NPCów.
12808:  Tutaj jeszcze coś jest, na zielono.
12811:  Otwarta ścieżka, dinojamnik.
12817:  Pies?
12818:  Tak.
12820:  Wiecie, czego jeszcze nie robiliśmy?
12822:  Nie niszczyliśmy wszystkich tych struktur.
12824:  Co tutaj jest?
12825:  Jestem, jestem pogubiony.
12827:  Jak zawsze są dwa miejsca, do których można przejść i ja nigdy nie wiem, które wybrać.
12835:  Oho, to są warany komodo.
12837:  Gnieżdżą się w komodach i chowają w szufladach.
12843:  Aha, nic nie mogę z tym zrobić.
12859:  Okej.
12863:  Tutaj widzę, że jakaś się walka o przetrwanie rozgrywa.
12871:  Walka o przetrwanie może być rozstrzygnięta tylko w jeden sposób.
12874:  Porażającym zwycięstwem Yamanestisa.
12881:  Good.
12883:  Good!
12886:  Ona daje kolejne zlecenia na łowców, naprawdę warto to robić, przychylała Sakura.
12889:  A, ta waweczka, od której wzięliśmy ten quest.
12890:  Dobra, dobra, dobra.
12891:  To jak wrócimy, to to ogarniemy.
12896:  Tak, tu jest kolejna otwarta ścieżka, a ja do tego nie mogę doskoczyć.
12899:  Oczywiste... A, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie.
12911:  Właśnie tak zawsze wygląda Krzysztof w Ikei.
12916:  Stara się znaleźć otwartą ścieżkę.
12921:  Ikea.
12923:  Ma okropny labirynt.
12925:  W Ikei powinny być dosłownie minimapy, żeby ją ogarnąć.
12929:  Straszne miejsce, Ikea.
12932:  Jedyna dobra rzecz w Ikei jest taka, że jak już człowiek jest zmordowany i znużony w stu procentach, to może zjeść koblopsiki.
12939:  Względnie... Względnie devolaya.
12944:  Z brokułami, który jest cudowny i pyszny.
12948:  Wiecie, co nie jest za to cudowne?
12949:  Te wspinaczki.
12954:  No nie było tak źle.
12962:  Ja już nawet się nie dziwię, że znowu ktoś nas zaatakował z nienacka.
12966:  Nawet mnie to nie zdziwiło specjalnie.
12969:  Dzięki, robi się klopsiki z zaginionych ludzi.
12973:  Nie znałem tej teorii.
12975:  Teraz jestem zaniepokojony.
12976:  Okej, to też musimy chyba wykorzystać jakoś.
12983:  Czekaj, coś poszło bardzo nie tak.
12985:  O!
12986:  Tam jest szmoc!
12988:  Widzę szmoc!
12992:  Dlaczego ja pominąłem szmoc?
12998:  O, przegapiłem skrzynkę z kosmetyką.
13000:  Kosmetyka mnie nie interesuje, tak szczerze powiedziawszy, w ogóle w tej grze.
13005:  To czy to jest jakiś żart?
13008:  Już bardziej tego nie przedstawię.
13013:  No co się dzieje?
13019:  Ej!
13024:  No, tu jest ewidentnie otwarta ścieżka, ale ona jest w innym miejscu niż myślałem.
13032:  Aha.
13033:  Chyba, że to chodzi po prostu o zaskoczenie tutaj?
13035:  Bez sensu.
13039:  Nie.
13042:  Co deweloper miał na myśli?
13061:  No bez przezady już!
13064:  Już się bardziej nie da.
13073:  Trzeba skoczyć na sople?
13077:  Co?
13089:  No dobrze, zobaczymy.
13091:  Zrzucić szklinkę z klifu.
13095:  Tak też można.
13096:  Wiedziałem, że to nie zadziała.
13098:  Byłem w stu procentach pewien, że to nie zadziała.
13100:  Dobrze, to zróbmy tak.
13105:  No co jest?
13106:  Przecież zeskoczyłem.
13112:  Co?
13115:  Ale, ale durne.
13116:  Nie pozwala nam po prostu zeskoczyć.
13125:  Czyli mówicie, żeby zrobić most ze skrzynek.
13130:  Tak, rada była złota, ale wiecie co?
13132:  Ten most nie... Albo już wiem, co trzeba zrobić.
13137:  Teraz tę skrzynkę przepchniemy.
13144:  Zauważycie, że prawie wrogów nie da się przeciągać, jest to prawda.
13168:  Bardzo fuck Fizyka w grach 30 godzin później
13193:  Moja precyzja tutaj jest dość ograniczona, kochani!
13197:  Dobra, teraz, teraz zrobimy to dobrze.
13199:  Po prostu po skosie walniemy to.
13209:  No bez przesady, a gdyby tak...
13225:  Au, au, au!
13229:  Dobrze, gdzie jest to miejsce, do którego chciałem doskoczyć?
13231:  Tutaj.
13235:  Tak, tak, jest szmoc!
13238:  Jest szmoc!
13245:  Julia G. pisze, że poczuła się tak zainspirowana, że znalazła sobie chłopaka doktora z problemami gastrologicznymi.
13250:  Doktoraty niszczą ludzi.
13251:  Mówiłem?
13252:  Mówiłem?
13253:  Mówiłem?
13256:  A, czyli to było po prostu chujowe oznaczenie, jak zawsze na tej mapie.
13259:  No po prostu kocham tę mapę.
13261:  Czy wspominałem już, że uwielbiam tę mapę?
13263:  Uwielbiam tę mapę.
13264:  Uwielbiam tę mapę.
13265:  Uwielbiam tę mapę.
13266:  A tak naprawdę to nie.
13273:  Jak ja boli, to mniej myśli.
13276:  Tak, Catriona, właśnie tak.
13280:  Dlatego trzeba ból egzystencji minimalizować i dogadzać sobie.
13287:  Maksymalnie jak tylko jesteśmy w stanie.
13293:  I co z tego?
13294:  Przestańcie wydawać dziwne dźwięki.
13297:  Okej.
13298:  O, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o, o
13310:  Ja nawet nie wiem, czy tu chciałem dotrzeć.
13316:  Okej, nie.
13334:  Urszulo, dziękuję Ci za trybut.
13335:  Urszula pisze, że strumyk pozwolił całkiem wyciszyć napad lęku.
13337:  Jak ja się cieszę, kochani, jeżeli eskapizm działa.
13341:  Dużo jamników dla Ciebie, Urszulo.
13344:  To nie był bug, moi drodzy.
13345:  To był feature.
13347:  O to chodziło.
13348:  O to chodziło.
13351:  No dobrze.
13351:  Zabiliśmy, co mieliśmy zabić.
13353:  Teraz fruuu.
13357:  Fruu?
13365:  Dogadzanie sobie, moi drodzy, jest dobre na wszystkie możliwe sposoby, absolutnie potwierdzam.
13370:  Krzyneczka, krzyneczka, ale taka inna krzyneczka.
13375:  Emeriu pisze, że ja i moja koleżanka dowiedziałyśmy się o naszych problemach zdrowotnych właśnie przez doktora.
13379:  Doktora to naprawdę niszczy ludzi.
13381:  Nieironicznie przyznaję rację, ja się z tego śmieję, ale to jest ponury śmiech, moi drodzy.
13387:  Więc trzeba wiedzieć, na co się pisze, dlatego też mogliście pewnie zauważyć, że jak ludzie mi mówią o... ...o tym, czy pójść na doktorat i co doradzam i tak dalej, to zachowuję ostrożne i... ...dyplomatyczne mi milczenie.
13402:  Otóż moi drodzy, jeżeli się dobrze postaramy, to dotrzemy do tej otwartej ścieżki tutaj i dobrze.
13409:  Tylko, że wiecie, problem polega na tym, że w momencie, w którym tutaj sfrunę, zapomnę o tym.
13416:  Może tutaj jest ta otwarta ścieżka?
13423:  Jest niżej.
13424:  Tutaj jest ta otwarta ścieżka chyba.
13435:  Tak!
13437:  Jest tutaj, ale do tego potrzebujemy naszego przyjaciela małego.
13441:  Mamy miecz Sithów, mówicie?
13451:  Jak się nazywa ta część?
13452:  Czy to jest wąs po prostu?
13454:  Na pewno ma jakąś profesjonalną nazwę, moi drodzy.
13460:  Eurowizja?
13461:  Nie śledzę w ogóle, Miłoszu.
13463:  Tak kompletnie i nic.
13466:  Co deweloper miał na myśli tym razem?
13468:  Okej to, czy level designer w tym przypadku.
13470:  Jeszcze raz mogę czy nie mogę?
13472:  Nie mogę.
13473:  Okej, w ten sposób.
13474:  Dobrze, dobrze, dobrze, dobrze.
13477:  I co nam to dało?
13479:  Otóż nie byliśmy tutaj i tu jest jedna czerwona rzecz.
13483:  Co, co tutaj wi... co?
13497:  Chyba coś bardzo nie wyszło tym droidom.
13517:  Dobrze.
13519:  Co my tu mamy?
13528:  Ej, można było przejąć go.
13534:  Co to jest?
13538:  Kula!
13540:  Kula szpiegula, moi drodzy.
13544:  Ezio jest na poziomie trudności... ...jeden niżej od najwyższego, bo najwyższy ma absurdalną częstotliwość czerwonych ataków, które mnie doprowadzają do szału.
13556:  Okej.
13558:  Nie mam pojęcia, co level designer miał na myśli tym razem.
13571:  Okej.
13572:  Nie, nie.
13573:  Okej, okej, tak.
13573:  Tutaj nic nie ma.
13587:  Aha, trzeba byłoby znaleźć wszelako, jakieś miejsce, czy jakieś działo, z którego można byłoby zniszczyć to.
13595:  Bo tu trzeba rzygać, moi drodzy.
13602:  Ojej, tam jest jeszcze skrzyneczka.
13605:  Na tym żółtym nasmole jest ustrojstwo do kuli, pisze Pink Duke.
13609:  Gdzież?
13613:  Tutaj?
13616:  Aaa, tutaj.
13620:  Nieśmieszne!
13624:  Jak ja niby mam to tutaj... ...przestrzelić, moi drodzy?
13634:  Zasięg tej umiejętności jest żenujący.
13639:  Czy ja będę wsta... ...przecież mi nawet nie mówcie, że nie mogę tego tam dostrzelić.
13645:  Że to jest maksymalnie ile się da.
13648:  Aha.
13649:  Aha.
13651:  Aha.
13653:  Czy to jest żart?
13656:  Czy to jest absolutny żart?
13657:  Czy rzeczywiście jest tak, że ja muszę zrobić to?
13662:  Wracaj!
13663:  Wracaj!
13667:  Nie wiem, jakim cudem to się udało.
13669:  Nie mam zielonego pojęcia, jak to się udało.
13672:  W związku z powyższym uznamy, moi drodzy, że to się udało... psim swędem.
13682:  Tak właśnie.
13686:  Was ist das?
13688:  Hakowanie.
13692:  A, a, a, a!
13702:  Eee, co?
13706:  Co?
13709:  Co?
13712:  Po co to było?
13715:  Aaa!
13720:  Oto.
13725:  Kozzi, dzięki za wsparcie od 18 miesięcy!
13731:  Hej, BD, chodźmy.
13768:  Musisz stąd wyjść po obudzeniu miny?
13775:  Aha, i?
13779:  I co, i rozwalić to od tej strony?
13782:  Kyrie eleison!
13793:  Okej, okej, okej, okej, okej, duabu, duabu.
13798:  Głupia mina.
13821:  No, bądź miną!
13846:  Okej.
13847:  Niech zgadnę.
13850:  Nieśmieszne.
13858:  Aha.
13859:  What now?
13863:  Czy ja się mylę?
13866:  Czy trzeba rzygać?
13873:  Nie mogę rzygać właśnie.
13878:  Okej, mogę rzygać.
13883:  Nie mogę rzygać.
13886:  W jaki sposób mam to zarzygać?
13891:  Niech mi ktoś wyjaśni, w jaki sposób mam to zrobić, bo nie wiem.
13894:  Myślę, że to jest jakiś kompletny absurd.
13907:  Nie mam tam zasięgu, więc cholera wie, czy to się udało.
13924:  Najstarsi szamani nie wiedzą, czy to się udało.
13930:  Boże, jak ja nie znoszę rzygania.
13936:  No zarzyguje tam tak, umiem.
13944:  Jak jest lore rzyga?
13945:  Ja nie mam zielonego pojęcia.
13948:  Wychyl się, chciałbym móc.
13955:  Tylko to jest ograniczona kamera.
13957:  Delikatnie rzecz ujmując.
13965:  No nie da się tego zniszczyć To jest maksymalny wychył Okej No widzicie, nie da się tego zrobić, w żaden sposób się tego nie da zrobić
14002:  Ale dziwne.
14006:  Zrób to z miejsca, które otworzyłeś miną?
14009:  Bałem się, że nie mogę nie mieć zasięgu, ale spróbuję.
14017:  Krzysztof, czemu się zabawisz w zergi i zarzygujesz wszystko biomasą?
14021:  To jest dobre pytanie, Zdechlak.
14023:  Ja nienawidzę rzygania w grach, w związku z powyższym jest to notorycznie nadużywane przez deweloperów.
14030:  No dobrze, i?
14033:  Ej, da się.
14034:  Dlaczego ja sobie zawsze muszę utrudnić życie?
14037:  Dlaczego zawsze sobie utrudniam życie?
14040:  Czemu?
14044:  I czemu gry nie uwzględniają tego, że ja myślę inaczej?
14054:  Już widzicie, dlaczego nie zdałem matur w trybie testowym.
14058:  No to jest po prostu fizycznie niemożliwe, jak się z mną.
14062:  Ja zawsze wpadałem na rozwiązanie.
14064:  Zawsze.
14065:  Które było nieprzewidziane we wszystkich kluczach.
14067:  Przepraszam.
14072:  Arkuszach przykładowych odpowiedzi.
14079:  Da.
14084:  Nie ma kluczy.
14097:  Mikalcz pisze, że jakiś czas temu zrozumiał, żeby nie narzucać sobie presji, że wszystko, co tworzę, musi być perfekcyjne.
14102:  Muzyka i wiersze dzięki temu jest naprawdę lże i chciałbym się tym podzielić.
14105:  Tak, moi drodzy?
14107:  Zawsze jest lepsza zabawa od presji.
14111:  Okej, tu jest jeszcze ostatnia rzecz, którą możemy zrobić.
14114:  Otwarta ścieżka.
14116:  Ponieważ idzie nam tak dobrze, to to zrobimy.
14122:  Ale to jest ciekawe.
14123:  Wydaje mi się, że fall damage jest w tej grze powiązany z czasem spabania.
14125:  To jest bardzo dziwna decyzja designerska.
14128:  Nie rozumiem jej kompletnie.
14130:  O co chodzi w wątku głównym?
14133:  To jest bardzo dobre pytanie, Piotrze, na które kompletnie nie umiem udzielić odpowiedzi.
14141:  Mam trochę taki sam problem tutaj, jak w Hogwarts Legacy.
14144:  To znaczy, w Hogwarts Legacy, gdyby ktoś mnie spytał, o czym jest, to jest gra o budowaniu labiryntu dla niuchaczy.
14151:  W tejże mam podobnie.
14156:  Okej, i dlaczego tu jest otwarta ścieżka, skoro ja nic nie mogę zrobić?
14162:  Dlaczego to jest oznaczone na dziwny zielony kolor?
14169:  Oho.
14171:  Wskocz na rurę.
14173:  Nie byliśmy na tej rurze?
14176:  Chyba nie.
14178:  Ona jest osmolona i brzydka.
14181:  I nic nie mogę zrobić dalej.
14182:  To znaczy, mogę chyba przeskoczyć na tę platformę śmieszną, ale nie wiem, czy to coś namkolwiek... cokolwiek nam da.
14190:  Może tutaj coś jest?
14195:  Aaa!
14203:  Echo.
14212:  Okej.
14214:  I skrzynka, w której nic nie ma.
14223:  Plereza!
14225:  Cóż za piękne słowo na wy...
14230:  Plereza!
14231:  Otóż, chciałem poznać osobę, która to tłumaczyła, bo to jest tak rzadko używane słowo.
14238:  Teraz będziemy wyglądać jak Elvis.
14240:  Na czeskiego piłkarza.
14249:  Załóż plerezę.
14253:  Mam złe przeczucia.
14265:  No przecież ja się rozindyczę, jak mam stąd wyjść?
14271:  To była śmier... To była jedna z głupszych śmierci przez tragiczne utonięcie.
14278:  No przecież doskakuję do tego do ciężkiej cholery!
14281:  No jak mogę runą przejść, jak się nie da runą przejść?
14284:  Na to też nie mogę wskoczyć, bo nie!
14295:  No co ja mam zrobić?
14298:  Wskocz na rurę z półki.
14300:  Jaką rurę?
14300:  Z jakiej półki?
14302:  Tej półki?
14310:  Aaa.
14320:  Jesus Christ!
14331:  Poszedł Rocky, poszedł Rocky.
14333:  Okej, moi drodzy, jakimś cudem mamy prawie wszystko wyeksplorowane, bo tu jest jeszcze jedna rzecz do wyeksplorowania.
14343:  A w ogóle gdzie są te słynne żaby, o których wszyscy mówią?
14345:  Bo wciąż na nie nie natrafiliśmy, a mam wrażenie, że jesteśmy dość zaawansowani w grze.
14351:  Jak się nazywa to miejsce tutaj?
14354:  Jak na nie wejść?
14355:  Jak tu wejść?
14357:  Chyba tą windą z punktu medytacji, miejsce katastrofy w Przekopie.
14363:  Jeszcze do kantyny musimy iść, racja.
14365:  Dobrze, tędy będzie w każdym razie do najbliższego punktu medytacji.
14369:  Chyba.
14375:  Zresztą w grach platformowych to jest wspaniały lol content.
14379:  Ja wiem, ja wiem moi drodzy, że moja niedola jest najzbawniejszą rzeczą, jaka was tutaj spotka.
14384:  Wiem, wiem.
14391:  Dlatego idealna gra, żeby mnie doprowadzić do frustracji i płaczu z rozpaczy, byłaby następująca, to znaczy gra, w której jest labirynt, nie ma mapy i nie ma w ogóle możliwości leczenia.
14406:  Oj, Pink Duke, za późno, jak powiesz, że coś jest w prawo, w lewo i tak dalej, jest 14 sekund do późnienia live'a, więc cóż.
14418:  Żeby są w szczelinach, to trzeba challenge'u.
14420:  Aaa, challenge, okej, okej.
14424:  Dobrze.
14425:  Mamy jakieś umiejętności, ale tylko jeden punkt to jest za mało, więc szybka podróż do miejsca katastrofy w przekopie, to jest tutaj.
14434:  Krzysztof ma pokonać Zaby za pierwszym razem.
14440:  Za pierwszym razem to jest w ogóle o tyle bez sensu, że się prawie tego nie da zrobić z uwagi na to, że trzeba rozpoznać atak pattern, nie?
14452:  Jeszcze jedna rzecz do doganania w tym tunelu.
14453:  Widzicie co, będziemy się cofać tylko wtedy, jeżeli, nie wiem, pomijam szmoc chociażby.
14459:  Bo, szczerze powiedziawszy, te kosmetyczne ulepszenia, jak widzicie, niespecjalnie mnie jarają.
14464:  Tak długo, jak długo nie może być to długa, czarna strzata Lorda Sithów, na przykład, o. Dobra.
14473:  Co tutaj jest?
14474:  Tu możemy przywołać windę, to pamiętam.
14482:  Za mniej więcej 48 godzin winda przybędzie.
14487:  W tym czasie możemy zadbać o to, żebyśmy wyglądali jak kretyn.
14494:  Więc fryzura, tak?
14495:  Chcieliście plerezę.
14497:  Teraz loteria.
14498:  Czy kuje będzie działało?
14500:  Nie.
14500:  Czy strzałki?
14501:  Nie.
14503:  Czy mysz?
14507:  Nie.
14507:  Okej, teraz plereza.
14512:  Jesteśmy oficjalnie Elvisem, moi drodzy.
14516:  Mamy plerezę, ruda plereza.
14521:  Jaka gra po Jedi Survivor?
14523:  Myślę, że Diablo 4 jak wyjdzie, ale jeżeli będziemy mieli jakiś przestój, to myślę, że Warhamiec konsekwentnie.
14531:  Zobaczymy, zrobimy sobie jakąś sondę małą.
14538:  Na łyso lepiej?
14539:  O, tak.
14541:  Nie mam jeszcze łysej fryzury odblokowanej.
14544:  Czy ja tam nie miałem skoczyć?
14547:  Otóż ja tam miałem skoczyć w trakcie tego, jak winda idzie do góry.
14555:  Miecz sitów.
14556:  Miecz sitów będzie, a będzie czerwony, moi drodzy.
14560:  Dobrze, teraz się muszę skupić.
14561:  Tutaj trzeba gdzieś zeskoczyć.
14567:  To jest za szybko, to jest za szybko!
14569:  Widziałem, tam było miejsce.
14571:  Dobra, w tę stronę skok.
14580:  A Cyberpunka to sobie ogarniemy, jak już będzie bliżej tej premiery, znaczy tak parę miesięcy, ze dwa miesiące od premiery dodatku.
14588:  To było tam.
14597:  Doom Eternal?
14598:  To odpada, bo to jest shooter.
14600:  Shooter i odparty na refleksie.
14602:  Nie lubię takich rzeczy.
14603:  Potężnie kichnę.
14610:  Dlaczego kichnąłem?
14611:  Nie wyłączyłem klimy.
14623:  Tak, to dlatego potężnie kichnąłem.
14637:  Nie lubię potężnie kichać.
14642:  Do trzech razy sztuka.
14646:  Boże, jakie to jest idiotyczne, że... Dobrze, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze.
14652:  Czy to... Nie, to nie jest tutaj, bo ostatnio to było... Tu!
14662:  Ale absurd.
14663:  Ale absurd.
14678:  Jakie echo.
14681:  Witamy Aśku na czatach.
14688:  Boże, wreszcie jakiś mrok.
14691:  Jakiego interfejsu audio używam?
14693:  GoXLR.
14698:  Bardzo lubię i bardzo sobie chwalę.
14703:  Nie no, chcecie mi powiedzieć, że to była jedyna rzecz, która się tutaj znalazła?
14707:  Tak.
14708:  Otóż tak.
14711:  Ej, ej, ej, ej, ej, ej, ej, ej, ej, ej, ej, ej, ej, ej, ej, ej.
14717:  Czy wy widzicie to, co ja widzę?
14720:  Te liczne balony?
14728:  Jak się dostać do licznych balonów?
14736:  No nijak, bo to cholerstwo nas... Zlatujemy w niewłaściwą stronę.
14741:  Chyba, że uda się na któryś z tych.
14744:  E, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e, e,
14765:  No, a spróbujemy na ten, który jest w okolicy.
14777:  Okej, tam.
14788:  Za dużo balonów!
14797:  Idzie, idzie, co teraz, co teraz, co teraz?
14802:  Nie, nie, nie!
14805:  Ja nienawidzę jej!
14815:  Poprawne działanie w tej gry jest DLC za 39 dolarów.
14819:  Tak zakładam.
14825:  Najgorsze jest to, że jakiś debit wymyśla sobie, że to musi być idealnie co do... co do milimetra musi się zgodzić idealnie!
14835:  Ja jestem level designerem!
14838:  I masz grać tak jak ja sobie wyobrażam!
14842:  Nie masz się grać inaczej!
14846:  Ma być tak w beta teście, który był jeden!
14854:  No.
14857:  No autentycznie nie da się.
14867:  Gdyby szachy z widzem... Dlaczego szachy z widzem?
14869:  Nigdy by... Kompetytywność w życiu.
14874:  Multiplayer dla mnie nie istnieje, niezależnie od tego, jak bardzo starożytna jest to gra.
14881:  Bardziej w lewo na końcu?
14882:  Aha, okej.
14883:  A ja mam to wiedzieć skąd?
14885:  Znaczy, dzięki za podpowiedź, ale chodzi mi o to, że... debilny projekt?
14900:  Dobrze, pójdziemy w tę stronę.
14906:  Bardziej w lewo na końcu, indeed!
14934:  Nieśmieszne.
14939:  Jeszcze gra... Gra wkurza.
14944:  Zawsze są milimetry.
14948:  Ale wiecie, to są te cenne 3-4 minuty, które można doliczyć do łącznego czasu trwania gry.
14956:  A łączny czas trwania gry to jest ważna metryka w IGN-ie i wiecie, wybitni krytycy z IGN-u dadzą wtedy pół punkcika więcej za grę.
14969:  Jest o co się bić.
14971:  Jest o co walczyć.
14975:  Celem tej gry jest przejście gracza na mroczną stronę mocy.
14983:  Teraz było bardziej w lewo.
14993:  Czy o tym razem?
14994:  A, wiem, milimetr w złą stronę, okej.
15003:  To jest nieprawdopodobne po prostu, to jest... To jest nieprawdopodobne.
15009:  Tabła jest do przejścia mniej niż 10 godzin, to więcej wyjaśnia, to wiele wyjaśnia, prawda?
15015:  Od dzisiaj nienawidzę balonów.
15018:  Jeżeli ktokolwiek będzie chciał mi dać talon na Jedi i balon, odpowiem, wypchaj się tym balonem.
15024:  Wsać sobie ten balon, głęboko wrzyć aż po dwunastnicę.
15030:  Tak, że nawet twój proktolog jego nie znajdzie.
15039:  Dobrze, teraz muszę zobaczyć, o co im chodzi.
15046:  Tam nie ma innego balonu już.
15068:  Legenda głosi, że proktolog nadal szuka.
15082:  Ale balony w ogółach z Legacy były okej, tak.
15084:  Mówiłem?
15085:  Mówiłem, że się docenia?
15086:  Docenia się gry.
15088:  Docenia się dobre gry, po prostu dobre gry, po zagraniu w przeciętną grę.
15095:  Za szybko drugi skok robić?
15096:  No ewidentnie, ale wiesz, trochę ciężko jest podejmować takie decyzje, jak masz dwie sekundy.
15112:  Dobrze.
15120:  Jest.
15123:  Tak, tak, właśnie tego chciałem.
15127:  Teraz zginie.
15136:  Czy żałujesz wydania 300 zł za ten paździerz?
15139:  pyta Krzysztof.
15139:  Widzisz co?
15140:  Nie, bo mamy kupę zabawy w tym.
15142:  i mam nadzieję, że ludzie, którzy mieli jakiekolwiek wątpliwości, żeby kupić tę grę, dojdą do właściwych wniosków.
15151:  Tutaj są jeszcze jakieś rzeczy, ale to jest w innej lokacji.
15156:  I tutaj też są jakieś rzeczy, ale są też czerwone, więc wrócimy tam, dopiero wtedy będzie wszystko git.
15161:  Okej.
15163:  Okej, to jest wszystko tutaj, co chciałem zobaczyć.
15165:  Idziemy sobie do punktu medytacji.
15168:  A potem z punktu medytacji do kantyny, żeby wziąć następne zadanie na łowcę.
15172:  Gdzie jest punkt medytacji?
15174:  Czy ja skoczę we właściwą stronę, czy nie?
15177:  Wiecie co?
15179:  Zróbmy to bezpiecznie.
15182:  O, właśnie w ten sposób.
15193:  Kineczka.
15195:  Proszę bardzo.
15198:  Kantyna laser.
15205:  Dostaliśmy aktywator pod tytułem upór.
15215:  Jak mam stąd zejść?
15217:  A!
15218:  Logiczne.
15222:  Stomatologiczne.
15225:  Tyle ma zębów.
15226:  Dentysta.
15227:  Dobrze.
15229:  Czy idę w tę stronę?
15230:  Czy idę w tę stronę?
15231:  Następny ptaszor.
15234:  Aha, zapomniałem, że w tym miejscu jest ból i cierpienie.
15248:  Dalibug, nie wiem w którą stronę.
15250:  Założę, że tutaj.
15251:  Dobrze!
15253:  Jest!
15254:  The force is with me.
15255:  I'm one with the force.
