🔴 Sif jest jamnikiem, a Gwyn nie | DARK SOULS REMASTERED Livestream #7
🔗 https://www.youtube.com/watch?v=ZXtgOJU1qpg

183:  Muzyka Muzyka Muzyka
8463:  Zbiór subiektywnych opinii, a w dalszym ciągu nie jest to obiektywne.
8466:  Nie może być, nie da się.
8468:  To są opinie.
8470:  Eee... rozpal.
8474:  Czytaj tutaj o rozpaleniu ogniska, proste włóczyki, możesz używać więcej estusów, przyjrzyj się.
8478:  Teraz na interfejsie masz zamiast... nakładkowym masz zamiast plus 5, masz plus 10.
8485:  Znaczy nie, zamiast 5 estusów plus 5, masz 10 estusów plus 5.
8489:  Czy czytałem książkę Bilelokasa, nowe spojrzenie na ocenie edukacji, czas na zmiany?
8495:  Nie, nie czytałem.
8499:  No dokładnie, opinia z definicji nie może być obiektywna.
8501:  To jest dokładnie to, o czym jest ostatnio dla każdego coś przykrego.
8504:  Nie uczy się nas rozróżniać faktów od opinii i potem jest kiks.
8510:  Ale nie, to jest naprawdę już mgła do bossa?
8515:  A, zaraz, zaraz, zaraz, zaraz, a tutaj na górze co jest?
8523:  Eee, okej.
8526:  Kisiak twierdzi, że gry można doceniać obiektywnie, bo gra to jest twór w różnej mierze techniczny.
8534:  Muszę powiedzieć, że chyba nie znam żadnego projektanta gier, który by twierdził, że gra to jest twór wyłącznie techniczny.
8540:  Natomiast większość ludzi zgadza się co do tego, że gra wideo jest mariażem sztuki, twórczości artystycznej oraz kodu.
8549:  Natomiast faktem jest oczywiście, że gra bez kodu by nie zaistniała, no ale to jest tak, jakby powiedzieć, że książki można zrecenzować obiektywnie, ponieważ książka jest zrobiona z papieru.
8559:  No tak, jest.
8565:  Przedmogło do bossa skręcić w prawo, żeby uratować pana słoneczko, czyli solarytę, tak?
8572:  I mógłbym się zgodzić na przykład, że są pewne elementy, które faktycznie jesteśmy w stanie...
8579:  technicznie przeanalizować, jeżeli zrobimy inżynierię wsteczną.
8582:  Ale to wymaga, no nie tylko tego, że sobie patrzycie na grę, tylko musicie zdobyć jej kod i przeanalizować ten kod.
8588:  I są groznawcy, którzy to robią, to się nazywa Object Oriented Ontology, czyli ontologia zorientowana na obiekt, czy ontologia zorientowana na przedmiot.
8596:  I oni faktycznie tak badają gry wideo.
8598:  Natomiast w dalszym ciągu pewnych elementów, na przykład narracyjnych, nie będą w stanie przeanalizować, czy ja właśnie w tym momencie oberwałem wielkim toporem, ponieważ źle się uchyliłem, tak.
8610:  Czy ja w tym momencie chybiłem?
8611:  Tak.
8617:  Filiz bez schematu narzekał wczoraj, że Nir bez muzyki byłby słaby, ale w większości gier muzyka to połowa sukcesu.
8626:  To jest ciekawe.
8627:  Gra artystyczna to powłoka na szkielecie technicznym.
8630:  No nie no, to jest dobry take w tym sensie, że kod jest ważny w grze.
8634:  No to jest jasna sprawa.
8636:  Natomiast sam kod nic nie jest, znaczy sam kod nie przesądza o tym, że gra jest wybitna na przykład.
8640:  Weźcie Red Dead Redemption 2, gdzie są elementarne błędy w projektowaniu interfejsu.
8648:  Mam na myśli to, że trzeba 30 razy kliknąć, żeby wykonać tę samą funkcję, czyli otwórz skrzynię i zbierz przedmiot, tam jest rozbite na otwórz skrzynię, przeglądaj skrzynię i zbierz przedmiot.
8658:  No to jest głupota.
8660:  Więc gdyby oceniać to wyłącznie ze względu na kod, no to musielibyśmy się potem przejechać wtedy.
8668:  To ja może wpierw wyeliminuję tego Taurusa, wiecie, bo troszeczkę mnie to martwi, co tu widzę.
8673:  Czemu, czemu, czemu ja nie jestem w stanie przerwać mu tego ataku?
8679:  Dobra, teraz oberwie.
8684:  Też myślę, że to jest w Red Deadzie kwestia tego, że port PC to wybył później, no ale to nie tłumaczy problemu.
8692:  Ile tutaj tych Taurusów?
8695:  Czy ja w dobrym kierunku idę?
8697:  Mówiliście, że w prawo był Rycerz Soler, ale w prawo był również Wielki Czerw, z którym nie chcę walczyć.
8707:  Naprawdę nie chcę walczyć też w takim przesmyku.
8709:  Ale podoba mi się jedno, że rzeczywiście w mieście demonów są demony, ma to sens.
8713:  Będą jeszcze dwa takie robale, o Boże.
8718:  O wybitności Red Dead Redemption 2 na przykład co przesądza w moim przekonaniu?
8722:  O nie, nie, ja nie będę z tym walczył.
8725:  Przesądza to, jak Artur Morgan w trakcie eksploracji notuje sobie rzeczy w dzienniku.
8730:  Jest to absolutnie arcydzielne, albo tak, pojawiają się tam chociażby różnego rodzaju minigry i są one zespolone ze światem.
8740:  Inne media, jak na przykład teatr w którymś momencie jest, kino, no to jest niesamowite.
8745:  Niewiele twórców się w ogóle na to pokusiło, albo jest taki jeden moment, kiedy możecie na cmentarz przyjść i tam jest piesek, który czeka na swojego właściciela.
8755:  I w nocy ten pies dalej tam jest, podchodzi do was, no niesamowite absolutnie.
8759:  Wiecie co, to jest też niesamowite, właśnie jestem zaatakowany jak zawsze wtedy, kiedy wam coś opowiadam.
8766:  I wiecie, czy my pamiętamy z Red Dead Redemption 2, to jaka była zajebista mechanika strzelania, czy pamiętamy te rzeczy?
8772:  I dare you.
8773:  Nie pamiętamy zajebistej mechaniki strzelania, która nawiasem mówiąc jest średnia.
8776:  Jeżeli ją porównamy na przykład z Call of Juarez Gunslinger, moim zdaniem o wiele ciekawiej tam się strzelało.
8782:  Natomiast pamiętamy właśnie takie smaczki z gier.
8785:  To są takie piękne, drobne rzeczy wprawdzie, ale one przesądzają o tym, że ja wierzę, że ten świat jest żywy.
8793:  No i wreszcie gra wideo.
8796:  To jest, jak zawsze lubię powtarzać, medium doskonałe, to znaczy medium, w którym jesteście w stanie zawrzeć każde inne medium.
8803:  Książkę, film, obraz, muzykę, wszystko.
8807:  Żadne medium wam na to nie pozwala.
8808:  Dlatego nie jestem przeciwnikiem redukowania gry tylko do kodu.
8814:  Czemu on mnie nie chciał zaatakować przez tak długi czas?
8821:  A rozumiem na przykład, że dla kogoś gameplay może być ważniejszy od narracji.
8824:  To jest osobna kwestia.
8827:  Teraz na przykład nie będę mógł zrolować tego.
8829:  Mogę, dobrze.
8832:  Na przykład jestem ostatnią osobą, która by analizowała Fortnite'a albo Minecraft'a pod kątem tego, jaką możemy tam narrację spotkać, bo możemy oczywiście, tylko że pod pewnymi rygorami.
8843:  Wtedy jak będziemy bardzo specyficznie definiować narrację... Dobrze, nie ma tutaj solaryty.
8852:  Czy to wszystko będzie na kolosie?
8854:  Nie, nie robię kolokwium z groznawstwa.
8857:  Ja mam jeden przedmiot, Introduction to Video Game Studies i ludzie mają mi zaprezentować jakiś błąd w grze i pokazać rozwiązanie.
8865:  Może być to techniczne, może być to nietechniczne, narracyjne, jak kto chce.
8869:  I to jest super.
8872:  Ja się dzięki temu dużo ludzi, od ludzi uczę.
8875:  To jest najpiękniejsza rzecz.
8876:  Za mgłą to będzie dopiero.
8879:  Co, co, co, co?
8883:  Stop, stop, stop.
8885:  Tutaj jest jakieś prawo.
8889:  Czemu ja ginę?
8894:  Dlaczego ja zginąłem?
8899:  Okej.
8903:  Mam bardzo złe przeczucia.
8906:  Dobrze?
8909:  Okej.
8910:  To są pająki.
8913:  One wyglądają niegroźnie.
8917:  Wybuchnie teraz.
8919:  Nie, nie wybuchnie.
8921:  Czy one się nie chcą wszystkie przedostać przez te drzwi?
8923:  Nie macie wrażenia, że to jest niepokojące?
8934:  Nie chcę iść za pająkami.
8936:  Lucifer pisze, że rozświetli te mroki.
8939:  Nurzę, błagam.
8942:  A trzeba było wcześniej.
8945:  Czy ja mam to otworzyć?
8948:  Mam bardzo złe przeczucie.
8951:  Wcześniej, Lucyferze, byliśmy w Nowym Londo i tam była tragedia absolutna.
8956:  Ja tam nic nie widziałem.
8959:  Ludzie mówili, żebym szedł w prawo, ale nie wiedziałem, gdzie jest prawo.
8963:  I to nawet nie dlatego, że nie wiedziałem, gdzie jest prawo, tylko dlatego, że tam nie było prawo.
8967:  Świetnie.
8969:  Czy ja, czy ja... Dobrze, następny robal.
8972:  Wszystkie robale, zabiłem się, to są pająki.
8975:  Jako naczelny arachnofob zabijam każdego pająka zawsze.
8979:  O, coś z niego wypadło.
8982:  No oczywiście, Kubo.
8984:  Fortnite ma fabułę i narrację, ale prowadzona ogólnie przez eventy, filmiki, narrację emergentną.
8988:  Bardzo fachowo to nazwałeś.
8990:  Otóż to.
8991:  Tak samo zresztą masz narrację prowadzoną w Dark Souls, dlatego ludzie, którzy mówią, że w Dark Souls nie ma fabuły, no używają bardzo takiego tradycyjnego podejścia do tego, czym jest narracja i czym jest fabuła, ale absolutnie masz rację.
9008:  Dobrze, zabity.
9009:  Soler już będzie bezpieczny.
9011:  Mówicie jakieś tajemnicze rzeczy do mnie.
9013:  Tajemnicze.
9017:  Załóż robaka na głowę.
9019:  Dlaczego mam to zrobić?
9020:  Wiecie co, ja po prostu przestanę kwestionować to, co mówicie.
9025:  Ja po prostu już nie będę zastanawiał nad tym, jaki robak.
9028:  Mam sakwę.
9030:  Słoneczny robak.
9033:  Gdy nosi się go na głowie, emanuje oślepiającym światłem.
9058:  Szary robak.
9059:  Ksiądz robak.
9060:  To jest ksiądz robak, moi drodzy, dosłownie.
9064:  Byś nie zabił robaków, jeden z nich zabiłby Solera?
9067:  Żartujecie.
9068:  Nie wychodź za daleko, bo ci się załaduje następna lokacja.
9071:  Gdzie jest za daleko, GenGreyman?
9073:  Gdzie jest za daleko?
9074:  Tam jest za daleko?
9076:  Czy tam jest za daleko?
9077:  To jest pytanie.
9080:  Było narzekanie, że jest ciemno w grze?
9081:  Było.
9082:  Jak zawsze rozwiązanie naszego problemu przyszło za późno.
9091:  Wracaj bić bossa, bo sobie żartujecie ze mnie w tym momencie.
9099:  Że to jest dla mnie najbardziej stresujący moment w tej grze.
9103:  Ponieważ ja naprawdę jestem kiepski w rzeczy zręcznościowe.
9107:  Teraz ja muszę w ogóle zobaczyć, czy ja jestem w stanie to zrobić.
9112:  To znaczy... Tego już nie potrzebuję.
9116:  Teraz zużyję wszystkie, jak znam życie, bomby i będzie problem.
9119:  Mam 7 bomb zapalających, czyli są 3 próby ewentualnie.
9126:  To nie jest Bed of Chaos?
9128:  Aha.
9132:  Nie było tematu.
9137:  Nie było tematu.
9138:  Dobrze.
9139:  Bo przy Bed of Chaos będziemy musieli rzucać bomby.
9142:  Ja nie chcę rzucać bomb.
9147:  Uwielbiam to, że trzeba kliknąć strzałku, a nie można kółkiem myszy tego zrobić.
9151:  Corona Dusk.
9156:  Pan Krat, dzięki za wsparcie od 20 miesięcy, za pasję wspieram kanał, dziękuję Ci serdecznie.
9160:  No gry to jest absolutnie moja pasja.
9162:  Czy narracja i fabuła są złączone nierozdzielnie?
9164:  Pytał Łukasz G. Bardzo ciekawe pytanie.
9166:  Czy da się prowadzić narrację bez fabuły?
9175:  To jest narracja bez fabuły.
9177:  Dosłownie.
9178:  To znaczy w tym momencie byłbym w stanie zacząć roleplayować jako podskakujący mag, okej?
9186:  I mój roleplay jako podskakującego maga, zauważ, on nie składa się z żadnych wydarzeń połączonych ze sobą przyczynowo-skutkowo.
9195:  Nie ma tutaj żadnych eventów, po prostu to się dzieje.
9200:  I o czymś takim mówimy, że to jest performatyw.
9202:  I performatywy mogą mieć charakter, czy mają charakter narracyjny.
9206:  Przykładem performatywu w naszej rzeczywistości jest ogłaszam was mężem i żoną, albo mężem i mężem, lub żoną i żoną.
9212:  Czyli to zmienia rzeczywistość wtedy, to co powiecie, rzeczywistość prawną.
9218:  czym się różni narracja od fabuły na scenariusza.
9220:  Taka najprostsza rzecz, jaką możecie sobie zapamiętać, to jest, jeżeli macie fabułę, to są to wydarzenia.
9226:  Jeżeli macie kogoś, kto te wydarzenia przedstawia, może być to bohater w postaci Tyriona Lannistera, może być to narrator, to jest z tego narracja, czyli narracja jest trochę poziom wyżej.
9237:  To jest w zasadzie jedyna różnica.
9238:  Jeszcze macie coś takiego jak story world, czyli świat narracji.
9242:  Świat narracji to nie jest świat przedstawiony, bo świat przedstawiony to jest tylko tło fabuły, ale story world jest wtedy, jeżeli na przykład patrzycie na to i myślicie sobie, o kuźwa, to wygląda jak Cthulhu.
9253:  I w tym momencie poszerzacie coś, co jest przedstawione w grze o swoją własną wiedzę i wasz odbiór tej gry w ten sposób staje się bogatszy.
9261:  I storywardy to jest bardzo poważna sprawa wbrew pozorom i wykorzystywana w projektowaniu gier, bo jeżeli na przykład projektujecie grę steampunkową, to w storywardzie steampunkowym jest automatycznie to okej, maszyny parowe muszą być, musi być, nie wiem, jakiś neo-wiktoriański Londyn, tego typu rzeczy, prawda?
9281:  Bo gracze tego oczekują.
9282:  I teraz, jeżeli byś sobie powiedział, o, ja jestem artystą, ja zrobię po mojemu steampunka, że tu nie będzie tych elementów, no to jedyne, co możesz osiągnąć w takiej sytuacji, to to, że gracze tego nie rozpoznają i nie docenią.
9299:  I w ten sposób nie kupią na przykład twojej gry, bo nie zorientują się, że to w ogóle jest steampunk.
9305:  Narracja to sposób przedstawiania danej historii, czyli fabuły, najprościej mówiąc, pisze Cutroom.
9309:  No tak jest.
9310:  To jest przełożone z Krzysztofowego, no normalne.
9313:  Z zawiłowego Krzysztofowego.
9316:  Widzicie?
9316:  Dusza dzielnego wyłownika.
9317:  Ja wiedziałem, że ona tutaj będzie.
9320:  Natomiast oczywiście na lekcjach polskiego, no nam się mówi o tych cholernych światach przedstawionych, które trochę nie mają sensu, bo świat przedstawiany jest statyczny, a świat w grze wideo jest dynamiczny.
9331:  Dlatego, jeżeli byście chcieli w fancy sposób nazwać świat gry wideo, moglibyście powiedzieć, że to jest świat przedstawiany, bo on jest cały czas przedstawiany, jak gracie, tak?
9339:  Na przykład to, co ja w tej chwili robię, to jest perspektywa narracyjna, nie?
9342:  Bo ja cały czas patrzę w tę stronę, ale możecie się zawsze obrócić i wtedy zyskać, albo możecie kamerę schakować i mieć wyjdok z góry.
9349:  I to będzie trochę podobne do narratora wszechwiedzącego.
9352:  Czy mnie ta liczba zaklęć wystarczy?
9354:  Tak.
9355:  Umiem.
9357:  Umiem.
9358:  Będzie skillowa walka teraz.
9362:  Nieprawda.
9364:  Nieprawda.
9367:  Takaku pisze, że chciałby nagrywać na YouTubie, ma problem z dykcją i za szybko mówi.
9370:  Czy masz jakiś pomysł na poprawę tych aspektów?
9372:  Za szybkie mówienie nie jest złe.
9374:  Dykcję możesz ćwiczyć.
9375:  Najlepiej przed lustrem.
9376:  Bardzo często też pomaga takie rozćwiczanie sztuczne mięśni twarzy przed tym, jak zaczniesz coś mówić.
9383:  I...
9384:  Trening dobry pokazuje Marcin Łukański na gałęzi w tym temacie.
9387:  Lore time jeszcze od jednego takiego bandyty.
9389:  Soler przez cały czas poszukiwał prawdziwego światła, bo te robaki były odpowiedzią na jego pragnienie.
9393:  Odpowiedź.
9394:  Tak, gdybyś tu nie przyszedł, przyniosłabym mu śmierć.
9397:  Jakie bezmagi!
9398:  Jakie bezmagi John Daxus!
9399:  W ogóle co tutaj będzie za boss?
9401:  Ja nie wiem, co to jest za boss.
9408:  A co jeśli ja nie chcę z nim walczyć?
9414:  Otóż jest to bardzo proste, moi drodzy, wystarczy zginąć.
9420:  Fabuła to walka z bossem, narracja to furia Krzysztofa, tak.
9426:  Ćwiczenie z emisji głosu.
9427:  Macie na myśli kultowe ćwiczenie pod tym... Rara koko, rara koko, tutu sese zizi, bobo lulu fifi.
9435:  Ono jest nieprzydatne totalnie.
9437:  No więc to była bardzo, bardzo skillowa walka, prawda?
9440:  Mówiłem, że to będzie skillowa walka.
9442:  Czy ja widzę tutaj... Tu jest dalej Taurus?
9446:  Aha.
9447:  Tu jest dalej Taurus.
9449:  No więc chciałbym powiedzieć, że nie jestem rozbawiony tym faktem, że jest tutaj Taurus demon.
9458:  Ale wiem, co zrobię.
9461:  To znaczy nie zginę od tych jaszczurek, walnę wewnętrzną moc,
9476:  Aha.
9483:  Przecież... Co to było?
9490:  R, R, R!
9493:  Ja wiem co to jest, to jest wariant tego demona, którego spotykamy na początku gry.
9501:  Giń.
9510:  To była bardzo dziwna rzecz.
9518:  Zemsta.
9521:  Zemsta na demona.
9523:  W tle zaś jęczymona.
9525:  Katalizator demona i człowieczeństwo.
9527:  Co to jest katalizator demona?
9531:  Nie tu.
9533:  Muerte.
9534:  I bardzo dobrze mnie zdenerwował katalizator demona.
9538:  Katalizator demona.
9539:  Katalizator demona.
9541:  Katalizator demona.
9542:  Katalizator demona.
9545:  Katalizator demona.
9548:  Demoniczny katalizator wykonany z roztopionej skały izalickiej.
9551:  Można go wykorzystać w charakterze broni ognistej w Firesage.
9553:  Pierwszy z demonów był ostatnim władcą ognia.
9555:  Tytuł utracił w chwili, gdy wiedźma z Izalith odda się chaosowi, tworząc piromancję.
9559:  Ważny lore, moi drodzy.
9561:  Monke, dziękuję serdecznie za wsparcie od 24 miesięcy.
9564:  How fitting, że akurat wtedy, kiedy pokonaliśmy demona ognia, mag ognia pojawia się na czatach.
9570:  Proszę bardzo.
9572:  Tak, tak, katalizatory do rzucania zaklęć, jak najbardziej.
9575:  Krzysztof wie, 31 tysięcy dusz.
9577:  To jest żenada, nawet nic z tego nie będziemy mieli.
9598:  Tak, do góry, do góry, do góry, tak.
9601:  Ja ci dam do góry.
9607:  I ginie obrzydliwe jaszczurko.
9610:  Lewo na górę, skrót, skrót łup.
9613:  Ujdziemy do niego.
9616:  Najgorszy boss w grze, trzeci raz zdecydowanie Asylum Demon.
9619:  Tak, ja myślałem na początku, że on ma moveset Taurusa, co zabawne, a okazało się, że nie.
9625:  W górze skrót do Cury Chaosu, tak?
9627:  Ale numer.
9633:  Loremistrzowie, czym są te rzygające... Nie nazwę je salamandrami, bo salamandry w alchemii są żywiołakami ognia.
9642:  Czemu nie otworzyłeś skrótu u pani od Humanity?
9644:  Jak to nie utworzyłem skrótu od pani od Humanity?
9646:  Co ty mówisz?
9677:  Krzysztof nie wie w ogóle, o czym mowa.
9685:  Widziałem, że to się tak skończy.
9689:  Nie rozśmieszaj mnie.
9691:  Powiedzcie mi, że to będzie potężny przedmiot.
9694:  Duszę zawsze dobrze.
9698:  Okej.
9699:  Idziemy cały czas na górę i jest cały czas górzyście.
9703:  Co tu się dzieje się?
9708:  To jest skródłup.
9710:  Ja bym stąd spadł.
9716:  Ach, to jest to!
9720:  Ale super.
9722:  Ja wiedziałem, że to jest winda.
9729:  To znaczy, że Jamnix nie dożył wydarzeń z trójki.
9731:  Jest to prawda.
9732:  Będzie trzeba dlatego Jamnixem zagrać.
9735:  Żeby Jamnix pokazał, że Belagar the fact mógł mieć jeszcze bardziej przejebane.
9742:  Urszulo Giewon, dziękuję za wsparcie od 25 miesięcy.
9745:  Jamniki, wsparcia potrzebne, pisze Urszula.
9746:  Moje serducho chore, u weterynarza jestem średnio dwa razy w tygodniu.
9750:  Już jestem po prostu zmęczona.
9751:  Strumyk pomaga.
9752:  Urszulo, wytrwałości!
9755:  Wytrwałości dla ciebie i jamniczości.
9759:  Co tutaj jest zaś?
9762:  Moi drodzy, mam złe przeczucie.
9771:  Okej.
9771:  Podobno jest jakiś eksplet, że jak się skacze, to można zrobić przewrót i wtedy nie ma obrażeń.
9778:  Jeszcze mi się to nigdy nie udało zrobić.
9780:  Tego mi się nigdy nie udało zrobić.
9782:  Czy ktoś jest zdumiony?
9783:  Ja nie.
9788:  Czyli teraz w dół.
9791:  A to oznacza, że od Wiedźmy, od Cury z Chaosu, moi drodzy, mamy najbliżej chyba w sumie, tak?
9795:  Nie, nie wiem.
9797:  A może, może tutaj rozpalimy ognisko?
9801:  Tak, nie, nie wiem.
9803:  Robaka czapkę można wymienić o kruka w Azlu Nieumarłych i wtedy można porozmawiać z Piękną Panią.
9809:  O!
9810:  O!
9811:  Ale jak się wymienia?
9813:  To jest pytanie.
9814:  Chyba trzeba wtedy do tego azylu za pośrednictwem krukowrony się udać.
9824:  Mmm... Nie rozpalać tego ogniska, powiadacie.
9827:  Bo od córy z chaosu teoretycznie możemy przejść, ale co tam.
9832:  Czy to już jest... Nie quail, tylko leże chaosu?
9837:  Proszę, powiedzcie mi, że... Uuuu... Uuuu...
9842:  Najrzydziura Krzysztof znalazł.
9844:  Ale w ogóle, moi drodzy, mamy bardzo dużo duszyczek.
9848:  Więc ja sobie myślę, że zrobimy sobie levelik.
9853:  Tam jeszcze nie ma, leża chaosu.
9854:  Gdzie my w ogóle jesteśmy?
9856:  Co tu się w ogóle dzieje?
9861:  34 tysiące.
9863:  Zakładam, że będzie jakieś 39, czy coś takiego.
9866:  Dobra, ile mamy tych duszyczek?
9867:  Dusza dumnego rycerza-snycerza.
9870:  Weźmiemy jedną.
9874:  Trzeba pomocą kruka polecieć do azylu i wyrzucić na... na ziemię tego robaka w gnieździe, okej, to już wiem o co chodzi.
9883:  Nie wiem, nie wiem jak się dochodzi do takich rzeczy.
9887:  39367, okej, czyli więcej niż myślałem.
9897:  Naprawdę to jest rzecz, która... żałuję, że tego nie zmodowałem.
9912:  Ja nic nie mówię.
9916:  Ognisty demon zabity jedną ręką.
9920:  Teraz następny level będzie już 40.
9923:  Dostrojenie 32.
9924:  Potrzebujemy... Tak, 40 tysięcy.
9927:  Czyli jeszcze potrzebujemy 2 chyba w dostrojenie?
9932:  Niedomag zabił niestety jamnika gru, sam gru.
9934:  Niestety.
9942:  Niestety.
9943:  A Sif był bardzo wzruszającym bossem.
9950:  Jestem zasmucony.
9954:  Od 34 jest 8 slotów, czyli tylko jeden level.
9960:  W ogóle na początku jakoś jednoręki Badydo ogarnęliśmy Sifa.
9964:  Co to jest za poświata tutaj, ona mnie bardzo niepokoi.
9968:  Wiecie co, to ja już może od razu dam wewnętrzną moc.
9975:  O nie.
9982:  Ja w ogóle nie wiem, co to jest.
9985:  Boże, wagi na ten... ten poskolopendromorf.
9990:  O nie!
9993:  Grimkong jest Janem Mikołajem w takim momencie!
9998:  Grimkong, panu czuję wsparcie matma.
10001:  Antokilen.
10002:  Fumineko.
10011:  Wewnętrzna moc.
10021:  Aha, czyli to ma taki atak.
10034:  To jest odporne na moje rzeczy!
10040:  Oczywiście!
10045:  Co tu się dzieje?
10048:  Co tu się dzieje?
10050:  Ja nic nie widzę!
10064:  Okej, raz oberwał.
10068:  Nie będzie!
10069:  Demon plumi w twarz!
10072:  Ni magów bisurmanił!
10080:  Jesteś brzydkie!
10081:  Przestań być brzydki!
10083:  Jaki pierścień osmalony!
10084:  O co tu, co tu, o co chodzi?
10086:  Moja kamera!
10087:  Moja kamera!
10088:  Moja pa-kamera!
10092:  Er, er, er, er!
10094:  Złóżyłem wszystkie estusy.
10095:  PRZYSTAŃ MI WYŚWIETLAĆ TĘ BEZUŻYTECZNĄ INFORMACJĘ!
10099:  To jest następny grabata.
10101:  D-dziękuję.
10124:  Świetnie.
10126:  Czyli zabiła mnie lawa, a człowieczeństwo nie zadziałało.
10132:  Mam wrażenie, że to jest właśnie ten pierścień do łażenia po lawie.
10136:  I wiecie co jest fantastyczne?
10137:  Właśnie go użyjemy.
10139:  Ponieważ nie potrzebujemy absolutnie w tym momencie pierścienia od magii.
10147:  Osmalony pomarańczowy pierścień.
10150:  Był to podarunek, który wiedźmy stworzyły dla swego poparzonego przez lawę brata.
10155:  Niestety, ów nie był zbyt bystry.
10158:  Czerw fantastyczny zawsze mówi, że ktoś nie był zbyt bystry.
10163:  Niestety, ów nie był zbyt bystry i upuścił swój skarb na ziemię.
10166:  Z chwilą, gdy pierścień dotknął gruntu, na świat przyszedł straszliwy, stunożny demon.
10173:  To właśnie czytaliśmy.
10174:  Więc pisaliście, że niedomagiamnik skończył jak Terminator.
10177:  Jest.
10177:  Leszek Miller kiedyś powiedział, że wojownika się poznaje po tym, jak kończy.
10180:  Czy jakoś podobnie?
10201:  To ja może i tak użyję wewnętrznej mocy, po czym zginę.
10211:  Właśnie to zamierzałem zrobić.
10213:  Dziękuję.
10217:  Dziękuję, dziękuję.
10218:  Ja po prostu patrzę w inną stronę teraz i chciałbym móc przestać.
10226:  To jest niesamowite.
10227:  To jest po prostu niesamowite, co tu się dzieje.
10231:  Ja, ja w tym momencie się zasłaniałem, zasłaniałem tarczą.
10235:  A on ma, on ma atak co pół sekundy, w związku z tym za każdym razem jak, za każdym razem jak coś spróbuję zrobić, to obrywam.
10243:  To jest, to jest niesamowite.
10257:  Na szczęście, jeśli czegoś się nauczyłem przez wszystkie Solsy, to tego, żeby nie używać kamery w takich walkach i iść pod odnóża.
10268:  Dlatego ten pierścień jest OP.
10271:  Bo rozwiązuje nasz duży problem, który mieliśmy.
10274:  Nie rozwiązuje tego problemu, że ten wybuch mnie w tym momencie zdławił.
10283:  Ale rozwiązuje nasz problem z zabiciem stonągi.
10288:  Dozbigniew Stonoga po dwutysięcznym, stu trzydziestym siódmym cyklu.
10292:  Wiecie, co się teraz stanie?
10297:  Żeby nie zginąć, użyję człowieczeństwa.
10301:  I tym razem mi się uda.
10308:  Proszę bardzo.
10310:  I co?
10312:  Było się natrząsać z niedomaga?
10314:  Że nie umie fechtunku?
10317:  Było się natrząsać?
10321:  Otóż nie.
10323:  Nie do magii Amnix umie wfektunek.
10327:  Dobrze.
10329:  Odłamek zielonego tytanitu.
10330:  Świetnie.
10335:  Jest i poziom.
10336:  Jest i poziom, to prawda.
10339:  A wiecie, co to oznacza?
10342:  Zaraz, zaraz, zaraz, zaraz.
10343:  Stąd przybyliśmy, a tam są jakieś drzwi.
10347:  Ciekaw jestem, czy to mnie też zabije, czy nie.
10351:  Invencible!
10356:  Bratem był ten boss, którego do lawy zrzuciłeś, by the way.
10359:  Aha.
10364:  No więc to nie są drzwi.
10368:  Tutaj jest ognisko, macie rację.
10372:  W tym chaosie mogłeś tego nie zauważyć, ale w pierwszej walce ucięłeś mu rękę, która zamieniła się w glizdę, która ci dopnęła ten pierścień przedwcześnie.
10378:  Tak?
10379:  Kompletnie tego nie zauważyłem w chaosie walki, macie rację.
10382:  O!
10384:  Dobra, dobra, dobra, to ja rozpalę ognisko.
10388:  Bo tutaj jest, moi drodzy, nasz przyjaciel.
10389:  Dlaczego?
10390:  Dlaczego?
10395:  Po całym tym szukaniu, wciąż nie mogę go znaleźć.
10405:  Dlaczego?
10405:  Po wszystkim tym... Dlaczego?
10410:  Po wszystkim tym...
10450:  Tak.
10451:  Nauczyłem się mówić w ten sposób od rycerza cebuli.
10454:  Burza chaosu.
10457:  Bo nas stać... Dobrze, co się tutaj dzieje?
10472:  Co tam jest na horyzoncie, moi drodzy?
10474:  Hmm... Hmm?
10477:  Hmm... Hmm... Co to jest?
10492:  Tu jest sekretne ognisko w jednym z budynków.
10494:  Good!
10495:  Nie bić tego.
10496:  Hmm...
10503:  Boże, gdzie my jesteśmy?
10506:  Możecie mi wytłumaczyć, dlaczego tutaj jest tak dużo drewna i równocześnie tak dużo lawy?
10512:  Czy to ma jakikolwiek sens?
10516:  Dupy smoków się omija.
10517:  To jest generalnie bardzo słuszna i roztropna rana.
10521:  Wielu rycerzy-snycerzy powinno się do niej stosować.
10527:  Byliśmy z malowanymi świeciariami, nawet tam była radosna farma.
10532:  Te dinozaury wyglądają zupełnie tak, jak w... Wiecie co, ja muszę przyciszyć grę, przecież zwariujecie.
10538:  Te dinozaury wyglądają zupełnie tak, jak w... Boże, jak się to nazywa?
10544:  W Transformersach.
10549:  No więc uważam, że tutaj będzie sekretne ognisko.
10559:  Otóż nie.
10560:  Lawowe smoki prawie tak piękne jak w Wiedźminie, przypomina Gliaders, wspierające 20 miesięcy.
10564:  To bardzo dużo!
10581:  Dobrze.
10585:  Jest jeden problem.
10586:  Teraz nie wiem, skąd przyszedłem i dokąd idę.
10589:  Chyba stamtąd przeszliśmy, tak mi się przynajmniej wydaje.
10594:  Dobrze, tutaj jest taki drugi budyneczek.
10598:  Więc mówicie, że co by się stało, gdybym ich zaatakował?
10604:  Otóż oni mnie sami atakują.
