🔴 Ogień o rozwidlających się językach | DIABLO IV Livestream #6
🔗 https://www.youtube.com/watch?v=2qsSBlguTEA

37:  Dzień dobry.
8872:  Ja nie pamiętam tak dobrego designu.
8874:  Rewelacja.
8877:  Bardzo mi się podoba.
8878:  To jest... Wiecie, co mi się przypomniało?
8880:  Z tą kolumną?
8882:  To, co Voldemort zrobił w Ministerstwie Magii z cokołem Magic is Might, który był dźwigany przez wszystkich niemagicznych.
8892:  No... No... No!
8897:  Dzień dobry!
8900:  I muzyka piękna, wiecie co?
8903:  Tak, to jest ten moment, kiedy musimy przygłośnić muzykę.
8909:  Było ile?
8910:  Powiedzmy, że 90.
8916:  Głęboka studnia.
8918:  Tak jest zupełnie tak, jak w Stalnej Parabuł.
8926:  Andariel!
8927:  Proszę, proszę.
8931:  Obecnie na mistrz wystarczy przygotować z dwóch tematów, który ma pokazać jak najśleszy zakres wiedzy okołohumanistycznej.
8936:  Jest to tak wygląda tylko na papierze, w praktyce matura najważniejsza.
8939:  To mi się podoba.
8941:  Takie przygotowanie z dwóch tematów jest fajne.
8943:  Maturę należy zlikwidować, nie będzie problemu wtedy.
8947:  Znaczy zlikwidować na uczelniach jako warunek klasyfikacji.
8951:  Kandydatów.
8953:  Bo matura daje w tym momencie złudne wrażenie, że każdy powinien studiować.
8957:  Jest to nieprawda.
8960:  Czy głośnić muzykę przygłaśnia efekty?
8962:  Serio?
8963:  Przecież są odwrotnie efekty, to jest błąd jakiś?
8967:  Głośność efek... Jezus, ja głośność efektów dałem.
8972:  Jestem głupcem.
8973:  To dlatego.
8976:  Efekty to w ogóle możemy na 50 dać, bo jest... Co za głośno.
8983:  Ja po prostu jestem ślepy.
8987:  Dobra, niespostrzegawczy.
8992:  Gwiazdka na mapie to przegląd Legenda... Nie ma gwiazdki na mapie?
8999:  Grając w Hollow Knight będziesz odkrywać nowe przekleństwa średnio co 5 minut, pisze Mighty Penguin.
9003:  Później trafisz do White Palace i rzucanie mięsem będzie to 20 sekund.
9007:  Ale piękna gra.
9009:  White Palace mi przypomina o najpiękniejszej anegdocie z pałacami, jaką słyszałem kiedykolwiek, mianowicie w Krakowie była kiedyś taka kamienica i dalej jest, która się nazywa Pałac Bonerowskich.
9019:  I ktoś w radosnych latach dwutysięcznych, kiedy wiecie, Kraków było, o, Kraków, miasto, dwa tysiące, bla, bla, bla, Unia, wszyscy śpiewali ten śmieszny hymn, o radości szkropogów,
9034:  Ja to niestety musiałem też śpiewać w szkole.
9037:  Koszmar.
9038:  I wtedy, na fali takiego kosmopolityzmu, zaczęto tłumaczyć różne nazwy na angielski.
9042:  Jak przetłumaczyli?
9043:  Mianowicie, Pałac Bonerowskich... Boner... ...Palace!
9054:  Boner Palace, tak?
9056:  Pałac Bonerów.
9058:  Amerykanie sobie robili selfie przed tą tabliczką.
9061:  Ona oczywiście była ryta w złocie, żeby nie było.
9067:  Co tam się odbywa wewnątrz?
9072:  Ooo!
9075:  Malach Mistrz Płomieni.
9077:  Malach Mistrz Płomieni.
9080:  Na pokusę się czerwieni.
9083:  Zaraz coś go przyrumieni.
9087:  Będzie to nasz ogień.
9089:  Dobrze.
9090:  Na Malacha Mistrza Płomieni mamy dwa lekarstwa.
9095:  Orgazm i chłoste.
9096:  Na raz.
9100:  Wychłośćmy go kańczugiem, moi drodzy.
9103:  Niech zobaczy, co to znaczy zadzielać z kusą pokusą.
9107:  Tu Balrog, on dosłownie wygląda jak Balrog.
9113:  Oj, oj, oj.
9114:  Oj, oj, oj.
9115:  Oj, oj, oj.
9116:  Jeszcze wybucha.
9119:  When Bonner Palace was erected.
9125:  Czy spróbowałeś Warhammer Vermintide 2?
9127:  No, próbowałem Banana Blade, ale nie spodobało mi się dlatego, że moim zdaniem design czarodziejki jest spieprzony, to znaczy zarządzanie zasobem magicznym, które polega na tym, że jak zarządzasz nim źle, to wybucharz jest kretynizmem w grze, która polega generalnie na tym, żeby jak najwięcej demonów niszczyć.
9141:  No, abstrakcja.
9143:  Chciałem zobaczyć, jak ktoś gra klasą wojownika, któremu pęka głowa albo który upuszcza tarczę i miecz co 15 sekund.
9156:  W Pałacu Bonnerów panuje sztywna atmosfera.
9161:  Mateusz zwyciężył.
9163:  Bardzo współczuję.
9185:  Ja stwierdziłem, że ewidentnie takie było przeznaczenie, nie miałem nigdy zrobić prawa jazdy.
9190:  A że go nie potrzebuję, to się nie przejmuję, ale zdaję sobie sprawę, że sporo ludzi potrzebuje mieć prawo jazdy.
9198:  Zamek Ogrodzieniec też jest bonerów, naprawdę?
9201:  Kto by pomyślał?
9202:  Lubię Zamek Ogrodzieniec.
9204:  W tej chwili to są piękne ruiny, wprawdzie, ale wciąż.
9207:  Patrzcie, jakie sukupłonie spożądania i rozkoszy.
9215:  Mmm.
9215:  Niestety nie ma inkubów.
9220:  Piekłozewowy subkub.
9224:  Od razu może owo co owsiany.
9228:  Kotex.
9230:  Pozdrowienia dla wszystkich prawników na czatach.
9240:  Tak, myślę, że powinno być Minas Tirith, Minas Ithil, Minas Anor i Minas Bonner.
9246:  No i Minas Morgul oczywiście.
9254:  Dobrze.
9257:  Dobrze, mamy to.
9259:  Mamy to.
9266:  Naprawdę jest przepiękny ten, ten design.
9268:  Bardzo mi się to podoba.
9270:  Jest jakaś grzybnia.
9271:  Czy to jest, moi drodzy, też przykład kolejnego mycelium?
9278:  Czy słyszałeś, Krzysztofo, kłoście znajdź niedźwiadka w Diablo 1?
9282:  Pamiętam, ale... Ojej.
9285:  Ale wiecie, jaki jest problem?
9286:  Że przy tak kunsztownym projekcie lokacji nie pozwalają nam oddalić kamery.
9290:  No dlaczego nie mogę oddalić kamery, żeby zobaczyć,
9295:  I teraz w momencie, w którym chcę zobaczyć całą tę statuę, to chujnia z grzybnią, no.
9301:  Dlaczego tak się dzieje?
9303:  No nie myślą czasem projektanci gier, no naprawdę nie myślą.
9307:  A potem robią coś tak cudownego, to znaczy maniak atakujący trójnóg z ludźmi.
9314:  Penisoidalne mycelium jest penisoidalne.
9316:  Mamy już różne rodzaje mycelium, moi drodzy.
9319:  Jest meduzoidalne mycelium, waginoidalne mycelium i penisoidalne mycelium.
9324:  Z czego tylko meduzoidalne mycelium pochodzi z literatury.
9332:  Konkretnie z groźnej groty Lemonego Snigeta.
9336:  I to jest kolejny asumpt do przypomnienia wam wszystkim o tym, jak bardzo warto przeczytać serię niefortunnych zdarzeń.
9344:  To jest kwestia poszytania szerokiego monitora.
9346:  Ja mam szeroki monitor!
9349:  Ale nie aż tak!
9353:  No i tak, to jest jeszcze kwestia taka, że gdybym grał nie w 2K, tak jak wam stimuja w 4K, to byłaby lepsza sytuacja.
9359:  Czy renoma zrobiona?
9361:  Nie wiem.
9363:  Ja jeszcze nie ogarniam renomy za bardzo.
9367:  Serio, ale też świetna osie.
9369:  Jeżeli chodzi o Ostatnie Niefortunne Zdarzenia, to jest rzadki przypadek, kiedy adaptacja jest kongenialna, czyli równie dobra jak pierwowzór.
9377:  Czy w Diablo 4 widzimy jakieś kombinacje przedmiotów?
9379:  Jeszcze nie.
9380:  Jeszcze nie w WB.
9386:  Dlaczego nie dodałaś punktu umiejętności?
9388:  Bo mamy zaraz następny level, wiesz?
9390:  I stwierdziłem, że te punkty umiejętności dają tak infinityzmalne,
9395:  różnice, jeżeli chodzi o obrażenia, że po prostu mi się ich nie chce dodawać, co jest przykładem złego designu punktów umiejętności.
9402:  O punktach umiejętności, o czym zresztą mówiło paru recenzentów, powinny dawać istotne zmiany, tak?
9408:  Znaczy to powinny być game-breaking changes.
9411:  Takie zmiany, które zmieniają w ogóle sposób rozgrywki i nasz fun z niej.
9416:  A w momencie, w którym ja nie wiem nawet, czy teraz zadaję lepsze obrażenia, bo tego nie widzę zwyczajnie w rozgrywce, to jest to słabe.
9426:  Marcin Krakowiak dołączył do grona na trybutariuszy.
9428:  Dobry zwyczaj zajemniczej, moi drodzy, na takie okoliczności.
9432:  Genialny jest tylko film serialny, pewnie wystarczy tylko serial.
9434:  Nie, nie, nie, film jest beznadziejny.
9436:  Serial, Adrianie, serial jest genialny.
9439:  To jest ten moment, rzadki bardzo, kiedy chwalimy Netflixa.
9446:  Serial jest przegenialny, film kompresuje fabułę trzech pierwszych tomów w niegodny sposób i wprawdzie grają tam świetni aktorzy jak Meryl Streep chociażby, którą kocham miłością niezmierzoną, ale nie zmienia to faktu, że ustępuje bardzo serialowi.
9463:  prawda, że skille ładnie wyglądają.
9465:  Oblito, ja miałem to samo wrażenie po naprawdę wielu, wielu tysiącach godzin w Diablo 3 spędzonych, gdzie miałem wrażenie, że każdy kolejny skill, każda kolejna umiejętność, także umiejętność wrogów zaburza
9480:  tę atmosferę świata dark fantasy.
9483:  Nagle czułem, że jestem cały czas w tym nieszczęsnym kaprysowie.
9486:  Kaprysowo to była kraina plusowych jednorączców i chmurek, która została złośliwie zresztą przez designerów Diablo 3 wrzucona do gry, zamiast krowiego poziomu na początku, w odpowiedzi na utyskiwania fanów, że jest za mało mrocznie.
9500:  No tragedia.
9501:  Potem faktycznie dodali krowi poziom, ale to już wtedy, gdy były deeper rifty.
9504:  Restoracja Salmonella, moja miłość przy Nadia Lewi.
9507:  W restauracji Salmonella oferowano łososie, no bo salmon.
9514:  Penisoidalne mycelium to jest real life law?
9517:  Fallus impudicus, sromotnik bezwstydny?
9520:  Przepraszam.
9521:  Hy, hy, hy, hy, hy!
9528:  Faktycznie!
9531:  Fallus impudicus, to jest penisoidalne mycelium, dosłownie!
9536:  Znamy, moi drodzy, penisoidalne mycelium!
9541:  Sromotnik, to dlatego się nazywa sromotnikowy mor.
9546:  Ojej!
9548:  To jest nawet, moi drodzy, takie pełne penisoidalne mycelium.
9552:  A to już w ogóle!
9554:  Ha ha ha ha!
9556:  Ten live zostanie zbanowany.
9564:  No tak, bo sromać to zawstydzać się, a łacińskie pudenda to było wstydliwe miejsce i tak określano wszystkie wstydliwe miejsca u kobiet i mężczyzn w średniowieczu – pudenda.
9581:  Więc bardzo możliwe, że stąd nasze staropolskie zasromać się, czyli zafrasować się czymś, ale ja teraz będę sromał się częściej.
9592:  Tenisoidalne mycelium.
9594:  No dosłownie, no przecież to jest niesamowite.
9598:  Wiesz co?
9599:  Mam wrażenie, że kiedyś był jakiś wywiad w sieci
9620:  z osobami pracującymi właśnie w jakimś Nightclubie, tak mi się wydaje.
9623:  Nie wiem, czy to nie było na 7 metrach pod ziemią.
9625:  Generalnie, jak bywa z każdą pracą, myślę, komentarze ludzi powinny być ostatnią rzeczą, która nas interesuje.
9633:  Natomiast na pewno chyba nie jest to coś, co, wiesz, no,
9636:  Eksponowałabyś na przykład w momencie, gdybyś się aplikowała do jakiegoś środowiska, które jest uznawane za ultrakonserwatywne.
9642:  No to chyba ci nie muszę tego mówić, tak?
9644:  Ale to nie jest kwestia pracy, tylko to jest kwestia raczej nastawienia ludzi i bardzo pokoleniowa.
9648:  Mam wrażenie, że sporo ludzi koło trzydziestki, przed trzydziestką w ogóle nie będzie mieć z tym żadnego problemu, nie będzie na to zwracać uwagi.
9655:  Natomiast sporo...
9657:  Januszy z Januszeksu zespołu z ograniczoną odpowiedzialnością i z wyciętym gruczołem empatycznym i również amputowanym poczuciem humoru może mieć z tym bardzo duży problem.
9668:  Nauczenia na przykład jest o wiele bardziej hardkorowe.
9671:  To znaczy, jedna z nicznych rzeczy, która sprawia, że na uczelni nie można pracować, to jest jakikolwiek rodzaj kariery w branży, która się nawet styka z seksualną.
9680:  Co jest o tyle kuriozalne, że równocześnie nie są w uczelni wyrzucani ludzie, którzy fizycznie molestują seksualnie, bo jest zamiatana pod dywan sprawa.
9690:  Natomiast można zwolnić, i były takie przypadki z uczelni, kogoś kto na przykład, nie wiem, kiedyś miał karierę w branży porno.
9696:  I to były przypadki na uczelniach zachodnich.
9698:  Umyka mi taka hipokryzja.
9704:  Umyka mi również, dlaczego mój kubek się zatyka.
9707:  Nie lubię tego.
9712:  Między innymi dlatego nie reklamuję produktów żadnej z firm na kanale.
9716:  Chyba, że byłaby to NWidia.
9718:  NWidia sprzeda mi się za każde pieniądze.
9723:  Bo prędzej czy później się okazuje, że któregokolwiek produktu bym nie próbował, w którymś momencie zaczyna mnie wkurwiać.
9732:  Żadna praca niechalnie, pisze Krzysztof.
9733:  Absolutnie, że tak.
9734:  Absolutnie.
9736:  To jest zdrowe podejście.
9738:  Praca służy temu, żeby zyskać pieniądze.
9741:  Do tego, żeby opłacić rachunki.
9744:  A niezależnie od tego, w którymś momencie można mieć takie szczęście, jak mam na przykład ja, żeby zarabiać na swojej pasji.
9752:  I jeszcze jest jedna rzecz, która jest bardzo w Polsce, mam wrażenie, nieoczywista.
9757:  To znaczy, że częste przekwalifikowywanie się jest absolutnie pożądane.
9762:  Nomen omen w tym przypadku.
9763:  Wiecie, dlaczego to jest tak niechętnie akceptowane w Polsce?
9766:  Bo cały system polski kanalizuje nas w jedną ścieżkę zawodową, nie?
9770:  Szkoła, studia konkretne, po których dostajecie konkretną pracę.
9773:  No to jak się przekwalifikować?
9774:  Trzeba byłoby iść na następne studia.
9776:  No nie!
9777:  Właśnie.
9783:  Praca seksualna też nie hańbi?
9784:  Też nie hańbi, absolutnie.
9786:  Ja nie rozumiem kontrowersji związane z pracą seksualną.
9788:  Ja nie rozumiem kontrowersji wyłącznie związane z tym, że ktoś molestuje seksualnie w miejscu pracy i nie jest zwalniany.
9796:  To jest dla mnie kontrowersja.
9806:  Moi drodzy, my się zbliżamy do jakiegoś uroczego miejsca.
9810:  Tak.
9813:  Tak, przypominałeś, że Ewa K. dołączyła do grony Trybutariuszy.
9816:  Przepraszam, teraz skorzystam z tej zakładki finansowanej przez fanów.
9821:  Ewa K. Faktycznie, Martyna Ewa K. i Marcin Krakowiak.
9826:  Przepraszam, jeszcze Sajro Shinobu pisała, niech będzie podpalony.
9830:  Pozdrowienia serdeczne również.
9837:  Na wielu uczelniach jest nawet warunek konkursowy wzorowa postawa etyczna, jakiego sprawdzają.
9840:  No nie w sposób skuteczny najwyraźniej, ponieważ dużo ludzi trafia do nauki, którzy nie powinni.
9850:  Wzorowa postawa etyczna na przykład polega również na tym, że nie fajnie byłoby plagiatować innych z zagranicy, prawda?
9862:  Spóźniliśmy się.
9862:  Rytuał już trwa.
9864:  Sam zajmę się Eliaszem.
9869:  Ej, nie!
9870:  Co to znaczy?
9872:  Co tu się dzieje?
9873:  Okej.
9873:  To nie jest cutscena.
9874:  To jest wciąż na silniku gry.
9875:  Ale niech będzie, zniknę dla imersji.
9896:  Uuuu... My tu są idealne, my celi.
9897:  Ech...
9938:  Nie chcę, Eliaszu.
9939:  Postrzegałem cię przed tą ścieżką.
9941:  Za późno.
9973:  Proszę, chodźmy.
9982:  No i to jest.
9983:  No to jest!
9987:  Wiecie, co to oznacza, moi drodzy?
9989:  Czemu zawsze musi być Krew Poczena do rytuału?
9990:  Też sobie zadaję to pytanie zawsze.
9994:  Król Tyran.
9995:  Ale Krzysztof, jak to jest możliwe, że ty grasz i nie masz odpowiedniego buildu do walki z bossem?
10002:  Pieprzyć bildi.
10004:  Mamy Hydry.
10005:  Mamy Inferno!
10007:  I mamy wspaniałą dezintegrację, która teraz się nazywa inaczej.
10011:  Jesteśmy tak potężni, że nawet nie będziemy unikać jego obrażeń.
10017:  No dobrze, będziemy.
10023:  Good!
10024:  Ładnie zaprojektowana arena, podoba mi się.
10029:  Dużo miejsca na uniki.
10032:  Świetnie.
10036:  Poważnie ludzie zmieniają bildy przed bossami, tak.
10040:  Metagranie to jest jedna z, dla mnie, najmniej zrozumiałych sytuacji we współczesnym gamingu i strategii.
10049:  Ja rozumiem, że jeżeli ktoś gra dwa lata w Genshin Impact, tak, no to w którymś momencie zacznie metagrać, no jasne, tak, ale bez przesady.
10063:  Dla mnie meta to jest coś, co powinno wchodzić dopiero wtedy, kiedy już naprawdę macie strasznie dużo godzin w grze, nie wiecie już, jak eksperymentować i jak zwiększyć obrażenia, w związku z powyższym sięgacie właśnie do różnych materiałów w sieci, żeby się dowiedzieć.
10079:  Ale ta gra, jak słusznie powiedział Marcin Łukański dzisiaj, ma tydzień.
10084:  No właśnie, gdzie tarcza?
10085:  Nie ma tarczy, nie potrzebuję tarczy, mam uniki.
10091:  Mam zaklęcia ofensywne, jeżeli bym chciał mieć tarcze, to musiałbym mieć dwa dodatkowe sloty tutaj.
10096:  Na co swoją drogą jest miejsce.
10098:  Nie wiem czemu tych slotów dodatkowych w grze nie ma.
10102:  Ja bym je chętnie powitał.
10103:  W ten sposób miałbym jakiś sposób na to, żeby być zachęconym do tego, żeby eksperymentować z większą liczbą zaklęć.
10114:  A tak mamy z lotów cztery, z czego dwa są podstawowe.
10118:  Może jak będziemy na wyższych poziomach i zmienimy sobie podstawowe zaklęcia, to wtedy będziemy wykorzystywać tarcze.
10124:  Nawet na pewno.
10125:  Ale na razie nie.
10129:  Na razie musimy zniszczyć maniaków wszystkich.
10138:  Jeden dolar, dodatkowy slot, tak.
10140:  Pady?
10141:  I tak, i nie, bo w Diablo 3 też już to było.
10144:  A Diablo 3 miało edycję na komputer, znaczy na konsolę.
10149:  Później.
10152:  Uuu, niedobrze.
10156:  Dobra, Król Tyran zaraz wypluje następną miksturę zdrowia.
10160:  To jest dobra wiadomość.
10170:  20 sekund niestety wynoszę.
10172:  Powiedzcie mi, że na poziomie mistrzowskim możliwe jest zmniejszenie cooldownu na Inferno.
10176:  To mi wystarczy.
10180:  No i myślę, że wtedy będzie można spokojnie zainwestować w tę ognistą tarczę, której teraz wszyscy używają.
10186:  No tylko, że musimy mieć odblokowane, na przykład zrezygnuję wtedy z tej kuli ognia, która w zasadzie teraz nam daje niewiele, ale...
10195:  O, jest dobra umiejętność.
10197:  Natomiast na pewno zrezygnujemy z tej cholernej, ognistej wiązki.
10201:  Na rzecz jakiejś innej zdolności, która generuje manę.
10205:  Cztero miękkie są zaszczepione z wszelkich moba.
10208:  No, tak, jest to prawda.
10209:  Diablo wcześniejszych nie było tego.
10216:  Już jest dużo, dużo leczenia widzę tutaj wszędzie, co mi się podoba.
10221:  Dzięki temu możemy sobie pozwolić na bardziej ryzykowną grę.
10225:  Dwie Hydry!
10226:  Good!
10230:  Czyli dach to się da przejść z drewnianą łyżką.
10232:  Podoba mi się bardzo to, że gracze w ten sposób eksperymentują.
10236:  Nie najbardziej urzekła ta papeczka, która na macie do tańczenia przeszła Eldeniga.
10240:  Potem zobaczyłem kogoś, kto przeszedł Eldeniga na macie do tańczenia, a na drugim komputerze normalnie, na konsoli, więc to było trochę przerażające, że się tak da.
10252:  Kotaku wypuściło artykuł, że jest potrzebny nowy slot na skilly.
10254:  No proszę.
10258:  Streamy Krzysztofa.
10259:  Miejsce, gdzie otrzymujecie wcześniej tego rodzaju informacje.
10264:  Kot!
10266:  Tępy Bebzol!
10268:  Giń!
10270:  Ej, fajna muzyka.
10270:  Komuś...
10284:  Więcej przeciwników?
10286:  Wspaniale.
10298:  Depzol Król Tyran przegra prymitywny Warwarzyńca.
10305:  Oglądaliśmy część darów Aredel, fanów z Pyrkonu.
10309:  Będzie więcej w przyszłym tygodniu.
10312:  Muszę jakoś stopniować napięcie.
10315:  Teraz będziemy inteligentni, poczekamy na tę zdolność Inferna do czasu, kiedy on przywoła przeciwników.
10320:  Znaczy, przeciwników więcej, a swoich sojuszników.
10328:  Kiin!
10328:  Kiin!
10330:  Dobrze, dobrze.
10333:  Król Bebzol jest prymitywny, świetnie.
10348:  Poznańskie zasieki dla niepoznaki zwane remontem.
10351:  Nadziałem się na nie, moi drodzy, w ścisłym centrum, gdzie miałem hotel.
10355:  Chciałem sobie zwiedzić rynek poznański.
10358:  Bardzo zabawne, ale to nie.
10365:  Dobrze.
10366:  Prymitywny barbarzyńca jest prymitywny.
10368:  Świetnie, świetnie.
10374:  Potęga!
10377:  Tak!
10382:  Jedyne co możemy zrobić, to sami nienawidzić naszych przeciwników.
10392:  Poznaniacy bardzo są rozbawieni perspektywą i prospektem zwiedzania rynku.
10397:  No tak!
10400:  Tam jest tak chory ten remont, że nawet niektóre mosty przez przepaście dla pieszych nie prowadzą na drugą stronę ulicy.
10410:  Nie prowadzą do jakiegoś randomowego domu na przykład.
10413:  To po prostu antyturystyczne miejsce.
10421:  Tak!
10424:  Tak!
10434:  Tak!
10435:  Dobrze.
10436:  Jeszcze jest pierścień piękności.
10438:  O to chodzi.
10439:  Jakiś to pierścień.
10441:  Mo... Dodatkowa Hydra!
10446:  Tak, tak, tak, tak, tak!
10450:  Tak!
10451:  Tak!
10452:  Tak!
10453:  Tak!
10454:  Nareszcie!
10456:  27%!
10457:  Oooooh!
10461:  Won!
10463:  Won!
10468:  Czy to oznacza, że mamy trzy hydry z diamentem?
10473:  Tak właśnie.
10503:  Co?
10508:  Aaa...
10512:  Czy ja muszę dwa razy kliknąć?
10518:  A czy to wpływa na trzecią?
10523:  Jakie są substraty?
10524:  Czy można przerzucić legendarny aspekt z jednego itema na drugi?
10526:  Tak, tylko to niszczy ci item.
10529:  I dwa razy droższe to jest?
10531:  To nie jest problem.
10532:  To nie jest problem.
10535:  Drogie to jest Inferno, 45 punktów.
10539:  Trzecia Hydra jest ekstra.
10542:  Tak, jak zużywam manę, ale to mam.
10544:  To mam.
10545:  Po wykonaniu utrafienia krytycznego twoje hydry bla bla bla.
10547:  Po zużyciu 300 punktów many na 5 sekund pojawia się 5-okłowa hydra.
10550:  Tak, czyli mamy 3 hydry technicznie.
10554:  Kurczę, super.
10556:  Oj tak, to mnie ucieszyło.
10558:  Dobrze.
10558:  Nawet jestem w stanie przełknąć to, że jest krótszy czas działania.
10562:  Bo i tak te hydry często przywołuję.
10564:  Świetnie.
10566:  Dopiero na następnym poziomie trudności można edytować legendarne, bo potrzeba takich materiałów piekielnego przypływu.
10570:  Okej, czaję.
10578:  Good.
10584:  Tajemnicza kobieta, którą uratowaliśmy, jak mniemam, za sprawą Lorata, który wygląda tutaj inaczej niż w kadrscenie.
10591:  Bo tak było.
10593:  Naznaczymy cię tatuażem.
10597:  To był rytuał.
10607:  Czy Lorat to młodszy brat Borata?
10614:  Dobre pytanie, Nomerus.
10635:  Eliasz!
10637:  Jeśli tak powiedział, to kłamał.
10639:  Przybyłem go zabić.
10642:  Myślałem, że to zrobiłem, ale nagle zniknął.
10646:  Jeśli przeżył, uciekł do swojej kryjówki.
10651:  Kryjówki?
10653:  Ma pałac.
10655:  Gdzieś na pustyni we wschodnim Kedzystanie.
10659:  Więcej nie wiem.
10662:  Do zobaczenia Bear i dobrego odcinka Shadow and Bones!
10667:  Shadow and Bone.
10669:  I jeszcze jest jedna rzecz, którą musimy zrobić, to znaczy ogarnąć umiejętności.
10674:  Krucha Potęga, ostatni poziom.
10677:  I... W zasadzie nic.
10680:  1% do redukcji obrażeń na każdą sekundę, kiedy nie utrzymuję.
10683:  Dobrze, to się przyda.
10685:  Już niewiele nam zostało, moi drodzy, niestety.
10690:  Tutaj jest coś ciekawszego.
10692:  Zadajesz wrogom... A nie, to będzie lepsze, to będzie lepsze.
10696:  Stop, stop, stop, stop, stop, stop, stop, stop.
10699:  Zadajesz wrogom zwiększone obrażenia od podpalenia zakażące głodę spędzoną przed nimi w stanie podpalenia.
10704:  Tak, to jest lepsze na tym etapie.
10708:  Dobra.
10708:  Ja dobrze zobaczyłem, że refundacja wszystkich to jest 387 tys... Nie, mam nadzieję, że nie.
10718:  Cóż, to przynajmniej jedna dobra wiadomość.
10722:  Teraz, gdy go zabrakło, może wśród kanibali z Gul Rhanu zapanuje chaos.
10730:  Powinniśmy udać się do Tar-Zaraku.
10732:  Tamtejsi dobrze znają pustynię Kyristanu.
10735:  Może ktoś słyszał o tym pałacu?
10738:  Pozwólcie mi to odpocząć.
10740:  Nie wiem, czy w tym stanie zdołam wam pomóc, Eren.
10743:  Zawdzięczam wam życie.
10747:  Nic nie jesteś nam winna, ale możesz z nami podróżować.
10752:  Ty też zasługujesz na zemstę.
10757:  Kotlew, dzięki za wsparcie od 9 miesięcy.
10758:  Nie miałem czasu ostatnio oglądać czy dobre to Diablo.
10762:  Wiesz co, bardzo dobre fabularnie, fantastyczne światotwórczo, genialne lore'owo.
10767:  Gameplay'owo różnie, na przykład mam duże zastrzeżenia wobec tego, jak gra informuje nas o tym, co należy zrobić.
10772:  To znaczy, ja się notorycznie dowiaduję o różnych rzeczach od czatów.
10778:  Wiecie, że tak to nie powinno wyglądać, prawda?
10782:  Mam nadzieję, że wiecie.
10785:  Powinno być tak, że granat informuje, na przykład za pośrednictwem jakiegoś ładnego questu, że o, że czaszka jest fajna do pierścieni.
10792:  Bo tak.
10795:  Czaszki dają pancerz, a pancerz lepszy od odporności.
10798:  No to w Diablo 3 było dokładnie na odwrót, że te odporności na wszystkie żywioły to było OP.
10807:  Swoją drogą, co da tutaj Topaz w przedmiocie?
10810:  Aha, odporność na błyskawicę.
10811:  Była inteligencja wcześniej.
10813:  W ogóle zauważyłem, że zostały zmienione te współczyn... Nie no, dalej to jest.
10820:  Dlaczego tutaj nie ma tych parametrów?
10822:  A, jest do zręczności, faktycznie.
10823:  Teraz zauważyłem.
10825:  Ale to strasznie rzadko się pojawia.
10827:  I na przykład nie widzę, czy jest jakikolwiek klejnot, który daje do inteligencji cokolwiek.
10832:  No z tego, co widzę, nie.
10835:  Bardzo dziwne.
10840:  Dobrze.
10841:  Więc tak, idziemy tędy, tędy i tutaj przygoda nas, moi drodzy, prowadzi.
10847:  Nie dają statystyk klejnoty?
10849:  O, to kolejna rzecz zmieniona.
10851:  Nie wiem szczerze powiedziawszy czemu, ale coś.
10854:  Z pewnością jest jakaś przyczyna.
10856:  Muszę się przyzwyczaić, że mamy teraz więcej hyderek.
10862:  No, jest okej, da się wytrzymać.
10867:  Przecież 17 razy 2, no to już jest konkretny wydatek many.
10872:  Z drugiej strony tej many generujemy całkiem sporo.
10875:  I teraz mamy trzy hydry, moi drodzy.
10878:  No to nie, no nie, to to jest OP.
10881:  Absolutnie OP.
10886:  Good, nadkruszony diament.
10890:  Z odpornościami będą coś zmieniać ze zbieraniem dżemów.
10892:  Piątek był stream z developerami, powiedzieli, że będą robić dużo zmian na podstawie sugestii.
10894:  No bardzo dobrze.
10896:  Od tego są sugestie od graczy, żeby ich słuchać.
10899:  Cieszę się, że Blizzard rozumie to, czego nie rozumiał przy trójeczce.
10903:  Wycięli wszystkie rzeczy, które były fan favorite i fan requested, a wprowadzali jakieś zmiany, o które nikt nie prosił i finalnie zorientowali się, że jednak fani mieli rację.
10916:  Ja nie mogę, Krzysztof nawet z Diablo zrobi Tower Defense.
10918:  Zawsze grałem buildem na Hydry.
10920:  Mój build pełen to była... To jest w zasadzie 100% mojego buildu ostatecznego z Diablo 3, który uwielbiałem, zawsze jest zgodny z moim roleplayem.
10928:  Zawsze była Hydra, zawsze była dezintegracja, zawsze była jakaś umiejętność, która robiła wiru-wiru, czasem był to meteoryt i zawsze była to teleportacja, bezwzględnie i absolutnie.
10939:  I jeszcze miałem Archonta.
10940:  Archont był super, ponieważ zmieniał naszą postać w niezwyciężonego
10944:  Jina nazwijmy to, który to był w stanie przyłożyć takim potężnym zaklęciem obszarowym i generował strumień dezintegracji, który nie zużywał many.
10953:  Coś wspaniałego.
10957:  Ok, rozumiem.
10957:  Tylko nekromanta to nas nie interesuje.
10970:  No i proszę bardzo, proszę bardzo, samo zabija!
10972:  Ha ha ha, o to chodziło.
10975:  Oooo, he he he, wy sepaniale!
10980:  Większe zmiany za nowy sezon, no nie lubię tego, że teraz wszystko musi być sezonowe.
10984:  Ale, no trudno moi drodzy, takie, takie jest... taka jest kolej rzeczy.
10990:  Nie będę z jednej strony się śmiało z boomerów, a z drugiej strony mówić, kiedyś to kurła było!
10996:  bo to są akurat rzeczy, co do których jestem w stanie się przyzwyczaić.
